0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
13.381352,13.43552,13.489048,13.554465,13.523647,13.436853,13.278099,13.013896,12.12336,10.921061,8.9293995,6.377214,3.7112331,2.7400436,1.8544929,1.43958,0.9494592,0.36247557,-0.6845118,-0.7418488,-0.49103978,-0.5939096,-0.82202923,-0.932247,-1.0847208,-1.0813227,0.4813036,1.8991792,2.9627845,3.9627516,4.9205227,5.6816874,5.734086,5.027411,3.6059752,2.3570132,0.7936633,-0.2760321,-0.7344534,-1.0420763,-1.2004652,-0.967536,-0.6017654,-0.15042385,0.16997147,1.701634,2.5957131,1.9667187,1.7430334,1.713489,1.8415847,2.5247982,3.4733033,3.850994,4.574902,3.7731,3.086409,2.6938772,2.0927658,1.4868884,0.9402257,0.6413547,0.48158327,0.6521151,0.8449835,0.91975284,0.8206101,0.55137205,0.1032967,-0.18178722,-0.17472333,-0.10076296,-0.061145246,-0.07542747,-0.12542439,-0.17434555,-0.42854863,-0.5459721,-0.71896094,-0.46425164,-0.017873451,0.975249,1.4124876,1.7368792,1.140085,0.22654486,0.22599399,0.11941919,-0.014695168,-0.4847778,-0.6918751,-0.7306452,-0.40628934,-0.33555442,0.71157193,0.41171435,-0.41338998,-0.42697048,-0.41899264,-0.5276978,-0.5197737,-0.13506255,0.120558016,1.1797668,2.5817094,4.0084805,3.2411532,2.0837939,0.65406585,-0.67760336,-1.1677576,-1.1528232,-1.0823051,-0.86964595,-0.73968333,-0.73507273,-0.513261,0.16576292,0.65494007,0.841321,0.96146756,1.1666907,1.2886684,1.4000098,1.5132504,1.6463974,1.5185322,1.4632034,1.4672738,1.3963289,1.3315347,1.272796,1.2041699,1.2515848,1.440403,1.4849201,1.4403644,1.7167094,1.9132953,1.2448099,0.29932874,-0.1701069,-0.23606515,0.1983176,0.7600841,1.16305,0.8697493,0.2502469,0.14565521,0.45103037,0.7253293,0.93815535,1.0266947,0.7614253,0.5374437,0.5530337,0.9185223,1.416964,1.4704366,1.4903166,1.560704,1.5401409,1.5913885,1.6668364,2.0194712,2.3344893,2.9166434,3.309296,3.872402,4.406371,5.2170973,7.284729,8.017596,9.409773,10.330803,10.681618,11.039555,10.271301,10.266851,10.265973,10.265877,10.265718,10.265841
-2.5561748,-2.4819489,-2.4554317,-2.4105644,-2.2934902,-2.1981578,-2.1790779,-2.1246006,-1.9420345,-1.9271057,-2.272099,-2.1738663,-1.6710166,-1.3200331,-1.2711531,-1.3552122,-1.3448384,-1.4525558,-2.003912,-2.407749,-2.525961,-2.5730646,-2.4039714,-2.2127564,-1.8431838,-1.2329099,-0.29649162,-0.36491668,-0.5892452,-0.8449297,-1.0764695,-1.5854105,-2.1188054,-2.3458366,-2.2436466,-1.9373494,-1.3767407,-0.88269866,-0.7657212,-0.6936195,-0.6066028,-0.6638741,-0.77145684,-0.91125715,-1.2785536,-2.1753495,-2.3692598,-1.9811131,-1.8782241,-1.8477483,-1.8753657,-1.7520163,-1.3999889,-0.747903,-0.5562736,-0.2235348,0.11264359,0.17403239,0.15483193,0.10193022,0.2178849,0.08621937,-0.21698451,-0.61222243,-1.0200561,-1.5147768,-1.9258518,-2.316657,-2.6874385,-2.8652046,-2.8425832,-2.7668731,-2.6346505,-2.4755073,-2.1967359,-1.773335,-1.3937024,-1.2550374,-1.7333851,-2.442815,-2.8492014,-3.1758037,-3.3662639,-3.5305464,-3.3748124,-2.944492,-2.8782985,-2.9899004,-3.2743294,-2.9050899,-2.4073505,-1.6679734,-0.7007881,-0.38489515,0.58307755,0.803251,0.06262615,-0.64849895,-1.0782062,-1.0463349,-1.1491333,-1.1065055,-0.94400865,-0.8650752,-1.3162146,-1.2294112,-0.9726388,-0.83035356,-0.7346156,-0.53145725,-0.35997507,-0.4716861,-0.46398297,-0.37173426,-0.23726305,-0.13391466,-0.12510678,-0.31728804,-0.77769953,-1.0896707,-1.2697105,-1.184726,-1.1495746,-1.1672621,-1.1508791,-1.1434033,-1.2170446,-1.210434,-1.223638,-1.172386,-1.0881469,-0.9837442,-0.8750209,-0.57381314,-0.17956072,-0.12709972,-1.0580153,-1.9690411,-1.4269757,-1.3625903,-1.6764226,-1.4798809,-1.544594,-2.2636278,-2.814907,-2.9336853,-3.1575394,-3.414966,-3.7895932,-3.6618347,-3.2034197,-2.7115927,-2.7149825,-2.7823915,-2.8154109,-2.8199415,-2.9114676,-2.8856125,-2.8578615,-2.8962626,-2.923193,-2.9033647,-2.90171,-2.895822,-2.8997273,-2.9088988,-2.9140038,-2.945203,-2.9318738,-2.9085572,-2.8281035,-2.443307,-2.3325193,-2.404732,-2.4461536,-2.205433,-2.09802,-1.5262024,-1.5265431,-1.5272228,-1.5271606,-1.5270516,-1.5271513
-0.3795489,-0.5019652,-0.47088742,-0.58373916,-0.76197475,-0.8595196,-0.90636945,-1.0732787,-1.2880299,-1.5568957,-1.2382207,-1.0752449,-1.2019306,-1.1940302,-1.1017525,-0.828434,-0.665111,-0.20249984,-0.58846307,-1.0481784,-1.047522,-0.9208929,-0.63576764,-0.37708965,-0.49069598,-0.78219694,-1.2420688,-1.4666162,-1.5776081,-1.6426115,-1.680989,-1.7647793,-1.9117539,-1.9986391,-2.0744548,-2.0515208,-1.7232428,-1.3841977,-1.2276168,-0.98532975,-0.7844164,-0.9616598,-1.2454805,-1.5676818,-1.7141657,-1.2111878,-1.6686912,-1.8151143,-1.3674169,-1.182823,-1.3250887,-1.357306,-1.3589888,-1.0938455,-0.45454514,-0.082144976,-0.2448535,-0.9146383,-1.6726953,-2.048542,-2.0729978,-2.035352,-1.9514222,-1.8513049,-1.7899797,-1.7952073,-1.8573511,-1.9007102,-1.8668859,-1.5289866,-1.2376603,-0.9358251,-0.5788738,-0.20092197,0.41486633,1.6437066,3.4929008,5.8935876,8.4907875,10.26185,11.022148,10.496152,9.889645,9.393992,8.955853,8.331195,7.8725977,7.411153,5.609016,1.6943736,0.20791459,-0.9836564,-1.4715946,-1.543033,-1.5951009,-2.0939884,-2.7389383,-2.999794,-3.222916,-3.462492,-3.5000863,-3.5411463,-3.4985075,-3.3132439,-2.7212029,-2.446649,-2.2213378,-2.2693238,-2.6205077,-2.7529373,-2.7620046,-2.959734,-2.9587996,-2.9066334,-2.810587,-2.6596086,-2.4449942,-2.1941953,-2.0487945,-1.9940004,-2.1286354,-2.3080587,-2.3414354,-2.2445512,-2.0930862,-2.146666,-2.310946,-2.3861723,-2.394319,-2.3404536,-2.2743006,-2.2063873,-2.141851,-1.855574,-1.5023913,-1.0192074,-0.8114792,-1.0959657,-1.1874028,-1.4152386,-1.7090944,-1.0687475,-0.025983676,0.3175177,0.2592272,0.16058505,-0.274426,-0.78010315,-1.0184529,-1.6034002,-2.1317298,-2.4910073,-2.2329473,-1.8918428,-1.6205032,-1.3790677,-0.88241863,-0.45305422,-0.27409413,-0.2591285,-0.33434987,-0.36029482,-0.35205102,-0.39200267,-0.312891,-0.27695352,-0.19344594,-0.21861711,-0.23783839,-0.33464015,-0.41230947,-0.5472409,-0.39206898,-0.355813,-0.35465685,-0.21666682,-0.22978789,0.52808625,0.5282187,0.52846825,0.5284395,0.52838254,0.5284423
-2.228788,-2.154264,-2.1830757,-2.1503453,-1.9886918,-1.7407768,-1.6641191,-1.3813597,-0.9962341,-0.8222034,-1.1116611,-1.2787355,-1.0743794,-0.9529679,-1.0073907,-1.0405309,-0.91908956,-0.7123826,-0.49763215,-0.564316,-0.77943546,-1.0438799,-1.1433452,-1.2027801,-1.0531409,-0.7966264,-1.2922465,-1.9266989,-2.360405,-2.701901,-2.9524274,-3.2811632,-3.5573401,-3.6098528,-3.3200345,-2.753634,-1.7320762,-0.94974625,-0.721753,-0.53792727,-0.38650584,-0.72254133,-1.0297942,-1.0007856,-1.0795125,-0.9226184,-0.8892728,-0.9158776,-1.0271044,-1.1336136,-1.4807518,-1.5890993,-1.1911892,-0.6651582,-0.5911484,-0.6795939,-0.67602295,-0.6946404,-0.6630472,-0.42427605,-0.15942526,-0.25514597,-0.27610248,-0.45501232,-0.6113112,-0.7579407,-0.9723627,-1.2131834,-1.5001373,-1.4955739,-1.4291923,-1.580368,-1.6604962,-1.6695354,-1.5262582,-1.1848017,-0.6836482,-0.06131857,-0.0029906183,-0.5846133,-1.0874248,-2.0960112,-2.1653383,-2.0670145,-1.390319,-0.29177994,-0.03895627,-0.0110877305,-0.62041104,-1.4548867,-1.7912996,-1.8316941,-1.4843607,-0.983279,-0.5272418,-0.710905,-0.77184093,-0.84762526,-0.9256298,-1.5360017,-2.1413984,-2.379537,-2.0660353,-1.1930063,-0.31808376,-0.1949955,0.29438594,0.58223295,0.5829892,0.6206027,0.56351125,0.16541973,-0.0027019382,0.19755684,0.48870677,0.7561072,0.9753194,0.97994673,0.64347994,0.5254587,0.5250095,0.58855385,0.6027078,0.4851225,0.131506,-0.41765308,-0.96059,-1.3730283,-1.5795746,-1.7123317,-1.74003,-1.7018945,-1.6272806,-1.3892376,-1.1263821,-0.9859285,-1.4319185,-2.1256895,-2.2024198,-2.229012,-2.400997,-1.9190155,-1.5215007,-1.965927,-2.2468562,-2.2812452,-2.3087666,-2.0632253,-2.0007799,-2.041866,-2.0372062,-1.9319623,-1.8776371,-1.7145634,-1.591121,-1.6155815,-1.8745952,-2.0270622,-2.1184673,-2.2429638,-2.2796974,-2.3121974,-2.2943726,-2.32302,-2.349871,-2.399955,-2.4001467,-2.3968458,-2.3528168,-2.2604349,-2.1325774,-1.5395411,-1.165004,-0.7277286,-0.62437713,-0.58757883,-0.39304918,-0.112550974,-0.11132467,-0.11180186,-0.11173391,-0.11160594,-0.111712575
-0.005436152,-0.12471518,-0.1743817,-0.45481253,-0.7678913,-0.91114366,-0.94426924,-1.3206344,-1.7168084,-1.6102797,-0.9127018,-0.3981683,-0.3542258,-0.4708253,-0.55644995,-0.72428226,-0.69091636,-0.9904294,-1.3167876,-1.0517797,-0.3426522,0.6361434,1.3770168,1.7317744,1.6469766,0.9757413,0.2653767,0.3972894,0.6104286,0.8737203,0.84942067,0.9084036,0.90294623,0.7798858,0.52269804,0.2406245,-0.07732384,-0.17989866,0.01181829,0.170885,0.3408769,0.68270093,0.9279407,0.9920099,0.852301,-1.0409459,-1.6162574,-1.7907658,-2.0271873,-1.9478097,-1.5067127,-1.3461455,-1.3121634,-1.533912,-1.5222018,-1.4908955,-1.4422886,-1.2155293,-1.0197806,-0.85029817,-0.8424495,-0.58943075,-0.35065216,-0.052856408,0.50363386,1.4968078,2.4920466,3.857995,5.7366476,7.817051,8.711717,9.150556,9.379937,9.509683,9.500172,9.399002,9.04591,8.386369,6.885068,4.3549786,2.1622279,-0.13786942,-0.949528,-1.1181213,-1.112256,-0.6229603,-0.17579857,-0.0023953766,0.3408515,0.83736,1.0342126,0.98844135,0.45465523,-0.23883587,-0.6246226,0.19814545,0.8107859,0.88805854,1.3401049,1.9104617,2.2681947,2.4241228,2.1721556,1.1181078,-0.30527535,-0.6128957,-0.10398367,0.05322483,0.42421204,0.7848528,1.1591612,1.5533345,1.7060373,1.6147151,1.4022431,1.1819048,0.8894773,0.6263266,0.72264415,1.1187937,1.9572674,2.9916697,4.122834,5.5809517,7.373645,9.011354,9.943925,10.292046,10.40735,10.510137,10.554815,10.535698,10.511252,10.372198,10.10041,9.576086,8.398172,5.288246,2.2277322,1.5728526,1.536518,0.4691926,-1.0312641,-1.4714142,-1.2553992,-1.0928705,-0.16227001,0.60685027,1.1148913,1.6468233,1.8655882,1.6905301,1.3061161,0.6024945,-0.44447136,-1.3079859,-1.8388774,-1.950128,-1.883825,-1.7410172,-1.6667522,-1.5780699,-1.6285366,-1.661779,-1.7255533,-1.7055788,-1.673671,-1.6746358,-1.5870703,-1.4870262,-1.3238901,-1.0581115,-1.015149,-0.5091385,-0.28625777,-0.314247,-0.3265107,0.9407921,0.94103587,0.9414223,0.941405,0.94136554,0.9414059
-2.077804,-2.1348388,-2.2655993,-2.363449,-2.4896798,-2.4645786,-2.5801663,-2.4371529,-2.1124663,-1.7691096,-1.763794,-1.7487528,-1.4973527,-0.9674832,-0.42484385,0.41762036,1.7188323,5.579747,10.133391,11.90078,11.973471,11.663494,11.07177,10.30652,8.895153,7.4030814,2.8194904,0.96579516,0.08899959,-0.637625,-1.2631024,-1.8020227,-1.872517,-1.6789782,-1.3796859,-1.1256216,-0.84045255,-0.78415525,-0.83744866,-0.73736674,-0.60351145,-0.27147928,0.20348367,0.4800918,0.3955511,-0.32153493,-0.8398664,-1.2210708,-0.99748886,-0.90683246,-0.70129526,-0.7040272,-1.1818099,-1.7757441,-2.44387,-2.4355028,-1.0501683,0.39906394,2.1156263,4.665229,7.8889,10.208924,11.383429,11.767715,11.737186,11.483039,11.190903,10.722549,9.829233,8.129983,6.6411343,5.2006993,4.1078057,3.3239808,2.634271,1.7130684,0.9430461,0.017775714,-0.6357482,-0.9846604,-1.3267,-1.3683805,-0.8959897,-0.5241628,0.47429222,1.2140522,1.1170301,1.276557,1.1308622,0.5804974,0.4035311,-0.10975616,-1.1427219,-1.2568301,-0.795447,-0.93422115,-1.5281413,-1.9561884,-1.8765498,-1.2390385,-0.62608516,0.11697308,0.6393177,0.6777328,0.7425656,0.65269566,0.09652656,-0.19961351,-0.43366134,-0.80183697,-0.45847458,0.029167563,0.43176556,0.5947916,0.61375046,0.60366184,0.6734791,0.81277055,1.0558573,1.0100794,0.8959553,0.8800344,0.8216857,0.6699822,0.24528146,-0.17371416,-0.4141441,-0.3363279,-0.10424614,0.21902466,0.45005143,0.62999195,0.9134208,1.1422822,0.7910108,0.21643294,-0.4203425,-0.9271464,-1.4070543,-0.96470326,-0.6608318,-0.7698835,-1.0351276,-1.640868,-2.2403316,-2.4018598,-2.2917151,-1.8731656,-1.8286963,-1.7968776,-1.6399503,-1.7129403,-2.2356071,-2.53613,-2.6663084,-2.754902,-2.9770045,-3.0769928,-3.016677,-2.9716535,-2.8839817,-2.8315911,-2.7562456,-2.6970234,-2.6157832,-2.5492258,-2.460671,-2.448168,-2.245913,-2.130138,-2.0788956,-2.0797791,-2.2597733,-2.1889396,-2.2676728,-2.3708997,-2.4027627,-0.8456503,-0.84200805,-0.8410075,-0.8409832,-0.84092736,-0.8409642
-3.023324,-2.9843817,-2.9785192,-2.886648,-2.8296776,-2.8632464,-2.8996024,-2.7575424,-2.4595153,-2.1720743,-1.9982941,-2.0056791,-1.7047768,-1.653117,-1.5894237,-1.6437758,-1.6270618,-1.6631198,-0.99396586,-0.7482128,-0.76330096,-0.85714006,-0.9271951,-0.8100357,-0.30033934,0.004255615,0.0046549793,-0.37951195,-0.817788,-1.3079228,-1.69085,-2.0492437,-2.1594257,-2.1481524,-2.1465373,-2.2183232,-2.4018028,-2.3361163,-2.1809368,-1.9347812,-1.6355605,-1.1362329,-0.55816954,-0.2569614,-0.44788954,-0.7363006,-0.8214495,-1.0440204,-1.27242,-1.2407022,-1.0868251,-1.2302783,-1.5621159,-1.9621184,-2.287098,-2.1910663,-2.0878186,-1.6561438,-1.1270841,-0.8684402,-0.6680728,-0.6972521,-0.5748549,-0.44043642,-0.4734242,-0.7460651,-0.94263315,-1.1414711,-1.2129221,-1.142556,-1.2109647,-1.2670325,-1.2977033,-1.2807707,-1.193445,-1.1812596,-1.3495531,-1.6856346,-1.9003568,-2.0524797,-2.3106213,-3.512123,-3.7947226,-3.82002,-3.4016247,-2.9242008,-2.7273438,-2.6240983,-2.1486926,-1.5759143,-1.3285495,-1.3601122,-2.0373614,-2.4040997,-2.3153882,-2.456776,-2.6113818,-2.1903358,-1.1210513,0.27910134,1.1172853,1.5217422,1.7820934,1.2567158,0.3122486,-0.23021638,0.36340326,1.579531,4.0184073,7.6824694,9.448991,10.084127,10.53833,10.745705,10.913045,11.084167,11.273447,11.292425,11.087259,10.89138,10.816258,10.668747,10.316198,9.607308,8.373015,6.350175,4.425139,3.109237,2.3175812,1.5099266,0.93363994,0.5557251,0.058504865,-0.94326454,-1.4175961,-1.6573104,-1.5438136,-1.322247,-2.0884473,-2.5417519,-2.6465244,-2.3950233,-2.2415795,-2.4682379,-2.4725618,-2.669404,-2.7239628,-2.4429803,-2.0106616,-0.9922583,-0.21845609,0.09631038,-0.38495106,-0.7242927,-0.8400898,-0.91019326,-1.3863655,-1.8164425,-1.9141383,-1.9665079,-2.0182624,-2.0324945,-2.0646338,-2.0857227,-2.1301377,-2.1675851,-2.2869458,-2.332058,-2.436282,-2.6228929,-2.8669655,-3.1494915,-3.2416692,-3.4586058,-3.446461,-3.4481444,-3.502602,-2.961938,-2.9594355,-2.9585075,-2.9585066,-2.9585013,-2.9584723
-1.1287928,-1.011714,-1.0385514,-0.8812793,-0.6098084,-0.4138182,-0.32567877,-0.07570043,0.23101693,0.21112782,-0.37434283,-0.7858492,-0.89028,-0.73695517,-0.81769115,-0.8287883,-0.68737113,-0.22629291,0.31135136,-0.08301212,-0.47038445,-0.7104444,-0.88316655,-1.0032611,-1.019084,-0.7123193,-0.5618379,-0.7263267,-0.7841555,-0.74577963,-0.6045775,-0.5168926,-0.3596111,-0.32723403,-0.09858675,0.53075504,1.5608343,2.2468524,2.3147352,2.3359947,2.3365972,1.8747072,1.5183618,1.3078628,1.0942329,-0.3349322,-0.5571103,-0.8625428,-1.2470152,-1.5064553,-1.791754,-1.8172809,-1.5483906,-1.3100443,-1.149625,-0.74902755,-0.90614814,-0.9300468,-0.86866426,-0.765038,-0.6225487,-0.7091877,-0.73305154,-0.7768952,-0.75838035,-0.5869308,-0.61967146,-0.707394,-0.931673,-1.3185798,-1.6073027,-1.7684408,-1.7800752,-1.7051547,-1.4764509,-1.0974648,-0.7937564,-0.72971225,-1.0114187,-1.0919553,-1.2142686,-1.8603683,-2.0182815,-1.9754183,-1.3333972,-0.2821052,-0.23704481,-0.2143532,-0.33489832,0.8098297,1.6562479,3.5444093,6.9448147,9.099078,10.022144,9.246584,8.353533,7.3644714,6.180662,4.4053254,3.359305,3.3434331,4.0939302,5.6813197,7.551547,9.0667515,9.382228,9.041418,8.789441,8.188419,6.8719964,5.157534,3.2388155,2.4116213,1.9343064,1.5832562,1.1988682,0.68107486,0.06774604,-0.27928308,-0.5675157,-0.7242402,-0.8382375,-0.9214349,-0.9019773,-0.72726285,-0.58592606,-0.5027971,-0.4223966,-0.31290603,-0.1930382,-0.056061015,0.14810166,0.5496929,0.7939377,0.47530198,-0.47677386,-0.98631823,-0.4047856,-0.30580378,-0.50537485,-0.8408408,-1.3150988,-1.9111149,-2.2014222,-2.0509965,-1.5815395,-1.2839781,-1.3559184,-0.9969913,-0.40841806,0.34855077,0.24562816,-0.13537012,-0.642841,-1.0516062,-1.7518375,-2.2557807,-2.3950217,-2.4499378,-2.4174268,-2.3968139,-2.3314416,-2.2717745,-2.1793756,-2.0828495,-1.9389764,-1.8440471,-1.6566807,-1.3522308,-1.065137,-0.5500372,-0.4202413,-0.60524845,-0.9543981,-0.7820587,-0.6958349,0.13415116,0.13381529,0.13290232,0.13297716,0.13312453,0.13299316
-1.2496395,-1.2240142,-1.200302,-1.104966,-1.0053213,-1.0332911,-1.0635751,-1.0109354,-1.1490445,-1.4048914,-1.7444518,-1.3551077,-0.59190816,-0.030892275,0.31279147,0.46592808,0.62224084,0.76293886,1.1737292,0.8387025,0.48423392,0.17985469,-0.4536984,-1.0898945,-1.808171,-1.9941176,-1.0861199,-0.31447884,0.07457404,0.41188502,1.0455348,2.5442681,4.6102476,6.1927147,7.447816,8.151225,9.042845,9.818359,10.25815,10.631345,10.985093,11.333319,11.450293,11.10245,10.764969,8.844502,6.2236896,2.561898,0.12763608,-0.5191984,-0.59196925,-0.29358113,0.116954505,0.072415225,-0.5238978,-1.1517406,-0.6465925,-0.3839702,-0.0060265586,0.055825934,-0.039200246,-0.16380852,-0.19339186,-0.3791895,-0.77995694,-1.1520995,-1.2129239,-1.0938463,-0.72456247,-0.19461572,0.0052367747,0.00131616,-0.1058321,-0.1868709,-0.08963388,0.023458034,0.022242427,-0.3196956,-0.5412196,-0.84589165,-1.2924271,-2.4318562,-2.6889646,-2.8006468,-2.6010246,-2.2742732,-2.3246293,-2.4457798,-2.3015237,-1.39306,-0.86656463,-0.5095184,-0.17147884,-0.28576523,-0.67830753,-0.41741973,0.19234861,0.95877355,2.0013063,3.273816,3.9302382,4.0601745,4.027039,3.701764,2.3390718,1.097401,0.17023362,-0.017444447,-0.079245865,0.041677117,0.3403086,0.74249196,0.9766299,0.86216635,0.6637114,0.41955805,0.025054827,-0.37563574,-0.46856004,-0.44969738,-0.3442135,-0.26524407,-0.3001963,-0.5731598,-1.1086799,-1.6118627,-1.87117,-1.9247081,-1.8818069,-1.8356223,-1.8390944,-1.8747668,-1.8335905,-1.8277655,-1.8572905,-1.7132146,-1.2814945,-1.0380204,-1.7439462,-1.9677453,-1.7330457,-1.4018761,-1.271217,-1.3415185,-1.4379725,-1.5233061,-1.4480686,-0.93177795,-0.4503184,-0.073163964,0.039224397,-0.0492903,-0.5564634,-0.8311823,-0.70724726,-0.75080705,-1.1389809,-1.4563963,-1.5257792,-1.5381644,-1.528679,-1.5042306,-1.5017992,-1.4517658,-1.4069138,-1.3264747,-1.3505508,-1.2796348,-1.263885,-1.2520291,-1.2637093,-1.3903713,-1.7992829,-2.4079208,-2.5644746,-2.4873424,-2.4013247,-2.303715,-2.3017325,-2.3009245,-2.3009284,-2.300954,-2.300904
-2.938766,-2.9649146,-2.9076672,-2.8803535,-2.994645,-3.167515,-3.1998396,-3.250895,-3.1359038,-2.8552592,-2.5618687,-2.7429628,-2.4979715,-2.094377,-1.900507,-1.8443024,-1.6134436,-1.1087177,-1.2113647,-1.6451949,-1.7459937,-1.5168674,-0.9943515,-0.35384807,0.8672111,1.625241,2.3329651,1.9508276,1.3888856,0.81888497,0.118290015,-0.96261775,-1.9138122,-2.2968373,-2.3320186,-2.4147,-2.6003985,-2.848681,-2.9027314,-2.9301684,-2.9929442,-2.9719605,-2.8067822,-2.4867897,-2.5074997,-2.8503313,-2.6729813,-2.681809,-2.456339,-2.430756,-2.4619918,-2.6603472,-2.9306827,-2.8391838,-2.7644334,-2.6962376,-2.881236,-2.5878205,-2.1210203,-1.7901251,-1.435355,-1.184609,-1.3217254,-1.5675844,-1.7575319,-2.0085807,-2.2083328,-2.3972046,-2.4058058,-1.8936176,-1.3570836,-1.1105937,-1.0242271,-0.9366185,-0.98289794,-1.0592728,-1.1523174,-1.4602356,-1.7476163,-2.3114607,-2.69396,-2.024068,-1.7642835,-1.6775308,-1.4900634,-1.1600398,-0.86918575,-0.5523035,0.06924799,1.078813,1.3221908,1.3400434,0.22882478,-0.98382103,-2.0815618,-1.8601054,-1.8027942,-1.9221739,-1.610991,-1.2188671,-1.0979795,-1.2253053,-1.5423901,-2.6300762,-4.152143,-4.473053,-3.3934267,-2.6305313,-1.556243,-0.2562813,0.81419724,1.4957972,1.9561226,2.1650171,2.234665,2.2202282,2.02242,1.487748,1.2414587,1.357029,1.5465176,1.5266312,1.4741123,1.3802702,1.0261045,0.3677097,-0.09773964,-0.43831694,-0.6447019,-0.78356016,-0.89344037,-1.0212103,-1.2381967,-1.7474918,-2.1483548,-2.273953,-2.12251,-2.6866565,-3.077306,-2.852346,-2.6254842,-2.7307613,-2.9608688,-2.8440328,-2.305212,-2.3079717,-2.301331,-2.362623,-2.3005888,-2.057765,-1.9082952,-2.0040495,-2.2605712,-2.4185805,-2.802569,-3.154146,-3.1344419,-2.9272718,-2.7569113,-2.5976772,-2.4324696,-2.3532238,-2.3352585,-2.3263783,-2.434547,-2.4759178,-2.4485018,-2.609131,-2.5892138,-2.6304264,-2.734067,-2.9897058,-2.9808457,-2.8553638,-2.6996264,-2.7734451,-2.7806544,-2.6672661,-2.6675966,-2.6677685,-2.6677587,-2.6677372,-2.6677547
