0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
13.027847,13.125353,13.176898,13.197128,13.226619,13.171896,13.083962,12.671564,11.212612,9.030433,6.3261275,4.2445736,3.3455114,2.8476582,2.545264,2.154993,1.9937413,1.948206,2.0438743,1.1604218,0.10423094,0.007792756,0.40055948,0.5556505,0.52665055,0.53543055,0.5272122,0.5011748,0.31458977,0.20477676,0.13585916,-0.026775926,-0.20977648,-0.40602863,-0.5783249,-0.63482255,-0.5764962,-0.54343283,-0.846557,-0.033040315,1.0600381,1.3921108,1.7448949,2.247338,2.5026526,2.643885,2.8491392,2.3454084,2.1887848,2.5149827,3.3086443,2.6950088,0.8237808,-0.12887418,-0.6758332,-0.9204936,-1.0050961,-1.0853374,-1.3198614,-1.2219256,-0.8561302,-0.099940956,1.1877103,2.9065728,3.1120222,2.9663463,2.8387792,2.5245497,2.0619414,1.6648347,1.474665,1.4755793,2.0771904,2.7619553,3.5458076,1.67835,0.079340324,-0.26633143,-0.5812738,-0.57701075,-0.29186252,-0.16828272,-0.23486531,-0.3214898,-0.4221112,-0.48505682,-0.54010844,-0.5599289,-0.6294676,-0.7603971,-0.94581616,-0.91494894,-0.46349195,-0.049865797,-0.30871072,-0.54716754,-0.69002604,-0.7558687,-0.6924183,-0.2851464,0.14248821,0.19567029,0.10486752,0.8169521,0.7965616,0.057083108,-0.7463146,-0.93601155,-0.55008245,-0.7465941,-1.0733178,-1.3195262,-1.3921347,-1.4696095,-1.4613079,-0.9978204,0.3666537,2.220562,1.5981426,0.34926957,-0.31404263,-0.5505214,-0.5479391,-0.40363047,-0.31758428,-0.16844097,-0.040735483,0.032009065,-0.05122447,-0.14494056,-0.23383412,-0.26143616,0.13915527,1.1765059,1.5940094,1.8437661,2.2960417,2.7603898,2.75917,2.177285,1.8734174,1.8637902,2.6874685,3.0657837,2.5743704,1.623127,1.0441573,1.3415885,1.1049103,0.6053892,0.1392929,-0.13838863,-0.39184207,-0.5749966,-0.6590051,-0.75620437,-0.85412896,-0.9125741,-0.77409756,-0.6100923,-0.5644196,-0.41649717,-0.34105885,-0.25751382,-0.23740438,-0.010865971,0.2954124,0.9843477,1.7758341,2.5629694,2.5927782,2.1120865,1.9005214,1.7752061,1.7043704,2.266407,2.9428806,3.7623653,4.2290945,4.6770434,4.1818233,4.6295366,5.274968,5.700838,6.0436435,6.1223326,6.6624703,7.3944955,7.895502,8.843621,9.837113,10.587101,11.533686,12.18731,13.0785885,11.590017,11.596366,11.589959,11.5900135
-2.2981458,-2.3204322,-2.3156595,-2.2838244,-2.1963472,-2.1401868,-2.0073752,-1.8906949,-1.8118649,-2.0562906,-2.1036062,-2.010272,-1.7183108,-1.6688821,-1.6894192,-1.5570445,-1.4233875,-1.3006043,-1.1634643,-1.1297421,-1.1211534,-1.5556668,-2.0728157,-2.1620789,-2.0174608,-1.8105788,-1.5955117,-1.3307462,-1.2017069,-1.2016482,-1.2407494,-1.1990225,-1.066626,-0.9269213,-0.780857,-0.7455796,-0.9964444,-1.5864108,-2.0247264,-2.3352404,-2.7025552,-2.913659,-3.0955744,-3.4233334,-3.4986749,-3.5356932,-3.504653,-2.8643265,-2.7557478,-3.0153298,-3.5345826,-3.7066867,-2.9346185,-2.2493696,-1.9011773,-1.8700509,-2.162387,-2.4195411,-2.6327739,-2.9595947,-3.2609358,-3.4382672,-3.7269034,-3.9191947,-3.507967,-3.2963824,-3.1665714,-2.983478,-2.7169857,-2.5400624,-2.446396,-2.0369544,-1.4737178,-1.7691864,-2.0177996,-1.4036573,-0.85246503,-0.7077529,-0.76872844,-1.0216445,-1.4692189,-1.7565851,-1.7554643,-1.7347533,-1.7135229,-1.69254,-1.6891258,-1.6450548,-1.5770113,-1.4519591,-1.2748892,-1.1632171,-1.1560621,-1.6899437,-1.7733216,-1.7389966,-1.7638075,-1.8302604,-1.7953259,-1.4146447,-0.5900003,0.43261725,1.7583314,3.386661,4.1768265,3.8200707,3.0312643,2.1346667,1.1685892,0.6775209,0.41527984,0.12521586,-0.3405571,-0.7338321,-0.92303306,-1.0767528,-1.3264725,-1.3663884,-1.7616072,-1.8136784,-1.5159764,-1.3344632,-1.1941446,-0.9683796,-0.67735726,-0.5208632,-0.42473906,-0.29246485,-0.01909855,0.16508895,-0.2001178,-0.8498449,-1.8717978,-2.6527355,-2.770267,-3.0532074,-3.2223592,-3.333775,-3.361198,-3.2321687,-3.2470872,-3.17348,-2.9243202,-2.8403306,-2.9800549,-3.146762,-3.0277014,-2.4612696,-1.413164,-0.661409,-0.25299665,0.002488941,0.1311527,0.21804902,0.26093405,0.3050719,0.23382598,0.10557419,-0.02785848,-0.20764153,-0.34809923,-0.42827433,-0.54863894,-0.56023026,-0.5083762,-0.40399563,-0.63238955,-1.153019,-1.2347125,-0.58943534,-0.19154513,0.12406027,0.53219897,1.0071234,1.1373072,0.59284186,0.053400636,-0.62445056,-1.0648518,-1.4181397,-1.614614,-1.8747051,-2.1251698,-2.261704,-2.2873397,-2.2680774,-2.336627,-2.4100196,-2.4723024,-2.619444,-2.5528464,-2.3980916,-2.321723,-2.2760692,-2.1315093,-1.5374672,-1.5395179,-1.5373838,-1.5374384
-0.09526259,-0.106139034,-0.08843854,-0.12497619,-0.17836574,-0.2308963,-0.32331976,-0.54642606,-1.3572028,-1.4499391,-1.2552302,-1.29107,-1.4601021,-1.4970725,-1.2440181,-0.99311626,-0.77829593,-0.6892197,-0.10183792,-0.12743473,-1.0441555,-1.3085097,-1.0044205,-0.19987783,-0.20858046,-0.41976577,-0.62107986,-0.76425374,-0.8052852,-0.7117069,-0.66910297,-0.7359211,-0.8585028,-0.89938056,-0.7859816,-0.54621005,0.018979445,0.78168386,0.9225845,0.87958515,0.74992937,0.35154974,0.2642827,0.059799418,-0.15099885,-0.112679586,0.46300426,0.46456188,0.010394573,-0.049199015,-0.13660121,-0.31103727,-0.21268317,-0.10229802,-0.067069866,-0.45715258,-0.90212256,-1.444338,-1.8397737,-1.745988,-1.6079556,-1.4549809,-1.0344858,-0.15844771,0.40605456,0.5395919,0.59407675,0.66545117,0.64445233,0.45328426,0.236439,-0.11490607,-0.26889956,-0.95538867,-1.3719403,-1.2097744,-0.88566184,-1.1296113,-1.6909568,-2.0664694,-2.5079274,-2.6689055,-2.7868705,-2.8279033,-2.9210608,-3.02079,-3.0933394,-3.1313608,-3.1986728,-3.280283,-3.3165932,-3.330722,-3.0546858,-2.8296456,-2.5831594,-2.428637,-2.3003306,-2.222951,-2.2587929,-2.434661,-2.5300298,-2.2776423,-1.8771398,-1.5477132,-1.0126655,-1.0834383,-1.1345584,-1.3231399,-1.7653966,-2.042448,-2.2498431,-2.3068337,-2.2235103,-2.14867,-1.9642203,-1.707058,-1.5498364,-1.6334138,-1.4343688,-0.91768557,-0.2992349,-0.38272598,-0.93461585,-1.1594905,-1.186708,-1.0170197,-0.7703029,-0.3265028,0.5467597,2.7185762,5.3085885,7.65613,9.835327,11.10314,11.630563,11.3136425,10.257766,8.438157,4.7616596,1.4171937,0.4213257,-0.09105494,-1.2029101,-1.5085118,-1.7040579,-1.462593,-0.87488997,-0.7935307,-1.4558734,-1.7476759,-1.9067439,-1.9996622,-2.0621054,-2.0681863,-2.0457706,-2.015368,-2.012977,-1.9630717,-1.9186938,-1.8328446,-1.7569582,-1.7154775,-1.669782,-1.6365982,-1.570352,-1.4319535,-1.1658709,-1.1757922,-1.3097711,-1.2083662,-1.151863,-1.2549516,-1.3466828,-1.3954455,-1.6517876,-2.0224905,-2.1654358,-2.1146438,-1.9247625,-1.7427461,-1.8357849,-1.6640439,-1.4303415,-1.3850299,-1.4094436,-1.4271121,-1.3492135,-1.275295,-1.2474673,-1.1693809,-1.2012491,-1.286849,-1.2866085,-1.0848961,-0.7357307,0.03273174,0.031221598,0.03282711,0.032832026
-2.4646049,-2.4414835,-2.472119,-2.3944066,-2.2978668,-2.2105026,-2.020747,-1.73366,-1.3860867,-1.6621531,-2.077884,-2.1432347,-2.2308717,-2.1848884,-2.1325874,-1.9693549,-1.7866405,-1.7171867,-1.5802577,-1.615982,-0.6194186,0.17041573,0.605266,0.8619212,0.45712933,-0.2133024,-0.6796451,-0.9999245,-1.11243,-1.1864378,-1.2523253,-1.2162821,-1.0367868,-0.7833381,-0.48394138,-0.2708622,-0.13902578,-0.25000536,-0.80105853,-1.0123463,-1.2114141,-1.3275414,-1.4775225,-1.7013915,-1.6116272,-1.5030729,-1.2399035,-0.49742466,-0.60425884,-0.840633,-0.9723131,-0.49042493,0.21925646,0.84310496,1.2507205,0.76352084,0.07737705,-0.53948915,-1.100781,-1.198631,-1.0421888,-1.0436532,-1.2835238,-1.6975851,-1.8540723,-1.9383903,-1.9570467,-1.9385444,-1.9538342,-2.0692482,-2.220869,-2.1948671,-1.8773024,-1.7886004,-1.9950309,-1.5159028,-1.251856,-1.1460062,-0.98211735,-0.86584765,-0.84039104,-0.8988413,-0.8527257,-0.8126494,-0.8268518,-0.90639436,-1.0126495,-1.0711417,-1.1861272,-1.2685459,-1.2630857,-1.3024956,-1.2120097,-1.3464515,-1.045356,-0.79869264,-0.74861145,-0.81004304,-1.0137553,-1.275286,-1.3429675,-1.4696047,-0.99073666,0.2538563,1.1463664,0.9876118,0.6784095,-0.090574,-0.6676521,-0.8015512,-0.89108753,-1.063819,-1.3054373,-1.4243443,-1.1689351,-1.0513148,-0.69841605,-0.2955402,-1.1206511,-0.96455055,-0.13431826,0.2938829,-0.26404342,-0.72565925,-0.9074099,-0.96567154,-0.92985356,-0.7564745,-0.3053405,0.41487733,0.9073986,0.9978407,0.33465028,-0.3114947,-0.7100769,-1.3983723,-1.8948178,-1.6489989,-1.4161539,-1.2356558,-1.2408862,-1.1725789,-1.0039448,-0.66107965,-0.5555868,-1.1257249,-1.4672354,-0.5859733,-0.42450267,-0.37530506,-0.38009915,-0.36601692,-0.38411084,-0.37872064,-0.38885313,-0.45962197,-0.518219,-0.589718,-0.69277173,-0.77300465,-0.7848387,-0.75556535,-0.7223162,-0.64340967,-0.531607,-0.24807572,-0.020911634,-0.2008323,-0.21685475,0.17507082,0.44668102,0.73597896,1.1066176,1.5076202,1.3202338,0.38314882,-0.20259623,-0.853274,-1.1776655,-1.3795726,-1.5298964,-1.6537211,-1.7578639,-1.8484178,-1.8433932,-1.8104502,-1.8279605,-1.7694812,-1.7474592,-1.6541955,-1.325777,-1.0751448,-0.9436034,-0.96296006,-1.1870096,-0.48395872,-0.48503122,-0.4840598,-0.4840951
-0.2895864,-0.35234475,-0.33787167,-0.39924777,-0.44776598,-0.4912144,-0.5260542,-0.47088057,-0.14033765,0.1849854,-0.14706457,-0.08846128,0.0673902,-0.11540553,-0.5495324,-1.0131383,-1.3881382,-1.6030133,-2.0912268,-1.7086139,-0.4888777,1.8237989,5.5099425,9.325332,10.699425,11.452139,11.895025,12.14492,12.189926,12.205693,12.195372,12.133381,12.090874,12.064081,12.043865,12.00757,11.642211,9.439786,6.035825,2.0711248,-0.00090172887,-0.57626617,-0.8601638,-0.87554264,-0.67103195,-0.4264494,-0.75376415,-1.1278491,-1.1548961,-1.3775339,-1.6435657,-1.1607733,-0.7066878,-0.704592,-0.42406556,0.02663225,0.2560525,0.24998304,0.07304129,-0.53844184,-1.4331106,-1.9425938,-2.1937435,-1.8691101,-1.5191964,-1.4548483,-1.4572299,-1.575988,-1.6310986,-1.5478059,-1.3097341,-1.1740587,-1.3772883,-2.21278,-2.1519356,-1.7300181,-1.4148654,-1.0672836,-0.7856421,-0.57360065,-0.3146066,-0.08651106,-0.15768054,-0.19369158,-0.15428944,-0.05778505,0.030616552,0.075401664,0.17300162,0.27809122,0.41117415,0.88225937,1.4248406,2.5991738,3.9745007,4.867497,5.551422,6.021778,6.311334,6.295814,5.7742133,4.227565,1.9539675,0.05972284,-0.34315372,-0.2657515,-0.25088868,-0.58128035,-1.0089483,-0.86340743,-0.5854161,-0.29553682,-0.043968856,0.36919034,0.48835084,-0.23410839,-1.3627505,-1.6786693,-0.5901364,0.19001547,0.88337374,2.2827783,3.7574034,4.616172,5.122301,5.2976065,5.269703,5.1452284,5.1910057,4.9349813,4.211413,3.1788683,1.565798,-0.22521523,-1.0301666,-1.1252532,-1.0020901,-0.78939295,-0.92897946,-0.6569612,-0.67066276,-0.8130858,-0.24082957,0.4877674,1.9611156,4.541363,7.9203744,10.013927,11.239214,11.706747,11.955622,12.105543,12.204703,12.296706,12.3356495,12.366529,12.384348,12.422625,12.503674,12.521514,12.497105,12.425091,12.306938,11.994255,11.56288,10.801315,9.421349,7.6830273,5.1671863,1.8158747,0.35528013,-0.31117746,-0.6802662,-0.59602547,-0.41956854,-0.46822053,-0.7230588,-0.9508405,-1.0381742,-1.0221425,-0.72335964,-0.70507467,-0.80194724,-0.8355167,-0.86832225,-1.0104125,-1.1334814,-1.1838679,-1.22829,-1.3478227,-1.4811312,-1.5540118,-1.4518508,-1.3482354,-0.94649553,0.051970422,0.05542898,0.051800385,0.051788047
-2.4339569,-2.4294105,-2.4751902,-2.4518836,-2.5031714,-2.4670904,-2.4549966,-2.2233367,-1.3056719,-0.75900286,-1.40098,-1.511337,-1.2872498,-1.2117263,-1.0312548,-0.705566,-0.38646713,-0.2235283,-0.10231376,0.53623784,2.4836125,2.8343763,1.9791458,0.13341577,-0.8496111,-1.304872,-1.5458419,-1.642441,-1.5356214,-1.4313986,-1.2026556,-0.93798,-0.7204333,-0.68159264,-0.9431722,-1.288163,-1.8246975,-2.04415,-1.89274,-2.2191622,-2.3160052,-2.1202745,-2.072914,-1.9995598,-1.8346152,-1.7535532,-1.8485469,-1.5582713,-1.2209513,-1.4663844,-1.855521,-1.6088774,-0.8234121,-0.017955959,0.45436385,0.04148174,-0.29335895,-0.38813236,-0.5806436,-0.6411775,-0.56099236,-0.4396534,-0.8437459,-1.9835715,-2.1173449,-1.9334149,-1.7909577,-1.6694446,-1.4714489,-1.3237717,-1.1153376,-0.69558525,-0.38337618,0.23371138,1.646752,5.8552003,9.041739,10.73647,11.040268,10.700297,9.443623,8.530905,7.673211,7.1812344,6.3654976,5.4570875,4.615893,4.046915,3.108658,2.284744,1.6885238,0.84749365,-0.08097336,-0.78948075,-1.3485079,-1.6844763,-1.8211507,-1.9107592,-2.0381367,-2.1832428,-2.206141,-1.6615756,-0.71895695,0.019830696,0.24860471,0.056412876,-0.36071527,-1.2405108,-1.7099543,-1.5457128,-0.97989094,0.27655995,1.959003,4.107682,6.196313,7.2313085,7.0013523,3.9467454,2.1608195,1.9147949,1.2591391,0.871979,0.121065855,-0.57459927,-0.9678153,-1.0707064,-0.8461569,-0.3090692,0.120185524,0.038994506,-0.4426344,-0.8981055,-0.98511326,-1.36503,-1.7217407,-1.8495064,-2.3146935,-2.9963036,-3.52385,-3.266198,-3.1044736,-2.761068,-1.9179779,-1.4213415,-1.1850679,-1.7956297,-2.5072076,-2.6377046,-2.2790766,-2.0997705,-2.0876856,-2.0446262,-1.928586,-1.8743746,-1.84854,-1.832939,-1.7200963,-1.6888324,-1.6242586,-1.5096296,-1.3945241,-1.2369354,-1.063809,-0.9709859,-1.006219,-1.1329514,-1.438889,-1.522553,-1.3857367,-1.0151542,-0.7623699,-0.51279813,-0.46925336,-0.6252927,-0.86816525,-1.1687815,-1.4201086,-1.9637334,-2.2305284,-2.3676782,-2.2579908,-2.300057,-2.280415,-2.2993484,-2.240292,-2.17645,-2.2156532,-2.2883534,-2.274076,-2.2832427,-2.1614168,-2.229754,-2.3928657,-2.5117335,-2.7676854,-2.3960128,-2.396894,-2.3960543,-2.3961217
-3.152051,-3.1463432,-3.135491,-3.1293297,-3.1129806,-3.0828352,-3.0553489,-2.975546,-2.695157,-2.956047,-3.3006306,-3.269006,-2.8968024,-2.8284981,-2.782572,-2.5513787,-2.4003832,-2.2966266,-2.4054213,-2.7789183,-2.427028,-2.1764343,-1.8489683,-1.4205537,-1.0335644,-0.96502066,-0.9462429,-0.9575263,-0.9572082,-1.0319273,-1.0935977,-1.0810695,-1.0263029,-1.0367652,-1.125369,-1.2804084,-1.5146693,-1.500326,-1.2939682,-2.0518417,-2.765604,-2.8798213,-2.963871,-3.1791267,-3.3027735,-3.4300728,-3.3276737,-2.963731,-2.9678874,-3.2425046,-3.2426493,-2.7520702,-2.206993,-2.0813072,-1.9327927,-1.6588432,-1.3149543,-0.95691526,-0.7358282,-0.7860673,-0.9037388,-1.0589037,-1.5126902,-2.6390834,-3.0544014,-2.9301767,-2.8226788,-2.6932898,-2.5020156,-2.2852573,-2.1135135,-1.9845613,-2.001551,-1.879533,-2.3351507,-1.7966772,-0.28067902,2.5824842,4.94948,6.6655006,8.604426,9.31833,9.873314,10.12424,10.407989,10.603555,10.720422,10.774469,10.784,10.6889515,10.563697,10.244115,9.714337,8.698745,7.6008053,6.702916,5.8598676,4.9507914,3.6171463,2.055492,0.76965284,-0.2655272,-0.4432717,-0.120000504,0.059082545,0.31589764,0.5033615,0.9001118,2.181857,3.597318,5.0493555,6.419541,7.2156706,7.480815,7.288042,6.9314036,5.8029575,2.3128495,-0.21101888,-0.7497405,-0.8283853,-0.5675255,-0.6082401,-0.7369258,-0.8867682,-0.96936315,-0.8795606,-0.7493292,-0.9107573,-1.3177416,-1.5823994,-1.8134876,-1.781013,-1.8837941,-2.460652,-2.822588,-2.83068,-2.3536062,-2.7889638,-3.090117,-3.0312712,-2.8785748,-1.964662,-1.2920268,-0.7772461,-0.5834829,-1.1589526,-1.1858202,-0.5951044,-0.3672642,-0.29350454,-0.26281792,-0.27560705,-0.34412363,-0.39514774,-0.46004975,-0.47534758,-0.5327145,-0.63301027,-0.70277905,-0.7757856,-0.84002095,-0.91695374,-1.0492727,-1.2139006,-1.3741589,-1.3701411,-1.0686666,-0.7748823,-0.6130345,-0.6976306,-0.85867316,-1.1083589,-1.2446362,-1.1852114,-1.1627505,-1.3236701,-1.5989056,-1.7838948,-1.8046877,-1.7105458,-1.7490568,-1.7656329,-1.7061193,-1.6355919,-1.5334737,-1.5630835,-1.7077897,-1.8624899,-2.2275336,-2.5251522,-2.7291365,-2.7939687,-2.8702297,-3.3461475,-2.8382506,-2.8409276,-2.8381903,-2.838224
-2.5292346,-2.5163972,-2.5045483,-2.4793224,-2.4505224,-2.4154828,-2.3077753,-2.1417303,-1.9150504,-1.9230595,-2.0507712,-2.1673265,-2.4007146,-2.6209602,-2.88748,-2.9216323,-2.605623,-2.3211634,-1.9611967,-1.0912493,0.2228958,0.5781059,0.31614804,0.037973303,-0.069622375,-0.21773137,-0.2439056,-0.21720842,-0.17140144,-0.14293987,-0.11118549,-0.101890266,-0.018345535,0.027301967,-0.09118432,-0.26145616,-0.77623326,-1.6439066,-1.7944579,-2.0111692,-2.226202,-1.9884979,-1.7616065,-1.5545235,-1.4375371,-1.5082055,-1.3761781,-0.14964372,0.27161732,0.45090452,0.44537336,0.6618203,0.7875603,0.8320257,0.83726656,0.4860564,0.14014624,0.12351447,0.23786464,0.21170592,0.00389117,-0.3156529,-1.1186404,-2.4428747,-2.7430153,-2.6393497,-2.487969,-2.3901117,-2.327245,-2.3452518,-2.4288738,-2.3398952,-2.1903994,-2.3096874,-1.6172769,-0.9718509,-0.46378946,-0.042995512,0.11741769,-0.10827851,-0.5464613,-0.72046787,-0.5264264,-0.33368912,-0.09102498,0.08597389,0.1953901,0.27505106,0.3964598,0.5422613,0.7599334,1.0640731,1.0387655,0.618903,0.66956794,0.9716766,1.1010616,1.1812701,1.7095164,2.8710477,4.5361075,6.1340523,7.71261,9.003275,8.437925,7.7685375,6.359548,3.8951502,1.6316466,0.86965305,0.42164212,-0.08228594,-0.5651584,-0.9374813,-1.102495,-1.3000203,-1.3325231,-1.179284,-1.7898593,-2.253071,-1.7772241,-1.065529,-0.92792535,-1.0890009,-1.0826902,-1.0913844,-1.038126,-0.87913287,-0.44839424,0.00832714,0.07661938,-0.065601684,-0.15512294,0.16195518,0.12736346,-0.34773228,-0.87472117,-0.8033787,-0.20852876,-0.31483418,-0.5272457,-0.7780011,-0.94052327,-0.41235,0.12227698,0.16633314,0.18228051,0.36052322,0.40044478,0.428366,0.3824801,0.37821668,0.39499888,0.48174188,0.54036635,0.5654243,0.5874864,0.5873141,0.6954667,1.0933388,1.6121444,2.3894782,2.9826407,4.3964076,5.8404655,7.623229,9.399563,10.376028,11.281992,11.635263,11.399021,11.19744,10.787128,9.807155,7.20825,4.2566147,2.83256,1.3503647,0.53383386,-0.11590993,-0.17560628,-0.52651644,-0.8040811,-0.66465104,-0.23524319,0.13162114,0.39947116,0.47492522,0.47795367,0.55472064,0.9262214,1.0314604,0.9796629,0.69856083,-0.19638148,-0.41924137,-0.41816637,-0.41931975,-0.41931823
-1.5000355,-1.5096654,-1.4683608,-1.474746,-1.4714444,-1.4992874,-1.5559243,-1.7629682,-1.9598907,-2.2748756,-2.2275987,-2.0312634,-1.6050581,-1.3246082,-1.2601634,-1.0200719,-0.940063,-0.7927969,-1.0697529,-1.4199324,-1.5082247,-1.5801978,-1.7048693,-1.4520124,-1.1315614,-1.0082806,-1.0951625,-1.203892,-1.210758,-1.2517656,-1.2014594,-1.0119638,-0.8841125,-0.84780407,-0.8123853,-0.8672797,-0.9747273,-0.8685356,-0.2595075,-0.90049446,-1.6009495,-1.5073593,-1.3656398,-0.92371523,-0.5762535,-0.47096997,-0.9659425,-1.788032,-1.692179,-1.4736888,-1.1831843,-0.87232137,-0.80902445,-0.66886026,-0.45909983,-0.012462869,0.44088218,1.0070413,1.1254326,0.64180285,0.40135294,0.20482707,-0.6676008,-2.060008,-2.256876,-2.192147,-2.1431065,-2.0642264,-1.9593788,-1.6609997,-1.3397342,-1.0725366,-1.286417,-1.2532709,-2.0473754,-2.1389856,-1.4454409,-0.62152654,-0.37596592,0.035640396,0.58498424,0.7737945,1.1229388,1.326339,1.6139528,1.898674,2.1456287,2.3275805,2.6718414,2.988163,3.162328,2.6879807,1.3639603,-0.3108921,-1.129427,-1.2589452,-1.1643527,-0.88582116,-0.39810926,-0.05947651,-0.05297467,-0.5970372,-0.8554501,-0.8833033,-0.8725873,-0.32801813,0.4187373,1.8396349,3.1960347,3.6765587,3.7241638,3.6342,3.5647035,3.3789759,3.3124967,2.4510732,0.72706497,-1.0802305,-1.143242,-1.1801387,-1.1095372,-0.41477633,0.5800055,1.1298698,1.3075956,1.3268981,1.3729188,1.3646849,1.1095247,0.6502968,0.21805471,-0.28435025,-0.46712488,-0.6612267,-1.2626101,-1.3419086,-1.0502144,-0.7765851,-0.9878083,-1.1287245,-0.9859804,-0.92523015,-0.7726367,-0.9524185,-0.9427744,-0.7727261,-0.96585697,-1.2061346,-0.64489776,-0.51937556,-0.45849705,-0.48615116,-0.5523057,-0.6422214,-0.7164178,-0.7467049,-0.83275646,-0.9518677,-1.1628153,-1.3866482,-1.5244042,-1.6422293,-1.7534983,-1.8244774,-1.8743492,-1.9131744,-1.7201554,-1.4988773,-1.0132515,-0.46720362,-0.18459705,0.16990744,0.36146557,0.23510775,0.005847007,-0.20477659,-0.20872223,-0.2328625,-0.19216207,-0.048694737,0.26578578,0.3414773,0.43790197,0.5700657,0.722091,0.9471802,0.94902736,0.70566094,0.5171374,0.097302765,-0.31559077,-0.46899018,-0.7038291,-0.9659951,-1.3083023,-1.3137417,-1.3160557,-1.3137548,-1.3137095
-3.231812,-3.2026482,-3.2103624,-3.2134821,-3.2168655,-3.1921258,-3.1998801,-3.1405754,-2.8089771,-2.6389403,-3.1385446,-3.065893,-2.7489686,-2.710117,-2.6148725,-2.3551874,-2.1406937,-2.0433748,-1.8449833,-1.3709284,-1.0333217,-1.2235806,-1.1625433,-0.74459213,-0.44706854,-0.4060493,-0.53456247,-0.7176873,-0.70473146,-0.69261074,-0.7396138,-0.80487216,-0.76238275,-0.6421227,-0.68579304,-0.7718011,-0.94357115,-1.2123599,-2.3133817,-3.021957,-2.5915482,-2.334205,-2.3693986,-2.613205,-2.7755263,-2.7860699,-2.9280875,-3.3298352,-3.7307844,-4.109435,-4.0001903,-3.3990002,-2.6465926,-2.3853936,-2.269432,-2.1500938,-1.9398663,-1.7227552,-1.4718497,-1.6795914,-2.1849077,-2.752303,-3.2519608,-3.0426345,-2.639032,-2.468257,-2.4387934,-2.4501114,-2.4457195,-2.4654007,-2.4923303,-2.6874735,-2.8279383,-2.924676,-3.0988917,-2.523487,-1.6168998,-1.3795379,-1.4080291,-1.2347229,-0.6808498,-0.18836105,0.23272774,0.47206658,0.7263836,0.90767145,1.0329788,1.0811622,1.1647704,1.2787039,1.3268652,1.121212,0.7069584,0.8460827,0.9459019,0.9601482,0.9076863,0.8252109,0.67847085,0.49009633,0.29382864,0.046998974,-0.83294135,-2.0066104,-1.7494636,-1.345284,-1.2570087,-1.3422652,-1.1183137,-0.82386136,-0.41321105,0.007861555,0.3703292,0.72308135,0.74459326,0.44955033,-0.1937378,-0.47827753,-0.70567775,-1.0358788,-1.6468259,-1.7845917,-1.5371774,-1.3378835,-1.3134809,-1.3940533,-1.515202,-1.715308,-1.8944892,-2.0134475,-2.020311,-1.9570882,-2.146381,-2.7885182,-2.846758,-2.5815153,-2.0424004,-2.0103867,-2.418929,-2.5844784,-2.563786,-2.5550296,-2.2440426,-2.177989,-1.8997144,-1.1790833,-1.393449,-1.646281,-1.2424021,-1.0106685,-0.9106426,-0.84033716,-0.7614822,-0.6731125,-0.63657886,-0.6494772,-0.61494696,-0.5876793,-0.53036773,-0.450982,-0.38428733,-0.35020798,-0.24619287,-0.1166836,-0.066532135,-0.06312394,-0.4141276,-1.159131,-1.7202694,-1.9968319,-1.8470857,-1.6284254,-1.6385835,-1.6416823,-2.1442084,-2.4970593,-2.6747746,-2.7301788,-2.7169173,-2.5510273,-2.5180411,-2.3943179,-2.3779595,-2.555899,-2.7828593,-3.0208325,-3.1776257,-3.225641,-3.181584,-3.1704369,-3.278894,-3.1993182,-3.0302956,-2.7192807,-2.1744096,-3.30584,-3.3024912,-3.3059735,-3.30604
