0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
12.45869,12.414387,9.619088,11.976322,11.791545,10.874144,9.389489,7.911524,6.4903617,5.254109,4.332538,3.723953,2.6479397,1.6566217,0.605917,-0.15758947,-0.42725348,-0.46307302,-0.1452102,0.33039427,1.9307344,2.3674912,1.8645735,1.1289341,0.057781994,-0.4154952,-0.8741195,-0.40903792,0.021352379,0.5898886,1.0348601,1.4265711,1.9436991,2.5335224,3.2503684,3.6152558,4.1295686,4.192592,2.8762913,1.512932,0.7247761,0.6880982,0.8425081,0.8882324,1.0959347,2.0764027,2.7395933,3.5682383,4.6272273,4.319658,4.0493507,4.0888896,3.6005316,2.523812,2.0440326,1.3402846,1.2920327,0.970508,0.7328559,0.86802614,0.993152,1.136589,1.4250029,2.199269,3.3041224,3.7592688,3.8151903,3.3456168,2.9702144,2.8744745,2.5324214,2.2469518,1.8521299,1.4587294,1.39408,1.3320056,1.1902229,1.1262661,0.9958672,0.9285831,0.86347944,0.73916835,0.5915646,0.377398,0.12023327,-0.55848753,-0.40486768,0.37537843,0.8192395,1.0092665,0.09827769,-0.71939814,-0.9972062,-0.43746853,-0.06358325,0.10052556,0.12339275,0.11634597,-0.14647076,-0.102668926,0.36176202,0.4779129,0.35939008,0.354551,0.41369444,0.54892534,0.7040789,1.9120139,2.628104,2.3136067,2.080577,2.243395,2.8331785,4.283284,5.5358243,6.576167,6.78769,7.1624556,6.404336,5.3731546,3.8770556,3.4143066,2.8988209,1.7679096,0.96646976,0.027246445,-0.04168579,-0.11506221,-0.1623374,-0.13883205,0.08371386,0.3339773,0.75905555,1.7911457,3.8549018,4.149193,3.5792925,2.1599116,1.2579097,-0.016791165,-0.46527869,-0.15163547,0.14149858,0.50294435,0.3974991,0.3782212,0.8921656,0.8703756,0.36056042,-0.0028820932,0.022584617,0.40208557,0.89119667,2.0486646,2.7254844,2.0780647,0.7270183,0.056301296,-0.39637843,-0.29199553,-0.06404209,0.018539459,0.22380105,0.3095507,0.3427644,0.16477734,-0.13559988,-0.40947554,-0.54009396,-0.39133233,0.06289883,0.60155463,0.8435348,0.5507565,-0.10150924,-0.28028074,-0.06742028,-0.01880242,0.37422124,0.9685167,1.6710992,2.851805,4.191396,5.3266926,6.407113,7.8617754,8.855465,9.327837,10.030256,10.318744,10.5257225,9.620207,9.618753
-1.8306142,-1.8299379,-0.42147186,-1.8132719,-1.7988075,-1.8724461,-2.3392248,-2.7416327,-3.048786,-2.9598463,-2.70956,-2.567245,-2.9145374,-2.7842255,-2.4875212,-2.2871299,-2.0368288,-1.74245,-1.5445263,-2.0362315,-2.3196864,-2.443376,-2.3412595,-2.0637167,-1.6254332,-1.2932312,-1.1825846,-1.1260172,-0.94160837,-0.38920814,0.3703677,0.6832593,0.27140874,0.30882707,0.8265743,0.74836344,0.46684065,-0.29134583,-0.73834324,-0.60289824,-0.78766733,-0.6833385,-0.36435553,-0.023875892,0.26028413,0.2291861,-0.17027804,-0.93208206,-1.6432475,-1.9506295,-1.8110572,-1.6838752,-1.6977334,-1.5865737,-1.4717482,-1.2993748,-0.85939133,-0.20852342,0.13157827,0.29692116,0.67849934,0.7839316,0.23593238,0.17589486,0.1042791,0.23842058,0.11165553,0.22053075,0.29633364,0.09059578,-0.26365143,-0.3114053,-0.44922101,-0.6436648,-0.80928695,-0.8671181,-0.8279852,-0.8448204,-0.82264006,-0.84455574,-0.8586525,-0.8829377,-0.9041257,-0.7740989,-0.19714814,0.07286608,0.07272571,0.7013432,0.82311,0.81684065,0.74095476,0.50646996,0.094388515,-0.14045888,-0.4498669,-0.75308836,-1.27531,-1.847568,-2.4970975,-3.125141,-3.0055993,-2.7515502,-2.6514602,-2.6551037,-2.784524,-3.0664995,-3.7679338,-4.2339168,-3.6461167,-3.3807876,-3.2861843,-2.7702851,-2.4876385,-2.5808413,-2.3559923,-2.0929966,-2.1053727,-1.9409802,-1.9040896,-1.7975901,-1.615367,-1.4430947,-1.2793738,-1.467252,-1.677338,-1.7863781,-2.2481613,-2.556294,-2.586636,-2.3088312,-2.0093794,-1.7312868,-1.3940291,-1.3332151,-1.5236309,-1.3954349,-1.1903006,-1.1445601,-1.346453,-1.8394953,-2.6099432,-2.5859456,-2.4019234,-2.786283,-2.7837803,-2.4878044,-2.675822,-2.4743955,-2.314012,-2.1087222,-1.8529841,-1.4300119,-0.87234384,-1.1389185,-1.4806155,-1.3307916,-1.1955297,-1.427705,-1.8486233,-2.1995513,-2.327868,-2.3130825,-2.3885295,-2.4863048,-2.656673,-2.8612216,-2.8345437,-2.7023008,-2.554357,-2.4282231,-2.1092772,-1.7437229,-1.5697708,-1.6876612,-2.0005946,-1.8624592,-1.2735733,-1.0734535,-0.39147547,0.15655228,0.40444747,-0.12374085,-0.25650358,0.16437498,0.7692856,0.9483351,0.9072157,0.5918186,0.10553674,-0.244496,-0.65649295,-0.42196232,-0.42148346
-0.41086182,-0.4780273,0.4832532,-0.8185368,-0.9096764,-1.2512152,-1.18593,-1.1953728,-1.1639655,-1.1872447,-1.3902376,-1.2340949,-1.1656814,-1.1053832,-1.0332419,-1.1804394,-1.7447331,-2.0879164,-2.1226323,-2.2540684,-2.5467002,-2.2610438,-2.0291252,-2.0424275,-1.9732091,-1.8189306,-2.0261168,-2.4385264,-2.6298108,-2.6639898,-2.234328,-1.5716939,-1.7703788,-2.288178,-2.5206454,-1.7924504,-1.1182462,-0.7157551,-0.4006178,-0.45964235,-0.7357223,-1.5079746,-2.0350041,-2.2202785,-2.2240362,-1.7030628,-1.3032714,-1.3706049,-1.5002999,-1.5616368,-1.6792047,-1.7184807,-1.971272,-2.2514973,-2.282251,-1.7004638,-1.3542413,-1.2389232,-1.2205849,-1.1605232,-1.3159328,-1.4060419,-1.7578406,-2.099903,-2.1567867,-2.0408902,-1.7247958,-1.5537741,-1.2699637,-0.83179426,-0.60037047,-0.9763086,-1.2949879,-1.5265017,-1.6247303,-1.6865075,-1.6686182,-1.6245453,-1.615793,-1.6598189,-1.6467916,-1.6566892,-1.7123836,-1.7986692,-1.730802,-1.801925,-1.752076,-1.4780607,-1.3675599,-1.3410904,-1.5464597,-1.6853225,-1.5044744,-1.937374,-2.0361283,-1.9388828,-1.5283438,-1.332075,-1.1613177,-0.5811416,0.29343626,0.29275852,-0.03805186,-0.24973409,-0.3528351,-0.6908874,-1.1845369,-1.2882705,-1.1664314,-1.0708663,-1.2994976,-1.950781,-2.9657316,-3.404591,-3.5175033,-3.739676,-3.7977738,-3.7581635,-3.6546202,-3.2369466,-3.1851935,-3.1513438,-2.7531862,-2.0921202,-1.619215,-1.7072756,-1.890261,-2.3980255,-3.1436002,-3.5629532,-3.7892282,-3.9004488,-3.8661647,-3.1573691,-1.8936267,-1.0911217,-0.89112544,-1.2993774,-2.125784,-3.0609183,-3.5734053,-3.9346027,-4.005004,-3.4785967,-2.3046367,-1.3658636,0.015238702,0.6605446,0.5028339,0.3239767,0.17667817,0.297029,0.43861046,0.12365583,-0.4361127,-0.73742783,-0.9475082,-1.2756181,-1.3582375,-1.4995439,-1.9380274,-2.211453,-2.1707973,-2.0739684,-1.9886715,-2.3073275,-2.698347,-2.9613132,-2.9179106,-2.6212285,-2.084084,-1.8200151,-1.8441899,-2.0567434,-2.6205425,-3.1260853,-3.3229346,-3.4222465,-3.5015953,-3.228065,-2.8102078,-2.6391256,-2.3916066,-1.8593524,-1.4125736,-1.1562274,-1.0455887,-1.0209866,-1.0640547,-1.1114404,-1.1517866,0.4820402,0.48317337
-2.1686103,-2.159792,5.211275,-2.0099247,-1.9430647,-1.6179031,-1.6416279,-1.809298,-1.6678796,-1.1975901,-0.75307494,-0.555,-0.83175683,-0.4645285,0.013326248,-0.35752678,-1.031975,-1.2231205,-0.9797386,-0.9243027,-0.7967894,-0.718945,-0.77588177,-0.7060045,-0.4632588,-0.35628888,-0.41501084,-0.5292141,-0.19415088,0.8569176,3.5466824,7.3324447,9.28953,10.403552,11.180386,9.980731,7.6220255,4.0977316,2.1653566,2.150597,1.8225174,0.26306018,-0.71384263,-1.321898,-1.6904031,-1.8799709,-1.7254409,-1.9071597,-2.310436,-2.5766213,-2.6428404,-2.5556858,-2.3361917,-1.827105,-1.627414,-1.9067571,-2.3005872,-1.9950454,-1.1557264,0.35431448,3.5718665,7.6565933,9.429339,10.872274,11.546589,11.607602,11.453966,11.292869,10.711593,9.541535,8.236538,6.383012,4.7171106,3.355555,2.6213257,2.251377,2.1655378,2.1803243,1.9946237,1.6999712,1.479108,1.038293,0.21647492,-0.63264334,-1.1767329,-0.65350807,-0.028711587,-0.09380382,-0.26378614,-0.49238506,-0.86147034,-1.0182133,-0.098323226,0.13247469,-0.14259718,-0.28387946,-0.22782794,-0.19799846,-0.10264239,-0.27182364,-0.71549314,-1.1362292,-1.4768693,-1.5073841,-1.452979,-1.3702152,-1.1875138,-1.3536,-1.595803,-1.5178722,-1.5590641,-1.3390526,-0.82922214,-0.5591204,-0.60240686,-0.46481106,-0.43785274,-0.015670769,0.12534079,0.34876192,0.4954415,0.7310382,0.91484714,0.7045834,0.47874093,0.46091852,0.2705058,0.097179055,-0.4971058,-0.9900306,-1.2062247,-1.2254748,-0.87792647,-0.37417758,-0.58892334,-1.0789746,-0.88360757,-0.86941403,-1.0159223,-1.4503909,-2.1331034,-2.2096264,-2.0889769,-2.126819,-1.7018926,-1.3582437,-1.6237838,-1.7705665,-1.9333344,-2.0518274,-2.2345836,-2.1881492,-1.866938,-1.8328424,-2.2019181,-2.2801037,-2.219994,-2.4354925,-2.4700947,-2.3940892,-2.1390743,-1.7500451,-1.5366046,-1.35461,-1.2994558,-1.5355932,-1.6585226,-1.6893371,-1.5674928,-1.2643579,-0.7150835,-0.30027395,-0.18945983,-0.3673103,-0.6781304,-0.30272812,0.8196261,1.3367856,2.7870917,4.7955437,7.223241,9.045146,10.027806,10.622836,10.524457,9.879951,9.105181,8.567834,7.7816954,7.4410734,7.093427,5.2139807,5.211747
-0.3179152,-0.39774817,1.5468965,-0.5327526,-0.5672418,-0.4433112,-0.100889444,0.093848005,-0.024169326,-0.52101845,-0.6911572,-0.8650265,-0.044257727,0.27259338,0.88436925,1.895323,2.6489964,2.3986974,1.7897371,1.1692636,-0.3887582,-0.7686235,-0.6253176,-0.53676987,-0.7138055,-0.58266366,0.43022147,1.2301459,1.3438463,1.0972705,0.87653226,0.1918383,-0.038794383,0.15433377,0.11678332,-0.14551017,-0.70492345,-1.1258862,-1.0713401,-0.9163519,-1.5281931,-1.2860796,-0.6975821,-0.3478905,-0.2951618,-0.6287754,-1.0809808,-1.1124778,-0.5246554,0.08212227,0.20839518,0.009221256,-0.15969098,-0.6495847,-0.5721903,0.0109215975,0.38275802,0.1539684,0.16533928,0.29157615,0.46135208,-0.17397428,-0.58902806,-0.25521788,0.18004286,0.035148203,-0.40173346,-0.938738,-1.3543321,-1.4460294,-1.1311471,-0.76794624,-0.3945284,0.010874569,0.16812885,0.31272247,0.30227658,0.2924415,0.35035107,0.47215018,0.577508,0.73576117,0.83390206,0.7503221,0.31988466,-0.091861084,-1.0141554,-1.3828356,-1.1495309,-0.73247576,-0.25534427,0.038021833,-0.20077834,-0.26848543,0.14648202,0.6688054,0.6874379,0.44374216,-0.33757642,-1.0298026,-1.4802239,-1.4032599,-1.0134617,-0.8658783,-0.85772455,-0.7438226,-0.61096704,-0.7449168,-0.45715538,-0.27654475,0.105681,0.45768583,1.0394166,1.5022862,1.6811427,1.7252796,2.1290994,1.6270399,1.0640837,-0.07783016,-0.46573067,-0.537792,-0.6296029,-0.73347765,-0.57827544,-0.033565044,1.0301666,2.1711464,3.228028,3.5683827,3.5978627,3.4415646,2.8136158,1.5362859,-0.19992337,-1.3664788,-1.7890389,-1.6819054,-1.0461953,-0.12714571,1.1897464,1.762491,1.7709131,0.85152936,-0.4746307,-1.2846427,-1.5693713,-1.3708041,-0.9264817,-0.509433,-0.056822605,0.013279587,-0.24487908,-0.8387705,-1.095231,-0.6919757,-0.29740936,0.39247027,0.79097784,0.94748455,1.0934422,1.1268706,1.0681145,0.9188552,0.702655,0.8285984,1.0255022,1.1343714,0.7045328,-0.14199546,-1.4971516,-2.1441035,-2.3751183,-2.3241892,-1.9564404,-1.2770042,-0.6640371,-0.14323086,0.39235324,0.45002556,-0.123334244,-0.49412364,-0.56837356,-0.24276765,0.2466904,0.43822977,0.66914654,0.8400079,0.7941258,0.8549104,1.1490248,1.5466933,1.5467372
-1.9894509,-1.980083,0.2094001,-2.0737047,-2.0296938,-1.4605626,-1.1984026,-1.1653576,-1.1756539,-1.2827177,-1.0159667,-0.60098463,0.122795865,0.44786373,0.71679306,0.54700726,0.43797252,0.5866395,0.47892812,-0.39677882,-1.4289966,-1.927211,-1.8690803,-1.6263082,-1.8212469,-2.188299,-2.3448098,-1.9522142,-1.5931983,-1.3445127,-1.339817,-1.35136,-1.1087317,-0.7755418,-0.12199531,0.55952656,0.3192627,0.21720129,0.25322726,-0.2488181,-1.0881952,-1.3774693,-1.4666734,-1.4351944,-1.4188684,-1.39176,-1.3213235,-1.6408141,-1.9744589,-1.7313032,-1.4552609,-1.4301176,-1.2778741,-1.2891853,-1.4617717,-2.69348,-3.2654274,-2.7932892,-2.1711373,-1.7789885,-1.7097492,-1.8283432,-1.4479643,-1.051933,-0.76914215,-0.58138597,-0.6068908,-0.88931054,-1.3347888,-1.8497772,-1.9190025,-1.426543,-1.1684988,-1.2126787,-1.5145311,-1.4221143,-1.378258,-1.280927,-1.1459932,-1.0204817,-0.8862149,-0.6067857,-0.12902316,0.42270264,0.3510986,-0.14979008,0.055375665,0.28729814,0.019425206,-0.34857324,-0.86196804,-1.1658562,-1.5564755,-0.85100436,-0.3665846,-0.5261825,-1.0583311,-1.1511508,-0.91028106,-0.8798099,-1.4300754,-1.5002046,-1.5928957,-1.6172112,-1.6649547,-1.9564211,-2.4982433,-3.174294,-3.333332,-3.217321,-3.0462837,-2.5078855,-1.8069484,-1.6968842,-1.8417144,-2.1836214,-2.4038887,-2.6804047,-3.112452,-3.1474614,-2.7875235,-2.675132,-2.334255,-1.5752901,-0.93080497,-0.89806026,-1.0725651,-0.6465539,0.12798923,0.61211723,0.71333635,0.779956,0.5761859,-0.76829946,-2.8295078,-3.1806722,-2.3544445,-1.5611925,-1.035611,-0.6027471,-1.3667423,-1.4148023,-1.4783175,-2.1650126,-2.3560581,-2.105548,-2.4179854,-2.3770256,-2.1077898,-1.8903875,-1.8785866,-1.9271754,-1.8299167,-1.5535417,-0.5001168,0.34212634,1.9933767,3.0529358,2.9128122,2.6793427,3.1429515,4.3412943,5.590928,6.5873613,7.6176395,8.281966,8.388116,8.239106,7.8706207,7.2068624,5.6978955,3.6419551,1.8939894,0.85564864,0.12457511,-0.17470542,-0.29953378,-0.42467797,-0.61900985,-0.8913591,-0.8231275,-0.2731317,-0.029595122,-0.17943016,-0.38735723,-0.4585445,-0.34152603,-0.26700312,-0.10474391,-0.101606056,-0.60287875,0.21054426,0.2097907
-1.9612278,-1.9101468,-2.2912095,-1.859221,-1.9476042,-2.1080594,-2.6469245,-3.0254679,-3.2284942,-2.7738073,-2.2837133,-2.055033,-1.7443936,-1.3573996,-0.6790221,-0.29826736,-0.32301113,-0.73884434,-1.2790138,-1.1978807,-0.46480393,-0.97952366,-1.5408837,-1.3142377,-0.3944676,-0.013743341,-0.21698748,-0.26263604,-0.31635135,-0.5741981,-1.0384026,-1.246612,-1.3506634,-1.4897531,-1.7484953,-1.508894,-1.0992346,-1.267797,-1.4713535,-1.5954047,-1.727646,-1.578904,-1.1939964,-0.8661808,-0.7304748,-0.7413878,-0.52815384,-0.34045434,-1.1247307,-1.771816,-1.7477162,-1.7103748,-1.723248,-1.3184335,-0.97583777,-0.60256034,-0.59062636,-0.03140077,0.29589027,0.24831796,-0.07800062,-0.842647,-0.86511576,-0.5259346,-0.40015393,-0.46094954,-0.6078335,-0.6216351,-0.55721295,-0.7008686,-0.5343821,-0.044999294,0.20006257,0.17284307,-0.0017095059,0.033018224,0.07945128,0.12065013,0.18421644,0.20750527,0.20212449,0.22510104,0.30666894,0.41470134,0.25448728,0.11883757,0.46449545,0.71389943,0.596501,0.44778332,0.33835813,0.3098389,0.10143936,-0.04813689,-0.422637,-0.8038928,-1.2564743,-1.3824838,-1.204413,-1.4920393,-2.3007014,-2.3871098,-2.329814,-2.3749428,-2.6535969,-3.0880232,-3.1878242,-2.7130108,-2.3794537,-2.4232073,-2.2217565,-1.4764417,-0.9520751,-1.4897009,-1.7978628,-2.0090437,-2.0545595,-2.2211742,-2.4847624,-2.4639378,-2.201416,-2.1530318,-2.1348646,-2.1483305,-2.1415381,-2.0207613,-2.1157367,-2.0177212,-1.6846874,-1.3589801,-1.2455997,-1.2762053,-1.602603,-2.1170533,-1.8346218,-1.3385596,-1.8465517,-1.9633312,-1.6794212,-0.82368183,0.37892324,0.9514035,1.038811,0.3899782,-0.4474495,-1.0921042,-2.0568209,-2.3436399,-2.09632,-1.8915367,-1.9227879,-2.1809132,-2.4599164,-2.7234993,-2.821607,-2.5757651,-2.30307,-1.9879162,-2.0458736,-2.1660929,-1.8120322,-1.3809161,-1.1811693,-1.127694,-1.2169955,-1.3537164,-1.4158775,-1.5203604,-1.7102128,-1.9769186,-2.1893916,-2.3100336,-2.279361,-1.9206398,-1.1712086,-0.37614214,-0.096473135,-0.10724948,-0.29942697,-0.75012314,-1.2415375,-1.8502419,-2.4399881,-2.655243,-2.5117674,-2.3676944,-2.2956457,-2.3394895,-2.2522006,-2.1866865,-2.3501005,-2.2913961,-2.2912192
-0.96813136,-1.0325128,-1.3303013,-1.1633942,-1.1196933,-1.1102009,-1.472943,-1.7100995,-1.6791575,-1.3708717,-1.3710897,-1.5438896,-2.1231625,-1.908306,-1.5487635,-1.1077331,-0.62459874,0.09048113,0.76287264,1.1858124,1.6573118,1.1455188,0.37590906,0.31623507,0.30806872,0.5050416,0.54391295,0.38018745,0.37436834,0.5789926,0.8767305,0.7684113,0.56135505,0.8357853,1.6093006,1.3613638,0.5523222,-0.7451309,-1.6874219,-1.5673318,-0.9998387,-0.85161173,-0.94390696,-0.8423815,-0.6957225,-0.827855,-1.0414423,-1.6418307,-1.8244255,-1.7884178,-1.931848,-1.9089041,-1.5696931,-1.0017122,-0.7449735,-0.95571756,-1.1474726,-1.0293586,-0.77714086,-0.459989,0.107619315,0.6599715,0.43205452,0.42900816,0.12628606,0.014445722,-0.3915909,-0.4946976,-0.6586817,-0.75954026,-0.53214276,-0.1276533,0.21252292,0.5720771,0.5673143,0.48878756,0.49298492,0.4620461,0.5939065,0.70381653,0.8578137,1.1562936,1.8100715,3.137023,6.2752714,9.174799,11.729185,12.352768,12.241866,12.039585,11.775598,11.1893215,9.489377,7.049725,4.932641,3.6231658,2.713283,1.8740079,0.7243574,-0.49304572,-1.4528711,-1.7271755,-1.7519152,-1.4214615,-0.936381,-0.266989,0.07723513,-0.4118061,-0.19242164,-0.14170775,0.21702582,1.0469502,1.8524722,2.1242938,2.2580338,2.5913775,2.6846778,2.7734957,3.6680448,3.6277468,3.6749792,3.5934901,2.9409661,1.1552762,0.21685556,-0.52025366,-1.0548931,-0.9448129,-0.65550613,-0.36019036,-0.053076655,0.3845509,1.1669695,1.3747389,0.32793012,-0.19450103,-0.048330244,0.154806,0.49192977,0.4997905,-0.04061234,-0.10686502,0.20713016,0.26144567,0.048647627,-0.5305618,-1.6180745,-2.0276682,-2.1316833,-2.0666983,-1.9677354,-1.8562803,-1.7249678,-1.7100083,-1.217335,-0.9359184,-0.7303088,-1.2213905,-2.0829804,-2.542552,-2.7710066,-2.7444816,-2.697762,-2.5534964,-2.2826676,-1.6131976,-1.0038924,-0.41789195,-0.028743267,0.23380502,0.5969188,0.99101603,1.0253648,0.6590196,0.24312446,0.098705485,0.4249984,0.5439874,0.81439734,1.0157439,1.0672935,1.2336833,1.7871114,2.3327563,2.3955564,1.8750422,1.0975933,0.43041325,-0.31704056,-0.5936451,-0.86868554,-1.3317764,-1.3303777
-0.31808776,-0.28985244,-1.9046364,-0.29110143,-0.33225006,-0.54645455,-0.927121,-0.91963464,-0.63155574,-0.30193943,-0.117177024,-0.13081685,-0.15350401,-0.26037166,-0.5125982,-0.34692508,0.42865914,0.47406954,0.079812795,-0.058615483,-0.48768145,-1.295715,-1.3179497,-0.63482106,0.6930564,1.4403975,1.7300817,1.7552476,1.7516665,1.5569692,0.8570054,-0.014096424,-0.36978513,-0.26254904,-0.23500472,-0.49086756,-0.8177658,-1.3317502,-1.0573317,-0.11925189,2.7427688,5.8039894,6.4080744,6.5398545,6.336622,5.362222,4.4376736,3.000957,0.4769562,-0.52763295,-0.57586014,-0.52508116,-0.19868642,0.64159334,0.6793766,0.29426247,-0.024439186,0.0448972,-0.0012417659,-0.358357,-0.49921185,-0.8706412,-0.52229714,-0.18026076,0.0027172714,-0.09308025,-0.5404836,-0.9157295,-1.2393818,-1.6359576,-1.6431296,-1.3832269,-1.4054506,-1.4181273,-1.3866293,-1.338274,-1.3552155,-1.3681647,-1.3735126,-1.3469459,-1.3492204,-1.3130064,-1.1284437,-0.7618942,-0.22544101,0.07129693,0.1489839,0.14227863,0.117107466,0.026911415,0.08381807,-0.15180387,-0.76365805,-0.771826,-0.9907236,-1.4478691,-1.8093772,-1.8371804,-1.5065534,-1.4636657,-1.5514807,-1.305419,-1.0720886,-0.86077744,-0.74236876,-0.72019994,-0.7023508,-0.9832568,-1.4481347,-1.3690655,-0.8270562,-0.15516238,0.050784424,-0.6672491,-0.5632535,-0.70907784,-0.84424067,-1.1526663,-1.2280844,-0.96720326,-0.6037985,-0.46226776,-0.42680335,-0.36190733,-0.35266593,0.17724001,0.5014004,0.8700429,1.676721,2.2833033,2.47229,2.4006717,2.0288253,0.69766533,-0.47041616,-1.0971948,-1.2644665,-0.5444792,0.32271487,1.7163197,2.5764942,3.0008473,3.0176327,2.6096272,1.8209548,0.62762964,-0.8698334,-1.5594257,-1.4334981,-1.2076284,-0.938296,-1.1232549,-1.4575379,-1.8795034,-2.3310082,-2.4717782,-2.2365289,-1.3178506,-0.40668705,-0.19711736,-0.13266051,-0.17455398,-0.32835105,-0.4427309,-0.5236895,-0.064000644,0.5129284,1.091423,1.3338002,1.0737607,0.24875802,-0.55792046,-0.45924252,0.18673442,1.3205291,2.3288226,2.498544,2.438437,2.1611295,1.46947,0.5606434,-0.042286687,-0.25521812,-0.32138222,0.040425643,0.1489765,0.047550447,-0.044497594,-0.27643177,-0.40909266,-0.67580706,-1.9038513,-1.9045837
-2.5125961,-2.4338455,-2.4908116,-2.1866415,-1.9874207,-1.4848437,-1.3939734,-1.281069,-1.4482903,-2.0008028,-2.0991826,-1.9389125,-1.6151843,-1.3220094,-1.2261672,-1.1021535,-0.81527764,-0.55236614,-0.57301897,-1.0306647,-2.572522,-3.0126789,-2.7318807,-2.4611263,-2.43967,-2.4600163,-2.2638502,-2.0652122,-2.09351,-2.432954,-2.9868617,-3.8511794,-4.4534683,-4.452597,-4.0452805,-3.0648162,-2.6725109,-2.6195412,-2.7973843,-2.81756,-3.285577,-3.7292385,-3.5189443,-3.269144,-3.1513734,-3.1485507,-3.2069278,-3.2878964,-3.094866,-2.7495322,-2.6244032,-2.7416315,-2.9047885,-2.9616299,-2.6164713,-1.6133697,-0.59951717,0.18258515,1.0487367,1.6710907,1.596509,0.2964043,-1.392009,-2.1241078,-2.079921,-1.7947236,-1.3302493,-0.9065155,-0.7811171,-0.85700715,-0.68889946,-0.26680022,-0.31940392,-0.55691105,-0.97410285,-1.1267315,-1.2132211,-1.2646501,-1.3065068,-1.315315,-1.345726,-1.341745,-1.1972053,-0.7535566,-0.0008663386,0.4530644,-0.5118716,-1.5206395,-1.6469104,-1.4167104,-1.0823963,-0.5728231,-0.08353609,0.15033752,0.12518045,-0.018907383,-0.48578775,-1.0355511,-2.1132364,-2.7813616,-2.7083168,-2.3913424,-2.1061397,-2.0035315,-1.95909,-1.8569269,-2.0579972,-2.5682364,-2.4937022,-2.4528604,-2.5262015,-2.6458106,-2.7899585,-3.029759,-3.1719527,-3.1230497,-2.902219,-2.8567529,-2.8655348,-2.701211,-2.471969,-2.3115067,-2.193837,-2.1319768,-1.9650375,-1.7091227,-1.474394,-1.1977526,-0.8975926,-0.57041204,-0.4829477,-0.5113385,-0.92155063,-1.8339692,-3.2400246,-3.0371788,-3.02084,-3.0950336,-3.2777042,-3.0527453,-1.9472427,-1.2522756,-1.2039491,-2.0444598,-3.3329167,-3.8620892,-3.3904645,-2.66266,-2.1719532,-1.9197712,-2.002785,-2.3532996,-2.5483487,-2.4822555,-2.3543723,-1.9415874,-1.6508813,-1.1887822,-0.8392738,-0.5691346,-0.25387457,0.10638523,0.30582035,0.33147407,0.17517632,-0.07961887,-0.31548566,-0.6145625,-1.0144942,-1.6968045,-2.9291859,-3.4971097,-3.7445855,-3.673847,-3.4639266,-2.9725528,-2.7132103,-2.6018996,-2.7549925,-3.268876,-4.0250015,-4.746691,-4.5861435,-3.756931,-3.125304,-2.8481026,-2.5123675,-2.3587208,-2.1100354,-2.0243962,-2.009143,-2.490306,-2.490901
