0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
10.96324,10.9524355,10.934997,10.950226,10.928578,10.950783,10.896947,10.951296,10.966421,10.9880495,10.910532,10.95837,12.799074,12.555048,11.3259325,9.897346,7.826087,4.564937,2.4333756,2.051208,1.2311413,1.3377173,1.7535744,2.0205307,1.9971921,1.6821673,1.5264764,1.5147581,1.1987356,0.8490596,0.8755316,1.4350362,1.7464244,1.613698,1.6190532,1.7609311,2.0350819,2.289115,2.3481722,2.0622506,1.4990778,0.8545816,0.93714106,0.94370496,0.6736197,0.47362918,0.4636144,0.4575981,0.5270366,0.74261546,1.2001853,1.6570065,1.8991848,2.2032433,2.019009,1.6249763,1.1299967,0.6802013,-0.23127118,-1.0934647,-1.3947387,-1.2885697,-1.0177363,-0.6729587,-0.38729304,-0.13287565,0.78207505,2.6936269,3.7542224,3.927662,3.7176385,2.7360482,1.6622431,1.3776977,1.5326961,1.6152588,1.5582273,1.418761,1.2409456,1.2224171,1.3009347,1.3485929,1.4212044,1.4157133,1.802531,2.292501,2.2861054,2.3954763,2.1011271,1.884563,2.0850432,2.673618,3.7344728,4.4015102,4.387109,3.2898562,2.3322527,1.7812394,1.8980293,1.6493192,1.2752113,1.1834873,1.0766044,0.9368851,0.90306056,1.16965,1.5356163,2.3729653,3.4243422,4.390686,5.0040145,4.6933517,3.5793529,2.925356,2.4295454,2.0133271,1.9925312,2.2321825,2.5507584,3.020294,2.9497144,2.5040784,1.362596,1.0404211,1.370574,1.7310061,1.8373616,1.912061,1.8888862,1.7367089,1.6079996,1.4109906,1.3673506,1.2291124,1.1878766,1.0599003,0.7478509,0.79729056,1.4039953,2.643103,4.9594913,5.7945333,6.432003,7.207328,8.147716,8.928297,9.772178,10.566652,11.051923,11.445423,11.447775,11.5217,11.856528,10.90771
-1.8902858,-1.8875628,-1.8791466,-1.886404,-1.8750639,-1.886111,-1.8582336,-1.8854551,-1.8928089,-1.9019506,-1.8648634,-1.890084,-2.5477748,-2.3934612,-2.3930035,-2.4295049,-2.6138675,-2.915956,-2.9101944,-2.8203716,-2.797448,-2.7178226,-2.6226861,-2.618295,-2.5068784,-2.3012311,-2.196123,-2.3691664,-2.4485097,-2.2876773,-2.2579253,-2.576102,-2.815622,-2.8463268,-2.8886743,-2.889333,-2.9045668,-2.8275785,-2.662061,-2.4855533,-2.3933654,-2.4055746,-2.6052873,-2.6802244,-2.316995,-1.692625,-1.3555619,-1.155393,-1.0235766,-0.81422055,-0.7366019,-0.79742223,-1.0369604,-1.2954416,-1.3962725,-1.4046037,-1.3904762,-1.3385221,-1.1653717,-1.0102733,-1.1736076,-1.4242152,-1.558256,-1.6819637,-1.6102419,-1.3019547,-1.0855514,-1.4406779,-1.7877777,-2.0397263,-2.0397646,-1.7939584,-1.5254865,-1.5293844,-1.4807959,-1.51849,-1.4105034,-1.4088159,-1.5244282,-1.7965938,-2.1479917,-2.2841015,-2.3440912,-2.3977468,-2.7841744,-3.1992593,-3.3640752,-3.4136555,-3.4960654,-3.6094227,-3.6743784,-3.5650132,-3.2674503,-3.062892,-2.9769158,-3.2058935,-3.0389938,-2.735253,-2.1823025,-1.7786334,-1.6522567,-1.6904739,-1.7434492,-1.745562,-1.7877162,-1.9065993,-2.0066423,-2.596413,-3.535932,-3.8118205,-3.6050863,-3.5543194,-3.5948591,-3.775066,-3.653689,-3.3564606,-3.1585584,-3.0781395,-2.922223,-2.732446,-2.692439,-2.6982703,-2.8513098,-3.0216591,-3.2442074,-2.9333692,-2.646954,-2.5451114,-2.5345273,-2.5484693,-2.566791,-2.5786645,-2.5773587,-2.5674803,-2.575708,-2.5426369,-2.5254035,-2.5743804,-2.7499604,-2.6269202,-2.160801,-1.9714582,-1.6017427,-1.023354,-0.78135216,-0.8567924,-1.3422488,-1.8837004,-2.1022763,-2.2940562,-2.3673286,-2.435655,-2.450447,-1.8655313
-0.14509615,-0.14725098,-0.15033516,-0.14629942,-0.15070845,-0.14513408,-0.15896508,-0.14499187,-0.14115469,-0.13732663,-0.15401837,-0.14338532,-0.85127884,-1.0632023,-1.4346792,-1.7364659,-1.9860213,-1.968302,-1.9034135,-1.844485,-1.6963582,-1.7202654,-1.6938529,-1.8007941,-2.032097,-2.2325249,-2.3620987,-2.211646,-1.8594762,-1.7910888,-1.9772029,-1.4988849,-0.84210193,-0.7736096,-0.87697095,-0.90027213,-0.92198503,-0.86218494,-0.71773195,-0.70424473,-0.84093064,-0.94203794,-0.5484007,-0.37984547,-0.9004608,-1.2081631,-1.0457711,-0.9072503,-0.83535457,-0.7081721,-0.5662596,-0.35355207,-0.17519355,0.029660136,0.19251394,0.22877324,0.0553118,-0.2090039,-0.5845906,-0.90829825,-1.3445209,-1.6034865,-1.6311249,-1.6002872,-1.5993233,-1.6945022,-1.7284588,-1.7232022,-1.8910222,-1.9347398,-1.6434238,-1.1546571,-0.6056755,-0.21386975,-0.27519828,-0.4501183,-0.52604955,-0.52716434,-0.6028628,-0.9231317,-1.3833522,-1.6104249,-1.6000966,-1.3280915,-0.46579936,0.5957713,0.82796884,0.73974043,0.46963176,-0.026907988,-1.0012617,-1.4570873,-1.5509883,-1.3053777,-1.475308,-1.174714,-0.71717685,-0.5680717,-0.90373266,-1.159209,-1.3154814,-1.4007306,-1.5172274,-1.6276667,-1.8818079,-2.1787944,-2.20275,-1.9208066,-1.8887844,-1.9835918,-2.1635456,-2.3337324,-2.4712358,-2.387765,-1.994283,-1.4238267,-1.154305,-0.9839413,-0.95789707,-1.1674922,-1.4608502,-1.8406601,-1.5503271,-1.0017854,-1.0171885,-1.7235973,-1.9943566,-2.0370874,-2.0470216,-2.0434084,-2.0867183,-2.132977,-2.1134505,-2.168134,-2.1952803,-2.3061724,-2.4852548,-2.464999,-2.1794188,-2.1880493,-2.0467,-2.266623,-2.7480628,-3.0853364,-2.8714962,-2.7285671,-2.3732257,-2.1028523,-1.984782,-1.7915828,-1.725069,-1.6651142,-1.5347158,-0.16084972
-1.2567172,-1.251085,-1.2413534,-1.2492858,-1.2369753,-1.2484132,-1.2208667,-1.247455,-1.2556233,-1.2664136,-1.2269754,-1.2537313,-1.6020087,-1.3864162,-1.3709593,-1.420275,-1.3299179,-1.2136569,-1.028406,-0.931422,-0.6974726,-0.42892584,-0.45600098,-0.6283389,-0.81411725,-0.8819468,-0.8463739,-0.8603604,-0.72523654,-0.7274393,-1.0646363,-1.6753902,-1.9729337,-2.0226598,-2.108954,-2.094495,-2.1533537,-2.0920515,-1.8943962,-1.6395861,-1.2692766,-1.1086221,-1.07501,-1.182919,-1.4535313,-1.6827776,-1.7392659,-1.7381071,-1.7407794,-1.839966,-2.0525894,-2.343562,-2.557684,-2.7481036,-2.7580266,-2.6568694,-2.4689817,-2.2191558,-1.9322771,-1.6556809,-1.4907792,-1.2929841,-1.0783337,-0.9453792,-0.8041659,-0.5594504,-0.28910062,-0.015361249,0.24048221,0.29685146,0.32794234,0.23462686,-0.18989661,-0.48718113,-0.6426884,-0.965021,-1.186079,-1.2844566,-1.2367469,-1.201341,-1.1949561,-1.0652034,-0.86577404,-0.79178596,-1.0082312,-1.0271068,-1.0284002,-1.02527,-1.0454191,-1.1884978,-1.7250284,-2.1694746,-2.512927,-2.467189,-2.3555398,-2.267645,-2.108757,-1.6033947,-1.0903423,-0.92595315,-1.0464804,-1.2101265,-1.2977298,-1.324783,-1.4095025,-1.6708851,-1.8763154,-2.2272239,-2.5637717,-2.5208368,-2.0999203,-2.0710597,-2.044446,-2.1101859,-2.1169796,-2.1841052,-2.248998,-2.238306,-2.195886,-2.222335,-2.2919717,-2.2411754,-1.9242117,-1.2652127,-0.56412697,-0.33192492,-0.39018014,-0.4259302,-0.5071986,-0.54350775,-0.66117024,-0.7334906,-0.7214583,-0.6751525,-0.74686265,-0.6858821,-0.7573438,-0.765102,-0.9783028,-1.2214134,-1.3016084,-1.427084,-1.4365625,-1.0193985,-0.71405804,-0.6748792,-0.9613673,-1.5626388,-2.1335535,-2.1936376,-2.0472205,-2.2054806,-2.2512188,-1.2284501
1.1843853,1.1811998,1.1763495,1.1782377,1.1735915,1.1759529,1.1691592,1.1734153,1.1728572,1.1729517,1.1693534,1.173932,0.23166382,0.30605215,0.42253023,0.5238248,0.86797965,1.4461026,1.6472259,1.8930916,2.2188997,2.475301,2.387485,2.410979,2.5454583,2.6442513,2.379351,1.8482594,1.2448533,0.5184446,-0.35314256,-1.0224476,-1.1211438,-0.9146535,-0.60255456,-0.5250818,-0.51525825,-0.5903398,-0.856627,-1.0011389,-0.962077,-0.17087375,0.640981,1.0014002,1.0610205,0.80682117,0.4785909,0.24999145,0.00035399199,-0.26861593,-0.41746914,-0.42361155,-0.22134736,-0.043674946,-0.032646336,-0.1328429,-0.23460206,-0.32068425,-0.3133726,-0.379443,-0.45160356,-0.35424554,-0.23757952,0.086264975,0.3445397,0.37288386,-0.34507126,-0.99122244,-1.0440241,-0.69926465,-0.37500402,0.122715116,1.1021034,1.5453134,1.3420262,0.9689387,0.48716033,0.24909271,0.23078962,0.2737518,0.34637275,0.17421949,-0.13080025,-0.4076159,-0.7691867,-1.4237322,-1.6785743,-1.7063117,-1.550489,-1.5997574,-1.4935126,-1.2661791,-1.235959,-1.3582103,-1.0729301,-0.8295146,-0.5734819,-0.38500634,-0.25977618,0.08818856,0.57469034,0.81389946,0.9973084,1.1373401,1.4181275,1.7786413,1.8442663,1.6540941,1.3606883,0.011869729,-1.3267157,-1.3159653,-1.1529766,-1.1628561,-1.1521397,-1.0353082,-1.0176901,-1.0805991,-1.2529296,-1.3523672,-1.2305773,-0.99389756,-0.41991043,0.06566291,0.47081786,1.0756891,1.2425492,1.1204674,0.9801786,0.93110836,0.95331466,1.0000798,1.0064324,0.84817016,0.91700083,0.97186935,1.1573851,1.0614576,0.7686957,0.19067271,-0.8066904,-0.9045925,-0.5457595,-0.44680744,-0.5890081,-0.270977,-0.06721133,-0.12643418,-0.299782,-0.47257,-0.35957035,-0.27276203,-0.26899755,1.1760778
-2.0670311,-2.059815,-2.053681,-2.059091,-2.0519156,-2.0587637,-2.043864,-2.0591736,-2.065041,-2.074801,-2.0469813,-2.060864,-2.505377,-2.555098,-2.5123093,-2.2393007,-2.016571,-1.7171364,-1.3630391,-1.3470204,-1.3404686,-1.2934886,-1.3524655,-1.2795032,-1.2131939,-1.4575481,-1.9347982,-2.550392,-2.9421864,-2.7711186,-2.505621,-2.6537542,-2.5697403,-2.3694346,-2.246379,-2.1720657,-2.1787667,-2.1720123,-2.0787191,-1.7279782,-0.893583,0.19552183,0.2624869,0.13550557,0.7451173,1.6170186,1.9336128,2.033217,2.1283593,2.2283099,2.0032196,1.1848516,0.18622187,-0.46681914,-0.63607854,-0.6286324,-0.68472403,-0.9180979,-1.0037798,-0.15781549,1.6423452,3.92525,6.1976743,8.038263,9.156252,9.642348,9.437479,8.233117,6.7189894,5.0911765,3.1246433,1.795279,1.0202721,1.4608703,2.8554215,4.992688,7.3944254,9.003626,10.080864,10.958718,11.562758,11.782953,11.730717,11.62192,11.404556,11.026501,10.727884,10.360576,9.623049,7.6913834,4.233716,1.5828419,-0.7698189,-1.4333344,-1.4259388,-1.1929548,-1.4295536,-1.4780979,-1.3552923,-1.1172183,-0.9971096,-1.0789982,-1.1160886,-1.0986162,-0.9233458,-0.7084548,-0.7779928,-1.2880789,-1.9671421,-2.371224,-2.6691668,-2.8645506,-2.8072624,-2.660325,-2.7504323,-2.7136447,-2.5784073,-2.5332296,-2.4954567,-2.4521794,-2.2256129,-1.8841486,-1.8382152,-2.0567892,-2.0695753,-1.2583784,-0.78036875,-0.5602356,-0.48204833,-0.4622591,-0.44936782,-0.39634746,-0.3373409,-0.1882184,-0.13946874,-0.11934176,-0.18679357,-0.5236441,-1.1012223,-1.5582259,-2.2190983,-2.4407148,-2.1669397,-2.0751781,-2.0794382,-2.3337798,-2.511406,-2.6519735,-2.6501846,-2.7835264,-2.6903791,-2.7577631,-3.0087242,-2.0499454
-1.7931733,-1.7870557,-1.7789067,-1.7855065,-1.7757244,-1.7852988,-1.7629237,-1.7857882,-1.7931243,-1.8042724,-1.7687285,-1.7900808,-2.6591098,-2.5518181,-2.7039323,-2.926255,-3.0863297,-2.9839978,-2.6867642,-2.487822,-2.3725328,-2.2057111,-1.8691015,-1.6017382,-1.1844513,-0.8734261,-0.760842,-0.7951772,-0.7737771,-0.7353455,-1.0245036,-2.0309267,-3.017004,-3.0303948,-2.9779468,-2.965646,-3.0057278,-3.1030412,-3.226468,-3.1740346,-2.9380774,-2.3617754,-2.0506353,-1.4042337,-0.34693426,0.14738443,0.110026345,0.06434704,0.03268585,0.05703391,0.14290479,0.24335532,0.3083585,0.30896544,0.4690225,0.86910206,1.4813839,1.9448811,2.3380911,2.8367448,2.8920114,2.6714969,2.4658177,2.0291214,1.5918832,1.2567422,0.78556657,-0.18674362,-0.71217835,-1.1214275,-1.4383073,-1.4045557,-0.93339723,-0.76374084,-0.7134704,-0.6806154,-0.72265756,-0.7662015,-0.7166729,-0.5755774,-0.5585212,-0.86587536,-1.2339342,-1.5902579,-2.294705,-2.7702599,-2.6892247,-2.5112028,-2.6292474,-2.8498988,-2.8118992,-2.884992,-2.8639946,-2.814594,-2.4423938,-2.0142114,-1.8308666,-1.598245,-1.136552,-0.751632,-0.72301084,-0.8542547,-0.91740143,-0.91170603,-0.9730067,-1.1937716,-1.5061579,-1.7564363,-1.6433588,-1.2571962,-1.4520828,-1.9843516,-2.3015952,-2.565291,-2.7643375,-2.7626922,-2.7617984,-2.885415,-3.028048,-3.2932155,-3.4366946,-3.3952832,-2.9713724,-2.6241822,-2.1481543,-1.4376206,-1.385608,-1.4976342,-1.6160302,-1.6958828,-1.7376294,-1.7640331,-1.7915018,-1.7474624,-1.8206329,-1.819168,-1.6946301,-1.7072134,-1.9182849,-1.9216969,-2.3771791,-2.539466,-2.4678884,-2.0436637,-2.0864086,-2.4994335,-2.7536411,-2.620564,-2.1829064,-2.2711608,-2.336358,-2.3839204,-2.470273,-1.7684337
-0.46283194,-0.45650554,-0.4474766,-0.4551441,-0.44324127,-0.45428848,-0.42613658,-0.45332953,-0.46211395,-0.4729426,-0.43328947,-0.46171778,-1.4731685,-1.1655062,-1.1092561,-1.2572426,-1.2823267,-0.84800017,-0.5009901,-0.41459563,-0.17190987,-0.06523812,-0.07313365,-0.05238521,0.0892418,0.25524563,0.19433546,-0.24747127,-0.939816,-1.0967374,-0.9946755,-1.3030182,-1.5741248,-1.6159989,-1.6012101,-1.407941,-1.244931,-0.9247449,-0.5163616,-0.13995165,0.18335049,-0.17580605,-0.77393603,-1.2086895,-1.415517,-1.3224125,-1.2347549,-1.2073574,-1.2038704,-1.1908374,-1.4098647,-1.5206075,-1.3277168,-1.1737114,-0.9999539,-0.8503687,-0.8245587,-0.6846082,-0.36353958,-0.29076076,-0.44150335,-0.91210186,-1.43857,-1.6713567,-1.2368354,-0.39583823,0.08316772,-0.2520939,-0.4929852,-0.38242024,-0.215288,-0.021302506,-0.19448912,-0.5012925,-0.6808703,-0.8887581,-0.9538493,-1.0643934,-1.1862937,-1.3493354,-1.3494678,-0.7974763,-0.22554898,-0.018321486,-0.44701347,-1.0398736,-1.178833,-1.2565256,-1.225022,-1.1425359,-1.1891193,-1.3907503,-1.5791353,-1.3587179,-0.9519418,-1.2427195,-1.652643,-1.6743517,-1.5150039,-1.3382472,-1.0217558,-0.81742513,-0.6633351,-0.5352254,-0.31104845,0.086826235,0.44507068,0.42934686,0.22191373,0.39833692,0.9786936,1.2545981,1.369503,0.4633949,-0.6803491,-1.7513647,-1.9125822,-1.7369885,-1.389165,-0.702176,-0.33206564,-0.25269088,-1.4629426,-2.1219656,-2.0342114,-1.1525955,-0.5858139,-0.2862246,-0.08686578,0.08729702,0.17165434,0.256472,0.27605915,0.32231784,0.35912418,0.44223136,0.5394035,0.7030257,0.49033776,0.5416229,0.8513867,0.8482584,1.0642936,1.282729,1.5025467,1.7957252,1.6294112,0.9787049,0.5121685,0.23571587,0.31327203,0.14702985,-0.017949939,-0.43348008
-1.2405927,-1.2385018,-1.237706,-1.2377338,-1.2371931,-1.2365179,-1.2359364,-1.2351867,-1.234892,-1.2351406,-1.2364213,-1.2358282,-0.9029111,-0.7418741,-0.67896056,-0.72964966,-0.8031281,-0.8104868,-0.7547236,-0.85908824,-1.0161558,-0.94875985,-0.83168095,-0.5309347,-0.004776567,0.5210046,0.7962482,0.6573283,0.56786615,0.72604245,0.75577873,0.07776956,-0.5755884,-0.6806899,-0.7057857,-0.7477996,-0.79186624,-0.8740113,-1.0318391,-1.084838,-0.9046231,-0.5900099,-0.6944463,-0.90035087,-0.9311503,-1.0173458,-1.2237052,-1.2756591,-1.280838,-1.3981829,-1.3656143,-1.230427,-1.1699673,-1.236805,-1.3251847,-1.3234361,-1.3259468,-1.2857449,-1.1401006,-0.9604829,-0.59802514,-0.22259974,-0.073977105,-0.23136047,-0.45186427,-0.39534068,-0.14491612,-0.15848179,-0.45312425,-0.78536844,-1.0818332,-1.2218935,-1.2414184,-1.4132054,-1.367312,-1.3556077,-1.3663052,-1.2546843,-1.0921862,-0.7744348,-0.35656774,0.042148143,0.27938098,0.421409,0.2830285,0.06377083,0.088068455,0.14483678,0.1299671,-0.18520539,-0.6109554,-0.9253237,-1.4165224,-1.7855952,-1.728191,-1.5968564,-1.8560561,-1.8945585,-1.6506827,-1.4023125,-1.4783984,-1.6372886,-1.7683878,-1.844537,-1.9617729,-2.0846696,-2.0680137,-1.9943314,-1.7069845,-1.3461177,-1.1831412,-1.1127189,-0.81147707,-0.64250284,-0.69513917,-0.8728506,-0.914148,-0.9645671,-1.0551113,-1.1498547,-1.2887759,-1.2419451,-0.95852816,-0.8917595,-0.6171305,-0.1464152,-0.10987845,-0.2238602,-0.24238607,-0.24722591,-0.17793046,-0.097902864,-0.0825263,-0.05265346,-0.008222789,0.08389518,0.27031577,0.3279456,0.22353658,0.2161144,-0.009415805,0.12873325,0.39788774,0.47112724,0.06853901,-0.44770044,-0.9686116,-1.2222342,-1.2123684,-1.1919173,-1.2373602,-1.2345719,-1.2177725,-1.2359192
-3.2015939,-3.202548,-3.2030091,-3.204279,-3.2042835,-3.2060142,-3.2016282,-3.2080007,-3.2101612,-3.2147014,-3.2052233,-3.2114449,-2.3313954,-2.3047512,-1.6648214,-0.80938363,0.057296872,0.66388315,0.8577501,0.7970913,0.8371205,0.7315158,0.7490667,0.73787415,0.84725296,0.98314667,0.87068856,0.705126,0.40383455,-0.21949574,-1.1602173,-2.010519,-2.187843,-2.078943,-1.9649538,-1.9391425,-1.9972231,-2.0898628,-2.247825,-2.285342,-2.1895776,-1.632299,-1.2405875,-0.48738456,0.6468834,1.5775173,1.8708303,1.9228057,1.9357617,2.1206846,2.3206556,2.3701942,1.9474435,1.3440999,0.7462661,0.21497454,-0.19328015,-0.5301802,-0.5862517,-0.15546644,0.32501656,0.5087151,0.61363465,0.7351352,0.6893959,0.4312324,-0.105293006,-0.9287811,-1.204362,-1.1572552,-1.0069557,-0.44656885,0.3800951,0.5530398,0.44176877,0.35405874,-0.009475201,-0.44065097,-0.74456286,-0.97329414,-1.328496,-1.9855697,-2.7303321,-3.1620967,-3.7533147,-4.333621,-4.281003,-4.121866,-3.9666784,-3.5356266,-2.7117462,-1.9362124,-0.4286487,0.7261591,2.8397307,5.296536,7.3963428,8.920301,10.196565,11.036133,11.405137,11.4544735,11.457836,11.519949,11.487686,11.112727,10.441174,8.991887,6.8834953,3.2831764,-0.00453946,-1.0917645,-1.7218845,-2.1098723,-2.2052298,-2.0973356,-2.1519215,-2.2060332,-2.2517443,-2.256428,-2.0334249,-1.7036896,-0.9746404,-0.2717794,0.063596606,0.65856695,0.91202223,0.93497014,0.8766256,0.9351202,0.9722933,1.0142335,1.0088278,1.0238185,0.9792656,0.91565883,0.9044169,0.55761063,-0.17379838,-1.290746,-2.669657,-3.2909968,-3.9255009,-3.96829,-3.7685475,-3.4313395,-2.9232235,-2.6559017,-2.4609463,-2.597538,-2.6712768,-2.4718666,-2.6025116,-3.1995234
