0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
13.784449,13.7962675,13.7699585,13.770428,13.738794,13.753971,13.754996,13.313055,11.650956,9.376593,6.5058355,3.1270897,2.1814177,1.2877752,1.5376782,1.7642419,1.7633739,2.2754586,2.1613884,2.1091337,2.0864584,0.87575126,1.6377034,2.3452704,3.0152993,4.174309,5.2858667,6.0582695,6.7746687,6.931892,7.048644,5.625116,4.103165,3.4821055,3.0138426,2.724341,2.4719427,2.4484973,2.3620493,2.0295916,1.6403611,0.8791901,1.0296075,1.0357289,1.1861267,0.9530902,0.6939649,0.7906075,0.908862,1.1556555,1.4595406,1.7348759,1.8502014,1.745073,1.5345674,1.3967795,1.3253841,1.6398274,1.3329427,1.4191593,1.8040617,2.5322523,2.5288382,2.0219028,2.2290928,2.9387817,3.9242814,4.88112,5.277773,5.596912,5.414343,4.6175222,3.5497026,1.7446673,1.1118338,0.6079544,-0.095877856,-0.44689342,-0.88929474,-0.93587285,-0.7272092,-0.58794385,-0.45672935,-0.39140046,-0.24216387,-0.1383537,-0.056001395,0.0076565444,0.034235656,0.05992067,0.13856351,0.1979081,0.1356782,0.25680175,0.7668654,1.242337,1.6231321,2.0335178,2.2544532,2.4406166,2.3681269,2.021836,1.8205354,1.6229694,1.7173222,1.6340849,1.6077274,1.6188222,1.6558259,1.6191022,1.6473333,1.6225294,1.3683748,0.9067324,0.6093378,0.94400585,1.8195943,1.9293983,1.8506174,1.8514249,1.9973955,1.9317993,2.126176,2.4783902,3.0301003,4.101025,5.844315,6.8975267,7.0119586,7.163992,7.210046,7.9642825,8.641659,8.746698,8.368525,7.743725,7.1541805,6.0457554,5.058008,3.8235555,2.7734864,1.75037,1.5111988,1.3531339,1.465869,1.5429413,1.6700053,1.788503,1.8746152,1.9413922,1.9731961,2.0345466,2.1495066,2.1694653,2.166215,2.2101855,2.2782316,2.3070874,2.3650384,2.534068,2.856754,3.385598,4.692764,6.3181553,7.164148,7.1478024,7.086421,7.4203253,8.017065,8.433144,9.166357,10.164559,10.847441,11.420179,12.488241,13.138302,13.512384,13.639818,13.715186,12.734631,12.730852,12.730833,12.72988,12.729774,12.729891
-2.3706665,-2.4270947,-2.469222,-2.5504966,-2.5268803,-2.4660478,-2.4427786,-2.5833135,-2.4354672,-2.149258,-2.4485965,-2.3123775,-2.0011907,-1.6324204,-1.5613383,-1.6315606,-1.586972,-1.6536801,-1.630821,-1.5170772,-1.2323475,-1.2990154,-0.82233703,-0.45374453,-0.46764976,-0.8347157,-1.2113845,-1.2111714,-1.0487739,-1.0315168,-1.1652706,-1.3441929,-1.4694922,-1.498993,-1.5313635,-1.4823109,-1.3211464,-1.2523788,-1.3131813,-1.2103151,-1.1725973,-1.5161613,-2.0009272,-1.6536334,-1.3408548,-1.0428237,-0.9678045,-1.248687,-1.6126356,-1.8250928,-1.9203001,-1.9211891,-1.9439493,-2.1054196,-2.2313147,-2.3082895,-2.6046834,-3.0089676,-2.96995,-2.853662,-2.832171,-2.7243445,-2.524146,-2.356795,-2.378327,-2.4687614,-2.4996662,-2.450655,-2.4306912,-2.463325,-2.391634,-2.1192317,-1.6253853,-0.8963826,-0.6351678,-0.37610024,-0.17410687,-0.15589812,-0.48243266,-0.6064268,-0.44336838,-0.1595314,0.024023145,0.13342991,0.15256158,0.11975145,0.15341684,0.12385705,0.1098398,0.18214056,0.28459567,0.28781766,0.1646679,-0.005802393,-0.33379716,-0.59587777,-0.68729454,-0.71825564,-0.8788526,-1.2784858,-1.778699,-2.1293867,-2.404879,-2.552526,-2.5036745,-2.3318326,-2.191824,-2.1181817,-1.9530118,-1.868804,-1.8475603,-1.8539011,-1.8751884,-1.9416168,-1.9412863,-1.672234,-1.0007596,-0.7836177,-0.7037594,-0.6461626,-0.58239686,-0.586699,-0.8034344,-1.218889,-1.8932104,-2.253912,-2.4573092,-2.7688217,-2.8849277,-2.8539767,-2.8967943,-2.86672,-2.8093224,-2.7803936,-2.6866827,-2.6070879,-2.6065805,-2.6059017,-2.654893,-2.8695555,-3.2433994,-3.5141797,-3.2584233,-2.12295,-1.8095107,-1.6989686,-1.6844357,-1.7127185,-1.7436514,-1.7644869,-1.7470844,-1.7455983,-1.8260288,-1.920873,-2.003306,-2.0677958,-2.1478586,-2.2774897,-2.4276383,-2.6005712,-2.7004485,-2.8429067,-2.9597487,-2.2469778,-1.7552743,-1.6512182,-1.6886148,-1.6281164,-1.5110594,-1.3847202,-1.4878392,-1.6803255,-1.8702407,-1.9823875,-2.143951,-1.989391,-1.9955487,-1.9623213,-1.8897454,-1.6462233,-1.6448457,-1.6447908,-1.6445166,-1.6446006,-1.6447567
-0.36165392,-0.30234584,-0.3700745,-0.36288375,-0.43298343,-0.4676354,-0.5695033,-0.67833096,-0.8735424,-1.0200123,-0.93590695,-0.7205019,-0.6707101,-0.6729978,-0.77207077,-0.7824894,-0.83867836,-0.9645591,-1.1350313,-1.4514236,-1.3776959,-0.59913707,-0.19028482,-0.00862588,0.08486113,0.32109976,0.004850611,-0.44496524,-0.5173375,-0.12147634,-0.037054364,-0.72152865,-1.2946388,-1.5603815,-1.6502783,-1.6118451,-1.5124542,-1.5717046,-1.6966059,-1.7906389,-2.171196,-1.4697306,-0.14590192,-0.22861356,-0.40875953,-0.85624516,-0.5653467,-0.44666517,-0.4981981,-0.5930258,-0.68789464,-0.80614007,-0.9475785,-1.1397583,-1.328172,-1.3773144,-1.1357732,-0.3301744,-0.14125767,-0.5354733,-0.72438633,-0.48212948,-0.097059906,0.15765935,0.22237337,0.48051924,0.61810917,0.47067967,0.48530054,0.58880496,0.5320339,0.3672863,0.39017487,0.31217095,0.116458446,0.050821513,-0.23382299,-0.6238938,-1.2635373,-2.260693,-3.2635193,-3.4867413,-3.5712547,-3.5896914,-3.5712829,-3.5596845,-3.509263,-3.396752,-3.2446349,-3.0184321,-2.5750961,-1.960324,-1.4410179,-1.1547635,-0.99918646,-0.98966664,-1.129615,-1.2712588,-1.2730161,-1.0482002,-0.5552433,0.02711451,0.51945174,0.8708562,1.0900197,1.1119854,1.1325891,1.1335354,1.1249712,1.1538603,1.2037154,1.2969785,1.1760983,0.60301685,-0.4323077,-0.81191397,-1.3422679,-1.5510314,-1.6882017,-1.8722007,-2.1222672,-2.2799983,-2.2752001,-2.1649597,-1.9849513,-2.115892,-1.910182,-1.0580584,-0.6418775,-0.37768525,-0.19693527,-0.18941864,-0.46039683,-0.7381166,-0.88854337,-0.85129404,-0.65445065,-0.46046728,-0.3758556,-0.47603717,-0.79917026,-0.51801,-0.81245077,-2.1183445,-2.349938,-2.2727256,-2.1537828,-2.0812447,-2.0003295,-1.9715855,-1.9613848,-1.950062,-1.9448274,-1.9039879,-1.8340578,-1.7790434,-1.7531357,-1.7815462,-1.8855238,-1.9802672,-1.8780595,-1.6641229,-1.688064,-1.656256,-1.8709263,-2.2639337,-2.5483224,-2.5820572,-2.5334094,-2.4406183,-2.3255637,-1.9359723,-1.6588216,-1.422612,-1.1393921,-0.6195419,-0.4310338,-0.38656485,-0.2581638,0.2648965,0.26418197,0.26415402,0.26396245,0.2639147,0.2638906
-1.0250064,-1.0574785,-1.1040506,-1.099894,-0.9752201,-0.9689028,-0.9004854,-0.75107604,-0.8631454,-1.0076469,-1.1311717,-0.80970025,-0.57721156,-0.28033465,-0.2961002,-0.2498333,-0.30574507,-0.6262107,-0.7499201,-0.82182574,-0.48174962,0.37834805,0.9002334,0.95320904,0.5146831,-0.2202269,-1.2068413,-1.4588454,-1.5855246,-1.7649038,-1.5261968,-1.758181,-1.9774475,-2.178502,-2.2062469,-2.124321,-2.019749,-1.9461528,-1.5665902,-1.2236104,-0.8929981,-0.9285985,-1.3993609,-0.8810232,-0.62285286,-0.6736576,-0.7394397,-0.8671565,-0.99929535,-0.94681966,-0.8255282,-0.63030624,-0.4985159,-0.38638756,-0.38072565,-0.39717403,-0.6671444,-0.8994863,-0.97348356,-1.0186162,-1.1740024,-1.5461261,-1.9282185,-2.288965,-2.4903262,-2.6002545,-2.5385633,-2.2326722,-1.9479254,-1.7355365,-1.4738206,-1.3083026,-1.0481956,-0.6176236,-0.54588056,-0.4477399,-0.30992925,-0.44039255,-1.0386393,-1.4897692,-1.7633467,-1.8294108,-1.8434949,-1.8396742,-1.8597846,-1.8675178,-1.8149692,-1.7866027,-1.724317,-1.5588051,-1.1905227,-0.6878148,-0.25080487,0.054507643,0.19855407,0.06589523,-0.15241928,-0.28070855,-0.59340334,-0.90143204,-0.61505806,-0.57232857,-0.8084691,-1.0703478,-1.2976063,-1.3487436,-1.3744788,-1.4060742,-1.3633757,-1.3196073,-1.264872,-1.2434075,-1.2736564,-1.3039821,-0.87864935,-0.41679817,-0.38003418,-0.6998137,-0.8624527,-0.92590624,-0.8293099,-0.6988476,-0.76362526,-0.919082,-1.1368401,-1.6761165,-1.9916043,-2.2105424,-2.4514906,-2.532255,-2.6671333,-2.6572883,-2.6976185,-2.7485905,-2.6203198,-2.4435985,-2.2693582,-2.0714219,-1.9797351,-1.7035586,-1.33897,-1.1841729,-0.84510404,-1.0842744,-1.2654765,-1.3808305,-1.4622188,-1.5182319,-1.5458473,-1.563211,-1.555296,-1.5303102,-1.5369852,-1.5365372,-1.5455215,-1.5365212,-1.5653191,-1.6804321,-1.7872927,-1.8664777,-1.8292649,-1.8749456,-2.127842,-1.6215742,-1.129102,-1.1193292,-1.2160075,-1.0917319,-0.8953938,-0.74615437,-0.6415429,-0.5466549,-0.6080612,-0.6222138,-0.729037,-0.7071897,-0.74096256,-0.76256555,-0.7227742,0.040154666,0.04144433,0.041436225,0.041753948,0.041684866,0.041617066
0.7509726,0.78890985,0.88590175,0.94046956,1.0218729,0.9731339,0.97327065,0.8933125,0.560504,0.50203824,0.4638839,0.5204946,0.63391423,0.71851516,0.47771686,0.5779463,0.7784691,1.1063403,1.4689775,1.8678888,2.1184168,1.302355,-0.74853957,-1.2675395,-1.4391389,-1.4429662,-1.0581174,-0.84387356,-0.9308996,-1.3699412,-1.4286518,-0.8239059,-0.27391905,0.002295792,-0.07301736,-0.39187366,-0.76576996,-1.0303628,-1.2860948,-1.4391661,-1.5045793,-0.6056756,0.8910212,0.5055772,-0.011695296,0.03466493,0.3830805,0.82102287,1.1782382,1.084091,0.7631724,0.5260426,0.54980576,0.57074034,0.72865534,0.8952409,1.1026902,0.63909554,-0.37791905,-1.1443293,-1.3873539,-1.3106604,-0.8943499,-0.7867111,-0.841336,-1.0261363,-1.3598151,-1.859431,-2.0078194,-2.0731187,-2.1616306,-2.2166336,-2.232299,-1.9203053,-1.8358543,-1.8847792,-2.0336218,-1.9768019,-1.5279944,-0.9631226,-0.4145715,-0.31316203,-0.24117513,-0.17879915,-0.13712817,-0.077385664,-0.16640209,-0.28597912,-0.60270566,-1.039186,-1.6181935,-2.0212607,-2.0893033,-1.8852143,-1.4851387,-1.1180173,-0.9468699,-0.8389479,-0.727944,-0.81248426,-1.4605517,-2.0909104,-2.2950716,-2.2667227,-2.2458267,-1.9238883,-1.8767554,-1.9245389,-1.9010289,-1.9093915,-1.9366442,-2.0081098,-2.205304,-2.3251824,-2.202147,-2.2027225,-1.8586392,-1.6538295,-1.4829726,-1.3651519,-1.2590457,-1.3102714,-1.3306866,-1.4231042,-1.750162,-1.9138032,-1.8239524,-1.5270638,-1.2297208,-1.2488668,-1.2058454,-1.1167548,-0.9397172,-0.8459489,-1.0199955,-1.3344392,-1.6118765,-1.9042201,-2.00086,-1.8054839,-0.9911029,0.23596993,1.4405367,2.0896492,2.2372217,2.1001706,1.9549177,1.857644,1.8462129,1.8788018,1.940726,1.9678739,2.0734296,2.2038846,2.3306932,2.502215,2.5911067,2.670508,2.7635474,2.6686087,2.157384,1.3660885,0.23024894,-1.1397916,-1.4600557,-1.3366915,-1.276225,-1.3015571,-1.267401,-1.2072535,-0.99621224,-1.0904863,-1.1983863,-1.1919152,-1.499128,-1.8145434,-1.8555017,-1.8314362,-1.7899766,-0.19714311,-0.19643548,-0.19638747,-0.19620308,-0.19602776,-0.19591609
-3.288254,-3.2759275,-3.3982744,-3.4759097,-3.5773022,-3.5799127,-3.4983006,-3.5705538,-3.1711853,-2.4575386,-2.144355,-1.9454498,-1.8830135,-1.7621714,-1.7187376,-1.4817016,-1.0841268,-0.9338621,-0.36661303,-0.08703387,-0.33701092,-1.2390237,-1.1543672,-1.165602,-1.1928875,-1.1223654,-1.0443128,-1.1893386,-1.4789972,-1.7458708,-1.9443091,-2.2400067,-1.9684458,-1.6855268,-1.6305181,-1.4506752,-1.2407389,-1.0212908,-0.35291743,0.1250006,0.7530907,0.5056158,-0.53164566,0.18629302,1.9411939,5.020716,8.868808,10.105789,10.86054,11.396866,11.771721,11.944532,11.963783,11.90011,11.712528,11.582056,11.532471,11.122524,9.715251,7.581279,5.1411304,0.9259324,-1.6018376,-2.1419253,-2.2385411,-2.3628807,-2.5141983,-2.6140783,-2.6796365,-2.8251417,-2.9443588,-3.0804076,-2.960881,-2.3700576,-2.0209389,-1.6559684,-0.8527228,-0.13736802,-0.6395817,-1.0487521,-0.5174631,-0.11591804,0.13218507,0.26587558,0.41571653,0.585903,1.0310237,1.9447703,3.4677112,4.9455028,6.7713284,8.3808565,9.492258,10.487363,11.3906355,11.7553425,11.679523,11.225618,10.393963,9.174032,7.8491883,7.063301,6.1762652,5.1177683,2.8384008,0.5140664,-0.47875008,-0.782425,-0.8556683,-0.8218131,-0.74725705,-0.72300196,-0.4412252,0.18358606,0.8523809,0.92682654,0.45502582,0.17113578,0.027709663,-0.11800265,-0.12087548,-0.07722676,-0.18669307,-0.47441304,-0.9136116,-1.404633,-2.4979088,-2.9917045,-3.1194537,-3.078433,-3.0791247,-3.0343156,-3.0336494,-3.0771008,-3.149279,-3.2017777,-3.1296716,-3.0072794,-2.877213,-2.3462176,-1.5894547,-1.4318118,-1.5631318,-0.6880479,-0.5102223,-0.45938224,-0.38780767,-0.33655488,-0.31127447,-0.30353048,-0.3029446,-0.21682179,-0.09758845,-0.012069643,0.00996083,0.034962654,0.047888428,-0.05832821,-0.11818084,-0.2214722,-0.56043965,-1.0645071,-1.6519592,-2.5538898,-2.6732235,-2.3286,-2.099602,-2.1823711,-2.1496186,-2.3531368,-2.4975162,-2.688094,-2.9778419,-3.0465965,-3.1201134,-3.3285067,-3.3288074,-3.2818599,-3.2200832,-2.8414664,-2.8387547,-2.8387582,-2.8380919,-2.8379335,-2.8379698
-2.765187,-2.7916708,-2.922482,-3.1269643,-3.3399322,-3.30907,-3.3694608,-3.5454211,-3.5439043,-3.4086072,-3.2360234,-2.7625496,-2.545239,-2.109824,-1.7835494,-1.6010187,-1.5122006,-1.5370052,-1.4089398,-1.2378395,-1.4846497,-1.4516665,-0.9333567,-1.2487175,-1.6421726,-2.1670918,-2.380939,-2.3471184,-2.2189906,-1.9365278,-1.7758958,-2.2632418,-2.3868542,-2.1949725,-2.1172435,-2.0482006,-1.9262712,-1.8862203,-2.0073452,-1.9840776,-1.8175068,-0.8491056,-1.0243402,-0.89329946,-0.33312088,0.11859748,0.03637506,-0.24528545,-0.34077764,-0.5403825,-0.8383057,-1.1509895,-1.4191304,-1.7955592,-2.0677795,-2.2495081,-2.494756,-2.8999944,-2.640982,-2.7851455,-3.035232,-3.0625021,-2.7051768,-2.30787,-2.1846025,-2.2961128,-2.3582313,-2.1233363,-1.9472706,-1.8543699,-1.8030629,-1.8033669,-1.925808,-2.0855923,-1.989069,-1.8267145,-1.4619589,-0.76675296,0.03680867,0.66584647,1.0552014,1.1186846,1.0183702,0.84066653,0.6710638,0.48126712,0.36528507,0.22311422,0.06753063,-0.07287142,-0.25365114,-0.45985895,-0.42870912,-0.25863007,-0.13384002,-0.11552444,-0.17830843,-0.4764876,-0.9604644,-1.3436918,-1.7969966,-2.1909156,-2.416429,-2.6572244,-2.876257,-2.9131303,-2.898877,-2.8991406,-2.8055813,-2.7222333,-2.6851664,-2.627257,-2.3771353,-1.8675777,-1.6219621,-2.0974298,-1.5903941,-1.2499198,-1.2005315,-1.2141082,-1.1717236,-1.0875431,-1.1465107,-1.3098266,-1.436089,-1.5462435,-2.5563962,-3.081039,-3.187398,-3.2410731,-3.2929537,-3.3877249,-3.4126816,-3.386348,-3.4003065,-3.477125,-3.5794868,-3.4562721,-3.361237,-3.4092605,-3.4143324,-3.468413,-3.2489672,-2.0441766,-1.9285431,-2.2441282,-2.572641,-2.8120234,-2.9710348,-3.0420876,-3.067766,-3.096559,-3.106526,-3.0847025,-3.070084,-3.0811749,-3.025053,-2.9115753,-2.751008,-2.6123009,-2.6577814,-2.80434,-2.8609142,-2.8532267,-2.7173212,-2.4911218,-2.1583354,-1.9300377,-1.8891572,-2.0481164,-2.1807125,-2.302815,-2.3331826,-2.4111028,-2.6265254,-2.7616522,-2.7739663,-2.7799346,-2.757398,-2.4818223,-2.4806752,-2.480563,-2.480331,-2.4803438,-2.4803376
-0.7853746,-0.84169036,-0.8321438,-0.95995927,-0.87595904,-0.887498,-0.7653792,-0.43705654,-0.5618453,-1.134608,-1.8043319,-1.9309751,-1.7651236,-1.261348,-0.92227185,-0.7344496,-0.5396242,-0.52406377,-0.33804584,0.07244173,0.7446753,0.82123065,1.2731959,1.4496397,1.1209052,0.120191485,-0.9461511,-1.3878963,-2.1457367,-2.9357426,-3.0212355,-2.2463026,-2.1596756,-2.3249013,-2.4488394,-2.6775327,-2.9394479,-2.9916408,-2.8375874,-2.5498936,-2.0666282,-2.0809345,-1.5085237,-0.87850463,-0.63509107,-0.6470369,-1.042958,-1.5655179,-2.016774,-2.1301003,-1.8653294,-1.1569663,-0.55099094,-0.06620796,0.26316902,0.30484807,-0.1005192,-0.7127718,-0.80723226,-0.359322,-0.4489299,-1.2705805,-1.9248867,-2.0983496,-2.049044,-1.8697691,-1.4507697,-0.95728886,-1.0134959,-1.0489707,-1.1345419,-1.3849359,-1.371664,-0.73720646,-0.38351145,-0.029444609,0.566591,0.97582674,0.61527014,0.22465168,0.16189387,0.15804872,0.1521517,0.08213836,-0.04810994,-0.13094877,-0.13899575,-0.18049966,-0.15791714,-0.037513554,0.17549899,0.42769298,0.53681755,0.6293133,0.80361265,0.9905096,1.1961931,1.2611452,0.9196841,0.32465097,-0.4360609,-1.0453646,-1.5525235,-1.9251508,-2.0892916,-1.9675472,-1.8701123,-1.8583038,-1.6751642,-1.5879402,-1.4950074,-1.3845127,-1.1198255,-0.63512224,0.16471809,0.94432867,1.2089555,1.1979995,1.2626597,1.344572,1.5445751,1.7835492,1.811617,1.5622299,0.70367235,-0.5164944,-1.257618,-1.7402295,-2.228688,-2.2122836,-2.1154485,-1.9120297,-1.7181338,-1.6856865,-1.6419953,-1.5945059,-1.5947278,-1.6004424,-1.6013304,-1.3133874,-1.1936784,-1.7325454,-1.4317569,-0.62308025,-0.4679042,-0.2662127,-0.08708723,-0.004011824,0.031770818,-0.00041292608,-0.06204237,-0.053352665,-0.028413955,-0.04979045,-0.056926865,-0.08718135,-0.111545846,-0.17807832,-0.23749724,-0.28838482,-0.15106398,-0.05451023,0.013238996,0.7230525,1.1389549,0.9743954,0.89226663,0.95397687,1.1066835,1.3292302,1.4051964,1.2947073,1.0177147,0.9200864,0.5232599,0.2897334,-0.04403463,-0.12201333,-0.1639052,-0.80088824,-0.8028861,-0.8029082,-0.80336547,-0.8034798,-0.80348945
-0.8512987,-0.87506825,-0.92919886,-0.92653656,-0.88283825,-0.7614744,-0.78582966,-0.9635476,-1.2643062,-1.583647,-1.9474277,-2.0197668,-2.0209823,-1.9958168,-1.8526084,-1.9599931,-1.8893807,-1.766619,-1.7002084,-1.5367985,-1.5979319,-1.8044056,-1.8684237,-1.6281829,-1.6155765,-1.650584,-1.5774152,-1.5523152,-1.5580642,-1.5925441,-1.6254652,-1.8726344,-1.817859,-1.4335269,-1.0757344,-0.88493645,-0.67217433,-0.519997,-0.51961744,-0.66579676,-0.79923826,0.1924712,-0.32125586,-1.0643663,-1.3408352,-1.5336415,-1.4311503,-1.0812607,-0.96888447,-0.885841,-0.85091877,-0.7980181,-0.63609403,-0.37958935,0.017014384,0.37215456,0.5210076,0.34564462,0.6262389,0.25027204,-0.34281155,-1.170285,-1.632132,-1.794423,-1.7203517,-1.690213,-1.5203722,-1.1350831,-0.95675874,-1.0115938,-1.0932136,-1.1008484,-1.0811048,-0.7966831,-0.44446698,-0.12266267,0.5290893,1.4721731,2.0382128,2.5079584,3.0686576,3.2283068,3.2604544,3.2186234,3.2297518,3.2499275,3.266601,3.196402,3.0555875,2.864035,2.4617155,1.7751458,1.1640497,0.71143395,0.48306915,0.6000425,1.1211497,1.6856244,1.95892,2.2051647,2.0948594,1.2054471,0.49238023,-0.078435674,-0.35259295,-0.22634462,0.108502276,0.3596866,0.6220658,0.8271837,1.0025276,1.3778546,2.7222679,5.6952333,9.927015,11.8758135,12.574745,12.695681,12.842341,12.875839,12.74763,12.609627,12.339903,11.749832,10.64821,8.88241,6.107253,3.324913,0.99095416,0.18408662,-0.38437566,-0.410223,-0.30520064,-0.28994912,-0.76696384,-1.1374664,-1.4012177,-1.5794797,-1.6514343,-1.5373664,-1.0786808,-0.8325356,-0.098065704,1.2519523,1.4338245,1.3220478,1.0901625,0.94193876,0.79034644,0.7421974,0.7382595,0.6635927,0.5417261,0.38725823,0.22032145,0.055933684,-0.011008024,-0.0098312795,0.042924523,0.18255258,0.27499205,0.26248646,0.27685562,-0.10510929,-0.41630277,-0.040887386,0.34745765,0.40754393,0.1536394,-0.13804014,-0.55679697,-1.1341221,-1.6271713,-2.0289576,-1.6481123,-1.5214504,-1.3900774,-1.3491001,-1.4377302,-0.94664896,-0.9456614,-0.9454917,-0.945298,-0.9451573,-0.9450812
-2.7995622,-2.7747023,-2.815837,-2.8264413,-2.9549165,-2.9757097,-3.044732,-3.3204148,-2.7526965,-1.519426,-0.48486614,0.24090953,0.25057328,0.39031768,0.45368987,0.49564976,0.50471866,0.41883445,0.59290016,0.79219127,0.63902235,-0.758747,-2.900104,-3.1906729,-3.12171,-3.1247678,-2.8789535,-2.830965,-2.6272087,-2.2395012,-2.1864753,-2.6233873,-2.4621181,-2.200857,-2.1176038,-2.0334804,-2.007851,-2.031747,-2.1264534,-2.0710678,-1.9794643,-1.3273873,-0.91267383,-0.7731174,-0.81497514,-0.87402123,-1.1560886,-1.5038557,-1.6865131,-2.0669568,-2.5553312,-2.8784606,-3.0313592,-3.2914052,-3.4181223,-3.474343,-3.4493217,-3.602349,-3.4602103,-3.4566123,-3.1979074,-2.5437653,-1.877138,-1.6647418,-1.7837522,-1.9984798,-2.2256546,-2.4242733,-2.582763,-2.640077,-2.7692504,-2.8888612,-2.9235506,-2.59966,-2.5849142,-2.6117387,-2.7913723,-2.8601394,-2.6810336,-2.2411222,-1.8159782,-1.7666392,-1.8332713,-1.9143119,-2.0694914,-2.2211442,-2.4032497,-2.5512345,-2.6450047,-2.778225,-3.0521688,-3.2693067,-3.3181777,-3.3127303,-3.109416,-2.8637285,-2.8383102,-2.6572027,-2.3299294,-2.323702,-2.479708,-2.532785,-2.5266407,-2.3900592,-2.2722113,-2.0138817,-1.9341875,-1.9489443,-1.9441438,-1.9400485,-1.9652495,-2.0004468,-2.0927277,-2.2604945,-2.7254722,-3.225086,-3.1881242,-3.1692257,-3.1626072,-3.3221607,-3.5256855,-3.639441,-3.7249773,-3.7886238,-3.8690336,-3.8993921,-3.7442613,-3.471417,-3.120973,-3.1987185,-3.2143934,-3.3399782,-3.3889332,-3.351986,-3.1783378,-3.0265408,-2.831036,-2.7316663,-2.6850457,-2.6617887,-2.423609,-1.8460144,-1.6934594,-1.3537265,-1.1203531,-1.148157,-1.2273284,-1.3123711,-1.3608761,-1.4364972,-1.5021011,-1.5654062,-1.6295594,-1.6106453,-1.5853155,-1.5404541,-1.5215929,-1.5464069,-1.6586149,-1.7369434,-1.8734128,-2.1587796,-2.9270282,-3.3981996,-3.3250408,-3.3454406,-3.3503888,-3.3319597,-3.3041034,-3.30302,-3.0911412,-2.8743103,-2.751139,-2.6662529,-2.7915382,-2.741362,-2.735878,-2.714076,-2.6120613,-2.6918452,-2.6929538,-2.6929846,-2.6932557,-2.6933253,-2.6933439
