0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
11.630602,11.731582,11.663208,11.435431,10.178868,8.143731,6.9794836,6.0771255,6.162848,5.6054363,4.482469,3.414835,2.4462862,1.9163396,2.5002863,2.641244,2.3002896,1.963505,1.6788181,1.4806103,1.2927291,1.0574616,1.0228469,0.949365,1.0388734,2.1624322,2.605844,3.238976,3.452941,3.3176045,3.0037417,2.3348446,1.8039331,1.4851664,1.292336,1.3119766,1.4940519,1.5493551,1.820846,2.6211705,2.2663653,1.7051153,1.1946013,0.9235867,0.6576276,0.24054179,-0.07483977,-0.10618636,0.06653012,0.2971977,0.0031850785,-0.3966458,-0.88266426,-1.0487108,-1.1307452,-1.0768528,-1.0183898,-0.8722842,-0.6411785,-0.0817232,0.56761694,1.9076288,3.2674618,4.882242,5.856291,6.869918,7.152661,6.9268,6.254249,4.333994,2.665504,2.4065804,2.509554,3.1206295,2.9799042,2.7109735,2.6237037,2.586459,2.975634,3.518544,4.34902,5.5835743,6.875573,7.3697815,6.9020605,5.081727,4.0982537,4.51725,4.569498,4.3416758,4.153561,3.495088,2.6233761,1.9346381,1.9700407,2.1058173,2.1708438,2.4412673,2.6753995,2.7298603,2.760874,2.7787657,2.9357533,3.0211177,3.0663128,3.1119456,3.1619172,3.2433615,3.3937426,3.6699824,4.119647,4.619592,5.4403534,5.8612256,6.0743194,5.876691,5.9312468,5.50985,5.817086,6.0391817,5.116703,4.151371,3.7406225,3.723514,3.7492533,3.6792774,3.7865756,3.6854978,3.7975945,4.3316894,5.3344183,6.973137,7.8870683,8.528674,9.022068,9.424978,9.69952,9.621712,9.840143,10.121071,10.258161,10.26412,10.49382,10.607167,10.618057,10.718292,10.71247,10.710654,10.762905,10.945171,10.971777,10.67758,10.697007,10.865944,10.7680645,10.618448,10.537215,10.513823,10.811914,10.98364,10.86021,10.709873,10.79512,10.689109,10.525112,10.38105,10.785432,11.060268,11.021204,11.085077,11.119406,10.932018,10.991898,10.072599,10.479034,10.183302,10.387061,10.9159775,11.398491,10.068114,10.089189,11.698193,10.116334,10.0679865
-3.2408385,-3.2535152,-3.2637358,-3.2919729,-3.4658117,-3.6271198,-3.5993166,-3.3839436,-3.2568374,-3.324407,-3.4270434,-3.4044785,-3.2970777,-3.1565752,-3.019711,-2.96906,-2.918759,-2.7867036,-2.627417,-2.4399943,-2.0955074,-1.6945022,-1.5598335,-1.5231702,-2.0655377,-2.4415932,-2.207838,-1.8790438,-1.769015,-1.7305186,-1.6073227,-1.3023607,-0.9774476,-0.8227395,-0.6701117,-0.6656559,-0.8007114,-1.1385087,-1.8132582,-2.5609584,-2.7287273,-2.404734,-1.7949293,-1.3678291,-1.3319888,-1.4727412,-1.6687212,-1.5875132,-1.5218847,-1.4441979,-1.3197675,-1.1328431,-0.9123837,-0.76312566,-0.674439,-0.4706487,-0.2652917,-0.09162985,0.08793855,0.1627929,-0.11777033,-0.91807497,-1.3087608,-1.7064408,-1.7560917,-2.087539,-2.5233407,-2.9455738,-3.1726856,-2.9310498,-2.1169448,-1.8277407,-2.005048,-2.342011,-2.4215887,-2.266914,-1.9115539,-1.2888678,-0.7077936,-0.7900343,-1.239654,-2.0254512,-2.7980804,-3.3812182,-3.7347875,-3.7717524,-3.7808197,-3.7473311,-3.6155646,-3.5452628,-3.4161549,-3.1758704,-2.8253145,-2.5146513,-2.39889,-2.176865,-1.395253,-0.88607293,-0.64218676,-0.50799876,-0.37178114,-0.3425988,-0.3990692,-0.3981872,-0.408721,-0.37385955,-0.3080608,-0.22266665,-0.11507809,0.0026093721,-0.014838517,-0.25707233,-0.927129,-1.7807486,-2.3076904,-2.666037,-2.7998824,-2.3057907,-2.024522,-1.511483,-1.9929633,-2.7182622,-3.3087797,-3.5456877,-3.4225614,-3.364231,-3.307022,-3.3064787,-3.251429,-3.1586032,-3.027317,-2.7098095,-2.5051336,-2.3707013,-2.1219096,-2.1152189,-2.172357,-2.1244302,-2.1183386,-2.2178588,-2.371893,-2.380491,-2.185113,-2.250012,-2.423582,-2.5413942,-2.666778,-2.5774274,-2.611437,-2.667222,-2.695742,-2.7447379,-2.7888942,-2.7042465,-2.628307,-2.6819057,-2.7514453,-2.7727008,-2.7742233,-2.711353,-2.752855,-2.7352624,-2.6923072,-2.6817675,-2.5791821,-2.6589656,-2.6091328,-2.624601,-2.617189,-2.632256,-2.526524,-2.5052004,-2.4066348,-1.1525223,-2.1925693,-1.9930812,-1.8152193,-2.1809964,-2.141911,-1.1511968,-1.1596911,-2.1067388,-1.167436,-1.151137
-1.216414,-1.2360016,-1.2655631,-1.2982662,-1.3938689,-1.2586777,-1.1651188,-1.1027111,-1.0722969,-0.98847824,-0.80523,-0.6755087,-0.5739347,-0.50423867,-0.7151146,-0.81166613,-0.7910333,-0.74114484,-0.66020775,-0.65614474,-0.72824275,-0.77906024,-0.6572156,-0.27648395,-0.04923305,-0.12112185,-0.067707814,-0.21829872,-0.08285523,0.11322671,0.41105366,0.1904214,-0.66285974,-1.3798074,-1.7736309,-2.0408814,-2.0483298,-2.1345959,-2.51113,-2.7835739,-2.2683496,-1.7456518,-1.9635909,-2.361075,-2.4692066,-2.5055745,-2.503417,-2.4357839,-2.4738612,-2.547935,-2.6284747,-2.7075477,-2.824607,-2.9470983,-3.0231059,-3.1928062,-3.3412957,-3.467074,-3.501613,-3.4024155,-3.0162497,-2.6261964,-2.5970337,-2.9666781,-3.3693979,-3.414978,-3.1418502,-2.9449039,-2.7896152,-2.480639,-2.3992832,-2.4804566,-2.6966884,-2.7074213,-2.2096982,-1.7969692,-1.8455932,-2.2287323,-2.8304892,-2.910225,-2.463675,-2.1861377,-2.383381,-2.3578224,-1.9817305,-1.7128997,-1.6367627,-1.5586357,-1.604062,-1.6886122,-1.474791,-1.2220042,-1.0717353,-0.5318662,-0.24714288,-0.41022402,-0.888294,-0.82919496,-0.64634734,-0.49699843,-0.34080094,-0.22812006,-0.10071989,-0.024530098,-0.0015063062,-0.024876013,-0.062100552,-0.13200888,-0.18290028,-0.22635294,-0.31448355,-0.4712486,-0.9853079,-1.4215977,-1.6529009,-1.8592873,-2.0368392,-2.5052319,-2.4047766,-1.8366797,-1.4553463,-1.5054253,-1.7909029,-1.9667878,-2.193819,-2.2650363,-2.1631224,-2.1596982,-2.2572112,-2.2436295,-2.1441894,-1.9306371,-1.7328392,-1.4842899,-1.1691718,-0.5775486,-0.49973574,-0.56233025,-0.4081335,-0.22758873,-0.17892674,-0.2331479,-0.11141303,0.04112895,0.3356079,0.5077741,0.44021276,0.46387306,0.42772144,0.47667855,0.6445638,0.34880573,0.30207297,0.4147952,0.45834586,0.33050194,0.21601328,0.15646936,0.2153882,0.4583852,0.45169374,0.23832962,0.29876524,0.1855823,0.11611746,-0.036854744,-0.020068288,0.39058965,0.4167882,0.36069617,0.21744843,0.044448137,0.18473645,0.825291,-0.4955001,-0.9972207,-1.2817235,-0.6399194,-0.26272184,0.82443374,0.82531595,0.124700144,0.82269514,0.8243603
-0.9990653,-1.0799899,-1.0727478,-1.1047649,-1.137104,-0.9611912,-0.8483467,-0.755211,-0.79510593,-0.902554,-0.8793747,-0.69047403,-0.49146542,-0.2528903,-0.2674629,-0.5472971,-0.6737907,-0.762136,-0.84642047,-0.85426605,-0.7620905,-0.4874437,-0.27674648,0.033305626,-0.12385385,-0.81591254,-0.9224249,-0.9241574,-0.83491915,-0.68458843,-0.25085312,0.40775108,0.93946314,0.9748306,0.9946395,0.9387163,1.0800364,1.1775851,1.5741093,1.7246399,2.4844434,3.003272,1.5403365,0.33577204,0.2223638,0.48058414,0.86837125,1.2012691,1.5001893,1.6514279,1.641751,1.5297354,1.1769869,0.9028946,0.8107244,0.65822184,0.538704,0.48560968,0.5001865,0.5069641,0.406169,-0.2739966,-0.6848829,-0.9713212,-0.7629815,-0.3724903,-0.45992762,-0.5994973,-0.5301014,-0.05910434,0.8121589,0.908339,0.75015867,0.6794051,1.4388943,1.9291387,1.0098761,-0.10620873,-0.47625917,-0.5609722,-0.6573997,-0.81022584,-1.0908418,-1.3721423,-1.5145837,-1.6614795,-1.787941,-1.885602,-2.0007546,-2.0869803,-2.0379112,-1.7073948,-1.2444772,-0.85175335,-0.7341289,-0.6917163,-0.64365923,-0.6254147,-0.65042794,-0.6768346,-0.686521,-0.714023,-0.80642647,-0.8469894,-0.8771193,-0.9045069,-0.92821354,-0.98649037,-0.9933293,-0.96057135,-0.95351875,-0.9683119,-1.2638285,-1.8011101,-2.1127987,-2.3479161,-2.4609666,-2.2808385,-2.109644,-1.7392186,-1.9461348,-2.1565182,-2.2068858,-2.2026591,-2.2348728,-2.2259052,-2.1272242,-2.1765444,-2.2154062,-2.1138759,-2.0722013,-1.6902814,-1.426619,-1.1405271,-1.2332331,-1.7860456,-2.0768108,-2.2493649,-2.27251,-2.343858,-2.4321923,-2.3988194,-2.3407207,-2.23357,-2.1502347,-2.1614678,-2.1525218,-2.105972,-2.1392746,-2.0141966,-2.0282211,-2.0849776,-2.0142255,-2.0464773,-2.0791564,-2.085731,-2.0837536,-2.0445933,-1.9885193,-2.0599146,-2.0903587,-2.0610163,-2.0668683,-1.9751163,-1.9194837,-1.9529634,-1.9537946,-1.9899477,-2.0829182,-2.0184777,-1.9804657,-1.9991047,-1.8638324,-0.4572055,-1.7465025,-1.4818213,-1.1667804,-1.0744983,-1.2213926,-0.45127106,-0.4712888,-1.3881191,-0.49840838,-0.45104736
5.576866,5.5159283,5.661674,6.0075755,7.0136104,8.098583,8.630958,9.003237,8.938342,9.074562,9.340007,9.532805,9.654804,9.669395,9.723263,9.860311,9.972652,10.069353,10.155681,10.139709,10.046842,9.8718605,9.4739275,8.437691,4.9777527,0.27677274,-0.7876624,-1.551415,-1.6631408,-1.7990017,-2.1189864,-2.379811,-2.6582768,-2.8465211,-2.939526,-2.8387926,-2.706918,-2.4167867,-1.6688039,-0.9139079,-0.8056334,-0.69832075,-0.70725787,-0.667457,-0.6681865,-0.6791588,-0.46871582,0.071854755,0.66712266,1.0927641,1.5176831,1.83548,2.368332,2.6683588,2.7136858,2.9033537,3.041267,3.0979636,2.9106133,2.2257261,1.1288171,-0.23171943,-1.1738673,-1.1949837,-0.9570271,-1.1151785,-1.2225462,-1.3744502,-1.4729775,-1.9443979,-2.5642452,-2.2808597,-1.7959046,-1.3939741,-1.2526002,-1.1373017,-1.1457983,-1.2170182,-1.3017249,-1.6976485,-2.4681578,-3.1155741,-2.9356682,-2.3735871,-1.6371393,-0.8625841,-0.28275746,-0.436807,-0.2782285,-0.23992556,-0.4669345,-0.39361364,-0.26556304,-0.2135213,-0.3019995,-0.31604716,-0.2184858,-0.17095089,-0.24733955,-0.2859676,-0.3721787,-0.42724544,-0.46434692,-0.5022963,-0.5155188,-0.5156327,-0.5035495,-0.46788496,-0.4588183,-0.48154324,-0.5495223,-0.60628957,-0.8508802,-0.98493445,-0.9565301,-0.90027463,-0.75999117,-0.5241538,-0.6393015,-1.1667382,-0.99602234,-0.18274912,0.314861,0.29372555,0.32676837,0.34007785,0.11582294,0.11417785,0.2142958,0.22625384,0.48263064,0.31904674,-0.05219248,-0.40521538,-0.71645844,-1.0459173,-1.0918403,-1.0701214,-1.2610267,-1.3481165,-1.3251333,-1.3593045,-1.4205499,-1.5202823,-1.5657201,-1.5583706,-1.5256121,-1.5343101,-1.4360638,-1.5192872,-1.5337143,-1.5344617,-1.5541674,-1.5143344,-1.5335405,-1.5502981,-1.5062411,-1.45606,-1.4563642,-1.5280077,-1.522208,-1.505172,-1.5578084,-1.6477866,-1.6563549,-1.4964876,-1.4006082,-1.5052475,-1.3145748,-1.3212969,-1.2986176,-1.3006324,-1.4596539,-0.49934268,-1.2574916,-1.049278,-0.86930937,-1.0167146,-0.7673735,-0.49864012,-0.49898368,-0.9486053,-0.4938164,-0.49868366
-1.3820895,-1.3420442,-1.3093363,-1.2832501,-1.5792503,-1.5250866,-1.3629436,-1.2724085,-1.1667067,-1.1230927,-1.1633354,-1.1591822,-1.1165255,-1.1517984,-0.70755124,-0.2891271,-0.14752702,-0.07626906,-0.0006816387,0.16371715,0.54230094,0.6918287,0.4045609,-0.16165861,-1.81419,-2.9412289,-3.3233895,-3.1320894,-2.8870234,-2.5100021,-1.519491,-0.07270175,1.368676,2.1859813,2.4262178,2.1458771,2.1576781,2.273885,2.2130117,1.4319619,1.4115067,2.2687368,1.7703607,0.33050165,-0.2520488,-0.31192863,-0.30122888,-0.48463604,-0.48432988,-0.18899974,0.32518354,0.70710963,0.9234975,0.94972,0.9994431,0.76107764,0.44687387,0.21407132,-0.13333139,-0.7271935,-0.98992735,-1.5006739,-2.4076738,-3.2502918,-3.2629874,-3.1638114,-3.0633955,-2.6236696,-1.9819667,-0.69971395,0.52896917,1.0884259,1.3718914,1.1145718,0.85789937,1.5596848,1.650052,0.52012616,-0.5286301,-0.9328891,-1.3628628,-1.9920375,-2.7342966,-3.40563,-3.5330658,-3.170687,-2.924015,-3.1855826,-3.3782158,-3.2233734,-2.8175921,-1.9799722,-1.0371002,-0.23775783,-0.03377928,0.28715813,0.74461824,0.91471946,0.9886437,1.0884892,1.2484099,1.3375123,1.3770349,1.3934891,1.4484806,1.5151392,1.5539042,1.6394465,1.7024087,1.75749,1.5047432,1.0206624,0.44312263,-0.5038707,-1.0937821,-1.3246183,-1.4650483,-1.2916013,-1.3263421,-1.4478738,-1.990443,-2.5445433,-2.7176766,-2.7103271,-2.7386053,-2.8388996,-2.867094,-2.8181264,-2.656188,-2.5494876,-2.5775588,-2.4402304,-2.3520281,-2.2970147,-2.2286968,-2.190427,-2.0936933,-2.135801,-2.191516,-2.2343085,-2.2020338,-2.151278,-2.1258383,-2.2386744,-2.4373174,-2.5583684,-2.5679026,-2.6238966,-2.7458754,-2.8753867,-2.91216,-2.8478267,-2.7660809,-2.887807,-2.8842685,-2.7255526,-2.6073256,-2.7187688,-2.7631311,-2.7882485,-2.8050442,-2.6481528,-2.7462296,-2.8445024,-2.7688885,-2.6508574,-2.6364899,-2.7312136,-2.726873,-2.763284,-2.720314,-2.6548948,-2.6842895,-1.2236985,-2.324671,-2.3534887,-2.3950906,-2.4513268,-3.112239,-1.2217644,-1.229961,-3.212185,-1.2476331,-1.2216815
-2.1079044,-2.1267765,-2.1369128,-2.1725044,-2.1122317,-2.1309035,-2.079023,-2.2368317,-2.3279982,-2.2907295,-2.202673,-2.1614642,-2.2235541,-2.3803496,-2.2715416,-2.128811,-2.043699,-1.9570801,-1.8894105,-1.7913222,-1.6005974,-1.5245271,-1.6816052,-1.9878259,-2.1591763,-2.5088868,-2.673349,-2.5287082,-2.318137,-2.2857344,-2.0618422,-1.5655375,-0.6481674,0.20410228,0.8166396,1.2368319,1.3157988,1.1825113,0.88905984,0.540558,-0.16535148,-0.96684957,-1.68525,-1.8591197,-1.8620675,-1.791523,-1.7420486,-1.6915435,-1.6976434,-1.6849315,-1.5478439,-1.4185188,-1.2990015,-1.2724197,-1.2842419,-1.280479,-1.2834177,-1.3387678,-1.5671035,-2.0424578,-2.390943,-2.483035,-2.1141145,-1.7775592,-1.4776125,-1.0869,-1.0424464,-0.9000636,-0.80075455,-0.43872947,0.30282724,0.50913125,0.52024925,0.29824457,-0.35368297,-1.0110496,-1.419744,-1.6277212,-1.6172371,-1.5652297,-1.6727448,-1.6103048,-1.3037232,-1.100283,-1.2550081,-1.4932634,-1.7301309,-1.8582478,-1.8610239,-1.5982275,-1.3774858,-0.9919403,-0.46243742,-0.48263353,-0.8525124,-0.67698693,-0.11692259,0.0075633936,-0.03116675,-0.065481216,-0.096936144,-0.14834626,-0.2694682,-0.4033557,-0.47900337,-0.5152968,-0.56192756,-0.59387994,-0.6878922,-0.90498954,-1.1595272,-1.3800111,-1.6116979,-2.0132837,-2.4334896,-2.711339,-2.8024712,-2.67636,-2.6978302,-2.6580582,-2.49152,-2.3991337,-2.5631883,-2.5903046,-2.3831139,-2.2217448,-2.1730077,-2.0339847,-1.6469108,-1.4257606,-1.3493984,-1.0102274,-1.003747,-0.9615546,-0.6648147,-0.53315747,-0.70375085,-0.2873047,-0.48719558,-0.97012764,-1.2581958,-1.3377329,-1.6025292,-1.779522,-2.138924,-2.2140157,-2.224452,-2.3188713,-2.4022336,-2.4537833,-2.5049398,-2.4469547,-2.4133034,-2.5356727,-2.401242,-2.2920685,-2.3056483,-2.3522196,-2.3359535,-2.44356,-2.432732,-2.2968132,-2.330327,-2.3920808,-2.356036,-2.3059864,-2.2128565,-2.2908864,-2.3576913,-2.3566427,-2.3602798,-2.3398209,-2.3328223,-2.2854834,-2.3454792,-2.5348244,-2.6904995,-2.7040381,-2.824434,-2.2849588,-2.2892518,-2.5724661,-2.295292,-2.2848802
-0.24496636,-0.37222064,-0.39188275,-0.3327202,-0.44128913,-0.70771974,-0.77782047,-0.3073785,-0.14820725,-0.3711337,-0.74986243,-0.93793446,-0.72943866,-0.24970809,0.09852126,-0.06528621,-0.17816192,-0.17563768,-0.0070350356,0.3309824,0.8073119,1.1840612,1.1795369,0.8573844,-0.6103437,-1.6438985,-1.7881734,-1.7301599,-1.5567583,-1.3330833,-0.91210485,-0.2878315,0.28154615,0.46132118,0.4771601,0.33194607,0.2301794,0.07946657,-0.5139698,-1.3630183,-1.1870893,0.23302822,1.786401,2.0687606,2.0135183,1.9443333,1.8185863,1.6947519,1.6746732,1.702974,1.7924564,2.0584228,2.5475295,2.962088,3.3314934,3.740505,4.084008,4.5180726,5.2946453,6.4575186,7.111776,6.7267847,5.9899373,4.724505,4.5451837,3.2820745,1.9786482,0.86768454,0.39829144,0.105400115,-0.21679361,-0.44708386,-1.0293207,-1.6796272,-1.3312521,-0.2690033,0.5664629,1.322032,1.8654292,1.7471347,1.2711049,0.49408466,-0.12800696,-0.3855144,-0.8160449,-1.041052,-1.3401494,-1.488708,-1.271587,-1.1038203,-0.8386829,-0.52866536,-0.32290435,-0.7108778,-1.0970979,-1.4564729,-1.4754016,-1.5017717,-1.6168025,-1.6608056,-1.6105201,-1.5675157,-1.6019008,-1.5621943,-1.4971226,-1.4072392,-1.3077993,-1.1881605,-0.9887793,-0.7274327,-0.5859091,-0.6878839,-1.037755,-1.4062238,-1.4529011,-1.3625567,-1.1832939,-0.5644337,-0.28535753,0.19743526,-0.24689388,-0.7292753,-0.81079084,-0.81697136,-0.60231584,-0.5071213,-0.43024853,-0.34919542,-0.26999235,-0.18696792,-0.177976,-0.02800642,-0.07484792,-0.06866995,-0.72010475,-1.674376,-1.9906187,-2.239124,-2.398106,-2.5187523,-2.622037,-2.6584535,-2.4830124,-2.339589,-2.2884653,-2.2999623,-2.3117502,-2.230065,-2.2121816,-2.1240041,-2.1689308,-2.1378229,-2.0908227,-2.0831523,-2.1229143,-2.1965585,-2.1887846,-2.0988145,-2.04931,-2.1553948,-2.1831365,-2.207851,-2.2409468,-2.0905347,-2.014105,-2.0033443,-1.9678764,-2.1137238,-2.1111786,-2.0886781,-2.0167956,-2.04005,-1.9934878,-1.3085465,-1.943682,-1.5172477,-0.83342546,-0.9968251,-1.0473309,-1.3020629,-1.3237283,-1.4785649,-1.3511081,-1.3018494
-1.2159436,-1.2147174,-1.2642734,-1.3648624,-1.4512489,-1.6244173,-1.7665896,-1.9684894,-1.9964395,-1.9382496,-1.8545294,-1.8357428,-1.9947255,-2.2692864,-2.3339636,-2.209176,-2.1088114,-2.0072637,-1.9657303,-1.8747426,-1.6314337,-1.4587321,-1.4330026,-1.3866987,-1.3164557,-1.6143476,-1.4361466,-0.97154725,-0.7541875,-0.66795653,-0.6142948,-0.67530113,-0.9217156,-1.0566378,-1.2835102,-1.3090105,-1.2625254,-0.8811639,0.6914453,3.6966615,8.127296,10.48045,11.945978,12.101259,11.743984,11.343255,10.755909,10.244806,9.601623,8.9029455,8.136074,7.4737234,6.47589,5.7879796,5.3890343,5.148918,5.1077976,4.9705834,4.6007767,3.6684968,2.7455053,1.7320896,0.84339386,0.034305423,-0.1680837,-0.33925116,-0.5901753,-0.7545795,-0.9273867,-0.7805544,-0.49927014,-0.057168223,1.7843608,5.9649696,8.384469,10.174389,11.295856,11.58993,11.407124,11.005151,10.22138,8.899513,6.753848,4.1353273,1.3875663,-0.28492814,-1.153905,-1.2109575,-1.0782815,-0.8131023,-0.9086638,-1.3824105,-1.6844589,-1.9914563,-2.1495337,-2.0700383,-1.9167392,-2.0787272,-2.1784759,-2.20228,-2.2855496,-2.3263273,-2.3896775,-2.3905168,-2.44469,-2.4685526,-2.460964,-2.4351666,-2.427763,-2.3297207,-2.0723736,-1.7798685,-1.6747737,-1.728524,-1.8372685,-1.8524823,-1.7277392,-0.8519702,-0.8439132,-1.4518656,-1.8541899,-1.904124,-1.6592295,-1.07231,-0.52688736,-0.26754618,-0.25526005,0.16807461,0.5791254,0.48485622,0.21764672,-0.17152351,-0.54478854,-0.9716855,-1.3988591,-1.9561839,-2.1475518,-2.1501665,-2.2123907,-2.3926358,-2.513108,-2.4675689,-2.5944052,-2.6866848,-2.9447453,-3.0611615,-3.1859598,-3.2161224,-3.1491036,-3.0861526,-3.1252093,-3.1317816,-3.2164667,-3.126225,-3.0692656,-3.1230407,-3.2542858,-3.2608285,-3.172441,-3.1149206,-3.177183,-3.156774,-3.0312183,-2.9329867,-2.9322443,-3.1170437,-2.9831817,-2.9121695,-3.032061,-3.0071435,-3.0006144,-2.9928534,-2.8623354,-3.2437978,-2.8135514,-2.6523485,-2.4514625,-2.7645266,-2.95967,-3.2418392,-3.245863,-2.7529001,-3.2512069,-3.2417512
-2.3920379,-2.3849738,-2.2967515,-2.1715908,-1.7139887,-1.3146336,-1.1837283,-1.3531846,-1.5060759,-1.4298439,-1.2777935,-1.0734103,-0.9839132,-0.96772826,-1.0438612,-0.994218,-0.93167686,-0.9286798,-0.92834616,-0.93503,-0.95438766,-1.0719776,-1.2767234,-1.7641681,-2.7357001,-3.6167068,-3.4652443,-3.0899892,-3.0004973,-3.0150027,-3.0986204,-3.1495879,-3.2421594,-3.238678,-3.1014638,-2.720517,-1.9445804,-1.3267206,-0.5986441,-0.34236395,-0.8757694,-1.11766,-1.5666697,-2.377903,-2.888396,-3.144761,-3.3894143,-3.669444,-3.8371825,-3.858529,-3.6624107,-3.3983579,-2.8772063,-2.564507,-2.4196157,-2.2288973,-2.120508,-2.0624373,-2.1625268,-2.615417,-3.1336389,-4.0863724,-4.5437527,-4.169517,-3.9171472,-3.2893832,-2.8036265,-2.5556207,-2.4989867,-2.3602183,-1.7865564,-1.5594665,-1.3689547,-1.5807401,-1.7792639,-2.1401286,-2.4416118,-2.8842022,-3.374362,-3.7489834,-4.1981325,-4.5539355,-4.4952826,-4.2440314,-3.842388,-3.1129956,-2.4014852,-2.5308208,-2.6331127,-2.5248241,-2.390145,-2.0672808,-1.7145259,-1.2073026,-1.0379474,-0.74106574,-0.20274316,0.057203237,0.16049612,0.28112367,0.37260553,0.37604535,0.34025973,0.27656266,0.22901307,0.15585865,0.06983288,-0.057759643,-0.2771618,-0.611724,-0.9779065,-1.4022967,-2.1528435,-2.8202543,-3.1056476,-3.1568904,-3.1492326,-3.216443,-3.2412548,-3.0633624,-3.1178393,-3.0677168,-2.969897,-3.0778096,-3.1808333,-3.2109497,-3.257437,-3.3445964,-3.403745,-3.427019,-3.3423896,-3.2472086,-3.0140991,-2.572918,-1.9809387,-1.4304279,-1.262526,-1.3094726,-1.5333979,-1.7795649,-1.7833707,-1.7942902,-1.857007,-2.0621438,-2.3533604,-2.5130677,-2.518125,-2.5493317,-2.6029272,-2.7522132,-2.795031,-2.7419744,-2.6923745,-2.7152267,-2.781695,-2.6914515,-2.5546095,-2.6196208,-2.6640153,-2.617782,-2.6358232,-2.586731,-2.6175816,-2.8008451,-2.8263376,-2.6909444,-2.70843,-2.6839366,-2.4983675,-2.510903,-2.5180411,-2.4613545,-2.5777574,-2.7357914,-2.232204,-2.2238421,-2.6658375,-2.7744987,-2.7003336,-2.7396355,-2.7300763,-2.583323,-2.7173526,-2.739748
