0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
11.737902,11.826554,11.809494,10.386364,8.226742,6.084037,4.7597795,5.074705,5.2959747,4.647157,3.7902975,2.9962163,2.3693821,2.2464602,1.539586,0.9809487,0.7393373,0.8526212,1.0364944,0.92015254,0.63788456,0.30070877,0.31505805,-0.03619477,-0.34165767,-0.45322657,-0.48401335,-0.42335278,-0.3633942,-0.42673317,-0.3976203,-0.261996,-0.057897814,-0.045330953,-0.11908886,-0.12788981,-0.15754098,-0.12786709,0.15544195,0.32947513,0.5497011,0.58532584,-0.19078697,-0.76603514,-0.42224282,0.008834332,0.026563767,-0.15875384,-0.3620547,0.079489976,1.1324685,2.883676,3.664969,3.3605251,2.7486277,1.9071527,1.1095518,0.7865828,0.49992114,0.42628384,0.4187019,0.4382885,0.48965845,0.8692764,1.3718159,1.2071351,0.9796227,0.93653977,0.66699165,0.50280875,0.117232814,-0.52874833,-1.027363,-1.2011602,-1.259875,-1.2199643,-1.0979484,-0.93257105,-0.7481439,-0.38955835,-0.068875715,-0.0040815603,0.18276085,0.48793364,0.968588,1.9206758,2.8495622,4.1735635,5.6366773,5.3440676,2.9375243,1.6500154,1.1751276,0.84106445,0.72233504,0.6220198,0.9714992,1.3220618,1.5413889,1.6010652,1.4314032,1.3378131,1.4916147,1.695802,1.9294698,1.9335423,1.7007972,1.325702,1.1722414,0.9941253,0.71978474,0.9007288,1.6423097,1.8807344,1.4618926,0.27399707,-0.7406995,-1.1845618,-1.0015271,-0.7024328,-0.3389461,-0.13933668,0.03561258,0.18236025,0.20304875,0.108071946,0.16443904,0.20555174,0.15157047,0.18847226,0.30006272,0.46730018,0.61965096,0.75996494,0.9311601,1.4089453,2.0487628,2.3349118,2.4965405,2.4656124,2.717485,3.2881012,3.6966882,3.891848,4.1474123,4.5721126,5.0272284,5.329795,5.846239,6.527524,6.7275763,7.0516477,7.402852,7.585251,7.8762774,8.183184,8.312513,8.386347,8.532489,8.54724,8.591533,8.760977,8.803852,8.960598,9.355122,10.674524,11.111415,12.649876,12.970253,13.2403965,13.017852,13.1308365,11.880064,13.201738,13.087555,13.089382,13.068668,13.155378,11.879971,13.232908,13.301018,13.3191395,13.280645,13.278187,11.879949,13.126036,13.094025,11.886953,13.062369,11.880482
-3.0223737,-3.1103635,-3.080133,-2.796837,-2.7344348,-2.848978,-2.8749762,-2.6105895,-2.5750551,-2.6328926,-2.6937547,-2.7733996,-2.7116647,-2.7427998,-2.5548432,-2.4296813,-2.5117717,-2.2855449,-1.7112335,-1.7953897,-1.9241692,-2.195412,-2.4617732,-2.613637,-2.531147,-2.3505435,-2.1631832,-1.9628859,-1.8434159,-1.6267357,-1.3850802,-1.0678887,-0.82397467,-0.68744946,-0.63140506,-0.68346316,-0.6598994,-0.66743755,-0.7134507,-0.7555098,-0.8659456,-1.2883224,-1.7117884,-1.8651493,-2.2429397,-2.4382412,-2.044663,-1.6679126,-1.5333138,-1.5395511,-1.7965088,-1.9903605,-1.9516689,-1.939908,-2.0150232,-1.966077,-2.0189857,-2.1785643,-2.237112,-2.2150075,-2.0091035,-1.922312,-1.9040477,-2.162952,-1.7093512,-1.137398,-0.9916903,-0.791993,-0.5321088,-0.5574581,-0.5764717,0.056294486,1.1917703,1.4694955,1.7849429,2.0721767,2.685398,3.187456,3.8015628,4.3260775,4.88153,5.0133886,5.205176,5.4829035,5.8540754,6.363515,6.658861,6.428008,5.0818505,3.0617366,-0.28550118,-1.3595912,-1.6538367,-1.6977105,-1.4164766,-1.2780408,-1.7662156,-2.082374,-2.4813933,-2.9198358,-2.9214067,-2.8326793,-2.7975338,-2.8610878,-2.904213,-2.964141,-3.224741,-3.9946876,-4.2265763,-3.7452662,-2.8816,-1.9571657,-1.277472,-0.91784954,-0.86669534,-0.8239784,-0.98031026,-1.5327291,-1.7935245,-2.1136856,-2.2927709,-2.2626536,-2.2435768,-2.2473884,-2.2565134,-2.246787,-2.2681727,-2.2807884,-2.2440665,-2.181338,-2.1072645,-1.9374692,-1.8137498,-1.7414634,-1.6749985,-1.5558434,-1.3056295,-1.1780763,-1.2417401,-1.2932675,-1.5191718,-1.8410542,-2.1535463,-2.31567,-2.4411235,-2.4750528,-2.4006472,-2.3842916,-2.291958,-2.4766495,-2.525496,-2.5952952,-2.7011976,-2.6335747,-2.634306,-2.7003484,-2.831501,-2.7676973,-2.7413244,-2.7456086,-2.7395487,-2.6674151,-2.698358,-2.7467976,-2.7666597,-2.8515368,-2.7646594,-2.466473,-2.3939703,-2.4128604,-2.3335316,-2.3270514,-1.506834,-2.0807362,-2.0562658,-2.0433567,-2.1135216,-2.1558812,-1.5068225,-2.181725,-2.1121552,-2.0826964,-2.0199413,-2.023617,-1.5068171,-2.1437654,-2.0698373,-1.5067854,-2.249272,-1.5067172
-0.9287529,-0.6733475,-0.29381406,0.62044966,1.0591503,0.8868209,0.89455724,0.817576,0.56420195,1.0860752,2.130374,2.5144327,1.7756879,0.7795874,-0.6403928,-1.5405698,-2.1153095,-1.8691535,-1.1965063,-1.3607144,-1.6300753,-2.156945,-2.4319713,-2.6895008,-2.7830591,-2.7827215,-2.7258577,-2.6458998,-2.5727615,-2.541397,-2.5093832,-2.3842394,-2.403916,-2.5417264,-2.601902,-2.6411066,-2.6855955,-2.7836103,-2.6691217,-2.5972395,-2.4325128,-1.8969185,-1.6012384,-1.7806683,-2.242272,-2.4426112,-2.6394677,-2.7898192,-2.4800797,-1.9680506,-1.5057093,-0.5651575,-0.37593594,-0.4178355,-0.50607014,-0.79575825,-1.0587327,-1.4672129,-1.7932742,-1.9754152,-1.8709166,-1.5813944,-1.1916708,-1.5484207,-1.7841563,-1.8154058,-1.8026555,-1.7053583,-1.2332882,-0.9211955,-1.2277875,-1.8171732,-2.390076,-2.6418095,-2.7828293,-2.8718069,-2.934206,-2.9260042,-2.8819575,-2.7565258,-2.648327,-2.55231,-2.5044875,-2.3930757,-2.3889794,-2.5331879,-2.797805,-3.029928,-2.9558105,-2.7214656,-2.2390609,-2.0092926,-1.7730734,-1.6439184,-2.2286997,-2.4813824,-2.2347143,-2.1124852,-1.7068359,-0.9748734,-0.7038492,-0.65442425,-0.70855135,-0.82734495,-0.9823303,-1.2409825,-2.049168,-2.5987787,-1.8165964,-1.8589694,-2.1679478,-1.92993,-1.3472767,-0.57112134,0.13457145,0.6000813,0.8265693,1.3119526,1.2338778,0.3342964,-1.1407928,-1.704432,-1.8746386,-1.8981144,-1.8839056,-1.8535271,-1.8994851,-1.9440608,-1.8778328,-1.7544333,-1.5654334,-1.4112048,-1.3169813,-1.219614,-1.1111419,-0.9356857,-0.54609823,-0.17281565,-0.16471809,-0.23219553,-0.23576705,-0.23790872,-0.29192874,-0.38211071,-0.41444185,-0.5079884,-0.48780996,-0.58342934,-0.7450942,-1.4467337,-1.9509729,-2.4328659,-2.6889024,-2.5444484,-2.6010723,-2.4908538,-2.3933496,-2.3681707,-2.2619205,-2.1827862,-2.151718,-1.933321,-1.8376428,-1.7187071,-1.6964791,-1.4739634,-1.5321647,-1.3676854,-1.2077377,-0.95005673,-1.1386834,-1.1057127,-0.4419533,-1.0669036,-1.0529205,-1.0381919,-1.0478082,-0.9817567,-0.44185138,-0.9527875,-0.8986623,-0.92445475,-0.94132185,-1.0431626,-0.44185126,-1.2388613,-1.145813,-0.44521087,-1.0849077,-0.44228292
-3.330184,-3.2815762,-3.0818985,-2.447769,-2.2351768,-2.2615204,-2.3457036,-2.2177773,-2.3565464,-2.5558968,-2.4730816,-2.2805405,-2.0333648,-1.8323154,-1.7824595,-1.5181167,-1.1135135,-0.73746955,-0.18473837,-0.5853627,-0.84914345,-1.2181127,-1.5227056,-2.0847127,-2.3977122,-2.56595,-2.6502104,-2.6519341,-2.644175,-2.59273,-2.5647929,-2.6117795,-2.671873,-2.6878293,-2.677687,-2.6999264,-2.598791,-2.3697402,-2.0721722,-1.9608617,-1.5958502,-0.9507824,-0.47778225,-0.20905815,-0.6926536,-1.1987938,-1.5901558,-1.8214355,-1.9874239,-1.7266195,-1.4445479,-1.1153884,-1.1358359,-1.2076249,-1.0569423,-0.82985926,-0.6078669,-0.76605445,-1.0531542,-1.3633876,-1.4023879,-1.2748582,-1.1943638,-1.1998836,-0.93175226,-0.66327214,-0.5426992,-0.24701065,-0.20896918,-0.43241286,-0.9753453,-1.240204,-1.135247,-1.0943867,-1.0362732,-1.0167716,-0.8753121,-0.78727996,-0.60462236,-0.39886525,-0.11161366,0.031238645,0.2311157,0.515429,0.7858099,0.98423207,0.8954182,0.4283393,-0.32665154,-0.6100625,-0.30626607,-0.05555632,0.50398535,0.9029825,-0.032820076,-0.7718984,-1.0891596,-1.2975724,-1.888761,-2.3221054,-2.3196185,-2.3168445,-2.3469691,-2.4501116,-2.4876847,-2.446486,-2.3166995,-2.3554847,-2.200507,-2.0085366,-1.6997603,-1.6071278,-1.991902,-2.0593727,-1.8549925,-1.5528324,-1.5402302,-1.3240652,-0.99057966,-1.118748,-1.601579,-1.7859149,-1.8725204,-1.9057603,-1.8823087,-1.8125718,-1.8459933,-1.8713875,-1.7526419,-1.6291343,-1.4966623,-1.2755063,-1.1132357,-0.9654231,-0.75514424,-0.5976406,-0.5388078,-0.573708,-0.73665416,-0.89887446,-1.1032176,-1.3442317,-1.5756392,-1.7343441,-1.8767476,-1.978441,-1.9577878,-1.9207733,-1.5086889,-1.6027609,-1.4375926,-1.149585,-1.0670279,-1.085163,-1.1016622,-1.1162953,-1.319598,-1.2615893,-1.1488653,-1.1058308,-1.1282454,-1.0745319,-1.157079,-1.2185155,-1.1757131,-1.6069779,-1.4886593,-1.7350225,-1.8271136,-2.0857563,-1.9421895,-1.9715916,-1.0647411,-2.0913925,-2.1339664,-2.0698044,-1.9980793,-2.109672,-1.0647974,-2.0539246,-2.0869586,-2.0587263,-2.0378444,-2.016437,-1.0648255,-2.0129817,-2.0847397,-1.064225,-2.234221,-1.0644248
2.5825498,2.8409567,2.7654104,2.4340816,2.510907,2.6888885,2.7463982,2.8691497,3.0599718,3.0959315,2.918397,2.7271423,2.9322534,3.1510296,3.3233232,2.5687582,1.5982113,0.32151073,-0.7885118,-0.5418364,0.1966835,1.7143421,3.209202,3.984157,3.7979028,3.4793305,3.0923781,2.7780883,2.5308185,2.376669,2.0325985,1.5446801,1.174324,0.9425343,0.8137704,0.68063563,0.45529163,0.06432611,-0.5638287,-0.95171154,-1.6185498,-2.3674386,-2.3804457,-2.1188421,-1.6801761,-1.0649533,-0.5245018,-0.05784554,0.09507897,-0.22711612,-0.7325097,-1.589337,-1.5584052,-1.3797313,-1.1864343,-0.7548906,-0.13281003,0.45904115,0.72564894,0.75479317,0.56885594,0.38051426,0.16539535,-0.20294666,-0.73542374,-1.1382151,-1.3134615,-1.2120595,-0.93696636,-0.67154,0.09105873,0.72024584,1.0948,1.4213469,1.546168,1.5134063,1.2135854,0.81631505,0.25446412,-0.3620985,-1.0414771,-1.3485594,-1.6886473,-1.9992268,-2.4554324,-2.8712099,-2.7702446,-2.257486,-1.6772748,-1.6731312,-1.91916,-1.7873868,-1.6653354,-1.4969733,-0.60679424,-0.24599075,-0.819159,-1.4628193,-1.7972106,-1.7255158,-1.4946895,-1.4680628,-1.5317353,-1.4813389,-1.5821431,-1.8895719,-1.7901349,-0.8059535,-0.07629871,0.015424907,-0.03657359,-0.17465207,-0.9728195,-1.6319876,-1.9278736,-2.06251,-1.9750121,-1.5103543,-0.89086515,0.21761824,1.375084,1.7756127,1.9621599,2.0648036,2.057182,1.986944,2.0962684,2.2411363,2.1747928,2.0032663,1.8131961,1.8573377,1.9813662,1.9386883,1.6811922,0.9945857,0.16264461,-0.4566428,-0.75881195,-1.1338063,-1.2524248,-1.3195257,-1.1857195,-1.0069077,-0.7799238,-0.5821268,-0.5812306,-0.65684056,-1.0443736,-1.30378,-1.2616168,-1.2380459,-1.218889,-1.3589563,-1.4093653,-1.5220021,-1.5977551,-1.506979,-1.4789723,-1.5457463,-1.6284897,-1.6327285,-1.6151853,-1.6710993,-1.6835282,-1.5644932,-1.5262764,-1.3679771,-1.2692754,-1.2484299,-1.3861921,-1.2796025,-0.2625569,-1.1307207,-1.2262924,-1.1071178,-0.9118792,-0.8368275,-0.26258105,-0.94661736,-0.9833417,-0.9845296,-0.92736006,-0.8604151,-0.26261026,-0.7345341,-0.7236608,-0.26032287,-0.5785245,-0.26232496
-2.8213458,-2.7943494,-2.8205442,-2.2745323,-1.4836344,-1.1711138,-1.1775106,-1.2235174,-1.2100232,-1.0297021,-0.77173537,-0.59821403,-0.56103694,-0.030260809,0.9799668,1.8964043,2.1966467,1.952754,1.108762,0.4139791,0.07211389,-0.90546286,-1.9395511,-2.1665285,-1.7952987,-1.4582961,-1.1810725,-1.0576751,-0.9964684,-0.8736948,-0.7798641,-0.6831781,-0.6570978,-0.51622486,-0.3974228,-0.30547836,-0.1609607,0.06531112,0.2520081,0.26306567,0.365295,0.5576055,0.528162,0.15939444,-0.4570462,-1.066879,-1.6260914,-2.1050255,-2.5242112,-2.571519,-2.871649,-3.5923798,-3.9156516,-3.9339256,-3.6208558,-2.9968262,-1.9369211,-1.2534846,-0.7882027,-0.6786212,-1.0076203,-1.4694262,-2.0913448,-2.305359,-1.6780343,-1.009034,-0.6768575,-0.20875514,0.2864298,0.64949346,1.3907247,2.7856655,4.1592207,4.3052797,4.510689,4.9143205,5.663711,6.2260075,6.4631996,6.425458,6.3882995,6.3348074,6.236682,5.9963384,5.218831,3.6950164,2.1782434,0.19585901,-1.3662432,-1.314632,0.33821446,0.7637526,0.7151211,0.89344275,0.72245544,-0.018861532,-0.46506232,-1.0883965,-1.8911214,-2.556127,-2.6471334,-2.627324,-2.5663433,-2.5509186,-2.5470328,-2.1047978,-1.1176783,-0.6598876,-1.2833407,-0.6685015,0.65262413,1.5759815,1.6158613,0.76937455,0.04723011,0.0850738,0.22883043,-0.1648112,-0.7351658,-1.2536805,-1.3422985,-1.2908373,-1.2255752,-1.1906056,-1.1228259,-1.0507336,-0.9956382,-0.89305705,-0.74782723,-0.60626364,-0.495515,-0.49201205,-0.71222866,-0.9254877,-1.1168866,-1.0900923,-1.0635824,-0.95531136,-0.920208,-0.9777137,-1.1799983,-1.3361195,-1.407004,-1.4600239,-1.5158551,-1.5447376,-1.4638373,-1.3708131,-0.7638184,-0.44820303,0.07072091,0.14037016,0.16812903,0.3353651,0.34808373,0.4619633,0.49760494,0.47676754,0.4636316,0.56277585,0.5694484,0.41471145,0.42989966,0.4902628,0.42399737,-0.3744862,-0.739187,-2.1194663,-2.4596386,-2.9796565,-2.767971,-2.8341897,-2.7305737,-3.3120673,-3.3457527,-3.5105321,-3.6153593,-3.946819,-2.7305863,-3.8771853,-3.7876525,-3.7823532,-3.817933,-3.6989357,-2.7305694,-3.7388587,-3.7423368,-2.734046,-3.7919035,-2.73076
-2.3696861,-2.5334208,-2.6319206,-2.72955,-2.806687,-2.8499866,-2.600799,-2.3330915,-2.0834515,-1.9834678,-2.0704575,-2.0456119,-2.045179,-1.445016,-0.47565275,-0.40402368,-0.92114854,-1.1536653,-1.615527,-1.5074558,-1.2357074,-1.1196394,-1.005342,-0.6157494,-0.11621185,0.22409177,0.49519637,0.6931896,0.78562343,0.8351884,0.8406109,0.727456,0.74534816,0.82325554,0.8379935,0.81166315,0.7857878,0.5317703,0.084432766,0.021206811,0.070504576,0.7050086,1.7133551,2.41857,2.248814,1.5755085,0.88329244,0.5071501,0.055368483,-0.092246875,-0.9165956,-2.5361876,-3.0407045,-2.8654866,-2.2955568,-1.4113028,-0.16883817,0.5009627,0.8199524,0.7982532,0.5990458,0.33665714,-0.006500244,0.30064636,0.3517164,0.5892719,0.76796305,0.8119172,0.95501435,0.9607127,1.0448108,1.0134513,0.91602355,0.9068236,0.86495125,0.8015375,0.6967284,0.56657815,0.46370298,0.43753764,0.30617642,0.21633422,0.23086065,0.07869363,-0.15019591,-0.5501619,-0.8642597,-1.1385589,-1.2866516,-1.0703013,-0.09932138,-0.06917673,-0.16560102,0.06087777,0.20925704,-0.35133943,-0.72274405,-1.0454965,-1.6543996,-2.187622,-2.3500817,-2.3123856,-2.2198467,-2.1758885,-2.1886842,-2.0824444,-1.8674824,-1.7927474,-2.0074446,-1.5826216,-0.85818624,-0.6348552,-0.7548187,-1.1322273,-1.4527233,-1.5785038,-1.3090456,-1.0746561,-0.95036316,-0.69237924,-0.45948562,-0.35111198,-0.44248974,-0.57894117,-0.6733542,-0.65159976,-0.6300463,-0.68366754,-0.77920425,-0.87321687,-0.987498,-1.0130941,-1.0051444,-1.0162063,-0.99079823,-0.95253193,-0.94646335,-1.109137,-1.2931788,-1.4713738,-1.7140625,-1.9600258,-2.044113,-2.0291626,-2.0958538,-2.138908,-2.1579685,-2.1212025,-2.0009406,-1.8439384,-1.5066009,-1.0507047,-0.6947034,-0.745686,-1.0107515,-1.3228652,-1.4595888,-1.4900889,-1.5939281,-1.710731,-1.782629,-1.8224193,-1.9392482,-1.9812486,-2.233557,-2.4393697,-2.4909003,-2.5027459,-2.4523602,-2.3350456,-2.376441,-2.2465897,-1.7649827,-2.058331,-2.053433,-2.022859,-2.0811765,-2.1715164,-1.7650082,-2.1624331,-2.1612616,-2.1037068,-2.089919,-2.1219902,-1.7650292,-2.1489296,-2.0534403,-1.763891,-2.0642588,-1.7647948
-0.9415231,-0.9636479,-1.0290728,-1.3317592,-1.4892672,-1.4348354,-1.4358709,-1.4548769,-1.5552111,-1.5701506,-1.3879212,-1.2457685,-0.57270384,0.35568058,0.74705505,2.265797,3.4673178,3.5227602,2.7469416,1.2281436,0.72605693,0.30585998,-0.26836348,-0.9470481,-1.2617502,-1.4050463,-1.4354439,-1.4276509,-1.4107715,-1.3457129,-1.3209857,-1.298102,-1.2928294,-1.2550747,-1.1743464,-1.1405504,-0.9503716,-0.42862067,-0.059337318,-0.1292522,-0.35714832,-0.8906014,-1.2024065,-1.2150943,-1.3212588,-1.1351588,-0.37166208,0.21681282,0.3981127,0.09082781,-0.6048708,-0.8239424,-0.70534533,-0.5286687,-0.038169444,0.47564134,0.54599357,0.19482367,0.088052675,0.078202754,0.31620106,0.4706943,0.4398483,0.34915465,0.68189806,0.77926314,0.66699576,0.33069518,0.026785105,-0.05086431,-0.34355363,-0.19855314,0.516962,0.6801153,0.89951885,1.1463661,1.8543179,2.6743429,3.6593494,4.314856,5.01406,5.4915,5.6203623,5.720098,5.9158907,6.1293106,6.007369,5.3707056,3.6540506,1.8340548,-0.036046058,-0.6414554,-0.5356965,0.7581391,2.430707,3.197512,2.5384274,1.203995,0.06251899,-0.7293528,-0.881109,-0.9349489,-1.0831673,-1.2043749,-1.159836,-0.8499031,-0.24554013,-0.58071005,-2.0041077,-2.1130676,-1.122659,-0.11456312,0.12185173,0.097316325,-0.07578418,-0.24010554,-0.5808892,-1.0629361,-1.0586066,-0.9819034,-0.94380414,-0.85087115,-0.7247421,-0.6394621,-0.58097166,-0.58034015,-0.64396995,-0.6264773,-0.48376328,-0.37647945,-0.2614535,-0.04493797,0.115252584,0.21745974,0.32600814,0.73602223,1.0844826,1.0862902,0.97495127,0.70234406,0.38706526,-0.037087917,-0.3837933,-0.5876817,-0.7008809,-0.6940134,-0.52225655,-0.42657804,-0.10414976,-0.20762718,-0.06437054,-0.12703973,-0.17169417,-0.114388205,-0.06558496,-0.16984287,-0.40030152,-0.3660334,-0.34899172,-0.35158288,-0.38010615,-0.40234563,-0.545789,-0.7595916,-0.80568707,-1.5478944,-1.4693004,-1.596963,-1.7138075,-1.9369386,-1.6967472,-1.7302593,-0.8339144,-1.6229527,-1.5846441,-1.5214046,-1.6102229,-1.6968037,-0.8340297,-1.6780912,-1.5561287,-1.507551,-1.4238839,-1.4190296,-0.8340346,-1.4331427,-1.527427,-0.82963955,-1.7575133,-0.83342975
-0.60266316,-0.8561694,-0.9985961,-1.6925994,-2.0638971,-2.4181476,-2.542748,-2.4251316,-2.4959524,-2.6316755,-2.9868145,-3.1969192,-3.252717,-3.1078844,-2.4556804,-1.8893503,-1.3804529,-1.1375837,-1.3622715,-1.619861,-1.7318373,-1.7267494,-1.7134564,-1.458704,-1.2495449,-1.1297292,-1.1164984,-1.1397408,-1.1695089,-1.1507382,-1.0723003,-0.9678515,-0.81838125,-0.631738,-0.5758697,-0.53694326,-0.62400436,-0.6774752,-0.63857794,-0.6103767,-0.6067846,-1.0159829,-1.8870442,-1.894547,-0.9462415,0.13935149,1.2664827,1.2294711,1.3594879,0.63546956,-0.3807781,-1.0500665,-0.96431434,-0.7819074,-0.88612974,-0.80948365,-1.2918961,-1.414016,-1.2489303,-1.1589662,-1.2262907,-1.4035896,-1.4037775,-0.6237622,-0.1791273,0.03405258,0.03673044,-0.19713081,-1.1136675,-1.8515229,-2.0342588,-1.950659,-1.8892665,-1.8014703,-1.7119137,-1.6009538,-1.5733502,-1.6134497,-1.6511618,-1.676652,-1.7059765,-1.817596,-1.9203851,-2.0969768,-2.0733275,-1.848655,-1.6284883,-1.4811298,-1.4318281,-1.3396163,0.33187175,3.5755045,7.415757,9.884968,11.184271,10.449736,9.109712,7.853299,5.468506,1.870276,0.25453842,-0.24265103,-0.480612,-0.6934061,-0.8112426,-1.0486015,-1.1152375,-1.0134504,-1.378189,-1.6031902,-1.8245502,-2.2364383,-1.9646945,-1.4002626,-0.9994872,-0.944402,-0.89289886,-0.6284559,-0.345525,0.26103073,0.91025317,1.0846347,1.0347433,0.95121396,0.8648712,0.85683364,0.9117595,0.89078915,0.7553865,0.5982186,0.44187808,0.31660163,0.2535076,0.12730385,-0.168106,-0.5291317,-0.7846458,-0.91805345,-1.030669,-1.0303347,-0.93008506,-0.8409569,-0.7538903,-0.63170713,-0.6042536,-0.6121826,-0.6442691,-0.63996536,-0.8160885,-0.95466936,-1.2536435,-1.56623,-1.6758406,-1.8916304,-2.0176673,-2.150752,-2.1921334,-2.3446906,-2.5171552,-2.5979996,-2.5997949,-2.7883918,-2.8494072,-2.8300755,-3.0470057,-2.9302979,-2.79885,-2.0214212,-1.8384831,-1.5344092,-1.7899349,-1.5877147,-1.8565674,-1.2587088,-1.3655035,-1.167954,-1.0117707,-0.892578,-1.8565304,-0.9255172,-1.0657074,-1.007317,-1.0046204,-1.0889058,-1.85655,-0.9850364,-1.0125403,-1.856066,-1.0293841,-1.8565456
-4.1157017,-3.6589656,-3.1561728,-1.431298,0.19733484,1.09861,1.3379166,1.1098772,1.2565489,1.4855659,1.5964901,1.5668902,1.6022654,1.8568027,2.4867468,2.3915892,2.0263236,1.5744812,0.22428095,-0.28436422,-0.0976772,0.9834485,2.2977128,3.4766202,3.9414356,4.125485,4.181941,4.22105,4.2565966,4.312579,4.259504,4.1180468,3.8109765,3.5295722,3.4140697,3.2522087,3.054243,2.5113602,1.3566761,1.0032039,0.5926946,0.9381495,2.1335511,2.1736236,1.2303363,-0.1398069,-1.2951722,-1.6889226,-2.3239698,-3.1272597,-3.3839378,-3.4752488,-3.4229374,-3.1819181,-2.9679098,-2.7344284,-2.290722,-1.7211148,-1.2986555,-0.9669917,-0.66712403,-0.7981591,-1.1116902,-0.75195444,-0.393267,-0.21613598,-0.2322298,-0.102751315,0.14448449,0.53899854,1.5828382,2.4293418,2.8185055,2.963142,2.906108,2.7697036,2.4736857,2.1568966,1.6590908,1.1782737,0.7525879,0.63968426,0.6142447,0.5599694,0.26957256,-0.45361385,-0.9549367,-1.436079,-1.9518166,-2.2049718,-2.1250837,-2.167315,-2.0512385,-2.116716,-2.3590117,-3.0549297,-3.7402039,-3.9409242,-3.6670961,-3.0646992,-2.5085835,-2.3508012,-2.3142147,-2.321456,-2.4945743,-2.774646,-2.846441,-2.2443728,-1.3879662,-0.7327259,-0.4331421,-0.5235144,-1.0760481,-1.1837021,-1.1288027,-0.7383637,0.079366446,0.8587608,1.1807852,1.6127093,2.0190303,2.1113632,2.1323133,2.1159186,2.1138012,2.1268792,2.169105,2.2213807,2.221198,2.1511104,1.9882314,1.7205262,1.3852751,1.0749959,0.579247,-0.32337573,-1.1556991,-1.6411031,-1.7679427,-2.01923,-2.2094045,-2.3885937,-2.3713174,-2.3165379,-2.2675128,-2.3207955,-2.5144382,-2.6734042,-2.7242107,-2.390925,-1.8813549,-1.4865848,-1.1496347,-1.0569583,-0.9973079,-0.9310268,-0.8627113,-0.8618881,-0.9008467,-0.8856083,-1.0096937,-1.0816706,-1.004397,-1.0676914,-1.1111887,-1.3132191,-1.3903186,-1.7916719,-1.9582481,-2.0506942,-1.8797672,-1.9926307,-2.0525417,-2.1514225,-2.1443732,-2.262488,-2.20578,-2.4255824,-2.052598,-2.4050145,-2.3275626,-2.3400798,-2.3171163,-2.2997072,-2.0526161,-2.4344358,-2.3178096,-2.0514846,-2.2023096,-2.0523882
