0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
12.176748,12.211174,10.51408,12.157135,12.041403,11.675662,10.964514,9.557966,8.0506115,5.52397,3.8679914,1.6285601,1.4251672,0.81620115,0.5666839,0.76706177,0.4531142,0.23372765,-8.802116e-05,-0.016879007,-0.0418971,-0.23100351,0.13078909,1.120019,1.9129411,2.0306683,1.9300306,1.857519,1.8686614,1.8892345,1.8227234,1.701068,1.5596966,1.2710961,0.83461434,0.5064702,0.8257988,0.74734277,0.938697,0.7539066,0.60776407,0.4807931,0.44698787,0.38536572,0.30788198,0.25101563,0.15487729,0.13496296,0.027069807,-0.059502825,-0.08788082,-0.093752295,0.19665681,-0.11267504,0.7186711,1.5906935,1.5193293,1.0328383,0.8763797,0.82155925,0.90117866,1.020732,1.1621636,1.219803,0.9445895,0.48324773,0.12892303,0.11273384,0.28420198,0.31660414,0.26552057,0.041947693,-0.27002513,-0.43244034,-0.1556969,0.6319066,1.6996691,2.1946726,2.400676,2.5099282,2.5252783,2.313108,1.7051497,0.9118145,0.028140042,-0.37687036,-0.512972,-0.43798012,-0.23589404,-0.16081575,-0.2856897,-0.46673268,-0.6227781,-0.704284,-0.7995577,-0.76813835,-0.6645361,-0.27820975,0.24973084,0.15072522,-0.010633558,0.30009046,0.8172475,1.0777998,1.2142851,1.4839095,2.066836,2.920366,3.4621625,3.9916697,4.242561,4.4192142,3.6888196,2.343349,1.65459,0.38830432,-0.67348814,-1.1191676,-1.1613628,-0.86689,-0.5220842,-0.43895292,-0.42926988,-0.37181664,-0.25548983,-0.12254661,-0.08437416,-0.0380231,0.054260194,0.15794785,0.25178012,0.34351712,0.1964985,0.048641987,-0.002198033,-0.21196732,-0.31849015,-0.31392914,-0.044362023,0.34415883,0.5988921,1.1280382,2.0088675,3.2551653,4.4709415,5.8473034,6.9476433,7.854532,8.56675,9.556885,9.951105,10.085081,9.948172,9.716286,9.309745,9.224635,9.449199,9.560312,10.045296,10.148108,10.432225,10.528888,10.4102955,10.148266,9.919905,10.001638,9.928057,9.735254,9.938684,10.269225,10.487269,10.691809,10.782862,10.844436,10.936049,11.104616,10.513857,10.513847,10.513851,10.513788,10.513787
-2.6097908,-2.638101,-0.51308084,-2.5347648,-2.602377,-2.622601,-2.4738216,-2.0669105,-1.7038574,-1.6723728,-1.6357753,-1.7110939,-1.5578167,-1.2644726,-1.2352543,-1.3184907,-1.3839891,-1.476529,-1.4831579,-1.6441207,-2.0784538,-2.6271813,-2.8434434,-2.9990737,-3.1841385,-3.0071716,-2.9499302,-2.8919232,-2.8945332,-2.8885853,-2.8009233,-2.7005055,-2.6611226,-2.6944451,-2.943571,-3.3448942,-3.275001,-2.7657843,-2.2688274,-1.9828789,-1.8413326,-1.7629445,-1.740917,-1.6781366,-1.6443824,-1.5531961,-1.4213147,-1.3303504,-1.1490539,-0.8858757,-0.8765407,-1.1983261,-1.76464,-2.347095,-2.7775056,-2.8192983,-2.6926103,-2.5511363,-2.4918883,-2.4950342,-2.2973337,-2.1951957,-2.219601,-2.2077372,-2.1409836,-2.0483897,-2.0503795,-1.8999307,-1.2264731,-0.95568913,-0.9217653,-0.8522727,-0.87777793,-1.1817701,-1.6282792,-2.1507664,-2.547833,-2.7420247,-2.6884432,-2.5284114,-2.2771692,-2.1120105,-1.9278715,-1.7689238,-1.6313455,-1.8321875,-2.3951697,-3.0721812,-3.2540424,-3.1032996,-2.9424226,-2.8009577,-2.6829834,-2.4346771,-1.7403016,-0.64341015,-0.25333333,0.28645086,0.68636954,0.4050904,-0.27145648,-1.6230963,-2.2735105,-2.4289358,-2.4599502,-2.408681,-2.4477723,-2.3475637,-2.1802077,-2.0735753,-1.9394748,-1.6780381,-1.136977,-0.8537537,-0.7848563,-0.72815937,-1.1442145,-1.9499803,-2.4326792,-2.8161023,-2.8314352,-2.7472186,-2.6639216,-2.621095,-2.6130395,-2.604186,-2.6231275,-2.6530218,-2.6720319,-2.6463826,-2.5659857,-2.5285118,-2.496544,-2.4383645,-2.3772297,-2.2968087,-2.0880997,-1.8603942,-1.6023753,-1.2621537,-0.9808935,-0.68992066,-0.44525173,-0.60779566,-0.70431376,-0.70815897,-1.0459546,-1.2012317,-1.2710457,-1.3600008,-1.3474022,-1.2918473,-1.2423685,-1.2839867,-1.4491843,-1.2826726,-1.3417321,-1.1796442,-0.8091799,-0.91698426,-1.0138197,-1.166928,-1.3203777,-1.341857,-1.3300581,-0.7956486,-0.71482855,-1.0071006,-0.9934672,-0.96540344,-1.0715126,-0.9956889,-1.0497314,-1.0805036,-1.0375108,-0.8895189,-0.5129914,-0.51299536,-0.5129926,-0.5129904,-0.51299167
-0.3918486,-0.33421117,-0.1853396,-0.38922468,-0.35732138,-0.28810942,-0.23789519,-0.48460793,-0.54113173,0.15957007,0.13603535,-0.021431237,-0.308684,-0.81122255,-1.1665256,-1.2266502,-1.5748113,-1.8089074,-2.1374745,-2.4866347,-2.4782028,-2.057486,-1.9663278,-2.1334624,-1.2009249,-0.00983502,0.24656099,0.29437983,0.31046087,0.31659892,0.419957,0.6660918,0.754125,0.55395937,-0.39044493,-1.4256637,-1.4102911,-2.103768,-2.496213,-2.54365,-2.568864,-2.5685,-2.551529,-2.5633554,-2.558326,-2.570794,-2.5950503,-2.6258564,-2.6787274,-2.8381023,-2.8136182,-2.3819325,-1.6767836,-0.76765394,0.316788,1.4217964,1.6421635,1.5709827,1.5028366,1.514885,1.5156476,1.5416505,1.6561735,1.599824,1.3110571,0.49982888,-0.34239125,-1.0276676,-1.7688363,-2.3937423,-2.6029806,-2.728691,-2.6562796,-2.2354362,-1.473666,-1.1751556,-0.65867585,-0.07799767,0.25563288,0.3794749,0.33097434,0.062029652,-0.38909423,-0.8518461,-0.9815897,-0.7480279,-0.8738327,-1.4639485,-2.0213914,-2.202685,-2.2956738,-2.3443503,-2.3944333,-2.5404215,-2.7456958,-2.9351459,-2.920885,-2.857509,-2.718744,-2.88707,-3.2105284,-3.7272806,-3.8713107,-3.96008,-3.9145575,-3.75406,-3.3500473,-2.7480664,-2.5962331,-2.4565725,-2.3286233,-2.062655,-1.7188396,-1.5054029,-1.468192,-1.91196,-2.7433214,-3.3026009,-3.3540974,-3.4542985,-3.459309,-3.4201531,-3.4513311,-3.437419,-3.411087,-3.3540044,-3.2749314,-3.2022824,-3.1467102,-3.1066203,-3.0910716,-3.074346,-3.0441709,-3.0239873,-3.0608368,-3.1693735,-3.319652,-3.5051796,-3.7540278,-3.9187794,-3.9297533,-3.8476768,-3.5894604,-3.0722466,-2.2508774,-1.4874551,-1.0977347,-0.9440656,-0.85553074,-0.77725554,-0.8036418,-0.9270535,-0.9778573,-1.0992028,-1.140432,-1.3093889,-1.3382417,-1.5413377,-1.5870082,-1.5637913,-1.4503701,-1.2430034,-1.2462974,-1.4472554,-1.6991426,-1.8477979,-1.5241039,-1.101651,-1.0661023,-1.1860092,-1.3699481,-1.3325925,-1.3365732,-1.2457055,-1.2086508,-1.154954,-0.18539417,-0.18539958,-0.1854047,-0.18542582,-0.18542692
-1.7949051,-1.8101293,-0.28045768,-1.6772331,-1.6618626,-1.708152,-1.7318792,-1.6107299,-1.1665894,-0.7492522,-0.7025689,-0.24224277,0.00068959594,0.36902943,0.2524076,0.053195447,-0.28004852,-0.6216775,-0.9567079,-1.4198835,-1.7017292,-1.9320731,-2.3006465,-2.7198646,-2.6979418,-2.381944,-2.2994225,-2.2395945,-2.234532,-2.2518733,-2.2270422,-2.103628,-1.9017756,-1.7075574,-1.6444584,-1.5068344,-0.8472397,-0.6816159,-0.9389533,-0.9811986,-1.1567196,-1.3666086,-1.4955764,-1.583398,-1.592389,-1.5757,-1.4906892,-1.4952593,-1.3822716,-0.99938357,-0.87557,-1.0672157,-1.2174704,-1.1487353,-1.3788791,-1.5255675,-1.5173883,-1.5899208,-1.6473737,-1.7008,-1.7180544,-1.7109321,-1.7002983,-1.7291169,-1.7439737,-1.5085003,-0.9982947,-0.65791315,-0.683684,-1.0457519,-1.1852168,-1.3581706,-1.5852306,-1.6500857,-1.5702139,-1.5501468,-1.4547809,-1.3888578,-1.2636065,-1.1256424,-0.9358859,-0.79743403,-0.55813557,-0.18046945,0.11827052,-0.11911152,-0.9998421,-1.9798735,-2.445467,-2.5115259,-2.4827504,-2.4421682,-2.4010997,-2.280911,-1.7028034,-0.55476,0.31164205,1.3339621,1.27197,0.7196404,0.19399579,-0.8624381,-1.5144558,-1.6798129,-1.5713013,-1.397081,-1.0804064,-0.7391665,-0.5969637,-0.68332183,-0.7595476,-0.7907357,-0.8775506,-1.0636203,-1.1653,-1.3307873,-1.7739091,-2.094663,-1.6764917,-1.1513572,-1.0710592,-1.0841203,-1.1282482,-1.1748981,-1.251205,-1.3233614,-1.3702686,-1.4014035,-1.4639596,-1.4911959,-1.4652579,-1.519484,-1.6028175,-1.6684012,-1.7046978,-1.7140172,-1.6074858,-1.4732493,-1.4185767,-1.2376938,-0.8732767,-0.31442392,0.587436,0.872863,0.8479441,0.7441213,0.18789452,-0.1891016,-0.5942727,-1.3110999,-1.7051477,-1.7817835,-1.7103752,-1.8314269,-1.9455563,-1.9704463,-2.1443264,-2.153225,-1.9018244,-1.930578,-1.894256,-1.8865484,-1.9864988,-2.0772727,-2.021923,-1.9889357,-1.8174338,-1.8107984,-1.6379004,-1.5981724,-1.8582082,-1.9215757,-1.9607582,-1.8633131,-1.8663117,-1.7573146,-0.2803694,-0.28037125,-0.28035915,-0.28036356,-0.28037018
-1.026853,-1.1546018,-0.7481302,-1.3373199,-1.4568589,-1.6587491,-1.7232598,-1.3774552,-1.0187844,-0.62887543,-0.47520977,-0.62634915,-0.60769534,-0.5389829,-0.51372635,-0.5770802,-0.32318833,-0.20560461,0.033173278,0.22865668,-0.08776207,-0.63095385,-1.5038434,-1.9964443,-2.3278856,-2.1922204,-2.1087332,-2.1027346,-1.9582312,-1.9656184,-2.0363488,-2.2687576,-2.538897,-2.7158582,-2.584291,-1.210541,-0.30518475,0.18135996,0.48046994,0.58080447,0.77929044,0.97100353,1.0427635,1.1046977,1.103869,1.1110383,1.1056414,1.1058049,1.0940211,0.8687476,0.568917,0.13571525,-0.22494064,-1.1585057,-2.2434828,-2.6382968,-2.4503388,-2.248537,-2.134931,-2.108539,-1.9110227,-1.8950778,-2.0384192,-2.1677747,-2.2669373,-2.0351455,-1.6227567,-1.2047162,-0.6284186,-0.11120193,-0.045746937,-0.04662761,-0.16773994,-0.39813274,-0.8531354,-1.3667423,-1.8847439,-2.0833163,-2.1288464,-2.0634446,-2.0023808,-1.9459982,-1.8166909,-1.4902208,-0.25383297,1.2963468,3.0376847,4.766507,5.3616695,5.538698,5.585738,5.6231775,5.611541,5.527025,5.162942,4.157932,3.1319065,1.912684,1.5074716,1.6599052,2.2282517,3.034443,3.1228397,2.921821,2.6011064,1.9718609,0.75514734,-0.7231314,-1.2452145,-1.537457,-1.7577703,-2.0184574,-2.1675005,-2.0514414,-2.0185456,-1.8118191,-0.904579,0.6192874,1.7295232,2.7728562,3.3027225,3.4566388,3.513309,3.5846725,3.6581044,3.7442222,3.7925835,3.7744431,3.7998495,3.7519948,3.6807036,3.6356215,3.571389,3.525806,3.5702586,3.603762,3.6355367,3.611071,3.6415777,3.5603008,3.349034,2.993692,2.0787735,0.8350638,-0.8460784,-1.5748461,-1.420707,-1.3711008,-1.3755823,-1.3409171,-1.3419214,-1.3767447,-1.3686128,-1.2634728,-1.254529,-1.4006443,-1.5154126,-1.2787666,-1.280049,-1.1900021,-1.2998642,-1.5157403,-1.3858595,-1.178276,-1.1782593,-1.0996596,-1.212503,-1.5362343,-1.6114131,-1.6720606,-1.5304879,-1.6256199,-1.611268,-1.6944517,-1.7539687,-1.75242,-0.74814576,-0.74815273,-0.74815017,-0.74818605,-0.74819297
-2.0924275,-2.1321168,-1.2633772,-2.0746021,-2.1125977,-2.3488083,-2.518032,-2.2406633,-1.8182771,-1.7771013,-1.7621769,-1.5348877,-1.5868695,-1.4538993,-1.4482999,-1.5144105,-1.3004551,-1.0404954,-0.7992252,-0.49104238,-0.3810274,-0.3095231,-0.30053273,-1.009359,-2.1354816,-2.5116792,-2.484495,-2.4445982,-2.4087849,-2.4190285,-2.418326,-2.3562741,-2.1234012,-1.7296357,-1.1461749,-0.75197434,-0.88824344,-0.4512159,-0.1388528,-0.031461656,-0.08283165,-0.14866355,-0.19448408,-0.2233175,-0.16965166,-0.14899263,-0.115596235,-0.07777926,0.042658538,0.36573952,0.49268666,0.5153186,0.029353112,-0.60996276,-0.8427954,-1.2743317,-1.5655919,-1.8202696,-1.9121556,-1.9858515,-1.9004624,-1.9114428,-1.9286599,-1.9174387,-1.6628222,-0.89542717,0.06595898,0.4766129,0.32793587,0.31089318,0.3340238,0.36183837,0.25284657,0.042303264,-0.6744348,-1.3023641,-1.8327175,-2.179306,-2.3527336,-2.3689613,-2.334755,-2.224286,-1.9870261,-1.5486206,-1.3705418,-1.6727529,-1.9145489,-1.7759229,-0.9215821,-0.4691176,-0.1784231,0.14238822,0.5244343,0.945783,1.8216062,2.1060214,2.101284,1.6300023,0.96509546,0.09840873,-0.3676415,-0.17015944,0.02620639,0.24214414,0.41006222,0.22246584,-0.11020878,-0.75027597,-1.2063173,-1.5732806,-1.8457918,-2.13861,-2.0825698,-1.9183342,-1.6203933,-0.63234663,0.32781732,0.11800124,-0.40049842,-0.6115066,-0.34826285,-0.16618097,-0.071686715,0.00445336,0.11010334,0.24435727,0.38358423,0.50096375,0.5356465,0.5537915,0.44825232,0.30944943,0.31053793,0.2761399,0.14194974,0.01819279,-0.1322121,-0.24762896,-0.34810698,-0.44302154,-0.588647,-0.9307221,-1.4309181,-1.8724413,-2.1518002,-2.86901,-3.3516,-3.3432562,-3.2180655,-3.0168614,-2.888156,-2.784369,-2.6828604,-2.6767926,-2.4310489,-2.3953843,-2.405539,-2.3741922,-2.4545298,-2.6420739,-2.6445074,-2.6693966,-2.566075,-2.4340518,-2.3424482,-2.1418233,-2.2064738,-2.3939881,-2.3090472,-2.2202177,-2.1501505,-2.196458,-2.1603603,-2.0633626,-2.0728645,-2.1097298,-1.2632506,-1.2632344,-1.2632263,-1.2631891,-1.2631937
-0.9550374,-1.0687279,-1.9384681,-1.0388348,-1.0932252,-1.1252474,-0.8882159,-0.5321284,-0.35131204,-0.65922797,-0.6577774,-0.26391304,0.12661806,0.8935734,2.471341,3.2461944,4.902507,6.1548443,7.184901,7.7590814,7.777663,7.35781,6.1437,4.1140947,0.76427716,-1.4687095,-1.6911523,-1.6891735,-1.7186302,-1.7620724,-1.8544315,-2.1853461,-2.3728783,-2.4345117,-2.3902194,-1.5459642,-1.1687894,-0.7898374,-0.5472064,-0.4530358,-0.38712463,-0.29743356,-0.24798469,-0.29479358,-0.25549856,-0.2440204,-0.1546148,-0.10425362,0.113186374,0.71019053,0.6788787,0.10263404,-0.57288456,-1.092597,-1.8012528,-2.400951,-2.5127056,-2.4657102,-2.4572582,-2.4546518,-2.3848128,-2.356767,-2.356068,-2.270063,-2.0022218,-1.4404539,-0.8005793,-0.48807114,0.16205363,0.8701496,1.2235198,1.4678864,1.2733741,0.69912714,-0.39474308,-1.0771761,-1.7880172,-2.2615485,-2.519031,-2.6398733,-2.6850228,-2.546914,-2.2029102,-1.7024426,-1.33513,-1.1646719,-0.8330992,-0.64173925,-0.5046949,-0.496466,-0.5145076,-0.5737921,-0.59942913,-0.61724544,-0.74161804,-1.1715535,-1.5287318,-1.769727,-2.0227613,-2.1333122,-1.956231,-1.2946844,-0.8918891,-0.78864306,-0.7991798,-0.9135991,-1.0628948,-0.9852923,-0.83871055,-0.7175032,-0.5767801,-0.84248734,-1.3799851,-1.5950274,-1.5727805,-1.229687,-0.7478764,-0.2747462,-0.058937527,0.08368166,0.13814883,0.17127153,0.1729116,0.17665172,0.13356854,0.07008365,0.006118767,-0.057138313,-0.14804211,-0.25978854,-0.4055493,-0.56050897,-0.6674341,-0.7598855,-0.82971424,-0.8407122,-0.8070668,-0.69027144,-0.49905613,-0.3189309,-0.25618023,-0.41448265,-0.8134401,-1.45719,-2.1019595,-2.6626835,-3.1196666,-3.2925606,-3.2950757,-3.1826537,-3.0664396,-3.0374112,-3.0892582,-3.1523378,-3.1745198,-3.1308804,-2.9741423,-2.6876569,-2.365222,-2.3197498,-2.4042883,-2.5032494,-2.654173,-2.7766888,-2.8805037,-2.307905,-2.4186525,-2.104367,-1.7699466,-1.7865895,-1.9515235,-2.091187,-2.0546181,-1.9400663,-1.9527398,-1.9585469,-1.938368,-1.9383595,-1.9383531,-1.9383273,-1.9383322
-0.955265,-1.0030179,1.5755516,-0.98652214,-1.0342968,-1.1087886,-1.2168005,-1.124638,-0.8913521,-0.9110165,-0.80698353,-0.4500899,-0.19240883,0.25201792,0.19913284,0.11734198,0.05508226,0.007816717,0.011928901,0.021222636,-0.063418016,-0.23869503,-0.39980465,-0.62814593,-1.4945732,-1.9824178,-2.1831498,-2.1966207,-2.2242093,-2.2090588,-2.0093408,-1.5902382,-1.2697635,-1.0050105,-0.7590225,-0.9446426,-0.90511,-0.06461805,0.5622892,0.9219297,0.84716094,0.55055237,0.37180936,0.280636,0.28651884,0.29699096,0.40423962,0.4340775,0.6065425,1.102392,1.5347741,1.3670926,0.77947944,-0.12760799,-1.0846559,-1.7475119,-1.9160323,-1.9227021,-1.8163604,-1.7436098,-1.5329412,-1.4783198,-1.5042275,-1.2780972,-0.8521093,-0.08348191,0.69469064,1.0720131,0.9158957,0.76221156,0.79800403,0.9044713,1.044784,0.9065048,0.34017465,-0.359229,-0.9798511,-1.3768293,-1.4107434,-1.2562873,-0.8796973,-0.4648264,0.21306226,1.052525,1.4978683,1.1575508,0.3594588,-0.47067493,-0.656032,-0.43959868,-0.10889292,0.29025704,0.6460539,1.3280631,3.222875,5.874139,6.9194784,7.7998524,7.7231026,7.250676,6.4941196,4.5078554,3.0590882,2.6385465,2.6634338,2.9151778,2.9700058,2.6378493,2.3750975,1.9681196,1.6107576,1.4120663,1.4541774,1.4236984,1.6253066,2.3394349,2.5000105,1.355618,0.4562165,-0.35969716,-0.60531116,-0.61806786,-0.6003647,-0.6066842,-0.6027552,-0.56522477,-0.53066057,-0.45957547,-0.3827262,-0.17683583,0.16778243,0.4373911,0.69581574,1.100857,1.6042179,2.1138957,2.7020624,3.123331,3.5374227,4.1612935,4.7674646,5.515089,6.2647715,6.4363184,6.216358,5.703392,4.8960485,4.2381535,3.6015081,2.594219,2.0782063,1.944407,2.0209842,1.9473577,1.6961179,1.5692105,1.2520354,1.295409,1.3486214,1.3342252,1.1984674,1.1422143,1.0704786,1.052562,1.1412418,1.0970165,1.200058,1.0211718,1.0229568,0.9436646,0.7924774,0.7332598,0.646857,0.6038194,0.5112002,0.57578313,1.5756019,1.5755861,1.5755947,1.5755743,1.5755711
-0.61059284,-0.7706512,-2.0360389,-0.7307017,-0.7388607,-0.76618963,-0.6824404,-0.76361215,-0.20876923,0.9652443,1.6322935,2.366579,2.698376,3.488439,4.4512267,4.8962393,5.4498024,5.7442417,5.9849653,6.2794228,6.3138876,6.147606,5.624984,3.8846192,0.431438,-1.2398888,-1.4146028,-1.3965952,-1.4920382,-1.4730854,-1.5005791,-1.5154338,-1.2859864,-0.7567556,1.1656947,6.152153,8.179838,8.9621315,9.078199,9.100113,9.197954,9.266195,9.323374,9.323023,9.314091,9.313555,9.317264,9.30632,9.275631,9.129452,8.901161,8.347458,7.865226,7.465543,5.600959,2.511099,0.98946714,0.51254344,0.39109623,0.35245657,0.50672567,0.7999772,1.0164453,1.7645652,3.6888413,6.329302,8.791551,10.072943,10.3785925,10.233496,10.125741,10.009467,9.757191,9.016104,7.41083,5.504388,2.9707255,1.1139965,0.19542329,-0.31979123,-0.82746816,-1.0342162,-1.1539164,-1.0510231,-0.92357874,-0.58794576,-0.1068517,-0.01687491,-0.29689196,-0.44183928,-0.4523726,-0.50071424,-0.5624331,-0.5747916,-0.7773991,-0.9643152,-1.1046374,-1.2980946,-1.6271976,-1.6522504,-1.8130114,-1.1292428,-0.39023992,-0.2105444,-0.16476792,-0.16609833,-0.4247003,-1.0667348,-1.2621055,-1.4100711,-1.5682491,-1.6161398,-1.1320523,-0.6262519,-0.3321978,0.64120305,1.8252385,2.497324,2.2101064,1.8506858,1.6619993,1.6167812,1.7485096,1.7279403,1.6916841,1.648697,1.5925393,1.5309411,1.5056052,1.4657986,1.4282258,1.4086169,1.3725872,1.2487996,1.0054606,0.79626644,0.5781818,0.37432566,0.15580043,-0.074558705,-0.30207545,-0.53254515,-0.7864047,-0.93986255,-0.8630655,-1.0124799,-1.4030368,-1.7314802,-1.9222941,-2.1054761,-2.1263914,-2.0575223,-2.0433643,-1.8848875,-1.64386,-1.3922864,-1.3135667,-1.2327919,-1.3893231,-1.3408705,-1.5523212,-1.7269138,-1.834821,-1.7147048,-1.5578176,-1.2407181,-1.4903132,-1.384811,-1.5377667,-1.6114246,-1.6321216,-1.5854887,-1.6132666,-1.7602156,-1.7415481,-1.8083065,-2.0361285,-2.0361326,-2.0361407,-2.0360944,-2.0360725
-2.9892423,-2.928548,-2.8054907,-2.904542,-2.967299,-3.1088912,-3.1775143,-2.9580483,-3.0088553,-3.5070975,-3.6051369,-3.5347266,-3.5374937,-3.3504634,-3.1729498,-3.1859035,-2.6361856,-2.1888397,-1.630053,-1.3749752,-1.7022898,-2.1758032,-2.87729,-3.3181863,-3.3194952,-2.899604,-2.7467332,-2.6829467,-2.5234835,-2.5195196,-2.5510592,-2.7129416,-2.8774834,-2.9865742,-3.2249913,-3.3819861,-3.0999577,-2.740289,-2.7774336,-2.820716,-2.7480972,-2.6568372,-2.6095467,-2.617344,-2.6269321,-2.6397736,-2.6419516,-2.6644468,-2.6716504,-2.78834,-2.9957771,-3.3282397,-3.6593056,-3.7751188,-3.9495456,-3.5907314,-3.1558204,-2.868506,-2.7451582,-2.6673474,-2.5380309,-2.5838,-2.717527,-2.86123,-3.0882332,-3.168178,-3.3585231,-3.4900124,-3.1437879,-2.9236996,-2.999465,-3.223576,-3.6481333,-3.881254,-4.112978,-4.306598,-4.3135176,-4.0293713,-3.7915258,-3.5744078,-3.3063881,-3.098937,-2.70266,-2.2306004,-1.3125614,-0.41240758,0.5620681,1.7580353,2.6155179,2.9723544,3.1338716,3.2911358,3.4206872,3.5140553,3.404333,2.370099,1.2184514,-0.34257248,-0.96788234,-0.91672397,-0.3662768,0.905622,0.8757807,0.65498054,0.21337692,-0.43213388,-1.4517365,-2.3663466,-2.7131734,-2.9583535,-3.0892296,-3.2547731,-3.150094,-2.86197,-2.7802532,-2.6865563,-2.192774,-1.0658705,0.32822683,1.306179,1.5334891,1.4871931,1.2866414,1.2068247,1.1083752,1.0410178,1.0041051,0.9552721,0.8775005,0.755792,0.525086,0.29683396,0.08379248,-0.2696621,-0.69750553,-0.98555166,-1.1718245,-1.2254791,-1.2465831,-1.3719076,-1.5356879,-1.8490283,-2.5094433,-3.0712452,-3.5891027,-3.6344743,-3.3668647,-3.0014558,-2.7217712,-2.425426,-2.3155282,-2.2824652,-2.2598171,-2.091628,-1.8435743,-1.9109585,-2.1841269,-2.2438762,-2.2897568,-2.1614764,-2.0003328,-1.9509196,-1.6922672,-1.5829122,-1.7213789,-1.9510832,-1.8290193,-1.8438646,-1.9013357,-1.9957538,-2.1890717,-2.356353,-2.2681623,-2.1972136,-2.224396,-2.1222892,-2.8054748,-2.8054743,-2.8054705,-2.8055196,-2.8055363
