0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
11.48862,11.559376,11.662054,11.738888,11.733749,11.190522,9.970616,8.322712,7.086074,6.8779488,6.7848487,6.7209654,6.1777806,5.234389,4.3126283,3.2880797,1.7026209,0.8327985,0.68239844,0.8315249,0.8528949,0.8074914,0.9756876,1.2883935,1.8360128,2.5022469,1.9698939,1.4462744,1.0144963,0.70075715,0.6486178,0.95516866,1.054707,1.1756277,1.1760356,1.3607286,2.9138176,4.2058105,4.9174566,5.791642,6.488447,6.6931334,6.174404,5.246125,4.0414667,4.050568,3.2824287,1.8024731,0.52772456,0.6377467,0.89900094,0.7150736,0.58811146,0.6934352,1.1566498,1.9638283,2.890285,4.1123495,5.5027056,6.3040648,6.707519,6.202174,5.6181555,5.165036,3.981989,2.7633433,2.006372,1.232581,0.5438006,0.096374035,-0.16378608,-0.31528103,-0.39512423,-0.43552318,-0.38027,-0.27644712,0.045146257,0.5315161,1.0702685,1.3453671,2.2142463,3.0552454,3.4105377,3.1056023,2.6025076,2.4108238,2.5776117,3.1969094,3.8842015,4.209075,4.3883004,4.6728935,4.8129015,4.772239,4.949003,5.159695,5.385235,5.5908594,5.9320707,6.1620827,6.2982574,6.35312,6.71383,7.1110334,7.926834,8.47912,9.150814,9.86162,10.788304,11.422822,11.727008,11.958516,12.248247,11.246021,12.33301,12.235011,12.3351145,11.256195,12.470198,12.365709,12.397625,12.15218,12.010904,12.1873,12.418349,12.468103,12.555668,12.673598,12.740002,12.838887,12.692617,12.742563,12.612226,11.245825,11.245342
-2.8950872,-2.8934011,-2.8021219,-2.6536498,-2.3763208,-2.4323294,-2.628798,-2.7241483,-2.6791039,-2.5725105,-2.486936,-2.4695554,-2.4927616,-2.5690703,-2.6204386,-2.5156941,-2.234511,-2.1674318,-2.0074627,-1.8941189,-1.7873523,-1.6657389,-1.606741,-1.6238588,-1.6880416,-1.7039247,-1.7597353,-2.0439367,-2.1536796,-2.202438,-2.1821618,-2.52636,-2.6358426,-2.5717406,-2.4337232,-2.126113,-1.5802777,-1.6330836,-1.7328154,-2.0670588,-2.4688911,-2.8810258,-3.4320025,-3.9207697,-3.943817,-3.8530622,-3.661992,-3.4652262,-3.4449692,-3.4360034,-3.0331068,-2.4395204,-1.3499048,-0.7931635,-0.2516422,0.3483893,0.27017188,-0.71038085,-1.514643,-2.092895,-2.4879332,-2.5753293,-2.4994824,-2.2786474,-1.8313057,-1.2999793,-0.9382081,-0.9705187,-1.1674587,-1.1911242,-1.2273273,-1.2089667,-1.0954256,-0.9599592,-0.8785968,-0.7090463,-0.48923427,-0.43493623,-0.8515365,-1.2290497,-1.6598091,-1.7877818,-2.024156,-2.1976974,-2.3886647,-2.6345468,-2.8321238,-3.2099047,-3.6706672,-3.8330927,-3.9340885,-4.0231543,-4.0089765,-4.007467,-3.8751311,-3.8365774,-3.790482,-3.8108268,-3.868832,-3.9302864,-3.9462318,-3.963369,-3.9101076,-3.840622,-3.7742786,-3.8064716,-3.7088013,-3.4774454,-3.0790296,-2.7988129,-2.5953794,-2.27257,-2.1047416,-1.728796,-2.1310053,-2.032664,-1.6831794,-1.7297986,-2.02637,-2.1143422,-1.9890518,-1.8275673,-1.5619482,-1.2586993,-1.4411278,-1.7912862,-1.9260842,-2.016972,-2.0294752,-1.9399474,-2.0508199,-2.0071497,-2.0750704,-1.7286961,-1.7284544
-0.24102436,-0.20337543,-0.22171928,-0.32610595,-0.49159235,-0.73348534,-0.9146076,-1.1635673,-1.3621755,-1.566398,-1.7684685,-1.8566669,-1.7457715,-1.616341,-1.6427307,-1.9556454,-2.2760355,-2.166973,-2.456441,-2.48351,-2.2506425,-1.8921617,-1.5515715,-1.3983289,-1.2879133,-1.2136028,-1.3412724,-1.3253692,-1.2274661,-1.24201,-1.4688866,-2.2778344,-2.688991,-2.7281938,-2.6692553,-2.2804034,-1.4848228,-1.4488959,-1.6445062,-1.8548212,-1.9176574,-2.1464148,-2.1125875,-1.8746496,-1.6112212,-1.5512638,-1.9880296,-2.4487991,-2.3358378,-1.7532324,-1.9550736,-2.4224465,-2.661513,-2.7824848,-2.8770149,-2.7810597,-2.3669043,-1.9674697,-1.8550527,-2.0822146,-2.2649803,-2.3278682,-2.6647787,-2.6543527,-2.1882386,-1.6026442,-1.4345349,-1.7066988,-2.0278835,-2.2035582,-2.3147259,-2.439074,-2.5049336,-2.5376363,-2.5759091,-2.6833673,-2.8198667,-2.884542,-2.5000198,-1.9124784,-1.048838,-0.22990786,-0.011278972,-0.13794999,-0.43654656,-0.61014205,-0.2686888,-0.41540956,-1.1273582,-1.4629784,-1.6197417,-1.6240357,-1.6002027,-1.6079603,-1.7119806,-1.8205751,-1.8813715,-1.7513239,-1.679174,-1.639935,-1.6343834,-1.6145544,-1.53564,-1.4206427,-1.3664732,-1.3842502,-1.527756,-1.6648126,-1.4266436,-1.1240442,-0.99980974,-1.023556,-0.7209384,-0.35932302,-0.48281765,-0.5412334,-0.6586764,-0.3592428,-0.27307156,-0.29525322,-0.3486867,-0.7877921,-0.99550986,-0.9146035,-0.6749762,-0.5823565,-0.5028539,-0.30395937,-0.15193668,-0.08508399,-0.18783501,-0.15773195,-0.28738004,-0.35938957,-0.35931325
-2.1698024,-2.187484,-2.107461,-1.965454,-1.5074227,-1.3273106,-1.1143515,-0.71509564,-0.5621563,-0.54378843,-0.6945637,-0.8908774,-0.88936484,-0.92234933,-0.95120054,-0.9802019,-0.99861467,-1.238819,-1.2467732,-1.118648,-0.7249557,-0.1825858,0.26883426,0.6061742,0.81224954,0.80506665,0.47509134,-0.21440381,-0.46326524,-0.6163629,-0.3339777,-0.26522076,-0.5573343,-0.82044256,-0.82174623,-1.0775243,-1.7581844,-1.9239489,-1.9064687,-1.8558381,-1.859381,-1.8894329,-1.8984203,-1.7704364,-1.449397,-1.4299328,-1.2240151,-0.76113605,-0.48117816,-0.23708296,-0.1562136,-0.2919049,-0.6406684,-0.75413567,-0.73504657,-0.72781116,-1.0575055,-1.6888331,-2.3779893,-2.849366,-3.2703156,-3.3297553,-3.4072378,-3.3030446,-2.9955742,-2.4298317,-2.0354967,-1.9696896,-2.0371373,-2.0000377,-1.9885987,-1.9440112,-1.8084135,-1.6612663,-1.6055229,-1.5144223,-1.2842253,-0.8589189,-0.5488377,-0.43415448,-0.8018788,-1.5221524,-2.089353,-2.2325842,-2.108796,-1.7172192,-1.07683,-0.71134293,-0.95631516,-1.1852354,-1.2401333,-1.2347233,-1.1555817,-1.1555533,-1.2706778,-1.4105779,-1.4755526,-1.4601867,-1.5840046,-1.7285744,-1.7645643,-1.793382,-1.7897229,-1.7440524,-1.8472846,-1.9695709,-2.210529,-2.363062,-2.2874115,-2.0919204,-2.0400586,-1.904112,-1.8231347,-1.5923896,-1.8449984,-1.7389126,-1.5379244,-1.5999044,-1.8083965,-1.9534377,-1.9617766,-1.9442416,-1.892575,-1.7585328,-1.6864362,-1.7123401,-1.918329,-1.8804884,-1.8775204,-1.8832495,-1.9058096,-1.9548723,-1.988045,-1.5921584,-1.5916877
1.9793389,1.9697297,1.8786633,1.5752895,0.7526559,-0.5006298,-0.96816695,-1.1210971,-1.0327657,-0.94339436,-1.035822,-1.1208426,-1.0838218,-0.9281504,-0.9321851,-0.83298653,-0.43967098,-0.23732236,-0.6080932,-0.8664717,-1.1896226,-1.567284,-1.9724352,-2.1408393,-2.1946719,-2.2945926,-2.4200761,-2.3512783,-2.173034,-1.8490611,-1.5140536,-0.17909077,0.75666475,1.1801803,1.4280217,1.2033708,-0.27091938,-0.9815183,-1.0592415,-1.2408562,-1.5388324,-1.5213782,-1.3651531,-0.9547944,-0.8708211,-0.82674587,-0.79112947,-0.7774724,0.34453925,1.323302,2.2067828,3.040274,3.686929,3.738419,3.5288858,2.9664476,2.0818217,0.70625925,-0.022794455,0.04309672,0.2575812,-0.022540987,-0.8744571,-1.3922763,-1.6569102,-1.7003574,-1.5912514,-1.011153,-0.2946674,0.10336353,0.33900842,0.47790027,0.5109921,0.43413013,0.2827192,0.10023974,-0.22769627,-0.60625416,-0.9894572,-1.2717845,-1.7239404,-2.0509355,-2.0635958,-2.0624,-2.1920745,-2.1988795,-2.336134,-2.2668624,-1.5770147,-1.0648782,-0.6684755,-0.39339486,-0.13823417,-0.011603743,0.09414129,0.25272262,0.32975262,0.18585041,0.25388223,0.3120886,0.2999288,0.31947315,0.26397216,0.15948977,0.21550462,0.46747762,0.82932615,0.92170656,0.5916661,0.3731973,0.3059361,0.1761443,0.06487204,0.9347925,0.032945126,-0.038234577,-0.1097848,0.9447193,-0.09905733,0.14130338,-0.03021963,0.06767397,0.17971157,-0.25869876,-0.445932,-0.54210234,-0.29729807,-0.23224126,-0.098658055,-0.29386312,-0.12855507,-0.1572755,-0.106453165,0.93458426,0.93412614
-2.1789002,-2.3385649,-2.4222307,-2.5040822,-2.362878,-1.8312681,-1.4796072,-1.13272,-0.9733106,-0.94742894,-0.9421897,-0.9572387,-0.6980325,-0.33959025,-0.036651894,0.115228295,-0.31288627,-0.7073786,-0.43060791,-0.34415752,-0.26952526,-0.19394934,-0.14794153,-0.074077725,-0.09894785,-0.16725768,-0.02814871,-0.18831334,-0.19583578,-0.3800634,-0.40042958,-0.27525568,-0.4021458,-0.6048348,-0.7504401,-1.0530493,-1.2977448,-1.6240546,-1.740098,-2.0387564,-2.1795273,-2.3038638,-3.013385,-3.6951442,-3.0834513,-2.9227185,-2.4052212,-1.0546125,-0.4152665,-0.10269678,0.8085077,1.2060136,1.4401116,1.3515681,1.094669,0.514937,-0.3448819,-1.4817922,-2.5932393,-2.892293,-2.5563354,-1.8321357,-1.1095722,-0.7988358,-0.4666862,-0.1747714,-0.06559554,-0.19089568,-0.46136576,-0.61172974,-0.6620089,-0.58596396,-0.46281984,-0.37546998,-0.35025305,-0.30160603,-0.19988918,-0.11411315,-0.43912125,-0.759215,-0.56770283,0.24905005,0.98905313,1.4384835,1.9738364,1.8299854,1.2517202,1.2660283,1.2167754,0.89023095,0.68942416,0.45674622,0.36850536,0.36431578,0.21460855,-0.0041761845,-0.13103911,-0.0984126,-0.11441815,-0.2182213,-0.30915418,-0.37927666,-0.44683063,-0.4322609,-0.33234704,-0.22476283,-0.28669956,-0.48443896,-1.0216398,-1.4041185,-1.6637614,-1.8402746,-2.0747044,-1.8973892,-2.2058911,-2.2518427,-2.381059,-1.9066919,-2.3392873,-2.3523116,-2.5668058,-2.6649342,-2.7302203,-2.782194,-2.6522465,-2.314363,-2.420463,-2.6459265,-2.7454102,-2.5921764,-2.52737,-2.4575453,-2.3878708,-1.8971102,-1.8967246
-2.3260674,-2.3979793,-2.4125447,-2.3826718,-2.006828,-1.2879785,-0.85105795,-0.11786009,0.5857828,1.0425082,1.9381661,2.8661113,2.8768907,2.926775,3.7323184,5.392006,8.637331,10.565023,11.275446,11.287113,11.223041,10.97314,10.392655,9.496801,8.471361,6.3989005,5.514864,4.99692,4.6879373,4.204388,3.0419178,1.3131065,0.89600384,0.70025164,0.5459341,0.6806898,1.0637407,0.75340664,0.51667476,0.22975864,0.052564662,-0.13875756,-0.41151768,-1.3198005,-2.164688,-2.199873,-1.8526089,-0.9643108,-0.78996164,-1.8732488,-2.201067,-2.0068305,-1.8924551,-1.8834128,-2.0438623,-2.4664335,-2.9367867,-3.0086522,-2.7081926,-2.6545625,-2.8605926,-2.8314304,-2.2616425,-1.7150382,-1.1653289,-0.5337611,0.24903268,1.2644124,1.8324432,2.0497713,2.1534584,2.1843724,2.1864405,2.1966262,2.2206411,2.2460482,2.2452424,2.0471935,1.2905374,0.5386292,-0.21444754,-1.0443552,-1.68212,-1.8364093,-1.805355,-1.9709053,-2.544004,-2.872476,-2.7471728,-2.6754375,-2.6620214,-2.7424903,-2.9033911,-2.9959917,-2.982222,-2.9084158,-2.8895888,-2.974328,-3.0600739,-3.1018796,-3.126929,-3.158743,-3.2067537,-3.2568889,-3.3667989,-3.4694114,-3.3938146,-3.090484,-2.90569,-2.7444108,-2.5997062,-2.3504233,-2.3874342,-1.3172196,-2.4655404,-2.3639796,-2.4839787,-1.3317076,-2.5570908,-2.5133684,-2.3764393,-2.1864583,-2.2781126,-2.377328,-2.3418279,-2.2007918,-2.289139,-2.4427197,-2.5163262,-2.4640582,-2.44171,-2.4679623,-2.3852866,-1.3168964,-1.3163332
0.26625627,0.21018943,0.1616109,0.20015723,0.3106521,0.044137865,-0.18044981,-0.23101756,-0.17446184,-0.029816717,-0.03772501,-0.08947631,-0.019272368,0.020859778,0.1165756,0.20550966,0.2865813,0.21344808,0.04775813,-0.036003858,-0.072244324,-0.107638516,-0.16837695,-0.023393981,0.087363005,0.06342612,-0.17906545,-0.7059622,-1.0635469,-1.2171582,-1.316647,-1.0198104,-0.46477318,-0.11762285,0.48122746,1.3300613,1.8868135,1.9292369,1.7034115,1.4371126,0.8598414,0.045898065,-0.7732128,-1.3775716,-1.0453292,-0.873409,-0.2860765,0.31155068,0.31455603,0.38367274,0.44568253,0.4488502,0.5014173,0.65971553,0.9470919,1.1983519,0.6785743,-0.6618823,-1.7514936,-2.274288,-2.4311845,-2.3286786,-2.1380599,-2.1108286,-2.1139092,-1.8708649,-1.5780919,-1.4489121,-1.464498,-1.3302245,-1.2064892,-1.0797317,-0.9104658,-0.7573299,-0.68878955,-0.51260215,-0.17844105,0.23915529,0.10692173,-0.17666462,-0.44191697,-0.35367304,-0.46156827,-0.49107653,-0.42978472,-0.4498143,-0.3527097,-0.26195598,-0.13025343,0.0031623542,0.1119972,0.14725009,0.29642835,0.365363,0.32304212,0.17839944,0.10986437,-0.026565626,-0.31134683,-0.51768696,-0.5213572,-0.46775287,-0.49483377,-0.5240512,-0.7580271,-0.9186382,-0.90311086,-0.78044534,-0.56737226,-0.39156842,-0.31087244,-0.20694374,-0.20595008,-0.59883916,-0.3356332,-0.2634629,-0.13966355,-0.60157704,-0.24883178,-0.505666,-0.58567,-0.6454268,-0.53661704,-0.23403516,-0.17837603,-0.29881454,-0.4914121,-0.44458175,-0.45789593,-0.4603154,-0.4794379,-0.4219751,-0.5405936,-0.5987413,-0.59843427
-0.88325894,-0.8964176,-0.87498534,-0.83693177,-0.84034544,-1.0774765,-1.5410384,-1.8305142,-1.8851361,-1.7327844,-1.4606686,-1.2707767,-1.2971848,-1.2797272,-1.0362608,-0.27229112,1.429195,2.4549758,2.6422534,2.5103898,2.0216236,1.5031097,1.1269233,0.72352904,0.23754397,-1.2307601,-1.725811,-1.8989148,-2.0210433,-1.9855138,-1.6698854,-0.8722267,-0.35562015,0.029601835,-0.0033814758,-0.37075654,-0.8469416,-1.2698262,-1.2520368,-1.1056868,-1.0664314,-1.0633769,-1.0027311,-0.87073016,-0.87645644,-0.84555984,-0.40362862,0.35837182,0.7697276,0.35003233,0.42404997,0.94364965,1.3462517,1.4534118,1.4252522,1.042855,0.44825327,-0.0338431,-0.57711446,-1.2362803,-2.1121218,-2.1471562,-1.7031237,-1.3204123,-1.0854511,-0.8947503,-0.9094312,-1.0829372,-1.2120773,-1.2313877,-1.177456,-1.0917834,-1.0868231,-1.0612301,-0.9973907,-0.83101976,-0.6135977,-0.5910428,-1.0322505,-1.4488919,-1.9526758,-2.1844292,-2.2898238,-2.3455987,-2.5612116,-2.9840374,-3.3670044,-3.2680488,-2.5661025,-2.110602,-1.9395314,-1.8311498,-1.7333891,-1.7658317,-1.6101778,-1.5052099,-1.4080192,-1.4040315,-1.4429559,-1.4566414,-1.4762901,-1.5141826,-1.5636941,-1.6729482,-1.81709,-1.8983204,-1.8393376,-1.7155888,-1.8809577,-2.0556002,-2.075483,-1.910902,-1.9402658,-2.1252403,-2.0792952,-2.0703552,-1.9446841,-2.1257508,-2.0792944,-2.0174398,-1.8584795,-1.6856365,-1.6944102,-1.7324642,-1.7951132,-1.7297903,-1.6874685,-1.730159,-1.7911958,-1.8110582,-1.8081906,-1.9077187,-1.8815004,-2.125126,-2.1251392
-3.206428,-3.1711392,-3.0654848,-2.9460266,-2.6801171,-2.0429335,-1.4584361,-1.1362438,-1.2861274,-1.4054669,-1.4504759,-1.3798856,-1.5359701,-1.8784533,-2.126386,-2.0710068,-1.2039139,-0.37432456,0.4676169,0.60701734,0.55087847,0.3234377,-0.18623184,-0.6959597,-1.1584163,-1.3284986,-0.93074906,-0.44948566,-0.1568809,0.14324437,0.19898981,-0.024301436,-0.3470984,-0.778425,-1.005888,-1.3253623,-2.9306145,-3.7670763,-4.0628395,-4.3801527,-4.461499,-4.0780606,-3.5624564,-3.1300466,-3.1521916,-3.1709766,-3.3151016,-3.5236697,-3.788515,-4.0353165,-3.903795,-3.686363,-3.3536482,-3.2617607,-3.3680868,-3.5494516,-3.6537788,-3.4679313,-2.9067307,-2.4329312,-1.6448679,-1.202381,-0.65700805,-0.08028554,0.56437254,1.2163533,1.7293379,2.3826962,2.815496,2.993289,3.090084,3.121801,3.0620492,2.969113,2.8828275,2.6782808,2.2303886,1.5306339,0.6153852,-0.032386974,-0.51998484,-0.78663355,-0.6377291,-0.3424544,0.0911414,0.65507257,0.6921152,0.45098278,0.005177766,-0.3753503,-0.48906618,-0.6592009,-0.626276,-0.5613445,-0.7138862,-0.87033916,-0.9255691,-1.0543132,-1.0661355,-1.0869402,-1.1507492,-1.2463087,-1.3181273,-1.2971567,-1.241734,-1.158716,-1.0377997,-1.0893562,-1.3002346,-1.6281453,-1.799116,-2.0126882,-2.16394,-1.7926533,-2.1325612,-2.1451163,-2.3969398,-1.7863479,-2.3789675,-2.2286518,-2.2479055,-2.230491,-2.1613655,-2.441063,-2.5560732,-2.483993,-2.5712988,-2.5371206,-2.4981647,-2.6235628,-2.4937034,-2.4957867,-2.4411688,-1.7925715,-1.7930479
