0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
11.396807,11.5668125,11.615914,11.066864,9.402162,7.489403,5.8538084,5.686265,5.905525,5.3153954,4.3712244,2.853263,2.8205595,2.099758,1.3246517,1.0533469,0.5014243,-0.0702325,-0.3486411,-0.85415447,-1.1718103,-1.3330592,-1.5404114,-1.4034332,-1.2391571,0.18835226,2.0438044,2.522172,2.5531795,2.5319877,2.564379,2.3069432,1.8935616,0.83507955,-0.61757916,-1.183058,-1.3370686,-1.4927166,-1.6383976,-1.7509034,-1.5933344,-1.4121513,-1.2881919,-1.3896191,-1.423697,-1.4619064,-1.7789242,-2.0227406,-2.1989768,-2.1754546,-1.8178971,-1.0340016,0.59924364,1.6242867,2.0871105,2.0599751,1.9268715,1.6310828,0.816822,-0.18152356,-0.6719058,-0.5150784,-0.0734639,0.06150107,-0.043894112,-0.06429663,-0.019414142,0.09695347,0.4775815,0.90220165,1.7420821,1.8775194,1.479411,0.76384366,0.21918325,-0.030748032,-0.38509524,-0.34263405,-0.34758708,-0.047925875,0.71055543,1.4047683,1.3308355,0.98313713,0.6695434,0.29956686,0.27572307,0.6488402,1.4703774,1.3306652,0.28312042,0.046758905,0.3191079,0.5004537,0.36711943,0.3031628,0.27904323,0.019521937,-0.062979355,-0.18991897,-0.5522732,-0.45957965,-0.37480187,0.11411488,0.9164555,1.3036276,2.2382255,2.1954918,1.3662673,0.8379724,0.13669005,-0.97817373,-0.97319674,-0.8528939,-0.73892224,-0.34540427,-0.04410404,0.13633707,0.6777806,1.1586959,1.6259856,2.397325,3.2143517,3.702458,3.8511612,4.1640224,4.350216,4.7728763,5.220209,5.9702806,6.52877,6.7093973,6.3476143,5.1594954,3.975026,4.036715,4.082348,4.1307297,3.983649,3.682797,3.0216117,3.0209336,3.2681675,2.759729,2.5774548,2.1886723,1.7511914,1.2668417,0.7416209,0.5286358,0.84544915,0.83659947,0.9286882,1.2101002,1.7142649,2.6396902,3.2622187,4.412211,5.746978,6.9039335,8.050571,8.523567,9.203883,9.171045,9.304428,9.71525,9.918737,10.280882,10.401356,10.554513,10.939882,11.096945,11.082667,11.216509,11.011671,9.272985,9.271164,9.271172
-2.3749032,-2.4392176,-2.5448167,-2.7733498,-3.0201051,-2.9688373,-2.8452811,-2.7729282,-2.83246,-2.8820052,-2.8043985,-2.7384553,-2.8257687,-2.577293,-2.5366397,-2.623773,-2.5462263,-2.7248173,-2.9234705,-2.6563005,-2.2620525,-1.9168165,-1.7178946,-2.252683,-2.886579,-3.5593214,-3.8015242,-3.649693,-3.5150115,-3.3966718,-3.3375711,-3.2630763,-3.2025812,-3.2238007,-3.312778,-3.477824,-3.3624291,-2.9319792,-2.6356187,-2.479032,-2.4131956,-2.554056,-2.7246518,-2.7285626,-2.7159681,-2.5664458,-2.3324258,-2.321583,-2.382235,-2.6805422,-2.97228,-3.335391,-3.5141854,-3.4698865,-3.428328,-3.4364176,-3.3610723,-3.2757692,-3.3351288,-3.5536058,-3.8357718,-4.0275407,-4.0028253,-3.9158547,-3.9299858,-3.895148,-3.8501441,-3.7176905,-3.5034246,-3.2676468,-3.0966797,-3.0945678,-2.8595092,-2.50087,-2.0137393,-1.7292781,-1.605864,-1.5324556,-1.4247456,-1.7242508,-2.2864847,-2.4506931,-2.1692755,-2.0920095,-2.1591055,-2.2307882,-2.2913327,-2.5168772,-3.1342056,-3.1884909,-3.0459242,-3.0314174,-3.1271822,-3.0457911,-3.0699017,-3.151741,-3.1317916,-3.159838,-3.36225,-3.339518,-3.1082075,-3.1346917,-3.2460713,-3.333717,-3.3816223,-2.8750935,-2.594329,-2.5128932,-2.1186619,-1.9934812,-2.0218105,-1.9104762,-1.8259934,-1.3934993,-0.10941608,2.2591124,3.846908,5.5651045,6.91295,7.256913,6.90975,6.3203163,5.800137,4.784935,4.091185,2.7487612,1.4734495,0.40085185,0.07335437,-0.15649493,-0.9667373,-1.3434972,-1.5219666,-2.182931,-2.6475596,-3.127061,-3.2396586,-2.6329808,-2.315052,-1.8679109,-1.7647281,-2.265778,-2.6616292,-2.9082851,-2.874023,-2.7407935,-2.3807623,-2.0500147,-1.7891105,-1.6348186,-1.2913021,-1.3762925,-1.1529334,-1.1064564,-1.0245575,-0.8923953,-0.7537931,-0.68498373,-0.7827914,-1.0432577,-1.3344734,-1.6616853,-1.987214,-2.0984273,-2.3132539,-2.2568402,-2.1151397,-1.9430798,-1.8480028,-1.8687787,-1.874816,-1.8351929,-1.6266999,-1.6427467,-1.5536938,-0.8728994,-0.8747344,-0.8748747
-0.3850417,-0.73647475,-0.74091995,-0.7745048,-0.98659474,-1.0058165,-1.1921666,-1.2926873,-1.4772545,-1.3193028,-1.1224549,-0.60888916,-0.906515,-0.96694005,-1.0110965,-0.5979118,-1.1411586,-1.2828115,-1.4493722,-1.6289988,-1.2936388,-0.63963586,0.6620797,3.2362351,5.4128084,7.145767,8.320721,8.763521,8.958927,9.11743,9.155591,9.1925125,9.0435,8.668177,7.8370676,6.614133,4.9446077,2.804636,0.9637983,0.102969676,-0.52680236,-0.6247747,-0.5133359,-0.5276407,-0.58244854,-0.51716715,-0.21025303,0.14752296,0.9832853,3.090184,4.560358,6.096921,7.643898,8.211365,8.38381,8.4493,8.436214,8.3759985,8.213755,7.5478334,6.441763,4.993925,3.1633618,1.6557388,1.145822,0.7391619,0.01573702,-0.897945,-1.9431715,-2.3841617,-2.7391388,-3.1606212,-3.4684374,-3.4814506,-3.535564,-3.7136588,-4.0132685,-3.9102507,-2.7873044,-1.6571791,-0.6381242,-0.019203126,0.27453732,0.21538447,-0.010412455,-0.1153786,0.12214661,0.6723966,1.2648408,1.2943852,0.5806155,-0.32274002,-1.0324467,-1.6589344,-1.7366923,-1.4642515,-1.0696396,-0.9872128,-1.1132132,-0.9883071,-0.9564139,-1.0574567,-1.0261189,-0.9075416,-0.4234802,0.043444335,0.15283743,0.09953749,0.27490586,0.47486055,0.7015166,0.54064,0.61056775,0.40007508,-0.3883654,-1.2794127,-1.6497893,-1.6582681,-0.33050796,2.3562355,4.732918,6.44988,7.3812404,8.344049,8.913378,9.694508,10.388769,10.830495,10.948293,10.778771,10.66359,10.530686,10.40623,10.279312,9.6756115,8.206257,5.4816494,2.2441006,1.5286609,0.38156372,-0.53845435,-0.68707544,-0.8457775,-0.85842156,-1.0586419,-1.150695,-1.0525917,-1.2282887,-1.6406078,-1.9353504,-2.3059273,-2.2742393,-2.401052,-2.5710506,-2.8080554,-3.0028505,-3.224568,-3.1369154,-2.6543984,-2.1756332,-1.8529471,-1.8094172,-2.0864167,-2.0759864,-2.0428817,-2.1379514,-2.321229,-2.4028263,-2.3823318,-2.4077916,-2.4655898,-2.504618,-2.4294066,-2.3464818,-2.2006226,0.65499365,0.6582836,0.65841997
-1.6932565,-1.9195228,-1.9683572,-1.6628296,-1.0198493,-0.03156379,0.46817848,0.37911776,0.06644821,0.25151283,0.9466021,0.98850274,0.6039983,0.7188193,0.7265855,0.39957505,0.45206028,0.117261305,-0.25359404,-0.2074885,0.36500373,0.9845332,1.4044347,1.3893839,1.044339,0.19495723,-0.8084089,-1.3467793,-1.6735902,-1.8230915,-1.8084401,-1.7642086,-1.6138086,-1.3539647,-1.0169839,-0.8542075,-1.0107299,-1.2564912,-1.6365962,-1.7252877,-1.7198262,-1.7312657,-1.780255,-1.7294195,-1.7248297,-1.4379239,-0.8232763,-0.35777646,0.19289385,0.8289505,0.7665855,0.17947383,-0.506962,-0.9532896,-1.2416502,-1.3103665,-1.2684336,-1.1636436,-0.8849088,-0.6193096,-0.5972286,-0.790989,-1.1182817,-1.4671721,-1.6994452,-1.82266,-2.0987666,-2.3979309,-2.5737894,-2.6369653,-2.7858562,-3.0308776,-3.0438423,-2.694011,-2.2744555,-2.1142063,-2.017909,-1.7460382,-1.0789716,-0.7042424,-0.8112524,-1.1121287,-1.0637164,-1.1425016,-1.1883578,-1.2458501,-1.1986198,-1.1758735,-1.4206512,-1.2282574,-1.3076863,-1.5259645,-1.6007707,-1.6896434,-1.6107455,-1.4290038,-1.3671006,-1.5086571,-1.4905272,-1.3628544,-1.1752601,-1.1144738,-0.84785295,-0.07123536,0.84861016,1.5992749,1.0826701,0.31814122,0.012090638,-0.3518173,-0.73351806,-0.54606473,-0.6339402,-0.6215754,-0.39385563,-0.27873945,-0.04968582,0.54152036,1.4151136,1.7847371,1.2188606,0.2901522,-0.3367933,-1.0681533,-1.4682046,-2.0834713,-2.409508,-2.6600442,-2.651278,-2.6418953,-2.6444566,-2.2134287,-1.9274447,-1.6954199,-1.3160887,-1.2336276,-1.192137,-1.1721604,-1.1647462,-1.1706915,-1.2840444,-1.5571178,-1.7361244,-2.1941228,-2.2865913,-2.2717578,-2.0438626,-1.8907642,-1.78384,-1.7340648,-1.7908273,-1.8024399,-1.7200522,-1.7338206,-1.7995634,-1.7593782,-1.5172536,-1.3787897,-1.5690107,-1.7044361,-1.9650073,-2.1217902,-2.48133,-2.5588305,-2.6343362,-2.3411095,-2.2278693,-1.9402652,-1.7140527,-1.6778424,-1.5634075,-1.4815814,-1.2903963,-1.2290928,-1.1194595,0.55040896,0.54983276,0.54978997
2.1028628,2.216107,2.2289393,2.224304,2.1443453,2.2503529,2.3014493,2.2842762,2.5095797,2.7876885,2.6172187,2.6404257,3.1502688,3.2494426,3.5624232,3.8025074,4.3198915,4.7406197,5.176352,5.1694565,4.536092,3.8674345,2.9654107,2.1102529,1.2302692,0.06684038,-1.1782246,-1.7186484,-1.79062,-1.7261002,-1.6357996,-1.592211,-1.7241254,-1.5566635,-0.50861996,0.71944666,1.8016343,2.3879707,2.7711954,2.822299,2.6922462,2.469849,2.1848,2.1464746,2.1441832,2.108413,2.1638494,2.1268382,2.0925486,1.671596,0.98002803,-0.18380655,-1.6510378,-2.0647612,-2.1487567,-2.189637,-2.2571325,-2.4116664,-2.5357902,-2.226379,-1.5718913,-1.1714922,-1.0517737,-0.9820328,-0.9609153,-0.91907614,-0.75709945,-0.58305854,-0.66773415,-1.0215409,-1.3520148,-0.94977623,-0.46072987,-0.05544755,0.29049408,0.71211684,0.9597633,0.90423214,0.35632342,-0.78852177,-2.3461778,-2.5923092,-2.262545,-1.877358,-1.5619016,-1.205279,-0.91127884,-0.75475645,-0.4340675,0.4230759,2.1789947,3.609754,4.1622906,4.3635163,4.0360527,3.3910546,2.5281487,1.9019504,1.376265,0.8282505,0.5756253,0.45508447,0.25717807,-0.19707873,-0.84829664,-1.2476116,-1.556285,-1.3865262,-1.7103738,-1.9634075,-2.1844673,-1.8134613,-1.0015348,-0.11579669,0.2805884,0.60291344,0.45300716,0.035295054,-0.80598277,-1.4890473,-1.4153161,-1.1699531,-1.0289811,-0.80757624,-0.7691163,-1.0173411,-1.405714,-1.2461947,-1.0945704,-0.95521367,-0.8790582,-0.8294816,-0.5834471,-0.4544875,-0.42710316,-0.41731068,-0.698593,-1.0549585,-1.1578274,-1.1800897,-1.1976635,-1.2755921,-1.3328992,-1.5824957,-1.814662,-1.9486943,-2.1805964,-2.1412852,-2.1285415,-1.9606757,-1.4211694,-1.5512431,-1.3162458,-1.3008318,-0.890159,-1.0817618,-1.4087394,-1.5550623,-1.6638242,-1.3948054,-0.9651483,-0.6215415,-0.25048357,-0.37994906,-0.5580054,-0.24415243,-0.01772429,-0.20909643,-0.25177366,-0.15051115,-0.0076889545,-0.001678735,-0.14856055,-0.23771185,-0.2616328,0.5963597,0.5964848,0.59654665
-1.467973,-1.7633774,-1.9636523,-2.2421398,-1.9664631,-1.434666,-1.0991203,-1.1267238,-1.1965702,-1.0028142,-0.58511233,-0.21676219,-0.5701921,-0.4493761,-0.53707594,-0.54331696,-0.6401553,-0.6455103,-0.49756998,0.033480912,0.68798304,0.9859075,1.1864045,0.80112135,0.52432483,-0.34975082,-1.0902297,-1.4419059,-1.6167243,-1.6745758,-1.6634259,-1.6013966,-1.4587246,-1.1648319,-1.0043355,-1.1165609,-1.3504106,-1.3386257,-1.2478473,-1.3334614,-1.4106967,-1.3574972,-1.3554475,-1.2624639,-1.2078366,-1.0902858,-1.0447145,-1.1284144,-1.2820623,-1.5844456,-1.5650977,-1.4885672,-1.580421,-1.6176732,-1.6183772,-1.531332,-1.3158932,-0.9376091,-0.22593385,0.5720137,0.87512743,1.0321057,1.1186143,1.3319297,1.5599582,1.6738895,1.6511881,1.4513273,1.1613951,0.77134633,0.40874535,0.29104155,0.11443885,-0.14812031,-0.33865914,-0.5639876,-0.59951717,-0.6427776,-1.3694469,-2.0541954,-2.5675926,-2.9786043,-3.0601425,-2.9664268,-2.8154612,-2.6847038,-2.530446,-2.3605332,-2.1220474,-1.4984863,-1.0612117,-0.8088925,-0.4990121,0.054534063,0.4480682,0.27631974,-0.18294157,-0.3321504,-0.11091967,0.1537959,0.32286632,0.41949958,0.4189018,0.1353805,-0.36015368,-0.5111551,-0.8952234,-0.9361202,-0.59100103,-0.48575258,-0.39461222,0.26077127,-0.075938374,-0.26238525,-0.5147591,-0.80704236,-0.790972,-0.58371204,-0.3364966,-0.3852162,-0.5912693,-0.64963806,-0.7316627,-0.8906845,-1.1049423,-1.3747673,-1.4798009,-1.7694228,-1.8856449,-1.7800431,-1.5332019,-0.84701735,-0.222864,0.44022882,0.7098378,0.4279413,0.84990835,2.2992167,3.5351958,6.4433146,8.921073,9.85468,9.979258,9.271117,8.822713,8.519653,7.9181094,7.249703,6.4341054,5.815032,3.5922883,3.7679515,2.3794599,2.0177045,1.1982067,0.72805876,0.8562876,0.3893444,-0.24185908,-0.81534266,-1.2398415,-1.4797567,-1.7212317,-1.6151105,-1.4475168,-1.4656403,-1.4162905,-1.0185347,-0.92389774,-0.9670949,-0.81204975,-0.80405295,-0.787321,-0.65407777,-0.7633151,-0.61051446,-0.61324525,-0.613399
-2.3935406,-2.5738945,-2.711798,-3.228539,-3.3794832,-3.1682072,-2.8637986,-2.6922934,-2.5486288,-2.3873742,-2.3206022,-1.9682546,-1.8078132,-1.4882575,-1.1087102,-0.982206,-0.6155956,-0.41865748,-0.22475602,0.093133956,0.4868058,0.33964682,-0.16307922,-0.90743625,-1.2533047,-1.640362,-2.0954745,-2.4655871,-2.6761575,-2.7173705,-2.7305818,-2.6886067,-2.5603673,-2.0976868,-1.1694554,-0.7216598,-0.62167835,-0.2637564,0.2105104,0.29223317,0.1959476,0.09956055,-0.034285657,-0.05721471,0.020163931,0.10259336,0.2399379,0.17653355,-0.075932026,-0.6350585,-0.8635674,-1.1997161,-1.8605211,-2.3266735,-2.5257769,-2.541659,-2.4136164,-2.124977,-1.4768279,-0.5160993,-0.18904722,-0.2696287,-0.43524858,-0.5108037,-0.6120455,-0.6836368,-0.7047743,-0.697334,-0.71337926,-0.7356318,-0.7190091,-0.5867087,-0.4313135,-0.37398762,-0.15408316,0.12229982,0.26582897,-0.04821402,-0.9360462,-1.4872872,-2.0996652,-2.682732,-2.7054691,-2.5078897,-2.3584878,-2.0813537,-1.8192278,-1.8182633,-2.1863017,-2.1523106,-1.4452819,-1.1092926,-0.8703614,-0.57705885,-0.483831,-0.58228666,-0.7533055,-0.8886236,-0.997365,-0.94647163,-0.6766683,-0.6142856,-0.71638966,-0.92162436,-1.3839445,-1.6972096,-2.3380113,-2.7834406,-2.8221073,-2.7544475,-2.4591975,-1.6091609,-1.3908688,-1.6464121,-1.6748815,-1.3636007,-1.0798938,-0.9698796,-1.2566699,-1.7841704,-1.9130509,-1.7980744,-1.7280843,-1.7160343,-1.7334695,-1.8558779,-2.2013705,-2.4902513,-2.5369282,-2.4584055,-2.2896163,-2.0595577,-1.904747,-1.569124,-1.1176491,-1.2705432,-1.1296172,-0.37591815,-0.044021435,0.32215255,0.53474754,0.532878,0.3136387,0.41027516,0.4430273,0.68395203,1.5641706,2.84098,5.0408545,6.412323,8.671483,8.608599,8.980412,9.074132,9.178863,9.043958,8.8462305,8.4762335,8.069356,7.587221,6.909423,6.466239,5.555378,5.6098733,5.558465,5.0445595,4.7289476,4.6748447,4.574162,4.336439,3.7768264,3.7122116,3.7745261,3.449802,3.597223,-0.3625132,-0.37147614,-0.37198853
-0.6176381,-0.5817974,-0.6059059,0.023851007,1.1202515,2.169393,2.7175598,2.717214,2.636611,2.7206705,2.939151,2.770747,2.6831026,2.891944,2.9360762,2.4684052,2.614978,2.1420026,1.3830231,1.4450794,1.8620279,2.1201108,2.0529962,1.4101516,0.52548325,-0.6318825,-1.664595,-2.066849,-2.280952,-2.3837104,-2.3458421,-2.231955,-2.0438166,-1.7189343,-1.3273151,-1.362913,-1.5264714,-1.469399,-1.472589,-1.4355409,-1.3797816,-1.3529948,-1.3482244,-1.3016546,-1.3680623,-1.3664968,-1.3935523,-1.4065015,-1.5007312,-1.7047154,-1.8397472,-1.8946972,-1.8274838,-1.8963863,-1.9819477,-2.0557706,-1.9973342,-1.9055023,-1.622789,-1.4806168,-1.6057379,-1.770676,-1.626564,-1.308989,-1.1048887,-0.8946836,-0.75596946,-0.5673258,-0.109916836,0.45827067,0.6504115,0.2454851,-0.0016511045,0.017155193,0.20876549,0.32620203,0.5869247,0.81705964,0.3798166,-0.42934102,-1.1511805,-1.7563169,-1.8227625,-1.9343768,-1.8963654,-1.8256103,-1.7436516,-1.7607251,-1.8635845,-1.2687813,-0.9409754,-1.0589031,-1.2161779,-1.3019147,-1.5342232,-1.7862763,-2.1400557,-2.361312,-2.0086975,-1.3515322,-0.9925215,-0.8112689,-0.6570625,-0.4582746,-0.43464118,-0.16328175,-0.2665203,-0.41535294,-0.30955383,-0.34897766,-0.4637785,-0.4365638,-0.90719795,-0.95682865,-0.52333236,0.31172568,1.0184085,2.0110593,2.8070576,2.8406382,2.1619978,1.1732047,0.43177053,-0.38183558,-0.83222044,-1.5706851,-2.1014495,-2.5534875,-2.614381,-2.6711736,-2.9095402,-2.729446,-2.468714,-2.3740094,-2.4571755,-2.7509685,-2.7541852,-2.424834,-2.2507484,-1.8797145,-1.6297631,-1.8151374,-1.8710325,-2.167374,-1.9538546,-1.8116754,-1.5286871,-1.3336351,-1.3197312,-1.1663235,-0.7120435,-0.833177,-0.48004118,-0.43911186,-0.420798,-0.311702,-0.016423935,-0.047635697,-0.42886752,-0.77046216,-1.1876351,-1.3943609,-1.7839246,-1.8771615,-2.0284898,-1.6544914,-1.372142,-1.2642039,-1.2043194,-1.152058,-1.1452332,-1.0843312,-0.93854314,-0.9771878,-1.0070357,-0.20684153,-0.20319867,-0.20296466
-1.1184579,-1.1579783,-1.2776629,-1.933813,-2.7422037,-3.103962,-3.1553476,-3.0265384,-2.8622036,-2.9160812,-2.9248803,-2.8136153,-2.7874632,-2.6797016,-2.6044576,-2.5667586,-2.330156,-2.2208533,-2.0618718,-1.9332008,-1.780296,-1.7643366,-1.7918179,-1.783217,-1.4495864,-1.5332545,-2.0194898,-2.2503223,-2.1681693,-2.0105913,-1.9137573,-1.6963717,-1.3966346,-0.58951163,0.9580797,1.9354665,2.649489,3.2499974,3.1169057,2.5707378,1.3977667,0.45600048,-0.14500341,-0.3128832,-0.31415093,-0.31284893,-0.20554864,-0.08916482,-0.069110185,-0.22781149,-0.4371583,-0.7592809,-1.6705682,-2.347481,-2.6255348,-2.7043896,-2.686252,-2.6270823,-2.4296372,-2.0277143,-1.8346314,-1.7020591,-1.4710268,-1.2382215,-1.1074141,-1.0045484,-0.7496221,-0.39227098,-0.20340425,-0.23634842,-0.6197845,-0.8573479,-0.59098184,-0.22005564,0.3737997,0.9721209,1.154249,0.8844492,0.38635877,0.04104386,-0.7704499,-1.3115802,-1.3482586,-1.13347,-0.9403547,-0.75886476,-0.7765496,-1.0129895,-1.2873788,-0.94587827,-0.2327176,-0.028108701,0.31263706,0.71328896,0.5963738,0.13124102,-0.50432354,-0.9335024,-1.0781461,-1.2220299,-1.2280285,-1.1465647,-1.1287031,-1.333374,-1.6941128,-2.1638217,-2.7462842,-2.8070524,-2.5381746,-2.3126273,-1.8309331,-0.44407338,1.4485409,4.003644,5.708398,6.53723,6.7025805,6.516956,6.145419,5.6289034,5.433464,4.6862144,3.4834347,2.2716913,1.6242485,0.7708851,0.040759653,-0.75220954,-1.071624,-1.2601755,-1.4652622,-1.5396562,-1.7041138,-1.906931,-1.6249974,-1.7963407,-1.8613777,-1.5584767,-1.6108831,-1.775159,-1.3052851,-0.9000865,-0.678571,-0.62739265,-0.5486774,-0.42446786,-0.29346287,0.08242205,0.76261723,1.1033416,1.55449,1.7289212,1.9787834,2.1949718,2.6591887,2.7240162,2.0613291,1.6813724,1.2143114,0.41270298,-0.6011688,-1.2232131,-1.8790222,-1.7440758,-1.7534313,-2.3650408,-2.4613256,-2.269178,-2.273747,-2.334096,-2.3035626,-2.2769358,-2.323685,-2.3764334,-2.3605556,-2.7491627,-2.7507684,-2.750832
-3.8843322,-4.043266,-3.8337548,-2.8469357,-1.2450448,0.3534361,1.1517239,1.198378,1.3345909,2.0095303,2.090246,2.3792152,3.2396896,3.6089756,4.3180146,4.7697234,5.38335,5.794282,6.278223,6.9762845,7.387354,7.3778377,7.144103,6.134759,4.7294464,2.2331347,-0.5532758,-1.7930605,-2.267186,-2.447313,-2.4685097,-2.5489118,-2.7590852,-3.1127527,-3.2191489,-2.7247734,-2.1069703,-1.5717181,-0.9288364,-0.6178989,-0.2872453,0.010940284,0.15844446,0.22804406,0.17855215,0.11126662,0.13761872,0.095132716,-0.058975287,-0.5609505,-0.96473956,-1.6770184,-2.604681,-2.7341926,-2.7072518,-2.6445677,-2.6097662,-2.5879927,-2.5003643,-2.139053,-1.522085,-1.1157626,-1.01213,-1.1082802,-1.2749796,-1.493577,-1.8042728,-2.1648595,-2.6997514,-3.255515,-3.8589506,-3.9508276,-3.928206,-3.862243,-3.625916,-3.3098888,-3.1217046,-3.3911257,-3.9743705,-4.3529587,-4.3952966,-3.8763738,-3.2451262,-2.8759155,-2.7415166,-2.5252242,-2.372633,-2.3742185,-2.412006,-2.0671334,-1.2478824,-0.43140048,0.04538028,0.31483275,0.3746565,0.34090465,0.1555836,0.21059945,0.9387938,1.847302,2.4357226,2.5451894,2.4804964,2.1933029,1.2506726,0.09322907,-1.7902533,-2.5744681,-2.474959,-2.4095995,-2.5543969,-2.8640628,-3.4083743,-3.8921285,-4.344843,-4.359356,-4.254364,-4.1091146,-4.157818,-3.9797413,-3.7789497,-3.5828788,-3.341709,-3.0496316,-2.9567242,-2.8994026,-2.8660116,-2.4467711,-2.2274427,-2.138932,-2.1710072,-2.17618,-2.0797205,-1.9122803,-1.8408431,-1.5964549,-1.2500926,-0.93399274,-0.9346667,-1.0428085,-1.5371366,-1.8776504,-2.1640148,-2.175539,-2.4347913,-2.497683,-2.4259734,-2.2228322,-1.8708501,-1.5690806,-1.1006479,-1.1799246,-1.2153158,-1.274431,-1.1764534,-1.3558275,-1.3572707,-1.595211,-1.8858368,-1.9706109,-2.0056133,-2.0261366,-1.8993236,-1.8901193,-1.9140072,-1.628934,-1.4526465,-1.47653,-1.5216349,-1.5563347,-1.4538039,-1.4133252,-1.5378578,-1.6866617,-1.7934737,-2.5665588,-2.5657706,-2.5657105
