0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
10.028091,10.02863,10.028769,10.030359,10.03295,10.036398,10.044802,10.049561,10.326253,7.9290047,5.227222,2.9461985,2.2946122,1.7550086,0.7471604,0.7467341,-0.084771805,-0.34279162,-0.32517043,-0.0025928468,0.5578598,1.5174788,2.0244958,2.3454366,2.470863,2.7399578,2.6434941,1.4981022,0.13155666,-1.092763,-1.3046284,-1.5148134,-2.0044253,-2.1154187,-1.8193187,-0.4626213,0.19222057,0.20982227,0.21628657,-0.008875847,-0.14098957,-0.17900988,0.010642216,0.07300337,0.0072071254,-0.2717756,-0.72776973,-0.9872927,-0.98511946,-0.80699044,-0.29484466,0.06435148,0.69632244,1.0183163,0.83673656,0.7817519,0.9927794,1.395249,1.9477521,2.3848982,2.3626237,2.0057693,1.1974885,0.1063723,-1.0260428,-1.1763041,-1.020863,-1.2715049,-1.5068424,-1.3246695,-0.90398026,-0.6639681,-0.53375804,-0.39261892,-0.05583605,0.12188198,0.01416643,-0.29164585,-0.37956673,-0.3638456,-0.109401986,0.13321044,0.250132,0.30609488,0.37594682,0.53898454,0.8131031,0.8640513,0.6157236,0.09511372,-0.048223116,0.08548011,0.18670563,0.44439366,0.32654947,0.1875725,0.16113171,1.4734251,3.7109995,4.954677,4.0344257,2.2481499,1.2357793,1.4517096,1.719825,1.7925534,2.6354747,3.1663647,3.1265504,2.9982514,3.0862217,3.0862188,3.3559513,3.3455358,3.411405,3.5474095,2.6973014,1.8388548,1.2381663,0.49812096,-0.34310767,-0.89663815,-1.4105301,-1.6590571,-1.3499246,-1.046767,-0.96252763,-1.2298529,-0.9579072,-0.6107539,-0.7246653,-0.667779,-0.51810336,-0.5794869,-0.10671535,0.43701795,0.9453378,1.6298113,2.1250334,3.6602035,4.372209,4.9012113,5.6390038,6.8794546,7.0680914,8.134361,9.350562,9.940625,10.0437565,10.024749
-2.3134186,-2.3136582,-2.3134966,-2.314462,-2.3159924,-2.3186631,-2.3246355,-2.3264663,-2.8804455,-2.690842,-2.560859,-2.30753,-2.1061506,-1.954298,-2.1970134,-2.3890712,-2.6710653,-2.9105632,-3.044293,-3.1635695,-3.361179,-3.607413,-3.6083941,-3.544642,-3.4051034,-3.273748,-2.8968418,-2.4116626,-2.2218676,-2.1811736,-2.3147917,-1.8192917,0.74980795,4.8471403,7.997708,9.478617,9.018685,8.5350685,8.425,8.416646,7.9353933,6.597105,4.7496696,2.733322,0.6340748,-0.89250934,-1.2861009,-1.6877193,-1.8632152,-2.6725028,-3.2077098,-3.2700458,-3.1370034,-2.9335492,-2.8171496,-2.7399929,-2.4731097,-2.3584156,-2.364903,-2.2249262,-1.9851338,-1.9255693,-1.8489376,-1.9265407,-1.8854932,-1.7917906,-1.2132176,0.18149516,4.276781,8.412436,9.861297,10.135706,10.253242,10.352816,9.814348,7.7441216,6.5105314,5.5199428,4.786345,3.2519126,1.2297921,-0.50823087,-1.9915812,-2.8493056,-3.3080854,-3.181509,-2.8686345,-2.8018098,-2.8547459,-3.1009057,-3.3766203,-3.4119465,-3.4106808,-3.426442,-3.2992413,-3.1668293,-2.9365947,-3.0462394,-3.1010675,-3.1364431,-3.469215,-4.3228617,-4.103374,-3.874227,-3.916976,-3.9008884,-4.1356916,-4.133212,-3.9715242,-3.9646225,-4.0599575,-4.1057777,-3.9146535,-4.035001,-3.970921,-3.3146276,-2.801968,-2.5379193,-2.5377116,-2.4840393,-2.1693847,-1.5182163,-1.0841863,-1.2842953,-1.810214,-2.2069468,-1.30398,-0.5524332,-0.13044858,-0.55374175,-1.1029578,-1.3569796,-1.3905015,-1.4252974,-1.7820809,-2.0157428,-2.2320862,-2.4709535,-2.5438414,-2.8250732,-2.983396,-3.0141249,-3.0928466,-3.1579657,-3.193112,-3.0756955,-2.8640528,-2.7052293,-2.3194299,-2.3103857
-0.63822776,-0.63799775,-0.6379602,-0.63710725,-0.63629866,-0.63459545,-0.6303886,-0.6280617,-0.6017741,-0.12093949,0.4205534,0.7989059,0.9035559,0.953758,0.6390368,0.16533813,-0.47104505,-0.0074833035,0.71277916,1.3560717,1.8561261,2.5265489,2.6166182,2.730208,2.9473739,3.188044,3.4239588,3.190247,2.456698,1.9729257,1.7264829,0.56552863,-1.4669394,-2.5025187,-3.023427,-3.0078158,-3.2166715,-3.243629,-3.196632,-3.39215,-3.4602056,-3.3514087,-3.1142554,-3.1656861,-3.3122168,-3.3819952,-3.323777,-2.8893025,-2.4175766,-1.4397497,0.026754305,1.4410512,2.9668307,5.8278613,6.9986773,7.496585,8.920902,9.891745,10.827501,11.292845,11.282167,11.219601,11.17893,10.907694,9.600663,7.66976,4.9517455,1.2970011,-1.4108851,-2.3995733,-2.56124,-2.608872,-2.6741383,-2.7025127,-3.0224245,-2.8851008,-2.7821696,-3.0768533,-3.2399015,-3.2039769,-2.821362,-2.721315,-2.8661857,-2.8387175,-2.862104,-2.7857208,-2.6626272,-2.553978,-2.4458256,-2.5839303,-2.5850205,-2.5177245,-2.4732275,-2.4771438,-2.7082305,-2.8309288,-2.5185924,-1.412117,-0.8413963,-1.0470663,-1.6050544,-2.7493677,-3.6234167,-3.588181,-3.145801,-2.7837305,-2.114675,-1.2341487,-0.9633645,-0.8406539,-0.62085325,-0.41374654,-0.035534382,0.4370673,1.150497,1.3784554,1.5442717,1.7869374,2.0657916,2.3148327,2.4524822,1.6512041,0.5859299,-0.5732093,-1.4261694,-2.0561836,-2.9115038,-2.9414725,-3.0045779,-2.9870572,-3.1949713,-3.2992692,-3.31915,-3.269493,-3.1215189,-3.0433757,-2.9685316,-2.727462,-2.5774217,-2.1397347,-1.9770569,-2.1251504,-2.1276155,-2.0492504,-1.9419942,-2.0441265,-2.3504994,-2.2902422,-0.6534816,-0.64163494
-0.7809963,-0.7815983,-0.78165096,-0.7835068,-0.78626573,-0.79008865,-0.7994747,-0.8046969,-1.1866431,0.036918625,0.5641985,0.6915869,0.7072396,0.7869864,0.7714381,0.5786899,-0.2556669,-1.0906063,-1.455826,-1.8041278,-2.2492168,-2.7567961,-2.8538778,-2.8761578,-2.8529909,-2.7998977,-2.6204305,-2.4235039,-2.2259178,-1.8345715,-1.0970356,-0.5721513,-0.68176305,-0.18727343,0.37561896,0.43041515,-0.83230597,-1.2468364,-1.5095686,-1.6296862,-1.6840324,-1.4350983,-1.2961416,-1.4728185,-1.7895432,-1.9062097,-1.8045902,-1.5848229,-1.201855,-0.9378836,-1.3346093,-1.6188476,-1.8583646,-2.0051272,-2.1788483,-2.3407917,-2.4422858,-2.4946523,-2.4798553,-2.133131,-1.9010963,-1.8152335,-1.5983729,-1.4026822,-1.0281086,-0.48290718,-0.37136585,-0.6706362,-0.36544096,0.43744257,0.9062065,0.4363504,0.22302926,0.12002033,-0.99622387,-1.4150395,-1.446664,-1.8049382,-1.9770746,-2.193801,-2.1253514,-2.1418126,-2.4031246,-2.4789667,-2.3999481,-2.4051785,-2.276552,-2.2482896,-2.140328,-2.220863,-2.1183026,-2.0199904,-2.0354846,-2.1627047,-2.2471423,-2.0550513,-1.62115,-1.4631364,-2.0222082,-2.7402217,-3.1875803,-3.8053122,-3.534315,-3.123189,-2.7666898,-2.314918,-2.317757,-2.4889824,-2.5557733,-2.6397462,-2.4776444,-2.0328062,-1.1434312,-0.61143816,-0.183145,-0.506161,-0.75080764,-0.9269775,-1.2131214,-1.5242457,-1.5656408,-1.5033295,-1.2556944,-1.2077817,-1.8920813,-2.342822,-1.5732619,0.06913778,1.0045186,0.55083793,0.2442857,-0.20522162,-0.4405653,-0.5445602,-0.5557701,-0.6135499,-0.71564007,-0.7843032,-0.8089497,-1.1147125,-1.494011,-1.7183573,-1.7954483,-2.0176547,-1.9847808,-1.9611834,-1.85678,-2.1061273,-0.8002312,-0.77706635
1.6166457,1.6162262,1.6160071,1.6162322,1.6171708,1.6181797,1.6190045,1.6175791,0.22456746,-0.038202845,-0.28817803,-0.61758935,-1.1979554,-1.431253,-0.60470784,-0.10885975,0.3074795,-0.0719108,-0.8803647,-1.4951698,-1.6167192,-1.4697187,-1.316836,-1.2916999,-1.3803532,-1.4817094,-1.8624588,-2.0550418,-1.8097416,-0.786199,0.4968957,2.422112,3.6234589,3.1529617,1.7049866,-0.12391103,-0.3515882,-0.36736923,-0.6116413,-0.32565755,0.07712641,0.20420045,0.24105471,0.48704258,0.66141987,0.62565076,0.63107216,0.48486054,0.090660244,-0.7928503,-1.669358,-1.9735988,-1.9409819,-1.3764038,-1.008983,-0.9411608,-0.88858974,-0.84580255,-0.8751772,-1.2305764,-1.5252824,-1.6153625,-1.7981167,-1.835073,-1.1593115,0.44006374,1.6445253,2.5133886,2.5075424,0.86717784,-0.35468096,-0.55627865,-0.72402215,-0.9192555,-0.822619,-0.97035694,-0.9265556,-0.596078,-0.25518462,0.22268417,0.2718376,0.043216765,0.05292508,0.124883264,0.48492476,0.48352382,0.57765865,1.1782234,1.639037,3.102058,4.622229,5.4800634,6.08297,6.7486644,7.1124134,7.085661,6.22073,3.1490064,0.27469787,-0.19352926,0.3046217,1.2363105,1.717824,1.097134,0.24449165,-0.67371905,-0.9316379,-0.9175626,-0.7043323,-0.5562558,-0.64324534,-0.837611,-1.3133622,-1.6259227,-1.6011524,-1.2493525,-0.90992653,-0.6568999,-0.48120984,-0.5333885,-0.93344504,-1.0216293,-0.8621259,0.14788826,1.4025768,2.0932505,2.002471,0.71383864,-0.41630542,-0.37307635,-0.17428963,-0.197034,-0.22364473,-0.18022485,-0.2766237,-0.36014548,-0.4361061,-0.7019219,-0.7467549,-0.8394941,-0.6517539,-0.33472657,-0.22425804,0.062420845,-0.10565464,0.09136319,0.6819916,1.2577207,1.6304698,1.6167424
-0.35780522,-0.35790882,-0.35794964,-0.3580219,-0.35775918,-0.3571437,-0.35477704,-0.35373133,-2.4917786,-1.8135285,-1.1521719,-0.711815,-0.49430937,-0.43746832,-0.6829209,-1.1462722,-1.7165769,-1.8584465,-1.6160736,-1.4674053,-1.7485163,-2.3610625,-2.556267,-2.5733612,-2.560806,-2.5757139,-2.4596095,-1.7233452,-0.7153048,-0.009605616,-0.5974618,-1.3618037,-1.2855606,-1.2424989,-0.92720175,-0.5644101,-0.013546467,0.13615754,0.4038115,0.9356197,1.0502036,1.5945203,2.124876,2.6858149,3.179693,3.1379607,2.7195315,1.947199,1.195951,0.021252096,-1.0538187,-1.8670243,-2.787251,-3.033298,-2.8638656,-2.8517423,-2.7305202,-2.4451127,-2.1592855,-1.8012261,-1.3790896,-1.0339816,-0.088826954,1.3615872,1.8820549,0.57144034,-0.54536784,-1.2406951,-1.4959476,-1.3155452,-1.157738,-1.2412907,-1.2083204,-1.1347909,-1.2499892,-0.8372367,-0.26201922,0.41193116,0.7909472,0.93214583,1.1079063,1.7375293,2.3823876,2.1432776,1.134335,0.42216784,0.0907222,0.23292364,0.23418848,0.51310194,0.56753415,0.68551326,0.79469955,1.0188414,1.3085235,1.464228,0.7447308,-0.6752171,-2.3205028,-3.6536922,-3.287516,-2.908801,-2.7372098,-2.4354274,-2.1597037,-1.921329,-2.3310833,-2.8143668,-2.8666635,-2.7273226,-2.5133808,-2.165166,-1.7333375,-1.528702,-1.5672212,-1.3871899,-1.1311216,-0.9268084,-0.86640966,-0.68977594,-0.6972451,-0.1431031,0.9538947,0.9211617,-0.2063142,-1.3034859,-2.353754,-1.8244386,-0.43546483,0.8137903,1.0067964,0.9643624,1.1887314,2.5093727,3.9234014,4.319365,4.314325,4.013985,3.577468,2.8916318,2.6864805,2.5027204,2.4276454,2.122249,2.2340798,1.9883947,1.3334801,0.67213595,-0.34846264,-0.35659832
-3.306409,-3.3066475,-3.3065457,-3.3071737,-3.3078456,-3.3093445,-3.3132396,-3.3150785,-3.7797313,-3.6542315,-3.365187,-3.046948,-2.8717995,-2.5384085,-1.7613746,-1.1038116,-0.5504955,-0.35131714,-0.22770177,-0.53903055,-1.0710659,-1.8938968,-2.3061678,-2.4584816,-2.6661887,-2.9113612,-3.029235,-2.7308197,-2.1605992,-1.5533805,-1.4421728,-1.338048,-0.7028741,-0.83039856,-1.1033003,-1.2764597,-1.5012993,-1.644501,-1.6820564,-1.6482162,-1.5531583,-1.4215611,-1.3084114,-1.010447,-0.5778533,-0.41318443,-0.35566887,-0.4155201,-0.49307495,-0.69407904,-1.2506557,-1.7288766,-2.2008994,-2.2662308,-2.0610032,-1.9737995,-1.8532472,-1.832462,-1.8087466,-1.944047,-2.0862238,-2.121232,-1.81846,-1.1715485,-0.5595489,-1.1323645,-1.2107978,-0.7360252,-0.8286166,-1.0359749,-0.79382837,-0.6971574,-0.6893068,-0.78548944,-0.8226731,-0.82874906,-0.6825917,-0.3647646,-0.4661916,-0.7531514,-1.2098119,-1.2858977,-1.0067226,-0.89347076,-0.8843011,-1.0237802,-1.2478601,-1.375318,-1.4642333,-1.2795064,-1.0321585,-1.018219,-1.0750456,-0.9869129,-0.6473675,-0.5854551,-0.8950258,-1.4145477,-2.510373,-3.1175652,-2.3854828,-0.1369669,2.6940463,3.3339522,2.9893227,2.5324638,0.6764081,-1.3205893,-1.9372406,-2.119003,-2.2312903,-2.378965,-2.6408753,-2.7320557,-2.7543833,-2.539739,-2.3740406,-2.254755,-2.0286875,-1.6568013,-1.1965653,-0.9606033,-0.27922836,0.15111865,0.4338895,0.5658697,0.3024488,-0.20161894,-0.8555111,-1.78983,-2.0790381,-1.8529847,-1.609307,-1.3106629,-1.1637281,-1.1960543,-1.2827051,-1.3982695,-1.5863659,-2.2069128,-2.4121866,-2.434588,-2.5773044,-2.84983,-2.8609989,-3.0482013,-3.1736586,-3.2570472,-3.302598,-3.3030622
-0.46323898,-0.46378735,-0.46361852,-0.46532896,-0.46773857,-0.47132537,-0.47983825,-0.48303878,-1.4449089,-0.9579546,-0.22874719,0.21412867,0.33408394,0.48437423,0.57060385,0.30873418,-0.07058123,-0.27073258,-0.4242354,-0.9663663,-1.5753672,-2.2519395,-2.4558072,-2.373514,-2.1576626,-1.8983715,-1.3822199,-0.7557279,-0.37187663,-0.6019479,-1.0742162,-1.2786081,-0.4194715,1.3792565,3.6226325,4.5376763,3.1977243,2.3504322,1.6449332,1.4292138,1.1856353,1.2534778,1.1749072,0.92112297,0.7014001,0.6656115,0.739851,0.40781045,0.02513986,-1.0134408,-1.7815033,-2.0481853,-2.1869357,-2.0715544,-1.8525743,-1.8274658,-1.5836235,-1.3251364,-1.2533033,-1.4022573,-1.509152,-1.5605344,-1.4981647,-1.391038,-1.5406029,-1.5608988,-1.4433857,-0.9748386,0.9159296,3.5188909,4.9519706,4.7757673,4.778476,5.1528053,3.8542023,1.404679,0.44566286,-0.023277193,-0.05039829,-0.10527475,-0.4286623,-0.90167046,-1.142004,-1.2421563,-1.2400924,-0.9803596,-0.7815474,-0.725278,-0.6193073,-0.53504753,-0.5979289,-0.5803126,-0.44774148,-0.38403723,-0.07904297,0.59021294,1.4049478,1.1961405,0.55501616,-0.510405,-0.9430181,-1.4061687,-1.1418537,-0.8066449,-0.8178248,-1.0153482,-1.8702762,-2.6596308,-2.915371,-2.8409,-2.717074,-2.3781972,-1.678247,-1.5757902,-1.794384,-1.2902802,-0.8812814,-0.79489183,-0.9032066,-0.92155385,-0.7137845,-0.34101698,-0.617044,-1.025921,-1.5243087,-0.8454873,3.3382452,7.0757923,8.806997,8.623604,7.875556,7.2600617,6.503523,5.0511284,3.3605092,2.6194499,2.1071138,1.54026,1.35556,0.6319768,-0.12897858,-0.4803335,-0.74216306,-1.213374,-1.3265967,-1.3456838,-1.1633164,-1.3009341,-0.4707579,-0.4595308
-1.151325,-1.151045,-1.1511353,-1.1507522,-1.1505235,-1.1498928,-1.1476651,-1.1477754,-1.4649761,-1.6304765,-1.8222816,-1.7945565,-1.6828294,-1.3736005,-0.03351617,1.2377096,2.4424887,2.3487415,2.057715,1.5363586,0.5963224,-0.6500406,-1.2425264,-1.4372559,-1.6664319,-1.8369079,-1.9488329,-1.7425654,-0.9973985,0.28066316,1.4774303,2.9413953,3.9634466,3.5658646,2.3543377,0.78413916,0.26332366,0.24637246,0.13222197,0.07806382,-0.1506823,-0.68950844,-1.2165027,-1.1155686,-0.6081239,-0.06846425,0.26975477,0.44568565,0.44364637,0.116415754,-0.32223317,-0.62119395,-0.87450534,-0.9173728,-0.5845371,-0.3496573,-0.02761725,0.18735291,0.08941502,-0.42239425,-0.89208984,-1.1012224,-1.1848707,-0.8432555,0.11858416,0.66111827,1.402712,2.1769094,2.1562262,0.9613551,0.5364258,0.44006288,0.32573497,0.18223819,-0.013718158,0.32228345,0.42899013,0.8921838,0.6273926,-0.2775997,-1.2080792,-1.5266178,-1.1186534,-0.6221913,-0.10365736,0.05427537,-0.22824337,-0.70395505,-0.9867646,-0.80216646,-0.40976536,-0.28060645,-0.0928476,0.17619303,0.54718,0.543558,0.3518517,-0.4560669,-1.222256,-1.4640887,-1.1263927,-0.33984652,0.15792207,0.0033151247,-0.28705826,-0.2505179,-0.8181844,-1.4740002,-1.5602922,-1.4169489,-1.5125855,-1.5221415,-1.8204348,-2.2242472,-2.2791555,-1.9193159,-1.6437678,-1.4877167,-1.3025682,-0.9859537,-0.55890703,-0.20340203,-0.09350682,-0.034831848,0.2502691,0.9366399,1.4654382,0.8102678,-0.12582055,-1.2234395,-1.4570882,-1.348833,-1.107105,-0.95031977,-1.039384,-1.0518816,-0.9705689,-0.8170129,-0.7530425,-0.83412373,-0.88315177,-0.848281,-0.9399404,-1.1620481,-1.180588,-1.3006501,-1.4162809,-1.445091,-1.1423678,-1.1514887
-2.0044956,-2.0043807,-2.0042543,-2.003631,-2.0023212,-2.0009325,-1.9988842,-1.9999685,-3.2083216,-3.4339366,-3.5421476,-3.5199711,-3.8086276,-4.02623,-3.7009273,-3.3441525,-2.4793031,-2.3103962,-2.745205,-3.3979068,-3.4565454,-3.0073419,-2.6485438,-2.5322247,-2.4759202,-2.524392,-2.6162257,-2.650279,-2.6861877,-2.6940491,-2.5547342,-1.9798484,-1.1491256,-1.2062309,-1.5341724,-1.4464717,-0.8972683,-1.067805,-1.2518297,-0.80784416,-0.33920306,-0.15378426,-0.21199413,-0.26340273,-0.63907164,-1.004899,-1.2446939,-1.6283989,-1.9980798,-2.5269234,-3.0496836,-3.208867,-3.253619,-2.9526057,-2.838279,-2.7712307,-2.6625938,-2.6895814,-2.4905934,-2.490016,-2.3391519,-2.2241733,-2.139558,-2.0804822,-2.5279613,-2.661364,-2.277377,-1.5740967,-1.3649004,-1.6529531,-1.7293916,-1.520004,-1.4839857,-1.3771311,-1.0195861,-1.0819259,-1.3220428,-1.2482203,-0.93096113,-0.4408322,-0.3424536,-0.43109503,-0.53532636,-0.6589248,-0.746184,-0.9335233,-0.85196877,-0.5830725,-0.48488215,-0.055400565,0.31987816,0.44053352,0.42564702,0.48311412,0.57045877,0.54797894,0.15658453,-1.9720495,-3.6786823,-3.9369,-3.7836688,-2.8111017,-1.8375425,-1.7710202,-2.2244925,-2.870088,-3.0678537,-2.567868,-2.1506805,-2.0770333,-2.2421997,-2.5546484,-2.948998,-2.9202483,-2.8366716,-2.9071732,-2.5735815,-2.245503,-1.8659811,-1.5104164,-1.7762296,-2.2564607,-2.1169963,-2.2330487,-2.0711296,-1.5036331,-1.4819891,-2.8135684,-3.3878357,-1.4063742,0.0071121603,0.9465481,1.4521396,1.5754337,0.95561147,0.5446208,0.18511108,-0.32737213,-0.51958203,-0.9588871,-0.85265636,-0.74510753,-0.837151,-0.77024335,-0.8892348,-0.8711567,-0.65847754,-0.53987324,-1.9878881,-2.0041423
