0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
11.802671,11.8949375,12.001694,12.173706,12.20442,11.551473,10.39592,8.190353,6.3829145,5.6536865,4.6795216,4.239503,3.1046815,1.3846183,-0.62719226,-0.69889396,0.357559,0.9891554,2.0067194,3.152002,4.0119243,4.5989957,4.375731,4.1399145,3.4695535,2.188892,1.4185851,0.24415493,0.03293848,-0.2005992,-0.39699766,-0.20261101,0.5106046,1.5055282,2.8771305,4.348049,5.502692,4.8182955,3.4990776,2.0822372,1.6239527,1.0169322,0.4860448,1.1705899,3.6878076,4.7859282,6.1029854,5.880538,4.3562355,4.0096164,3.7396264,2.98879,2.58345,2.128078,1.7967633,1.3353918,0.40973938,-0.6632552,-1.0762151,-1.2506971,-1.2172275,-0.9823226,-0.7470468,-0.61962885,-0.77009994,-0.7623323,-0.7587836,-0.8528129,-0.8556152,-0.8527948,-0.7835164,-0.8043741,-0.8486638,-0.74201083,-0.62958467,-0.6121518,-0.6206115,-0.69044226,-0.7267158,-0.62991893,-0.40213558,-0.041314512,0.39919207,1.0144885,1.8310223,2.5367744,2.4573555,2.1845813,2.008731,1.9452162,1.2685113,0.78947324,-0.08452985,-0.7616118,-0.9672549,-0.80245316,-0.6388346,-0.5806033,-0.55393595,-0.35008356,-0.016033381,0.5557689,0.8857089,1.2085164,1.2303817,1.2302239,1.2271497,1.0292517,0.9402607,0.9594748,1.5307593,2.896988,3.2869415,3.313625,3.4753714,3.4117296,1.9642029,0.8734257,0.42381066,0.41344374,0.4887547,0.5689533,0.8436346,0.89868206,0.9502486,0.8995874,0.8246151,0.7102068,0.52813107,0.35017097,0.38225228,0.72880536,0.86293095,0.9270123,0.5823935,0.28046352,0.27888116,0.25750688,0.29487342,0.31561148,0.36545816,0.33728027,0.2901912,0.2902803,0.37573022,0.5486307,0.99417305,1.5705394,2.2786615,3.0277371,3.7180605,4.606446,5.3381443,6.291149,7.7051563,8.5567665,9.296882,9.651947,9.954374,10.123699,10.306183,10.183466,10.343267,10.33716,10.566553,9.802414,9.800518,9.800634,9.800337
-2.3018248,-2.3053465,-2.358687,-2.4024725,-2.4415417,-2.552958,-2.8270884,-2.7888577,-2.428691,-2.3616872,-2.4280696,-2.447634,-2.413642,-2.1024675,-1.9028798,-2.0310957,-1.6082804,-1.593509,-2.236643,-2.7915483,-2.878327,-3.1244316,-3.0308628,-2.8307064,-2.5052342,-2.185852,-2.1784272,-2.341163,-2.4634743,-2.1446886,-1.5161185,-0.7145679,-0.059252687,0.1883943,-0.36503693,-1.187942,-1.7883663,-1.8634713,-1.8756305,-1.9622906,-2.0488544,-1.7416322,-1.8114234,-2.175864,-2.64219,-2.9961035,-3.0499692,-2.7921824,-2.7442415,-2.8162243,-2.8160157,-2.6555138,-2.5469317,-2.4048238,-2.197915,-1.9197545,-1.9622288,-2.3855133,-2.5648966,-2.5012941,-2.4043245,-2.1825438,-2.0323682,-2.1276274,-2.1395717,-2.166388,-2.1560338,-2.1932573,-2.3097298,-2.5729225,-2.7615967,-2.817242,-2.918021,-2.9215865,-2.9452806,-2.91531,-2.9619339,-2.990048,-2.9608462,-2.7962313,-2.5126557,-2.1927905,-1.8975402,-1.9171433,-2.2549205,-2.2663338,-1.7992748,-1.2065582,-1.0774438,-0.9824236,-0.60476196,-0.59090877,-0.7964592,-0.8708068,-1.3099304,-1.6545688,-2.1158385,-2.4583662,-2.5976355,-2.53468,-2.016985,-0.98319924,0.11880988,0.64774644,1.0087913,1.2789493,0.20356023,-0.98718584,-1.400211,-1.6559492,-1.8608783,-1.4216689,-1.3585124,-1.330669,-1.3369249,-1.1581781,-1.0969971,-0.8981681,-0.84157765,-0.9423722,-1.3276309,-1.867547,-2.4276452,-2.6221333,-2.5821052,-2.4734414,-2.4329193,-2.4206898,-2.4669604,-2.5617132,-2.7017918,-3.009077,-3.3034015,-3.4401505,-3.0746055,-2.4623754,-2.0784662,-1.8393642,-1.606334,-1.4014871,-1.2186116,-1.0990633,-1.0167396,-0.96974725,-0.96573734,-0.8835734,-0.8244324,-0.80945283,-0.8078619,-0.72688395,-0.60797316,-0.6930743,-0.7456252,-0.9202502,-0.80778813,-0.5049057,-0.5939463,-1.2168367,-1.3778129,-1.4505482,-1.3135126,-1.183661,-1.1862723,-1.2115151,-1.1985676,-0.78072166,-0.7814168,-0.78141314,-0.7815829
-0.7879839,-0.68375766,-0.67347646,-0.7144779,-0.8335805,-0.8862998,-1.0565791,-1.4813479,-1.8585372,-1.8914163,-1.7201,-1.6594727,-1.6383426,-2.115703,-2.2478738,-2.5887218,-3.1919851,-3.2061872,-2.5462155,-1.9687897,-2.3242388,-2.244211,-1.7289727,-1.1981895,-0.86390114,-0.59191513,-0.6420743,-0.82510257,-1.016205,-1.3451388,-1.6539094,-1.881593,-2.0629787,-1.8411064,-1.3050213,-1.0871359,-0.940637,-0.8602725,-0.92732173,-0.90004355,-0.6515448,-0.58667827,-0.8271557,-2.0314865,-2.533083,-2.2673404,-1.6262283,-1.2692618,-1.1914995,-1.3306605,-1.5643039,-1.6375109,-1.7447681,-1.8430686,-1.974378,-2.1897168,-2.2151113,-2.0779033,-2.0774221,-2.2253728,-2.511045,-2.8701572,-3.0999444,-3.125174,-3.1237404,-3.1467104,-3.197948,-3.1973917,-3.138437,-2.852281,-2.429331,-2.2385294,-2.1363807,-2.1806679,-2.2805786,-2.3891337,-2.4139423,-2.4531553,-2.5409226,-2.5857825,-2.5457733,-2.4466987,-2.3058476,-2.1428614,-2.2118123,-2.4118903,-2.2928398,-2.0432732,-1.8232615,-1.5242717,-1.000637,-0.8989965,-1.1321493,-1.7249346,-2.205831,-2.7947435,-3.0757213,-3.0990076,-3.0005724,-2.9244285,-2.8187556,-2.781157,-2.4759092,-2.2370148,-2.2086039,-2.4678369,-2.7490244,-3.0704553,-3.283819,-3.5329962,-3.999863,-3.9949276,-3.5924811,-2.6636739,-1.7571133,-0.8753567,-0.76770765,-1.3120729,-1.5495151,-1.587225,-1.5669129,-1.8638425,-2.3220198,-2.5027025,-2.5212703,-2.4816022,-2.454203,-2.446363,-2.4234352,-2.3779156,-2.354862,-2.0709844,-1.6349721,-1.0868994,-0.8083305,-1.0407971,-1.4008018,-1.8555534,-2.1430016,-2.3381734,-2.3727603,-2.4431639,-2.4818373,-2.5368648,-2.690766,-2.8885133,-3.019433,-3.0368571,-3.0464258,-2.957305,-2.851296,-2.6989799,-2.434969,-2.0350943,-1.5828971,-1.5701997,-1.7266637,-1.8597562,-1.9000974,-1.880318,-1.9475007,-1.9207444,-1.8608272,-1.8380132,-1.8333279,-0.39641038,-0.39378196,-0.39392835,-0.3932402
-1.8187051,-1.8654981,-1.8142718,-1.6097414,-1.2862417,-0.83142173,-0.23875016,0.30732232,0.6232324,0.5078529,0.116178125,0.01136443,0.018453866,0.07082768,-0.072096735,-0.6584511,-0.59479177,-0.6861743,-1.0108731,-1.3045452,-1.5312747,-1.9191151,-1.8825293,-1.732448,-1.639877,-1.5157626,-1.3539184,-1.1494602,-1.1482425,-0.96957177,-0.7789632,-0.6002318,-0.42933932,-0.43536776,-0.89973307,-1.5130109,-2.0915837,-2.1245615,-2.0248175,-1.8224785,-0.8810208,-0.24478203,-0.43371955,-1.1015468,-1.5862014,-1.6866074,-1.6853015,-1.9868377,-2.240281,-2.4563422,-2.5992393,-2.6114557,-2.696117,-2.6619332,-2.6041667,-2.4758332,-2.2585697,-1.8300674,-1.2717626,-0.6843061,-0.34778646,-0.21172865,-0.281958,-0.42640823,-0.22366829,-0.03815384,0.14197612,0.18118168,0.15750186,0.02319564,-0.096909165,-0.08407918,-0.23785953,-0.2567962,-0.4443357,-0.6752095,-0.9064771,-1.0820173,-1.2656037,-1.4425836,-1.6111085,-1.8338602,-1.996691,-2.1473517,-2.373432,-2.5975893,-2.570399,-2.4765217,-2.361074,-2.1359403,-1.4356215,-1.0568739,-1.2561914,-1.2328238,-1.4802712,-1.4796433,-1.3151383,-1.4082699,-1.6854331,-1.7395738,-1.3978924,-0.2349594,2.0069785,4.075602,4.7935305,4.7233105,3.403481,1.1717945,0.39686054,-0.06305975,-0.6501241,-0.6884595,-0.12233871,0.52039057,0.6635745,0.8125049,0.7442315,0.76895607,0.79907227,0.86753166,0.96789557,1.0106424,0.493181,-0.18169543,-0.6586234,-0.83231914,-0.9170599,-0.9452048,-0.95251083,-1.102985,-1.3614703,-1.7291166,-1.9974618,-2.0030804,-1.6680768,-1.4277601,-1.2897649,-1.1854658,-1.1562788,-1.2987185,-1.4614842,-1.5282104,-1.5337464,-1.544211,-1.6283277,-1.6928525,-1.6980247,-1.572582,-1.2698632,-0.89243096,-0.4545605,-0.2483067,-0.12808722,-0.04865133,0.18753123,0.29289144,0.089855045,-0.94744444,-1.3420975,-1.4747274,-1.395735,-1.3651884,-1.3697929,-1.3897603,-1.3048702,-0.1618622,-0.1612364,-0.16129875,-0.16118816
2.2125182,2.1028306,2.013281,1.8034347,1.0862434,0.2751407,0.17542243,0.26825404,-0.16469581,-0.3693853,-0.2994337,-0.26761752,-0.30744767,-0.21290952,0.40484205,1.0107646,1.2235358,0.92879325,-0.11672397,-1.1673852,-1.2540866,-1.1291565,-1.4673631,-1.6953219,-2.089268,-2.2004137,-2.0753663,-1.4552269,-0.89014864,-0.4203862,0.012144225,0.3611115,0.6082768,0.54146373,-0.36388084,-1.318489,-1.3457797,-1.0783858,-0.6842235,-0.1945412,-0.32165402,-0.28228596,-0.048513547,0.05387105,-0.12074138,-0.4606201,-0.18679802,-0.12008643,-0.002670586,0.26037043,0.4461039,0.41025814,0.54020023,0.6303313,0.8938523,1.2891382,1.6710498,2.5327737,3.4365888,3.8155203,4.1086826,4.300352,4.4167633,4.3581924,4.2676454,4.2900877,4.3539705,4.452067,4.6111054,5.25925,6.2273297,6.756529,7.223816,7.5722585,7.7781334,7.91383,8.057432,8.106118,8.183863,8.255732,8.260845,8.08728,7.5631,6.493828,4.954794,3.1730466,2.4110847,0.89848185,0.38139772,-0.11801714,-0.33473647,0.4754194,1.868084,3.3499625,4.6871634,5.9990025,7.1167917,7.835969,8.133119,8.1862955,8.236578,8.073879,7.139999,4.9455943,2.150473,0.7640131,-0.04998073,-0.21900956,-0.16484511,0.18569441,0.9297785,0.96469676,0.2151571,-1.4753234,-2.0954568,-2.0374827,-1.4207373,-1.1761073,-1.1891142,-1.1664326,-0.7161895,0.24278423,1.5186503,2.0684671,2.2274446,2.1591294,2.109193,2.033457,1.8980178,1.6054361,1.1506016,0.35375082,-0.4005606,-1.1428531,-1.467711,-1.4323709,-1.1628871,-0.81800175,-0.48257208,-0.13566865,0.11017404,0.19249597,0.16751139,0.16062596,0.15022804,0.23935369,0.22564247,0.17802382,0.034105137,-0.11877166,-0.32065564,-0.62819195,-0.96735096,-1.2392459,-1.1795658,-0.88071436,-0.42457566,-0.2306309,-0.3373857,-0.23400997,-0.35480064,-0.391481,-0.33000877,-0.3440138,-0.39359334,1.1355258,1.1359563,1.1359608,1.1362032
-0.85350406,-0.87147754,-1.026249,-1.4589353,-1.6395674,-1.527567,-1.1872513,-0.8213972,-0.42280528,-0.3474975,-0.14046194,0.019071922,0.29337552,0.60179067,0.53531146,0.595957,0.51394355,-0.27262977,-1.602806,-2.2699785,-2.5322948,-2.9406624,-2.8075454,-2.593072,-2.1766763,-1.4844058,-1.1294119,-1.0296025,-0.9648291,-0.5323213,-0.112541884,-0.14249192,-0.47047913,-1.2039542,-1.7850056,-1.976115,-1.9043593,-1.7487963,-1.7036107,-1.7843328,-1.8297203,-1.5919069,-1.2498026,-1.2219889,-1.9135578,-2.0798256,-2.4269876,-2.4324667,-2.0889285,-1.905097,-1.796976,-1.5065956,-1.3315897,-1.0597787,-0.78444624,-0.5683881,-0.28887683,-0.39878517,-0.66971093,-0.6384608,-0.46484962,-0.25685728,-0.073429406,0.12147428,0.34880555,0.47690734,0.49882618,0.4469353,0.35412896,0.25605235,0.11369872,0.048280954,0.055085897,0.09891857,0.12961943,0.20353432,0.32020295,0.3955016,0.4094475,0.5217906,0.5774288,0.516345,0.17201799,-0.4664361,-0.8908005,-1.1256907,-1.2520502,-1.2720387,-1.3073038,-1.4726484,-1.3493603,-0.6923891,0.1552856,1.1456927,1.4863036,1.295146,0.85063595,0.27535284,0.16643631,0.31046262,0.37588662,0.1775465,0.10501517,0.11466426,-0.0533368,-0.21553177,-0.08859886,-0.22245438,-0.33385918,-0.21933739,-0.52595735,-0.8824291,-0.6943026,-0.1330837,-0.3634288,-0.5348117,0.5438995,1.1224161,1.161973,0.8212826,0.11457682,-0.33759582,-0.3073112,0.07848531,0.40774792,0.59025896,0.7181307,0.851502,1.1011567,1.5649004,1.7546875,1.4820747,1.0412847,0.7736434,0.7745343,0.56035256,0.38761532,0.2932682,0.17997284,0.18900508,0.23731749,0.35976943,0.40532574,0.47438294,0.56580794,0.5853801,0.6370493,0.5875835,0.51240456,0.31930384,0.06736708,-0.3331707,-0.63565105,-0.9592374,-1.2591336,-1.3125731,-1.4014068,-1.5404406,-1.3623626,-1.1846781,-1.2563626,-1.1875358,-1.1441373,-1.1561558,-1.2060509,-0.4529883,-0.4525233,-0.452559,-0.45246872
-2.3344858,-2.3047323,-2.5202687,-2.6964858,-2.1284227,-1.5274224,-1.4403914,-1.0299484,-0.33692867,0.26182774,1.2385075,1.715051,2.8362098,5.2070484,9.297805,10.611115,10.383337,10.273746,9.884855,8.711774,7.411296,4.6392803,2.2420006,0.8463145,0.6156554,0.4242477,0.51316744,0.44544375,0.25035512,0.37637347,0.7164025,0.78804433,0.6230744,0.16293918,-0.27116296,-0.2478805,-1.4529316,-2.2541049,-2.412913,-2.298731,-2.0306988,-1.7756252,-1.4623353,-1.1117772,-1.5601882,-1.4876113,-2.2363472,-2.7218642,-2.8710709,-2.8952584,-2.8589437,-2.7410386,-2.529801,-2.352783,-2.1914601,-2.0267215,-1.8027158,-1.5426928,-1.4095552,-1.1895522,-0.8746334,-0.57733446,-0.51709586,-0.59966755,-0.62247103,-0.70958674,-0.8573969,-1.0511637,-1.2880067,-1.5461769,-1.7789348,-1.8647177,-1.7844046,-1.704258,-1.6257132,-1.538074,-1.5062963,-1.4708521,-1.424242,-1.4087276,-1.50749,-1.7761574,-2.1192534,-2.5304036,-2.8936193,-3.1564589,-3.2595081,-2.9545178,-2.7398877,-2.585117,-2.3579497,-2.376886,-2.2524893,-2.056903,-1.9019217,-1.6318595,-1.3462977,-0.9609825,-0.61372936,-0.40002978,-0.41698146,-0.64403594,-1.0344101,-1.3884678,-1.5655274,-1.9382434,-2.561007,-2.614482,-2.133038,-1.6003473,-0.58065337,-0.27309328,-0.3949429,-0.5126387,-0.96450984,-1.4819131,-1.0399342,-0.15949422,0.32384908,0.56625134,0.4964404,0.22131804,-0.23243208,-0.4156,-0.52086055,-0.5749763,-0.6131104,-0.58150005,-0.49881506,-0.4944495,-0.5119078,-0.5596546,-0.4373942,-0.13411616,0.4510103,1.4425722,2.6527007,4.456783,5.8821073,7.291937,7.9978943,8.281669,8.400822,8.523095,8.738794,8.852356,8.945118,8.92663,8.801665,8.6440525,8.478609,8.341475,8.362164,8.309622,8.167561,7.7788363,7.2537785,6.762885,6.653318,6.393773,6.26692,6.4157915,6.206996,6.2196045,5.886357,3.2231903,3.219567,3.219706,3.2185516
-0.5817857,-0.67829233,-0.57840705,-0.25715953,-0.32731017,-0.32252336,-0.36892116,-0.41257742,0.052656047,0.16556902,0.23882803,0.32463068,0.49754247,0.9108795,0.58118725,0.43389437,0.5233317,0.34615558,-0.36893752,-1.0389063,-1.0376649,-1.157292,-1.1486082,-1.1444706,-1.1254382,-0.94236624,-0.8482315,-0.7876468,-0.6863544,-0.61822045,-0.60155606,-0.57966554,-0.49447095,-0.43708116,-0.51361024,-1.331824,-1.5807709,-1.3804594,-1.108222,-0.6728978,0.21363543,0.69961786,0.58822906,0.21818912,-0.048204523,-0.59367555,-1.146548,-1.0572964,-1.0943764,-1.1977135,-1.1329057,-0.9699561,-0.9520071,-0.90380865,-0.7478659,-0.4324062,-0.3156678,-0.37074402,-0.28253102,-0.033074975,0.1542083,0.41771746,0.5913198,0.57464963,0.77495176,0.9924005,1.2539835,1.4709746,1.6725255,1.5955257,1.3349606,1.1773385,0.7543326,0.57982063,0.37578163,0.17261177,-0.081762314,-0.26955745,-0.4410716,-0.42242813,-0.19750184,0.1464591,0.5712061,0.9116812,0.99472046,1.0976726,1.3636143,2.0024471,2.0401504,1.7931284,1.9295925,2.1862154,2.2923884,2.753322,2.3909402,2.2467163,2.039224,1.5069754,1.186061,1.1972281,2.0966856,4.4818754,6.8651867,8.013302,8.40651,8.089423,7.076481,5.6245975,4.483431,3.792857,2.7565799,2.7630327,3.0708904,2.7948525,2.169401,1.270828,0.31519496,0.3370018,0.30207336,0.20742941,-0.034278214,-0.389332,-0.63287246,-0.7441226,-0.6923153,-0.5355701,-0.4037546,-0.34350884,-0.2339493,0.058706224,0.10793173,0.034594357,-0.073824406,-0.1689977,-0.014013469,0.105677515,0.23101798,0.2926912,0.32182473,0.20473889,0.12012591,0.17060503,0.23049027,0.30634075,0.34239602,0.38782585,0.41081598,0.43918645,0.503501,0.58000165,0.70002496,0.54106086,0.24276751,-0.29206443,-0.6833352,-0.79477614,-1.0321006,-1.3937502,-1.4387453,-1.4576737,-1.2951854,-1.2441761,-1.3648189,-1.4353707,-1.2642043,-0.2514339,-0.25204754,-0.25203806,-0.252159
-0.4580933,-0.5136027,-0.5247805,-0.6878741,-1.0096965,-1.3258448,-1.480037,-1.7692792,-1.6359969,-1.568792,-1.5769718,-1.6206838,-1.401925,-0.49652553,1.1752579,2.249571,2.4445972,2.522518,1.8459406,0.64140266,-0.24647844,-0.92327154,-1.4541316,-1.7523875,-1.7409221,-1.6350503,-1.4178773,-1.3011929,-1.4388213,-1.4998165,-1.1848999,-0.83942944,-0.864111,-1.2516114,-1.2785423,-1.3195945,-1.475093,-0.96383625,-0.55932957,-0.46803424,-0.53164166,-0.14988336,0.7398305,2.6196492,2.4980195,2.0072665,0.26197377,-1.0900381,-1.3759825,-1.5050111,-1.3094605,-1.0997508,-0.72738373,-0.46765655,-0.3959528,-0.22292733,0.34832355,1.2824426,1.5320085,1.5134927,1.5042105,1.6041688,1.6815296,1.5531813,1.4431965,1.3212752,1.274869,1.2830693,1.2158428,0.8307981,0.15536511,-0.17610934,-0.33614385,-0.42039403,-0.40598634,-0.2908936,-0.25504586,-0.16853425,-0.010799903,0.0314335,-0.05818081,-0.24101228,-0.46342483,-0.7025731,-0.8554554,-0.63510126,-0.46423343,0.021785676,-0.08811736,-0.26641113,-0.44961846,-0.5380093,-0.3520158,0.05814156,0.35708803,0.43366972,0.16417179,-0.11324507,-0.21298748,-0.35144976,-0.568356,-0.8073616,-1.3343115,-1.5665668,-1.4894435,-1.308553,-1.4389398,-1.3621463,-0.9889314,-0.626873,0.33754158,0.5885184,-0.064016506,-0.9767126,-1.6020188,-1.8509862,-1.7614027,-1.620959,-1.4912252,-1.4624679,-1.2490125,-1.0326067,-0.6550673,-0.5032077,-0.45381323,-0.47222477,-0.48681122,-0.50468594,-0.5584501,-0.6025347,-0.47179115,-0.18798089,0.25162584,0.60532635,0.91573405,1.0932868,0.9849255,0.9747725,0.99156094,1.1013732,1.2143583,1.2682611,1.2923449,1.2926565,1.313138,1.3416774,1.2518814,1.087625,0.9015564,0.69057477,0.4871118,0.27384746,-0.10100715,-0.5664506,-1.0525383,-1.1979475,-1.6318233,-1.779933,-1.8032652,-1.8459743,-1.6855657,-1.7028012,-1.6504401,-1.6029766,-1.5359952,-1.7594495,-1.7594784,-1.7594845,-1.7594564
-4.291661,-4.166735,-4.077518,-3.88313,-3.1551414,-2.6056323,-2.2617648,-2.0502064,-2.3670542,-2.5043492,-2.435114,-2.3992038,-2.2181654,-1.6881313,-0.6786348,0.14970894,0.54230666,0.01986593,-1.1909953,-2.3100488,-2.8133674,-3.1815457,-3.287647,-3.1882596,-3.0293097,-2.566081,-2.343631,-1.6144927,-1.1504004,-0.67674357,-0.43531197,-0.42569864,-0.5221855,-0.9566002,-2.3397222,-3.691176,-4.2856603,-3.8972974,-3.6363916,-3.38025,-3.392654,-3.4438024,-3.2010195,-3.5615597,-3.9610214,-4.212026,-4.2801385,-3.691287,-3.4194007,-3.2499905,-3.2361922,-3.30188,-3.1885767,-3.0478616,-2.7729821,-2.4232235,-2.003133,-1.2389239,-0.31315964,0.28132176,0.79801416,1.0817792,1.2528186,1.4026651,1.3768026,1.3273425,1.0978838,0.6970813,0.2164024,-0.2399691,-0.6227487,-0.7977129,-0.75145584,-0.6308546,-0.5780107,-0.5778398,-0.53998315,-0.551463,-0.549473,-0.60004854,-0.89743876,-1.496176,-2.2682858,-3.0402274,-3.4775836,-3.7156987,-3.4704218,-3.0305471,-2.9783528,-3.0755372,-3.2040877,-2.8339982,-2.191103,-1.5594119,-0.66564167,0.62404317,2.4682176,4.2649174,5.273238,5.7866545,5.9704785,5.473397,4.1955795,1.6860784,-0.41706017,-1.2353848,-1.8580334,-2.1221783,-2.234003,-1.8701725,-1.1741526,-0.8338567,-1.0496807,-2.105967,-2.8470893,-2.689443,-1.5190778,-0.4739353,0.2535621,0.9024552,1.7230456,2.8653302,3.510099,3.7653189,3.897153,3.9503942,3.9895835,4.0364513,4.1162844,4.2135406,4.153414,3.665989,2.944492,2.0935717,1.3078631,0.6596736,0.14515683,-0.1695992,-0.3835973,-0.4268273,-0.43219823,-0.37854385,-0.3973878,-0.4066579,-0.42325664,-0.37772483,-0.3139189,-0.33053422,-0.41194668,-0.487575,-0.53913957,-0.6551623,-0.6574732,-0.66961354,-0.55058473,-0.4391523,-0.117649615,0.06318563,-0.0042192116,0.061907575,-0.12481128,-0.018067658,-0.08500871,-0.10244049,-0.24597444,-2.2173548,-2.2203202,-2.220188,-2.2210145
