0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
12.4499035,12.494244,12.501322,12.349784,12.466771,12.385289,12.161159,11.883451,11.233612,10.047544,7.1380014,5.080352,2.7980528,1.0902781,0.8096132,0.63101566,0.16458859,-0.3514278,-0.84497607,-1.1102086,-1.2254722,-1.4268212,-1.6570823,-1.6448075,-1.6162555,-1.331774,-0.82480085,0.3390842,2.0105925,2.7325647,2.7771409,2.9755697,2.5969477,1.6789459,0.88697994,-0.07796396,-1.1731169,-1.2838522,-1.3036938,-1.5169154,-1.5608673,-1.5979177,-1.6731691,-1.7281084,-1.6341867,-1.4557512,-1.31774,-1.3077233,-1.2580224,-0.97783524,-0.43385133,0.6663865,1.2633357,1.4845942,1.502285,1.3972901,1.0881085,-0.08098134,-0.66617024,-0.80305815,-0.78230166,-0.71793133,-0.62319833,-0.6131536,-0.65849584,-0.6848936,-0.7437681,-0.79940605,-0.8661032,-1.1027961,-1.2239028,-1.1929629,-0.9342773,-0.47008365,0.43009472,1.266928,1.5493374,1.302932,0.9959032,1.087882,2.1866755,3.482912,3.2932293,2.1892443,0.9644822,0.643541,0.6082886,0.5238922,0.4809555,0.44120017,0.40722242,0.52059233,1.222522,2.4082282,3.519608,4.9274325,4.4381027,3.1319015,2.331624,1.0152422,0.61297077,-0.14743274,-0.38166884,-0.5415653,-0.6628829,-0.7026261,-0.7798118,-0.42892867,-0.35058057,-0.18849008,0.8619229,2.5943909,3.5595345,4.0010257,4.0654526,4.141597,4.139183,4.2752075,3.9070668,2.6103466,2.008836,1.7815313,1.9380841,2.3161972,2.4507346,2.722856,2.3061957,1.5920408,1.1238742,0.614299,0.084701225,-0.3836497,-0.8006898,-0.8830292,-0.70182884,-0.58047515,-0.35591885,-0.18147741,0.13921261,0.7143651,1.2075353,1.8454881,2.6958904,3.900712,5.177517,5.629797,6.5643682,8.216459,9.478708,10.568281,11.182329,11.288116,11.434631,11.487912,11.697515,12.281494,12.672525,12.711796,12.898864,13.059769,13.113913,13.195045,11.799712,13.2338085,11.799191,11.798247,13.245619,13.217195,11.798199,13.274677,13.186539,13.22917,13.278091,13.270055,13.254084,13.244648,13.267138,13.097733,12.973907,12.795834,12.463953,12.385171,12.801111,12.877299,12.868401,13.28265,13.176546,13.147749,13.126129,13.221458,13.238607,13.269394,13.244925,13.183294,11.842062,13.2173195,11.798067
-2.9962044,-2.991416,-3.1079195,-3.3115985,-3.3709428,-3.485197,-3.6912415,-3.7862148,-3.8209758,-3.7951612,-3.271946,-3.1670256,-3.2119255,-3.0234442,-2.895022,-2.723373,-2.5217233,-2.6876998,-2.794405,-2.8843663,-2.8909469,-2.782607,-2.5084386,-2.25883,-2.3077745,-2.7205052,-3.2569451,-3.9378066,-4.1868553,-4.1131473,-3.9991724,-3.9483757,-3.7976184,-3.6952157,-3.709909,-3.9977446,-4.5777197,-4.763704,-4.758845,-4.1916466,-3.670862,-3.4568384,-3.3089757,-3.1456604,-3.0160236,-2.7966847,-2.5106647,-2.629829,-3.029657,-3.3074338,-3.6214364,-3.7660277,-3.7851024,-3.7135253,-3.662953,-3.5455084,-3.5472734,-3.8628612,-4.2054687,-4.3944592,-4.4169207,-4.2031183,-3.7188215,-3.4182525,-3.2858686,-3.210442,-3.1632042,-3.1276803,-3.0565958,-3.008594,-3.0069852,-3.0791612,-3.1724367,-3.258903,-3.3364475,-3.3034773,-3.202332,-3.1090732,-2.966114,-2.8705883,-3.1659365,-3.4957337,-3.4719977,-3.4346294,-3.426766,-3.67684,-3.7568936,-3.6260445,-3.6997485,-3.7858596,-3.6027014,-3.3800633,-3.4223359,-3.6160073,-3.5832868,-3.7023172,-2.9758196,-2.5053978,-2.2758794,-1.907372,-1.7151732,-1.205402,-0.74572074,-0.49259675,-0.49663204,-0.5957402,-0.39254743,-0.018411752,-0.10513152,-1.0745965,-2.338946,-3.144109,-3.3298047,-3.2661233,-2.9978876,-2.90419,-2.8672657,-2.8183534,-2.735951,-3.0293097,-3.5053568,-4.072983,-4.2759924,-3.692933,-2.9006257,-2.5309222,-2.0873206,-1.4960637,-1.1065327,-0.7189128,-0.84695715,-0.9508419,-1.0528584,-1.0484207,-0.9578859,-1.0196443,-1.1114264,-1.206701,-1.2592562,-1.2003226,-1.026153,-0.8754895,-0.8100934,-0.78896725,-0.72128433,-0.6695743,-0.31715035,0.08598736,-0.019590199,-0.68979037,-1.0355055,-0.9156699,-1.0453987,-1.2608802,-1.2441728,-1.5976808,-1.8014913,-1.9265991,-2.0052218,-2.0666041,-2.0674355,-2.0740333,-1.9187417,-2.130009,-1.9185631,-1.9185288,-2.2186568,-2.119207,-1.9185333,-2.147973,-2.1393485,-2.136297,-2.0949047,-2.1643217,-2.2192228,-2.1714678,-2.2184901,-2.329884,-2.400978,-2.4183793,-1.9861333,-2.0666292,-2.3619413,-2.3941903,-2.3279805,-2.2036028,-2.3575602,-2.3394284,-2.2885003,-2.2615943,-2.205719,-2.232106,-2.229765,-2.2630658,-1.9349589,-2.2227366,-1.9184961
0.1195333,-0.025757462,-0.4342221,-0.8799437,-0.70935506,-0.9198154,-1.1278837,-1.5175364,-1.6913992,-1.7413346,-1.7571216,-1.5273833,-1.2175864,-1.0396804,-0.787772,-0.81963515,-0.9895061,-1.1133454,-1.2329739,-1.224055,-1.1503403,-1.0257106,-0.6441471,-0.30299696,0.4399636,2.0630715,3.9334369,6.2304077,7.762432,8.462206,8.678028,8.595857,8.618961,8.595684,8.484043,8.16143,7.292964,6.5421133,5.387583,2.4312556,0.30403817,-0.5183787,-0.79564667,-0.8447683,-0.784817,-0.6484308,-0.29241842,1.4353955,3.3238258,4.7552395,6.126904,7.75869,8.417297,8.625445,8.651135,8.601875,8.390707,7.718198,6.5945272,5.1289673,3.6385398,1.5433218,-1.7934604,-3.0792642,-3.408391,-3.551076,-3.592651,-3.5898962,-3.6096532,-3.6395903,-3.572866,-3.142991,-2.3611312,-1.6498266,-0.79269624,-0.14837688,0.0100976825,-0.25015748,-0.6385639,-0.7807441,-0.77443445,-1.1059496,-1.0831978,-0.8158883,-0.84242195,-0.8987766,-1.2623322,-1.1413541,-1.1053035,-1.2813008,-1.2514367,-1.029236,-0.6662668,-0.06883296,-0.23049068,-0.75638986,-0.8679465,-0.8024407,-0.7736512,-0.819905,-0.49112788,-0.1689865,-0.18544142,-0.60512286,-1.368995,-1.9335763,-2.0567083,-1.5920824,0.52009803,4.2046046,7.7177258,9.939417,11.314726,11.810686,11.937027,11.896811,11.803051,11.608517,11.214363,10.035691,8.755651,7.1665716,3.1812668,-0.26200923,-1.0938053,-1.0120237,-1.0316299,-1.4844991,-1.6886854,-2.1177006,-2.5729098,-2.6535835,-2.5783894,-2.5593357,-2.6634822,-2.821616,-2.9467702,-3.0563533,-3.1673377,-3.4013844,-3.5555823,-3.6343575,-3.6701994,-3.425448,-2.9666748,-2.8017592,-2.569485,-2.4555175,-2.6627896,-2.6431544,-2.463055,-2.2821949,-2.2024012,-2.1165278,-1.9177761,-1.5451021,-1.1473188,-1.0919449,-0.77831095,-0.44300854,-0.28338158,-0.09234625,0.7354827,-0.19548151,0.7354477,0.73576283,0.032725096,0.000744015,0.7357934,0.068537384,0.03669676,0.021580487,0.02523318,0.007983327,0.06630334,0.0712899,0.028504908,-0.13919476,-0.2759862,-0.41867393,-0.98225,-1.0802726,-0.6651877,-0.33409327,-0.50936425,-0.1352117,-0.20747453,0.01637119,0.09053096,0.090168774,-0.10396144,-0.15091693,-0.18511996,-0.2978554,0.74837154,-0.2252748,0.735817
-1.6723467,-1.6315043,-1.6559919,-1.6767595,-1.8456045,-1.9519216,-2.0770836,-1.9252949,-1.3755658,-0.89864665,-0.016773015,0.30073732,0.50385666,0.6026906,0.4751406,0.64596057,1.037144,0.9177216,0.2619971,-0.17314276,-0.44965792,-0.60584635,-0.70651793,-0.49350956,-0.51131797,-0.7591508,-1.0299873,-1.5606368,-2.1148727,-2.3338318,-2.359438,-2.3127909,-2.2340355,-2.045967,-1.8552265,-1.939048,-2.0939388,-2.0301733,-1.8000294,-1.6934161,-1.7663976,-1.8842597,-1.8979266,-1.7890811,-1.5917838,-1.3255041,-0.93797874,-0.8727124,-0.98713726,-1.0935233,-1.3792619,-1.8791947,-2.211877,-2.3249578,-2.4194865,-2.3912368,-2.351214,-2.3393855,-2.2868795,-2.363554,-2.350249,-2.3097553,-2.13697,-2.159893,-2.286428,-2.382752,-2.4859781,-2.6518395,-2.6652856,-2.6263342,-2.515868,-2.3304667,-1.979612,-1.8079488,-1.901898,-1.926229,-1.9040034,-1.890342,-1.8719474,-1.6694257,-1.4150511,-1.3909775,-1.3052019,-1.3299814,-1.5953934,-1.6306856,-1.659291,-1.4811096,-1.2447262,-1.1255058,-1.1003056,-1.0315945,-0.8288388,-0.4270275,-0.43823317,-0.60634524,1.4408553,2.041936,2.4722495,3.0934908,3.6596427,4.790938,5.987924,6.744804,7.1524725,5.9210286,2.7283175,1.0020183,0.56683475,0.2274543,-0.8736181,-1.9551324,-2.4936054,-2.8166883,-3.0464823,-3.2062492,-3.276391,-3.21692,-2.7470403,-2.2849758,-2.2074678,-2.0723543,-1.9643933,-1.9471245,-1.9029368,-1.8942631,-1.6460185,-1.2597969,-1.1467295,-0.66256684,-0.3452481,-0.1937165,-0.20073038,-0.29785797,-0.43683347,-0.5342126,-0.53337884,-0.42900705,-0.40904164,-0.46076953,-0.39658827,-0.4292783,-0.5816427,-0.6936918,-0.7866009,-1.0385439,-1.3665075,-1.4416339,-1.1528634,-1.1402116,-1.1722691,-0.74032784,-0.59211564,-0.6252942,-0.58447766,-0.9231374,-1.2441012,-1.388176,-1.5796351,-1.8668673,-2.0179086,-2.1572561,-0.9100087,-1.8847317,-0.9096398,-0.9091351,-2.3101323,-2.1959045,-0.9091166,-2.2022016,-2.2923677,-2.2618754,-2.1778655,-2.3093827,-2.3400412,-2.274315,-2.3583944,-2.5256917,-2.6576717,-2.6449652,-1.9520181,-2.1079872,-2.3328629,-2.4132166,-2.3381433,-2.3097358,-2.3125823,-2.3763442,-2.4312062,-2.2695959,-2.1179883,-2.2120686,-2.3213682,-2.2990289,-0.9470291,-2.4474032,-0.90903765
1.572402,1.6050508,1.9280317,2.3790035,2.156481,2.3119485,2.4969604,2.8407452,3.132608,3.9605446,4.7347918,4.918287,4.910213,4.7605143,4.68826,4.771422,5.054972,5.4908147,5.874965,5.95839,5.9223976,5.636116,4.504598,3.5370755,2.7485752,2.1729121,1.5926732,0.29805675,-1.1133522,-1.5780491,-1.5569699,-1.1562889,-1.0822757,-1.0384152,-0.84208995,0.038117565,1.9189434,2.79655,3.6676955,4.7996836,5.218877,5.315602,5.251276,4.9825506,4.59212,3.9052596,3.051176,2.2547894,1.7687575,0.9599513,-0.06585866,-1.2490237,-1.6491883,-1.6437464,-1.5758469,-1.680313,-2.001803,-2.0678754,-1.638985,-1.1694735,-0.7956147,-0.41384345,0.18974327,0.63242626,1.0101717,1.5400676,2.065579,2.734877,3.2733154,3.6194305,3.6716888,3.135145,1.3823887,-0.33744505,-1.8420217,-2.2735827,-2.2723036,-2.1169953,-1.7074373,-1.3706181,-1.1154099,-0.68955123,-0.13527194,0.7885808,1.7005644,2.1258318,2.2318327,1.8269352,1.4475776,1.1984503,0.8245412,0.44077408,-0.016423993,-0.6630684,-1.253294,-1.6085463,-1.4786291,-1.429297,-1.4321868,-1.4281224,-1.6235433,-1.6953387,-1.7940952,-1.6590624,-1.318689,-0.36676776,0.45891893,0.8696915,0.6683302,0.22036418,-0.37031168,-1.2956858,-1.6659632,-1.6669056,-1.5800278,-1.5576165,-1.6452622,-1.7987976,-1.8358867,-1.6527469,-1.5612935,-1.680787,-1.6318698,-1.3749208,-1.4557099,-1.5045972,-1.5850239,-1.4987192,-1.1990486,-1.0041722,-0.93091756,-1.0026727,-1.1210191,-1.0565528,-0.9718025,-0.88767135,-0.8647803,-0.9761417,-0.9233102,-0.8165737,-0.8043346,-0.74642307,-0.72998756,-0.9963939,-1.2880752,-1.3206731,-1.2563274,-1.0340579,-0.818714,-0.70814836,-0.6635996,-0.7221967,-0.6821892,-0.78489137,-0.83216333,-0.7016234,-0.81372344,-0.7643126,-0.75362086,-0.87144524,-0.99906886,-1.1331854,-0.0443525,-1.144247,-0.044395953,-0.044389218,-0.9766511,-1.0876348,-0.04438585,-1.0344849,-1.0630109,-1.0274051,-1.0384891,-1.0266819,-1.0497432,-1.0159565,-0.923618,-0.73847276,-0.7338259,-0.9520818,-1.3661876,-1.1919273,-1.0533977,-1.1423445,-0.90338176,-0.86530113,-0.7251449,-0.9103868,-0.96115124,-0.9837522,-0.99279517,-0.96653676,-0.934976,-0.8985712,-0.03524199,-0.83110714,-0.044388577
-1.5650584,-1.5244658,-1.5499611,-1.6166983,-1.6569779,-1.7838589,-1.97826,-2.183875,-2.269312,-2.4511425,-2.0623045,-1.8351032,-1.3792917,-0.9930887,-0.7570269,-0.79144156,-0.7421038,-0.44886458,0.05673328,0.3210693,0.56268007,1.1640134,2.7026496,3.7913146,4.174147,3.96347,3.65939,2.4020634,0.5404979,-0.36530858,-0.7738421,-0.9038944,-0.7353926,-0.26140478,0.40492377,1.1206832,1.2758136,1.0375602,0.4818236,0.36713895,0.6774266,1.014854,1.3564608,1.7402661,2.3358388,3.1652055,3.928817,3.748374,3.3843622,2.968852,2.7407048,1.17054,0.17557213,-0.18416515,-0.2653443,-0.15245588,0.35308236,1.6078298,2.0901492,2.0003827,1.9241196,1.9762244,2.0865016,1.9860697,1.7720174,1.4903002,1.2269564,0.8948786,0.520074,0.2917136,0.081252754,-0.5395076,-1.2196456,-1.6085913,-2.0489814,-2.4693794,-2.5558245,-2.3419967,-2.0078058,-1.6811345,-1.4225603,-1.297138,-1.0305172,-0.8658681,-0.9114678,-0.70052505,-0.19487943,0.007701017,0.004862344,0.06643356,0.2318562,0.4353255,0.27115655,-0.36500227,-0.8180056,-1.4906172,-2.077144,-2.014995,-1.9168963,-1.5940471,-1.4335706,-0.706763,-0.02140534,0.2285775,-0.27062213,-0.97118354,-0.42188537,-0.20580834,0.08206868,0.32724673,0.37436044,0.16878791,0.26410672,0.7318828,1.1280572,1.3609895,1.7677863,2.627534,4.664056,6.5922937,6.6785965,6.3393316,5.513686,3.680098,2.2818844,1.6846005,1.4152863,1.1575646,0.69469947,0.34416384,0.56133544,0.79214764,0.9646343,0.9538686,1.0180146,1.3575621,1.4629314,1.5796646,1.5593423,1.2986588,1.1065496,0.78400385,0.39099345,-0.016854882,-0.3563653,-0.54748666,-0.8875196,-1.3888445,-1.4461575,-1.5695432,-1.7870874,-1.6033279,-1.3108205,-1.0467752,-1.4623533,-1.8197438,-1.9917955,-2.1837277,-2.4425027,-2.7745237,-2.8310242,-2.8229485,-1.6664901,-2.7978334,-1.6663518,-1.6661565,-2.991765,-2.9394588,-1.6661539,-2.9698968,-3.0198407,-2.9728441,-2.9107776,-2.7836556,-3.0716605,-3.0110865,-3.0642822,-3.1031659,-3.0936236,-3.00951,-2.1511195,-2.2435706,-2.7446778,-3.059538,-2.9209225,-2.9986262,-3.097932,-3.2816877,-3.215687,-3.134407,-2.932697,-2.897572,-2.9071429,-2.9299943,-1.6769409,-2.8905432,-1.6661241
-1.6730762,-1.6078873,-1.6528008,-1.7427478,-1.9788723,-2.1945295,-2.5314794,-2.7360606,-2.9022841,-3.0434418,-2.828063,-2.681241,-2.558068,-2.3722067,-2.2199368,-2.1044855,-1.9414407,-1.6782116,-1.3157033,-1.1079232,-0.9902179,-0.78317106,-0.4443238,-0.5175101,-0.7715858,-1.2141663,-1.5807359,-1.8012501,-2.1741009,-2.453116,-2.482474,-2.5554454,-2.5345335,-2.334062,-1.9663932,-1.3806738,-0.86181796,-0.8425236,-0.9417151,-0.72170615,-0.38938177,-0.25581926,-0.2387212,-0.33066535,-0.5001972,-0.5619242,-0.76268613,-1.0814995,-1.4647987,-1.6527832,-1.6701584,-1.8614587,-2.070129,-2.1777494,-2.1150398,-1.855209,-1.3586218,-0.18226853,0.7473163,0.8435214,0.7710296,0.8345305,0.90041,0.6172215,0.37782305,0.16571245,0.054912955,-0.007762581,-0.05646345,-0.051101565,-0.17806569,-0.6406355,-1.1075468,-1.2489126,-1.59759,-2.1158748,-2.2495666,-2.1651366,-1.9353125,-1.6803262,-1.8226638,-2.3040695,-2.3015342,-1.9521989,-1.3109132,-1.122038,-0.8903582,-0.8451315,-0.96481013,-1.0030559,-0.9667032,-1.1355448,-1.5378428,-1.9230267,-1.9820259,-2.77752,-3.579402,-3.4155664,-3.293158,-3.042521,-2.8821385,-2.6821494,-2.367529,-1.9509835,-1.5729816,-1.351853,-0.6460462,-0.9230163,-1.2877383,-2.0880668,-2.1252751,-2.1162844,-2.4621859,-2.4372883,-2.3251727,-2.3066049,-2.310461,-2.3206735,-2.2664738,-2.0988722,-2.112413,-2.2071922,-1.5144377,-0.38918287,0.45240596,0.6680836,1.3036935,2.2595081,2.552043,3.4421794,6.080618,7.1307187,7.774925,8.60777,9.03009,9.2953,9.341472,9.400965,9.398619,9.393449,9.303364,9.001286,8.630758,8.4392395,8.258927,8.073659,7.698795,7.0812063,6.349088,5.3745484,4.7630677,4.891125,4.8389554,4.8324876,4.6029353,3.727526,3.177074,3.1084502,2.4878092,1.7774794,1.2720921,0.8393172,-0.6470878,1.1698545,-0.647274,-0.64778054,0.35510254,0.5110518,-0.6478354,0.38088536,0.37528348,0.23737855,0.32742125,0.18327782,-0.30172652,0.023828901,-0.27101213,-0.46473163,-0.5164422,-0.37591216,1.9888513,1.3741407,0.29903355,-0.023125708,-0.44896132,-0.86594284,-0.8825974,-0.6726874,-0.5794358,-0.4464356,-0.07438333,-0.29403657,-0.41704512,-0.2738111,-0.65916526,-0.5378705,-0.6479065
-1.6309496,-1.5825053,-1.4909538,-1.298462,-1.561966,-1.5141834,-1.4075205,-1.0753404,-0.65261877,0.09681556,1.4209489,1.8415482,1.6632732,1.8521199,1.8966691,2.3705196,2.7624981,2.064769,1.1484578,0.6414435,0.38793468,0.29272175,0.31495842,0.8091821,0.9150865,0.5830928,0.06819709,-0.8588476,-1.7641507,-2.2420044,-2.3913934,-2.32478,-2.2394063,-2.1188805,-1.9473459,-2.0006752,-2.2256055,-2.2841778,-2.2404766,-1.9694401,-1.6454773,-1.5180484,-1.3513455,-1.0969217,-0.6880499,-0.14285272,0.54439884,0.5457652,0.08824223,-0.25103098,-0.74811447,-1.5452619,-2.1073155,-2.3351367,-2.4960604,-2.5203357,-2.426217,-2.3478847,-2.3797283,-2.538074,-2.5203834,-2.2425823,-1.4342644,-0.905389,-0.69497204,-0.5689818,-0.51084673,-0.5214174,-0.50457454,-0.4088047,-0.23264387,-0.12256546,-0.10785805,-0.38005447,-0.90566313,-1.4072034,-1.5723768,-1.5972953,-1.5863864,-1.5301427,-1.2854805,-0.96535283,-0.82266355,-0.86789954,-1.3365614,-1.767647,-2.0572248,-2.0159576,-1.8702159,-1.6499244,-1.4451481,-1.1226053,-1.2447441,-1.691988,-1.7857592,-1.2398337,1.7528465,2.9657898,3.5980725,4.220731,4.2826295,4.281582,4.4645977,4.6260343,4.5960226,3.394806,2.12954,1.6931106,1.624123,1.0783217,-0.013311654,-1.2243949,-2.1891682,-2.8570342,-3.0605977,-3.178132,-3.1524205,-2.9485004,-2.4665275,-1.9964232,-1.9600599,-2.1323633,-2.2100606,-1.8296982,-1.4592704,-1.2121773,-0.7117324,-0.030567244,0.25531596,0.88609755,1.1203651,1.2209666,1.1190888,0.94697785,0.76809025,0.7703022,0.82106256,0.9478731,0.97070384,1.0209202,1.2397519,1.3511313,1.3265387,1.1834956,1.0560338,0.97859335,0.7563332,0.7190539,0.72016287,0.12603462,-0.16959637,0.080022216,0.16259629,-0.19814804,-0.23719996,-0.7280863,-1.31247,-1.5014621,-1.6266376,-1.8626287,-2.0111005,-2.1497085,-1.5957114,-2.1449533,-1.5954354,-1.5951778,-2.3913643,-2.2696748,-1.5951691,-2.2968392,-2.3484876,-2.3546178,-2.2515383,-2.4319015,-2.4465404,-2.3878415,-2.4178205,-2.5671954,-2.6448808,-2.7407324,-2.5092213,-2.5396655,-2.657988,-2.661421,-2.5884871,-2.4652283,-2.3943229,-2.3204544,-2.3920436,-2.310754,-2.2269328,-2.265853,-2.276196,-2.2184687,-1.615686,-2.421248,-1.5951209
-1.645242,-1.6175928,-1.5242783,-1.4890163,-1.5177662,-1.4238963,-1.3414091,-1.4535588,-1.7995214,-2.403047,-3.0204868,-3.1576505,-3.0712519,-2.9810476,-2.991722,-2.9813113,-2.7442093,-2.415538,-2.1264038,-2.001822,-1.9369216,-1.918077,-2.022126,-2.0352144,-1.9565039,-1.9045467,-1.795022,-1.6497505,-1.9708552,-2.2379508,-2.1725903,-2.0838163,-2.088457,-2.098963,-2.0147216,-1.7109612,-1.1680572,-1.0649989,-1.0160675,-0.8577944,-0.6296082,-0.7143527,-0.8872783,-1.1527159,-1.4164392,-1.6719313,-1.8684573,-1.8008001,-1.7215688,-1.5394955,-1.460608,-1.937885,-2.2553434,-2.35794,-2.3754573,-2.3618026,-2.3213768,-2.1065273,-1.9524865,-1.878853,-1.8172263,-1.6147965,-1.144513,-0.74679023,-0.46827653,-0.23442051,-0.053112343,0.15615165,0.3892592,0.54391843,0.5214775,0.35449678,0.2473827,0.035357848,-0.58395475,-1.327543,-1.5632155,-1.4673231,-1.1729411,-1.040325,-1.1374185,-0.95882004,-1.1053149,-1.1141279,-1.046908,-1.002951,-0.51260364,-0.43267107,-0.76549554,-1.1927415,-1.425516,-1.480454,-1.331229,-1.5090525,-1.7423425,-2.451061,-2.4353566,-2.3169093,-2.3990746,-2.210021,-2.3113213,-1.9567457,-0.94727886,0.41114634,3.99677,8.0975065,10.00313,10.301273,10.254948,10.046976,8.742462,5.755759,2.3282685,-0.17914954,-0.9936577,-1.1861432,-1.2538469,-1.4479986,-1.8056936,-1.4987366,-1.1446514,-1.1696196,-0.3965611,0.70801723,0.9971645,0.6216185,0.13142309,0.20621039,0.71350396,1.022864,1.5099571,1.6512821,2.0961218,2.7474222,3.347198,3.5631585,3.616795,3.4460626,3.3829145,3.4916134,3.503098,3.348558,3.2003415,2.7874303,2.2698746,2.1788154,2.4692214,2.0593715,1.3921976,0.99435997,0.68211067,0.25961995,-0.08127834,-0.13444038,-0.009446569,-0.22696704,-0.5162648,-0.53894407,-0.733898,-0.8868509,-1.0489249,-1.048129,-1.7715485,-0.903936,-1.771507,-1.7715224,-1.0624996,-1.1280509,-1.7715302,-1.0362777,-1.0570092,-1.1040376,-1.0809138,-1.1523724,-1.1702572,-1.1713123,-1.2180933,-1.3146334,-1.3447105,-1.2239524,-0.84078276,-0.8711373,-1.0326079,-0.91564196,-1.2078518,-1.3468406,-1.3081889,-1.1871517,-1.1882864,-1.184164,-1.1945825,-1.2867286,-1.2789319,-1.2100656,-1.7767622,-1.3685808,-1.7715247
-3.009745,-3.0252724,-3.1219525,-3.2008727,-3.241525,-3.2634213,-3.2157922,-2.9449975,-2.283742,-0.38231212,2.7263527,3.818921,4.319426,4.405814,4.404812,4.6787252,5.30616,5.9778633,6.353401,6.372712,6.3246727,6.320765,6.236235,5.7870345,5.2549696,4.449618,3.5296583,1.6878066,-0.41771623,-1.4368709,-1.775931,-1.5533245,-1.3612735,-0.9757751,-0.54766506,0.1592284,1.7983897,2.9875994,4.3262215,5.5842047,5.899313,6.0306377,6.064661,6.0241065,5.8667445,5.6801405,5.2483625,4.3605456,3.4734857,2.4135613,1.002668,-0.38622317,-1.0422397,-1.174038,-1.2137969,-1.2464778,-1.2367544,-0.8278632,-0.15511686,0.6314329,1.1524804,1.4292476,1.1499506,0.3967338,-0.12906994,-0.54174596,-0.7632485,-0.8906839,-1.0117244,-0.9896275,-1.0557481,-1.492991,-2.4813254,-3.0371222,-3.3492312,-3.1183815,-2.8773928,-2.6446028,-2.3034823,-2.2490218,-2.4001038,-2.207303,-1.6573808,-0.85061556,0.50238484,1.0676932,1.1840842,0.93886465,1.1336813,2.0120192,2.7956765,3.3426695,3.1440625,1.4956802,-0.38467416,-2.250555,-3.635817,-3.617799,-3.4544709,-3.0831213,-2.8587236,-2.2198043,-1.8930771,-1.8050086,-2.2988622,-2.8186812,-2.645998,-2.8280547,-3.1494253,-3.4865122,-3.6988413,-3.9203258,-3.5268855,-2.932797,-2.6119697,-2.4631343,-2.3768218,-2.1906855,-1.655818,-1.2579024,-1.3125846,-1.3014648,-1.1747363,-1.1264639,-1.2806664,-1.3092434,-1.3513207,-1.470135,-1.5942371,-1.699458,-1.6251532,-1.3749992,-1.3026618,-1.1276754,-0.96119595,-0.75733376,-0.70272624,-0.716165,-0.7029185,-0.69185877,-0.7308266,-0.7700174,-0.96970046,-1.353855,-1.7642875,-2.021879,-2.1668117,-2.201758,-2.1285396,-2.0514727,-2.1014764,-2.130404,-2.0562246,-1.9264276,-2.1695628,-2.189158,-2.0960455,-2.0831778,-2.142432,-2.2392337,-2.259981,-2.2378006,-2.849706,-2.3995228,-2.8498592,-2.8501387,-2.2757964,-2.2773325,-2.8501496,-2.3116896,-2.3073988,-2.3265226,-2.3041863,-2.2210095,-2.4307792,-2.3903015,-2.403921,-2.325431,-2.262876,-2.3032613,-2.0364566,-2.139104,-2.413824,-2.5959077,-2.552393,-2.3847027,-2.5571816,-2.6248982,-2.5400252,-2.5567355,-2.4551053,-2.415516,-2.343829,-2.3502145,-2.839075,-2.3094907,-2.8501897
