0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
13.3221,13.286554,13.060198,13.120661,13.201767,12.952563,12.657823,11.863827,9.912643,6.739665,4.3536253,3.020763,1.8732455,1.2782304,0.5481711,0.54193825,1.0724562,1.0984823,0.92071974,0.84230685,0.7732557,0.8129618,0.65703845,1.2225451,2.430164,2.6218364,2.5957844,2.29917,1.9986198,2.1155763,3.0571418,3.2644367,2.972785,2.5187948,1.9195068,1.9571642,2.4673035,3.1728497,3.4774508,2.8140345,1.6742468,0.65212166,-0.14116602,-0.15100877,-0.06947541,-0.041993886,-0.051807255,0.046188354,0.22309032,0.4035165,0.48332742,0.6535823,1.2654456,1.6779987,2.0953777,2.4931731,2.537698,2.2034705,1.398649,1.5311906,2.1307485,2.3730438,2.2066283,1.7656288,0.67737806,-0.75017,-0.80368197,-0.604884,-0.57723945,-0.53823423,-0.31463397,0.19269103,0.5482301,0.4011558,0.38969406,0.7296958,1.1786187,1.8120847,1.969056,2.1505659,2.161905,2.2978606,2.1533298,1.9642849,1.6621034,1.3575888,0.9258647,0.62064844,0.5589987,0.46485656,0.21868885,0.14347103,0.63534,1.1165218,1.1607677,1.2185228,0.9970683,0.90822804,0.9088976,1.0163078,1.145304,1.2182608,1.3274114,1.5317948,1.9369127,2.5997539,3.0408604,3.4151564,4.5778885,5.2331305,5.1399255,3.8549113,2.7420788,1.2748241,0.71656525,0.37004793,-0.39110917,-0.81748676,-0.8472668,-0.8213428,-0.6631027,-0.57966655,-0.49271294,-0.37041146,-0.32711333,-0.36602286,-0.1927931,0.030551583,0.20351642,0.58253217,1.189846,1.491756,1.6937635,2.4014435,2.8427134,3.460226,4.625615,5.3402467,5.919978,6.251996,6.5906444,6.641261,7.035737,7.2530746,7.7453575,9.424325,9.425385,9.425087
-2.56524,-2.7089581,-2.8037088,-2.6515157,-2.5035388,-2.4479723,-2.5336435,-2.5662482,-2.4189858,-2.4627411,-2.0486753,-1.756893,-1.4007425,-1.1541128,-0.99445635,-1.3982651,-1.8831222,-2.131463,-2.1322737,-1.9781861,-1.7977815,-1.7220199,-1.5392749,-1.7394316,-2.5354776,-2.8313484,-3.0816522,-3.2107236,-2.9728494,-2.310985,-1.7279297,-1.5836005,-1.5213645,-1.3349,-1.1571894,-1.3698109,-1.6694148,-1.8639679,-1.8560412,-1.5589619,-1.3008354,-1.1969135,-1.3887105,-1.7927321,-2.1174626,-2.343329,-2.6224995,-2.7152114,-2.7506886,-2.777824,-2.9236937,-3.126043,-3.223887,-3.1713223,-3.3436794,-3.6182027,-3.8218098,-3.9677606,-4.174903,-4.019346,-3.5405092,-3.171798,-2.9746058,-2.7219324,-2.3122482,-1.650626,-1.2232214,0.15906468,2.2698393,4.7291174,7.7342625,8.94064,9.395057,9.214195,9.042981,9.626511,10.127004,9.708745,7.4344563,4.995878,2.5351496,0.7836647,0.037636295,-0.53588057,-0.9197272,-1.2668331,-1.6729012,-2.064483,-2.2692199,-2.2899811,-2.2330146,-1.7808206,-1.6886634,-1.7606385,-2.0580726,-2.5317852,-2.745091,-2.8823762,-2.9768298,-2.889347,-3.062223,-3.324118,-3.5834322,-3.5244389,-3.2011929,-2.878488,-2.5453053,-2.3036819,-1.8553702,-1.4073824,-0.6704788,-0.3527022,-0.22650191,-0.5051886,-0.7935333,-1.0996306,-1.2725588,-1.5199523,-1.4907911,-1.2534821,-0.9290118,-0.7376677,-0.5916641,-0.44026592,-0.40512007,-0.37553933,-0.3566342,-0.32912642,-0.35434762,-0.48312426,-0.5580009,-0.56879604,-0.60510004,-0.857503,-0.9053283,-1.0422931,-1.2416592,-1.1125077,-0.9321583,-0.9766673,-1.1449437,-1.2320586,-1.4213997,-1.5728207,-1.7421515,-1.0224897,-1.0231895,-1.0228868
-0.6427293,-0.72008336,-0.8430555,-0.8008,-0.8186876,-0.9623121,-1.0272417,-1.0187068,-0.62160736,0.032080084,0.38543472,0.5220445,0.49320304,0.12890123,-0.572708,-1.2384889,-1.905411,-2.530037,-2.9088383,-3.0449586,-2.8343625,-1.8502088,-1.1611414,-0.6903464,-0.028326735,0.133127,-0.019675953,-0.4919153,-1.229701,-1.1745859,-1.095416,-1.472897,-1.5389851,-1.223504,-0.75779295,-0.51566255,-0.45189488,-0.34791315,-0.31500673,-0.46693754,-0.28985345,-0.19902052,-0.13681956,-0.23533687,-0.42702627,-0.566883,-0.7757203,-0.844349,-0.813264,-0.75680876,-0.7746278,-0.84390116,-1.1255021,-1.3126934,-1.5203413,-1.2504474,-1.0117598,-0.97045434,-1.484689,-1.2853761,-0.6602635,-0.2381268,0.06686681,0.34118477,0.26474738,-0.71124417,-0.8909847,-1.811353,-2.4723704,-2.609652,-2.7559123,-2.969499,-3.1341143,-3.4347627,-3.5031705,-3.447719,-3.2726636,-2.8543882,-2.1787202,-1.6145067,-1.3852637,-1.384376,-1.3660204,-1.2588505,-1.225319,-1.433526,-1.4676651,-1.275074,-1.5241374,-1.9148363,-2.138411,-1.6420019,-1.3587958,-1.8792603,-2.1059854,-2.1897097,-2.1520574,-2.0490482,-1.9137348,-1.8495438,-2.0494342,-2.3431516,-2.4771323,-2.5968344,-2.6760094,-2.7966604,-2.9861739,-2.946178,-3.103842,-3.0210562,-2.3334882,-1.8507485,-2.1784852,-2.9175024,-3.1895103,-3.4104848,-3.6779275,-3.5522342,-3.3408246,-3.1329732,-2.967567,-2.8588915,-2.764114,-2.6933713,-2.7113187,-2.7783742,-2.7356448,-2.6548448,-2.5389977,-2.4716105,-2.4155493,-2.4558218,-2.3966203,-1.934968,-1.581983,-1.1198384,-0.6478449,-0.5591638,-0.7558608,-1.1421697,-1.2449334,-1.3562495,-1.3628843,-1.3197055,-1.3499955,-0.70509136,-0.7047132,-0.7048783
-2.4902256,-2.381974,-2.2278216,-2.1245813,-1.9452229,-1.4204026,-1.3043269,-0.91107255,-0.2627098,0.06572063,0.44331765,0.54421353,0.8215499,0.9790317,1.0560726,0.6046087,-0.32189384,-1.0922952,-1.599741,-1.7941031,-1.939687,-2.001445,-1.9946882,-2.1517425,-2.2982376,-2.4222214,-2.5244405,-2.4437983,-2.2766857,-1.5524745,-0.89400864,-1.0799905,-1.2064124,-1.1439362,-0.97754765,-0.8821144,-0.92488855,-0.94465965,-0.9485112,-1.1045965,-1.162672,-1.2894332,-1.7029274,-2.0505672,-2.230799,-2.363988,-2.4193628,-2.403282,-2.2024157,-2.0105755,-2.0847363,-2.2771986,-2.369284,-2.329151,-2.5029955,-2.5546274,-2.3100076,-2.1098123,-1.9420424,-2.2390475,-2.3984137,-2.352575,-2.2403262,-1.9691561,-1.4439126,-0.69599503,-0.2323009,-0.4133599,-0.4465573,-0.30689615,0.4070828,0.80539054,0.89129156,0.3606978,-0.24138069,-0.17495549,-0.13465202,-0.8906261,-1.7551048,-2.107408,-2.3204257,-2.4308891,-2.469595,-2.4297316,-2.1313117,-1.811981,-1.7454313,-2.0266173,-2.3239892,-2.4288096,-2.1003282,-1.2328119,-0.91117203,-0.84417117,-1.1902252,-1.5469946,-1.3031927,-1.1384883,-0.97777236,-1.0420585,-1.6365571,-2.0223296,-2.2898142,-2.73914,-3.2866504,-3.578104,-3.7080712,-3.7246978,-3.419205,-2.4633865,-1.7934418,-1.4411722,-1.254591,-1.6004732,-1.7943761,-1.8618813,-1.9837855,-2.258313,-2.3518164,-2.1777308,-1.8931849,-1.6903367,-1.4899977,-1.3111318,-1.2939309,-1.317843,-1.2923775,-1.2116201,-1.1446234,-1.1862681,-1.1121575,-1.1515954,-1.1978525,-1.189114,-1.1293013,-1.114424,-1.2715452,-1.2923338,-1.3681567,-1.6186496,-1.6664231,-1.7887458,-1.8682734,-1.9311397,-1.9866085,-1.5473803,-1.5475032,-1.5474253
0.880924,0.69660145,0.4456078,0.24693051,0.12488705,-0.2196795,-0.32770437,-0.36873916,-0.11631566,-0.050455377,-0.4085159,-0.69953626,-1.1711147,-1.3665591,-1.3730854,-0.98787165,-0.14110321,0.51625437,0.7913604,0.6499283,0.18533452,-0.85161877,-1.5323026,-1.8087882,-1.6248965,-1.5047889,-1.4097556,-1.3463885,-1.1152633,-1.3957083,-1.881258,-1.7475693,-1.5326312,-1.4640079,-1.3622297,-1.4713414,-1.6451612,-1.7501225,-1.7012157,-1.5303404,-1.2153882,-0.6281174,0.16203351,0.9609155,1.2631497,1.4055014,1.5760291,1.6520666,1.5146466,1.2463036,1.1571553,1.3786564,1.310158,1.0232066,0.8610381,0.19698414,-0.36585212,-0.43341342,-0.1725927,-0.5744196,-0.9992944,-1.3160179,-1.5739101,-1.9067379,-2.1746857,-0.9467988,0.43723547,1.847148,2.1369104,1.9947442,0.97586894,0.15119156,-0.078577146,0.6099595,0.9797485,0.39764044,-0.55818677,-0.89012754,-0.9159384,-1.0908587,-1.3147473,-1.375094,-1.3805997,-1.3786838,-1.286682,-1.0790755,-0.7671615,-0.4937371,-0.25460422,-0.15634724,-0.25031716,-0.9404792,-1.4542549,-1.6329135,-1.6132641,-1.3014705,-0.94198066,-0.664889,-0.36744636,-0.027126163,0.19942054,0.36310136,0.48959962,1.1869531,1.7061977,1.9574057,1.9973996,1.4187655,0.16234145,-0.5604232,-1.0485308,-1.244594,-1.3651901,-1.3258759,-1.0249206,-0.47849324,0.63837135,1.3750799,1.5375133,1.4161804,1.1336232,0.8866445,0.7156894,0.50553465,0.3983738,0.497675,0.33657384,0.07557061,-0.19603045,-0.38646474,-0.70264816,-0.9475448,-1.1943836,-1.5737194,-1.8458122,-2.0949712,-2.340015,-2.2611008,-2.1253767,-1.8270056,-1.7040884,-1.5644538,-1.4852264,-1.4140881,-1.2951646,-0.573829,-0.5725143,-0.5730349
-2.9061913,-2.892745,-3.1633592,-3.4013295,-3.4276536,-3.1629038,-3.035347,-2.7265844,-1.5904945,-0.72078884,-0.38347587,-0.3523702,-0.09482093,-0.19651613,-0.8197761,-1.405129,-1.4089074,-1.1087215,-0.8556211,-0.72188836,-0.95746547,-1.315243,-1.372237,-1.7959315,-2.6215,-2.701993,-2.5941978,-2.3042831,-2.0918279,-1.7774982,-1.2799367,-0.94322926,-1.1135268,-1.4050311,-1.6230048,-1.7741777,-1.9585538,-2.125811,-1.8781335,-0.9692157,-0.47749352,-0.1782932,0.051325504,0.6035538,1.2063575,1.6145144,2.750307,3.5697627,5.2966166,6.900069,7.9955387,8.917122,9.403961,9.407478,9.195522,9.2740755,9.33729,9.067883,7.0585284,2.4133992,-0.6870063,-1.7552679,-2.018234,-1.997339,-1.5069408,-1.144469,-1.4168446,-0.7416115,-0.28643906,-0.54146576,-0.6848309,-0.88548917,-1.1252407,-1.3561164,-1.4311473,-1.3064897,-1.1136914,-1.1371895,-1.3429375,-1.5510219,-1.3952837,-1.2359267,-1.1433389,-1.0433043,-1.2343296,-1.6611036,-1.9733377,-1.7662866,-1.4213634,-1.0283619,-0.6179906,-0.77245396,-1.3227798,-0.75902194,-0.062079266,0.87156,1.3677531,1.4935708,1.2493297,1.0730228,1.2150743,1.5426164,1.7066953,1.5748465,1.0730659,0.5073419,0.04042712,-0.16787583,-0.425179,-0.76714694,-1.474482,-1.503729,-0.8886205,0.25773916,0.6141635,0.58008415,-0.012592375,-0.43112978,-0.50568366,-0.40608284,-0.12730527,0.15227911,0.3522564,0.60123,0.801988,0.92880976,1.1666976,1.4670804,1.6548564,1.7901733,1.9693993,2.0551145,2.0833936,2.0592682,2.0067906,2.0191965,1.5918322,1.4749788,1.4492013,1.5178778,1.3727779,1.2989693,1.2279743,1.1020756,0.7398034,-0.17375863,-0.17414862,-0.17393196
-3.0134969,-3.1703014,-3.3255162,-3.3586354,-3.333363,-3.3202543,-3.2913613,-3.2642508,-3.2907786,-3.1788933,-2.9212778,-2.7811217,-2.3754807,-1.9578232,-1.1693387,-0.5738166,0.08140674,0.71784097,1.1520088,1.1307352,0.5881405,-0.20760179,-0.5642975,-1.2952822,-2.4316316,-2.7645988,-2.9723258,-2.979372,-2.5396366,-1.8479364,-1.0528222,-0.5613004,-0.5000786,-0.7217165,-1.124685,-1.6043139,-2.1202793,-2.6136575,-2.7374563,-2.0426025,-1.3325028,-0.5563431,0.018574,0.056697935,-0.1250479,-0.28142148,-0.47816896,-0.6433439,-0.95909387,-1.2300642,-1.368798,-1.5095978,-1.7480481,-1.882691,-2.156952,-2.5539656,-2.7785072,-2.8306236,-2.776378,-3.0109973,-3.1191945,-3.100984,-3.088277,-3.0028088,-2.6375158,-1.9542835,-1.8332924,-0.9871555,-0.66059536,-0.89776635,-1.2546057,-1.1082393,-1.0840945,-0.8398006,-0.77280396,-0.89724433,-0.9330525,-0.6834121,-0.07623648,0.12490364,0.30785877,0.18637814,0.23704213,0.34010136,0.85678816,1.7845988,2.9219215,3.4536574,3.3386183,2.8817613,2.166102,1.041749,0.78654015,0.49774402,0.1324132,-0.3245167,-0.85323036,-1.0734093,-1.176909,-1.0924796,-0.93816197,-0.94181204,-1.0727721,-1.2262026,-1.3153359,-1.4378031,-1.5291492,-1.7156539,-1.8457729,-1.7054222,-1.8587164,-1.7969835,-1.233279,-0.0071253516,0.56859785,0.8555089,1.4859586,1.8565948,1.8399584,1.6956758,1.4413177,1.2864234,1.1984053,1.1404259,1.1537927,1.1604315,1.0882651,0.9668964,0.8047712,0.61673003,0.5075053,0.46841055,0.35128933,-0.30593592,-0.7250588,-1.1228324,-1.454392,-1.5338261,-1.4514847,-1.2045493,-1.1371235,-0.9757925,-1.0091059,-1.0426804,-1.1602266,-2.0766332,-2.0768518,-2.0767639
-1.3718381,-1.5028977,-1.4733804,-1.3256379,-1.2109727,-1.1562827,-1.2189251,-1.1499739,-1.0413809,-0.74252135,-0.5265553,-0.50398445,-0.46115723,-0.5067061,-0.75846004,-1.2059858,-1.5736532,-1.7368305,-1.68677,-1.2507571,-0.8298966,-1.0386058,-1.3075839,-1.5537597,-1.761,-1.792706,-1.9013591,-1.9952943,-2.1744018,-2.32574,-1.4826939,-0.92699575,-0.99682665,-1.1412727,-1.3749893,-1.7210634,-1.8740821,-1.8116052,-1.5429395,-1.2044151,-1.0883477,-1.0418352,-1.0148183,-1.0137734,-1.0802834,-1.1221188,-1.075455,-1.0159342,-0.85729367,-0.77063143,-0.93310595,-1.1553435,-0.89490473,-0.61377156,-0.76175964,-1.1067169,-1.4356159,-1.6088471,-1.4718661,-1.4914916,-1.7793738,-1.8051674,-1.7334552,-1.5337915,-0.82222867,-0.7982054,-1.4761837,-1.3882182,-0.5534937,0.21580906,1.6744399,2.5203083,2.9035742,2.361418,1.9294977,2.5129423,3.1168733,2.8189824,1.1183932,0.061198324,-0.5609024,-0.86593324,-0.9347583,-0.961845,-0.8171659,-0.8045629,-1.1343577,-1.4742465,-1.4143527,-1.0183723,-0.14864749,1.0410385,1.1955798,1.0839514,0.74590874,0.22121045,0.1810064,0.21303278,0.27724296,0.51253194,0.3326717,0.16326915,0.025762051,-0.46452639,-1.0439565,-1.2800629,-1.1904858,-1.1179426,-1.2240661,-0.92103094,-0.44678342,-0.1455878,0.022862613,-0.11456157,-0.4488537,-0.8915523,-1.4020334,-1.7374475,-1.6408584,-1.2004286,-0.49008268,-0.02799064,0.25970966,0.60489726,0.76197356,0.8022671,0.98040825,1.2928817,1.5420735,1.5794499,1.6564655,1.667874,1.681315,1.6351498,1.5317899,1.2926588,0.8119446,0.8434359,0.8659904,0.61143625,0.37946874,0.25261107,-0.021270782,-0.21649386,-0.5100422,-0.2882674,-0.2884393,-0.2883451
-0.30752233,-0.48568216,-0.5959044,-0.5665101,-0.5215692,-0.6577585,-0.6455735,-0.7887536,-0.9491752,-0.9354867,-1.0373058,-1.222515,-1.1023729,-0.85276854,-0.117273,0.5156724,0.7541462,1.1192338,1.5269177,1.4672096,0.9479165,0.45199433,0.22395375,-0.32278177,-1.2967199,-1.5651104,-1.6737024,-1.6412609,-1.1866541,-0.6547609,0.2545958,0.5687601,0.5138953,0.26080585,-0.08240527,-0.4901476,-0.82745636,-1.0874794,-1.151327,-1.1841857,-1.3256354,-1.3596861,-1.2895626,-1.2303045,-1.3528569,-1.4991293,-1.7573524,-1.911507,-2.2258468,-2.4669962,-2.575179,-2.3269186,-1.6404333,-1.0878674,-0.6507685,-0.4792747,-0.31909168,-0.1904125,-0.056884713,-0.47079998,-0.9210702,-1.1458598,-1.2778144,-1.4467949,-1.2804857,-0.24903962,0.85075223,2.1687875,2.3544917,1.8074703,0.48721117,-0.03186687,-0.086252764,0.10626172,0.2038734,-0.06609044,-0.38896334,-0.9010523,-0.6620542,-0.2939868,0.5144167,0.70676357,0.80457604,0.75485003,0.6730845,0.5519388,0.04012388,-0.6494969,-0.84063363,-0.9314709,-1.3082203,-1.9673113,-1.6421466,-1.1976769,-0.73359567,-0.52236974,-0.38564128,-0.33770066,-0.31820124,-0.46412766,-0.79304457,-1.2293248,-1.5711539,-1.4187193,-0.9622513,-0.72963655,-0.6484102,-0.69873613,-1.0325887,-1.4000621,-1.6978266,-1.7671977,-1.5917586,-1.3049413,-1.1765348,-1.0508754,-1.0566806,-0.8313621,-0.62351614,-0.55859977,-0.611724,-0.6835234,-0.79205495,-0.7913948,-0.6520742,-0.5000302,-0.43328482,-0.39704058,-0.4034473,-0.3893205,-0.46202847,-0.26257327,-0.2126613,-0.60300213,-0.7771555,-1.0542316,-1.1979291,-1.3661637,-1.4521391,-1.5872015,-1.6161711,-1.622366,-1.6634805,-1.7267182,-1.7600197,-1.9308317,-1.930891,-1.9308435
-3.242517,-3.1266532,-3.0879097,-3.1678967,-3.199661,-3.0793166,-2.945163,-2.616303,-2.327691,-2.3739805,-2.5983539,-2.7131,-2.8520598,-2.9475007,-3.0341198,-3.1876538,-2.9523048,-2.470008,-2.0529437,-1.8088593,-2.0905359,-2.90699,-3.3923953,-3.5463717,-2.9026334,-2.6983771,-2.6446161,-2.733022,-2.9818702,-3.2675645,-3.5845804,-3.7674253,-3.796534,-3.9331594,-4.026848,-3.8889556,-3.6834822,-3.2489603,-2.5768738,-0.8481095,0.8584473,2.8959484,5.21111,6.7177362,7.094633,7.201482,7.5896664,7.6152573,7.2507544,6.554929,5.687375,4.5347157,2.7000704,1.440049,0.47424302,-0.6936593,-1.661875,-2.1209621,-2.5736055,-2.7546928,-2.6187963,-2.6046762,-2.6940036,-2.911928,-3.552681,-3.4602213,-3.0364165,-2.2773108,-1.9214793,-1.8699607,-1.9072658,-1.7969868,-1.5903573,-1.2681706,-1.1885455,-1.1671182,-1.0834385,-0.8105408,-1.1149461,-1.6322215,-2.1732728,-2.4746184,-2.6305137,-2.655694,-2.6576114,-2.6687465,-2.5990195,-2.4935126,-2.375017,-2.1112273,-1.8271742,-1.5590179,-1.6435072,-1.1145437,-0.6991281,-0.4601938,-0.5335189,-0.49367118,-0.41098714,0.024149671,0.27874017,0.1542216,-0.27506799,-1.1713107,-2.0201154,-2.3581834,-2.5212312,-2.7719665,-3.0617259,-3.134448,-3.05317,-2.5863538,-2.291984,-1.3868862,-0.6989507,-0.09238069,1.3681808,2.2967072,2.5516257,2.5907896,2.4896235,2.4014168,2.3652754,2.2827356,2.2531881,2.265888,2.1524258,1.9360051,1.7147347,1.452159,1.1641898,0.8930028,0.7570206,0.5142899,0.40242374,0.26357692,0.17447545,0.48043,0.73524445,1.1115557,1.2000644,1.3792338,1.3772907,1.4089924,1.3011401,-0.13555068,-0.13607743,-0.13590448
