0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
12.023929,12.039841,11.937994,11.795429,11.386081,11.063029,10.992088,10.498345,10.341837,9.516816,7.824978,6.97785,5.8571367,4.222419,3.678725,2.853555,2.7837837,2.506409,1.5988237,1.2644999,1.9290733,2.3512359,2.3996246,2.0915675,1.8880122,1.6099765,1.3044565,1.8660293,2.0558498,1.88971,1.1833128,1.0418952,1.5082487,1.6236986,1.037609,0.7234649,0.7765653,1.0177836,1.9022744,3.1287975,3.0041826,2.5122707,1.907439,1.7355946,1.916604,1.7144663,1.029417,0.42609966,0.11387003,0.40463886,1.5097368,2.2460375,2.6166415,2.5191927,2.1312456,1.4151132,0.8642517,0.5905018,0.5297643,0.918538,1.2727865,1.5004756,1.8027191,2.1930146,3.7892318,4.478383,4.1474752,3.7939138,2.6476266,2.7183032,3.9709144,4.667577,5.529256,6.7134933,8.019711,8.602849,8.287779,5.9680624,3.757932,2.9992018,3.5022357,2.8880453,2.3986015,1.2750895,-0.18305328,-1.2561249,-1.3873577,-1.4901448,-1.571778,-1.5651588,-1.5514357,-1.5551186,-1.5056005,-1.3268352,-1.0063419,-0.76636136,-0.3429849,0.34421775,1.4255133,1.8851604,1.6925075,1.4836707,1.6634935,1.9129143,2.237524,2.3237307,2.2724497,1.306308,0.49308336,-0.38075247,-0.6699086,-0.5943704,-0.2999901,-0.54506075,-0.86695427,-0.99600625,-1.1596715,-1.2210188,-0.88351977,-0.29338163,0.31765735,1.0177574,0.8103751,0.011622846,0.24840458,0.8525648,1.3900689,2.3615863,3.7441044,5.2421536,6.551696,6.64256,5.6699233,4.881488,4.4897747,4.261855,4.2894464,3.938246,3.5494819,3.418637,3.2143936,2.7444892,1.9445369,1.2416496,1.0153681,1.1858284,1.3988501,1.7489549,2.3811817,2.9698782,3.2174509,3.7050316,3.8847795,4.111831,4.437603,4.763136,4.9835815,4.8064647,4.518393,4.627714,5.4039817,6.987362,7.914403,7.985442,7.9581184,7.5949945,7.3924623,7.5555334,7.5907183,7.801815,7.994336,8.0762825,7.8989544,7.8266463,7.9598913,8.007462,7.976205,8.087376,8.178498,8.521026,8.914649,9.13537,9.959893,10.589025,11.103663,11.301971,11.321024,11.375961,11.35695,11.368773,10.066876,11.241905,10.080108,10.066481,10.066732,10.066515
-2.1588283,-2.1582184,-2.1476226,-2.1173706,-2.0596015,-1.9002967,-1.8971539,-1.8937035,-1.842544,-1.8138092,-1.831521,-1.8121896,-1.8180947,-1.705552,-1.6392026,-1.5938945,-1.779882,-1.7977877,-1.6752497,-2.1374092,-2.5811906,-2.8318603,-2.8886566,-2.9332247,-3.0263486,-2.937274,-2.8405395,-2.8172736,-2.7443793,-2.6346772,-2.4426045,-2.3716493,-2.3615348,-2.3262205,-2.264135,-2.1442754,-1.9351983,-1.8650421,-1.6625173,-1.5878669,-1.6803836,-1.9251189,-2.1194267,-2.3891726,-2.5665996,-2.2941198,-1.5881763,-1.0274662,-0.47985446,0.12601042,0.35461143,-0.302088,-0.6122831,-0.8726324,-0.9286195,-0.932274,-1.0511438,-1.1457132,-1.1784694,-1.1225656,-1.1693064,-1.1775017,-1.0789421,-1.1244032,-1.772111,-2.4907324,-3.033455,-3.183579,-2.8109198,-2.528018,-2.4226608,-2.75157,-3.2730446,-3.6065207,-3.718636,-3.6034565,-3.3251438,-3.213213,-3.0077977,-2.9465618,-2.9611344,-2.6940176,-2.573226,-2.4293716,-2.3391314,-2.3836985,-2.731212,-2.6206799,-2.291379,-2.055818,-1.9393485,-1.8710543,-1.8226728,-1.8878639,-2.1876795,-2.5448923,-2.8934772,-2.930081,-2.9659433,-3.0857697,-3.1841116,-3.3319778,-3.2886057,-3.2336082,-3.1841674,-3.317709,-3.2268376,-2.5130434,-2.1773393,-1.914286,-1.9206905,-2.0669944,-2.083809,-1.7198429,-1.3529668,-1.1525351,-1.1180937,-1.0956337,-1.1366096,-1.5950823,-1.8476781,-1.7163428,-1.9800413,-2.3206413,-2.7982023,-2.5502708,-2.096267,-1.7463872,-1.929991,-2.151085,-2.310067,-2.4964852,-2.6377602,-2.4859216,-2.5291667,-2.6090777,-2.5883317,-2.406641,-2.2064686,-2.1569328,-2.0963936,-1.9834168,-1.8224217,-1.8137562,-2.005971,-2.1376874,-2.0355043,-1.79989,-1.4562968,-1.0182269,-0.8215758,-0.8580188,-0.8767348,-0.9085553,-1.2029014,-1.5482563,-1.776585,-1.8835561,-1.7177825,-1.5355173,-1.7944679,-2.236607,-2.2553904,-2.3911786,-2.5392418,-2.656635,-2.6518059,-2.4895368,-2.3379455,-2.2871957,-2.2475636,-2.268364,-2.280339,-2.2211883,-2.159969,-2.1438146,-2.1025784,-2.1835322,-2.0692532,-1.9906917,-1.9205792,-1.7633424,-1.0960805,-0.24958545,-0.54260325,-0.6258719,-0.68708277,-0.73408955,-0.80341375,-0.8121016,-1.0022473,-0.70037806,-1.0096862,-1.0018096,-1.0020983,-1.0018561
-0.2282998,-0.41535378,-0.7502775,-1.0705957,-1.5055661,-1.7754142,-1.6940043,-1.7537677,-1.8145436,-1.9735389,-1.8654207,-1.7914617,-1.7102721,-1.5049565,-1.2390776,-1.112746,-1.2368817,-1.921669,-2.1634374,-0.6918756,0.34294307,0.32931334,-0.04954502,-0.6509792,-0.90786606,-0.91777134,-0.32067645,0.18591769,0.06367965,-0.60303354,-1.9573299,-2.7975283,-2.7471232,-2.7417824,-2.5011995,-2.1342611,-1.8504875,-1.4807777,-1.4635783,-1.5159814,-1.6288977,-1.6934364,-1.6569316,-1.6281558,-1.697026,-1.8824148,-1.8868129,-1.7198764,-1.6729014,-1.9239265,-1.7613261,-1.663576,-1.5764022,-1.5470012,-1.9590684,-2.5959716,-3.1178155,-3.266397,-2.905007,-2.3220072,-2.0628777,-2.24553,-2.2092717,-2.239259,-2.2842803,-2.422349,-2.2478535,-2.0297925,-1.8308128,-2.0804534,-2.0938988,-1.9382682,-1.734492,-1.5086124,-0.8425026,-0.21646401,0.112356976,0.38694602,0.40289402,0.24834204,0.239018,-0.060124695,-0.08044115,-0.23838514,-0.4843788,-0.55783904,-1.0284933,-1.7696059,-2.1212692,-2.064431,-2.0448432,-2.1447012,-2.2722743,-2.2991982,-2.1119604,-1.7544918,-1.2290055,-0.7676346,0.2836431,0.621441,0.44480538,0.16545427,0.12037411,-0.0604468,-0.42325118,-0.8071154,-0.99801886,-1.1675168,-1.2983079,-1.5959177,-1.9845854,-2.4243329,-2.8473125,-3.1960974,-3.4908633,-3.554065,-3.546268,-3.496728,-3.2539356,-3.085302,-2.7973504,-2.2382298,-2.4150894,-3.249847,-3.7005858,-3.800416,-3.8323596,-3.4280782,-2.539233,-1.8923202,-1.1459965,-0.7700976,-0.69920707,-0.7558462,-0.75649726,-0.58937943,-0.22394481,0.032930225,0.1710049,0.1734071,0.17601678,0.14624397,-0.023770437,-0.32585177,-0.45062447,-0.70249194,-1.0324378,-1.4100933,-1.6406946,-1.868794,-1.8748686,-1.6567212,-1.5683422,-1.5501561,-1.4637637,-1.3885305,-1.2841634,-1.295618,-1.3223724,-1.3619828,-1.3483775,-1.4361537,-1.4585032,-1.1423242,-0.8758048,-0.9243448,-1.289017,-1.3466482,-1.524582,-1.5086029,-1.4618354,-1.4818189,-1.5566406,-1.5258123,-1.5478846,-1.521369,-1.5626616,-1.5370514,-1.4983802,-1.401257,-1.3543456,-1.3744149,-1.282991,-1.0235746,-0.61594373,-0.4733784,-0.4171722,-0.40627754,-0.3599573,-0.3825369,1.0085733,-0.39931905,0.99983513,1.0081936,1.0085641,1.0084584
-1.9762404,-1.9502578,-1.867364,-1.7678806,-1.6826764,-1.7016835,-1.6169775,-1.7516267,-1.5087852,-1.1819403,-0.86112237,-0.95583504,-0.8948672,-0.5646556,-0.27747762,-0.034138173,-0.1291288,-0.65495604,-1.0945325,-1.6566128,-1.8100845,-2.0793648,-2.175076,-2.015121,-2.0241737,-1.9635286,-1.9601984,-2.0086823,-1.9513798,-1.6901994,-1.4628977,-1.0436445,-0.68968403,-0.980311,-1.4294913,-1.6797171,-1.7921847,-1.8119407,-1.4307303,-1.1071746,-1.0745519,-1.2135941,-1.2313218,-1.0787126,-0.9745819,-0.67904174,-0.58296,-0.83455384,-1.3288279,-1.9788465,-2.5622067,-2.7783015,-2.612214,-2.4871593,-2.2638502,-1.8190658,-1.8187299,-1.4857225,-1.1431437,-1.0274338,-1.2250295,-1.6128724,-1.935126,-1.994437,-1.5715399,-1.2135719,-1.4120902,-1.4549742,-1.29216,-1.0285704,-0.67057127,-0.2133585,-0.05320126,-0.4065581,-0.7015793,-1.0500959,-1.2789818,-1.312142,-1.1790584,-1.1496994,-1.3928629,-1.2977467,-1.1074092,-0.874419,-0.69191235,-0.77322364,-1.1988316,-1.5729415,-1.6799817,-1.6472766,-1.6317786,-1.6574168,-1.6438024,-1.6460509,-1.699558,-1.691933,-1.7968124,-1.9433537,-2.1641395,-2.4442124,-2.5740159,-2.6896982,-2.6351182,-2.321306,-1.8185889,-1.5636647,-1.3153225,-1.2080326,-1.3215046,-1.4516094,-1.5591638,-1.5156491,-1.2567732,-0.8059862,-1.0437752,-1.259614,-1.4259931,-1.5788605,-1.7024319,-1.5110537,-0.974735,-0.63974416,-0.6945994,-1.0079339,-1.9053909,-2.4921424,-2.3038397,-2.3156285,-1.9160202,-1.2886262,-0.81759644,-0.6920229,-0.8617982,-0.9554721,-1.2444639,-1.4479909,-1.6084411,-1.7268336,-1.8035126,-1.8544044,-1.8176728,-1.7626238,-1.5328579,-1.356658,-1.357064,-1.6253653,-1.7351835,-1.8704834,-1.8521142,-1.9120712,-1.9214349,-1.8702085,-1.7396318,-1.6685694,-1.6674371,-1.8577073,-1.9015363,-2.0941963,-2.072857,-2.0594707,-2.0448499,-2.3410227,-2.7931643,-2.924171,-2.8910258,-3.0171595,-3.12872,-3.1630387,-3.2752848,-3.2805393,-3.20725,-3.2133818,-3.2677076,-3.2829967,-3.2274687,-3.1742487,-3.0369403,-3.0369854,-2.8705366,-2.636391,-2.3777323,-2.2388625,-1.6265836,-1.5024376,-1.532342,-1.5905677,-1.7340097,-1.6844606,-1.7744334,-1.7968048,-0.8876887,-1.8546058,-0.9050088,-0.8874221,-0.8875314,-0.88732386
0.1516363,0.08268887,0.14464968,0.059505165,-0.0038935542,-0.3021719,-0.3443014,0.020757198,0.21403569,0.7775466,1.4486964,1.3968623,1.5129937,1.7587839,1.7684238,1.8572297,2.0104988,2.6240504,3.2305574,1.9585696,0.1500616,-0.49686867,-0.5294733,-0.29310054,-0.5135411,-1.0753237,-1.5850811,-1.83852,-1.707714,-1.3552632,-0.30978966,0.9720398,1.7378561,2.3779545,2.561726,2.2191405,1.6000522,0.39951754,-0.92534244,-1.3414438,-1.3557792,-1.1917777,-0.89822423,-0.5207046,-0.053652357,0.24323562,0.2652578,0.25523964,0.39314952,0.66480106,0.055189937,-0.7263461,-1.176076,-0.8534971,-0.30689478,0.03713031,0.71521574,1.005273,0.83830786,0.28674465,-0.1661424,-0.7480531,-1.3253101,-1.9612608,-2.5167265,-2.3049405,-1.8126395,-1.4323812,-1.0378662,-0.73673916,-0.6238598,-0.82237434,-1.4187113,-1.5561967,-1.5253042,-1.4163771,-1.3361281,-1.2900592,-1.185662,-1.0874431,-1.1677946,-1.2907228,-1.4582504,-1.3510797,-0.8985188,0.40856662,1.5447729,2.2000372,2.208224,2.067739,1.9690332,1.9340113,1.919064,1.8507771,1.6353078,1.2994931,-0.04762855,-1.4279069,-2.2631567,-2.0361722,-1.7499022,-1.3308625,-1.2684047,-1.4190083,-1.8878815,-2.1276085,-1.937453,-1.4145956,-0.8197797,-0.55437875,-0.26879427,0.562401,1.4780923,2.2434251,2.8018875,3.0348234,3.1816401,3.121632,2.6988263,1.4211661,-0.34828436,-1.4546937,-1.0730878,0.17239894,1.6457993,2.5729702,2.3985295,1.5108261,-0.5424129,-2.0238585,-2.1239796,-2.1111803,-2.0032737,-2.07194,-1.9321246,-1.8758042,-1.9919631,-2.1051836,-2.239777,-2.2320302,-2.299053,-2.3127623,-2.117787,-1.2330099,-0.12147376,0.89311993,1.4883304,1.8905125,2.0816565,2.1983964,2.2511716,2.2040172,2.2328486,2.2509956,1.9252267,1.7635324,1.5297557,1.7194028,1.7595755,1.6840429,1.2475051,0.2598515,-0.40016153,-0.6025585,-0.49742907,-0.14930809,0.15422845,0.011414051,0.14305884,0.10165429,0.035701036,0.010231793,-0.07457727,-0.16058555,-0.0464319,0.0023168921,-0.10134587,-0.085796,-0.22399768,-0.38563997,-0.42435163,-0.31385648,-0.0896433,0.1507304,0.15511584,0.12931469,0.043042094,0.019083917,0.06927934,0.041851968,0.44708872,0.18276426,0.4587855,0.44757953,0.44709238,0.4471805
-2.1261454,-2.183297,-2.2143078,-2.3339877,-2.5312474,-2.86162,-2.9317293,-2.7822745,-2.733793,-2.4363346,-2.2059102,-2.2393565,-2.1772978,-2.0420365,-2.115244,-2.2221758,-2.2626262,-2.0696783,-1.6384232,-1.3951404,-1.6438416,-2.1966515,-2.6508315,-2.7030869,-2.6177902,-2.4719582,-2.5847073,-2.6710782,-2.5397801,-2.4611473,-2.1756477,-2.2155418,-2.511106,-2.5278125,-2.2711604,-2.0864432,-2.235128,-2.2470164,-2.270112,-2.0604126,-1.434962,-0.86546004,-0.3246347,-0.094670676,-0.4211986,-0.9749361,-1.4470959,-1.5096719,-1.5714085,-1.6248727,-1.4037665,-1.0460279,-1.0705847,-0.89407617,0.0483606,1.365469,1.4848391,1.078213,0.51642,-0.34769756,-0.7371129,-0.4012907,0.19627324,0.16685712,-0.7790421,-1.6750083,-2.3224125,-2.369605,-2.0058846,-1.557455,-1.4201982,-1.4462235,-1.1043026,-1.1626312,-1.7836031,-2.1725054,-2.2416267,-1.3675637,-0.73785186,-0.5591192,-0.6106034,-0.26924786,0.12250443,0.51836586,0.8320769,0.13590841,-0.035729438,0.067623615,0.182729,0.23743738,0.2678681,0.2705531,0.31799877,0.5166261,0.5447887,0.3122405,-0.18810397,-0.5437242,-1.3679135,-2.054399,-2.2468321,-2.2738752,-2.2232285,-2.1893475,-2.390162,-2.6056983,-2.8900259,-2.4274158,-1.8770891,-1.1738197,-0.5608247,0.052587897,0.059875816,0.1323488,0.2622077,0.108333796,-0.013448976,-0.03659319,-0.25647587,-0.73134255,-1.3217694,-1.7926669,-1.7640023,-1.7302439,-2.3111286,-2.2612982,-2.4512355,-3.0927544,-3.090819,-2.9916024,-3.375463,-3.056521,-2.3306327,-1.9470689,-1.7957623,-1.6647425,-1.6181054,-1.4939692,-1.3507833,-1.252207,-0.97546124,-0.4641837,0.59824103,1.2755256,1.3945241,0.8707235,0.7093481,0.71703744,0.8114458,0.6586846,0.3910521,0.17543623,-0.012398452,-0.2792584,-0.582565,-0.779166,-1.1074023,-1.2185619,-1.4054003,-1.5475756,-1.7270846,-1.8743927,-1.7496014,-1.9154645,-2.0493507,-1.8613491,-1.6314452,-1.4553537,-1.5755553,-1.4871873,-1.4148959,-1.4077902,-1.3794348,-1.4687394,-1.4363182,-1.4305177,-1.1574414,-1.184722,-1.0646056,-0.94109845,-1.0179324,-1.0461947,-1.1875952,-1.8936589,-2.2203853,-2.3186421,-2.4073033,-2.3934848,-2.3551867,-2.3123598,-1.5406384,-2.3685603,-1.5498884,-1.5403092,-1.5405612,-1.5403951
-2.4333081,-2.4005506,-2.356113,-2.341878,-2.1533675,-1.9369357,-1.944348,-1.800717,-1.7649693,-1.6629274,-1.7619638,-1.7782545,-1.7811332,-1.6778021,-1.6974015,-1.6367121,-1.2255473,-0.6889142,-0.17724678,-0.1660269,-0.11241696,-0.35165054,-0.82823765,-1.3514915,-1.5555756,-1.7580823,-2.092959,-2.5189385,-2.5176442,-2.4100323,-1.9379823,-1.3513539,-1.0989597,-0.38579914,0.1724141,0.34374535,0.3651012,0.35599002,0.3637792,-0.25446945,-0.7873568,-1.2498608,-1.5793918,-1.4809134,-1.3855278,-1.1818775,-0.77060425,-0.29258928,0.22511856,0.5145833,-0.3179433,-0.6618923,-0.79619753,-1.0542848,-0.5188842,0.08404772,0.22893505,-0.06719215,-0.31700492,-0.62069434,-0.5069734,-0.2343294,-0.16452715,-0.53332496,-0.42143643,-0.14349702,-0.3006581,-0.1331697,2.3106122,3.86732,3.6495972,3.092856,1.8261733,0.66515815,-0.84149826,-1.7275109,-2.3972135,-2.5855327,-2.3103433,-2.1159282,-2.039438,-1.5571427,-1.0978187,-0.36947042,0.99586195,1.779086,1.8968365,2.0982587,2.2147198,2.19944,2.1565273,2.1455579,2.1209981,1.8625548,1.4304855,1.0340579,0.4479667,-0.03574206,-1.2009251,-2.0157645,-2.243177,-2.3458734,-2.4709659,-2.9590015,-3.3767493,-3.1470776,-2.9915535,-2.95571,-3.0555067,-2.8537972,-2.442503,-2.0015578,-1.7012174,-1.3635547,-0.9449922,-0.84751594,-0.8712295,-0.97042006,-1.2985666,-1.9054341,-2.2399378,-2.1946132,-1.9192481,-1.1465949,-0.9311402,-0.4417799,-0.49928606,-0.96304965,-1.3349316,-1.6999931,-2.3555114,-2.445809,-2.1780858,-2.108838,-2.1530492,-2.1825597,-2.241707,-2.213605,-2.1803148,-2.1655512,-2.1217475,-2.018144,-1.8029091,-1.7135726,-1.9757755,-2.3313036,-2.4407387,-2.299001,-2.2185848,-2.0618014,-2.012115,-2.2902193,-2.2749546,-2.3748477,-2.5171022,-2.6938503,-2.8394883,-2.8368776,-2.7441697,-2.6227477,-2.8737323,-3.2949972,-3.5207129,-3.5576005,-3.6664352,-3.717401,-3.7106729,-3.6156938,-3.4843874,-3.4499683,-3.4805622,-3.4443312,-3.3519814,-3.3146622,-3.3243399,-3.3846931,-3.4564626,-3.5048108,-3.5587773,-3.6021905,-3.6429243,-3.560486,-3.3156776,-3.0446157,-3.059612,-3.043185,-3.0092402,-3.0493588,-3.0120835,-2.9721954,-2.9862204,-2.9825692,-2.9880562,-2.9861615,-2.986206,-2.986153
-0.9410327,-0.93463105,-0.8476695,-0.8377996,-0.94267184,-1.2198668,-1.3010244,-1.5568364,-1.6019047,-1.7488277,-1.7296094,-1.9214405,-1.9701022,-1.8774441,-1.7125171,-1.4015805,-0.78820217,-0.1786857,0.4090404,-0.038477737,-0.37737104,-0.12715073,0.31250376,0.797014,1.0614908,1.1693237,0.09782015,-1.1317956,-1.3177041,-1.0180882,-0.39242277,-0.56115663,-0.67912775,-0.5024793,-0.07476652,0.36487266,1.0672462,1.6099961,2.508569,3.044392,2.2794218,1.453406,0.94286764,0.32125083,-0.18874954,-0.16558078,0.17101905,0.27930808,0.26150286,-0.13613051,-0.69510895,-0.9985419,-0.67520475,-0.7858497,-0.68029344,-0.28099197,0.021458842,0.42029136,0.64206916,0.8340431,0.87718105,1.0808026,1.3006876,1.0292165,0.09428108,-0.24137455,-0.5349426,-0.5828829,-0.3033893,-0.0105187,0.2651614,0.34798947,0.09898026,-0.54615414,-1.141383,-1.3937422,-1.2614893,-1.0881696,-1.0023129,-1.0722556,-1.2453732,-1.1080155,-0.9542508,-0.7781929,-0.7527801,-0.9781633,-1.4550223,-1.4136322,-1.0169973,-0.7898789,-0.59742093,-0.4485985,-0.28084993,0.009160221,0.026648521,-0.032612205,-0.25515413,-0.40800592,-1.089636,-1.6465504,-1.8198938,-1.7829316,-1.4224646,-0.4131356,0.8323654,1.1900942,1.6546018,2.323757,2.704649,3.0182073,3.3498478,3.5600026,3.4592497,3.2985978,2.618876,2.2772508,2.0549834,1.9383222,2.0842497,2.5722547,2.8503067,2.870614,2.6885817,2.0347934,0.42116025,-0.14493167,0.25500512,0.47867316,0.11438685,-0.26749194,-0.58960927,-0.9305118,-1.1169178,-1.0232886,-1.2566142,-1.4797864,-1.8014439,-1.9921526,-2.060812,-2.0444458,-1.8889711,-1.6555965,-1.2774904,-0.97956,-0.81062853,-0.74130404,-0.5446572,-0.18840249,0.3123098,0.69692314,0.86078227,0.949509,1.084939,1.1192491,0.9965179,0.60989755,0.46927366,0.24394074,0.21019752,0.06747955,-0.051162273,-0.6885494,-1.6043798,-1.9823745,-2.2527394,-2.4232204,-2.3931282,-2.267727,-2.159184,-2.1751683,-2.152996,-2.1662147,-2.1702743,-2.096125,-1.9120951,-1.8067142,-1.5586381,-1.588769,-1.4100317,-1.1641848,-0.82401484,-0.7398511,-0.62986344,-0.45749086,-0.5865151,-0.7691424,-0.9469413,-0.9236174,-1.1021258,-1.1635073,-0.99696094,-1.1207138,-1.0060495,-0.9970542,-0.99689645,-0.99683785
-1.8570329,-1.8394752,-1.8667134,-1.7684348,-1.5512105,-1.1355367,-1.3034586,-1.3406873,-1.4201378,-1.6481652,-1.4602576,-1.0380068,-0.7530263,-0.38120446,-0.2604242,0.11019367,0.63524985,1.2011977,1.6081693,1.6062492,1.6849147,1.1915948,0.6865994,0.49803644,0.22620422,-0.45076275,-1.1904953,-1.7692924,-1.5544376,-1.0192208,-0.09343703,1.2414956,1.5878716,1.4748297,1.0436118,0.80318356,0.6600707,0.323789,0.13253906,0.14829499,0.18584836,0.34328163,0.76311266,1.4171661,2.4808397,4.723235,8.070822,9.440817,10.24762,10.328476,9.463536,8.513914,6.661239,3.461478,1.126103,0.28355992,-0.46302468,-0.95846426,-1.3191347,-1.1352147,-0.5571629,0.20453292,0.6894851,0.57294834,-0.100139946,-0.67461383,-1.1496269,-1.068087,-0.6470741,-0.9312043,-1.3009038,-1.7634943,-2.0892673,-2.0678627,-2.2286038,-2.3261323,-2.2577763,-2.2100992,-2.221678,-2.256802,-2.1648018,-2.0557075,-2.1605437,-2.1060286,-1.7540185,-1.821393,-1.851406,-1.4083633,-1.2564044,-1.382459,-1.4070588,-1.2966523,-1.188502,-1.2219698,-1.3908381,-1.3347905,-0.8638746,-0.9251616,-1.6247852,-1.8493856,-1.7921056,-1.4637948,-1.2337008,-0.7322696,-0.6132885,-1.0825119,-1.4140806,-0.963522,-0.55756176,0.17930037,0.807498,1.3319048,1.6451228,2.027807,2.700521,2.9390626,2.9226785,2.7506135,2.3233342,1.3600729,0.3520124,-0.68775713,-0.6777386,0.13255975,0.9777893,1.2638807,1.4426789,0.9873715,0.022447571,-0.91461855,-1.7262528,-1.998057,-1.862878,-1.734309,-1.5634065,-1.594892,-1.6444242,-1.5441511,-1.3956957,-1.2997679,-1.1741668,-0.84114283,-0.15080123,0.8411731,1.0892442,0.9644965,0.89736235,0.73173,0.4423294,0.28777626,0.18412572,-0.15058321,-0.39723456,-0.49729863,-0.66512215,-0.84489655,-1.0203288,-1.0247107,-0.7588915,-0.46948946,-0.74678284,-1.4732565,-1.8978624,-2.1739461,-2.3416748,-2.2143872,-1.8846805,-1.8083495,-1.4818509,-1.536395,-1.7145991,-1.6794549,-1.4490905,-1.2824339,-1.409422,-1.4998556,-1.5491791,-1.6315185,-1.5362285,-1.6196637,-1.818798,-1.9610158,-2.5064569,-2.7716172,-2.8533654,-2.7363539,-2.6030655,-2.6146522,-2.5771048,-2.514816,-3.026051,-2.5383859,-3.0267162,-3.0263376,-3.0260797,-3.026155
-3.5984619,-3.6037407,-3.5992413,-3.7374215,-3.9086618,-4.0540657,-4.004047,-3.7213612,-3.5249815,-2.891269,-2.6361892,-2.8033586,-2.8855991,-2.8790665,-2.993967,-3.0997589,-3.1811113,-2.8163185,-2.3734925,-3.287618,-4.3013086,-4.7656355,-4.6911516,-4.3249674,-3.9664779,-3.5180187,-3.384487,-3.4982285,-3.4259357,-3.4146495,-3.2991729,-2.8984838,-2.460174,-1.6665881,-1.0643644,-0.8619292,-0.93651557,-1.2381017,-1.9195943,-2.1563694,-1.8127923,-1.5236464,-1.3668101,-1.256253,-1.1995281,-1.4260238,-2.034642,-2.420215,-2.6676548,-2.8732743,-3.102175,-3.3557315,-3.6975863,-3.4848633,-2.764864,-2.208294,-1.5609717,-1.3901738,-1.343691,-1.7288057,-1.8542234,-1.2192963,-0.7271346,-0.66876984,-1.2666888,-1.8636172,-2.6933968,-3.3666377,-2.786314,-1.9705184,-2.0370219,-2.4912353,-3.5025177,-4.0658426,-4.1896524,-3.9628038,-3.3575068,-2.3794637,-1.6457142,-1.3685117,-1.6128969,-1.2114519,-0.9355123,-0.37000993,0.6052318,1.6503382,2.6208081,3.4008904,3.6241422,3.6649232,3.6583726,3.6260986,3.55314,3.310371,2.911636,2.3258753,0.5382818,-1.2073927,-2.503252,-2.6313224,-2.5773525,-2.5303605,-2.6126404,-2.9780993,-3.4255319,-3.4897988,-3.4450147,-3.2246609,-2.9810314,-3.0607276,-3.1801016,-2.9923322,-2.599574,-1.948975,-1.2359732,-0.9720322,-0.87914884,-0.9629047,-1.2530782,-2.0773826,-3.1499352,-3.4937792,-3.3128157,-2.8617425,-2.4454982,-1.9441684,-2.0415692,-2.9381871,-3.9569507,-3.9451292,-3.3208156,-2.7632113,-2.3412328,-2.4650905,-2.4915428,-2.3828878,-2.4080825,-2.4397345,-2.519261,-2.5372934,-2.6214898,-2.747982,-2.9703836,-3.157346,-3.0020502,-2.7662494,-2.5974789,-2.2907372,-2.0995705,-2.028501,-2.00239,-2.0189438,-1.9424436,-1.8386316,-1.8000804,-1.832196,-1.945963,-1.9164739,-2.0319262,-2.3547323,-2.5344663,-2.776723,-2.6620286,-2.5422966,-2.3524365,-2.358431,-2.4546223,-2.602912,-2.756516,-2.7219138,-2.6888676,-2.7521958,-2.8803434,-2.9683185,-2.9349818,-2.9444644,-3.013019,-2.99053,-3.0446558,-2.9974372,-2.8817787,-2.7321026,-2.34378,-1.952879,-2.0670683,-2.2097847,-2.2230906,-2.3201377,-2.2721221,-2.2674913,-2.7608583,-2.0358453,-2.7532487,-2.760466,-2.760849,-2.7607431
