0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
12.209108,12.253304,12.246991,12.091526,9.96703,11.807937,11.411926,11.269016,9.597199,7.407097,5.855721,4.638354,3.9882765,3.5060139,3.6481037,3.9702523,3.5557275,3.0114584,2.4178424,1.3565292,0.49835378,0.34744453,-0.10579517,-0.5272418,-0.71436214,-0.9797662,-1.1731617,-1.4468496,-1.6548746,-1.6170281,-1.2937765,-0.47994787,-0.02001965,0.16440012,0.19688126,0.17340831,0.1546927,0.17483976,0.3059913,0.46736923,0.5351751,0.50012046,0.18561496,-0.37949687,-0.6226046,-0.7369936,-0.9476769,-1.4483857,-1.523415,-1.3728746,-1.246625,-1.1594458,-1.0622132,-1.0527108,-1.1071374,-1.008851,-0.49205697,-0.104368955,0.20842014,0.48687524,0.5484853,0.9065844,1.1815994,1.3154402,1.5114129,1.6467634,1.7138216,1.9581232,2.1977122,2.7475462,2.891892,2.432456,2.3553329,1.9211186,1.3777237,1.1606107,1.0000272,0.91753066,1.0939536,1.9125614,2.2167497,2.0848103,1.8977045,1.7579879,1.7619132,1.8985122,2.1382918,2.1507246,2.4779081,3.0596168,3.6802197,3.9167643,4.237637,3.674779,2.5541458,1.8893679,0.85295904,0.59259415,0.011628777,-0.37937135,-0.07477407,0.19824621,0.3064557,0.23891813,-0.025638297,-0.19793662,-0.30410767,-0.45623592,-0.45560408,0.15155561,1.4723969,2.97084,3.718358,4.1431727,4.188121,4.281816,4.8002462,5.090406,5.2635665,5.4558787,5.669526,6.025901,6.0033426,5.0328884,3.733141,2.781802,3.437018,4.0534253,4.050862,4.5516796,5.0981565,5.14637,4.25757,3.481038,3.006975,3.028386,2.9461656,2.931098,2.4363241,1.9094574,1.6608682,1.6756742,1.8083282,1.932286,1.8927348,1.6140747,1.2881176,1.0664852,0.6822985,0.5048204,0.35211313,0.24412538,0.08614114,0.05434663,-0.14949054,-0.3093694,-0.18757528,-0.009267287,0.1254636,0.017652042,-0.14850181,-0.13865873,0.072083965,0.40055892,0.7135525,0.77365094,0.86029196,1.004987,1.0289086,1.0178515,1.0479041,0.9858916,1.0141916,1.0160205,0.9707446,1.015055,1.1639447,1.3926466,1.8099031,2.0823884,2.6692028,3.8751502,5.8268447,6.835339,8.065907,8.96512,9.728634,10.125397,9.888752,9.929829,9.96641,9.966336,9.966274,9.966286
-3.019092,-3.0217648,-3.0546794,-3.0549426,-1.8511055,-2.9288282,-2.9000838,-2.9185846,-3.3124955,-3.8333998,-3.8656063,-3.7118177,-3.7013083,-3.6309538,-3.728593,-3.7885308,-3.8134456,-3.874577,-4.039852,-3.9997165,-3.8602324,-3.8191597,-3.4852653,-2.854504,-2.5682018,-2.2182808,-1.9504905,-1.8342509,-1.9121599,-1.9408679,-2.0059052,-2.3251872,-2.4408746,-2.438989,-2.400408,-2.3556824,-2.326579,-2.3160834,-2.2962756,-2.2959428,-2.288577,-2.2294436,-2.1050036,-2.1025443,-2.4381738,-2.677823,-2.8780541,-2.9775238,-2.6817765,-2.3644996,-2.2596545,-2.0315087,-1.6010143,-1.2304004,-0.9408602,-0.7986204,-0.87764037,-0.95917964,-0.97749543,-0.79088724,-0.49249807,1.1920956,2.2756338,2.7337332,3.3856277,3.9515927,4.2665386,4.483073,4.5917196,3.9786246,2.5903533,1.1753459,0.30338344,-0.62786674,-1.1877351,-1.6591952,-2.1840017,-2.3071158,-2.7469199,-3.2376947,-3.3087134,-3.1782796,-3.237977,-3.2184377,-3.1893244,-3.159511,-2.8731613,-2.6291928,-2.382365,-2.1027126,-1.7246,-1.5276592,-1.7176197,-1.3825378,-1.2375164,-1.2533458,-1.0307672,-1.1550132,-1.5530784,-1.9337406,-1.8963422,-2.1125233,-2.1950579,-2.3836787,-2.5762815,-2.7235556,-2.7425046,-2.6484158,-2.6435633,-2.761314,-3.1780941,-3.4874926,-3.6540864,-3.9337792,-4.115018,-4.133423,-4.128386,-3.934966,-3.7843804,-3.7925339,-3.9076009,-4.060436,-4.2920322,-4.597792,-4.851609,-4.9942083,-4.785499,-3.9406233,-3.3118768,-2.9445515,-2.703826,-2.3273416,-1.5043256,-1.170212,-1.0212785,-0.9869251,-0.9613162,-0.9259929,-0.78889525,-0.7134551,-0.96208084,-1.2979416,-1.5707188,-1.6271547,-1.6040306,-1.5777848,-1.5845615,-1.5539279,-1.6026671,-1.6530273,-1.7121856,-1.730236,-1.7071481,-1.6305759,-1.5525123,-1.4935731,-1.2947105,-1.1024258,-1.096991,-1.3382939,-1.3591816,-1.3940059,-1.60239,-1.9613395,-2.2420444,-2.4082117,-2.496718,-2.550642,-2.5600495,-2.571406,-2.5884593,-2.600431,-2.5507092,-2.4735785,-2.4281514,-2.434637,-2.4730985,-2.5226092,-2.550679,-2.5313354,-2.6067982,-2.6332848,-2.4245882,-2.2574992,-2.1244125,-2.16998,-2.215047,-2.177782,-2.0994296,-2.012188,-1.8501865,-1.8501506,-1.8501186,-1.8501809
-0.18834463,-0.42050266,-0.5678922,-0.7418659,0.21516852,-1.0944829,-1.2568963,-1.1890213,-0.48200083,0.72457784,1.3069925,1.5036998,1.5643001,1.4840755,1.477623,1.661864,1.5140524,1.3600895,1.3461592,0.8341689,-0.22773737,-0.9108728,-1.7185769,-2.3905606,-2.5835004,-2.7690616,-2.782938,-2.5624888,-1.9867051,-1.1984472,0.12070781,1.8218875,2.4828858,2.628511,2.5057654,2.176466,1.804856,1.6311469,1.3902392,1.1707879,1.0675411,0.9095507,0.54983157,-0.0059983134,-0.77665627,-1.0022205,-1.0683932,-1.3973663,-2.0231028,-2.3707356,-2.5336628,-2.679991,-2.789725,-2.719407,-2.6059148,-2.408928,-2.226653,-2.4533505,-2.7132912,-2.8598766,-2.8620312,-2.974924,-3.0998685,-3.2670908,-3.499487,-3.6426816,-3.630881,-3.581756,-3.5542092,-3.4933643,-3.1523755,-2.7649245,-2.5618818,-2.6300952,-2.929581,-3.109312,-2.7339928,-2.4026685,-1.6751728,-0.4816672,0.53314036,0.72217155,0.6994668,0.7919122,0.7538004,0.62507725,0.5623856,0.45879108,0.07316636,-0.2827288,-0.7522001,-1.148129,-1.0615389,-0.89077294,-0.87508976,-0.8740071,-1.1997678,-1.516635,-1.5125885,-1.4451401,-1.8063045,-2.1867087,-2.3327005,-2.4637034,-2.6899986,-2.8196929,-2.8336563,-2.8749113,-2.9775045,-2.8785286,-2.023046,-0.46923748,1.163124,3.3529096,5.054201,5.849226,6.7502184,7.482469,7.5191846,7.201852,7.1751127,7.3903227,7.4267316,6.9862432,6.629347,5.9491596,1.7359493,-1.1597346,-2.2103834,-2.5903096,-2.5855212,-2.299426,-1.3522944,-0.94247556,-0.6882983,-0.4093284,-0.29599813,-0.23914282,-0.27838364,-0.54460335,-0.99718714,-1.2846439,-1.5501256,-1.6448902,-1.6520784,-1.703107,-1.7094455,-1.7118719,-1.8155074,-1.8553314,-1.9074061,-2.0199094,-2.2131639,-2.3996787,-2.4603293,-2.507243,-2.6929398,-2.8874435,-2.5034385,-1.933143,-1.5863347,-1.238171,-0.84440374,-0.5483959,-0.35493845,-0.27728546,-0.2922961,-0.2976879,-0.28498864,-0.22413485,-0.23000132,-0.3240546,-0.3844827,-0.42909524,-0.48267353,-0.5608926,-0.49770308,-0.5133153,-0.43297577,-0.4469806,-0.5408719,-0.69135165,-0.72300243,-0.75001574,-0.81892383,-0.83032185,-0.95852524,-1.0196704,-0.9966429,-1.0663483,0.2143009,0.21438347,0.21443383,0.21451974
-2.7779143,-2.7608454,-2.7563176,-2.695837,-1.2344388,-2.3967202,-2.241777,-2.243418,-2.0313637,-2.0372791,-1.8170185,-1.7985973,-2.0248632,-2.1485903,-2.3264985,-2.5162144,-2.4875846,-2.3277583,-2.0050056,-1.457917,-1.012897,-0.8353106,-0.63727355,-0.9111385,-1.1226282,-1.2602309,-1.2848964,-1.3485777,-1.5561671,-1.6627493,-1.7523978,-1.9596047,-2.0498087,-2.091621,-2.122401,-2.2061906,-2.3048832,-2.377039,-2.4866095,-2.5249398,-2.4920921,-2.4206026,-2.1901999,-1.7382843,-1.316231,-1.3987118,-1.5499058,-1.715218,-1.6324751,-1.4810536,-1.4761772,-1.4400201,-1.2910826,-1.107905,-0.95634526,-0.77917624,-0.6300726,-0.502644,-0.45539162,-0.32026193,-0.1151683,0.6587963,1.1985663,1.400042,1.7251205,2.1122446,2.2797308,2.2991114,2.1903114,1.7205663,1.0038071,0.4812287,0.07478665,-0.62951744,-1.3368342,-1.600222,-1.5121312,-1.2887356,-1.3942821,-1.9120648,-2.0802867,-2.1963427,-2.383335,-2.5807269,-2.7290654,-2.5898843,-2.4806702,-2.517954,-2.7091146,-2.7171652,-2.6479306,-2.5343275,-2.2496147,-1.9437007,-1.7271434,-1.6535344,-1.4705634,-1.5207152,-1.5994046,-1.5342534,-1.2805177,-1.2559882,-1.192587,-1.0885715,-1.2689202,-1.4935298,-1.5547647,-1.5271889,-1.6395319,-1.7263339,-1.7104442,-1.6717136,-1.7028418,-1.9575596,-2.1596866,-2.2174754,-2.4181588,-2.6349113,-2.7248316,-2.7676644,-2.863443,-2.8890905,-2.8762393,-2.862255,-2.7273932,-2.5339718,-2.5139425,-2.51224,-2.2400987,-1.7297362,-1.3533586,-0.9511273,-0.94491255,-1.1220771,-1.3649514,-1.581529,-1.6669188,-1.7380208,-1.7618451,-1.7303131,-1.6335981,-1.6271815,-1.4552937,-1.3162435,-1.2443068,-1.2151959,-1.230205,-1.2215565,-1.3886623,-1.4780412,-1.5566217,-1.6618423,-1.8549896,-2.0581243,-2.0966258,-2.1660712,-2.226322,-2.2754648,-2.3104744,-2.3831553,-2.450412,-2.456618,-2.5288851,-2.7317932,-2.9178782,-3.0132577,-3.0848145,-3.1361217,-3.1406636,-3.1387706,-3.1291718,-3.14727,-3.1113346,-3.0942626,-3.0325758,-3.046714,-3.0420585,-3.0129225,-2.97421,-3.0150814,-3.0446568,-3.0869856,-2.8811986,-2.6671317,-2.3136072,-2.0568457,-2.0621984,-2.0347035,-2.004631,-2.020478,-1.2342395,-1.2340795,-1.2339567,-1.2339274
0.4130134,0.3154733,0.21355343,0.105850756,0.54947925,-0.10997382,-0.14374778,-0.12750784,-0.18703923,-0.24268228,-0.38566038,-0.49661484,-0.5110251,-0.49382216,-0.5314932,-0.71236205,-0.82327807,-1.0037196,-1.2360929,-0.7490714,0.08492621,0.51694214,0.9191082,1.5671146,1.7702606,1.9558995,2.065886,1.9588892,1.7786093,1.3101425,0.059142143,-1.4931519,-1.8538136,-1.7557986,-1.5838896,-1.3709091,-1.1933138,-1.1363945,-1.1623046,-1.276283,-1.4283464,-1.6027882,-1.8009484,-1.6113367,-0.52962375,0.3695576,1.1675098,1.7920787,2.1928287,2.176081,2.2140503,2.1255307,1.8923738,1.6496131,1.2923793,0.9444641,0.37873766,0.18775651,0.17281115,0.124106646,-0.03635721,-0.16792467,-0.26815706,-0.12676647,-0.04559423,-0.07854505,-0.18364483,-0.33601916,-0.43975797,-0.19025292,0.046124242,0.16436289,0.30560493,1.0949142,1.7781348,1.6477518,0.48377436,-1.1476669,-2.188398,-2.4106607,-1.944168,-1.6102102,-1.3518583,-1.1426365,-0.897143,-1.1026373,-1.083118,-0.9851552,-0.88687646,-0.6768904,-0.7598653,-1.2015262,-1.14926,-1.0457637,-0.72084457,-0.54917693,-0.76675886,-0.756101,-0.70410705,-0.43276462,-0.55577993,-0.8610031,-1.0157825,-1.1728023,-1.1090012,-0.92525184,-0.86237425,-0.69237715,-0.49445784,-0.5066414,-0.70011675,-0.85633504,-0.6939324,0.28194708,1.0600978,0.8405473,0.84203565,0.83223724,0.8230736,0.95480555,0.898463,0.47892037,0.05989185,-0.20660801,-0.26723355,-0.53923976,-0.38406482,-0.11267933,-0.39096338,-1.0252333,-1.3567718,-1.691664,-2.5960512,-2.7751234,-2.8512874,-3.059457,-3.2448342,-3.3929226,-3.6413698,-3.7263296,-3.4174488,-2.935243,-2.4463675,-2.0597363,-1.6750515,-1.4229195,-1.2652268,-1.2282634,-1.0169141,-0.8846131,-0.79089254,-0.6926999,-0.5321476,-0.36365372,-0.36158124,-0.31111252,-0.23595847,-0.24506292,-0.48045048,-0.88188696,-1.0912619,-1.6262125,-2.248713,-2.6522853,-2.6358838,-2.4293606,-2.2919433,-2.168417,-2.2099123,-2.2096057,-2.098959,-1.9613212,-1.981613,-2.0784292,-2.069783,-1.9997027,-1.9321115,-1.8610299,-1.7393534,-1.6620796,-1.5302795,-1.3157651,-0.7976235,-0.55637753,-0.18639103,0.01685816,0.03448333,0.052841306,-0.0052197576,0.11228421,0.5492217,0.54923046,0.54924005,0.54927117
-1.1338912,-1.2829713,-1.4654703,-1.6540031,-0.5472709,-1.8839653,-1.7883343,-1.6907053,-1.5424186,-1.5550042,-1.3910334,-1.2157303,-1.1237925,-1.1269348,-1.2636836,-1.3384777,-1.291281,-0.9195077,0.10912883,1.1287055,1.4430381,1.1631515,0.4799044,-0.105468296,-0.23798609,-0.14010182,0.008714844,-0.015191942,-0.20636845,-0.5933019,-0.8590729,-1.1136682,-1.5110618,-1.742096,-1.8503261,-1.8975357,-1.7977957,-1.6544013,-1.351387,-0.78512436,-0.20753491,0.6350864,2.4063642,4.6480227,6.188714,6.2975893,6.195564,5.9729266,5.4877043,5.0386167,4.611345,4.245948,3.9787989,3.844955,3.7960095,3.5903924,2.9825401,2.2800674,1.319077,0.6045003,0.27974617,-0.45258605,-0.89989364,-1.1690139,-1.4400516,-1.6396735,-1.7558591,-1.8659477,-1.8571489,-1.7362908,-1.6016604,-1.6794741,-1.9135059,-2.2922938,-2.0330906,-1.6015092,-1.0075939,-0.6999564,-0.79354966,-1.8912598,-2.6792634,-2.8604746,-2.937005,-2.8935726,-2.8750567,-2.8207035,-2.7934232,-2.6916084,-2.5818553,-2.4393342,-2.3071792,-2.4356313,-2.3936827,-1.0404384,0.14997254,0.80822176,4.4555497,5.662578,6.650132,6.414274,6.017283,5.925623,5.8757954,5.473294,4.9140406,4.040051,3.4873157,3.1522326,2.4001305,1.485482,0.2829652,-0.98298085,-1.7948301,-2.0279408,-2.1244683,-1.7572656,-1.491295,-1.2405295,-1.1086686,-1.0418187,-0.9706485,-0.42195433,0.5514452,2.3608108,3.153521,2.9652586,1.7106926,0.68486834,0.29018834,-0.302231,-0.65082407,-1.3362432,-2.1500509,-2.2732637,-2.2584364,-2.3150568,-2.2407181,-2.0848947,-1.6722361,-1.1129376,-0.70226693,-0.5978381,-0.33647603,-0.10567794,-0.04068367,0.12810978,0.26374868,0.43639898,0.60843205,0.7382947,0.8466539,0.8695648,0.8760298,0.8416726,0.7448067,0.40835238,0.33236375,0.1257146,-0.5695056,-1.1393781,-1.2831036,-1.289177,-1.4423544,-1.6428361,-1.9354482,-2.0457106,-2.0091465,-1.9889324,-1.991419,-2.0185134,-1.9917626,-1.9747479,-1.9565399,-1.9491291,-1.9006649,-1.8724667,-1.8338649,-1.8150356,-1.7772369,-1.7780449,-1.791733,-1.9288477,-1.9598114,-1.8646296,-1.6455789,-1.5633159,-1.4697859,-1.4223592,-1.4597881,-1.3479555,-0.5465825,-0.54660076,-0.5466095,-0.54665923
-2.7057323,-2.606234,-2.529737,-2.4534614,-2.8993912,-2.40916,-2.4938986,-2.5087085,-2.8301923,-3.253413,-3.31916,-3.1296377,-2.9690614,-2.8158903,-2.8133755,-3.0271711,-2.9187214,-2.7716928,-2.3049147,-1.6179494,-1.0151443,-0.91687685,-0.44838542,0.15224755,0.42223424,0.71112853,0.7160795,0.6171995,0.4522903,0.258343,-0.18969534,-1.0583754,-1.7836576,-2.1321983,-2.2813506,-2.3435414,-2.3428442,-2.3227026,-2.280644,-2.2254732,-2.1682832,-2.058255,-1.7002265,-1.1912757,-0.78485656,-0.58413506,-0.085105106,0.7650068,1.4006915,1.3615692,1.3277657,1.3076496,1.1457026,0.84666914,0.5354828,0.047923267,-0.85390246,-1.4441862,-1.6729238,-1.7576672,-1.6744522,-1.5072607,-1.402429,-1.3028619,-1.1788902,-1.1311567,-1.1209643,-1.192513,-1.2580248,-1.4556918,-1.649538,-1.841769,-2.0100753,-1.6872389,-0.6941115,0.05804962,0.24331398,-0.3447222,-0.73183215,-1.5338188,-2.0615697,-2.1055088,-2.073811,-2.0350883,-2.0511367,-2.0649993,-2.1171956,-2.0724304,-1.995304,-2.039936,-2.2722478,-2.3123865,-2.426093,-2.5860438,-2.5691082,-2.6211853,-2.2024095,-1.7990801,-1.3876842,-1.2548184,-0.9477929,-0.36038905,0.0071721636,0.36236632,0.7387369,0.86258316,0.9658455,0.94045097,1.1296712,0.61114657,-0.19573063,-0.99017364,-1.6134442,-2.1113946,-2.2951694,-2.4679074,-2.8172464,-2.868293,-2.8642755,-2.7779245,-2.8382921,-2.914691,-2.9392889,-2.8975506,-2.7133825,-2.1094756,-1.5321753,-1.4761295,-1.4302442,-1.8134823,-1.9044409,-2.0104775,-2.235505,-2.1291928,-1.9691954,-1.9165206,-1.827996,-1.7521728,-1.5460119,-1.2517877,-1.0948071,-1.1757584,-1.0681338,-0.7746172,-0.5513618,-0.38429666,-0.2529512,-0.13042328,0.113665685,0.23975179,0.35337925,0.4094397,0.53164506,0.57585967,0.63227034,0.6561844,0.71458626,0.74787426,0.42291522,0.27439612,0.32602218,0.32917565,0.11858258,-0.2582787,-0.6565793,-0.8396578,-0.8971505,-0.92821765,-0.9208791,-0.921036,-0.9469084,-0.9444157,-0.96324265,-0.97024226,-0.9635886,-0.98262584,-1.0572394,-1.1820258,-1.5009515,-1.670903,-1.9469796,-2.2740574,-2.4985995,-2.650397,-2.7121367,-2.7392962,-2.7902944,-2.7610424,-2.6318579,-2.5517616,-2.8985045,-2.8986235,-2.8986983,-2.898788
-2.2182848,-2.0971632,-2.0570192,-1.9535487,-1.3095279,-1.66415,-1.5980805,-1.6710941,-1.7269843,-1.7471888,-1.5231949,-1.3652186,-1.3812549,-1.302767,-1.3620126,-1.425606,-1.2460651,-0.90390396,-0.56868595,-0.03784977,0.6232984,0.9887053,1.4186978,1.55025,1.5114794,1.6107864,1.8363867,1.8888048,1.5413213,1.1488372,0.5276237,-0.65922105,-1.2458993,-1.4116538,-1.4288138,-1.4354792,-1.4302406,-1.4482876,-1.4166662,-1.2959975,-1.1609142,-0.9325705,-0.5505262,0.012153745,0.58830905,0.61280525,0.47773027,-0.07065356,-0.32067406,-0.16685855,-0.2332614,-0.08679134,0.43290532,1.0084755,1.6314049,2.034366,2.526678,2.889935,3.2094626,3.7365813,4.323252,5.7798963,6.5024347,6.679391,7.0213556,7.4572115,7.6788034,7.810915,7.8032093,7.450567,6.662261,5.6167183,4.8598847,3.96391,3.6756647,3.7710423,3.6684217,3.1612515,1.6558509,-0.8046658,-2.3498836,-2.5432215,-2.7005525,-2.7349048,-2.6660063,-2.5748887,-2.3772743,-2.2732103,-2.2685819,-2.1959262,-2.2628617,-2.1756508,-1.8208553,-1.1207128,-0.8719483,-0.9297817,-0.8393911,-0.9192303,-1.2947316,-1.5434282,-1.324728,-1.2806132,-1.1600611,-0.8830034,-0.90328276,-0.7750624,-0.5149838,-0.36233497,-0.2156246,0.11862844,0.25227416,0.14898318,-0.08802428,-0.38719314,-0.7071916,-0.9354372,-1.4370384,-2.0287776,-2.2114754,-2.2643704,-2.3226829,-2.5247302,-2.7123652,-2.7877908,-2.7248871,-2.4845035,-2.056364,-1.3762994,-0.8257195,-0.64114183,-0.71033484,-0.6613018,-0.8895912,-1.1297408,-1.4170762,-1.7559701,-1.870558,-1.8239064,-1.5068582,-1.0992922,-0.7842539,-0.67714036,-0.51832676,-0.4446288,-0.38040859,-0.18533489,-0.13441145,0.0063637495,0.08158755,0.07866955,0.14784598,0.267365,0.4344395,0.6159556,0.75646144,0.81484056,1.0295688,1.338592,1.731638,1.5574176,1.3209808,0.9489523,0.02018635,-0.9263541,-1.6666673,-2.1605246,-2.3013296,-2.3659916,-2.3515553,-2.4116616,-2.5123837,-2.5727162,-2.469315,-2.3052387,-2.2687678,-2.2263546,-2.2449064,-2.1009197,-1.8026893,-1.635085,-1.5100421,-1.5664136,-1.6175148,-1.6172435,-1.7382662,-1.9179019,-1.9799722,-1.9651365,-1.8937466,-1.8423195,-1.3093681,-1.3092128,-1.3091127,-1.3090867
-0.8041739,-0.7211805,-0.6603711,-0.5504506,-2.0261123,-0.45808208,-0.6773579,-0.80724627,-1.5565672,-2.1193762,-2.1985185,-2.1432045,-2.1176517,-2.0097308,-2.000451,-2.039754,-2.0368903,-2.0693479,-1.9883504,-1.4201678,-0.23617737,1.2222656,2.918893,4.2008305,4.603672,4.9414973,5.093743,5.0721827,4.8899717,4.7042737,4.2296906,2.8952413,1.427515,0.57169783,0.11631903,-0.08027681,-0.17722782,-0.2547102,-0.31638438,-0.44021362,-0.47190946,-0.45358077,-0.19423294,0.12549084,0.17329556,0.016481802,-0.46829,-0.6072007,-0.7812705,-0.9594852,-1.0013343,-1.0399075,-1.072928,-1.1327784,-1.1700046,-1.2526596,-1.275388,-1.0285892,-0.66862136,-0.48258385,-0.42150605,-0.37967476,-0.3885597,-0.29806486,-0.14081591,0.026482835,0.09363714,0.030949377,-0.08122558,-0.37186855,-0.7992119,-0.9308771,-0.85072905,-0.25861406,0.9212201,1.9356734,1.6841033,1.7376863,0.83396703,-0.68421316,-1.7581385,-1.797121,-1.6485505,-1.5501344,-1.5335755,-1.6471486,-1.6738224,-1.5453408,-1.0768715,-0.63178504,-0.2444143,-0.19587556,-1.0430496,-1.7569128,-1.974332,-2.0132265,-1.4854488,-0.9860798,-0.3725947,-0.1308189,-0.24971832,-0.09850027,0.08763859,0.4581422,1.1208167,1.5572963,1.699883,1.8381126,1.9671841,1.8750263,0.9067014,-0.43861637,-0.94307935,-1.6985879,-1.9079599,-1.8745153,-2.2464569,-2.6013136,-2.6701677,-2.626781,-2.5834892,-2.696056,-2.802865,-2.7643547,-2.6175842,-2.5545132,-1.6791242,-0.50495946,0.2726617,0.04986453,-0.7086052,-1.3531849,-1.3649168,-1.2159076,-0.9811059,-0.748153,-0.4438504,-0.15803395,0.45362538,1.4043608,2.257844,2.221917,1.9387946,1.5157905,0.9964545,0.6190735,0.42229015,0.31191763,0.25945562,0.20922408,0.2234929,0.3740517,0.60701656,0.84631664,0.9974117,1.1344769,1.2957649,1.4369447,0.9478264,0.2946266,0.08995563,-0.114237785,-0.48130757,-0.855816,-1.2136577,-1.4253533,-1.4736905,-1.4697899,-1.3854167,-1.3294787,-1.4421432,-1.4681556,-1.4352107,-1.3173815,-1.294764,-1.2707741,-1.324599,-1.3176377,-1.4004139,-1.3726872,-1.3695846,-1.4055593,-1.6088207,-1.8636436,-2.0624282,-2.2144773,-2.1624722,-2.0159817,-1.9177883,-1.8136953,-2.025963,-2.0260007,-2.02605,-2.026078
-1.7558327,-1.816571,-1.862465,-1.9537203,-2.3507726,-2.0330446,-2.0397413,-2.0455303,-2.2934744,-2.4071937,-2.4174533,-2.3780081,-2.3980618,-2.3726492,-2.3902178,-2.4957123,-2.4869533,-2.534321,-2.6115518,-2.5887294,-2.6246426,-2.7703173,-2.5830367,-2.1508424,-1.9816127,-1.7694993,-1.7342701,-1.8692994,-2.023396,-2.2653317,-2.7225041,-3.2684908,-3.1005206,-2.8040757,-2.5458724,-2.3120952,-2.146319,-2.0697608,-1.9815009,-1.8768141,-1.8416468,-1.8260547,-1.8055401,-1.7170212,-1.4599558,-1.041687,-0.38206565,0.6264838,1.6006074,2.0017736,2.1952133,2.2707567,2.224752,2.0794137,1.9263101,1.7407836,1.0386931,0.04789999,-0.8816023,-1.6255461,-2.0734305,-2.7173343,-2.9332893,-2.936223,-2.9735672,-3.0657144,-3.1104758,-3.1635766,-3.0796258,-2.7079177,-2.2992377,-2.2972925,-2.4370742,-2.4429045,-1.9809289,-1.9534158,-2.420402,-3.249957,-3.7063866,-3.6524003,-2.816196,-2.4679463,-2.2656326,-2.04795,-1.9026153,-2.0682359,-2.1800246,-2.4141989,-2.8416889,-3.1698413,-3.100912,-2.9420702,-2.958427,-3.0913265,-3.145011,-3.191924,-3.3288884,-3.4920518,-3.4964566,-3.3306732,-3.084065,-2.7325568,-2.4992628,-2.3669586,-2.216441,-1.9013317,-1.7260684,-1.6116537,-1.5159482,-2.0248277,-2.9918475,-3.6248207,-3.7032819,-3.2057033,-2.7832053,-2.7255585,-2.3150334,-1.894763,-1.7270161,-1.548054,-1.577389,-1.6689205,-1.6644086,-1.4138567,-1.4363796,-1.4991801,-1.7245926,-2.533685,-3.036908,-3.2641816,-2.8766098,-2.7793145,-3.1277316,-3.1899261,-3.2152877,-3.3616495,-3.5452752,-3.751005,-4.092894,-4.5567927,-4.9749365,-4.910531,-4.669012,-4.4510026,-4.0465865,-3.728342,-3.4873548,-3.3827884,-3.175301,-3.0465662,-2.9871845,-2.9609344,-2.9437006,-2.9946983,-3.0373619,-3.104228,-3.1855395,-3.3250654,-3.7637815,-4.0561523,-4.2289133,-4.3788805,-4.206324,-3.9367633,-3.5129051,-3.0165474,-2.8106875,-2.747559,-2.7620068,-2.778185,-2.5909145,-2.4149435,-2.4217615,-2.5598285,-2.505909,-2.4449158,-2.378585,-2.3332183,-2.250957,-2.246371,-2.2253692,-2.355549,-2.4384193,-2.2896233,-2.1048813,-2.0250626,-2.0973938,-2.1460872,-2.22548,-2.1911583,-2.3504717,-2.350569,-2.35062,-2.3506708
