0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
13.567489,13.63999,13.695053,13.716974,13.619859,13.242537,12.804647,11.830393,10.250889,7.847106,5.451006,4.3489804,2.8594542,2.1047258,1.5332115,1.3672734,0.97043335,0.8085524,0.9241398,0.9214576,0.91206324,0.87394,0.8229394,0.81848323,0.6797762,0.6147574,0.6088675,0.59841764,0.6800984,0.854564,1.8606606,3.0337164,3.0982168,2.8919091,2.1941469,1.7122833,1.7342969,2.0039978,2.037114,2.0703025,2.2933831,2.8090599,3.326827,2.5443661,1.0094752,-0.077694714,-0.7586752,-1.3684732,-1.4635578,-1.781322,-1.6282074,-1.2105103,-0.82955027,-0.78252345,-1.0386577,-1.0931686,-0.8356643,-0.59609383,-0.36005485,0.028711155,0.53222287,0.8424708,0.90548,0.87764376,0.975879,1.201668,1.4431144,1.3686321,0.9926803,0.78404975,0.6898168,0.9283737,1.2060536,1.7746942,2.0849748,2.2024133,2.1889782,2.292594,2.8485675,3.3567536,4.3894887,5.7193193,7.2844286,7.9245815,7.6217356,6.402919,5.848289,4.7964277,4.552453,4.071516,3.9963703,3.9662204,3.432479,2.9045732,2.5869882,2.214243,1.9884629,2.3041165,2.8153915,3.1996288,3.3272738,3.0698624,2.8446774,2.7832336,2.5287879,2.770887,3.1892593,3.3212843,3.1843557,2.44844,1.8253603,1.5105735,1.393265,1.2885076,0.8506925,0.41947234,0.068837404,-0.14079973,-0.16206491,-0.22396183,-0.12763304,-0.010071114,0.08026956,0.20572485,0.2949496,0.37419075,0.40401962,0.38711798,0.4453994,0.7030577,1.067984,1.1695478,1.7994298,2.1067114,1.7942543,1.0550917,0.8110219,0.32807165,0.5518819,0.31336895,0.5679877,0.84644604,1.164015,1.3665185,1.5882382,2.1495194,3.113111,4.8263173,6.331588,7.7025642,8.789644,9.256782,9.33263,9.641975,9.835651,9.985054,10.014015,10.056742,10.082483,10.182805,10.37211,10.365253,10.405851,10.497513,10.400143,10.396432,10.396214,10.39633
-2.0517092,-2.0368457,-2.0291407,-1.9133773,-1.8108866,-1.6229389,-1.526019,-1.4505765,-1.6058586,-2.633751,-2.9808009,-2.841823,-1.8905632,-1.1434443,-0.88784146,-0.6881876,-0.36586648,-0.462968,-0.6117517,-0.8978772,-1.1981393,-1.6653888,-2.0431936,-2.223575,-2.3323448,-2.3544521,-2.4078238,-2.4950504,-2.6271846,-2.7543728,-3.2559319,-3.4485238,-3.0842578,-2.7302842,-2.4496257,-2.3975585,-2.4255674,-2.536091,-2.57341,-2.6057916,-2.6663918,-2.6509578,-2.5117579,-2.1900492,-1.7251201,-1.354211,-1.3825464,-1.5630672,-1.6185203,-1.2053741,-0.3441012,0.49941322,1.0255302,1.1634619,0.8543426,-0.05410245,-0.7775007,-1.1968801,-1.6599329,-1.9408256,-1.9708316,-1.9287474,-1.8723528,-1.8355348,-1.8727196,-1.9020796,-1.9043087,-1.7237056,-1.3807436,-1.2284753,-1.2990363,-1.5526403,-1.4820533,-1.3765033,-1.3803438,-1.5180782,-1.6725839,-1.7625535,-1.9398057,-2.2676086,-2.6033983,-2.7781768,-3.0044632,-3.1678534,-3.2482111,-3.5089943,-3.5697331,-3.3628414,-3.172027,-2.979717,-2.6947246,-2.496471,-2.0363379,-1.1855332,-0.48420456,0.44621596,1.2561123,1.3447859,1.0610856,0.546073,0.030335441,0.06999667,0.11504446,-0.21289356,-0.6160462,-1.0466831,-1.4250131,-1.542152,-1.5825849,-1.6692369,-1.8450384,-1.9763789,-1.8955624,-1.6725044,-1.4408243,-1.2058367,-1.0173295,-0.8372881,-0.6954649,-0.6190381,-0.6057679,-0.6028668,-0.5698768,-0.4595341,-0.11665815,0.21268383,0.04450202,-0.28559947,-0.24392486,-0.050786674,-0.23606396,-0.64533573,-1.4222357,-1.904356,-2.0192103,-2.132711,-2.2284176,-2.662628,-3.1239533,-3.1614141,-2.6909451,-2.1297998,-1.90503,-1.8186626,-1.7503942,-1.6071296,-1.5619187,-1.6390985,-1.6785957,-1.5730468,-1.4886806,-1.539922,-1.5402339,-1.588268,-1.6249611,-1.7050631,-1.8049625,-1.8435171,-1.852883,-1.7744181,-1.6963772,-1.8025222,-1.7799208,-1.7418743,-1.3076589,-1.3093808,-1.3097304,-1.3099096
-0.19930962,-0.17395926,-0.14724314,-0.21664473,-0.32562077,-0.63729256,-0.8758869,-1.4201415,-1.9866165,-1.8478866,-1.760932,-1.6423922,-1.6180922,-1.6725239,-1.6509645,-1.6312413,-1.335527,-0.7901773,-0.600531,-0.70865494,-0.7715765,-0.88791704,-0.86977,-0.76493883,-0.5012897,-0.37783647,-0.50492024,-0.8977421,-1.328742,-1.5626351,-1.411069,-1.0882862,-1.0668249,-1.1770146,-1.2285254,-0.9288374,-0.5434571,-0.29108685,-0.42865205,-0.6134261,-0.7136858,-0.4569891,-0.21550219,-0.16156821,-0.2715464,-0.37260783,-0.84718215,-1.8306298,-2.7873251,-3.3203168,-3.445706,-3.2895627,-3.1233668,-2.9135294,-2.4567482,-1.6547664,-0.55332714,0.49178755,1.544684,2.0469964,2.21998,2.0352685,1.9000471,1.7584505,1.6212174,1.6863985,1.8305671,1.7713504,1.01638,-0.04891994,-0.6284609,-1.3107431,-1.8184884,-2.237958,-2.2976255,-2.340622,-2.3408895,-2.2547102,-1.8486483,-1.26963,-0.88728267,-0.3614038,0.08076932,0.057988122,0.0016011447,0.0085136965,-0.15688789,-0.03749302,-0.090968356,0.0664825,-0.06844188,-0.78698754,-1.6656208,-2.3608747,-2.711075,-2.9247785,-2.7519708,-2.6171155,-2.6694267,-2.7418332,-2.829598,-3.008413,-2.9623876,-2.5853896,-1.7325176,-0.73188365,-0.21048264,-0.12169649,-0.27392232,-0.88823664,-1.2235188,-0.86531484,-0.60762227,-0.50583565,-0.64116895,-0.782814,-0.89251286,-0.9807936,-0.9850494,-0.94511795,-0.7981334,-0.6949628,-0.6593247,-0.63748574,-0.66191316,-0.7248703,-0.87001395,-1.1276615,-1.2756557,-0.832677,-0.05901438,0.35026494,1.0855756,1.3319738,1.0230414,0.8028419,0.5516121,-0.12442747,-1.0892832,-1.8292861,-2.082091,-1.6975285,-1.3609148,-1.257124,-1.1800088,-1.026396,-0.82786334,-0.54740894,-0.42118675,-0.4573681,-0.6828841,-0.952686,-1.1705317,-1.3825526,-1.3584529,-1.3538182,-1.3546288,-1.3445711,-1.4348094,-1.4097155,-1.3427567,-1.3891623,-1.2582164,-1.1466928,0.5942686,0.5974619,0.5978524,0.5980067
0.17310786,0.24959195,0.16164315,0.64933443,1.3182588,2.9062026,4.1270638,5.790905,7.5674796,9.041511,9.86738,10.498644,10.955682,11.230989,11.44369,11.351775,10.760907,9.077065,7.3238964,5.745088,4.41329,2.4709017,0.7590183,-0.036587358,-0.79542434,-1.5917182,-1.9614949,-2.1224084,-2.097907,-2.2082558,-2.3967605,-2.1219995,-2.0886998,-2.1231225,-2.0270023,-1.9216954,-1.961663,-1.9200454,-1.6224252,-1.3699847,-0.62543637,1.0814193,2.9561458,4.9837437,7.278474,9.364528,9.796592,8.525673,6.3128076,3.8204184,2.5161054,2.4177969,1.9674778,1.2920798,0.21418346,-0.7145661,-1.1369196,-1.4470236,-1.6898286,-1.8748345,-2.0173104,-2.0862935,-2.0811152,-2.0684366,-2.0603912,-2.086127,-2.0877917,-1.8647039,-1.2622366,-0.6595277,-0.4108683,-0.22033525,0.28560787,1.1806525,1.6715758,1.6250393,1.4566846,1.4892552,1.862315,1.8360264,1.5733318,0.87515247,0.35680035,-0.18244934,-0.45879567,-0.67226607,-0.73480284,-0.5271299,-0.39787933,-0.13750803,0.10722311,-0.029540148,-0.60927725,-1.3720719,-1.7390077,-1.908464,-1.8623761,-1.6326218,-1.5187757,-1.5968848,-1.840672,-1.8224211,-1.7612308,-1.7518198,-1.4613594,-1.2871244,-1.1413043,-1.1180139,-1.076177,-1.0565839,-0.8345454,-0.18183699,0.2511863,0.46187496,0.33389944,0.20016733,0.18804681,0.29993248,0.60569084,1.0485623,1.8735564,2.5746489,3.199737,3.9698439,5.3429074,7.412071,8.69638,9.993692,11.696162,11.719853,10.413955,8.677833,5.6311946,2.784278,1.8007905,1.5512466,1.3320792,0.47230768,-0.8471645,-1.4189792,-1.3013518,-1.0710015,-0.84537053,-0.77508175,-0.83730114,-0.8852122,-0.92055726,-1.0490987,-1.2737975,-1.5694624,-1.7977127,-1.9444833,-2.0373383,-2.1684866,-2.2129507,-2.2462893,-2.321251,-2.2894583,-2.2924562,-2.2620566,-2.188779,-2.1588616,-2.076823,-2.0151455,-1.0946593,-1.0911489,-1.0907199,-1.0906111
-0.14664355,-0.23701826,-0.30753908,-0.4812439,-0.5949483,-0.68905383,-0.7189414,-0.64579916,-0.27849305,0.055587307,0.12331995,-0.4177727,-1.0615584,-1.1530658,-1.3347975,-1.3614029,-1.1336316,-0.42996773,-0.025740862,0.3316098,0.5535034,0.7664279,0.803001,0.7330346,0.5743993,0.74694824,1.2774315,1.834786,1.8884583,1.5566587,0.32597768,-1.4433305,-2.2477717,-2.3404155,-2.09595,-2.0772161,-2.347692,-2.3162136,-2.0037448,-1.948307,-1.9208438,-1.8443646,-1.657641,-1.5063738,-1.5397427,-1.6139542,-1.3564718,-0.050916716,1.7207566,2.582654,2.4205756,1.7564397,1.1939223,0.9456022,0.77726793,0.37501335,-0.4577311,-1.424484,-2.1362672,-2.1563628,-1.9620684,-1.794522,-1.8300291,-1.8558011,-1.9727383,-2.124113,-2.490834,-3.0708675,-3.491327,-3.2916603,-2.6070056,-2.0601435,-1.8466833,-1.6886926,-1.5678018,-1.4488248,-1.3981733,-1.3340889,-1.4471343,-1.6763055,-1.9640319,-2.3227205,-2.240004,-1.4877126,-1.0269074,-0.4968872,-0.14548746,-0.15166667,-0.12515107,-0.035024032,0.094126575,0.06977456,-0.14127317,0.41093048,0.5784949,0.42789546,-0.17785318,-0.71116185,-0.82144105,-0.6293819,-0.31802604,-0.117718145,-0.047551945,-0.19308072,-0.79221326,-1.4772532,-1.5906081,-1.4870138,-1.1483564,0.1754939,2.4864173,5.6862197,7.369507,8.800154,10.064908,10.87727,11.380405,11.784971,11.948,11.979361,11.96493,11.88958,11.77272,11.571209,11.09993,10.041914,9.062214,7.6544495,4.040353,1.4245653,0.2442927,-0.21480842,-0.94504845,-1.1763537,-0.8327417,-0.7367453,-0.6430422,-0.37684092,0.41372827,1.2541149,1.0093951,0.4505536,-0.06802245,-0.4791837,-0.78511137,-1.0791861,-1.2601229,-1.2861991,-1.1846282,-0.85976917,-0.4735645,-0.33044922,-0.33898816,-0.44400978,-0.44597203,-0.3735016,-0.2960572,-0.41568884,-0.5151572,-0.56739455,-0.5485314,-0.40322542,-0.43640018,-0.3731102,0.56736314,0.5679972,0.56817275,0.568183
-1.3701046,-1.5161052,-1.5746452,-1.6858249,-1.7072601,-1.6416287,-1.6209207,-1.3759749,-1.0481826,-0.7541181,-0.44157836,-0.6158908,-0.9267014,-1.0253074,-0.82331264,-0.87754625,-1.4271486,-1.913691,-1.4532067,-0.87359726,-0.16926113,1.1486678,2.9207458,4.1834183,6.0450954,8.016883,9.017351,9.802591,10.149521,10.072041,9.486413,7.572163,5.2934103,3.054682,1.5235441,0.43525136,-0.1547223,-0.45187452,-0.7603749,-0.9562956,-1.2510444,-1.6261408,-2.0729926,-2.2235627,-1.8876328,-1.0234979,-0.31215885,-0.5433705,-1.045225,-1.2357476,-1.2820513,-1.4412789,-1.4734354,-1.5520539,-1.7925086,-2.1663637,-2.3534188,-2.35156,-2.1977763,-1.9633746,-1.7052717,-1.4092832,-1.2910409,-1.3763778,-1.4193947,-1.4386696,-1.3381343,-0.8481586,-0.05089368,0.6146375,0.4393543,0.335169,0.35089016,0.6435748,0.6373909,0.51121926,0.3169787,0.13146308,-0.25787237,-0.6514215,-1.0532254,-1.6264138,-1.8976452,-1.9845629,-1.9915552,-1.6804821,-1.4219645,-1.218585,-1.2515448,-1.6113901,-1.9225861,-1.5591788,-1.0353575,-0.8432747,-0.6155089,-0.40398735,-0.43232852,-0.5226607,-0.6984035,-1.0094824,-1.3610935,-1.1050411,-0.85850847,-1.1231797,-1.6644683,-2.1146798,-2.268281,-2.265482,-2.023751,-1.5038782,-1.4507661,-1.6873422,-1.6537129,-1.7859771,-1.8883824,-1.9219015,-1.8849208,-1.7312369,-1.5816067,-1.3947713,-1.0309633,-0.7750317,-0.70249677,-0.6801243,-0.783823,-1.2311714,-1.5374553,-1.5422735,-1.11473,-0.5371563,0.39473173,1.0232029,0.45193622,0.030004293,0.13804328,0.53143483,0.6026416,0.38287574,0.03765917,0.09265691,-0.28462312,-0.66768086,-0.92774963,-0.71992874,-0.24423113,0.28109306,0.28453156,-0.092111945,-0.35123998,-0.5927046,-0.81555676,-1.0061123,-1.0400765,-1.2811074,-1.399867,-1.4936308,-1.464666,-1.3516176,-1.4441241,-1.6655523,-1.7191924,-1.4904472,-1.4176214,-1.6325135,-1.6219139,-1.6190109,-1.6187284,-1.6187122
-2.5499706,-2.5211072,-2.4940224,-2.4955888,-2.5107732,-2.441751,-2.4393616,-2.4560773,-2.714387,-3.0478237,-2.9573293,-2.7598324,-2.0818393,-1.4934328,-1.1981049,-1.1671182,-0.99579996,-0.68386096,-0.47276682,-0.5396259,-0.61761355,-0.5957417,-0.5245774,-0.5102277,-0.47993755,-0.48399994,-0.6271814,-1.0330489,-1.4632244,-1.7882736,-2.2920089,-2.4766755,-2.0824723,-2.0587318,-1.9068072,-1.6424829,-1.4457641,-1.3348441,-1.1901197,-1.1154549,-1.2276869,-1.5887852,-1.9860706,-2.1865048,-2.2938535,-2.4370713,-1.7872014,-0.8088975,-0.27060774,0.15524733,0.21510218,-0.22052728,-0.7443812,-1.1343069,-1.4400334,-1.7707485,-1.8370962,-1.8460119,-2.2306108,-2.5155191,-2.5187614,-2.4422538,-2.4017081,-2.3605773,-2.3716285,-2.3573985,-2.3081834,-2.0359929,-1.2525194,-0.53514075,-0.29286197,-0.013126478,0.51720655,0.58945227,0.3285904,0.16214846,0.048169058,-0.26202092,-0.86489946,-1.2251596,-1.6784499,-2.2468789,-2.7627535,-2.8605132,-2.7781048,-2.8119872,-2.831381,-2.489078,-2.2737134,-2.0732641,-1.9876095,-1.8074543,-1.5523279,-1.482359,-1.4666115,-1.52395,-1.490712,-1.4027284,-1.43045,-1.5569122,-1.676295,-1.3599124,-1.0408973,-1.1808815,-1.6165943,-2.0298138,-2.2941837,-2.4127812,-2.3993464,-1.9906712,-1.6417377,-1.5566895,-1.3571326,-1.0403081,-0.9798989,-1.05616,-1.0696423,-1.0283674,-1.0155326,-1.0095701,-1.0667969,-1.1224878,-1.1662731,-1.2158225,-1.2462757,-1.2195246,-1.0562707,-0.7551985,-0.21535917,-0.30672097,-1.1468977,-1.5673954,-2.018889,-2.2560833,-2.074325,-1.6654308,-1.3154587,-0.7193161,-0.63133633,-0.51602453,-0.38604754,-0.24746604,-0.25868422,-0.34602913,-0.5856833,-1.0696433,-1.6062255,-2.202793,-2.545909,-2.8168004,-2.880629,-2.774344,-2.7374556,-2.6280122,-2.6113806,-2.582245,-2.4860368,-2.4485602,-2.3912637,-2.338708,-2.319317,-2.3656518,-2.3090703,-2.247315,-2.912613,-2.9116302,-2.9114795,-2.9114556
-0.7270763,-0.76142263,-0.79529136,-0.64629894,-0.5279269,-0.34470522,-0.26006696,-0.3601287,-0.81855553,-1.8436565,-2.1039238,-1.5515296,-0.51936805,-0.06547822,0.1606179,0.38344252,0.5326144,0.27828914,0.38509732,0.3891657,0.2629612,-0.20102817,-0.72810954,-0.9936464,-1.1658051,-1.1921113,-1.0997441,-0.7150142,-0.2782968,-0.18395434,-1.0302898,-1.6491555,-1.1729989,-0.8473426,-0.6985141,-1.0795195,-1.6362491,-2.2031062,-2.2874613,-2.265839,-2.314062,-2.091618,-1.8182414,-1.2918566,-0.6613334,0.12884271,1.1599203,1.8089087,2.1855233,3.7450771,6.1609087,7.523656,8.197228,8.282493,7.763735,6.76805,5.769273,4.5226827,2.6310098,0.7693025,-0.72375125,-1.3460723,-1.4801877,-1.4973347,-1.4746249,-1.5049595,-1.5175952,-1.3714685,-0.965097,-0.64395356,-0.49463928,-0.44969082,-0.13276504,0.3144095,0.49941748,0.23190361,-0.055051923,-0.18608117,-0.28679144,-0.39952347,-0.3333099,-0.24035844,-0.59567374,-0.95434314,-1.0712376,-1.2721164,-1.3817552,-1.4816117,-1.5015582,-1.5852978,-1.6492864,-1.3516932,-1.023495,-1.1728792,-1.2843202,-1.2045578,-0.92045105,-0.51628006,-0.12637138,0.031389594,-0.05309689,0.006624192,0.025310248,-0.24547261,-0.91866595,-1.5448596,-1.6706182,-1.5511298,-1.1775916,-0.38247657,0.18131411,0.3494323,0.21475172,0.13325867,-0.012197129,-0.058254406,-0.20246075,-0.36105108,-0.39487785,-0.35484338,-0.32113382,-0.2811269,-0.20972821,-0.056872606,0.518204,1.1595834,1.1292151,1.1363112,1.8362296,2.0672247,1.8116388,1.3350468,0.56149817,0.26997507,0.48509732,0.5633557,0.5866397,0.1127457,-0.44705516,-0.55386794,0.0058871657,0.67487484,0.8599783,1.0381223,1.2439296,1.3650737,1.1698728,0.47292322,-0.21468642,-0.65209603,-0.80041957,-0.90379757,-0.8786512,-0.85034734,-0.7812352,-0.7468075,-0.8058462,-0.8137347,-0.8186131,-0.8288969,-0.81026983,-0.7620085,-0.7778632,-0.7997337,-1.0287771,-1.0298735,-1.0300047,-1.0300508
-0.87092066,-0.84176546,-0.80514866,-0.7540868,-0.7058691,-0.5544135,-0.43813017,-0.22691806,-0.21844119,-0.2795712,-0.342999,-0.40430313,-0.10615623,0.16643424,0.18094395,0.16174968,-0.17576462,-0.4897357,-0.7076713,-0.8331938,-0.94868904,-1.0451436,-1.1579771,-1.2211144,-1.2948005,-1.2233663,-1.0309501,-0.72998977,-0.64939654,-0.8175107,-1.6041318,-2.2852058,-2.3113112,-2.1056585,-1.8795903,-1.4421127,-1.2140608,-1.1220199,-0.47237316,0.22154102,1.1078917,0.7708963,0.04114825,-0.38934553,-0.5188527,-0.60271907,-0.13655314,0.8656236,1.576488,1.6136546,1.121335,0.5903939,0.19505368,0.06327924,0.20046932,0.33189014,0.26725286,0.038801715,-0.5378581,-0.8265547,-0.7306606,-0.55411506,-0.48719406,-0.402113,-0.39689195,-0.4199127,-0.42425585,0.0327501,1.4522161,2.5844362,3.0244603,3.188577,3.2837534,3.072803,2.8554654,2.7281463,2.6425762,2.3984525,1.7867202,1.1083694,0.25423455,-0.86696786,-1.8967397,-2.2931256,-2.0534675,-1.7094223,-1.580281,-1.3565824,-1.0884495,-0.91749847,-0.6677309,-0.11808865,0.6224053,0.77056307,0.65059245,0.27756214,0.009321362,0.33767125,0.7280158,0.9392346,0.9127113,1.0065546,0.95228887,0.7032679,0.09930615,-0.65741366,-1.0193232,-1.0920932,-1.140868,-0.9594754,-0.73468256,-1.1744535,-1.503939,-1.5058862,-1.4346054,-1.4788811,-1.5140214,-1.5442046,-1.6181235,-1.7046111,-1.8853419,-1.9878194,-2.0300703,-2.0990515,-2.1797328,-2.1455212,-2.0927782,-2.0171616,-1.7584487,-1.5687128,-1.5305052,-1.4656205,-1.7437747,-1.9328823,-1.8379078,-1.565746,-1.4058847,-1.1492096,-1.4301298,-1.5597098,-1.2971268,-1.0953891,-1.0040356,-0.8081171,-0.4770972,-0.2430954,-0.2915879,-0.49031913,-0.49877405,-0.40367424,-0.20156153,0.08906819,0.40765008,0.88803613,0.89823854,0.86672056,0.78708553,0.7819295,1.1058539,1.3555398,1.2243453,1.0636047,0.78748345,0.80000925,-0.5802997,-0.58546615,-0.58598363,-0.58607304
-3.1134875,-3.0371954,-2.9519603,-2.887989,-2.8386507,-2.8004174,-2.8303623,-2.7425103,-2.6718483,-2.6294062,-2.5387805,-3.0264132,-3.0964067,-2.7760706,-2.5489404,-2.4617229,-2.0010421,-1.3211285,-1.0564623,-0.959931,-0.94965756,-0.766376,-0.6370985,-0.61863667,-0.6803082,-0.7878387,-0.7981268,-0.891346,-1.3218491,-1.6071014,-2.2499037,-2.8874974,-2.8117518,-2.8462796,-2.8152661,-2.9539294,-3.0666218,-3.084815,-3.233804,-3.3545566,-3.4689984,-3.5767577,-3.5580683,-3.4823098,-3.4947584,-3.7039251,-3.6457846,-3.0159223,-1.6698561,-1.0311949,-1.4959011,-2.3086083,-2.9172792,-3.0296412,-2.736845,-2.4294767,-2.5515316,-2.7707164,-2.7780178,-2.71276,-2.6041808,-2.4339297,-2.369667,-2.3880353,-2.4889104,-2.6058338,-2.821513,-3.151338,-3.669972,-3.992223,-3.9069486,-3.5039258,-3.1730986,-3.2880104,-3.439195,-3.4417493,-3.4936378,-3.6470852,-4.124081,-4.6287627,-4.878098,-4.8382254,-4.402831,-3.7167292,-3.262613,-2.7949774,-2.7465143,-2.9090614,-3.0798745,-3.261787,-3.5726845,-3.9616842,-4.1422005,-3.976964,-3.8372273,-3.6670485,-3.5891566,-3.6933806,-3.684698,-3.5253654,-3.3387623,-3.2747054,-3.298863,-3.287735,-3.2977254,-3.304046,-3.1362028,-3.0474205,-3.0126257,-3.0676765,-3.2173584,-3.0517294,-2.7299323,-2.6693645,-2.682951,-2.4806137,-2.283136,-2.1149254,-1.9802169,-1.8779935,-1.759732,-1.7068028,-1.6911767,-1.6690286,-1.6430292,-1.7336395,-1.9651392,-2.4341135,-3.1683984,-3.2850766,-3.3596668,-3.540784,-4.169973,-4.198573,-3.8906984,-3.5113208,-3.1747458,-2.6028671,-2.221353,-1.7600789,-1.4943388,-1.5639045,-1.6406164,-1.4584346,-1.1709121,-0.8283364,-0.737023,-0.82241094,-1.006421,-1.3294486,-1.9052993,-2.2321491,-2.3400202,-2.4580944,-2.4350579,-2.3976834,-2.4332495,-2.4853935,-2.6588588,-2.8445091,-2.840362,-2.7443557,-2.6540122,-2.609888,-3.0989804,-3.0987372,-3.0988753,-3.0989647
