0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
11.4643135,11.506411,11.539828,11.436043,11.481121,11.495924,11.355701,10.942865,9.798243,8.280106,6.0730968,4.9111724,4.8739843,5.159611,5.4799805,4.93218,4.455186,3.847754,3.4265041,3.0084963,2.2860847,1.2930611,0.6650871,0.2703752,0.003226784,-0.1552113,-0.30076587,-0.1398603,0.29432863,0.517513,0.5859433,0.012983382,-0.6221923,-1.2053441,-1.5570387,-1.6352491,-1.4803637,-0.646531,0.9337615,1.2629626,0.22807977,-0.91348326,-1.0874178,-1.1205009,-1.2061906,-1.0478845,-0.6672575,-0.32432392,0.0012679994,0.45036894,1.9000568,4.107623,5.6249356,6.673682,6.186225,5.1213646,4.70347,4.4684105,4.096689,3.4753184,3.0234256,2.7355397,1.7696986,0.07405183,0.82246333,1.8808858,1.9532504,1.4953734,1.2967182,1.1482358,0.8851968,1.0699966,1.9267633,2.063067,1.066505,0.34506765,-0.48003277,-0.81428456,-0.916402,-0.9656603,-1.0945323,-1.1296966,-1.153976,-1.1899047,-1.0985065,-0.7914276,-0.53714365,-0.3217662,-0.11258811,0.26257235,1.0323868,1.1948693,1.9052734,2.825704,3.1781347,2.8164215,2.4969678,2.020721,1.8195513,1.9513688,1.9099944,1.3569252,0.31168628,-0.54574686,-0.7407174,-0.8954741,-1.1011835,-1.1965504,-1.2637248,-1.1585281,-0.8168815,-0.29721993,0.2469776,1.1484355,0.38624325,0.23784328,1.1277303,1.5619853,1.7379808,1.8747325,2.1428719,2.561697,2.7741685,3.2191784,3.5362613,3.709933,3.7665303,3.7450752,4.2294436,4.7555475,4.9319434,5.0766125,5.6043673,5.976139,6.1300287,6.806408,8.1215,9.090677,10.079812,10.732341,11.138118,11.455104,11.534959,11.767117,10.281901,10.282066
-2.8641675,-2.9013872,-2.921987,-2.9692154,-3.0058875,-2.9097776,-2.9034905,-2.7585611,-2.954285,-3.2035549,-3.2033288,-2.9727716,-2.9054313,-2.9124985,-2.922351,-2.909754,-2.8454585,-2.7598693,-2.5940847,-2.434606,-2.139974,-1.7350705,-1.4829876,-1.3706918,-1.3433917,-1.2739933,-1.2851932,-1.4716866,-1.7743411,-1.9926195,-2.0939636,-2.270336,-2.6085644,-2.812941,-2.990379,-3.1122746,-2.9216447,-2.5832405,-2.187509,-1.6835005,-1.4048223,-1.7086782,-2.3131483,-2.820229,-3.0358896,-2.681272,-2.1102927,-1.7582662,-1.5483198,-1.3943324,-1.4840068,-2.5919116,-3.386066,-3.8126335,-3.968269,-4.0252028,-3.9267485,-3.8215594,-3.6465416,-3.4395294,-3.3189435,-3.105353,-3.2001185,-3.9398613,-4.2414575,-4.4606547,-4.2677035,-3.8810968,-3.5882347,-3.4209633,-2.7806554,-1.9995936,-1.5295677,-1.0828291,-0.8015503,-0.18374002,0.23906226,0.59291875,0.39735687,0.17808735,-0.00939621,-0.24331732,-0.45141512,-0.54199487,-0.5984449,-0.6671787,-0.7736341,-1.0073829,-1.3394839,-1.8430597,-2.3329496,-2.277348,-2.2060852,-2.1278017,-2.0417032,-2.0068417,-1.9593515,-2.0631242,-2.7869062,-3.2794042,-3.7214484,-3.623087,-3.2611346,-3.017558,-2.9228132,-2.7020466,-2.4995842,-2.435567,-2.3896391,-2.399005,-2.419288,-2.7009857,-3.4149585,-3.5064282,-3.4987574,-3.7199256,-3.6249878,-3.5315146,-3.6731877,-3.853357,-3.9635139,-4.053692,-4.057342,-3.9869137,-4.0620146,-4.0637765,-4.030232,-4.019126,-4.060203,-4.057801,-4.0393143,-4.135618,-4.1777296,-4.235127,-4.291595,-4.3135357,-4.0397325,-3.575753,-3.1481442,-2.9698422,-2.955887,-2.7351162,-2.669525,-2.5988543,-1.9411225,-1.941174
-1.3159678,-1.245201,-1.1833794,-1.2231914,-1.1832819,-1.0916412,-1.0136952,-0.8055338,-0.8147876,-1.0417445,-1.4624467,-1.9139667,-2.0398045,-1.9441072,-1.8182154,-1.6944673,-1.6516792,-1.5905147,-1.6218854,-1.7440152,-1.7162554,-1.1844697,-0.22424863,-0.15082826,-0.37784195,-0.63098055,-1.0007622,-1.4121294,-1.2390164,-0.94542617,-0.90039015,-1.3345202,-1.7794445,-2.1037636,-2.4947238,-3.0556989,-3.2286382,-3.1118789,-1.7873046,-1.1647762,-1.0625637,-1.1065252,-1.1122408,-1.388802,-2.2973015,-3.202932,-3.7412791,-3.9817111,-4.123517,-4.2210093,-3.8011928,-3.052225,-2.832898,-2.393001,-1.7995093,-1.6278455,-1.6652291,-1.7206781,-1.6903878,-1.6007311,-1.5223072,-1.429625,-1.5907478,-1.9357076,-1.173074,-1.4107559,-2.1734123,-2.3211443,-2.3455775,-2.4395118,-2.7041612,-2.4896183,-2.4381745,-2.6477602,-2.7101347,-2.0565271,-1.5739272,-1.2621882,-1.2581064,-1.2232783,-1.2210546,-1.3147401,-1.4899464,-1.6063852,-1.7381608,-1.8624859,-1.8349755,-1.7540901,-1.5932865,-1.503548,-1.4597223,-1.5324647,-1.5060439,-1.5861627,-1.5607805,-1.6576617,-1.6477342,-1.7706573,-1.6595199,-1.669245,-1.5154316,-1.1040922,-1.0913355,-1.8819525,-2.6638968,-3.0110664,-3.1315212,-3.1606905,-3.1668305,-3.2068386,-3.1871192,-2.9589984,-2.6740346,-2.5012486,-2.7483506,-2.7908735,-2.1197107,-1.9499483,-1.8216561,-1.7353647,-1.6694348,-1.558337,-1.4862931,-1.4513886,-1.3827342,-1.3880633,-1.5848483,-1.75386,-1.8013563,-1.8314869,-1.706486,-1.6188796,-1.6053655,-1.5827243,-1.566973,-1.6193702,-1.6402707,-1.8062656,-1.9690366,-2.025235,-2.0880108,-2.1472178,-2.1583042,-2.1385193,-0.76750505,-0.76742446
-1.8570156,-1.8838438,-1.945418,-2.0152526,-1.9819593,-1.9067236,-2.0178764,-2.0242138,-1.9166119,-1.7762618,-1.5495994,-1.5057994,-1.6584955,-1.666491,-1.699392,-1.9158705,-2.0050507,-1.9980716,-1.9528701,-1.9104407,-2.0957835,-2.1106746,-1.5378728,-0.8550349,-0.73655814,-0.6353324,-0.60280746,-0.66979754,-0.5299028,-0.81720483,-1.3049989,-1.5919316,-1.5750749,-1.3247406,-1.2312725,-1.5430616,-1.4843376,-0.974861,-0.4128993,-0.3443185,-0.25230297,-0.029163629,0.13480335,0.09714332,-0.49228293,-1.1082661,-1.4424624,-1.5467592,-1.5930216,-1.5353129,-1.3466079,-1.2131131,-1.5736312,-1.8228006,-1.75067,-1.8206033,-1.817956,-1.785814,-1.7648381,-1.726891,-1.541806,-1.1854445,-0.9147327,-1.5998163,-2.3890135,-2.2239025,-1.8854752,-1.768228,-1.7085373,-1.7568424,-1.7115457,-0.6858869,-0.31360683,-0.6142681,-0.731547,-0.079077065,0.8171084,1.138862,0.88181436,0.68198687,0.56364954,0.40223628,0.18202314,0.04547143,-0.13464424,-0.42783064,-0.66306573,-0.936504,-1.188115,-1.4426223,-1.6388226,-1.5076693,-1.629258,-1.948562,-2.04202,-2.1308694,-1.9317815,-1.7261573,-2.0132937,-2.3655307,-2.2030346,-0.9082507,-0.28522784,-1.0160171,-2.0444846,-2.3558807,-2.406382,-2.4600987,-2.464801,-2.5306451,-2.5001595,-2.324806,-2.4060931,-2.5210764,-2.468659,-2.6957207,-2.499224,-2.5689697,-2.6026552,-2.1896565,-1.8555588,-1.6934313,-1.5295846,-1.4135561,-1.4558091,-1.4636067,-1.4526315,-1.5375949,-1.6971998,-1.8982631,-1.8944374,-1.9301233,-1.9634786,-2.0563376,-2.0962632,-2.254295,-2.190261,-1.9834008,-1.7471045,-1.52944,-1.6050887,-1.4655321,-1.4033271,-1.3981082,-0.69426125,-0.69439507
2.1490989,2.1403408,2.1799126,2.225443,2.1871088,2.1170185,1.9066173,0.74110377,0.19089961,0.29110357,0.3660744,0.5630992,0.5427923,0.46665013,0.32719162,0.33353463,0.40261808,0.39464104,0.2948302,0.09446421,-0.023660466,-0.014125943,0.7189794,1.5746464,1.8374026,1.9149269,2.0762782,2.0613477,1.2665536,0.74151087,0.40591538,0.25806695,0.20234902,0.23718064,0.69331574,1.4265491,1.6693373,1.2790042,-0.15405616,-0.7981453,-0.8341415,-0.43860418,0.1540271,1.0262216,2.1880639,2.9446526,3.0927696,3.047676,2.9766488,2.7990518,1.7794304,-0.06661488,-0.8094127,-1.0186526,-1.1473105,-0.87190163,-0.62523293,-0.5257938,-0.6599666,-0.6968325,-0.7565533,-0.9804865,-0.80026186,-0.23970154,-0.4376705,-0.38563266,0.3593437,1.0095358,1.2785833,1.5101238,1.7350525,0.7062428,0.20617665,0.1375589,0.50093895,0.33127877,0.5520082,0.5908129,0.91692203,1.078511,1.1061164,1.2717459,1.4545177,1.5512205,1.6348858,1.675223,1.4347684,1.1733608,0.81543064,0.25438637,-0.21949852,-0.34865168,-0.5570969,-1.0100538,-1.2446591,-1.28791,-1.3850203,-1.0631576,0.22121824,1.3483403,2.9000435,4.201379,4.576913,5.2117977,5.547282,5.551889,5.4996514,5.395913,5.264805,5.101651,4.3521786,2.712819,0.6295774,-0.6792837,-0.42146978,-0.16238195,-0.2724562,-0.44054645,-0.5555566,-0.6361341,-0.64893895,-0.55772793,-0.5307914,-0.5444614,-0.43283188,-0.42343822,-0.26343066,-0.10898763,0.042592436,0.21686307,0.19025308,0.23121466,0.29233044,0.3530867,0.33210444,0.4985004,0.58838606,0.60022736,0.75279886,0.851708,0.977671,0.9736193,0.99548,1.1129533,0.8993386,0.89930856
-1.6159065,-1.605463,-1.625755,-1.679827,-1.6494883,-1.8863276,-2.017623,-1.810898,-1.2981575,-1.130931,-0.9656787,-1.0526583,-1.0439626,-0.9292288,-0.8299367,-0.8376014,-0.7702024,-0.50895643,-0.24498439,0.049156144,-0.027291432,-0.49109682,-1.058949,-0.7894974,-0.5357176,-0.2946855,-0.15517765,-0.34057918,-0.56493086,-0.63284063,-0.72590566,-0.63357925,-0.42251998,-0.3007111,-0.22127798,-0.40903285,-0.7852384,-1.4493282,-1.7944007,-1.2918186,-0.73373675,-0.63389075,-0.8339746,-0.7756462,-0.2582625,0.22148407,0.47826302,0.43138093,0.28061938,0.12949862,-0.51308006,-2.0306067,-3.3850226,-3.9549222,-3.8996475,-3.2324362,-3.094293,-2.9563031,-2.7107782,-2.2820945,-1.7856607,-0.9765865,0.19668679,0.1685996,-0.8427881,0.031649843,1.728156,2.7487333,3.0606108,3.0268035,2.2605913,1.2407253,0.8009449,0.08871599,-0.10963835,0.14404804,-0.31995884,-0.10463619,-0.11341405,-0.225799,-0.24090475,-0.187909,-0.0828428,0.096345395,0.28567794,0.34418273,0.22075754,0.057736337,-0.34461707,-0.5991456,-0.70921206,-0.62984735,-0.7956586,-1.007274,-1.1891698,-1.2483494,-0.5923102,0.4496516,1.4000635,1.2550361,0.53942156,0.11022487,0.591359,0.6051619,0.1002222,-0.11050686,-0.1944582,-0.22321689,-0.12952858,-0.06887269,-0.11631018,-0.3414854,-0.5446148,-0.8152738,-0.1967076,0.024651244,-0.30630577,-0.17608982,0.32950196,0.7612599,0.959867,0.84427047,0.76237345,0.7482346,0.6180498,0.6518878,0.6410266,0.6344391,0.546721,0.42886743,0.3010224,0.2347114,0.07852945,0.021005288,-0.01929544,-0.016724288,0.058336616,0.119840235,0.59902996,0.828451,0.6648579,0.4560619,0.17962155,-0.20704874,0.7251191,0.7249506
-2.9721484,-2.9606698,-2.9311385,-2.8627458,-2.8922253,-2.9314482,-2.9646742,-2.9648318,-2.9670446,-2.9325037,-2.6467302,-2.4175594,-2.2886758,-2.3502746,-2.3746727,-2.2818894,-2.0809836,-1.821701,-1.5520663,-1.1908908,-0.62026423,-0.21035,-0.6125226,-0.90067065,-0.8348876,-0.8162459,-0.802236,-0.8839295,-0.5275583,0.5644086,2.582861,5.212229,7.430579,8.751642,9.454725,9.845868,10.014235,9.41025,7.690721,5.409742,2.2681167,-0.16789289,-1.1619463,-1.6855544,-1.7872784,-1.6080902,-1.4733062,-1.4945049,-1.5887959,-1.7514822,-2.629957,-3.1475675,-2.4308388,-2.1123238,-2.1806445,-2.1557987,-2.065003,-2.0326743,-1.8433037,-1.5401665,-1.2656982,-0.93940705,-0.10433695,0.6697074,-1.2424626,-2.2511954,-2.1988914,-2.1206129,-2.224831,-2.2842216,-2.4596453,-2.6078494,-1.8891311,-1.2304077,-0.9412468,-0.8228076,-0.48686558,-0.4478568,-0.5253812,-0.60416657,-0.6094394,-0.65461046,-0.720948,-0.83668435,-0.93733644,-1.0655394,-1.2324134,-1.3727751,-1.4353849,-1.2655513,-1.2351846,-1.3585402,-1.4953012,-1.9025033,-2.1241014,-2.118935,-2.0264888,-1.8069687,-1.9415019,-2.1258395,-2.311961,-2.285802,-2.1237545,-1.8731008,-1.7945945,-1.8318075,-1.8994464,-1.9869275,-2.084292,-2.132682,-2.3669965,-2.9748154,-3.3928204,-3.095202,-2.7636728,-2.8269048,-3.197701,-3.2331796,-3.0624566,-2.8726146,-2.7864738,-2.7561812,-2.7391145,-2.7594244,-2.9256058,-2.9664137,-2.9131782,-2.8843558,-2.9423976,-3.0026689,-3.022718,-3.087102,-3.1290011,-3.2230086,-3.2909591,-3.3741214,-3.4600894,-3.4687262,-3.3080149,-3.2135959,-3.1661754,-3.0721915,-3.0436566,-3.0855005,-2.6720693,-2.6719403
0.45753506,0.31582755,0.1722599,0.17644188,0.1784791,0.17208782,0.09849861,-0.19207063,-0.5745169,-0.8666114,-0.8329008,-0.8945596,-0.81827694,-0.74164283,-0.71839446,-0.6285728,-0.56606114,-0.3997212,-0.27958542,-0.19138543,-0.13663408,-0.22115307,-0.14527299,0.116867065,0.2958068,0.6089574,1.093555,1.9228021,2.5399323,2.2226932,1.9453084,1.8086435,1.6573383,1.4881294,1.292834,0.8930118,0.9482388,1.2667792,0.47827613,0.32035092,0.034972057,-0.73507196,-1.1520944,-0.96448964,-0.60511994,-0.14500555,0.5751173,1.02476,1.347131,1.79583,2.3566637,1.5921291,0.45756358,-0.34832802,-0.76606107,-1.0757791,-0.9611758,-0.80539656,-0.5273363,-0.015621722,0.48542392,1.263939,1.8170516,1.2353759,0.19010472,-0.07143532,-0.13970757,0.4698234,1.3054589,2.1826384,5.3097954,8.966689,10.592401,11.292041,11.392006,10.339489,8.396471,6.2183623,4.4596686,3.3327022,2.7232318,2.2990549,2.0409846,1.9421341,1.8373663,1.6953808,1.5798602,1.4682797,1.2984265,0.74971163,0.2623718,0.39307958,0.24902183,-0.033903755,-0.11265438,-0.0061474964,-0.04433106,-0.2564111,-0.8974733,-1.3643988,-1.4116538,-0.5770047,0.42672744,0.2557441,-0.10044032,-0.07244861,0.0125361085,0.05981201,0.17300043,0.24617934,0.66872215,1.2753813,1.1429354,1.2762061,1.4210515,1.2736545,1.082818,0.7315829,0.29596952,0.1710377,0.13272746,0.05820349,-0.023578525,-0.097637236,-0.20147522,-0.19406283,-0.14399305,-0.045205757,-0.22465031,-0.33148474,-0.4913129,-0.66065586,-0.78084457,-0.84382737,-0.8376764,-0.8233935,-0.6650404,-0.04934302,0.18484114,0.10459079,0.069181785,0.26636687,0.27193785,0.26731807,0.11408085,0.11405209
-0.52617425,-0.5878683,-0.6233627,-0.6949884,-0.8993729,-1.0176601,-1.1370027,-1.277586,-1.4159982,-1.4993643,-1.5168698,-1.3159375,-1.1482085,-1.1661396,-1.2523193,-1.2836598,-1.1971644,-1.054823,-0.86219114,-0.65787613,-0.29040405,-0.39317375,-1.0463897,-1.7935901,-1.9448866,-2.0403287,-2.0344634,-1.8126624,-1.7852198,-1.8738337,-1.8839908,-1.4506409,-0.91775715,-0.4582191,-0.18401949,0.29644945,0.42627048,-0.08166951,-1.0114291,-1.1729562,-0.8379322,-0.46991295,-0.01984106,0.6406254,1.7279654,2.695109,2.932554,2.8591743,2.7086177,2.4116805,1.4643469,0.008933783,-0.4023382,-0.9197991,-1.1832107,-1.2254394,-1.0206622,-0.7891457,-0.49678668,-0.26235563,-0.23658013,-0.5071844,-0.4953009,0.15248701,-0.46170807,-1.1571926,-1.3773944,-1.4053234,-1.4138578,-1.2484865,-0.71080714,-0.6539638,-0.6410415,-0.8285303,-1.0937839,-2.3720322,-2.2805686,-1.8925034,-1.8559078,-1.9612575,-2.0932841,-2.212955,-2.3232608,-2.4001946,-2.4855952,-2.5501223,-2.5572827,-2.4369175,-2.161057,-1.8302028,-1.6883008,-1.425564,-1.1975515,-0.8314757,-0.7637218,-0.8079382,-0.98348093,-1.2001607,-1.7504878,-1.9077488,-2.0888145,-1.7224039,-0.9406562,0.53380364,1.6167961,1.8302855,1.8623183,1.8560388,1.7994893,1.7349663,1.2905829,0.39908358,-0.32627505,-0.7406846,-0.5413035,-0.3462269,-0.36498877,-0.34125903,-0.6385933,-1.0141907,-1.1469011,-1.156794,-1.1895494,-1.1607915,-1.1966803,-1.1922054,-1.0873649,-0.98748255,-0.9171838,-0.8784804,-0.9466697,-1.0567472,-1.1519761,-1.2239236,-1.268297,-1.3931469,-1.677791,-1.8324921,-2.021351,-2.0982196,-2.1012683,-2.041333,-1.9247653,-1.8469052,-2.2510998,-2.2509713
-3.5516522,-3.4601693,-3.3869164,-3.3120682,-3.2382207,-3.0070014,-2.6460383,-1.1690665,-0.42395282,0.11062384,0.35724,0.3967139,0.6738529,0.66184086,0.6796304,0.9168889,1.2845916,1.7278032,2.169652,2.6888423,4.164753,6.801427,9.479672,11.170256,11.857501,12.174431,12.263912,11.848182,10.666529,9.513263,7.102765,4.1221237,1.845607,0.7113263,0.7862257,0.94691706,0.8865396,0.222402,-0.9453229,-1.7115847,-2.00626,-2.036842,-1.9324521,-1.6008621,-1.3477138,-1.3216665,-1.4316611,-1.522925,-1.6067524,-1.7887444,-2.8010445,-3.7508445,-4.0577183,-3.7260094,-3.497472,-2.9196486,-2.7322104,-2.6495008,-2.7587733,-2.8494878,-2.9317193,-3.423621,-3.764107,-3.8154454,-3.700634,-3.0467966,-2.3759143,-1.9212674,-1.7987454,-1.7399428,-1.4457344,-1.4469465,-1.2873573,-0.104546875,2.0027456,6.1021595,9.697494,11.159187,11.8447895,12.102499,12.217901,12.248833,12.156883,12.016866,11.842767,11.5606365,11.174171,10.633826,9.906905,8.967527,7.760173,7.202423,5.9715137,3.061516,1.4960815,0.15258919,-0.5481001,-0.6664755,-0.6362806,-0.442827,-0.12772056,-0.32389086,-0.69546413,-0.7138016,-0.743492,-0.6984147,-0.72179174,-0.8047994,-0.94759,-1.0276121,-1.2270772,-1.7212179,-2.701136,-2.86278,-2.0663345,-1.1720798,-0.675076,-0.76709443,-1.0446037,-1.1577499,-1.2165488,-1.2813284,-1.3958975,-1.5896485,-1.700473,-1.7641144,-1.7240409,-1.7140461,-1.7962412,-1.8658186,-1.9232702,-1.9168959,-1.962416,-2.0175762,-2.0877135,-2.0753393,-1.958832,-1.8035414,-1.7611711,-1.826656,-1.8473119,-1.8996847,-1.8702708,-1.9264295,-2.3941584,-2.3941288
