0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
13.3254385,13.377916,13.426975,13.357531,13.269863,13.225565,12.610033,11.501215,9.878627,7.9551373,6.056423,3.8624196,2.886139,2.4484117,1.8210878,0.26186922,1.1178874,2.475349,4.023627,5.8653407,7.352255,7.7110944,6.432542,5.7590027,5.6822085,5.6921263,5.889241,5.7720838,5.6415863,5.01532,4.145209,2.8484235,1.0580357,0.79004353,1.3290092,1.5452058,1.2575155,1.1717501,1.1950767,1.1344607,0.99846715,0.92464197,0.91026545,0.918646,0.5775109,0.28992268,0.19513471,0.07703391,-0.13037881,-0.18127736,-0.052165955,-0.0518537,0.011973977,0.27961817,1.3776555,2.037423,2.3220057,2.477747,2.4829,2.637391,2.8078074,3.0293694,3.1578517,3.6286728,4.124694,4.468316,5.0483904,5.870653,6.613494,7.245512,7.9124165,7.812731,6.296729,3.568854,2.5131814,2.4471679,3.1412039,2.6913285,1.7893682,1.1781387,1.0929146,2.9271278,4.922875,5.2648296,4.8116994,3.6389751,2.5332475,1.9362124,2.2529976,2.5240934,2.6938086,2.666043,3.116434,4.484961,6.050004,7.0671406,6.7352486,5.903038,4.428082,3.8854866,4.2156067,3.209589,2.0793219,2.3565116,2.614322,2.539844,2.2809803,1.9642866,1.7100254,1.6604654,1.7238832,1.4349619,1.461584,1.4676245,1.434017,1.2821871,1.1321299,1.0770547,0.96665657,0.9689235,1.0447279,1.2959497,1.4183836,1.4817679,1.4368702,1.3346052,1.5078208,1.701951,1.7275977,2.1334944,2.4042056,2.6100633,3.2897587,3.7749524,4.3781657,4.5060368,4.6297646,5.0093594,5.293173,5.554868,5.9285474,6.470478,7.828531,9.074667,10.003188,10.716384,11.219713,10.95894,11.019402,11.488676,11.631014,11.60214,11.70701,11.813026,11.927206,11.87433,10.172312,10.172208,10.173483,10.172183
-1.8414397,-1.928648,-1.9681633,-2.0340254,-2.0424962,-1.9730204,-2.1842437,-2.4507098,-2.4958842,-2.6546044,-2.7350364,-2.4947352,-2.361573,-2.271714,-2.2241147,-2.1424005,-1.8429282,-1.8403835,-2.0248094,-2.5003939,-2.7671418,-2.4092457,-2.3549397,-2.3026693,-2.2680736,-2.2152348,-2.1163242,-1.9273653,-1.8159095,-1.6985781,-1.655156,-1.8943744,-2.4462554,-2.7935472,-2.9031987,-2.7030554,-2.5261624,-2.579401,-2.7157555,-2.8055956,-2.8776026,-2.936615,-3.045178,-3.1452188,-2.9099307,-2.618367,-2.3807611,-2.1389122,-1.9203706,-1.6493797,-1.6684039,-1.9613901,-2.148684,-2.2869015,-2.763598,-3.1358447,-3.5019126,-3.7427487,-3.8125052,-3.8427844,-3.878233,-3.9016228,-3.9333625,-3.9269543,-3.891666,-3.8697476,-3.8517156,-3.8367853,-3.6230073,-3.3458445,-3.1188602,-2.8117723,-2.6730998,-2.6284776,-2.8069909,-2.8512068,-2.9338627,-2.7604606,-2.5506704,-2.2675261,-1.830637,-1.8737354,-1.7711889,-1.7105676,-1.6548839,-1.6861743,-1.6685405,-1.9997156,-2.374528,-2.3522038,-2.2605808,-2.1223955,-2.0099905,-2.1330745,-2.1893895,-2.1033397,-1.7824444,-1.4227479,-1.3261597,-1.3987367,-1.4669898,-1.450598,-1.845734,-2.3533542,-2.640219,-2.9048948,-2.8171136,-2.6346025,-2.0576265,-1.7041113,-1.5508032,-1.6935658,-1.8186469,-1.8061131,-1.6935854,-1.48037,-1.4626774,-1.4578766,-1.4583383,-1.5700192,-1.6610036,-1.8518561,-1.9416354,-2.015204,-2.09579,-2.083094,-2.0532196,-2.1938097,-2.3345497,-2.4703145,-2.5617833,-2.6114054,-2.5921738,-2.6054952,-2.5663636,-2.4857857,-2.4638023,-2.396093,-2.3830101,-2.2781725,-2.278336,-2.1960914,-1.9699025,-2.0177517,-2.0918465,-2.122455,-1.9642669,-1.977248,-1.9099224,-1.9258175,-1.7746718,-1.8747424,-1.933031,-1.8463305,-1.6901703,-1.4772103,-0.44632366,-0.446301,-0.44626302,-0.44620967
-1.0121475,-1.0129647,-0.97413564,-0.999859,-0.94233835,-0.86750275,-0.6990411,-0.48701632,0.037478864,0.5394885,0.5822765,0.70913804,0.9027834,0.94807464,0.806174,-0.500476,-2.0975618,-2.418077,-2.2934532,-1.9404924,-1.5061673,-1.2823014,-1.3861785,-1.6714957,-1.9080998,-1.9951367,-1.8642765,-1.7379841,-1.563702,-1.5281109,-1.7333786,-2.2087018,-2.2696671,-1.6270475,-1.5504379,-2.4732919,-3.1886723,-3.3779638,-3.3351588,-3.33192,-3.3078556,-3.2532473,-3.1878939,-3.1791964,-3.2507234,-3.2909002,-3.2952516,-3.3034482,-3.3261862,-3.3498273,-3.3486466,-3.3066254,-3.2804987,-3.3957987,-3.411879,-2.989136,-2.5295486,-2.4876356,-2.5407963,-2.560423,-2.5855715,-2.5870032,-2.6357598,-2.7095957,-2.7140126,-2.6911256,-2.5356452,-2.164155,-1.8128395,-1.7613399,-1.8195097,-1.9040546,-1.6285903,-1.2225718,-1.1089964,-1.2533921,-1.3650358,-1.8042368,-2.1201863,-1.9553473,-1.5450613,-1.057397,-0.5632827,-0.48227403,-0.53578854,-0.9219808,-1.3306358,-1.6334707,-2.146133,-2.8582656,-3.215437,-3.2103891,-2.9948907,-2.6853154,-2.548754,-2.3036423,-2.292629,-2.1313884,-1.6432753,-1.4918916,-1.4735644,-1.4915352,-1.6267278,-1.1160178,-0.741551,-0.43689236,-0.31614888,-0.17627278,0.37730274,0.8075688,0.93320024,1.0190332,1.1249957,1.0967598,0.96913934,0.84637403,0.7911284,0.7638378,0.73431706,0.7928394,1.0002059,1.3829083,1.3999566,1.6724467,2.1984708,2.8866622,4.2286906,6.414852,8.251711,9.347813,9.976052,10.589956,11.439422,11.803202,12.035078,12.123346,12.104487,12.102881,12.062193,12.021067,11.9256315,11.695467,11.011347,9.9142685,8.595966,7.3025093,6.0689354,6.4002385,6.1219225,5.350448,5.2658935,5.5111094,5.7061357,5.6884055,5.7456694,5.9448943,4.8486595,4.8484473,4.8515706,4.848367
-1.6869055,-1.7238904,-1.6555591,-1.5143219,-1.4059986,-1.2364218,-1.0766475,-1.0149481,-0.7463832,-0.54841596,-0.45467162,-0.21267608,-0.045721725,0.16831218,0.28003013,0.26919115,-0.69767505,-1.1385646,-1.3230264,-1.2408257,-0.9644338,-1.3537465,-1.9196948,-2.350316,-2.5097656,-2.5309224,-2.5894265,-2.6727717,-2.6771176,-2.4907837,-2.291677,-2.1810155,-2.341932,-2.5288637,-2.750581,-2.8429153,-2.6408815,-2.4049854,-2.2582655,-2.1953287,-2.147504,-2.0959537,-2.0543244,-2.0534534,-2.0866501,-2.2597885,-2.4545274,-2.563552,-2.4820533,-2.2890048,-2.2455058,-2.2668672,-2.2749066,-2.3279452,-2.61383,-2.7850106,-2.8163927,-2.7003994,-2.725508,-2.7327332,-2.751306,-2.717236,-2.759338,-2.8042212,-2.803975,-2.8308182,-2.7634664,-2.5818992,-2.2309732,-2.0604,-2.0236342,-1.9686189,-1.4819678,-1.0522352,-0.6045902,-0.36519498,-0.8177154,-1.4138014,-1.7682946,-1.7038761,-1.1211476,-1.0383394,-1.1240344,-1.2061533,-1.0959058,-0.94710225,-0.8444675,-1.411504,-2.1989765,-2.489418,-2.4468615,-2.3018095,-2.1195111,-1.6977931,-1.4010102,-1.1153345,-0.9519789,-0.78957456,-0.8545191,-0.9888799,-1.098996,-1.1158555,-1.0162289,-1.4070638,-1.5789068,-1.5687943,-1.3267095,-0.9857887,-0.51182616,-0.46952233,-0.37159365,-0.6241283,-0.777064,-0.8240746,-0.8827616,-0.9674481,-1.0776979,-1.0832605,-0.99823403,-0.9131074,-0.8347565,-0.70788103,-0.5629652,-0.40992406,-0.3385083,-0.2761831,-0.2688036,-0.46636564,-0.6874982,-0.9818525,-1.2001418,-1.360672,-1.696702,-1.894777,-2.1861415,-2.2522805,-2.248054,-2.3066466,-2.3647645,-2.2836268,-2.2584617,-2.0329976,-1.399568,-0.95880234,-0.6496181,-0.17647377,0.1383095,-0.16505471,0.022854343,0.16608103,0.5025581,0.4110022,0.38321263,0.52277243,0.70118314,0.87453014,1.4930786,1.492975,1.4944708,1.4931324
1.3982395,1.331219,1.2819786,1.1454314,0.94731915,0.72122484,0.45534742,0.3989839,0.29001293,0.41980997,0.63429904,0.32194015,-0.13483967,-0.29838735,-0.27594155,0.56339914,1.0901375,1.0126661,0.6370475,-0.39724773,-0.3968231,0.12824151,0.36581513,0.59946954,0.6978365,0.58555424,0.16492784,-0.28646848,-0.6306209,-1.1119598,-1.3807118,-1.2411028,-0.11642158,0.83584344,1.4161937,2.0191855,2.0561569,1.5991269,1.2435434,1.0280782,0.8684252,0.6877613,0.5569835,0.38810688,0.31104857,0.30299932,0.23609181,0.0480546,-0.23235911,-0.7243263,-0.89702976,-0.93765044,-0.98934305,-0.881477,-0.76617444,-0.9183855,-0.9594531,-0.8027558,-0.69501007,-0.6946431,-0.71049833,-0.8132945,-0.7298715,-0.80253947,-0.9598669,-1.0877274,-1.3142569,-1.6823945,-1.9413031,-2.0603056,-1.7592734,-1.4339972,-1.4795038,-1.7242996,-1.3226979,-0.92081285,-0.13053331,0.28946936,0.20338753,-0.110803306,-0.84642875,-1.2964519,-1.4947791,-1.3962215,-1.2316602,-0.85461855,-0.20671996,1.2356169,2.4875078,2.8550575,2.5752234,2.1926303,1.3500519,-0.06473178,-0.55929685,-0.58579695,-0.68227077,-0.9382256,-1.0808549,-1.0505558,-1.1866826,-1.6551824,-2.3240533,-2.4102328,-2.0424047,-1.859866,-1.6528188,-1.3586643,-0.98591834,-0.5898252,-0.5938373,-0.42020714,-0.3595048,-0.25505596,-0.16327983,-0.006334096,0.094966054,0.1532134,0.14334516,0.20147595,0.36386856,0.53976786,0.7285807,0.62277156,0.37483948,0.105002254,-0.22286993,-0.681311,-1.1563742,-1.50508,-1.5045367,-1.4814763,-1.5074134,-1.4682615,-1.3005468,-1.2950242,-1.2919858,-1.2850258,-1.20191,-1.2068821,-0.8931659,-0.6568027,-0.32795724,0.45947686,0.6846475,0.10188262,-0.24465305,0.093229294,0.19969219,-0.20905247,-0.12303448,-0.016015142,-0.00050111115,-0.08675687,-0.123388216,-0.020143569,1.0785041,1.0785515,1.0774175,1.0784895
-3.1892247,-3.2621982,-3.4119387,-3.5238037,-3.6019278,-3.6124477,-3.5468125,-3.1525686,-2.2053409,-1.5499438,-1.084995,-0.6167687,-0.36421713,-0.19998293,-0.0020943284,0.085148364,-0.8941923,-1.6510477,-2.3828187,-2.5257695,-2.6606266,-2.939365,-2.609756,-2.5161533,-2.547412,-2.5817864,-2.4796135,-2.1853228,-1.6628461,-0.4850898,0.901065,2.3888845,2.5478172,1.4975764,1.1004544,2.033444,3.3490648,4.0122166,4.308261,4.3842974,4.407635,4.3700356,4.183361,3.7608223,2.978449,2.1933386,1.4742727,0.8477581,0.5237941,0.32268938,0.2962301,0.43170777,0.3600251,0.20267206,0.35733092,0.8181479,1.4994572,1.9631405,2.141914,2.2769864,2.3802423,2.4453363,2.529852,2.4657803,2.2636843,2.1119685,1.9587367,1.687194,1.4992149,1.2356677,0.7530417,0.15891738,0.28834575,0.47874194,-0.059808582,-0.68815273,-2.089866,-2.952036,-3.1585636,-3.1991677,-2.8962083,-2.8232775,-3.375896,-3.382165,-3.1440322,-2.6124997,-2.2382162,-2.3807597,-2.629249,-2.434641,-2.2837582,-2.1796412,-2.226335,-2.348064,-2.2079759,-2.1336174,-2.05783,-2.135284,-2.19693,-2.0672872,-1.7843287,-0.80273074,1.2443643,0.83128536,-0.30372876,-0.6544701,-0.677072,-0.550859,-0.09451342,0.45314252,0.6546873,1.124225,1.4765763,1.9767475,3.6420012,6.048278,7.716264,8.660265,9.412634,10.071703,10.4901705,10.89971,11.254687,11.523912,11.576794,11.468839,11.26929,10.6882715,9.830088,8.734508,7.714617,6.55801,4.362527,2.8303444,1.3304139,1.0780382,1.0195276,0.57160723,0.24624698,0.13066372,0.008836128,-0.015662044,-0.2328955,-0.96230274,-1.7095734,-2.2053328,-2.310602,-2.6268978,-2.5358524,-2.3088093,-2.1968913,-1.9582337,-1.7821805,-1.5181738,-1.4352403,-1.5089564,-0.49899903,-0.49910778,-0.4973142,-0.49912363
-2.5055258,-2.526124,-2.553155,-2.7004313,-2.8121266,-2.8610654,-2.969882,-3.011028,-2.8820443,-2.638195,-2.4487734,-2.4888191,-2.521398,-2.5002377,-2.417664,-1.0306541,-0.34326494,-0.5860395,-0.73810357,-0.9429925,-1.4283824,-2.0800676,-2.3964765,-2.2510793,-2.0537443,-2.010853,-1.9663146,-1.876631,-1.954562,-1.8649089,-1.5895231,-1.097611,-0.4042409,-0.58174986,-0.7787989,-0.5466854,-0.4353295,-0.71812963,-1.0503784,-1.2458546,-1.3755628,-1.5012298,-1.6614201,-1.8297917,-1.7292638,-1.5106366,-1.3412857,-1.1845233,-1.0446682,-0.93903995,-0.9930122,-1.220142,-1.4342744,-1.7327275,-2.259158,-2.4669356,-2.3825705,-2.162281,-2.0058274,-1.918034,-1.827019,-1.7311271,-1.6260537,-1.4625597,-1.3779509,-1.369014,-1.497816,-1.7895374,-1.8749366,-1.9493822,-1.839788,-1.5309747,-1.2876593,-0.4653226,-0.41287217,-0.51625335,-0.7145501,-0.6431812,-0.61499643,-0.5664814,-0.42399898,-1.3286407,-2.8901572,-3.142295,-2.974135,-2.2184753,-1.5246958,-1.0967064,-0.88078254,-0.4412161,-0.3279897,-0.37044173,-0.6160595,-0.80121857,-0.92751163,-0.9052339,-0.7877206,-1.0148551,-1.4677296,-1.5287273,-1.511994,-0.92224896,0.758933,1.0239309,0.83874536,0.46676683,0.16061181,-0.12282808,-0.52091134,-0.6045493,-0.7922825,-0.6059361,-0.6184349,-0.538271,-0.26097468,-0.007410381,0.13659324,0.1298521,0.11872018,0.03668195,-0.16986571,-0.40387368,-0.5737565,-0.82141554,-1.062816,-1.2238512,-1.3410134,-1.3821886,-1.3250983,-1.4576142,-1.657686,-1.8606219,-2.300632,-2.5867405,-2.8336713,-2.8442063,-2.868413,-2.911891,-2.94405,-2.9584103,-2.9477048,-2.951043,-3.0338845,-3.1019204,-3.0507233,-2.960938,-3.0082169,-3.164435,-3.2328403,-3.1411023,-3.2922091,-3.4223228,-3.4767232,-3.4527125,-3.3988526,-3.4032493,-2.6546636,-2.6546316,-2.6552339,-2.6546435
-1.5415268,-1.6294987,-1.6932685,-1.6735963,-1.6796844,-1.7056882,-1.7860894,-1.8503096,-1.9865574,-1.9919151,-1.7077746,-0.6592987,-0.22697917,0.04793811,0.48740476,0.69472986,0.28669503,0.20135151,-0.2611726,-1.110708,-1.9136379,-1.9869044,-1.9600956,-2.1387749,-2.2015274,-2.2588384,-2.459331,-2.480896,-2.2924454,-1.8620709,-1.5290426,-1.3220501,-1.282891,-1.4786563,-1.5808566,-1.4961563,-1.3144586,-0.92222077,-0.6904334,-0.57926494,-0.49696064,-0.4382311,-0.45767623,-0.43673223,-0.43774804,-0.44136912,-0.41371796,-0.28358185,-0.104810536,0.055294037,-0.04021725,-0.23963554,-0.3544321,-0.2099648,0.026951954,-0.09191005,-0.38390854,-0.58405787,-0.65777564,-0.6931549,-0.7398291,-0.76700747,-0.82752746,-0.8033682,-0.7602688,-0.8119685,-0.90257084,-1.0548332,-1.2452352,-1.6671277,-2.2450097,-2.7705896,-2.5442626,-1.8001769,-1.5785103,-1.8396752,-2.4501271,-2.230391,-1.5302429,-1.0754628,-0.66415906,-0.9043665,-0.87627804,-0.71470225,-0.40867633,0.020231843,0.45786017,0.47482312,0.2431826,0.48356816,0.88762397,1.269464,1.6328509,1.5362356,0.710305,-0.20650075,-0.44775426,-0.29808348,-0.31166008,-0.37268493,-0.23146899,0.39642715,1.3048193,1.0062579,0.328632,-0.4080211,-0.66216946,-0.92593527,-1.3241516,-1.7331998,-1.7022251,-1.9943235,-2.173467,-2.2644238,-2.167809,-1.9140165,-1.8457072,-1.7515845,-1.6406233,-1.7381178,-1.8132263,-1.9343774,-1.7153833,-1.3492277,-1.0330002,-0.8808712,-0.998705,-1.4669288,-1.5717921,-1.6368486,-1.7329388,-1.8744851,-2.196375,-2.3763158,-2.44739,-2.370974,-2.2919037,-2.269218,-2.2931175,-2.174708,-2.1620996,-2.031672,-1.7923768,-1.772692,-1.6528391,-1.3879983,-0.8945329,-1.0267701,-1.1394452,-0.74977434,-0.37229806,-0.46739948,-0.6367659,-0.56704384,-0.5728247,-0.586513,-1.6492338,-1.6493732,-1.6477205,-1.6492739
-0.7349469,-0.7734721,-0.7486205,-0.8339093,-0.9926651,-1.0471194,-1.317034,-1.4593152,-1.2795347,-1.184416,-0.99172115,-0.99843675,-1.0683905,-1.205193,-1.1821313,0.24948618,1.9209336,1.9014227,1.0472265,0.5809177,-0.56919146,-1.8770589,-2.0445743,-1.9989474,-1.8147582,-1.7357525,-1.8344086,-2.0054815,-2.207921,-2.2349777,-2.0003018,-1.346281,-0.29740435,-0.020834923,-0.17431632,0.29003108,1.9849591,3.045702,3.2207189,3.6602354,4.127545,4.717375,5.307967,6.0450325,7.6178284,8.525484,8.965946,9.186104,9.226111,9.304404,9.289015,9.188922,9.218379,9.276415,8.949213,8.300549,7.222186,5.891412,5.156484,4.5013237,3.8221288,3.1562443,2.6785407,2.1454244,1.6583931,1.3502569,0.81413025,-0.0018032044,-0.84469926,-1.324904,-1.6664793,-2.0080335,-2.1933274,-1.9778512,-1.6637003,-1.3912544,-0.9820212,-0.6891221,-0.43929455,-0.49654412,-0.78533924,-1.4752607,-1.488041,-1.3058753,-1.1354437,-1.0333052,-0.8398346,-0.6825461,-0.24194776,0.29696962,0.73091805,0.8713052,0.73851407,0.18019697,-0.5637452,-1.3028139,-1.2050507,-0.8466325,-0.35747895,-0.07785969,0.07727711,0.6919562,1.5579044,1.5279343,0.92140245,-0.18868524,-1.097574,-1.6837351,-2.359397,-2.4803307,-2.552485,-2.4593108,-2.4614773,-2.3409956,-2.1577668,-1.9514079,-1.8625107,-1.7746813,-1.568351,-1.4304419,-1.3383543,-1.1463008,-0.7205745,-0.30974844,-0.011407495,0.19075283,0.33037385,0.34539783,0.08738455,-0.37530956,-0.7700847,-1.1504885,-1.6634679,-1.8375194,-1.884138,-1.7567537,-1.7013588,-1.6003628,-1.4985754,-1.4474748,-1.3049498,-1.1625605,-1.0905976,-1.2808733,-1.6527961,-1.7008108,-1.6333902,-1.7140845,-1.6701617,-1.4799284,-1.8338599,-2.0971608,-2.290267,-2.408535,-2.4023905,-2.3345098,-2.1031117,-2.1031125,-2.1032443,-2.1031551
-2.3362086,-2.416378,-2.4968243,-2.6991222,-2.762015,-2.8023198,-2.8236527,-2.6309474,-2.1355214,-1.9168007,-1.9909312,-2.2539477,-2.3771656,-2.426226,-2.4792864,-1.8644313,-1.9741702,-1.9563525,-2.1648083,-2.7781296,-3.0398378,-2.802816,-2.4094665,-2.0099864,-1.7740387,-1.6950438,-1.908147,-2.1476264,-2.3872678,-2.743163,-2.9088583,-2.8685563,-2.4353516,-1.98258,-1.3291901,-0.51165557,-0.16359103,-0.29082018,-0.4177482,-0.54305524,-0.64056206,-0.7890207,-0.9256376,-1.1009921,-1.1192054,-1.0766009,-1.1012864,-1.1897552,-1.3368402,-1.5870426,-1.709116,-1.7562901,-1.8611679,-1.7698252,-1.3685519,-1.2727962,-1.1475208,-1.0786803,-1.023138,-1.0106975,-0.9357047,-0.8720857,-0.79391897,-0.79049516,-0.7986243,-0.693308,-0.57648593,-0.39427644,-0.42442435,-0.9131618,-1.3337679,-1.6153435,-1.519944,-1.286464,-1.3093455,-1.2664018,-1.548029,-1.6560394,-1.8317807,-2.159078,-2.5080118,-2.9856062,-3.0785484,-2.9413488,-2.8109274,-2.7559052,-2.6655178,-2.7449458,-2.9827263,-2.7727294,-2.5556793,-2.46086,-2.5717807,-2.9887543,-3.265316,-3.223466,-3.0020876,-2.6186237,-2.1294646,-1.8495183,-1.7754936,-1.6550295,-1.7295755,-1.744811,-1.6890941,-1.9147232,-2.0906389,-2.0141897,-1.4394336,-0.68878555,-0.5699972,-0.05574516,0.08781808,0.15576638,-0.03218112,-0.49466908,-0.87630177,-1.1412256,-1.4861093,-1.7939019,-1.8988134,-2.1914358,-2.5656242,-3.0025551,-3.3442476,-3.5318696,-3.5830283,-3.370993,-2.9131858,-2.621576,-2.6137447,-2.5859683,-2.4229977,-2.3022637,-2.1247692,-2.055639,-2.1269565,-2.119744,-2.0307958,-2.0733142,-2.0099258,-2.0550728,-2.4871652,-2.770123,-2.8268998,-3.0932925,-3.1820488,-3.2366307,-3.0985456,-3.202608,-3.0499434,-2.8975306,-2.7824352,-2.8360915,-2.9830952,-2.9821136,-2.6136284,-2.613662,-2.6130059,-2.6137128
