0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
13.3945465,13.454828,13.518946,13.589293,13.445925,13.244623,13.1146965,12.457686,10.406993,7.44149,4.2773657,3.1615458,2.6541681,2.398623,1.8463144,1.161164,0.7630069,-0.20117816,0.21105644,0.46613693,0.69599706,1.3519356,2.5001864,3.0358577,3.5123096,3.4786792,2.445406,1.5100069,0.7309265,0.7528419,0.5129218,0.25802085,0.1582242,-0.01252868,0.077410266,0.24944225,0.7734997,0.29553762,-0.28117782,-0.6885981,-0.7233502,-0.6071221,-0.27409425,0.27991652,0.7691013,1.2129196,1.4580368,1.7623373,1.9081476,1.508311,0.7935426,0.004354939,-0.019406786,0.48593014,1.2238073,2.245027,4.1247487,5.3959446,5.61656,5.252039,4.82827,4.437114,4.01707,3.6868045,3.3443604,3.030807,2.5150452,1.4619849,0.49195024,-0.31530443,-0.5885917,-0.71976936,-0.88480884,-0.8569866,-0.67475545,-0.328476,0.07178928,0.62331074,1.834636,3.5279493,5.6380196,6.1933365,5.532998,5.451472,4.8688254,3.80026,3.2743719,2.74665,2.5966063,2.4445238,2.045337,1.8563604,1.5670553,1.4222115,1.3242317,1.3011109,1.2505064,1.1959697,1.2240702,1.2757748,1.3402413,1.4750307,1.5097054,1.5321705,1.8821623,2.0867448,2.0679183,2.2200894,2.1280785,1.9218487,1.8273611,1.7438887,1.7702763,1.7382156,1.8369448,1.9123545,1.8381896,1.9441376,1.9066577,1.9225132,2.0132518,2.0605118,2.4151483,2.6293905,2.738914,2.932219,3.3731878,4.0924625,5.6072626,7.3579035,8.777073,9.849134,10.494955,10.715914,10.962937,10.470604,11.188657,11.142368,10.470661,10.470634,10.470531
-1.7684853,-1.7762716,-1.7518358,-1.7522886,-1.5954548,-1.5364296,-1.5047204,-1.3602496,-1.1725607,-2.327328,-2.4014978,-1.9870217,-1.2432082,-0.7672076,-0.66054636,-0.7288328,-0.89183605,-1.3164978,-1.1790789,-1.2318118,-1.2288561,-1.3698511,-1.4848738,-1.7276454,-1.6058202,-1.0716821,-0.9769565,-1.2810395,-1.6581511,-2.0167437,-1.9835187,-1.7506843,-1.5587387,-1.501888,-1.4978163,-1.4500146,-1.5361441,-1.5478945,-1.5233951,-1.6525776,-1.4534239,-1.1352768,-1.1632233,-1.3748922,-1.7786316,-2.3292048,-2.7752888,-2.9555387,-2.8600237,-2.6208396,-2.5746753,-2.5515451,-2.3457904,-2.0144954,-1.815522,-1.7585899,-2.2515478,-3.0965056,-3.6552534,-3.7090135,-3.7308192,-3.7806482,-3.657288,-3.6084962,-3.7135642,-3.758143,-3.4680042,-3.501337,-3.476329,-2.6717572,-1.5353168,-0.7965528,-0.56428003,-0.31885692,-0.026374847,0.3065296,0.56896806,0.62742734,-0.019404888,-1.1381282,-1.7857568,-2.0477984,-2.1784534,-2.0573316,-1.6365975,-1.0907751,-0.40757316,0.571923,1.8190404,2.3238347,2.288374,1.9156599,1.6075257,1.2257149,1.0283363,0.9714314,0.8953882,0.7830571,0.71760917,0.7274959,0.8768349,0.8350568,0.6124408,0.21379256,-0.979066,-1.6445799,-2.0784738,-2.4562213,-2.5565805,-2.572164,-2.606835,-2.5717916,-2.6076782,-2.61298,-2.6233346,-2.6602352,-2.6868315,-2.7093792,-2.7366936,-2.7495203,-2.756557,-2.7350132,-2.7723093,-2.7708282,-2.7987409,-2.8155897,-2.8265622,-2.8683963,-2.924616,-2.5869298,-2.1804013,-2.0279274,-1.86677,-1.7768962,-1.5234151,-0.617416,-1.3794978,-1.3039944,-0.61739683,-0.6174809,-0.6173513
-0.30120218,-0.30480376,-0.2366859,-0.21689507,-0.37658995,-0.5087396,-0.6743774,-1.035714,-1.6401128,-1.3320502,-1.3831284,-1.4539368,-1.629739,-1.6353471,-1.6858181,-1.956597,-2.2440572,-2.1832,-2.8482506,-3.4523468,-3.6181116,-3.5597553,-3.0698478,-2.5513027,-1.9068882,-1.2723069,-0.97714454,-1.1093094,-1.7629429,-1.9551982,-2.2132738,-2.6032028,-2.8088403,-2.811488,-2.6405816,-2.6091332,-2.0387223,-1.9138986,-2.124823,-2.7911446,-3.7328482,-4.1821427,-4.118657,-3.5858095,-3.0111892,-2.266189,-1.6124442,-1.2575805,-1.0270019,-0.8510015,-1.2459692,-1.8488377,-2.32791,-2.7280164,-3.1076527,-3.0524151,-2.599312,-2.2727187,-2.0649443,-1.6611992,-1.2922981,-1.0669527,-1.0783236,-1.2978266,-1.7327234,-2.0314336,-2.2757115,-2.299538,-1.6255925,-1.8046378,-2.2066503,-2.1841478,-2.167857,-2.2074003,-2.300649,-2.3702428,-2.3161807,-2.0685415,-1.4277935,-1.5485098,-1.7186882,-1.7176392,-1.8294706,-2.083704,-2.4155622,-2.303378,-1.937221,-1.6176355,-1.6147783,-1.7196922,-1.709954,-1.6034544,-1.5182827,-1.4650216,-1.4217732,-1.3858347,-1.363035,-1.3351609,-1.4011846,-1.5106604,-1.6143112,-1.6707637,-1.60703,-1.516947,-0.96173996,-0.23621356,0.22866188,0.42277563,0.4330045,0.370206,0.30550265,0.30145615,0.3656646,0.30764145,0.31255025,0.2728547,0.28255737,0.3261291,0.30186847,0.28821024,0.2716235,0.27267644,0.2580855,0.18299337,0.13061398,0.05924046,0.002962444,-0.07601231,-0.22026648,-0.48339975,-0.5430323,-0.493078,-0.51783013,-0.6176848,-0.56545323,0.36090264,-0.51815176,-0.6578334,0.36096424,0.3611433,0.36103058
0.13010642,0.36537832,0.37516513,0.51978457,1.8508923,2.728617,3.111991,4.554927,7.45475,9.280024,10.472424,10.959833,11.21312,11.3769245,11.511124,11.626024,11.415853,9.3895235,4.8684125,1.2402064,0.42703485,0.16603377,0.11261298,0.9248846,1.4853914,1.9965708,2.488798,2.4371116,2.5251932,2.1918097,1.8043777,0.5952407,-0.018318295,-0.077825844,0.08311206,0.5261253,0.8572778,0.77378,0.60658944,0.32504466,-0.29217204,-0.6264241,-0.71000403,-0.488817,-0.107035205,0.5307002,0.8854972,1.0178281,1.0741547,0.7881997,0.18996224,-0.60742724,-1.0043504,-1.0257516,-1.0454552,-1.3030301,-1.4286492,-1.4856708,-1.980767,-2.1437335,-2.2473986,-2.3080041,-2.2794464,-2.2719352,-2.3283088,-2.2308965,-1.839988,-1.4681213,-1.3040494,-1.1407889,-1.1651689,-0.9265221,-0.8386148,-0.7807727,-0.7322007,-0.6542381,-0.6275226,-0.71540874,-1.1100752,-1.8740778,-2.3413343,-2.594281,-2.7949233,-2.7292936,-2.7671406,-2.7135324,-2.761043,-2.6042726,-2.277089,-2.0846398,-1.8796234,-1.7709694,-1.6350498,-1.5760881,-1.5302073,-1.4627538,-1.4262036,-1.367536,-1.2536268,-1.1570222,-0.9761361,-0.7533095,-0.7109664,-0.677967,-0.74386626,-0.84461004,-1.2814394,-1.8003604,-2.0726168,-2.230843,-2.3498566,-2.3260279,-2.3488803,-2.347347,-2.3508666,-2.4018207,-2.4431686,-2.437424,-2.4747863,-2.5263553,-2.5054705,-2.468976,-2.4389992,-2.4085908,-2.428446,-2.472042,-2.5104847,-2.5091164,-2.5167155,-2.1864665,-1.800238,-1.4175133,-1.1587119,-0.9382868,-0.7980061,0.067046225,-0.8262503,-0.8948427,0.067237675,0.06779045,0.067516565
-0.81941324,-0.81422305,-0.8700292,-0.9207127,-1.1062795,-1.1890099,-1.2319885,-1.2528026,-0.84736294,-0.21725857,-0.1168738,-0.3909961,-0.5843531,-0.85833585,-0.85646963,-0.4323749,0.2677778,2.2888463,4.255992,4.607561,4.2328324,3.4148402,1.7970524,0.27317128,-1.7296077,-2.6178837,-2.3868165,-2.0241265,-1.4609727,-1.4444885,-1.3187422,-0.59658253,-0.12645228,0.0850189,0.025879234,-0.6260686,-1.4671082,-1.2598476,-0.75404465,0.4919392,1.7814844,2.0798206,1.4986062,-0.07337293,-1.1235237,-1.9868308,-2.679933,-3.1318321,-3.3712373,-3.149508,-2.4992998,-1.0959,-0.17036584,-0.21995026,-0.9565867,-1.7671239,-2.5951996,-2.6533294,-2.2630496,-2.30815,-2.3146014,-2.143528,-2.1853437,-2.256088,-2.2197998,-1.9520936,-1.2597996,-0.29767814,0.7569829,2.0071402,3.1530645,3.509305,3.6127377,3.6741395,3.6813102,3.6114259,3.4150991,2.8950818,1.1851236,0.028593928,-0.4213083,0.014313459,0.12964702,-0.053300798,0.14284837,0.29762822,0.75876415,1.3410621,1.8114216,2.0214562,2.2863758,2.6361775,2.9226377,3.2170815,3.3966746,3.5260081,3.6083305,3.6651945,3.6650238,3.5898871,3.557514,3.5044706,3.278538,2.4756153,0.20171349,-2.0157363,-2.5833735,-2.5912201,-2.478171,-2.2351875,-2.055768,-1.9890466,-1.9433937,-1.9075023,-1.9350663,-1.9357395,-1.8420722,-1.8836746,-1.8151621,-1.7821059,-1.8574485,-1.8872586,-1.9546219,-1.9770622,-1.9432085,-1.9674348,-1.9077652,-1.884058,-1.5199845,-1.0098476,-0.5425706,-0.11720218,-0.034534007,-0.052751318,-0.13767064,-0.06682743,-0.46371022,-0.22257915,-0.06691423,-0.067409575,-0.06703825
-1.3623389,-1.4494654,-1.4392793,-1.5483954,-1.6109829,-1.594512,-1.5227407,-1.253562,-1.2598181,-1.2709266,-0.7880122,-0.781694,-0.658646,-0.4145249,-0.2420559,0.23997319,0.06855127,-0.11756,0.016553193,-0.21651065,-0.1344958,-0.05237548,-0.43821317,-0.3475984,0.5713542,0.83415437,1.1745758,1.7024366,1.3786671,0.79168737,0.49098822,0.11270586,-0.14190404,-0.20035583,0.017575683,0.49923053,0.7018926,0.5263324,0.14266282,-0.22549656,0.20243299,0.9523185,1.8228658,2.6174984,2.8389125,3.0507336,3.141965,3.3048673,3.4389265,2.7968354,1.4716154,0.3382988,0.036084637,0.31796545,0.8321022,0.898299,-0.26923537,-1.5726879,-2.329313,-2.5901475,-2.774218,-2.866821,-2.7448997,-2.5506663,-2.1221073,-1.8097329,-1.5664444,-1.0359473,-0.5497442,0.23137532,0.3651694,0.38692167,0.4668051,0.4108027,0.36116993,0.23654494,-0.013840713,-0.5527922,-1.8017248,-2.733541,-3.239019,-2.847195,-2.2779183,-2.0431051,-2.0748625,-2.1211138,-2.348803,-2.476997,-2.5124922,-2.3141918,-1.9467554,-1.6875696,-1.4356898,-1.1778452,-0.9968439,-0.85957927,-0.82875526,-0.804737,-0.8213569,-0.87046844,-0.85694623,-0.9223312,-1.2283959,-1.893719,-2.188439,-2.2513032,-2.1705034,-2.2891383,-2.2773767,-2.1859078,-2.1483111,-2.1499891,-2.1175766,-2.0841494,-2.0854878,-2.0942354,-2.1033626,-2.150361,-2.1676483,-2.1661248,-2.20497,-2.1648264,-2.2112837,-2.238874,-2.2759948,-2.2703972,-2.3065968,-2.2744012,-2.342591,-2.2564669,-2.1364427,-1.9494388,-1.805274,-1.719052,-1.9009788,-0.8303703,-1.9139946,-2.0346384,-0.8303564,-0.83023965,-0.8302673
-2.051404,-2.087806,-2.073267,-2.111205,-2.1957648,-2.2093327,-2.1711128,-2.0124688,-2.2542157,-2.900258,-2.69601,-2.397118,-1.7799017,-1.3208556,-1.2266945,-1.3993058,-1.4324636,-1.2528095,-1.0234622,-0.92923206,-1.1186935,-1.820404,-2.5437264,-2.1624725,-1.137101,-0.901814,-1.1540139,-0.94172,-0.67299503,-0.78294086,-0.51428795,0.43255818,0.8466613,0.7334781,0.1659421,-0.070289314,-0.5458769,-0.6785307,-0.8533238,-0.7870091,-0.25972158,0.04135242,0.26974213,0.15609917,-0.16293892,-0.42410588,-0.43681026,-0.180751,0.07451059,0.6359074,0.9633112,0.6639128,0.43576646,0.44950303,0.24758863,-0.3985538,-0.77148783,-1.0844303,-1.4162884,-1.7303228,-2.0169072,-2.250132,-2.130526,-1.8945723,-1.6188552,-1.7096347,-1.7718065,-1.6790017,-2.5967116,-2.5062535,-1.8886756,-1.7416875,-1.7391217,-1.7352343,-1.7081546,-1.7260602,-1.8252616,-2.0774963,-2.430067,-2.1115904,-2.054147,-2.3401804,-2.3757536,-2.062283,-1.4596436,-0.95295477,-0.8229476,-0.776985,-0.67386675,-0.46325767,-0.23000027,-0.18380964,-0.11137512,-0.08246067,-0.08930737,-0.12822306,-0.15664086,-0.18419454,-0.12488189,0.018289477,0.05675301,-0.14781563,-0.4106943,-0.9618149,-0.9297601,-1.4257394,-2.0009646,-2.5978942,-2.7261188,-2.6686432,-2.595415,-2.5076907,-2.4938624,-2.4911141,-2.534749,-2.5629592,-2.5374267,-2.5262618,-2.4760177,-2.481206,-2.4924803,-2.4937615,-2.6279547,-2.6786501,-2.6957645,-2.7811792,-2.9564128,-3.1817646,-3.5024004,-3.7522044,-3.7618423,-3.531887,-3.2729063,-3.147232,-3.0226326,-2.5726805,-2.9069176,-2.9624393,-2.5726318,-2.572612,-2.572636
-0.50846314,-0.53628093,-0.4950108,-0.4380288,-0.10867037,-0.025584444,-0.070154384,-0.11400624,-0.6534361,-2.4057944,-2.4935894,-1.8348792,-1.0443281,-0.8186771,-0.5328202,0.18098283,0.39062965,0.64731497,0.5017663,0.45388606,0.5062291,0.44030815,0.20142704,-0.20798211,-0.16964132,-0.08079149,-0.3283135,-0.9275467,-1.4137352,-1.5777442,-1.0635726,-0.6122557,-0.2368156,0.3612399,0.79011846,1.1140913,1.2362878,1.2111132,1.0476934,0.8995871,1.0939138,1.362102,1.5063226,1.619615,1.2481997,0.4611475,-0.44310483,-0.90526915,-1.1450987,-1.4431944,-1.5619247,-1.2687829,-0.5091957,0.5626841,1.6571234,1.8620334,0.7263776,-0.4865216,-1.3073608,-1.4933003,-1.5582958,-1.6989397,-1.542606,-1.3544357,-0.88716245,-0.4904024,0.18992168,0.43832755,0.40521827,0.59749913,0.39735627,0.5783389,0.69745773,0.7698644,0.8983278,1.0377326,1.0739385,0.8713574,-0.35332054,-1.8652041,-2.3887844,-2.4269605,-2.389749,-2.3546584,-2.2246933,-2.0440497,-1.9897021,-1.802049,-1.2085856,-0.7420982,-0.4733191,-0.39742965,-0.22902793,-0.10978337,-0.021532089,0.09469524,0.13776124,0.15669525,0.22818497,0.36728796,0.7531587,1.161903,1.2200936,0.9091351,0.20633468,0.05878085,-0.76676345,-1.5640161,-1.8876231,-2.0284545,-2.193244,-2.2026932,-2.2882137,-2.2178845,-2.127882,-2.1147957,-2.1529555,-2.2155805,-2.2740693,-2.28386,-2.2698827,-2.245601,-2.071937,-1.9496248,-1.94032,-1.7917423,-1.6138153,-1.4089983,-1.2869159,-0.87740237,-0.7159105,-0.6995655,-0.5055747,-0.39536673,-0.3552087,0.253736,-0.29866108,-0.3003312,0.2536965,0.25370142,0.25373122
-1.2722877,-1.3589869,-1.3230075,-1.325763,-1.0955799,-0.9339258,-0.8577854,-0.56214696,-0.19394664,-0.25197414,-0.11384627,-0.14879355,-0.0087290555,0.2116283,0.24052103,0.15900591,0.49556923,1.8041935,3.0558612,3.4570727,3.2878263,2.7730289,1.4279886,-0.4238875,-2.3334708,-2.642246,-1.9654855,-0.6377299,2.8157282,6.282148,8.658207,9.868111,9.944491,9.340376,8.37554,6.866518,3.2957444,2.4807842,2.5096588,3.8393514,4.579221,4.337217,3.9310925,3.5472994,2.9637866,1.6306833,0.17516081,-0.80211234,-1.4447021,-2.214429,-2.5226822,-2.248805,-1.7969006,-1.3207066,-1.0519614,-0.844722,-1.17054,-1.6876788,-1.9653742,-2.060348,-2.0858104,-2.0372367,-1.8631836,-1.5870473,-0.93402183,-0.26167604,0.1872805,0.5268508,0.24546787,0.81284267,1.6116903,1.5372078,1.4476676,1.414747,1.4086815,1.3645859,1.1613686,0.85803515,0.34721285,0.23602605,-0.89625347,-1.7061496,-1.7752613,-1.4143797,-1.1889739,-1.2320603,-1.5419273,-1.8687804,-2.024418,-2.080236,-2.2512994,-2.4519722,-2.6399767,-2.8112373,-2.9127078,-2.9968796,-3.0094886,-3.0619092,-3.0576835,-2.9686186,-2.9935567,-3.22982,-3.5602803,-3.53246,-2.134228,-1.6264913,-1.6632773,-1.6906412,-1.7365324,-1.6950467,-1.6165162,-1.5923359,-1.5806212,-1.4852105,-1.477038,-1.4486556,-1.5102735,-1.5671065,-1.5210683,-1.4579355,-1.4266183,-1.440169,-1.450165,-1.4537028,-1.4347837,-1.3270147,-1.1506441,-1.1215652,-1.3994379,-1.718154,-2.170976,-2.4511201,-2.4616973,-2.3689394,-2.282897,-2.6537318,-2.142167,-2.109611,-2.6537168,-2.653785,-2.6538026
-2.5454435,-2.5155334,-2.4872854,-2.4814937,-2.5314188,-2.6191368,-2.6523342,-2.7122097,-2.808433,-2.923368,-2.978438,-3.1990552,-3.1014075,-2.8820467,-2.742109,-2.7770119,-3.0971835,-2.8581529,-1.6987911,-1.0192709,-0.9730629,-1.2750018,-1.4011009,-1.6215984,-2.1035085,-2.2161038,-2.0353897,-1.8259215,-1.7543238,-1.7696674,-1.9422046,-1.9740422,-1.7459277,-1.72979,-2.058731,-2.5629206,-2.9601176,-2.8816652,-2.8584113,-2.5930738,-2.2041528,-2.047609,-2.206564,-2.532269,-2.547494,-2.3361607,-2.075501,-2.0708468,-2.0365334,-1.3281498,-0.45814565,-0.38108268,-0.5261768,-0.51132506,-0.3054552,-0.3672568,-1.2912433,-2.0864983,-2.5269482,-2.6754167,-2.8153324,-2.869831,-2.8821661,-2.9319592,-3.2181067,-3.5098286,-3.6227105,-3.2664335,-2.9084916,-2.596275,-2.222515,-2.0105655,-1.8715125,-1.8641224,-1.9261514,-2.0330012,-2.1011133,-2.284163,-2.530935,-2.6667113,-2.7447972,-2.3033574,-1.9741317,-1.9350984,-1.1611434,-0.10210115,1.0940976,2.2973309,3.3112988,3.8817878,4.293194,4.4466066,4.572672,4.6803365,4.771108,4.80659,4.7932353,4.774911,4.662227,4.4736223,4.3311577,4.1339264,3.7943904,2.293477,-1.1346135,-3.098304,-3.1616354,-2.7345395,-2.3737917,-2.103345,-1.9156969,-1.8987159,-1.908365,-1.937849,-1.9835114,-1.9688648,-1.8288066,-1.8229191,-1.7908952,-1.8064656,-1.8574381,-1.896986,-1.9910188,-2.0108047,-1.9841475,-2.0853565,-2.1443233,-2.2815983,-2.1999462,-2.183021,-2.1356804,-2.2150364,-2.3899484,-2.410045,-2.5135643,-2.6241686,-2.7007337,-2.6215577,-2.6242611,-2.6245544,-2.624382
