0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
12.916589,12.912979,12.859403,12.763954,12.494705,12.354198,12.142654,11.208185,8.910318,5.5162783,2.5453694,1.86746,1.5845864,0.787181,0.9185601,1.1411402,1.9591264,2.9870944,3.9469495,3.4507065,3.343966,3.3591566,3.398211,2.880039,2.2208025,1.4405842,0.99137974,0.08760086,-0.06512275,-0.26463184,-0.27307317,-0.17075877,0.03035713,0.34345794,0.06825097,-0.02858153,-0.9651519,0.025576413,0.008609176,-0.9461251,-0.61303645,-0.53871775,-0.560083,-0.47223502,-0.29748726,-0.14996979,0.14861107,0.31561637,0.5905783,1.1735475,1.9544141,2.6967094,2.8628352,2.4449744,2.2794158,1.7711108,1.4592217,1.3553205,1.0848327,0.5676429,0.26213655,0.3449474,1.0625,1.939067,2.6464105,3.3296733,4.380512,5.179034,4.239375,2.5442138,1.9281592,2.2722175,2.0386863,1.6425738,1.364315,0.8179937,0.3892951,-0.27583107,-0.48449892,-0.5318081,-0.58422995,-0.6088089,-0.59780806,-0.6406864,-0.6736438,-0.6526388,-0.5040565,-0.2976318,-0.33933127,-0.42077202,-0.5067497,-0.49782145,-0.19214891,-0.13863306,-0.1433086,0.4319854,1.6556923,2.320991,1.6362972,0.86499375,0.2907691,0.38398892,0.3557797,0.18793699,-0.074352115,-0.36067393,-0.74020517,-0.8171489,-0.5912837,-0.2872283,-0.048269168,0.04014516,0.16394481,0.13669252,-0.03365831,-0.0671473,0.040475942,0.075330846,0.0956327,0.14100093,0.2162844,0.20557594,0.20233646,0.24056037,0.33915117,0.38943124,0.46200973,0.4650942,0.59908634,0.648638,0.7502815,0.74282074,0.6354873,0.720543,1.1385295,1.0307254,0.83015776,0.7586599,0.7165093,1.0696409,2.175334,2.4404192,2.4572077,2.6943169,2.9998727,3.4816327,3.8795247,5.0239983,6.024888,6.5173435,6.770903,6.749098,7.0325823,7.185773,7.966404,8.2493725,8.97807,9.46057,10.168856,10.887298,11.551558,11.763964,12.549513,12.764833,12.998796,12.5527,13.619471,13.643135,13.627272,12.552369,12.549618,13.683601,13.663816,12.549974,13.576496,12.549438,12.549362
-3.129261,-3.1057162,-3.1700642,-3.0844488,-3.028856,-2.935102,-2.9699054,-2.8035264,-2.4894516,-2.3977876,-1.9660139,-1.7947444,-1.6947654,-2.003163,-2.4361649,-2.7788038,-2.9220505,-2.9827137,-2.6829574,-2.256023,-2.0047119,-1.7908465,-1.519174,-1.1966712,-1.068352,-0.9656036,-1.4323776,-1.3308343,-0.667126,-0.22912979,-0.2280308,-0.22840549,-0.31842953,-0.56309396,-0.94463,-1.4018868,-1.9734045,-1.8064353,-1.3005689,-0.5070689,0.8511709,3.2301974,4.6474075,5.351321,5.7632637,6.4652705,8.312957,9.646456,10.877845,11.503411,11.511251,11.325668,10.837752,10.376063,9.887327,9.073321,7.624067,5.8650155,4.291403,3.0344257,1.2589033,-0.47548577,-1.3595829,-1.8393619,-1.8991671,-1.7900705,-1.6864293,-1.8553512,-2.325642,-2.5696309,-1.8646704,-1.0926375,-1.0023702,-1.0332749,-0.9808043,-0.28147638,0.24706113,0.25438854,0.12909897,0.014886379,-0.11844458,-0.32630852,-0.5691933,-0.7716293,-0.9474072,-1.1931888,-1.4838253,-1.6307168,-1.7218825,-1.854678,-2.1131892,-2.4486413,-2.4299884,-2.2737536,-2.0615284,-2.1641736,-2.060276,-1.5204346,-0.76454353,-0.1369169,-0.03989508,-0.15946963,-0.11344609,0.029120117,0.08808554,0.010367759,-0.25586644,-0.7298723,-1.173704,-1.4140788,-1.6769588,-1.8939424,-2.057603,-2.141519,-2.201808,-2.1852753,-2.2092316,-2.2459173,-2.2352376,-2.2130044,-2.2495694,-2.270362,-2.25351,-2.2547605,-2.2422853,-2.280333,-2.3090005,-2.2290332,-2.2105613,-2.189348,-2.1689177,-2.0822804,-1.7468581,-1.2102486,-0.8384563,-0.3959283,0.21150206,0.89322937,1.1079854,0.6497085,-0.9362581,-1.7811836,-2.2029757,-2.361743,-2.6049883,-2.8057826,-2.9809494,-3.1980665,-3.3996842,-3.6120038,-3.7259555,-3.6652694,-3.6784484,-3.7466812,-3.8447585,-3.7434695,-3.8075483,-3.7098145,-3.8137317,-3.9959106,-4.0875525,-4.016853,-2.5256102,-3.7033386,-3.3786488,-2.5287561,-2.848412,-2.8031254,-2.801136,-2.527316,-2.5254593,-2.7119286,-2.7320404,-2.5257201,-2.7766051,-2.5252895,-2.5252063
-1.5726154,-1.5231831,-1.399322,-1.2955421,-1.2036768,-1.1637113,-1.1586798,-1.1037331,-0.6732377,0.14445662,0.5902045,0.84537446,0.84558374,-0.22298104,-1.4307907,-1.8865398,-1.9764941,-1.9010807,-1.7983847,-1.8894796,-2.0788682,-2.1839557,-2.1375792,-1.7460529,-1.3227375,-1.3663766,-1.8075849,-1.6721766,-1.2502326,-1.4693481,-1.6330552,-1.6695092,-1.7627159,-2.0221367,-2.1841109,-2.1631715,-2.5171783,-2.4395118,-2.1182375,-1.8825184,-2.226081,-2.5860274,-2.6365032,-2.5820231,-2.5329974,-2.4794352,-2.1803904,-1.9440367,-1.6766179,-1.6094503,-1.7774992,-1.9254453,-2.205348,-2.2763634,-2.282983,-2.175964,-2.091515,-2.19991,-2.5066457,-2.5845728,-1.8346283,-0.8983111,-0.6429696,-0.3479201,-0.30602852,-0.4383479,-0.4232346,-0.30902916,-0.20912966,-0.88756955,-1.9081869,-1.9642096,-1.763386,-1.6375537,-1.4065044,-1.2350922,-1.2108581,-1.2240212,-1.1844107,-1.186667,-1.1310575,-1.0833144,-1.0168221,-1.0101577,-1.0180978,-1.090909,-1.2895763,-1.510184,-1.5587816,-1.4942406,-1.4382662,-1.6680768,-2.234774,-2.6968422,-2.8944867,-2.6744738,-2.2680712,-2.0874367,-1.8420185,-1.7690313,-0.9142961,-0.59665895,-0.4651331,-0.53936553,-0.8367054,-1.1525197,-1.554321,-1.8246312,-1.9587251,-2.0298233,-2.1339784,-2.2861023,-2.3701153,-2.4194794,-2.4957604,-2.5897975,-2.619412,-2.6579206,-2.6757464,-2.620843,-2.5770242,-2.5594354,-2.5563033,-2.4852161,-2.402968,-2.3610945,-2.2800076,-2.27534,-2.317485,-2.513009,-2.6791592,-2.8028688,-2.8365085,-2.6495144,-2.321827,-2.363196,-2.3187194,-2.2271416,-2.1499794,-2.014902,-1.9365569,-1.744978,-1.630828,-1.7422423,-1.9069687,-2.0133612,-2.1043608,-2.1599193,-2.4514387,-2.3850715,-2.422845,-2.4986806,-2.4133556,-2.4306908,-2.6958,-2.801077,-2.6771088,-2.6090884,-2.4828565,-2.2277117,-1.988023,-1.8846676,0.15799162,-1.2746539,-1.2032478,0.15586826,-0.44183105,-0.41810918,-0.4966815,0.15638965,0.15803653,-0.39490443,-0.4798481,0.15771219,-0.4573933,0.15820217,0.15827489
-2.4466615,-2.520248,-2.481927,-2.2428083,-1.8566313,-1.5613245,-1.4742608,-0.858713,0.56595004,1.7850513,2.6709318,2.9012194,3.169917,2.9255762,2.4018219,2.950048,4.872141,6.5297837,7.314801,8.4296,9.146192,9.762539,10.451021,11.358424,12.033217,12.35998,12.068259,10.606034,7.9682765,4.23703,2.717596,2.2631018,1.6271389,-0.018684894,-0.6149282,-0.99820125,-0.6216289,-0.031542823,0.43679425,0.24778092,-0.69113684,-1.1247929,-1.1516982,-1.2539402,-1.3909448,-1.4676151,-1.3128674,-1.220087,-1.160507,-1.0168471,-0.71223277,-0.81217206,-1.2105441,-1.2434067,-1.1958724,-0.9555445,-0.75476253,-0.8192191,-0.8543315,-0.65668315,-0.5045954,-0.37106377,-0.18510266,-0.43186536,-0.67297196,-0.89769596,-1.6551794,-2.5717268,-2.6126986,-1.717207,-0.71251297,0.09139687,0.499998,0.68729043,1.2115568,1.5449816,1.5881968,1.3493233,1.1271112,0.9510199,0.7768098,0.57312685,0.32991725,0.14772135,-0.024357721,-0.24716856,-0.5180884,-0.6445045,-0.53597087,-0.45631087,-0.5519847,-1.3374285,-2.0277803,-2.2859397,-2.3236394,-2.4620056,-2.1732588,-1.739739,-1.0327413,-0.669354,-0.6884122,-0.8208737,-0.90938044,-0.98740095,-1.0934651,-1.1768335,-1.3490887,-1.5780402,-1.6906774,-1.6536644,-1.588756,-1.4635456,-1.1406695,-0.8936266,-0.8079728,-0.52671534,-0.38150692,-0.40384996,-0.37346935,-0.24839611,-0.21492799,-0.21318755,-0.17021644,-0.0946338,-0.003329374,-0.04049345,-0.027311549,0.024794832,-0.078262776,-0.41967505,-0.68746495,-0.76739126,-0.4416021,0.54369247,1.6753259,1.9279824,2.299381,2.5708797,2.6326108,1.7680826,-0.11301753,-1.1121838,-1.7041976,-1.9305735,-2.1699703,-2.3120174,-2.389853,-2.4320352,-2.5164034,-2.5886,-2.5859582,-2.5335934,-2.4241257,-2.3837092,-2.2917318,-2.0984159,-1.9701567,-1.7294648,-1.8211834,-2.1568785,-2.4070008,-2.3241882,-1.4562165,-2.5740013,-2.4325957,-1.4634008,-2.347571,-2.3281407,-2.2757425,-1.4610574,-1.4560218,-2.3138452,-2.265049,-1.4566371,-2.3833818,-1.4556208,-1.4554685
2.7828093,2.813926,2.591971,2.1002998,1.5169435,1.2348043,1.1428163,0.7874487,0.5228251,0.38891086,0.015332848,-0.39246404,-0.52547824,-0.1128518,0.3605743,0.63274384,-0.1986151,-1.2011411,-1.3359269,-0.71327156,-0.26665777,0.010212451,0.18239498,0.27046803,0.0033759922,0.0034906417,0.30956724,-0.21392776,-0.08124851,0.41839707,0.54960144,0.5038857,0.49925613,0.40031692,0.26661915,0.064499825,-0.4260645,-1.2354937,-1.3723339,-1.3251402,-1.1508578,-0.5650696,-0.34618917,-0.09951471,0.05292406,0.11794894,-0.08414008,-0.3413105,-0.596051,-0.48322672,-0.07469122,0.22042593,0.52894646,0.48218742,0.38414666,-0.09103009,-0.2060521,0.14223643,0.49626225,0.69049704,0.46013078,-0.24037011,-0.8343636,-1.3453835,-1.4180061,-1.11736,-1.0420798,-0.67025983,-0.5746085,-0.36023873,0.23648822,0.49402443,0.48343337,0.69823396,1.0638874,1.2950332,1.2143403,1.4471538,1.6219369,1.7627805,1.8515959,1.9864972,2.0746946,2.064139,1.9752858,1.8929485,1.7402378,1.5092661,1.5577987,1.7621982,2.117319,3.5215683,4.4994044,4.7727175,4.3889384,2.493741,0.1168645,-0.78009135,-1.2908857,-1.6936097,-2.2947774,-2.5373752,-2.6188831,-2.626901,-2.5762372,-2.45462,-2.063217,-1.6008723,-1.1635814,-0.80027837,-0.5251672,-0.41404122,-0.2949764,-0.18223536,0.048750997,0.32133684,0.5993952,0.7772476,0.8707307,0.8950498,0.9084309,0.9546962,0.9638281,0.90967095,0.7530413,0.7423078,0.7457923,0.57514185,0.51437837,0.68137074,0.7969005,0.9190548,0.763674,-0.08564739,-0.9113406,-0.7375612,-0.513701,-0.25854245,-0.17833877,-0.25395283,-0.8679524,-1.240199,-1.1905898,-1.1439377,-0.98213387,-1.0331714,-1.098301,-1.0601703,-0.87041545,-0.9607472,-1.046129,-1.0561702,-1.0740886,-1.0177634,-1.115856,-1.0999933,-1.1374166,-1.1573755,-1.0564117,-0.9822558,-0.7850039,-0.69965136,0.71697956,-0.84185046,-0.61363953,0.7197269,-0.7131746,-0.6979846,-0.78813004,0.718939,0.71716857,-0.52895224,-0.53866416,0.71726215,-0.19676441,0.7168689,0.7168703
-2.4438267,-2.6255064,-2.9379067,-3.1660013,-3.1180444,-2.971282,-2.8864822,-2.5482607,-1.3018514,-0.62122566,-0.12373148,0.08245996,-0.2115565,-0.8302653,-1.1018432,-1.2386587,-1.828574,-1.969412,-1.6153948,-0.977421,-1.0406706,-1.0331037,-0.74391365,-0.3319769,0.2535045,0.93131346,1.4072535,1.5491581,1.388932,0.9620936,0.6283396,0.5620283,0.5586176,0.1892421,-0.27388635,-0.7661633,-0.49515057,-0.9829589,-0.7257581,-0.70345986,-0.62710404,-0.68896055,-0.7594851,-0.8343489,-0.8962474,-0.9152925,-0.9602158,-0.9702961,-0.93734,-1.0106716,-1.0853621,-1.156883,-1.1771631,-1.2267818,-1.321754,-1.3188027,-1.0574486,-1.0322106,-0.7963953,-0.72679,-1.2728438,-1.7327054,-1.9500667,-2.289257,-2.5531182,-2.589342,-2.8530655,-3.3614569,-3.1368785,-2.0999262,-1.2593822,-0.8249079,-0.59599966,-0.3854758,-0.54019916,-0.88549125,-0.715859,-0.25305703,-0.12442452,-0.1642755,-0.21011582,-0.21756646,-0.22580379,-0.2199435,-0.23008427,-0.24499843,-0.24066174,-0.21492985,-0.16571207,-0.035472706,0.11698981,0.072586805,-0.06282285,-0.27223268,-0.8514371,-1.8134234,-2.148106,-2.4792578,-2.6108,-2.406687,-2.0323067,-1.8990545,-1.7970705,-1.4954062,-1.0707152,-0.73189807,-0.7859895,-1.0822892,-1.3040252,-1.346805,-0.868827,0.008147225,1.0952989,1.7514873,2.1595023,2.633383,3.0595417,3.2318203,3.3768013,3.5069747,3.6522608,3.7736444,3.8792796,3.9845006,4.0999312,4.12187,4.1464305,4.1453743,4.1066456,3.9822834,3.704894,3.324756,2.8946433,2.5310535,2.146541,1.3478222,0.3783964,-0.558777,-0.9581103,-1.6532499,-2.3170252,-2.689878,-2.7518692,-2.6176286,-2.3597026,-2.1318774,-1.841376,-1.5401701,-1.4548469,-1.5338359,-1.4934791,-1.447736,-1.5869867,-1.5104495,-1.400365,-1.3389792,-1.5149591,-1.6928604,-1.7109101,-1.9259976,-2.0975447,-2.1670816,-2.3092303,-2.9330282,-3.2466998,-2.3108938,-3.1356854,-3.058031,-3.0535388,-2.3102322,-2.3094175,-3.1892965,-3.1275303,-2.309349,-3.207863,-2.3092713,-2.309309
-2.1688485,-2.254704,-2.4703944,-2.6272295,-2.7519894,-2.8099225,-2.8742697,-2.9560537,-2.9234474,-2.6347897,-2.2500782,-2.1263072,-2.0560787,-1.3225263,-1.1068021,-1.1373557,-1.5585983,-1.9155939,-2.0651863,-1.6794941,-1.4545319,-1.308897,-1.2484183,-1.2815001,-1.4894707,-1.5200207,-1.457217,-0.8314411,-0.7193651,-0.49356362,-0.32225728,-0.22062892,-0.12972087,-0.049723692,0.094070226,0.04383259,0.3583575,0.20228872,-0.18119194,0.026753463,0.19402717,0.33291978,0.2988022,0.13160305,-0.017993763,-0.118238956,-0.44707054,-0.74826974,-0.96953124,-1.1942582,-1.4882522,-1.6288072,-1.6559992,-1.49226,-1.165875,-0.51061046,0.26338893,0.8365858,1.2815472,1.3640008,0.8641472,-0.0952933,-0.9544753,-1.8389282,-2.343349,-2.5389225,-2.6837988,-2.5197947,-1.8541474,-0.6415007,0.04234101,-0.14078711,-0.288865,-0.31396604,-0.3304899,-0.28047246,-0.27015376,-0.10143608,-0.014746234,0.033386678,0.05894603,0.08853184,0.11351922,0.18110798,0.2544625,0.30613363,0.31517786,0.2928811,0.3909151,0.43913174,0.45160034,0.29369462,0.14951822,0.078820854,-0.12362942,-0.47154963,-0.40803823,-0.3584804,-0.562503,-0.53452384,-0.74240565,-0.6947521,-0.60731965,-0.34643495,0.17672396,0.7463834,1.2756605,1.3925259,1.128819,0.8562362,0.74022126,0.7790776,0.6341342,0.5958326,0.6778072,0.6005702,0.43927813,0.40434158,0.3624854,0.22758038,0.10340324,0.056616843,0.010777265,-0.12357487,-0.27667806,-0.43217832,-0.5826911,-0.6304836,-0.7286856,-0.62793344,-0.6697059,-0.7953854,-0.9961821,-1.2188582,-1.4446208,-1.2162046,-0.9486922,-0.8655729,-0.9622426,-1.1680331,-1.5385618,-1.8198767,-1.9627364,-1.8476207,-1.640779,-1.5044801,-1.3144451,-1.4110122,-1.453902,-1.6661056,-1.7764387,-1.7378135,-2.0405955,-2.2081902,-2.1182184,-2.053969,-2.1811657,-2.1867251,-1.9968684,-1.789955,-1.7546813,-1.8005354,-1.893717,-1.7657075,-2.038264,-1.8922391,-1.9885132,-1.9703329,-1.9998217,-1.892338,-1.8936727,-2.0074048,-1.991653,-1.8935018,-1.9884689,-1.8938012,-1.8938204
-0.68731743,-0.8195691,-1.1820439,-1.3278952,-1.5023874,-1.5254065,-1.5875208,-1.3834298,-0.9369244,0.27384222,1.1977365,1.357517,1.4490469,0.6207514,0.3008847,0.46693212,0.6409435,0.4538473,0.09478671,0.08793397,0.12363525,0.097825795,0.17142719,-0.048558235,0.01179041,0.7611995,0.6666774,1.1699626,2.1743197,2.7780266,2.637434,2.526246,2.3675683,2.4007776,2.386434,2.1459217,2.1858108,2.1621788,2.4795618,2.0269647,1.1766542,0.8699405,0.8272261,0.575441,0.33180368,0.24193238,0.47689122,1.2443128,2.5425708,3.5659893,3.7467947,3.369988,2.6804202,2.1589816,1.6557136,1.3014657,0.7439912,0.09081158,0.13468364,0.7902453,0.65283763,-0.27837616,-0.80305254,-1.2156212,-1.2422036,-0.6618712,0.7513242,4.59764,7.4397373,10.501263,12.118895,12.063076,11.892314,11.720352,10.628847,8.843338,7.697853,5.892152,4.868492,4.327474,3.6768079,3.0047681,2.3060637,1.8055212,1.3802965,1.0440422,0.8262016,0.8862272,0.93626916,0.6761632,0.24539846,-0.3306667,-0.3879402,-0.07135999,0.3888871,0.22071588,0.24100852,0.64772767,1.0849619,1.5944799,0.7463246,0.18471384,-0.049560577,-0.10112363,0.034211636,0.14448737,0.12988974,-0.010344259,-0.09959677,-0.0712892,-0.16009577,-0.12611428,0.21161294,0.47584087,0.41085625,0.6520892,0.8547585,0.8358197,0.93125737,1.0943147,1.2120062,1.2446879,1.4017171,1.5678729,1.8903798,2.0494313,2.1237988,2.515898,2.990758,3.3595912,3.8635962,4.589944,5.8783894,7.450783,8.774904,9.301644,9.49889,9.16755,8.543066,6.353284,2.7831092,0.9321181,0.33825037,0.23909417,0.10996358,0.032181397,0.102890335,0.21132381,0.10240469,-0.28980383,-0.42426127,-0.20800883,-0.23807715,-0.2013092,-0.34100163,-0.038164675,-0.07364106,-0.04896124,-0.3755792,-0.93722355,-1.3336813,-1.2065953,-1.2610608,-2.0361705,-1.798325,-1.264515,-1.7081724,-1.6571124,-1.6487167,-1.2628275,-1.2608443,-1.5558246,-1.5551145,-1.261178,-1.5833969,-1.2607551,-1.260654
-0.91585267,-0.9700426,-1.1509967,-1.1695367,-1.2935475,-1.2609764,-1.285677,-1.2727609,-1.3067548,-1.279491,-1.0911734,-1.0405912,-0.75611055,1.2151927,2.801459,2.6151633,1.5566449,0.71217704,0.6732993,1.1139305,1.3006701,1.0678601,0.76158303,0.57689625,0.5711036,1.0318947,3.0117512,7.8408394,10.611794,12.032797,12.335354,12.415638,12.476733,12.387751,11.85181,10.923276,8.282572,4.0906153,3.1144943,3.795055,4.74772,4.7196703,4.4378643,3.7000444,3.1924868,2.828578,1.7844574,0.98379135,0.48228896,-0.23975626,-0.5943503,-0.7991127,-0.8576702,-0.8632544,-0.8717762,-0.8553154,-1.2036344,-1.3832855,-1.3400383,-1.2491385,-1.1081226,-0.93928075,-1.1232723,-1.5895859,-1.5407224,-1.129641,-0.7976659,-0.51670516,-0.58976084,-0.70964235,-0.47777852,-0.72192097,-1.0766437,-1.2221475,-1.4861882,-1.535139,-1.3543761,-1.3280969,-1.3352365,-1.3163693,-1.3337647,-1.4169517,-1.5368565,-1.6305931,-1.7207103,-1.786009,-1.8093473,-1.8302362,-1.9675484,-2.1356812,-2.1972048,-1.9876927,-1.4161525,-0.9202944,-0.59225583,-0.4956604,-1.1484406,-1.586447,-1.6645932,-1.433441,-1.2394884,-0.9264501,-0.73309624,-0.38807523,-0.029242933,0.15213443,0.12078789,-0.2223703,-0.64708376,-1.002889,-1.3301209,-1.5923826,-1.8936359,-1.9928305,-1.9544688,-2.0180275,-2.0863972,-2.0740128,-2.0816803,-2.150578,-2.1652389,-2.1893654,-2.1633914,-2.1800718,-2.1416323,-2.0988343,-2.1369529,-2.0397,-1.8783026,-1.5948008,-1.2628298,-0.92252195,-0.6577321,-0.6577588,-0.8331005,-0.569962,-0.39663258,-0.3198331,-0.4989555,-0.7262349,-0.54377496,-0.27818483,-0.010902405,0.3296653,0.7710944,1.0743284,1.4286368,1.5649123,1.5598528,1.3786366,1.1740992,1.0328958,0.74361235,0.5268165,0.23424485,0.08636795,-0.47275484,-0.8687284,-1.1519399,-1.5209491,-1.8654668,-1.7255197,-2.21427,-1.2198818,-1.2349416,-2.2111053,-1.3070875,-1.2867272,-1.1489205,-2.2118409,-2.2141461,-1.2962319,-1.264627,-2.2139096,-1.4810656,-2.2143402,-2.214377
-2.8251932,-2.7472823,-2.6910625,-2.8222754,-2.7633307,-2.7427287,-2.6497052,-2.4375443,-2.4314623,-2.75073,-2.8704844,-2.9450161,-2.9615328,-2.8094692,-2.5900621,-2.346783,-3.161565,-4.4962163,-5.008213,-4.6774745,-4.5749187,-4.438725,-4.1011763,-3.3407044,-2.6982112,-2.3648486,-2.6186335,-3.0875287,-2.7789178,-2.4880497,-2.4961886,-2.6124387,-2.7163472,-2.7466145,-2.5108893,-2.4552598,-2.901988,-3.254795,-3.183979,-3.3221862,-3.4730854,-3.2901478,-3.1736062,-3.2094223,-3.2812653,-3.2684388,-3.0977707,-3.012576,-2.9769526,-2.5271392,-2.2467597,-2.2797234,-2.2656562,-2.4426036,-2.6796207,-2.9311805,-3.0933337,-3.053079,-2.804349,-2.8222995,-3.231766,-3.7350044,-3.9089074,-3.9055867,-3.7634387,-3.5460339,-3.3149028,-2.7050867,-2.2743938,-2.2213564,-1.8991239,-0.80787635,0.36929253,2.2913241,6.0699873,9.376898,10.491128,11.578625,12.00608,12.163943,12.360151,12.549618,12.71822,12.82789,12.930169,12.94659,12.761859,12.058401,11.174849,10.370848,9.661501,8.121681,6.3656945,4.7942142,2.9851396,-0.42513674,-2.65829,-3.2527714,-3.3886175,-3.396459,-3.0399947,-2.9880564,-2.8863351,-2.703856,-2.5331116,-2.3123407,-1.8379571,-1.255794,-0.7649059,-0.4101187,-0.13843249,-0.00785118,0.028264523,-8.21054e-05,0.06532247,0.11486161,0.03892526,0.036503434,0.02455309,-0.028499037,-0.13151139,-0.17860252,-0.2970361,-0.3705197,-0.5626408,-0.631269,-0.665625,-0.860329,-1.1405189,-1.2774285,-1.4600152,-1.705364,-1.9139601,-2.3123064,-2.7143826,-2.6199417,-2.3154387,-2.1199996,-2.1249404,-2.51942,-3.0655432,-3.1488461,-3.1573958,-3.1950336,-3.2621229,-3.3590279,-3.6440587,-4.0420384,-4.239276,-4.2638197,-4.242958,-4.0168767,-3.9316502,-3.7494965,-3.654025,-3.7056057,-3.2229576,-2.895728,-2.527878,-2.4900658,-2.2777243,-2.324249,-2.6127243,-2.3773134,-2.5587978,-2.6097448,-2.5690148,-2.5912614,-2.6706586,-2.610302,-2.612781,-2.5656648,-2.5737944,-2.6125557,-2.4029238,-2.6131122,-2.6131663
