0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
10.139341,10.140499,10.140296,10.143996,10.136586,10.158982,10.185622,10.200436,11.030633,10.400816,9.422999,7.1453733,5.6238666,5.0209126,3.944525,3.2887807,2.3113441,1.5393661,0.9044285,0.28152952,-0.3282484,-0.8880892,-1.3672247,-1.594245,-1.2084953,-0.34353846,0.19920781,0.45010105,0.70011955,0.6990571,0.26292533,-0.108643085,0.33744055,1.0197786,1.1463448,1.2787454,1.8013588,2.2233434,3.4248972,3.7634768,2.8987162,2.0343795,1.0776501,0.57434607,0.5939953,-0.002246976,-0.91034925,-1.3850641,-1.4526057,-1.3076136,-0.76372284,-0.15821859,0.24801752,0.56686723,0.73323226,0.8193574,1.0828063,1.2051474,1.3183615,1.1406553,0.44433028,0.16612697,0.8538548,1.3828207,1.4954805,1.589387,1.6290925,1.958367,2.8467436,3.775874,5.3000135,6.391941,7.180852,7.9123526,8.479,8.664129,7.9641747,5.4918804,1.7242448,0.39535162,0.25206164,0.56249666,0.8149362,1.0303984,1.1199015,1.348252,2.4686584,3.3458843,3.0424125,2.3533823,1.6748874,0.75418687,0.41818997,0.30335832,0.29957655,0.5527066,1.2296174,2.664371,4.072233,5.1265,6.019922,5.4285007,2.5631468,0.96802735,0.45919827,0.27755058,0.32611716,0.3076733,0.2826669,0.8825332,1.8926678,3.05127,4.095949,4.418888,4.710699,4.4451394,3.4146035,2.1639395,0.8651653,-0.2109491,-1.0855517,-1.4364241,-1.547486,-1.5642256,-1.6767052,-1.6733958,-1.6176916,-1.6773632,-1.5307975,-1.2632937,-0.96040434,-0.63877,-0.3367363,0.20766789,1.0266237,2.205157,3.43053,4.5282364,5.6116247,6.241555,7.1567082,7.894065,8.812359,9.361386,9.256777,9.657584,10.101441,10.311237,10.54711,10.132545
-1.2618015,-1.2634174,-1.2630727,-1.2665101,-1.2593622,-1.2769697,-1.2960143,-1.3033171,-2.157349,-2.075684,-2.0001738,-2.010832,-1.9868813,-1.9108224,-1.6790478,-1.4551283,-1.4334545,-1.1953125,-0.71260774,-0.35502806,-0.12289805,-0.038664714,-0.093304574,-0.19116628,-0.34168997,-0.66073966,-0.88680935,-1.0321094,-1.3031805,-1.8135698,-2.1608539,-2.2051992,-2.6385903,-2.9637377,-2.9260278,-2.8731751,-2.8663855,-2.9068203,-2.9462836,-2.8235846,-2.7117114,-2.5577824,-2.2795405,-1.8131149,-1.0903611,-0.46994823,-0.25976428,-0.35573533,-0.55088663,-0.70754284,-0.8714649,-1.0463347,-1.176227,-1.2540436,-1.279953,-1.2226548,-1.305831,-1.5825719,-2.0483117,-2.4371443,-2.5129304,-2.624548,-2.8844068,-3.052302,-3.0633073,-3.0679755,-3.0782595,-3.190928,-3.2422004,-3.2094438,-3.1237226,-3.0664272,-3.0423546,-3.113428,-3.3685017,-3.7030544,-4.094383,-4.322423,-3.6728168,-3.428774,-3.497667,-3.3812752,-2.9953804,-2.7647295,-2.4175289,-1.9331424,-1.403676,-1.0954403,-1.3068422,-1.5034691,-1.8501024,-2.0628018,-2.2791274,-2.5990105,-2.9119062,-3.09238,-3.421173,-3.9111016,-3.9692862,-3.66055,-3.2819588,-2.8493876,-2.0368,-1.1951878,-0.63675237,-0.13462251,0.07095467,0.01144731,0.13683678,0.09083781,-0.18501495,-0.5255029,-0.7503756,-0.7478696,-0.7393863,-0.852683,-0.8715197,-0.63124764,-0.43140385,-0.42450336,-0.07569967,0.25769526,0.04125169,-0.32650286,-0.49551845,-0.62969667,-0.7049308,-0.7633767,-0.82214594,-0.86115885,-0.8296562,-0.7382377,-0.68085986,-0.6605799,-0.68299407,-0.74473447,-0.9531898,-1.0980723,-1.1907678,-1.2904134,-1.459676,-1.6074696,-1.8047196,-1.9771821,-1.8185537,-1.7885072,-1.9805717,-2.0322652,-1.9519726,-1.2562268
-1.2820022,-1.2814419,-1.2814021,-1.2795578,-1.2824106,-1.2733622,-1.2600574,-1.2532144,0.019590914,-0.18924272,-0.20308822,0.24442267,0.17765015,0.31170258,-0.034348696,0.03304726,0.08709434,-0.20060155,-0.7898541,-0.9212131,-0.76090384,-0.5710387,-0.6296253,-0.74632776,-1.0295019,-1.3978965,-1.6610912,-1.8495986,-1.9343814,-1.4084263,-0.8503445,-0.78767264,-0.6425944,-0.523236,-0.5950281,-0.48388058,-0.3299085,-0.14406073,0.24707608,0.30832964,0.006010294,-0.22535114,0.12637815,-0.2701697,-0.8608468,-0.8763273,-0.7512102,-0.8080777,-0.97617674,-1.1578946,-1.4011505,-1.6085572,-1.7026689,-1.7808266,-1.8691227,-1.9526632,-1.9977074,-1.9289191,-1.4724847,-1.0533702,-0.94299865,-0.7473869,-0.41761136,-0.43638918,-0.58503526,-0.6763207,-0.71602404,-0.7489001,-0.66801095,-0.6036044,-0.5613101,-0.46906257,-0.48151785,-0.6810791,-1.0141907,-1.2238154,-1.0884299,-0.5496305,-0.65330106,-1.7422397,-2.5814161,-3.2581124,-3.5580184,-3.3904507,-2.8675208,-2.3570364,-2.0706055,-2.0242176,-2.2369077,-2.359928,-2.5051377,-2.1753087,-1.5610596,-1.5278597,-2.1297498,-2.132382,-2.0161402,-2.1515613,-2.2809446,-2.1758723,-1.7333225,-1.3153393,-1.3020811,-1.8050904,-2.04636,-2.1205606,-2.0999637,-2.0926447,-2.3490598,-2.6023116,-2.4341629,-1.9837346,-1.6146283,-1.6828021,-1.9806588,-2.3492265,-2.7193453,-3.0596018,-3.3907583,-3.2777448,-2.9763799,-2.6731842,-2.8586097,-2.975031,-2.9859085,-3.0009065,-3.0260625,-2.9955397,-2.9953012,-3.0010345,-3.0914054,-3.17624,-3.2018971,-3.294504,-3.3416672,-3.3473873,-3.201344,-2.9735382,-2.855977,-2.8385909,-2.880097,-2.860032,-2.8086214,-2.740244,-2.6548421,-2.6193492,-2.62916,-2.6461036,-2.534202,-1.2894591
-1.5011675,-1.5027282,-1.5024801,-1.5062429,-1.4979972,-1.5186691,-1.5405072,-1.5484712,-2.6251576,-2.5723853,-2.3649263,-2.0057693,-1.7479037,-1.4092493,-1.2931293,-1.1725346,-1.0662837,-0.7865659,-0.5441316,-0.48486412,-0.3699276,-0.3461045,-0.47974628,-0.68909794,-1.1508806,-1.6280861,-1.7509387,-1.5592699,-1.1531434,-0.70862204,-0.83958554,-1.4838021,-2.2112992,-2.631421,-2.7171369,-2.7800221,-2.889207,-2.9489183,-3.1686895,-2.9515991,-2.551784,-2.2293253,-1.442479,-0.49647817,-0.49819008,-0.6323469,-0.8153537,-1.1877352,-1.5648212,-1.7904756,-2.037867,-2.142301,-2.1060739,-2.0219293,-1.909425,-1.7225654,-1.3909478,-1.0693498,-0.8620575,-1.0394145,-1.6901441,-2.1016617,-2.42741,-2.5884523,-2.6676488,-2.7864556,-2.812808,-2.9575796,-3.1175897,-3.0712905,-2.7839518,-2.491381,-2.3144157,-2.2040653,-2.125369,-1.9730136,-1.3043419,-0.10125971,1.082965,0.99917144,-0.0029943138,-1.2434399,-1.5274527,-1.538509,-0.8479524,-0.069661126,0.22585769,-0.2562554,-0.86126953,-1.1655453,-1.476526,-1.4415139,-1.2684624,-1.276084,-1.5993989,-1.6822348,-1.6031319,-2.0192766,-2.37951,-2.5866868,-2.3811128,-2.126042,-1.3001742,-0.46542063,-0.3564514,-0.5155548,-0.664016,-1.0457318,-1.3609732,-1.3187709,-0.91997623,-0.09478778,0.3946835,0.3934383,0.5207524,0.6836041,0.48724937,0.66431403,0.77913964,0.46521893,0.25492895,-0.11963189,-0.59938204,-0.8535006,-0.86652225,-0.86766267,-0.87321675,-0.8957653,-0.8925003,-0.9105275,-0.9261528,-0.9219248,-1.0404519,-1.1853964,-1.2486535,-1.3924305,-1.6408302,-1.7987735,-1.9285026,-2.0868776,-2.2204475,-2.3451982,-2.4067965,-2.4537706,-2.3403068,-2.288372,-2.4107165,-2.4274583,-2.468012,-1.4968408
0.7230133,0.72261643,0.72227037,0.72095567,0.7224487,0.71662045,0.7070458,0.6990833,-1.3529165,-1.3032721,-1.099749,-0.8411348,-0.72770405,-0.6882798,-0.53687006,-0.41735315,-0.18106525,-0.18017398,-0.22394888,0.013458662,0.315078,0.58554804,0.81228167,1.1353383,1.5926509,2.0602717,2.5609524,3.002649,3.2192683,2.7809494,1.1540008,-0.18326323,-1.2442528,-1.0127598,-0.80505735,-0.757671,-0.7885994,-0.83768743,-0.91176045,-1.1181417,-1.0071106,-0.65038663,-0.5267387,-0.7285538,-0.47351944,0.1096901,0.5523385,0.7387498,0.9344121,1.1289628,1.4488028,1.8352237,2.1186025,2.322012,2.5052538,2.608604,2.7609665,2.8718772,2.492739,1.2169261,-0.17345397,-1.3145425,-1.5168325,-1.1640463,-0.9567852,-0.7302251,-0.67011815,-0.4587042,-0.2543372,-0.18722275,-0.27243772,-0.47424382,-0.7655307,-0.82852185,-0.85492873,-1.0418742,-1.2972784,-1.6019794,-1.5612949,-0.2921345,1.332958,2.3681052,2.7029986,1.916694,0.47716212,-0.47616312,-1.7597117,-2.0391605,-1.6238079,-1.3174987,-0.8590352,-0.09287673,0.71456504,1.6253716,2.326294,2.320334,1.9058053,0.9981226,0.063179776,-0.61771214,-1.0729451,-1.2788138,-1.2671094,-1.3506289,-1.1624892,-0.9007487,-0.92324984,-0.8682413,-0.33259273,0.21548417,0.4629776,-0.054865606,-0.28217226,-0.19529857,0.21487704,0.64516073,1.1188476,1.3902534,1.4818363,1.4506589,1.1661264,1.0431497,1.3482955,1.6865642,1.8264344,1.9631066,2.061936,2.1754212,2.2593317,2.2837534,2.3453634,2.296023,2.34433,2.3663568,2.0996633,1.8300906,1.5370922,1.1836557,0.94662327,0.9114779,0.9303165,0.8878089,0.736065,0.65474415,0.6564508,0.55277383,0.6819306,0.68450266,0.6220522,0.7280553
-1.8831855,-1.8834504,-1.8836472,-1.8853645,-1.882092,-1.8923831,-1.9038914,-1.9105307,-3.018153,-2.7215993,-2.230577,-1.4644893,-1.0028025,-0.8390378,-0.84518224,-1.1335733,-1.2927577,-1.1638612,-0.96300995,-0.8978714,-0.8483501,-0.7864219,-0.5538869,-0.2654084,0.08327137,0.17029947,0.17190763,0.12878972,-0.28274578,-1.3473816,-1.7653458,-1.5731186,-1.822932,-2.065603,-1.9627562,-1.9565763,-2.0691404,-2.088558,-2.1906528,-2.0752196,-1.6057241,-1.2060566,-0.5974302,-0.17647913,-0.63181585,-0.88927144,-0.82411003,-0.5208474,-0.116292655,0.16953726,0.41551995,0.60082483,0.5317485,0.461456,0.30200326,0.19039714,-0.13149616,-0.7017993,-1.643388,-2.1913774,-2.0183024,-1.8420337,-2.0579243,-2.115697,-2.079158,-1.9971888,-1.988935,-2.0170329,-2.0177479,-1.9250317,-1.8581977,-1.8341383,-1.7907922,-1.82225,-1.7054255,-1.5531766,-0.99770963,0.56449676,2.1171026,1.6824743,-0.050750956,-1.2081764,-1.5399356,-1.8388174,-1.421515,-0.68105704,-0.27051383,-0.499557,-0.7099542,-0.84830356,-0.66295815,-0.22129652,-0.44238514,-0.8921015,-1.1509714,-1.7239182,-2.261406,-2.4067545,-2.159674,-2.106135,-2.192064,-1.9546206,-1.291859,-0.9738965,-0.9606722,-0.75244546,-0.5151987,-0.22958046,0.37429273,0.74631846,0.50469786,-0.04647714,-0.21107674,-0.1390231,0.010231227,-0.122230336,-0.40159482,-0.60323715,-0.7062072,-1.1146933,-0.59437954,-0.36145574,-0.24064569,-0.25963226,-0.24240768,-0.30511093,-0.37318146,-0.42597583,-0.42485556,-0.46870908,-0.5761073,-0.6560981,-0.6879868,-0.8021576,-0.9524516,-1.2370946,-1.5852879,-1.7089851,-1.6659324,-1.5801549,-1.5929952,-1.5679426,-1.6015201,-1.7949184,-1.926643,-1.9733487,-2.143342,-2.146459,-2.2981775,-1.8854848
-0.88946795,-0.89142674,-0.89180684,-0.89569587,-0.88859874,-0.9077419,-0.9284386,-0.93626034,-0.94243604,-0.643836,-0.495161,-0.45543504,-0.25185412,0.040042996,0.44162008,0.24536452,-0.17979437,-0.016698986,0.67739224,0.84277344,0.74651504,0.88500243,1.434258,1.7600763,1.7547575,1.526178,1.2403786,0.9219972,0.3912747,-0.5840656,-1.1712706,-1.1377666,-1.6442237,-2.2765746,-2.218157,-2.1047254,-2.1031208,-2.1621537,-2.3725417,-2.3289175,-1.8056438,-1.2872231,-0.672951,0.27347213,1.0954837,1.2695249,1.5243845,2.0969176,2.4605021,2.4666853,2.2334316,1.8771291,1.5295272,1.2670566,1.1130048,1.1615185,0.91379833,0.35194004,-0.51899344,-1.1598974,-1.1403203,-1.3068308,-2.0724964,-2.409093,-2.4538617,-2.4232082,-2.3898406,-2.3962219,-2.4430535,-2.4851701,-2.4946096,-2.5020318,-2.5032978,-2.5240393,-2.450891,-2.3228464,-2.2534883,-1.7658657,-0.28758687,-0.15215322,-0.6264755,-0.5631801,-0.19695842,0.28775027,0.5547401,0.32302913,-0.0028255843,-0.4006392,-0.5644413,-0.6318651,-0.46688083,-0.5652332,-0.58354926,-0.008548409,0.2860036,-0.24473085,-0.7646328,-0.87190366,-0.78434557,-0.4969736,-0.10013431,0.3506691,1.6276643,4.0885243,5.4347334,7.0006523,7.9433765,9.085524,10.1656275,10.508728,10.082756,9.244633,7.875166,6.895769,5.38168,2.9558063,0.97543085,0.695934,0.9558791,1.7299823,2.1182342,2.0961473,2.037102,1.9904037,1.9973638,1.9499627,1.8749415,1.8603234,1.8739023,1.9220078,1.8853014,1.8173943,1.6652365,1.4770557,1.2283453,0.7856389,0.28056628,-0.06741381,-0.19307211,-0.2112002,-0.31383926,-0.36231026,-0.5115837,-0.6721519,-0.5931355,-0.71457595,-0.8911154,-0.95207477,-1.0460289,-0.8844581
-0.38473308,-0.3871786,-0.38696948,-0.39282018,-0.38093764,-0.41113225,-0.44231215,-0.45308462,-1.2916034,-1.139151,-1.1157123,-1.093213,-1.0460979,-0.7771812,-0.5592191,-0.20679085,0.008379325,0.20679736,0.115367025,-0.063739344,-0.069681644,-0.08480956,-0.27751312,-0.40757096,-0.52030253,-0.76503146,-0.65954745,-0.17673007,0.42939824,0.6728121,0.039847106,-0.40090057,-0.78734374,-1.4584484,-1.5915289,-1.7712158,-1.9033953,-1.9274638,-1.895959,-1.4792367,-0.91623515,-0.38138297,0.24012013,0.63404435,0.23515534,-0.21191785,-0.4554976,-0.6675325,-0.8194154,-0.8831425,-0.9149861,-0.77424574,-0.5606338,-0.34519404,-0.21639127,-0.03170207,0.37534502,0.7613267,0.7528192,0.04250075,-0.42437693,-0.5641234,-1.2057862,-1.6675119,-1.6691232,-1.6585653,-1.6405799,-1.6087754,-1.4934973,-1.249621,-1.0967237,-1.168853,-1.2667063,-1.571254,-2.0565705,-2.3266544,-2.2078385,-1.4319755,-0.6328136,-1.0793868,-1.6117253,-1.6678038,-1.0420282,-0.26934052,1.0969146,2.593883,3.25885,2.5812476,1.6389444,0.9456107,0.13801663,-0.4735447,-0.8700094,-0.9413932,-0.45124608,-0.077340335,-0.123239204,-0.45356166,-0.32049206,-0.074131496,0.062817395,-0.060750604,0.34342134,0.7799528,0.9305968,0.8135848,0.6700577,0.75206876,1.6687534,3.3757644,5.0696826,6.962233,8.353438,8.952058,9.622553,10.544338,11.149783,11.407425,11.489445,10.846855,9.599428,7.7816796,5.969187,4.3649387,3.6791697,3.178906,2.8798556,2.5176575,2.1296415,1.9077864,1.7308575,1.6721418,1.5140517,1.4695474,1.5554202,1.5882604,1.1236459,0.6750152,0.323058,-0.008027196,-0.43995517,-0.83458483,-1.2072461,-1.3107874,-1.2385828,-1.2129164,-1.2454697,-1.2246244,-1.1422349,-0.3775154
-1.3660518,-1.366679,-1.367141,-1.3679669,-1.3667063,-1.3705732,-1.3762628,-1.3790406,-0.84970176,-0.9871151,-1.2633286,-1.3709146,-1.0685241,-1.0405282,-0.425238,-0.44763416,-0.30683035,0.35640875,1.2209754,1.2260822,0.8727336,0.41177318,0.15974838,0.10444531,0.30783716,0.5227976,0.594841,0.5050217,0.2340039,-0.43542615,-0.4794399,-0.28009632,-0.70188826,-1.2800272,-1.3801647,-1.3630232,-1.1935909,-1.1467054,-1.1845875,-1.2877221,-1.177299,-1.0709033,-0.93129003,0.52063143,1.3820409,1.1280742,0.4773185,0.24472937,0.33514625,0.45108628,0.5514289,0.49199855,0.35239846,0.23129752,0.2114227,0.24910313,0.15107994,-0.08939414,-0.6247572,-0.73306847,-0.45793045,-0.6764158,-1.298781,-1.6854818,-1.6849283,-1.6099814,-1.5087792,-1.3960038,-1.3173585,-1.2114916,-1.1315459,-1.2004479,-1.281781,-1.5445731,-1.6133369,-1.7161617,-1.9741085,-2.4119108,-1.7915778,-0.012872981,1.3767812,2.0466518,2.1363432,1.5975164,0.49487007,-0.3566858,-0.429397,0.056091532,0.49419552,0.6472601,0.3938241,-0.21325594,-0.6340953,-0.47129133,0.20878036,0.5517849,0.7190028,0.9914198,0.89744866,0.80998564,0.22792137,-0.37268442,-0.20337373,1.2605104,2.0938125,2.7705023,3.1086526,3.2197986,3.4346547,3.096598,2.3041294,1.4284978,0.22615507,-0.27226007,-0.50272983,-0.36033303,-0.13804162,0.07604185,0.19769058,-0.045981042,-0.44682348,-0.5134242,-0.32333004,-0.31655818,-0.40134764,-0.49291193,-0.54777503,-0.6086801,-0.71932817,-0.7853615,-0.7872622,-0.751122,-0.7526295,-0.6283294,-0.43188262,-0.27003813,-0.30054677,-0.43387085,-0.5617596,-0.63322705,-0.737976,-0.88866514,-1.1077425,-1.3901317,-1.509464,-1.6405694,-1.6782324,-1.6350826,-1.6793156,-1.3633974
1.4223744,1.4227682,1.4226229,1.4211862,1.4209037,1.4165466,1.4031018,1.3894519,-3.368414,-3.1236944,-2.6355047,-2.438608,-2.5529778,-2.7887015,-3.061615,-3.1639569,-3.1515267,-3.062767,-2.8583446,-2.6627169,-2.4827168,-2.2216835,-1.8706903,-1.5551026,-1.4744418,-1.3680359,-1.175948,-1.1048081,-1.196372,-1.5356365,-1.9816179,-2.3393376,-2.7261798,-2.4219306,-2.0575345,-1.9208057,-2.1172655,-2.245802,-2.4092903,-2.3925426,-2.0604465,-1.8671315,-2.0289745,-2.4052253,-2.654275,-2.4407845,-2.0274258,-1.6800799,-1.4177655,-1.2905769,-1.1711516,-0.9143804,-0.74874115,-0.75007164,-0.86743784,-0.9929759,-1.1934625,-1.4353535,-1.7489951,-2.0819542,-2.4239304,-2.8286386,-2.9177802,-2.55893,-2.3133576,-2.1493316,-2.112638,-2.1312106,-2.34025,-2.61475,-2.8918447,-3.0162835,-3.0660944,-2.994284,-2.9640079,-2.9784832,-3.0469582,-3.0929132,-2.749118,-2.4971235,-2.7010431,-2.3781433,-2.0569649,-2.2931397,-2.6968985,-2.4375532,-2.3221936,-2.190348,-1.8821986,-1.848345,-1.8028665,-1.8445766,-1.8311158,-1.3626018,-0.83575255,-0.51447344,-0.78764236,-1.7690547,-2.4267793,-2.8014822,-3.0516748,-3.0606446,-2.5398655,-2.0170496,-1.7663099,-1.3842188,-1.3064142,-1.2504189,-0.95841604,-0.8048456,-0.9996778,-1.756207,-2.2584822,-2.385477,-2.576292,-2.5501614,-1.5907612,-0.44742358,1.0502399,3.4440525,5.5305204,6.975604,7.6595283,8.084493,8.191617,8.2606325,8.330646,8.49272,8.513233,8.458738,8.352581,8.337012,8.367308,8.345071,8.149839,7.829706,7.541703,7.1752796,6.76032,6.521369,6.140271,5.7330937,5.008109,4.449373,4.775965,4.414012,3.85241,3.4805126,3.2563338,1.4376161
