0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
9.431115,9.428663,9.4374895,9.449901,9.497598,8.426022,7.276228,6.281457,5.407008,4.2261677,3.2744083,2.4084678,1.6163526,0.67229676,-0.42746136,-1.1018468,-1.3658497,-1.1371135,-0.38608044,0.71372074,0.9581152,1.2560956,1.3080769,1.2713863,1.2745106,1.3545836,1.3442168,1.2260393,1.1001041,0.89054537,0.6427483,0.397182,0.39494777,0.7827593,2.9265792,5.6060658,6.800853,6.9563274,6.5563984,6.0436983,5.0470243,3.910813,2.2346153,0.7891351,0.40305513,1.7743189,3.1121604,4.475403,5.8270416,7.0559883,6.536846,5.3033857,4.9190435,4.1112657,3.275662,2.0180607,1.0129757,0.46091396,0.3237257,0.21651584,0.42469978,0.7394389,0.58505905,0.5066712,0.18528357,-0.04970458,-0.26096988,-0.625507,-0.8772305,-1.0495303,-1.1847193,-1.4526632,-1.14248,-0.506953,-0.15450504,0.04649935,1.5235416,2.4442153,2.5837064,1.8977265,1.9322251,1.9877408,2.1136847,2.2304518,2.3147655,2.8280435,3.7667422,4.7542653,4.66809,4.6493387,3.8307958,3.0873103,2.2242064,1.8988163,1.5228138,0.9608938,-0.2926699,-0.7970738,-0.88346493,-0.95902175,-1.0026251,-0.9815621,-0.9747155,-0.9560558,-0.9208403,-0.828285,-0.75889635,-0.6712092,-0.47076073,-0.33812803,-0.1315785,0.12666428,0.5048174,1.1918683,1.986658,2.2488809,2.465383,2.6725955,2.9540415,3.8075132,5.6298857,7.885538,8.731878,9.420731,9.445343,9.445092
0.11263934,0.11462784,0.11024797,0.10416171,0.06963688,-2.5362065,-2.3755403,-2.2919884,-2.1267498,-2.3450313,-2.4175396,-2.344452,-2.085206,-1.890077,-1.800509,-1.884143,-2.0965796,-2.2540574,-2.251159,-2.246417,-2.4460194,-2.679087,-2.7489057,-2.7426033,-2.6856532,-2.61516,-2.5758896,-2.5040612,-2.4325168,-2.3252623,-2.1815035,-1.9633152,-1.9955544,-2.4197626,-2.8120618,-2.643279,-2.455511,-2.4618425,-2.6350653,-2.8553953,-3.1190186,-2.9162974,-2.4792507,-2.1755466,-2.51185,-2.317362,-2.3525715,-2.8983402,-3.8413293,-3.8854232,-3.7846465,-3.8406115,-3.8694549,-3.7291956,-3.4501219,-2.9240851,-2.528976,-2.2370667,-2.0022998,-2.0706408,-2.424023,-2.7744231,-2.7504373,-2.712466,-2.5224352,-2.3892558,-2.289456,-2.1803942,-1.9758251,-1.6517162,-1.1859417,-1.0829556,-1.3875041,-1.2878189,-1.0229955,-1.1502566,-1.7181872,-2.118864,-2.3031135,-2.4391341,-2.4951127,-2.5987961,-2.7794766,-2.9395485,-3.1350513,-3.362648,-3.5967999,-3.6647203,-3.524014,-3.345121,-3.244713,-3.1936038,-3.3141422,-2.8064463,-2.2315884,-1.81704,-1.161897,-0.5463948,-0.046601236,0.55603576,0.94533217,1.1946851,1.526615,1.66827,1.719095,1.7036982,1.649775,1.6980523,1.741736,1.7751086,1.8528786,1.8579831,2.0424156,2.2680428,2.541646,2.5757854,2.4925406,2.3876054,2.448648,2.4781451,2.3495905,1.5134029,0.93512076,0.43725598,0.11218724,0.11093253
-0.4310274,-0.43229818,-0.42929906,-0.42445117,-0.39953557,0.71628475,0.90090305,0.8235041,0.4296863,0.7646306,0.8894769,0.5511392,-0.2426332,-1.011266,-1.5569355,-1.6486435,-1.7248704,-1.7546046,-1.8173773,-1.7016021,-1.6058655,-1.5842853,-1.6545684,-1.598327,-1.2920797,-0.83724886,-0.60582495,-0.46322304,-0.48141938,-0.5023866,-0.452819,-0.21836662,0.35986596,1.1225028,1.5927254,0.6900877,-0.47389245,-1.1161216,-1.4041309,-1.6698009,-2.076119,-2.1156926,-2.359811,-2.2445073,-2.3117273,-2.6772227,-3.0548491,-3.052063,-2.965095,-2.2955601,-1.5472214,-1.5089924,-1.4776964,-1.2424277,-0.85295725,-0.50749046,0.15276043,0.16796333,-0.31440613,-0.6798986,-0.78404945,-0.48984477,-0.40245625,-0.72419184,-1.1084497,-1.3457716,-1.4605745,-1.5909294,-1.6543496,-1.6953604,-1.7382832,-1.836019,-2.392698,-2.7013154,-2.6286542,-2.3781364,-2.2183037,-2.4630814,-2.9171586,-3.3416107,-3.2925007,-3.0292265,-2.8423,-2.795215,-2.6201913,-1.9811225,-1.431112,-1.497397,-1.7861941,-1.9482452,-1.987046,-1.942871,-1.9433366,-1.8053858,-1.449347,-1.3173764,-2.073184,-2.541711,-2.7116487,-2.8419209,-2.9051092,-2.9463036,-2.9809828,-3.007446,-3.0524032,-3.0969594,-3.0938838,-3.0818143,-3.0929897,-3.0555377,-3.0236387,-3.013956,-3.0267608,-2.8954258,-2.601811,-2.4955196,-2.6670897,-2.7608142,-2.701888,-2.4400544,-1.9552431,-1.4038506,-1.2729794,-1.2817457,-0.43330035,-0.4324893
0.58840364,0.58969706,0.58519495,0.578374,0.5496136,-1.9709667,-1.6718277,-1.5279136,-1.4737453,-1.2981632,-1.0264034,-0.72554195,-0.56261855,-0.581848,-1.0129,-1.4575981,-1.7858961,-1.8427504,-1.5352541,-1.2520084,-1.3434919,-1.4374793,-1.5643139,-1.7950002,-2.1243548,-2.3975122,-2.5902572,-2.704068,-2.649257,-2.353271,-1.8464193,-1.0409606,-0.41865316,-0.19887786,-0.85188633,-1.6125064,-1.371765,-0.9698728,-0.7988943,-0.89878124,-1.2727537,-1.463727,-1.3611794,-1.4139284,-1.9101777,-2.0158324,-1.9331093,-1.7685504,-1.8964896,-1.8180132,-1.8418202,-2.0131745,-2.1255236,-2.1554716,-1.9823678,-1.5003028,-1.0187263,-0.8129357,-0.60655254,-0.5677107,-0.6488457,-0.46396258,0.12675261,0.3316201,0.24917519,0.16627602,0.085410185,-0.0032287613,-0.006012611,-0.035983343,-0.07754013,-0.10070319,-0.9948151,-1.6592438,-1.9053984,-1.9268897,-1.5994055,-0.9583275,-0.9747969,-1.2284373,-1.5345284,-1.8069794,-1.9931056,-2.0902545,-2.0497441,-1.8877015,-1.7568834,-1.6544036,-1.3795562,-1.2028568,-1.1313903,-1.1962131,-1.1964153,-0.6533985,-0.70039785,-0.86256063,-1.2481235,-1.1847385,-1.0177195,-0.80081403,-0.62186325,-0.43275002,-0.2054205,-0.13731489,-0.15192118,-0.17532858,-0.14455092,0.009610727,0.33174065,0.572552,0.85629654,1.094435,1.7453225,2.5619125,3.2558222,3.1903064,3.26353,3.2119198,3.0853639,2.8675823,2.6248312,2.1869204,2.0058923,1.7655292,0.58600867,0.5849396
0.28230906,0.28166947,0.27899206,0.27066872,0.18597722,-1.4833856,-1.2938516,-1.0413693,-0.8071516,-0.90381676,-0.959902,-1.1086053,-1.0922624,-0.9260464,-0.526952,0.013707623,0.7023334,1.0965725,1.3394616,1.6242831,2.760843,4.025161,5.367847,6.711698,8.227779,9.166208,9.866712,10.516904,10.877506,11.175631,11.197421,10.766676,9.58791,7.6999273,4.2041497,1.1424799,-0.11623165,-0.24040373,-0.45605522,-0.8049418,-0.6199022,-0.4009999,0.2624889,0.7258905,1.4798799,1.6394203,1.3524523,0.991523,0.2755714,-0.090204924,-0.25814268,-0.11737232,-0.07985006,-0.14824373,-0.45771226,-0.91324484,-1.2925858,-1.1162986,-0.52282256,0.22667666,1.3649968,2.8301735,3.4153376,3.5248177,3.3253253,3.0434184,2.9867625,2.967002,2.8613207,2.707398,2.3588734,2.110837,3.0761025,3.450023,3.1703482,2.4478168,0.58202106,0.20975927,0.68275917,1.4250382,1.812434,1.6874105,1.3595575,1.0116236,0.516314,-0.63783884,-1.1352124,-0.898491,-0.7507411,-0.71682584,-0.6683788,-0.4832033,0.13384978,0.81831497,1.1904241,1.6281552,2.2969415,2.4962895,2.4346473,2.2423627,2.04876,1.8999293,1.6673841,1.5176344,1.446507,1.3152186,1.3113947,1.2126254,0.95290434,0.75018084,0.5204722,0.36340356,-0.04711829,-0.65578973,-0.968527,-0.98197305,-0.7817941,-0.7343279,-0.7423804,-0.72157896,-0.4952487,0.12128806,0.52914834,0.9081128,0.28095728,0.28152722
-1.3411306,-1.3392601,-1.3477914,-1.3602636,-1.3739214,-2.3542023,-1.841913,-1.567455,-1.6238178,-1.447237,-1.344289,-1.3390027,-1.3736509,-1.3790367,-1.1392862,-0.5140178,0.0076118708,0.5395447,0.6952961,0.4131655,0.12351206,-0.27074456,-0.5799909,-0.9837384,-1.458042,-1.7836344,-1.9081407,-1.8250792,-1.6251531,-1.1429281,-0.6726459,-0.4639529,-0.8789973,-1.2461358,-1.4979038,-1.9508128,-2.6317573,-2.9532137,-3.4384136,-3.7911162,-3.48794,-3.0302472,-2.2016315,-1.2508463,-0.8607832,-0.8777751,-1.3862734,-2.196334,-2.599919,-3.2218435,-2.859243,-2.3070185,-1.8875127,-0.60020447,2.0038538,6.3937387,9.379569,10.8216,11.393196,11.43293,11.000425,9.678013,7.842598,5.634674,3.5744572,2.4618473,1.791887,1.0209215,0.5765312,0.18304428,-0.31152892,-0.6300001,-1.2910976,-1.4680641,-2.0244448,-2.5266383,-2.5400376,-2.5555599,-2.5128832,-2.3694081,-2.3804884,-2.0064378,-1.5037584,-1.077936,-0.999696,-1.2309598,-1.64948,-1.966191,-1.771471,-1.5091169,-1.1312219,-0.7669085,-0.1973693,-0.23509027,-0.6500198,-0.7113401,-0.36327463,-0.116917945,-0.0015484914,0.08962182,0.2065279,0.22891963,0.19549225,0.18481854,-0.0025143623,-0.14284745,-0.34877357,-0.47576633,-0.5846023,-0.73197114,-0.8462889,-0.8521129,-0.841841,-0.88504356,-0.98650944,-1.2320598,-1.4195507,-1.4793489,-1.5083799,-1.6402001,-1.9876887,-2.3320403,-2.4179373,-2.5186255,-1.3644392,-1.3620039
-0.845717,-0.8461487,-0.8426932,-0.8385844,-0.80195916,-0.7992811,-0.8611321,-0.906247,-0.82103455,-0.77841175,-0.4721763,0.54553765,2.4090874,4.607525,7.5157003,8.536951,8.568584,7.843971,6.6406584,4.8419485,3.8896956,2.9906046,2.575611,2.2106886,1.4941804,0.7988744,0.27127552,-0.07578501,-0.18160048,-0.21991625,-0.27269378,-0.45488536,-0.6437057,-0.6532135,-1.0412878,-1.8979144,-2.0054817,-1.8498678,-1.6722383,-1.5255158,-1.6222543,-1.2738643,-0.08616853,1.651411,2.3954067,1.7083334,1.3627119,0.10192013,-0.41884786,-1.13309,-1.6924908,-1.6830759,-1.4660964,-1.2117885,-0.8675736,-0.24976122,-0.48136133,-1.2908128,-1.662523,-1.7958078,-1.8352778,-1.7345777,-1.3647141,-1.1575172,-1.0246279,-1.0451009,-1.1976086,-1.3261445,-1.3855317,-1.3908815,-1.2905414,-1.0567021,-0.6435808,-0.47574538,-0.72259396,-0.751158,-0.6471569,-1.251478,-1.4088207,-1.0038412,-0.93707466,-0.9335217,-0.8847136,-0.8940652,-1.0439428,-1.3852657,-1.4959159,-0.9718923,-0.64555925,-0.6255453,-0.6254493,-0.72071743,-0.73103994,-0.62002844,-0.34924266,0.020057842,0.6938685,0.8617555,0.87519085,0.88471687,0.8848134,0.86400944,0.8503023,0.85344625,0.8953986,1.0275915,1.0785416,1.1302028,1.1328274,1.0541934,0.9121661,0.8458092,0.7496951,0.4667669,0.021751061,-0.20352931,-0.21820122,-0.15057744,-0.1630097,-0.417544,-0.92553985,-1.3734356,-1.4890745,-1.6646181,-0.8391802,-0.8397827
5.760048,5.7628136,5.756731,5.7490005,5.7127647,-1.6452187,-1.4725461,-1.51384,-1.3767426,-1.2161489,-0.9042393,-0.4911645,-0.20073283,-0.07094398,-0.27641588,-0.83600235,-1.2503065,-1.3500896,-0.80692416,-0.34267518,-0.44813287,-0.52167976,-0.43251514,-0.42952597,-0.51121885,-0.76023364,-0.93215173,-0.9920121,-0.87038773,-0.50381666,-0.026428103,0.61924195,0.683282,0.45148116,0.22600847,-0.3965906,-1.0913805,-1.2626787,-1.1644126,-0.9098178,-0.46188897,0.050641313,0.5785652,0.8343133,0.5052376,0.7868448,1.0887698,1.0639212,-0.29223034,-0.8972785,-0.8278904,-0.80433375,-0.8896066,-0.7091751,-0.33885032,0.1925771,0.61712897,0.90281963,1.0440716,0.95010036,0.44791767,-0.3158997,-0.50893456,-0.3606276,-0.08379561,0.03939849,0.12819058,0.34392148,0.6136485,0.8840748,1.1009132,1.1290127,0.43909505,0.24799323,0.41599533,1.086274,1.7426995,1.9823895,1.806047,1.4084139,0.9841931,0.80868757,0.660247,0.646279,0.8519639,1.0434694,0.605847,0.104049705,0.47672352,0.6766709,0.7611596,0.8323018,0.9644193,1.8054497,1.7254621,1.3988152,1.6390867,2.527749,3.2387674,3.9723625,4.532404,5.107469,5.7316384,6.0394363,6.179521,6.322232,6.38377,6.613063,7.143312,7.5401917,8.036999,8.342157,9.008889,9.908073,10.620111,10.755707,10.835573,10.734829,10.634886,10.593199,10.360758,9.574019,9.046413,8.481516,5.788728,5.782225
-1.4749645,-1.473891,-1.4773227,-1.4831562,-1.5135515,-0.9016168,-0.6657014,-0.4964817,-0.097112894,0.19157821,0.5130133,1.3308969,2.2262547,2.8116784,2.802275,2.4517937,2.258353,1.7586486,0.94641453,0.19163653,-0.27061778,-0.63401425,-0.7514578,-0.68109703,-0.55627763,-0.61282736,-0.7617823,-0.9556488,-1.0222762,-1.1247504,-1.239418,-1.3837585,-1.6008158,-1.9768807,-2.2662892,-2.1509943,-1.682003,-1.471974,-1.3475738,-1.3439735,-1.3960068,-1.1424388,-0.41030163,-0.12883326,-0.2846256,-0.16024524,-0.33455166,-1.3401994,-1.648648,-1.6907352,-1.7155477,-1.347496,-1.0464568,-0.7958045,-0.6992127,-0.41986668,-0.490351,-0.71334267,-0.6710789,-0.5878172,-0.37805262,-0.5153209,-1.0183744,-1.3714756,-1.2510827,-0.9828733,-0.7516849,-0.3918113,-0.046842247,0.2448248,0.5682793,0.6476672,0.28814253,0.052732527,-0.12561578,-0.03843546,0.09376764,-0.4305709,-0.586444,-0.36283728,-0.6652373,-1.0441163,-1.2147884,-1.2446144,-1.1067569,-1.0174501,-1.3304417,-1.5023913,-1.3930023,-1.3777289,-1.3250651,-1.4119406,-1.8529317,-2.4242945,-2.72297,-2.7765124,-2.0812082,-1.7251475,-1.5262647,-1.332905,-1.2326937,-1.1622899,-1.0821271,-1.0108037,-0.8848359,-0.78659153,-0.8340884,-0.8344733,-0.8031683,-0.7737392,-0.7071513,-0.6944665,-0.51348317,-0.22093914,0.108983725,0.35807526,0.67781264,0.81821525,0.8852991,0.94406295,0.8974252,0.27875084,-0.35016763,-0.8410177,-1.4676849,-1.4678634
-2.977942,-2.9760847,-2.9773088,-2.9794705,-3.0193586,-3.7769928,-3.8351254,-3.8438985,-3.9147053,-4.053295,-4.006966,-3.8350244,-3.4572773,-2.8072805,-1.6448075,-0.58094066,0.03475973,0.13937667,-0.1221925,0.12325755,0.4435858,0.6745045,1.0823716,1.4689567,1.465431,1.2039367,1.0733694,1.0660787,1.0413026,1.0454191,0.99177384,0.6652073,0.12248209,-0.32082373,-1.2125934,-1.8940749,-2.2678957,-2.0891995,-2.0920854,-2.3250556,-2.8445501,-3.081059,-2.8338478,-2.6322107,-2.5512547,-2.7034264,-2.875589,-3.3091354,-3.3165324,-3.0776892,-2.8700867,-2.6171565,-2.6545782,-2.7236753,-2.5731826,-2.100205,-1.7464674,-1.823041,-2.0469408,-2.1723228,-2.2895646,-1.8426713,-0.6236874,0.4697753,1.1071019,1.3150578,1.4100225,1.5994117,1.614239,1.572228,1.2452443,0.76573336,-0.24410824,-0.4964208,-0.76699144,-1.7847519,-3.3478982,-3.346129,-2.8208325,-2.1846473,-1.3388301,-0.68332064,-0.20463572,0.04951615,0.2108222,-0.40824527,-1.3584546,-1.7631791,-1.3920231,-0.8584366,-0.18354082,0.25814435,1.5691481,3.4737482,5.710904,7.1433225,8.330654,8.589327,8.538517,8.406211,8.281728,8.112215,7.848386,7.660013,7.610194,7.574621,7.669675,7.5647902,7.2587347,6.976673,6.5006924,6.1618576,5.1651936,3.2521446,1.2254877,0.41300344,0.031523608,-0.05579561,-0.1486053,-0.7759713,-1.9227276,-2.42763,-2.3922951,-2.299386,-2.9746532,-2.9757578
