0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
10.562619,10.522346,10.270966,9.868075,9.505726,9.4533825,9.431309,9.301963,7.8889856,5.6309733,4.0962443,3.2437415,3.09788,2.437326,1.4338123,1.0330236,0.8963537,0.45981148,0.6517867,1.0573127,0.9139715,0.7528719,0.5741524,0.34974015,0.18674873,-0.09274328,-0.49954367,-0.93228304,-1.029858,-0.79733837,-0.25950152,0.51650596,1.0512233,1.5977077,2.354537,2.729098,2.6648698,2.5567062,2.4172964,2.3518271,2.0373154,1.355595,0.48877552,-0.5730363,-0.4205071,0.093431234,-0.024516046,-0.18712792,-0.22698492,-0.041271724,0.13299334,0.31282115,0.6053739,0.7915396,1.0378081,1.6662223,2.147141,2.2638884,2.2570975,1.9653436,1.406173,0.67202866,0.5528721,0.5610045,0.71153307,1.0443575,1.4160751,2.3122227,1.6789422,0.7988621,0.3486564,-0.26840234,-0.4264482,-0.26127,-0.277551,0.17614797,0.64908415,1.4413403,1.2165337,-0.28038532,-1.6084032,-1.7112967,-1.0618374,-0.5443089,4.2586303,6.0148587,6.4617352,6.036397,3.6245513,1.5041928,0.6780798,0.31173342,0.16139701,0.87431306,1.5284522,2.0285668,2.173053,2.1586711,1.9889531,1.7334524,1.5440154,1.2583555,1.187962,1.1834471,1.0488118,1.5847162,2.5988855,3.041738,2.634964,1.970261,1.7147243,1.5203934,1.810343,2.0288715,2.0433033,2.0693073,2.5872335,3.1826205,3.095834,1.7357916,0.64991397,0.6609868,1.0938439,1.9877189,3.0892315,3.794794,4.3006263,4.8037853,5.3062377,5.29488,4.566202,3.8197603,2.953928,2.3838778,2.1913207,2.1059253,2.3411562,2.2019796,1.2447985,0.37654492,-0.106502175,-0.118303746,-0.063559264,0.012913436,0.3098889,0.9755678,2.4954965,3.6996436,3.4871385,1.9517806,0.9622281,0.56866866,0.46215913,1.023036,1.5114254,1.8910651,2.1349845,1.2935207,0.23051028,-0.45255533,-0.19393238,0.40799665,0.80804044,0.6915078,0.7769902,0.8946054,0.6949696,0.6686345,0.93101966,1.3841794,1.440747,1.287667,1.1261928,1.0110002,1.5103567,2.0155072,3.3654308,4.5024877,4.3198285,3.997845,4.064497,4.553378,5.117612,5.923846,7.337384,7.9674535,9.165213,9.792889,10.738831,10.986174,10.433182,10.64991,10.869152,10.933266,10.189802,10.79125,10.185975,10.184969,10.185136
-2.7709389,-2.7930856,-2.750732,-2.618726,-2.382882,-2.380929,-2.4420986,-2.5688157,-2.5270863,-2.4640026,-2.3694248,-2.3413148,-2.4083767,-2.4253526,-2.212284,-1.9044161,-1.8289921,-1.0462948,-0.6952063,-0.91579586,-1.2922006,-1.4722162,-1.5245992,-1.4923669,-1.5814826,-1.7414346,-1.8411947,-1.8497095,-1.8092453,-1.772394,-1.8067065,-1.7834902,-2.1330492,-2.3526616,-2.5000234,-2.570017,-2.6114445,-2.621647,-2.5519145,-2.3810587,-2.1529493,-1.9491067,-1.9854578,-2.2935953,-2.701871,-2.8490138,-1.6033261,-1.29583,-1.2269728,-1.2390814,-1.1476703,-0.97083384,-0.65231335,-0.56247747,-0.88497066,-1.2187886,-1.6142273,-1.8664984,-1.9605004,-1.9616413,-1.8375835,-1.4421989,-0.79032624,-0.15090463,-0.32327494,-1.09828,-1.6142968,-1.8146386,-1.6577601,-1.5018417,-1.4727693,-1.2688102,-1.2228632,-1.4786668,-2.1920617,-3.1852727,-3.6136804,-3.5616899,-3.1462886,-2.6756644,-2.7768736,-3.4595094,-4.091766,-4.1858854,-4.235961,-4.2901163,-4.347649,-4.431713,-4.4262476,-4.0347376,-3.718831,-3.248579,-2.5919595,-1.9731207,-1.7551074,-1.9995598,-2.2517629,-2.1978962,-1.820972,-1.3849488,-0.9087838,-0.37558627,0.10271622,0.6129699,0.055690683,-0.84116757,-0.82934076,-0.84805226,-0.92633694,-0.6451354,-0.546787,-0.70390224,-0.9087657,-1.0752257,-1.1014034,-1.2209871,-1.4524591,-1.8364946,-1.897439,-1.9064502,-2.23602,-2.5983112,-3.2930245,-4.241477,-3.5840197,-3.1718104,-2.9838843,-2.557297,-2.4032526,-1.9405955,-1.7723753,-1.7606032,-1.6305821,-1.381232,-1.4692193,-1.7158852,-2.0704834,-2.473201,-2.6231325,-2.3703473,-1.9859421,-1.3092349,-0.491768,0.20949697,0.05304864,-0.7176283,-1.2641156,-1.4188893,-1.0602405,-0.66548914,-0.59153026,-0.6621153,-0.6462489,-0.759714,-0.9689785,-1.0947225,-1.4117905,-1.6170111,-1.8415956,-2.0922537,-2.5881102,-2.7816632,-2.360919,-2.2607841,-2.5326042,-2.8631637,-2.9021134,-3.0000756,-3.1127284,-3.1176443,-2.926821,-2.7635298,-2.715303,-2.798021,-3.0708609,-3.5199032,-4.1033278,-3.9508977,-3.7418942,-3.833198,-3.808687,-3.574907,-3.3324413,-2.9729426,-2.4875653,-2.1877866,-1.7073199,-1.6853139,-1.2094699,-0.21593094,1.4580181,2.520751,2.488354,2.4038606,1.0971642,2.1165252,1.0948141,1.0939846,1.0934887
-1.6092565,-1.7542315,-1.8533427,-1.7251439,-1.5737174,-1.2750313,-1.1041996,-1.0365907,-1.1107081,-1.027067,-0.6804031,-0.66500795,-0.6189519,-0.6869622,-1.260586,-1.7506833,-1.7023752,-2.2814555,-2.666947,-2.619228,-2.8079042,-2.8490043,-2.7178025,-2.5815375,-2.3953753,-2.216576,-2.2294073,-2.325467,-2.2858968,-1.5599681,-0.07106738,1.3681301,3.3588326,7.498845,10.006052,11.0525055,11.280413,11.340083,11.533208,11.824942,12.014425,12.141996,12.220928,11.790822,9.947157,6.116848,-0.02462563,-0.32231942,-0.35306314,-0.24360812,-0.23763505,-0.35017043,-0.60732883,-0.8724079,-1.2556022,-1.5875204,-1.8593926,-1.9078727,-1.8939406,-1.9245629,-1.9322109,-1.9611204,-1.9943812,-1.754047,-1.3771052,-1.3322456,-1.6881206,-2.0067766,-1.8836818,-1.8123703,-1.6803782,-1.0737606,-0.18279192,0.20501137,-0.03823854,-0.60462296,-1.1291184,-0.9736469,-0.85207105,-1.0097346,-1.2187052,-1.1367532,-1.303684,-1.8001201,-2.1700315,-2.2554955,-2.2696285,-2.1527634,-1.8886333,-1.57118,-1.5021727,-1.6086336,-1.8124049,-2.1213393,-2.3063037,-2.4099314,-2.414288,-2.3181033,-2.1809704,-2.1599755,-2.2557573,-2.551029,-2.896158,-3.1781623,-3.1328726,-2.6615229,-1.7074244,-0.6530466,-0.6493584,-0.51154625,-0.07568554,0.8150184,2.199815,3.628746,4.5782433,5.3796663,7.289686,10.172194,11.406462,11.172808,9.371334,7.689307,5.8588457,1.0534754,-1.6396925,-2.1355739,-2.274746,-2.3482552,-2.3283281,-1.8180218,-1.3022041,-1.1695234,-1.1385229,-0.76063967,-0.6899027,-0.869806,-1.2229562,-1.571943,-1.6788324,-1.4978493,-1.4211366,-1.6992228,-1.8780625,-1.6287501,-1.1073303,-0.4758256,0.94590265,2.7692947,6.5783477,8.94985,9.551967,9.862974,10.236771,10.861946,11.170629,11.165584,11.7092,12.023075,11.771465,10.522315,8.512376,3.7671013,0.20419395,-0.47202265,-0.34424564,-0.14474285,-0.59139097,-0.6860783,-0.07135153,0.20094714,0.113098934,0.005209282,-0.18721843,-0.44371805,-0.9452791,-1.3249809,-1.7042055,-1.6361425,-1.6928363,-1.9752843,-2.0545375,-1.9609857,-1.798193,-1.6090081,-1.4124079,-1.2076061,-1.1030921,-1.0570787,-1.1038685,-1.3957434,-2.1045184,-2.1037092,-2.044651,-1.9639579,-0.6333395,-1.8553779,-0.63065565,-0.6293144,-0.62866557
-2.1432939,-2.2270179,-2.2855494,-2.1702414,-2.0949502,-2.0385356,-1.8393893,-1.4641843,-1.1738284,-1.0960816,-0.8241019,-0.85970217,-0.9685528,-1.0565145,-1.0697296,-1.1495355,-1.0599625,-0.7148787,-0.4216634,-0.29313394,-0.34462535,-0.6759761,-1.0384464,-1.355551,-1.7912753,-2.2392254,-2.377365,-2.2450943,-2.0213325,-1.6385484,-1.5120142,-1.4404941,-1.7278028,-1.8695546,-1.9679825,-2.180768,-2.2238193,-2.2500525,-2.216371,-2.0890641,-1.7221226,-1.5015836,-1.3875375,-1.1553396,-0.45467937,0.057121336,-0.35487315,-0.4562714,-0.44930813,-0.40830344,-0.32360768,-0.23563412,-0.12190643,-0.1276801,-0.36351708,-0.4207948,-0.4888299,-0.48764667,-0.545548,-0.62126917,-0.71090853,-0.93795407,-1.2100288,-1.2052866,-1.4096609,-1.912355,-2.3938174,-2.55293,-2.4584827,-2.3406043,-2.353003,-2.0316334,-1.608725,-1.58103,-1.6388671,-1.3626449,-1.3137543,-1.6181803,-1.7211311,-1.6631818,-1.4817762,-1.3703648,-1.7335811,-1.9496676,-2.0885787,-2.3707063,-2.597141,-2.6713057,-2.6685004,-2.486795,-2.3039608,-1.9126267,-1.7111933,-1.88176,-2.0727801,-2.1465611,-2.1417527,-2.1204617,-2.0850098,-1.9878384,-1.8880713,-1.792032,-1.7975295,-1.9730468,-2.5582795,-2.9921308,-2.7166693,-2.357266,-2.4614866,-2.1808505,-1.9178866,-1.6552117,-1.4742103,-1.5837389,-1.6362374,-1.7879587,-2.0457504,-2.627856,-2.6567519,-1.9908944,-1.2183456,-1.0489218,-0.89474064,-1.2961667,-1.6903697,-1.3208134,-0.9132475,-0.53181857,-0.37080267,-0.18061146,-0.49825448,-0.726222,-0.9895457,-0.72052383,-0.31401122,-0.41546476,-0.7945093,-1.1626145,-1.2281977,-0.98593795,-0.9256777,-1.0574393,-1.034421,-1.0868224,-1.5033627,-2.1168494,-2.455734,-2.681019,-2.66646,-2.5749285,-2.619467,-2.746241,-2.6342964,-2.5152469,-2.491656,-2.529508,-2.2079778,-1.6713582,-1.3328159,-1.1633524,-1.0374314,-1.1280711,-0.9958073,-0.83523846,-0.8135108,-0.92613614,-0.8764269,-0.7182511,-0.90507656,-1.1887835,-1.4738138,-1.5888258,-1.6598127,-1.753368,-1.7099926,-1.3147213,-1.1649877,-1.4109616,-1.7016695,-2.013862,-2.054214,-2.0130115,-1.891016,-1.5839715,-1.0841594,-0.8303151,-0.31398404,-0.09646103,0.2149998,0.5003328,0.8582844,0.77142304,0.6969178,0.41958973,1.3006582,-0.03538364,1.3039992,1.3048635,1.3046422
1.5824568,1.4772304,1.0515468,0.48847649,-0.01713425,-0.5592566,-0.77613896,-0.63124716,-0.12684551,0.09000534,0.066357344,0.080861,0.037775636,0.03126751,-0.041119725,-0.058075428,-0.091183186,-0.28021443,0.12855934,1.2958838,3.1938357,4.9201097,6.02395,6.856348,7.7714267,8.58545,9.101955,9.317088,9.109808,7.568365,4.2699943,1.9214194,-0.10358632,-1.6428642,-1.9415448,-1.8216285,-1.7804837,-1.7316494,-1.7545063,-1.6651093,-1.4836042,-1.2827356,-1.1987066,-0.3279676,0.7962591,0.99717164,1.0427475,0.90211475,0.7129986,0.4831956,0.25218594,-0.005145967,-0.3259138,-0.5144341,-0.5167913,-0.51661175,-0.48222226,-0.4500112,-0.09795688,0.395482,0.88307047,1.3985108,1.944119,1.8428078,1.2098336,0.22590253,-0.3059638,0.041380525,0.7572491,0.9903784,1.02821,0.041317195,-1.4996378,-2.0307598,-1.8474753,-1.7271864,-1.8611375,-1.7787383,-1.3525937,-1.0009208,-0.87303984,-0.59064543,0.15998876,0.982371,0.008586973,0.6296887,0.9099798,0.89240646,1.1421778,1.4891443,1.9742963,2.425694,2.7041953,2.80471,2.869526,2.864204,2.7576108,2.6926422,2.7228885,2.805016,2.9038124,3.001255,3.0136127,2.6713054,1.9432957,0.6791822,-0.1346943,-0.37980944,0.049883008,0.036129728,-0.35329717,-1.1445702,-2.1603906,-2.1679425,-1.9641448,-1.6949397,-1.555539,-1.3294111,-1.840461,-2.2997582,-2.4770627,-2.4281256,-2.2567127,-1.4986488,-1.1757573,-1.5509348,-1.5670866,-1.429102,-1.1589565,-1.2357249,-1.177207,-1.1403458,-1.2092819,-1.4557781,-1.462899,-1.2519641,-0.9206688,-0.3093171,0.48928273,0.71105164,0.60255986,0.6609961,0.7283859,0.37252462,-0.016389668,-0.6566794,-1.5978155,-1.6052989,-1.266815,-0.6644733,-0.333041,-0.2240839,-0.40250847,-0.61321217,-0.74256885,-0.7203346,-0.8186822,-0.82774425,-0.78818035,-0.60135126,-0.25313115,0.6872302,1.1290536,1.3430295,1.3530614,0.9740637,0.076143876,-1.182179,-1.7836357,-1.7332908,-1.3519292,-1.1994599,-1.0349293,-0.8583049,-0.90710706,-1.2181649,-1.753396,-1.5889909,-0.9886671,-0.4511451,-0.44223204,-0.49519196,-0.5800906,-0.7005489,-1.0098101,-1.2212516,-1.5059615,-1.6413999,-1.3851761,-1.1403997,-0.60736084,-0.5100126,-0.54214877,-0.7703767,0.36096933,-0.32449022,0.36099195,0.36094165,0.36094633
-1.9440811,-1.8956397,-1.900318,-1.802299,-1.8507167,-1.9990599,-2.1139708,-2.1946938,-1.9933335,-1.5234843,-1.4542456,-1.5432522,-1.4907951,-1.4287889,-1.5180402,-1.5545745,-1.4555858,-0.6911326,-0.51473004,-0.5048865,-0.43540043,-0.36969995,-0.31536934,-0.3423034,-0.37000525,-0.33779722,-0.17522329,-0.11722277,-0.4282932,-1.3231071,-2.18928,-2.667574,-2.9805584,-2.8321679,-2.1515126,-1.6212993,-1.5162932,-1.411539,-1.1541772,-0.72853506,-0.11993209,0.36976343,1.2050123,1.742476,0.8879429,1.0486509,2.368596,2.929068,3.1750274,3.557137,4.049144,5.172699,6.9523764,8.540434,9.536576,10.0137415,10.350142,10.425005,10.199704,9.798162,9.082447,7.57013,4.408368,1.4297663,-0.17280066,-0.9184712,-1.1357825,-1.466983,-1.1276965,-0.5825244,-0.33746868,-0.5167379,-0.649564,-0.64248073,-0.8542905,-0.72063565,-0.550847,-0.21800312,1.262418,3.8631916,6.54083,6.489905,5.8901,5.549563,2.5621119,0.78704554,-0.06726524,-0.88055146,-1.016407,-1.0637944,-1.1478596,-1.1441982,-1.0356514,-1.0060701,-0.95394117,-0.95935607,-0.9907193,-1.0764946,-1.0992762,-0.93867147,-0.66634357,-0.29277277,-0.060167104,-0.33280843,-0.73209614,-1.2463694,-1.909956,-2.2720366,-2.002412,-1.470643,-1.3306338,-1.534055,-1.7069407,-1.8391658,-1.9600393,-2.139892,-2.2742705,-1.2482257,1.7091362,5.85344,8.370749,8.787518,8.730433,7.129656,3.538067,1.8506141,0.8595888,0.67528546,1.1354773,0.41888678,0.95870477,2.4570165,6.064042,8.226839,10.458769,11.430743,11.670438,11.540207,10.595142,9.330812,7.3910275,4.296384,1.7657583,-0.13271332,-1.018734,-1.3886443,-1.732625,-2.237506,-1.8628907,-1.1844467,-0.9637008,-1.0822349,-1.0703522,-1.157145,-1.2233745,-1.3084716,-1.5032494,-1.3083336,-0.7390955,-0.48864937,-0.7598367,-0.76492906,-1.1952976,-1.7307358,-2.4248757,-2.6756754,-2.3440204,-2.1473227,-2.512878,-2.6412396,-2.5267196,-2.4697866,-2.4310236,-2.3760316,-2.4608865,-2.4841723,-2.8279185,-3.5458422,-3.5423188,-3.4888692,-3.5497704,-3.6843104,-3.55715,-3.2644978,-3.0928273,-3.0780396,-3.2203526,-3.476252,-3.4330385,-3.1715977,-2.202429,-1.7832891,-1.738869,-1.6049448,-0.8364193,-2.0491366,-0.83322537,-0.8325931,-0.83255315
-2.528144,-2.4806516,-2.4528723,-2.4860919,-2.2687237,-2.0004368,-1.9812633,-2.305355,-2.144346,-1.8864201,-1.8597218,-1.8059715,-1.7322814,-1.4734874,-1.0213383,0.079814345,1.3491784,3.339397,2.7886448,1.2837031,0.48139325,0.09813258,-0.06783201,-0.14999329,-0.26516768,-0.42650992,-0.52236676,-0.6589003,-0.88757527,-1.1961423,-1.3656409,-1.7716783,-2.099567,-2.1781611,-2.2039695,-2.3218155,-2.389975,-2.4240687,-2.4866152,-2.4557858,-2.188916,-1.7738923,-0.9610549,0.260138,0.54037327,0.7395539,2.453364,2.5900471,2.4693394,2.3841262,2.38772,2.376381,2.2090905,2.2026026,2.5274425,2.4505923,1.9981169,1.3847513,0.8027932,0.22179231,-0.36880982,-0.57413816,-0.82105404,-1.1428752,-1.5884678,-1.6824933,-1.4849366,-1.9707601,-2.603699,-2.7006314,-2.8177652,-2.6572218,-2.4211924,-2.168959,-2.2886708,-2.7112827,-2.6687677,-2.434625,-2.4793565,-1.9034495,-1.0012325,-1.3699334,-1.7531708,-1.4247816,-2.2406979,-2.6815748,-2.6670246,-2.7453747,-2.7420285,-2.8377156,-2.913219,-2.9606192,-2.6548882,-2.3612099,-2.3327858,-2.5283337,-2.6486998,-2.6510024,-2.5690267,-2.4124584,-2.1829906,-1.910717,-1.8840287,-1.9976875,-1.9723371,-1.749896,-2.1971989,-3.0022397,-3.1495512,-2.899004,-2.660119,-2.6213393,-2.509091,-2.3525517,-2.3707533,-2.403273,-2.4983616,-2.4694662,-2.5091622,-2.2909586,-2.1578012,-2.5125175,-2.8399107,-2.5783794,-1.805429,-1.8566414,-2.001457,-1.6831226,-1.3606007,-1.9296465,-2.454476,-2.4701347,-2.2288885,-2.28263,-2.3608344,-1.9982907,-1.6669233,-1.4132595,-1.0723368,-0.82297146,-0.62672293,-0.52213514,-0.73485875,-1.1182547,-1.3679976,-1.5178301,-2.098173,-2.8192348,-3.289655,-3.1566844,-2.8583336,-2.56612,-2.4091935,-2.38089,-2.2978554,-2.269105,-2.1730535,-1.7088461,-0.97701454,-0.23241991,-0.2841341,-0.3327032,-0.2101039,-0.31564066,-0.66185975,-0.9421425,-0.9341004,-1.2828941,-2.1849535,-2.783021,-2.9816263,-2.9791274,-2.9133155,-2.9411259,-3.4435966,-3.5477722,-2.8637958,-2.5210505,-2.6703706,-2.7920244,-2.7625074,-2.6546433,-2.398388,-2.1850224,-2.2338574,-2.3292494,-2.3437288,-2.4526114,-2.4886966,-2.6744008,-2.5951715,-2.380608,-2.0418713,-1.7762861,-1.9875388,-1.828664,-1.9869127,-1.9872315,-1.9876525
-0.4388391,-0.5084106,-0.6707326,-0.7688998,-0.9370507,-1.1284559,-1.2188648,-1.2454098,-1.6575041,-1.7711976,-1.6073146,-1.513685,-1.5529815,-1.4570748,-0.94503605,-0.6010031,0.07680487,0.56883836,1.0560846,0.5742021,0.19239,-0.24214412,-0.521432,-0.65039736,-0.8039732,-0.8577455,-0.57714736,-0.124773204,0.19967103,0.27705127,0.14954592,0.32654235,-0.09509115,-0.86854637,-1.5022044,-1.8367848,-2.0106456,-2.0547206,-2.0807076,-2.0747397,-1.9419053,-1.6561527,-1.4765639,-1.5464449,-1.5851984,-1.6898838,-1.3902236,-1.2627021,-1.2453308,-1.213667,-1.1602762,-1.0187922,-0.7854677,-0.8984985,-1.315398,-1.6575015,-1.8125501,-1.6482627,-1.4431773,-1.1811633,-0.92013925,-0.9435758,-0.9939531,-0.91879034,-1.1501657,-1.554206,-1.7097118,-1.2975719,-0.730248,-0.34288856,-0.20716426,-0.32507268,-0.83359945,-1.2014412,-0.6202375,0.018098325,0.4317499,0.5804943,0.74231833,1.2317142,0.9920981,0.28573874,-0.43612272,-0.5759508,-0.4756751,-1.3001738,-1.8738122,-2.317871,-2.7478566,-2.9232974,-2.7386265,-2.017362,-1.4366896,-1.2186062,-1.2085012,-1.0858297,-1.0025003,-1.0803351,-1.2449648,-1.2742858,-1.24886,-1.139512,-1.134975,-1.4023862,-1.8517554,-1.5066184,-1.0675489,-1.1953743,-1.1366881,-1.0619757,-1.32391,-1.8069953,-2.2530608,-2.6080315,-2.5922303,-2.4131408,-2.2913902,-2.1868734,-2.2392926,-1.6557021,-1.0966808,-1.2864732,-1.7530806,-2.301052,-1.5356599,-1.1040064,-0.91525865,-1.2231473,-1.8212497,-1.8442461,-2.0207572,-2.1857681,-2.1993544,-1.8875384,-1.6859087,-1.6384763,-1.4925759,-1.4353251,-1.4958339,-1.512935,-1.585041,-1.3050044,-0.5749799,-0.12233114,-0.51740867,-1.3761427,-1.6253297,-1.8166304,-1.822385,-1.8393103,-2.0695868,-2.433825,-2.516735,-2.6268618,-2.782702,-2.7909055,-2.321271,-1.654495,-1.1927309,-0.959164,-1.0575246,-0.56319696,0.3807885,0.9698589,1.1317619,0.7424737,0.37218285,-0.3681208,-1.2842233,-2.0013928,-2.3224387,-2.2610831,-2.306908,-1.9949348,-0.9131353,0.023139715,-0.0034202896,-0.270536,-0.35412657,-0.6165494,-0.71945167,-0.50769,-0.35963133,-0.14663011,0.008979663,0.12424239,0.077786766,-0.18687145,0.006614566,0.6090797,1.7423718,2.0974767,1.909678,1.6819139,1.0805876,1.4989972,1.0793396,1.0789561,1.0787796
0.85502136,0.8688979,1.1618221,1.4574589,1.9273189,2.164662,2.147131,1.7737148,2.613072,3.1582148,2.330277,2.4532359,2.5844193,3.1120968,5.4754457,9.005759,10.791742,11.428441,10.770575,9.266949,7.7652636,6.3254437,5.340399,4.796928,4.23346,3.7507186,3.5630836,3.6750834,3.7699625,3.0582788,1.734732,0.84371644,0.3273776,-0.5936059,-1.3603806,-1.3838108,-1.3664508,-1.3131297,-1.2959247,-1.3607292,-1.2658072,-1.1473026,-0.8740283,-0.6760148,-1.3235793,-1.5484612,-0.67395306,-0.7258364,-0.71765256,-0.9876058,-1.1564648,-1.3550789,-1.5783231,-1.5708436,-1.2700876,-1.0820446,-0.9409794,-0.9794687,-1.0066073,-0.93161297,-0.67472947,0.05145356,0.89259845,1.0846193,0.75239027,0.68722755,0.69316846,-0.37178487,-1.3586057,-1.3264873,-1.2032531,-1.155039,-1.3111159,-1.4661413,-1.4182004,-0.9288217,-0.5936676,-1.1340786,-1.6040746,-1.4230012,-0.9006696,-1.0273026,-0.93632823,-0.5997844,-1.4131794,-1.6265352,-1.3836176,-1.0676005,-0.40197074,0.2787522,0.28892368,0.05657816,0.09045121,0.2525775,0.32465225,0.21249285,0.0759721,0.08236364,0.22795832,0.40497208,0.6234862,0.93958986,0.9909081,0.7772584,0.6713126,0.84114784,0.27304107,-0.78325385,-1.257142,-1.2736989,-1.1622727,-1.2761024,-1.4279532,-1.3542209,-1.3069227,-1.150068,-1.0322306,-1.1532795,-1.6653341,-2.055092,-1.7872338,-1.5510743,-1.7235205,-1.311902,0.04815875,0.22050501,-0.14346132,-0.73501146,-1.2136008,-1.3163793,-1.3186495,-1.293612,-1.0661545,-1.2692031,-1.5123692,-1.4167433,-0.9741684,-0.5303497,0.014218777,0.5653982,1.2359921,2.089868,2.442225,2.2462678,1.792165,1.2383754,0.18851072,-0.89585036,-1.6771045,-1.7618604,-1.659632,-1.3914726,-1.4735671,-1.7073714,-1.8451736,-1.8855321,-2.0150468,-1.9183025,-1.6822237,-1.2336696,-1.7401967,-1.7558072,-1.6635379,-1.9804022,-2.5351894,-2.5954409,-2.0249453,-1.5441598,-1.9887042,-2.1335,-2.1303577,-2.0936227,-2.0257263,-1.9571282,-1.6543872,-1.2721893,-1.0238082,-1.1954513,-1.1420062,-0.7084747,-0.5120009,-0.37034822,-0.22452396,-0.24080819,-0.5649211,-0.78224087,-1.2425714,-1.5040122,-1.8174422,-2.1337419,-2.4953396,-2.473826,-2.3211286,-2.223256,-2.334388,-2.3019533,-2.334297,-2.3343842,-2.3343697
-3.3934865,-3.3184714,-3.3329692,-3.424766,-3.5603714,-3.4385552,-3.321539,-3.2215521,-3.0563116,-2.7028198,-2.5091772,-2.2727008,-2.1792572,-2.0098994,-1.9238741,-2.1260595,-2.308234,-2.2393305,-2.7875857,-3.303477,-2.9043856,-2.3255649,-1.9100014,-1.589479,-1.2796929,-0.9738013,-0.7323786,-0.5940955,-0.6744449,-1.2243854,-2.6258113,-3.3929434,-3.6523542,-3.1687598,-2.550863,-2.2388148,-2.117331,-2.053613,-1.9365387,-1.7602907,-1.6992606,-1.651294,-1.5938292,-1.2040355,-0.906084,-0.05750274,1.5310681,1.80836,1.8646666,1.798229,1.6529508,1.3522974,0.77883226,0.16784221,-0.38918528,-0.8866461,-1.4435955,-1.912214,-2.1406193,-2.2956455,-2.4814298,-2.667779,-2.6516395,-2.7619023,-2.8097084,-3.0837615,-3.2285357,-3.2964985,-3.035018,-2.985868,-3.005024,-3.2340248,-3.4395976,-3.3025553,-2.7523794,-2.2365494,-2.173886,-2.1246853,-1.7999837,-1.5591369,-1.5491021,-1.5898626,-1.4948217,-1.4741986,-3.4396527,-2.8008795,-2.2660644,-1.9451425,-1.8749571,-1.8472173,-1.9784925,-2.1179628,-2.144963,-2.1226661,-2.089135,-2.1025188,-2.1076908,-2.1480331,-2.154374,-2.1449542,-2.152328,-2.1454954,-2.148756,-2.1684854,-2.0262287,-2.615186,-3.206194,-3.554493,-3.2940328,-3.3006945,-3.3026752,-3.083768,-2.946055,-2.722365,-2.6259563,-2.5686035,-2.5183642,-1.9662318,-1.3558469,-0.75311625,-0.695721,-1.0280136,-1.3593831,-1.133841,-0.85857964,-0.8818483,-1.0193692,-1.0908326,-1.3487793,-2.0017595,-1.9794409,-1.7620102,-1.3861092,-1.403936,-1.7071625,-1.9664791,-2.397059,-2.5776553,-2.4096873,-2.1525285,-2.037241,-1.831163,-1.5973203,-1.4991713,-1.4214363,-1.8933339,-3.104585,-3.23109,-2.8365693,-2.1041365,-1.6432612,-1.4122009,-1.3100505,-1.2287123,-1.2527868,-1.2950485,-1.4163601,-1.4897962,-1.423284,-1.4543655,-1.2166183,-0.21116923,0.34984666,0.44669756,0.123947516,-0.4419192,-1.4206426,-2.7227337,-3.001089,-2.805437,-2.3901663,-2.1857595,-2.049,-2.015371,-2.0449283,-2.3029692,-3.0210268,-3.21806,-3.176599,-3.1169891,-3.1640258,-3.385501,-3.5834978,-3.7268615,-3.8952136,-3.92094,-3.6602285,-3.405222,-2.8577566,-2.2654586,-1.9111893,-2.267191,-2.468164,-2.611154,-3.0054913,-2.4778244,-3.0073242,-3.0080419,-3.008225
