0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
13.0289955,13.117821,13.157009,13.059183,10.79041,12.1916895,11.7149315,11.201546,10.121829,8.330004,5.2422915,3.9449792,2.8897066,1.9495453,0.92952734,0.058272347,0.33504385,0.7051445,0.9223167,0.8510733,0.6886898,0.46055165,0.22899675,0.16355745,0.79988194,1.9819859,3.5688114,4.47445,4.264559,3.5764093,2.8754835,2.6353512,2.9044225,3.2434103,3.331205,3.1289687,2.5928566,1.6871524,1.016689,0.93178606,0.39439538,-0.16119578,-0.6360087,-0.99465954,-1.1244682,-1.0258489,-0.57929945,0.026141867,0.82292885,1.487872,1.7138604,1.992637,2.3246548,2.9758132,3.2823105,3.2348275,2.6406214,1.4041628,0.35842493,0.20348455,0.7779441,1.3615353,1.5315994,1.4107081,1.1625938,1.036804,0.7621864,0.6574463,-0.06481117,-0.6352927,-0.8324046,-0.52545995,0.00095009804,-0.08163632,-0.17018062,-0.24932267,-0.24479005,-0.065089725,0.07585495,0.22812045,0.41843987,0.8364494,1.4000752,2.1253731,3.0691702,4.3083916,5.2327285,6.22606,6.8055377,6.9063716,6.441124,6.355528,6.454911,6.6621695,6.9156656,7.501542,8.359439,8.551556,8.4965105,8.525189,8.674216,8.760312,9.238764,9.599101,9.917655,10.312486,10.724415,10.908331,11.102386,11.286633,11.328338,11.526371,11.464463,10.7903385,10.794217,11.403322,11.419075,11.358051,11.364291,11.282364,10.790287,10.790238
-2.0174751,-2.3014228,-2.364995,-2.4745789,-0.28719804,-2.7375298,-2.7531743,-2.753499,-2.7171297,-2.8516717,-2.8175492,-2.9185688,-2.6730192,-2.4122314,-2.3054013,-2.5567014,-2.2586908,-2.0738595,-2.2917218,-2.4249496,-2.4643419,-2.4003124,-2.2120428,-2.233232,-2.9508169,-4.008709,-4.553953,-4.385496,-4.2860637,-4.3037596,-4.2952995,-4.168413,-3.8626857,-3.4170282,-3.1576648,-2.8643003,-2.5935874,-2.2025833,-1.7600114,-1.1998307,-0.6517763,-0.42807472,-0.3864212,-0.7081299,-1.0857232,-1.3220341,-1.4536128,-1.4970775,-1.5856444,-1.7028061,-1.8241386,-1.8768759,-2.0695925,-2.5154188,-2.6282892,-2.5036628,-2.2425106,-1.9617379,-2.0008776,-2.2504518,-2.6409645,-2.8512774,-2.877122,-2.82841,-2.7849355,-2.775516,-2.691476,-2.7651696,-2.5639493,-2.6653085,-2.475731,-2.118781,-1.5656679,-1.2618989,-1.1466526,-1.0887678,-1.0368738,-0.9014706,-0.8093358,-0.7866183,-0.71539944,-0.52468204,-0.33128375,-0.34674835,-0.67184395,-1.4298491,-1.8274658,-1.9258914,-2.0384982,-2.344802,-2.537196,-2.6610827,-2.6258898,-2.2836514,-2.2553804,-1.6322513,-0.784598,-0.39013073,-0.24648273,-0.22324787,-0.213211,-0.19882464,-1.0441937,-0.9876097,-0.5807777,-0.2811866,-0.41002735,-0.5250611,-0.34250137,-0.4387497,-0.70141095,-0.5620302,-0.57307255,-0.28713864,-0.2908463,-0.55737096,-0.5462229,-0.6127237,-0.66596943,-0.6033935,-0.28696564,-0.28696805
-0.9358713,-1.0029153,-1.027885,-1.0688343,-0.721709,-1.0225606,-0.9774575,-0.8982792,-0.5873044,0.112885565,0.7799881,0.90830535,1.0150199,0.7996887,0.19978929,-0.5177449,-0.8936291,-0.78668195,-1.0633231,-1.1159731,-1.1218399,-1.1635605,-1.1652541,-0.6774174,0.5380764,1.2169225,0.7810422,0.57654667,0.40526697,0.20302854,-0.20645013,-0.1859236,0.07266554,0.04660728,-0.12431828,-0.35593987,-0.4774597,-0.59821236,-0.8709698,-1.1936305,-1.2912657,-1.087656,-0.9047824,-0.85882616,-0.80232394,-0.6805884,-0.547924,-0.50209814,-0.79050195,-1.6194078,-2.0173469,-2.1403353,-2.3372786,-2.3433876,-2.0897007,-2.0915806,-2.1309156,-2.137877,-1.7439003,-1.4185419,-1.2436924,-1.4973173,-1.8427703,-2.0044537,-2.1848063,-2.5030267,-2.5163212,-2.2475853,-2.4712145,-2.6617343,-2.9971166,-3.4280937,-3.6425872,-3.5789518,-3.4940867,-3.4619904,-3.4640398,-3.48112,-3.4439342,-3.419888,-3.37642,-3.370883,-3.3117695,-3.1573048,-2.6182227,-1.9831274,-2.075481,-1.9009899,-1.6770605,-1.5055814,-1.5207891,-1.7319598,-1.8488766,-1.985703,-2.0958016,-1.9869827,-1.8828777,-1.9684019,-2.0023112,-2.0369098,-1.9615734,-1.8054531,-1.6134337,-1.5580401,-1.535893,-1.5009935,-1.3419791,-1.2386596,-1.2749081,-1.2075953,-1.2343266,-1.1872885,-1.1791682,-0.7217742,-0.726797,-1.24596,-1.2328107,-1.2564316,-1.2144992,-1.2636805,-0.7217581,-0.7216493
-2.502971,-2.4958603,-2.4140818,-2.2488465,-0.9262893,-1.7095629,-1.5520109,-1.4529109,-1.3496007,-1.1220534,-0.8746946,-1.1211247,-1.0798879,-0.7732647,-0.5223391,-0.31604427,0.38953584,0.19002888,-1.0016167,-1.7923174,-2.034807,-2.1448388,-2.0909822,-1.8643384,-1.7029293,-2.1975002,-2.7866306,-2.713171,-2.7109747,-2.618743,-2.4970832,-2.4356961,-2.3355823,-2.3766336,-2.427701,-2.2567806,-2.010736,-1.4602358,-0.9381366,-0.9340045,-1.0377458,-1.1080208,-1.1706855,-1.1671281,-1.1466533,-1.0448344,-0.8260453,-0.6775067,-0.74446607,-0.74865484,-0.66662955,-0.691516,-0.68228483,-1.0801228,-1.4849342,-1.4981784,-1.2823957,-0.951503,-1.012672,-1.1960974,-1.5954075,-2.012568,-2.2984047,-2.3439882,-2.289628,-2.0569842,-1.8462565,-2.0584998,-1.9611249,-1.519312,-1.4052706,-1.5461122,-1.812186,-1.838306,-1.7706321,-1.7121289,-1.7338254,-1.7789037,-1.7639291,-1.8134459,-1.8096669,-1.8387971,-1.890959,-1.9961365,-2.137906,-2.2458236,-2.3711655,-2.389268,-2.4329007,-2.6159859,-2.7956684,-2.9566164,-3.0643837,-3.0222623,-3.0014083,-2.5850976,-2.007022,-1.8347675,-1.8647684,-1.8660685,-1.7705274,-1.6468204,-1.7361382,-1.7971426,-1.6872829,-1.7072225,-1.8085096,-1.8568997,-1.8037844,-1.635098,-1.7112659,-1.8354645,-1.915209,-0.9262984,-0.93347555,-1.7804141,-1.7916932,-2.0630865,-1.9753232,-2.0252035,-0.92616487,-0.9260938
-0.2138402,-0.33484232,-0.41866875,-0.5399252,0.28806883,-0.7676667,-0.7484881,-0.67203325,-0.5462999,-0.3471951,0.043545038,0.082093,-0.12725511,-0.1616663,0.7726638,3.5598855,7.5335436,9.15083,10.340237,10.852445,11.030981,11.175547,11.236916,10.924076,9.507987,7.1863165,4.610883,2.7268672,2.3438585,1.5898898,0.5304011,-0.63519585,-1.7518051,-2.062034,-2.0183563,-1.8727176,-1.5946331,-1.1621003,-0.78976434,-0.6955652,-0.6757891,-0.7947078,-1.0628018,-1.316211,-1.2430845,-1.056389,-0.6701125,0.0054257996,0.7680419,0.7706506,0.16743404,-0.5271101,-0.7897165,-0.48444968,-0.42658627,-0.44229725,-0.37369677,-0.025321536,0.66182244,1.3162687,2.1371055,2.8686507,3.4202707,3.5272508,3.5258913,3.4999475,2.7287576,1.775847,1.0000103,0.49437016,1.2516153,2.0932164,2.3824835,2.4346204,2.464679,2.5829782,2.6747718,2.6796174,2.597374,2.6069589,2.6531663,2.5839798,2.2741299,1.6365459,0.6176894,-0.6413971,-1.0993049,-1.3822477,-1.2496789,-0.81450796,-0.39099774,-0.28731,-0.27148706,-0.18600595,0.091284156,0.30584216,0.3925327,0.28832304,0.16576433,0.14692041,0.062707454,-0.032217354,0.14376113,0.23497257,0.2941109,0.26445392,0.21338955,0.026837617,0.00092083216,-0.21421906,-0.20201486,-0.11944699,-0.12038618,0.2880866,0.29262275,-0.25181776,-0.15879083,-0.054630607,-0.15698832,-0.05517605,0.2880227,0.28794074
-2.5194967,-2.7204542,-2.8088965,-2.9068155,-1.9540341,-2.8435445,-2.6723661,-2.4770207,-2.0542612,-1.5292659,-0.7422539,-0.54790515,-0.2201241,0.37528488,0.64990693,0.3573379,-0.73278296,-1.1899558,-0.9089297,-0.49061692,-0.13721083,0.29018798,0.624881,0.29310572,-0.7521541,-1.7249289,-2.204205,-2.5315864,-2.542687,-2.047903,-1.7160623,-1.8210936,-2.0646188,-2.2754228,-2.2867212,-1.990386,-1.6588221,-1.1379174,-0.9733268,-1.3240116,-1.1179354,-0.74148774,0.036877558,1.6887095,3.6838408,5.6243615,7.734417,9.055183,9.892763,10.591555,10.557928,9.877751,8.361683,5.3707867,3.3536615,2.5933347,1.7052357,0.9394951,0.31494412,-0.12409952,-0.32591805,-0.308689,-0.17695537,-0.22694111,-0.17444035,-0.0063258708,-0.039780647,0.031732656,0.62458766,0.81285876,0.13259616,-0.11696185,-0.3535723,-0.3759696,-0.34246325,-0.29544845,-0.17083628,-0.16614676,-0.18821564,-0.23114261,-0.19978495,-0.2240995,-0.40307742,-0.8512031,-1.5068952,-2.4136825,-2.8363688,-3.1330438,-3.0908644,-2.7058673,-2.1108341,-1.8416429,-1.8663707,-1.7564044,-1.6569338,-1.1803584,-1.1075404,-1.2361723,-1.3436332,-1.3256954,-1.2598304,-1.0812323,-0.90317965,-1.090932,-1.3480065,-1.7543869,-2.0040944,-2.0154457,-2.1554341,-2.151812,-2.1217785,-2.313994,-2.2669587,-1.9540381,-1.9581606,-2.2173662,-2.1263843,-2.2830145,-2.1136165,-2.1334367,-1.9540727,-1.9539559
-2.7998118,-2.7497046,-2.7271335,-2.7278798,-2.56728,-2.8561776,-2.8509376,-2.8759923,-2.9829443,-3.0544238,-3.1869183,-3.188219,-3.0277781,-2.8696346,-2.6433284,-2.6234848,-2.6739583,-2.4830084,-2.0703034,-1.8525126,-1.7415502,-1.6221063,-1.6403625,-1.8548939,-2.300734,-2.327553,-1.975038,-1.9421852,-2.0916252,-2.189133,-2.1734133,-2.2296119,-2.3353012,-2.1422687,-1.7859552,-1.2124741,-0.62655336,0.16244224,0.920944,1.850155,2.689876,3.113136,3.4576697,3.3709164,2.8538442,2.2665715,1.7127198,1.3896427,1.0410148,0.7182941,0.16465503,-0.49756122,-1.1804016,-1.8240263,-2.1478257,-2.1433547,-1.7888893,-0.93016744,-0.25411975,-0.123208776,-0.32920283,-0.5942441,-0.79423213,-0.843905,-0.80045855,-1.0205395,-1.6857574,-2.2678063,-2.6774085,-2.4887867,-1.811109,-1.0483631,-1.0150298,-1.0457603,-1.1714069,-1.2142286,-1.1671869,-1.1420366,-1.2169544,-1.2690682,-1.386618,-1.4899826,-1.6604862,-1.9081192,-2.338582,-2.6289601,-2.480096,-2.4791613,-2.6857753,-2.978727,-3.1251929,-3.0939984,-3.025301,-2.7029183,-2.5290067,-2.465345,-2.5638895,-2.320001,-2.1531172,-2.200942,-2.169787,-2.2328076,-2.5644102,-2.692255,-2.7291017,-2.8159213,-2.8971438,-2.8362012,-2.8224573,-2.870415,-2.8716714,-2.9521904,-2.8845737,-2.5672815,-2.568975,-2.8819926,-2.851166,-2.89607,-2.8536797,-2.8198602,-2.5672176,-2.567225
-1.6820242,-1.8862689,-1.889712,-1.8477184,0.14880556,-1.5404981,-1.390096,-1.2638491,-1.1171839,-0.96292186,-0.18051106,-0.24155444,0.04251124,0.9345971,1.9321775,2.504119,1.9599583,0.9745204,0.20402646,-0.10364926,-0.11692995,0.0093845725,0.3758821,0.84637463,0.7538835,0.5864663,0.4770025,0.6828468,1.0519154,1.3770636,1.3446734,0.76333547,-0.41462564,-1.3840494,-1.4305634,-1.0282621,-0.61976206,-0.2730198,0.035233438,-0.22228515,-0.5153851,-0.82570684,-1.0872024,-1.376122,-1.7697463,-2.1986763,-2.5891783,-2.5343974,-2.0526166,-1.0945897,-0.4109586,0.07529512,-0.18448868,-0.9597646,-1.1138163,-0.95150155,-0.56426024,0.0034803972,0.16452625,-0.08628091,-0.6427115,-0.9852014,-0.7691262,-0.5567091,-0.23654048,0.6035871,1.7136064,2.0149314,2.009313,1.4979323,0.92281747,0.42135337,0.35381156,0.4733136,0.57105434,0.5845947,0.5085384,0.42255992,0.4439624,0.3632495,0.29769516,0.23433429,0.19040602,0.0510599,-0.51391435,-1.6202232,-1.900289,-1.9513036,-1.8700327,-1.8846078,-1.9568827,-2.039214,-2.009938,-1.8112489,-1.7577548,-1.304087,-0.5809749,-0.45009434,-0.6433334,-0.6095289,-0.6080337,-0.49399126,-0.6647613,-0.648557,-0.46289527,-0.4083317,-0.566026,-0.69541574,-0.63756406,-0.53069973,-0.59401894,-0.5480163,-0.67850435,0.14882183,0.14473367,-0.52970535,-0.5398165,-0.68944186,-0.6918357,-0.6948824,0.14896247,0.14898479
-1.8309278,-1.5836971,-1.4871825,-1.3315775,-2.5098162,-1.279326,-1.3380282,-1.3680185,-1.4124056,-1.6199522,-1.957758,-1.958751,-2.0048633,-2.1031723,-1.994311,-1.9166105,-2.0373883,-2.0589528,-1.8730224,-1.8146412,-1.7973719,-1.7557007,-1.7315164,-1.7243385,-1.5481045,-0.6091619,0.1949515,-0.012159228,-0.13380715,-0.21718347,-0.36528167,-0.7723904,-1.3973881,-1.3842772,-1.1167669,-0.94740987,-0.8484981,-0.5943594,-0.21996382,-0.028306544,-0.027832568,-0.27511612,-0.43506044,-0.36354887,-0.33323187,-0.45926225,-0.6593648,-0.86401284,-0.9809376,-0.54654914,-0.056799173,0.17987841,-0.014395848,-0.6331642,-0.91233957,-0.899521,-0.7234398,-0.43480712,-0.33924627,-0.31106922,-0.1278744,0.22165978,0.48264477,0.5926692,0.70057636,0.60988194,0.57847565,0.2534777,0.34036306,0.8196094,1.5159831,2.1791883,2.4774666,2.4043145,2.344908,2.3684442,2.380412,2.4174018,2.361254,2.3843076,2.2965925,2.1180243,1.8155582,1.5129077,0.9243003,0.39332926,0.30326223,-0.3311539,-1.0599862,-1.5729121,-1.6552922,-1.5210079,-1.4154928,-1.1655607,-1.2075219,-1.464895,-2.0046573,-2.1476471,-2.1003692,-2.2228494,-2.278275,-2.5135899,-2.8736324,-3.0831041,-3.298958,-3.2720466,-3.1611888,-3.0246902,-2.9003086,-2.8403554,-2.8474808,-2.8811433,-2.8298488,-2.509866,-2.5113375,-2.742083,-2.7841594,-2.7729301,-2.7928386,-2.7817423,-2.5098975,-2.5098324
-2.9794755,-3.0357578,-3.055559,-3.1365194,-2.695778,-3.2724688,-3.2608328,-3.2360003,-3.1478927,-2.966006,-2.6338382,-2.5511396,-2.4765396,-2.4879189,-2.341569,-1.5603604,0.06591713,0.7801721,0.96092325,0.8531905,0.80779487,0.65166676,0.3932004,-0.26247346,-1.3891964,-2.8316827,-3.6182013,-3.7169232,-3.5277019,-3.2144165,-2.9465892,-2.8259215,-2.8046794,-2.8450146,-2.8176405,-2.6144934,-2.27825,-1.8900409,-1.8342042,-1.8160061,-1.4097407,-0.8604839,-0.30906588,0.22702928,0.59561366,0.8177365,0.7359528,0.38242385,-0.15407544,-0.8582231,-1.4945269,-2.131753,-2.3761036,-1.9975967,-1.6318069,-1.451752,-0.8810848,-0.15640062,0.32300597,0.21441835,0.04018879,0.071382225,0.15275839,0.15310717,0.08816761,0.0026363432,-0.6129063,-1.1563896,-1.5097146,-1.3271905,-1.7302006,-1.8275177,-1.929996,-1.9535978,-1.9936935,-1.9807065,-1.9447019,-1.9740921,-2.051834,-2.0951679,-2.0959609,-2.1171246,-2.230817,-2.4361444,-2.734211,-2.974189,-3.1856215,-3.5619888,-3.6571312,-3.5651522,-3.5095296,-3.515205,-3.5981932,-3.572495,-3.4600716,-3.2056036,-2.799179,-2.484491,-2.3430727,-2.3590856,-2.334763,-2.3746893,-2.216568,-2.0463498,-1.9484,-2.0092154,-2.1221235,-2.2271042,-2.2164316,-2.4896708,-2.5343769,-2.4676902,-2.3639853,-2.695786,-2.693417,-2.543714,-2.5023732,-2.3720846,-2.424068,-2.3377223,-2.695801,-2.6958404
