0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
12.152706,11.527698,11.51704,11.223072,11.6893635,11.679772,11.1156845,9.671716,7.909854,6.520056,5.0619526,4.1961355,3.844287,3.4311035,3.100708,2.6061401,2.0211587,1.3467933,0.78593135,0.6392325,0.45954365,0.2781815,0.24667703,0.20878258,0.44410288,1.0906144,1.4204289,1.5185703,1.2225107,0.63386416,0.29835,0.29116017,0.3448007,0.8017109,0.6640667,0.011583418,-0.1928974,-0.47442317,-0.8437091,-0.9880064,-1.051306,-1.1503743,-1.1390431,-0.9113466,-0.5435631,0.004701227,0.5390067,0.8609564,1.0956352,1.5390173,1.9105966,3.2117305,4.031845,3.6037912,2.7698665,2.3234293,0.9318126,0.30375636,0.18953452,0.09611869,0.27675578,0.6617321,0.8376115,0.7877958,1.1919966,2.1668255,1.7640767,1.3591686,1.3093104,1.587383,1.2156713,0.92358065,0.799237,0.64673495,0.42947918,0.1751632,0.3171111,0.5444396,0.673984,0.50873196,0.5102948,0.10287215,0.9515476,1.8267328,1.8731796,1.6419435,0.7642746,-0.2167499,0.116753906,0.9253251,0.8677529,0.20183483,0.81072533,1.2787608,1.2581451,1.0531249,1.4511449,2.1328194,2.6528854,2.6671789,3.0361066,2.9112566,2.3651154,1.5686595,0.29439345,0.13891403,0.25124526,0.17300373,0.11435184,-0.0017935522,0.13489482,0.42622194,1.8074625,2.0697756,2.0093021,1.0133659,0.95525974,1.7700152,1.0861855,0.33916804,0.40627927,0.68883556,0.7845013,0.7071264,0.56653285,0.41837355,0.24256715,0.10677993,0.051481366,-0.1584214,-0.478773,-0.42449105,-0.20104885,0.058742106,0.47054335,0.9483502,1.2154955,1.3483013,1.3303752,1.3454206,1.5232478,1.7578984,2.0947664,2.3311243,2.2567239,1.862436,1.7617614,2.2435927,3.4488902,4.005124,3.3105617,1.715984,1.0157565,1.0070157,0.85675883,0.58981323,0.7783857,0.9410798,0.88279873,0.81875557,0.7405702,0.9117155,1.1683795,1.9940739,2.9244127,3.4971445,4.064862,4.481328,5.26226,7.4871492,8.681263,9.588993,10.383286,9.9786,9.979439,9.978977
-2.6404576,-2.6013572,-2.5366712,-2.5676627,-2.5368366,-2.4475996,-2.5890985,-2.784185,-3.0374627,-3.151332,-2.9518154,-2.65449,-2.5552015,-2.5690107,-2.688354,-2.7668066,-2.590146,-2.3785915,-2.0788124,-1.8256087,-1.7633411,-1.8175676,-1.9630991,-2.1625676,-2.2643187,-2.3419683,-2.355385,-2.5113168,-2.7093441,-2.977201,-3.2432184,-3.3150566,-3.296312,-3.2522266,-3.1071398,-2.9900575,-2.835159,-2.7734218,-2.716356,-2.7520628,-2.6987073,-2.549727,-2.3866446,-2.2682605,-2.0996559,-1.7936394,-1.4588718,-1.4079399,-1.6575662,-2.040319,-2.289072,-2.50455,-2.6899242,-2.5015311,-2.3984742,-2.196711,-2.0324783,-2.1866732,-2.3872297,-2.6500401,-2.62048,-2.2726994,-1.3338056,-0.74606127,-0.60059744,-0.5394093,-1.0254508,-1.3225219,-1.4160537,-1.6322296,-1.6172122,-1.4654027,-1.1834711,-1.0189167,-0.8623037,-0.74440426,-0.7081603,-0.7519956,-0.8685057,-0.886991,-1.0131935,-1.5330671,-2.3933017,-1.8163822,-1.5342498,-1.5820286,-1.4306936,-0.8417326,-1.5119398,-2.1077042,-2.5202951,-1.8564785,-1.1464508,-0.7368306,-0.18138975,0.009147547,-0.523601,-0.96455264,-1.146059,-1.1412851,-0.8602479,-0.9167378,-1.0142473,-0.94002867,-0.6167408,-1.0206069,-1.3549459,-1.7453315,-1.6170906,-1.2418821,-0.5222755,-0.18023965,0.73356473,0.8183597,0.5355182,0.6642486,-0.055968955,-1.3312681,-1.7066467,-2.0186317,-2.5375657,-2.5596135,-2.2879963,-2.090592,-1.8017263,-1.5525144,-1.3935025,-1.2029095,-1.0474429,-0.82500947,-0.8332794,-0.6801101,-0.54040325,-0.40881574,-0.48493934,-0.53510267,-0.5607993,-0.55463684,-0.55364573,-0.5705668,-0.5423665,-0.5303023,-0.47357062,-0.37198514,-0.32395878,-0.5013702,-0.78868604,-1.0471312,-1.1402586,-1.212844,-0.9671119,-0.46258995,-0.28502733,-0.12641081,-0.09581685,0.25914535,1.3937029,4.4563665,6.3764277,7.482464,8.447778,9.495777,10.361282,11.278017,11.545301,11.532838,11.41222,11.286403,11.054309,10.109171,9.215936,8.311449,7.2804003,4.793889,4.7971935,4.7921944
-0.7592345,-0.8116715,-0.7517823,-0.7164321,-0.6072624,-0.6971035,-1.0132431,-1.5133543,-1.6185716,-1.6498709,-1.4878359,-1.5774189,-1.7015835,-1.7656724,-1.9051968,-1.999615,-1.7498016,-1.6575096,-2.228311,-2.649742,-2.845716,-3.024597,-3.2002573,-3.3543634,-3.3964036,-3.3017144,-2.971963,-2.5609198,-2.2152665,-2.0175378,-1.6254842,-1.395825,-1.2719927,-1.2132646,-1.262474,-1.3867381,-1.4905624,-1.5888652,-1.6295071,-1.7109021,-1.8415542,-1.9787259,-2.009929,-2.0530229,-2.1344686,-2.1579137,-1.9463185,-1.6742862,-1.2771869,-0.5711774,-0.39637205,-0.48925152,-0.34250355,-0.18112275,-0.2980711,-0.3102362,-0.4263752,-0.73881,-0.9872471,-1.3166198,-2.0951872,-2.5119047,-2.4645038,-1.8994358,-1.8316556,-1.8713851,-1.8417656,-1.6763229,-1.6712704,-1.854924,-2.087311,-2.1270907,-2.190182,-2.0706606,-1.9418882,-1.8329713,-1.7462668,-1.6172156,-1.4299169,-1.4778208,-1.0430539,-0.262217,-0.005335331,0.42612097,0.3024052,-0.23795095,-0.06338589,-0.27732676,-0.66955066,-1.019777,-1.2873492,-1.1725103,-1.2009614,-1.6446873,-1.8888161,-1.7792453,-1.9833133,-2.336502,-2.22933,-1.893523,-1.5234536,-1.3276293,-1.1727836,-1.4224627,-1.8258455,-1.6243684,-1.8206847,-2.206543,-2.4550405,-2.6790366,-2.806109,-2.2550118,-1.8965924,-1.9329045,-1.8859653,-1.7411017,-2.3753605,-2.7170744,-2.8851187,-2.826149,-2.547198,-2.5786366,-2.6389382,-2.5821083,-2.5749507,-2.5581074,-2.4841905,-2.407403,-2.2913377,-2.3048286,-2.4237027,-2.4049718,-2.2893682,-2.0165393,-1.8988365,-1.7030145,-1.5833063,-1.4386709,-1.3800675,-1.2645472,-1.1227651,-1.0347081,-0.93439573,-0.8378295,-0.89124084,-0.94251037,-0.8719051,-0.5746579,-0.49270666,-0.45137173,-0.56723404,-0.71907735,-1.7737476,-2.1684473,-2.157609,-1.782102,-2.0098293,-1.9643805,-1.7860615,-1.7211418,-1.6905327,-1.6643536,-1.5578165,-1.4768958,-1.4344063,-1.4110205,-1.4711616,-1.4950497,-1.4895827,-1.3690835,-1.43314,-1.5094306,-1.4486405,-0.14475895,-0.14565001,-0.14468293
-1.6840461,-1.7419304,-1.5707055,-1.2808512,-1.2076234,-0.9921454,-0.72203016,-0.36650002,-0.30560794,-0.30887356,0.07268992,0.27611327,0.14482853,0.22478773,0.49126613,0.5655406,0.8408185,1.0292015,-0.026533574,-0.6098998,-0.6951519,-0.54188406,-0.4966271,-0.8237471,-1.3289211,-1.8644857,-2.1693301,-2.392826,-2.3828447,-2.2253547,-2.0291069,-1.8506122,-1.6463454,-1.448206,-1.1447134,-1.0930066,-0.8814805,-0.7654509,-0.7339471,-0.67148155,-0.6125172,-0.6070053,-0.59394497,-0.60267216,-0.61974347,-0.29074723,0.29614633,0.73379564,1.0636195,1.4320962,1.2118756,0.52774054,0.17251846,0.22321892,0.40797207,0.63566995,1.0614748,1.0536878,0.97944784,0.81253415,-0.5184896,-1.104121,-1.1115414,-0.42993164,-0.4848334,-1.0205963,-1.6958082,-1.9527373,-1.8796682,-1.5684853,-1.3831912,-1.1621236,-1.2240453,-1.184006,-1.1269964,-1.0392927,-1.0130017,-1.0147895,-0.86856747,-0.46296787,0.6858262,1.3620493,0.902521,-0.05214955,0.026097573,-0.28786516,-0.25129563,0.47913003,0.5428627,0.33089712,0.14228368,-0.06808697,-0.3030979,0.14663026,2.407229,6.160746,8.845861,10.404535,11.320853,11.637538,11.685795,11.62551,11.564357,11.584539,10.358078,7.4064655,3.272832,0.81801987,-0.22729835,-0.59834945,-0.59921527,-0.2524222,-0.107185066,0.44379687,0.554489,1.0414178,0.19968952,-1.0204575,-1.2925961,-1.212523,-1.0350655,-0.7616651,-0.8358608,-0.92304003,-0.9351617,-0.8320104,-0.70875275,-0.5238961,-0.36634922,-0.05905041,0.17928678,0.12358934,0.16668689,0.022429347,-0.2254447,-0.50921404,-0.7647829,-0.90267,-0.94660854,-0.9107456,-0.8867926,-0.86077476,-0.69988346,-0.16468571,0.2736379,0.38935322,0.13406514,-0.21176615,-1.2063326,-2.204797,-2.2790112,-0.8810464,0.0005288422,-0.064195916,-0.1788439,0.1445277,-0.091770366,-0.27513856,-0.26693457,-0.2207697,-0.14537817,-0.12800819,-0.1302228,-0.21917146,-0.4483807,-0.70159614,-0.90029585,-0.77892053,-0.60629916,-0.41901296,-0.09978646,0.24063295,0.11216879,0.6317854,0.6319355,0.6317259
-0.9472116,-1.3160992,-1.4066722,-1.6267862,-1.6737063,-1.7171245,-1.6907127,-1.6349711,-1.5853553,-1.477463,-1.7601078,-2.1168964,-2.2916884,-2.1704893,-1.8442369,-1.3351295,-0.9906419,-0.7344373,-0.0666941,0.28521356,0.32742923,0.29828557,0.47074038,0.97305375,1.4871106,1.69275,1.5064268,1.4518065,1.5749707,1.461453,1.0249937,0.47498393,-0.1310971,-0.91100025,-1.6595161,-1.609301,-1.7269872,-1.6805625,-1.4887012,-1.2174586,-0.992033,-0.56395984,-0.3824547,-0.32332748,-0.13406852,0.019870043,0.022343874,-0.026536494,-0.12521279,-0.63979405,-1.2927545,-1.7188895,-1.0931311,-0.6094338,-0.18515238,-0.20875809,-0.10650669,0.27601466,0.3926041,0.4133674,0.5392069,0.8916518,1.2220404,1.021618,1.0245367,1.4147102,1.8195359,1.9626634,2.144443,2.5019424,2.9191728,3.2865808,3.5556471,3.5537035,3.226841,3.079605,2.9456766,2.8504834,2.7128947,2.6052456,2.1877432,1.6436585,0.48102677,-1.0685489,-1.2159028,-1.1073635,-1.5211748,-2.1874156,-2.1006393,-1.9867849,-1.9570057,-1.8488196,-1.972533,-1.3367279,-1.0837451,-1.1964977,-1.2735806,-1.0364139,-0.59647965,-0.20970853,-0.41290197,-0.5363089,-0.55839175,-0.5630623,-0.48279005,0.36409968,0.81350124,1.11904,1.1484952,1.1114295,1.0009352,-0.82381946,-1.9406041,-1.3025022,-0.6410327,-0.077409,-0.14121118,-0.40835726,-0.4837967,-0.5106608,-0.6127127,-0.41781017,-0.3198206,-0.29260865,-0.25984937,-0.2448068,-0.27869028,-0.42353934,-0.555922,-0.6861857,-0.5379121,-0.42267913,-0.38236898,-0.12115772,0.18036996,0.29797003,0.3035109,0.25554058,0.23286277,0.12670171,0.005361378,0.001275301,-0.014094308,-0.1384601,-0.18718076,-0.027162775,0.28309545,0.33719784,0.20943734,-0.25035772,-0.8327249,-0.9544689,-0.097474486,0.26699874,0.24674633,-0.51877457,-0.60273814,-0.32081425,-0.12117255,-0.07796414,-0.16570263,-0.3943146,-0.6194413,-0.76310784,-0.7181763,-0.75971127,-0.71029145,-0.7676036,-0.7437401,-0.45448893,-0.10390918,0.10008151,0.4520715,0.75686693,0.75747025,0.75698096
-1.7771467,-1.7967527,-1.7961447,-1.6575546,-1.874169,-1.8148854,-1.4804484,-0.45630774,0.28154874,0.69764185,0.961177,1.3297113,1.5049963,1.6868398,1.7253745,1.356821,0.8527936,0.92395943,0.68442434,0.34266338,0.2306296,0.17228195,0.04894346,-0.13456279,-0.12485838,0.4242636,1.1125976,1.9004858,3.1447215,4.681075,5.964601,6.6002703,7.0820127,7.2906685,7.1962976,7.182269,6.9120784,6.555246,6.142631,5.657792,5.294841,4.5741067,3.9810915,3.5848203,2.8124387,1.729318,0.5456675,-0.2783114,-1.0005562,-1.6440501,-2.1178265,-2.3210979,-2.207756,-1.8828198,-1.6668751,-1.2955307,-0.8116605,-0.9664135,-1.2778282,-0.8641158,-0.41818145,-0.6348369,-1.424179,-2.0907469,-2.228763,-2.1838448,-1.77966,-1.3929011,-1.1856848,-1.029077,-0.73980266,-0.5413124,-0.29176882,-0.33358392,-0.51542085,-0.4664169,-0.5262856,-0.47654003,-0.20593262,0.4644227,1.0370315,0.09852841,-0.15856865,0.47253808,1.4039327,4.9441247,8.304195,10.653671,12.092239,12.277886,11.726839,9.115379,4.80696,-0.1135366,-0.9989115,-1.0443047,-0.53760415,-0.20803893,-0.42963758,-0.8095956,-1.0785295,-1.1180906,-1.1922866,-1.2390959,-1.4114012,-1.2843904,-0.8833747,-0.93549716,-0.89708334,-0.9423877,-1.6829088,-1.7231451,-1.1303635,-1.2748692,-1.3214114,-1.173378,-1.2083509,-1.2766169,-0.6896008,-0.07590406,0.30314806,0.7151856,0.6980136,0.45241135,0.0024397373,-0.26231003,-0.41799682,-0.4954478,-0.7405312,-0.97944975,-1.0064567,-1.1641401,-1.4314412,-1.394886,-1.3615289,-1.3314561,-1.2956845,-1.2909939,-1.2644167,-1.1940646,-1.2049394,-1.2595792,-1.3347026,-1.3036652,-1.192208,-1.1670763,-0.8719708,-0.39399183,-0.6466561,-1.271121,-1.5010753,-1.1076628,-0.92362463,-1.2128886,-1.5710256,-2.0199983,-1.0003668,-0.02117744,-0.10725799,-0.22573656,-0.36942118,-0.49234465,-0.6038373,-0.9159631,-1.2079846,-1.4867853,-1.6415473,-1.8379513,-2.071426,-2.2310526,-2.214234,-2.080018,-2.0206232,-0.95846856,-0.96065617,-0.95820457
-2.2841225,-2.1069665,-2.1673872,-2.0928664,-2.268637,-2.1766267,-1.9490802,-1.7086191,-1.4977108,-1.322937,-1.0054196,-0.56400865,-0.14554632,-0.13303982,-0.4332366,-0.7712282,-0.9578016,-0.92801714,-0.72094053,-0.62428796,-0.6071522,-0.70525855,-0.8642501,-1.0775216,-1.424783,-1.7862307,-2.0114107,-2.0730486,-2.0323615,-2.0806441,-2.1363883,-2.0884783,-1.9635073,-1.8602251,-1.5556364,-1.1041734,-0.6637546,-0.24338542,0.15891285,0.49346757,0.7831514,1.1726115,1.4399416,1.6275861,1.8040488,1.8949828,1.8586435,1.5854753,1.0869801,0.5946754,0.45456806,-0.075151,-1.0600674,-1.3185416,-1.1128976,-0.60277313,0.3639497,0.94003844,0.5513912,0.05715078,-0.21414605,-0.49998668,-1.0407448,-1.2303251,-0.74446565,-1.0736829,-1.6101187,-1.7119293,-1.4349717,-0.8642652,-0.7534949,-0.8360232,-1.2091519,-1.2575611,-1.1727959,-1.139527,-1.1082913,-1.1083767,-0.9808524,-0.66895306,-1.0819731,-1.3271588,-0.89502597,-0.79879737,-1.0408138,-1.3349783,-1.5325758,-1.3896062,-1.3469669,-1.0303521,-0.70989823,-0.3989293,-1.0197635,-1.9085696,-2.4663057,-2.7657046,-2.412307,-2.0860589,-1.5979835,-1.2617943,-1.2480106,-1.1811852,-1.0966161,-0.76513416,0.078252494,0.45817155,1.0930259,1.1730354,1.116384,0.8563209,-0.27867207,-0.4607315,0.2504491,0.057958767,-0.25817496,0.3883689,0.33470833,-0.37341797,-0.21042755,-0.03442113,-0.25522977,-0.7256192,-1.1416061,-1.4112136,-1.5708469,-1.6636266,-1.6833994,-1.7265041,-1.8687131,-2.1114151,-2.2956333,-2.4038558,-2.586178,-2.7423525,-2.7382889,-2.664959,-2.4047275,-2.2522216,-2.2074578,-2.1732683,-2.1390715,-2.163014,-2.228506,-2.3652318,-2.3739996,-1.7143514,-0.87522566,-0.73351943,-1.2481077,-1.7325351,-1.5078124,-0.68116724,0.20860656,0.3991904,0.50605655,0.48680776,0.7689716,0.19410361,-0.23451608,-0.422209,-0.58418894,-0.8595952,-1.1739764,-1.7037594,-2.083951,-2.2546558,-2.3095284,-2.3294892,-2.389229,-2.3516607,-2.2141795,-2.0916576,-2.0336552,-1.1237841,-1.1251165,-1.1233262
-1.3465832,-1.6673566,-1.6849833,-1.7732247,-1.5631943,-1.4030871,-1.3932135,-1.3615319,-1.4891571,-1.5886455,-1.2660177,-1.0727793,-1.2624223,-1.3413928,-1.3884283,-1.6440343,-1.7006173,-0.96250033,0.034118637,0.35998464,0.53996766,0.8076304,0.8526242,0.55248004,0.104960114,-0.37432998,-0.70843464,-1.0281104,-1.274799,-1.379318,-1.3991704,-1.4200492,-1.4876386,-1.4916075,-1.2281542,-1.2027637,-1.1910423,-1.3253651,-1.4408228,-1.609628,-1.7298737,-1.7196636,-1.6874431,-1.5963063,-1.3312519,-0.7473742,-0.20194352,0.045177758,-0.07409012,-0.613155,-1.0775629,-1.4771008,-0.82679254,-0.15919617,0.28104925,0.5400562,1.081651,1.0623931,1.0452597,0.8759253,0.8336382,1.8653606,5.31344,8.764225,10.28182,10.891649,10.69792,10.382277,10.243296,9.670639,9.091476,8.3783045,7.366325,6.709608,6.013589,5.2502446,4.4262953,3.3949404,1.924949,0.8862612,0.4759336,-0.2014179,-0.1012838,0.55797577,0.46692672,-0.25190678,-0.7433516,-0.33502102,-0.0721176,-0.15145211,-0.47619706,-0.5114248,0.16092819,0.24827185,1.0658106,1.4792963,0.60212606,-0.5716276,-0.96615434,-0.7431641,-0.1373143,0.07346077,-0.0071843863,0.16607364,0.4942794,0.079869986,-0.583796,-0.4049871,0.40095922,2.0058408,5.226114,9.43008,11.6095295,11.965107,11.248586,8.972459,2.8085012,-0.44303364,-0.8993476,-0.4200796,-0.1269673,0.42272073,0.75300914,0.9406122,1.1560162,1.3606331,1.5098212,1.7279882,1.778908,2.0044978,2.3121378,2.2238421,2.2242532,2.2212996,2.056899,1.8932047,1.6964378,1.5371082,1.498271,1.5301297,1.4805048,1.4579997,1.4452938,1.6291469,1.8654001,1.7794235,1.6806364,1.9674599,2.3501441,4.315358,7.237022,10.432159,11.944687,11.436979,10.651984,8.829854,6.1928744,3.1482995,2.278458,1.9189389,1.829347,2.031357,2.3781788,2.8219745,3.0279098,2.978691,2.9262953,2.9943447,3.0042624,2.5846026,2.3829753,2.3365364,1.8699074,1.1087627,1.1091934,1.1086011
-1.5570209,-1.7637653,-1.9864055,-2.1220088,-1.9125469,-1.9020989,-1.7945235,-1.6087477,-1.4252875,-1.3119104,-1.2346766,-0.8358102,-0.65325844,0.21075982,2.0775743,5.1463065,8.217153,10.056852,11.464886,11.606083,11.497071,11.334854,11.055981,10.692984,10.32864,9.310902,8.299198,7.272072,5.81989,3.579515,1.5434296,0.97232604,0.6131589,0.23013476,0.10414711,-0.051619247,-0.34610444,-0.8162067,-1.2122675,-1.7837592,-2.1087644,-2.4922955,-2.685258,-2.6450548,-2.5290334,-2.5254905,-2.6681077,-2.707305,-2.691106,-2.4441648,-2.101605,-2.176705,-2.644435,-2.5724041,-2.2724633,-2.1012049,-1.6260245,-0.9736904,-0.94792914,-1.2005106,-1.0213155,-1.004039,-1.0770833,-1.5023967,-1.5963256,-1.7812982,-1.5636823,-1.6599705,-1.7870612,-1.7776706,-1.5647289,-1.4749978,-1.2638583,-1.2702544,-1.1483495,-0.9512991,-0.7862122,-0.5553032,-0.2890549,0.03587933,-0.50702274,-1.8858118,-2.538382,-2.431408,-2.3637753,-2.275208,-2.2908163,-2.6001146,-1.704957,0.09398922,4.865791,9.620988,12.038351,12.720959,12.328268,11.201172,9.463691,7.1308093,4.088499,2.041435,0.51389927,-0.11790517,-0.5190761,-0.742192,-1.0576357,-1.4186988,-1.6937014,-1.5187078,-1.5710838,-1.4092202,-1.2504997,-1.2450144,-1.0494825,-0.67527294,-0.20658633,-0.48632026,-0.15308917,0.84666455,2.301828,4.349759,5.859237,7.5816536,8.834021,9.558023,10.191778,10.730086,11.131187,11.415175,11.767379,12.304447,12.471393,12.609638,12.766745,12.862618,12.825323,12.697481,12.691199,12.649372,12.642096,12.584349,12.485498,12.332529,11.999252,11.08668,9.985712,7.965002,4.90608,1.4098375,-0.3255831,-1.1156803,-1.2433233,-1.6509962,-1.844702,-1.5052987,-1.1799881,-0.61587435,-0.040007204,-0.20737138,-0.64802945,-0.8806031,-1.0035607,-1.0930804,-1.1005732,-1.065454,-1.0941412,-0.9052521,-0.71503854,-0.4819923,-0.41166794,-0.977288,-1.4651405,-1.9834378,-2.6717706,-3.3092911,-3.3083265,-3.3094084
-2.5975385,-2.3609142,-2.2988043,-2.3031569,-2.6172864,-2.6020029,-2.4747453,-2.2455134,-2.0670633,-2.095382,-2.3184874,-2.296045,-2.262988,-2.0532923,-1.8760316,-1.8241122,-2.017948,-2.1534224,-2.1349525,-2.106442,-2.1753793,-2.330246,-2.4275498,-2.165923,-1.4482621,-0.27628613,0.55690026,0.989921,1.3748722,1.9176165,2.4413874,2.350605,2.0677981,1.6184479,0.9818697,1.3798056,1.2553266,1.3769333,1.7868141,2.0462441,2.1479168,2.402164,2.5427032,2.5394697,2.5280762,2.195424,1.6157084,1.1239817,0.56436247,-0.50569504,-1.4376118,-2.3941662,-2.6345475,-2.343422,-2.0233326,-1.8729966,-1.5116023,-1.12695,-1.1614363,-1.3719071,-1.0729412,-0.6535321,-0.31789595,-0.92573744,-1.8811495,-2.34454,-2.040781,-1.8233573,-1.6223885,-1.1657503,-0.5656416,-0.21220645,-0.18015343,-0.18609829,-0.4407612,-0.55181575,-0.7293371,-0.9044478,-1.1084464,-1.18835,-1.5334965,-1.5745999,-1.6889333,-1.6696739,-1.4151233,-0.54273665,0.21279466,0.5732144,-0.19088238,-1.0086439,-1.5869541,-1.4657681,-1.2711,-1.7631809,-1.9167514,-2.2194116,-2.616925,-3.1102402,-3.186845,-2.881402,-2.335067,-1.9383311,-1.7859735,-1.4978364,-1.1713259,-0.68267155,0.48053756,0.99943703,1.1084876,1.0149163,0.30443704,-1.629328,-2.7828565,-1.7815034,-1.2147046,-1.1399546,-1.5233318,-1.334789,-1.0496833,-1.0604542,-1.4983791,-2.014122,-2.340601,-2.5163467,-2.671358,-2.805782,-2.8270054,-2.8715558,-2.9380016,-3.0619466,-3.0177765,-3.0669587,-3.1096344,-3.0965862,-3.1682868,-3.3845763,-3.425928,-3.4396348,-3.3919077,-3.395356,-3.49437,-3.6429844,-3.8872905,-4.0325093,-3.9145656,-3.5249696,-3.144617,-2.666446,-2.41201,-2.122913,-1.7000697,-1.6624955,-1.6434674,-1.8138213,-1.9197037,-2.1684875,-2.4862664,-2.4337013,-2.3372946,-2.2751539,-2.2730222,-2.355421,-2.4496007,-2.3782194,-2.102142,-1.856245,-1.8074384,-1.864435,-1.9876535,-1.8608167,-1.7163187,-1.6286609,-1.559304,-1.79656,-1.7961777,-1.7963251
