0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
13.100511,13.117934,13.241917,13.276053,13.086622,13.029242,12.775061,12.392311,11.662195,10.002444,8.209006,5.395806,3.561715,3.5602965,3.3093252,3.1415849,2.6095762,2.0387344,1.3876066,1.224661,1.0826483,0.40702063,-0.25488198,-0.6475456,-0.8924959,-0.86632013,0.7563927,1.1124586,0.31522423,-0.2648441,-0.111893326,-0.09857234,-0.28058845,-0.33939642,-0.5815664,-0.8604831,-0.99010444,-0.5555381,-0.0033004582,0.15396157,-0.5283428,-0.80267686,-0.8350487,-0.70396787,-0.45244732,-0.19452965,-0.030973315,0.35548028,0.73511493,0.785013,0.68361497,0.4630285,0.17900068,0.05686441,0.62974954,0.8650785,0.7136535,0.9948752,1.5991325,2.4457805,3.1015089,3.5966735,3.5187507,2.6865609,1.8688741,1.4499454,1.2309285,1.0334702,0.44455257,0.17184085,1.0232052,2.4713287,3.2263632,2.6466813,2.3124914,2.1982114,2.0152087,2.0273728,1.9948549,1.6881672,0.94164443,-0.32137048,-0.382604,-0.014288545,0.30036867,0.52628636,0.84041256,1.0473508,1.1958647,2.0488815,2.6490097,2.5413322,1.7497395,1.0304906,0.9098675,0.8893845,1.9489391,1.8638203,2.4440773,2.8597646,2.8523984,2.0965338,1.6531564,1.659256,1.9049585,2.3261738,2.5101671,2.5417113,2.81011,3.0846214,2.120699,1.7552769,1.5382597,1.4880587,1.4304353,1.5826287,1.951083,2.368412,2.8714378,3.401699,4.1592884,4.1491876,2.3458996,0.2879765,-0.072139114,0.4011253,0.18424138,-0.06933428,0.07545377,0.3916425,0.2836846,0.28816637,0.3393418,0.50594443,0.62244695,0.6082412,0.6659334,0.8150551,0.91212595,0.68070054,0.047569007,-0.2383506,0.3713259,1.1058805,1.7665553,2.3585694,2.4197826,2.503758,2.6215978,2.2728577,1.7497194,1.019371,0.53779083,-0.10291085,-0.59591764,-0.7668145,-1.1737773,-1.4093063,-1.5194999,-1.5254809,-1.4526483,-1.3404553,-1.4571269,-1.5477841,-1.6244091,-1.7208648,-1.7380555,-1.6848567,-1.5163558,-1.3437258,-1.1032512,-0.8083256,-0.34441972,0.12928694,0.332249,0.5210849,1.0317235,1.4793541,1.8456056,1.9202101,2.020251,2.0500937,2.258755,2.596981,2.6297722,2.6503372,2.8130314,2.9437113,3.0839963,3.2818823,4.3084474,5.3314457,6.3650517,7.739438,8.680683,9.437953,10.015701,9.984998,9.984701,9.985219,9.984616,9.984486,9.984755
-2.4395852,-2.4118516,-2.434228,-2.5424526,-2.6262984,-2.663402,-2.6399946,-2.6337676,-2.6607916,-2.734799,-2.7638097,-2.7967143,-2.697997,-2.81854,-2.8838158,-2.803229,-2.6483436,-2.5638351,-2.4172518,-2.3491068,-2.2709632,-2.362287,-2.499253,-2.1982234,-1.8527477,-1.00629,0.074307434,-0.11565015,-0.46519616,-0.7716205,-0.8767359,-0.9639227,-1.0285158,-1.173671,-1.3047118,-1.8933738,-2.500836,-2.9025297,-3.3541174,-3.3923607,-3.0180073,-2.6574924,-2.4489312,-2.2504418,-2.0908377,-1.8715085,-1.6234651,-1.3920894,-1.0420676,-0.8016578,-0.8797149,-1.3267409,-1.6600285,-1.9306836,-2.3549237,-2.5429602,-2.5782788,-2.5716965,-2.6063716,-2.580265,-2.5292492,-2.612454,-2.2006173,-1.5880978,-1.4233327,-1.3679452,-1.3827071,-1.4121823,-0.5568113,0.13630888,-0.18635957,-0.92035836,-1.1531502,-1.3392595,-1.3135645,-1.278009,-1.2891638,-1.235938,-1.1068028,-1.064961,-1.011568,-1.0853924,-1.2545663,-0.91732514,-0.77558887,-0.7745422,-0.9035527,-1.6800181,-3.013412,-3.2673504,-2.7795386,-2.5260386,-2.3086705,-2.4352565,-2.327866,-2.9366603,-3.601488,-3.550396,-3.2482662,-2.5534751,-1.6222669,-0.5903921,0.7281217,1.4246292,2.0597477,2.7435527,2.8917997,2.5723875,1.9883518,1.0758944,-0.76031375,-2.0502334,-2.6682935,-2.7010775,-2.6908095,-2.7654452,-2.8888454,-2.9530547,-3.045673,-3.0697498,-3.0306396,-2.876069,-2.5389495,-2.6719408,-1.7359585,-0.2605239,-0.16993427,-0.43085515,-0.78003526,-0.7475593,-0.35941023,0.040789068,0.54660946,0.73273426,0.6811805,0.56724024,0.6206392,0.68054235,0.63961565,0.5610743,0.65233284,0.66214746,0.35180712,-0.21509784,-0.7002123,-0.9996804,-1.2438565,-1.4833285,-1.6657188,-1.6551392,-1.6178843,-1.5373361,-1.5776532,-1.7746305,-2.231329,-2.2559152,-1.9741064,-1.7473259,-1.5613569,-1.4140375,-1.2741892,-1.1891667,-1.0587808,-0.8460146,-0.6791252,-0.54410017,-0.47494543,-0.48413765,-0.63822305,-0.82347274,-1.0626603,-1.2786071,-1.6970934,-2.2083573,-2.5143945,-2.7474024,-2.9085085,-2.9953027,-3.061864,-3.0798824,-3.0631702,-3.0736346,-3.1256084,-3.162804,-3.1202846,-3.066689,-3.0671477,-3.072341,-3.0501037,-3.0396824,-2.9700804,-2.8227518,-2.6949234,-2.5243158,-2.5108771,-2.3870559,-2.095921,-0.99418867,-0.9940275,-0.9935839,-0.99364007,-0.99382037,-0.9940257
0.52874887,0.51087815,0.29352885,0.2161116,-0.16333503,-0.14654028,-0.34460276,-0.4435247,-0.53499275,-0.29968736,0.1128975,0.19466104,0.26415378,0.40812445,0.57216644,0.61867476,0.6451721,0.6929658,0.85741556,0.76320887,0.40420997,-0.1986341,-0.87520576,-1.5754044,-2.1271744,-1.5784512,-0.6501488,-1.055108,-1.4442647,-0.6761719,-0.15871751,0.26095903,0.5667028,0.6914344,0.6164503,0.01142776,-0.71026504,-1.1399077,-1.3572738,-1.6761802,-1.9837804,-1.8863292,-1.8451154,-1.7906463,-1.7376227,-1.7133248,-1.6818756,-1.6953063,-1.8689951,-1.9616783,-1.6488267,-1.0265446,-0.68672776,-0.68856347,-0.81526196,-0.9850925,-1.2374007,-1.2661221,-0.9997786,-0.87275326,-1.0328435,-1.0704892,-1.352565,-0.789099,-0.6026371,-0.87227535,-1.2056983,-1.2054521,-1.4161925,-1.3224199,-1.2073659,-1.616354,-2.0180252,-1.8780853,-2.0263672,-2.1153278,-2.075268,-1.8772051,-1.7454896,-1.9183458,-1.3300449,-0.09192227,-0.16037655,-1.1701831,-1.5839472,-1.6178366,-1.4870521,-1.0871524,-0.5677331,0.030486643,0.30312055,0.037374347,-0.856734,-1.3160621,-1.5233624,-1.6354427,-1.7476811,-1.9407914,-1.908797,-1.9123262,-1.7835573,-2.1327808,-2.7166286,-2.7013497,-2.7552547,-2.6517224,-2.3770323,-2.0770216,-1.9118507,-1.7680144,-1.286365,-0.667363,-0.1569933,-0.15253334,-0.24324547,-0.35346222,-0.511101,-0.53249824,-0.3892079,-0.19344491,-0.22158597,-0.31746435,-0.75932974,-1.2243671,-1.5521986,-1.2086921,-0.5271807,0.097601414,0.6443344,0.6815311,-0.058781095,-0.48249817,-0.40874052,-0.278182,-0.096674174,0.083079904,0.2285302,0.3173511,0.31237465,-0.2594132,-1.099858,-1.9149387,-2.1569757,-2.033864,-1.5541801,-0.93379825,-0.21564765,0.3604406,0.7064191,0.6933917,0.59997785,0.24052802,-0.33004677,-1.1680583,-2.086011,-2.707495,-3.2567215,-3.442356,-3.527739,-3.5574608,-3.5889618,-3.6153693,-3.5896914,-3.5716965,-3.5359788,-3.5343733,-3.581654,-3.6268845,-3.6776931,-3.710305,-3.6389241,-3.3874304,-2.8171358,-1.9702833,-1.328492,-0.94930196,-0.51407564,-0.22935349,-0.16576289,-0.2633161,-0.37022787,-0.43403175,-0.37325945,-0.35584572,-0.37760288,-0.38834992,-0.38226688,-0.40685827,-0.47383,-0.46636847,-0.34660807,-0.31243265,-0.3464108,-0.6342598,-0.7764657,-0.70823264,-0.69265294,0.48782143,0.48776862,0.4856468,0.4870765,0.4877929,0.4878472
-2.4995735,-2.4646072,-2.3911166,-2.2650976,-1.9129418,-1.8115281,-1.5115886,-1.1972191,-0.9887794,-0.7190386,-0.58369076,-0.7035719,-0.8484435,-0.9246634,-0.9358565,-1.1230582,-1.3150678,-1.3751286,-1.465358,-1.355455,-1.0800542,-0.5969502,-0.28918672,0.030853868,0.0396249,-0.19831824,-0.07956776,-0.06601432,-0.39013565,-0.9141637,-1.1166122,-1.2657849,-1.3221723,-1.286581,-1.1353488,-1.1646125,-1.1204933,-1.220142,-1.4022343,-1.3998659,-1.1505667,-1.0870423,-1.2325451,-1.3495877,-1.4490502,-1.5207968,-1.5556151,-1.5513109,-1.4420288,-1.1203991,-0.7531456,-0.68118966,-0.9420025,-1.4608077,-1.9934402,-2.266962,-2.439447,-2.574866,-2.5648646,-2.2901871,-1.6125078,-1.0700989,-0.20565939,0.7905803,0.6657498,0.4676649,0.4878817,0.7209861,0.094731666,0.074664086,-0.10159079,-0.8367542,-1.5508374,-1.8408668,-1.8713689,-2.047455,-2.1242127,-1.9772794,-1.6768688,-1.3238022,-0.852749,-0.7626217,-0.87180066,-1.0774986,-1.0171014,-0.7478838,-0.16725346,0.6481658,0.53598666,-0.07716785,-0.17660376,-0.4405604,-0.53761154,-0.33027744,0.131688,-0.10355522,-0.4247372,-0.6490285,-0.8090496,-0.6905879,-0.45952624,-0.3866123,0.19089577,0.8387079,1.4178418,2.535893,1.9979901,0.9192184,-0.058006287,-0.8150857,-1.2831695,-1.6396285,-1.7936496,-1.7964998,-1.8513197,-1.9652704,-1.9869336,-1.6284119,-1.3750521,-0.7198953,-0.20621157,0.6097343,4.119116,9.129084,11.938036,12.129594,11.850048,11.228374,9.923411,7.950547,5.0523586,2.3306856,1.0651666,0.7204006,0.5106273,0.34785265,0.42174992,0.5022341,0.45962676,0.22103395,0.016039968,-0.32688105,-1.0281276,-1.4383489,-1.2340562,-1.0475696,-1.1659416,-1.4743686,-1.6949694,-1.7041484,-1.656563,-1.5079646,-1.3692422,-1.2170858,-1.0655451,-0.70154124,-0.44462764,-0.41125667,-0.40481666,-0.29510272,-0.15848513,-0.17593564,-0.121284336,0.12265895,0.30483282,0.45172122,0.5296456,0.54190433,0.4399852,0.2794661,0.068631664,-0.030086577,-0.26600808,-0.7356869,-1.2659334,-1.8493137,-2.3020492,-2.4505706,-2.560874,-2.6367197,-2.679162,-2.6922538,-2.725748,-2.7815933,-2.782187,-2.7697802,-2.7088041,-2.6223767,-2.5961866,-2.5875883,-2.6344464,-2.6050725,-2.6440284,-2.3245993,-2.2907634,-2.1007152,-1.9516952,-0.11013335,-0.109923065,-0.11378944,-0.11093509,-0.10959858,-0.10980219
-0.34478247,-0.28490558,-0.31898007,-0.2094565,-0.12580481,-0.09624392,-0.27059376,-0.48689196,-0.43429574,-0.16495058,0.013792291,-0.17081594,-0.4091328,-0.8060673,-1.0393738,-1.1772445,-1.2726009,-1.1868088,-0.80891937,-0.22661805,0.59319854,1.8488207,2.5644302,3.1014414,3.158722,2.0563624,0.2678252,-0.34709686,-1.2180346,-1.9824523,-2.3361638,-2.5470572,-2.621872,-2.763872,-2.949655,-2.7048235,-2.3373513,-2.0467505,-1.6674877,-0.5842533,0.70725894,1.3570395,1.838717,2.2259755,2.6794882,3.0986786,3.517095,3.9216099,4.313274,4.299505,3.9378352,2.9980488,1.5144365,0.20774606,-0.6356893,-0.8452232,-0.5135251,-0.13627131,-0.13823357,-0.29551628,-0.60965645,-0.9713514,-0.93478364,-0.644428,-0.5240591,-0.64157236,-1.1846824,-1.3889928,-1.403492,-1.544421,-1.8285851,-1.8221803,-1.0290309,-0.27431697,0.028450489,-0.018453598,-0.21015614,-0.48581436,-0.79280555,-0.39418536,0.7992223,3.294445,4.9583845,5.8532295,6.047909,6.047223,5.8436184,4.955259,2.9447384,0.3299224,-1.1513228,-1.2474697,-0.60137695,-0.43236405,-0.3420611,-0.424771,-0.5098043,-0.5379898,-0.69242156,-1.0092466,-1.6141318,-1.698242,-1.262069,-0.9610578,-0.74916476,-0.88289136,-0.6207201,-0.1693644,0.12283452,0.227439,-0.6991598,-1.5622936,-1.4544106,-1.1039313,-0.9227089,-0.756647,-0.38023013,-0.16750728,-0.15930906,-0.5015434,-0.89671856,-1.4074206,-1.3333266,-1.2239977,-0.56555414,-0.76113254,-0.4362442,-0.20405352,0.23016377,1.1408141,1.8354192,2.0739837,1.7842731,1.5961286,1.4945748,1.1943026,0.93483984,0.6210163,0.2692644,-0.09524295,-0.3869045,-0.79783005,-1.3457177,-1.621747,-2.1493325,-2.907426,-3.4590433,-3.9640756,-4.21955,-4.2588644,-4.2623024,-4.4435368,-4.433343,-4.042167,-2.8386872,-1.4985965,-0.61018556,-0.21674266,0.023125201,0.12394118,0.18673709,0.29016954,0.30724013,0.21954975,0.08353034,0.02710244,0.03449014,0.07634261,0.054335237,0.00066292286,-0.10132137,-0.25980496,-0.7771079,-1.6240515,-2.4415426,-2.7842927,-2.9781644,-2.9401164,-2.725378,-2.5679078,-2.4074478,-2.330961,-2.3033624,-2.2151325,-2.1834884,-2.2274704,-2.22595,-2.241673,-2.2309093,-2.191135,-2.1675436,-2.146731,-1.9443221,-1.8155468,-1.7864003,-1.7617131,-1.575326,-0.71357185,-0.71369135,-0.71626484,-0.71456975,-0.713717,-0.71355784
-2.9064755,-2.8710313,-2.832364,-2.8319778,-2.6954887,-2.6944163,-2.6768599,-2.7645586,-2.7079372,-2.4528537,-2.2310405,-2.0329676,-1.9226389,-1.8450786,-1.7212815,-1.6277375,-1.3138912,-1.201489,-1.3870287,-1.5280155,-1.5497966,-1.5633327,-1.3435838,-0.66519135,-0.33948824,-0.7411734,-1.3792237,-2.2008348,-2.1711164,-1.1383955,-0.6841312,-0.30217427,0.9587679,3.1949167,6.5988445,9.091896,10.725477,11.392696,11.545902,11.436614,10.419536,9.493497,8.521768,7.7774534,6.627506,5.1443357,4.0767508,2.9065065,1.5270851,0.57337034,-0.5316291,-1.4352779,-1.7815273,-1.9368558,-2.3628502,-2.6134734,-2.541004,-2.396204,-2.2009706,-1.968926,-1.3334404,-1.0150458,-0.7328445,0.099265665,0.722244,0.30411315,-0.43122518,-0.6997258,-0.9560821,-1.2550546,-1.4030068,-1.5578246,-1.7074277,-1.2806095,-1.1558652,-1.169065,-1.1031587,-0.89512897,-0.48098263,0.27805686,0.79438746,0.25750434,-0.23590142,0.12488955,0.68105453,1.0378749,1.014711,0.3896593,-0.55070996,-1.5295837,-2.067575,-1.7513617,-1.4177177,-1.2560433,-1.0951935,-1.6362973,-2.3432064,-2.6123707,-2.772201,-2.7466722,-2.6494591,-2.5813606,-2.3035722,-2.0972738,-1.9782338,-1.3858993,-1.241039,-1.2955455,-1.8361155,-2.3892102,-3.1129513,-3.0223,-2.7096028,-2.5779233,-2.5379674,-2.5535908,-2.4717178,-2.3218758,-2.2948375,-2.2881885,-2.5042982,-2.6648426,-2.3003826,-0.69931686,-0.020639792,0.50353366,0.27830952,0.2682206,0.25053957,0.46253532,1.3161819,1.7788248,2.017066,1.9347318,1.7129922,1.4270988,1.2728753,1.1482642,1.0302296,0.9662113,1.1793193,1.581934,1.415374,0.9662932,0.2799247,-0.58663285,-1.2741628,-1.8933206,-2.2036097,-2.2058268,-2.0500252,-1.5237978,-0.8779024,-0.27748618,-0.29663777,-0.5805791,-0.5522097,-0.35639468,-0.043240875,0.08341843,0.05174035,-0.11456889,-0.22111504,-0.28762785,-0.3742596,-0.3359524,-0.28002524,-0.2340637,-0.2594179,-0.2520393,-0.250371,-0.40277982,-0.72923326,-1.2957581,-1.7206702,-1.9891068,-2.3590202,-2.6525636,-2.8543441,-2.8641357,-2.8581133,-2.8094387,-2.8168547,-2.874706,-2.8380744,-2.7631993,-2.6629858,-2.521647,-2.4203668,-2.3105896,-2.1703043,-2.0360682,-1.9631939,-1.7377495,-1.6004361,-1.5786531,-1.6632969,-1.724902,-1.7249668,-1.7290525,-1.7261581,-1.7247316,-1.7247453
-2.3335032,-2.3380537,-2.4486125,-2.7175434,-3.0867543,-3.1606374,-3.263206,-3.3370566,-3.3747234,-3.3089244,-3.40306,-3.202161,-3.1780398,-3.154572,-3.0076623,-2.7380972,-2.3402634,-2.1788683,-1.8404934,-1.6105064,-1.3429422,-0.8044925,-0.25211915,0.3382751,0.9182557,1.303477,0.89700395,0.26738766,-0.21794415,-0.86048084,-1.1212906,-1.1849313,-1.1524897,-1.2280797,-1.0029447,-0.6675969,-0.44814205,-0.32815108,-0.21529648,-0.42351943,0.009862617,0.28320268,0.40023947,0.32180625,0.14060096,-0.0038932152,-0.10353166,-0.26352522,-0.5315218,-0.86210024,-1.5393727,-2.0242195,-2.0511336,-2.1692538,-2.6296215,-2.9237442,-2.8422914,-2.8217015,-2.9661012,-3.164999,-3.167407,-2.6910167,-2.0901244,-1.977285,-1.8441248,-1.8096151,-2.135041,-2.4455829,-2.1753438,-1.86789,-1.2350732,-1.0723749,-1.4995751,-1.9118221,-1.9569182,-1.7948363,-1.6722028,-1.779212,-1.8082602,-1.6125143,-1.7473519,-2.2770565,-2.146624,-1.119548,-0.6764654,-0.7453383,-1.1450119,-1.612295,-1.6638225,-1.4205636,-1.5375972,-1.684906,-1.6467047,-1.6119658,-1.3419112,-1.3272582,-1.9078436,-2.017585,-1.83045,-1.1208228,-0.4710893,-0.08296496,0.2505086,0.11934626,-0.27171293,-0.9309839,-1.2418971,-1.470016,-1.673888,-1.7489355,-1.9633225,-2.536384,-2.5385098,-2.339016,-2.2151737,-2.1345797,-1.9838117,-1.844095,-1.8655894,-1.978524,-2.205548,-2.4417922,-2.594256,-2.60739,-2.5735216,-1.88219,-1.7934875,-1.6444674,-1.9433116,-1.851444,-0.98970413,-0.32255983,-0.06548541,-0.09859863,-0.17429696,-0.17964429,-0.22875857,-0.30748355,-0.40372303,-0.46824205,-0.5144538,-0.95084226,-1.7884744,-2.3696795,-2.5916862,-2.586521,-2.5833287,-2.4480348,-2.1140976,-1.7818356,-1.2660476,0.22981371,1.8038833,3.95161,6.54529,7.728916,8.197559,8.335104,8.427223,8.513218,8.5689945,8.58549,8.647258,8.71025,8.780997,8.784518,8.723949,8.629501,8.533539,8.366967,8.15049,7.904767,7.4966555,6.878969,6.061424,5.2062907,3.9321003,2.6653938,1.6770772,1.3105671,1.0611322,0.96863484,0.9418549,0.8483656,0.7832734,0.723079,0.4396329,0.16850662,0.06814869,-0.026994273,-0.14002049,-0.08168253,0.13323602,0.08437653,-0.028776422,-0.3062705,-0.93313444,-1.6868638,-1.6867507,-1.6856282,-1.6865566,-1.6868355,-1.6868929
-1.7665703,-1.7989217,-1.7679958,-1.7243766,-1.4466579,-1.5421956,-1.3607919,-1.2795215,-1.2460682,-1.3858156,-1.673105,-2.0718708,-2.16778,-2.2920346,-2.3295438,-2.43376,-2.3765972,-2.275434,-2.2560878,-2.0542793,-1.7459162,-1.2347335,-0.7711644,-0.46058187,0.030069113,0.8577291,1.12525,0.76289034,0.25008005,-0.19852693,-0.50923795,-0.7038083,-0.6063658,-0.40457612,-0.17227118,-0.12163165,-0.14025088,-0.31023762,-0.50344044,-0.40851521,-0.25964624,-0.38154468,-0.60884476,-0.7255346,-0.81505,-0.90693974,-0.95369756,-0.7287097,0.030074596,1.0253879,1.6054215,1.0081708,0.16111447,-0.39459518,-1.0643255,-1.4963894,-1.7254117,-1.8918271,-1.994657,-1.9974871,-2.0884094,-2.2026558,-1.6344279,-1.680279,-2.2486682,-2.2796872,-1.6737124,-0.9440569,0.079680055,0.52452374,-0.33869046,-1.0765548,-1.2774764,-1.5730995,-1.6796407,-1.9387288,-2.314604,-2.3239043,-1.9043832,-1.5076324,-1.4274544,-1.6014122,-1.7586155,-1.5495615,-1.348155,-1.0932205,-0.78751916,-0.8697033,-1.4541309,-1.0478697,-0.7498962,-0.5504092,-0.3261448,-0.13098079,0.49942046,0.45996326,0.14499097,-0.022939011,0.12586594,0.3210785,1.4016862,3.061955,5.8490753,7.9864616,9.486259,11.214817,11.457111,11.143336,10.817719,10.404434,7.9602413,2.1922407,-0.97721386,-1.9300778,-2.1924043,-2.350103,-2.303955,-2.0360143,-2.058345,-2.0772243,-2.1482654,-2.2607112,-1.5754414,-1.0413837,0.75335866,1.8880808,1.3662567,0.7171761,0.2233808,-0.111811996,-0.2741928,-0.39488,0.017879605,0.2660995,0.20492212,0.07054302,0.21644054,0.36529166,0.39352956,0.45965463,0.8095335,1.2528977,0.9073199,-0.1457248,-0.8317636,-1.0418482,-1.1387706,-1.4397076,-1.8929667,-2.01791,-1.9942936,-1.6675606,-1.2976267,-0.87333995,-1.0379181,-0.95716363,-0.44752008,-0.09797111,0.21200633,0.4212328,0.6346216,0.6901553,0.73710394,0.9088819,0.98202884,1.1072187,1.2811091,1.4278923,1.4119143,1.4725068,1.4668517,1.3380187,0.8008245,0.13563623,-0.45899004,-1.1073622,-1.9261354,-2.5003211,-2.796071,-2.8483913,-2.8206828,-2.7432344,-2.7115915,-2.6938539,-2.6554818,-2.610432,-2.5016508,-2.3158607,-2.1693244,-2.1287909,-2.1245856,-2.1032753,-2.2398033,-2.115452,-2.1923723,-2.0632489,-1.7620548,-0.2674629,-0.2673092,-0.26676232,-0.26716983,-0.26724154,-0.26737434
-1.2848811,-1.3056543,-1.2493664,-1.176107,-0.97323537,-1.0069314,-0.8983103,-0.690086,-0.50192297,-0.1690527,-0.2057291,0.029736668,0.02124402,0.041644797,0.084080756,0.030500561,0.09221559,0.032415688,0.022812933,0.23970103,0.69117415,1.385732,1.8361471,1.9183936,2.3930688,2.0069604,0.24893796,-0.7890358,-0.792518,-0.46174055,-0.36501157,-0.20804515,0.11501977,0.42362356,0.9722606,1.6758807,1.6879064,1.3283801,0.7600919,-0.05859229,0.1330702,0.616446,0.94062424,1.0670733,1.0998354,1.1361463,1.1678983,1.0453606,0.841113,0.54041374,-0.15281281,-0.66585445,-0.7164097,-0.7063923,-1.0367165,-1.4144804,-1.4427093,-1.2941294,-1.1349826,-0.9917665,-1.3492143,-1.7968056,-1.6420362,-0.5908177,0.94268715,4.5228853,8.521368,10.441218,12.300686,11.713761,9.780676,7.327062,3.9444327,1.3532221,0.5221262,0.6165829,0.77799845,0.55613387,0.14026314,-0.022990018,-0.5582608,-1.0260466,-0.5912099,0.5654972,1.0732535,1.0420668,0.71561676,0.23657578,-0.06839293,-0.47668985,-1.0358715,-1.4773029,-1.4214768,-1.2633637,-0.7703639,-0.5932732,-0.6077034,-0.581784,-0.3101881,-0.087002575,-0.35588664,-0.60324883,-0.5418351,-0.545249,-0.336019,0.16520858,0.4118207,0.48070621,0.38090932,0.21165329,-0.46786427,-1.1231837,-1.4007776,-1.4087238,-1.3514565,-1.2679741,-0.94383466,-0.4901244,-0.35407847,-0.20400563,-0.29321045,-0.95652395,-1.0293267,-0.4034888,0.09991807,0.05364585,0.071627855,0.03189379,-0.52914435,-0.7138196,-0.79451716,-0.9741384,-1.5408823,-1.7607985,-1.8627009,-1.8523282,-1.8562088,-1.872839,-1.8119026,-1.5181322,-1.0749791,-0.20805186,0.30091906,0.04397601,-0.39439583,-0.79921544,-1.2153366,-1.5997922,-1.7372996,-1.680223,-1.6788963,-1.5412276,-1.3300185,-1.0640937,-0.9001675,-0.70964575,-0.028638497,0.30435717,0.36120564,0.33280247,0.33232176,0.38953108,0.42207366,0.4098713,0.39210168,0.42181438,0.572765,0.6904467,0.71703213,0.70857054,0.51437527,0.17099203,-0.27241808,-0.70881665,-0.8491106,-0.9460311,-1.2556583,-1.402917,-1.4336187,-1.3360732,-1.2386795,-1.1943333,-1.2115571,-1.2186769,-1.2218238,-1.258142,-1.3533605,-1.4227773,-1.4629264,-1.4963198,-1.5788106,-1.6218542,-1.6666722,-1.7807813,-1.9047046,-1.9459059,-1.8104527,-2.0420501,-2.0420568,-2.0407434,-2.0416946,-2.0421038,-2.0421164
-3.2886856,-3.2194242,-3.2199395,-3.2505987,-3.3748374,-3.375992,-3.5293365,-3.5925517,-3.3412778,-2.6261098,-2.1657693,-1.9147613,-1.8978977,-2.238688,-2.3114743,-2.2092981,-2.0807605,-2.007192,-1.6554453,-1.4211656,-1.3081528,-1.18537,-0.8198325,-0.35767996,-0.377676,-1.5776653,-3.2079093,-3.1554399,-2.679367,-2.6329951,-2.5856943,-2.4961472,-2.4061158,-2.3392682,-2.2200854,-2.4926622,-2.9288685,-3.203672,-3.384403,-3.011669,-2.522229,-1.9725308,-1.5551159,-1.3390481,-1.2443869,-1.2405462,-1.2480288,-1.2162256,-1.1055669,-1.1150131,-1.3906231,-1.6692909,-2.0694714,-2.6415255,-3.0558422,-2.8101025,-2.3767405,-2.1169834,-2.261414,-2.7993236,-2.330655,-1.9570768,-2.1501117,-2.317405,-1.9188746,-1.6641648,-1.6426103,-1.785635,-2.0334575,-2.1419532,-2.460835,-2.8187037,-2.7713685,-2.4280398,-2.2405262,-2.1809554,-2.0863385,-2.104694,-2.249382,-2.2070594,-1.9331579,-1.9088624,-2.5156138,-2.0587747,-1.8327641,-2.0051003,-2.2660637,-2.142556,-2.1738806,-3.0855334,-3.4909222,-3.0419998,-2.4718447,-2.3229918,-2.2560377,-2.4344208,-2.9497886,-3.1852322,-3.564118,-3.75396,-3.77341,-3.2772923,-2.6207454,-2.8454037,-3.2299142,-3.5952127,-3.3925447,-3.072173,-2.9655886,-2.9395714,-3.030117,-3.201274,-2.6178117,-2.2006903,-2.1073775,-2.1529286,-2.3951356,-2.7773783,-2.913805,-3.1830544,-3.5892959,-3.6223514,-3.4675288,-3.0446296,-2.5945706,-1.9051434,-1.7302314,-1.4562684,-1.2365339,-0.88207245,0.19561471,0.92185736,1.2397307,1.3502576,1.4355912,1.3932465,1.2661825,1.0185558,0.7637015,0.22721802,-0.2656861,-0.8700932,-1.465488,-1.7016418,-2.086312,-2.4287138,-2.682077,-2.9596887,-3.1048663,-3.0291371,-2.8281748,-2.5593066,-2.3161263,-1.7388941,-0.17629603,1.4333078,2.092173,2.2422228,2.2682748,2.212862,2.0998452,1.9884357,1.9882239,1.9358708,1.8636302,1.7294345,1.5051012,1.2658025,1.0596901,0.7580452,0.4257199,0.11424078,-0.42953828,-1.2594968,-1.9142823,-2.2429686,-2.4686663,-2.5438523,-2.498175,-2.4405427,-2.4303706,-2.4787784,-2.646397,-2.7608805,-2.7341695,-2.7403846,-2.772984,-2.8325603,-2.8789089,-2.915001,-3.109653,-3.1992602,-3.0968733,-3.0886357,-3.279726,-3.5023708,-3.6748228,-3.8105702,-3.8107455,-3.8140826,-3.8117216,-3.8106823,-3.8105536
