0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
12.428504,12.571316,8.589913,11.851735,9.558727,7.6604843,5.980864,6.055358,5.8683233,5.343675,4.5010314,3.473578,3.1295686,2.6199293,2.7171483,2.7341428,2.746638,3.1311097,3.8954177,5.153658,6.1235275,6.4220386,5.8981047,5.3660626,4.144059,3.3522744,2.0975118,0.89665365,0.429738,0.09110823,-0.19212604,-0.3013349,-0.40504724,-0.7345207,-0.7900561,-0.5040157,1.328243,2.0427475,1.3645189,0.12129313,-1.0117654,-1.0827389,-0.6451289,-0.60625327,-0.27549863,-0.26835036,-0.6030892,-0.7249641,-0.6400105,-0.73985934,-0.8000176,-0.8662232,-1.0901752,-1.0997089,-0.8784607,-0.6940558,-0.7446719,-1.0163022,-1.1523974,-0.8512255,-0.69496286,-0.29134935,-0.0015820861,0.543248,1.705586,3.021865,3.5260596,2.9316664,2.1313531,1.9556828,1.8300536,1.8013396,1.8371215,1.5702709,1.3340881,0.7736249,-0.17867382,-0.43571007,-0.33876786,-0.030365765,0.16414408,0.23576266,0.15319827,0.12553003,0.08930103,0.093342625,-0.122142255,0.24584815,1.6933184,2.8449411,3.840847,3.4634166,2.587362,1.8270118,2.301993,3.0338218,3.1503036,3.0204453,2.4107277,1.8573629,1.4288721,1.217969,2.2443275,3.4327574,3.7617307,4.037108,3.4514678,2.558652,2.509605,2.3300576,2.064648,1.7763588,1.526827,1.239673,1.1379123,1.1431199,1.6676823,2.0308688,2.4062252,2.4745092,2.2732341,2.1578608,2.0637367,2.114769,2.4741373,3.0613122,3.050274,2.6165395,1.832228,0.5681628,0.08125053,-0.08707192,-0.19053335,-0.30897546,-0.5172504,-0.5509199,0.17417538,1.431937,1.4694757,0.8832468,0.050316602,-0.2566675,-0.18150987,-0.041236892,0.19910237,0.74535555,0.76281047,0.024434566,-0.08505232,-0.047515057,-0.03540714,0.14771473,0.33362597,0.41736534,0.4792323,0.5901526,0.71983767,0.8679958,1.2697039,1.6722445,2.011509,2.9150367,3.7525535,4.125476,5.4759817,6.7580476,7.726914,8.200894,8.594131,8.760955,8.589293,8.589109
-3.0202723,-3.00777,-1.2735732,-3.3576326,-3.287225,-3.0856533,-2.9351354,-2.7941484,-2.7336745,-2.6803,-2.677066,-2.6095715,-2.4822989,-2.2000608,-2.1344228,-2.0894816,-1.960583,-1.8035529,-1.6188357,-1.3142703,-0.86821795,-0.62932426,-0.56322265,-0.60092795,-0.49186173,-0.43076205,-0.1677622,0.18941258,0.3224705,0.37998098,0.2635234,0.10591437,-0.12946859,-0.4148187,-0.59874076,-0.76124376,-0.76443,-1.1665006,-1.4457746,-1.6385632,-1.734127,-1.9778597,-2.118896,-2.3327942,-2.528075,-2.6091282,-2.6369092,-2.6185708,-2.700138,-2.742633,-2.811512,-2.8027196,-2.6535578,-2.5587692,-2.7237754,-2.4055643,-2.1143618,-2.1184568,-2.2199361,-2.253693,-2.049584,-2.1244884,-2.3095212,-2.6406226,-3.1375852,-3.3891573,-2.998656,-2.758809,-2.8258772,-2.8338168,-2.8164113,-2.7732604,-2.7631893,-2.8002005,-2.865009,-2.9917278,-3.108129,-2.545825,-2.1741993,-2.0386949,-1.9198763,-1.7865493,-1.6104727,-1.5651261,-1.5709962,-1.502921,-1.4742637,-1.6636128,-1.7828354,-1.5658728,-1.5061831,-1.4858106,-1.4529704,-1.5897365,-1.5797654,-1.4429957,-1.3662347,-1.3486497,-1.284965,-1.1760942,-1.1768444,-1.1068392,-1.4859669,-1.9958234,-2.0819602,-2.1344483,-2.1202905,-2.180271,-2.3683052,-2.2940438,-2.2087576,-1.9526796,-1.5987439,-1.1393709,-0.5754324,-0.14676832,0.39814597,0.7388169,1.177554,1.2825842,1.4521939,1.5310905,1.5733008,1.3385376,0.8493258,-0.2316325,-0.95624447,-1.3205507,-1.6908543,-2.188869,-2.4682724,-2.3218532,-1.9807081,-1.7144035,-1.6247216,-1.839257,-1.9582174,-1.5315509,-1.4590186,-1.8582954,-2.3304434,-2.3821945,-2.036168,-1.6191314,-1.448859,-0.94565403,-0.86918724,-1.7183708,-2.1725016,-2.34375,-2.3331199,-1.977408,-1.7110817,-1.513113,-1.4582281,-1.4035037,-1.1982756,-1.1572056,-1.1676112,-1.204483,-1.2900593,-1.5376837,-1.6742909,-1.7300138,-1.9057671,-2.026434,-2.1395946,-2.3073828,-2.3899007,-2.428856,-1.2732747,-1.2732307
0.6875149,0.6182323,0.43083566,-0.3781047,-1.1552982,-1.5686339,-1.7512095,-1.9513419,-2.1694913,-2.207462,-2.1459594,-1.9925127,-2.090254,-2.5936947,-3.0719543,-3.2765346,-3.3775296,-3.4071813,-3.3409183,-3.2828107,-3.1987793,-2.8137507,-2.353067,-2.1913242,-1.9020509,-1.8722543,-2.056155,-2.346726,-2.4240105,-2.4545102,-2.41142,-2.2840796,-2.1653316,-2.0907512,-2.000054,-1.4679513,-1.0416946,-1.4186194,-1.7362685,-2.260415,-2.7070606,-2.5092788,-2.3598669,-2.3165135,-2.2141447,-2.2244112,-2.1514502,-2.1037457,-2.045072,-2.024093,-2.0011249,-2.0084507,-1.5658395,-1.1189783,-1.2167301,-1.984609,-2.3613482,-2.6433792,-2.7288878,-3.1565948,-3.3462777,-3.1846042,-2.9291012,-2.6253147,-2.279869,-2.1056013,-1.7704756,-1.5682156,-1.8563935,-1.9223053,-1.922636,-1.7708434,-1.7254803,-1.803555,-1.8027918,-1.7408361,-2.24486,-3.0323365,-3.2461367,-3.2379766,-3.232109,-3.229598,-3.203578,-3.204846,-3.2157662,-3.1973274,-3.044788,-2.690413,-2.341199,-2.2382572,-2.0498993,-2.2654033,-2.418573,-2.5110202,-2.7095664,-2.9544442,-3.068708,-3.048397,-3.0108826,-2.7233763,-2.2856948,-1.6787658,-1.0307573,-0.40224835,-0.3403523,-0.5909401,-1.001403,-1.721174,-1.9139416,-2.2439542,-2.4476824,-2.5874822,-2.6225224,-2.5820642,-2.3909628,-2.161016,-1.7922275,-1.7418972,-1.7453682,-1.815921,-1.982626,-1.9156417,-1.6844856,-1.47229,-1.0469402,-0.3429662,-0.08506563,-0.0035990924,-0.41299042,-1.9841466,-3.080565,-3.5387588,-3.582698,-3.460847,-3.2659454,-2.8991597,-1.9926375,-1.1617382,-1.0482092,-1.635255,-2.5460675,-2.9008007,-2.9830408,-2.8916755,-2.3725758,-1.3393668,-0.8838655,-1.7485856,-2.1977506,-2.6333542,-2.7810857,-2.602209,-2.3677335,-2.2376685,-2.0749462,-1.9882234,-1.6795923,-1.2120727,-0.79596895,-0.43464768,-0.23605332,-0.0025179684,-0.0061561465,0.00422433,0.06168829,-0.061525553,-0.18450399,-0.23005126,-0.28795442,-0.27409756,0.4298514,0.43030146
-1.8087751,-1.718123,0.24807322,-0.8714262,-0.1033375,-0.09804313,-0.3070895,-0.7365426,-1.2034221,-1.209347,-0.8593228,-0.50892764,-0.52880013,-1.0391557,-1.4292843,-1.6405443,-1.7367544,-1.7481911,-1.6041628,-1.3935082,-1.1270635,-1.097324,-1.2599053,-1.3058183,-1.1112772,-1.0239131,-0.86367893,-0.5028125,-0.39810848,-0.40618455,-0.44801158,-0.4780107,-0.49394095,-0.540553,-0.5799098,-0.7224561,-0.79381925,-0.99069464,-1.1308322,-1.106441,-1.1860696,-1.0609905,-0.81072307,-0.90618336,-1.2431936,-1.3664395,-1.4951304,-1.4631715,-1.5039154,-1.6146145,-1.6296806,-1.7355926,-1.8590109,-1.5605878,-1.6785873,-1.5380096,-1.2011719,-0.9608021,-1.1955214,-1.8364428,-1.960763,-1.9304963,-1.9246483,-1.8848277,-1.6924647,-1.4694452,-0.9972053,-0.85050917,-1.0572349,-1.1239951,-1.1177742,-1.0838284,-1.1660154,-1.1822877,-1.1630542,-1.2615325,-1.414016,-1.099373,-1.0148824,-0.90030396,-0.73338455,-0.51063,-0.23956317,-0.2237125,-0.2425127,-0.14818037,0.035912663,-0.40851057,-0.98071253,-1.3688254,-1.6594498,-1.721613,-1.5905359,-1.4138563,-1.6299803,-1.7135572,-1.6873789,-1.6576117,-1.6528351,-1.3768157,-1.2296635,-0.8987789,-0.42443198,-0.17834663,-0.30753082,-0.52734536,-0.59708697,-0.80306745,-1.0756966,-1.2856061,-1.4791847,-1.5566952,-1.3806045,-1.0319722,-0.33838376,0.43089363,1.9796189,2.6731951,3.2215617,3.3501248,3.5301797,3.372654,3.2337093,3.022884,2.5991695,1.4223033,0.5755724,0.20450807,0.19706354,0.07722036,-0.0075573176,-0.16084287,-0.15086837,-0.10373171,-0.31666812,-0.9140553,-0.67858773,-0.24651863,-0.07117309,-0.2940861,-0.60160434,-0.9898379,-1.2479643,-0.97156453,-0.51979446,0.7474612,1.4266522,1.0906708,0.59221196,0.1206381,-0.105299495,-0.22981392,-0.2553734,-0.10793864,-0.09112932,-0.06308735,0.120601125,0.04640785,-0.004228294,0.065460294,0.099147886,-0.1156337,-0.25573832,-0.3048207,-0.43081093,-0.58129317,-0.6732397,-0.8836827,-0.9191209,-0.87672216,0.24747825,0.24834484
2.1184347,2.0999026,1.3120768,2.1938324,2.0576603,1.8835573,1.7867268,1.914434,2.4873996,2.6670449,2.5302227,2.3817675,2.2887506,2.4099424,2.3882942,2.293026,2.0158656,1.5801331,0.7742506,-0.2609508,-0.6176163,-0.80797327,-0.8878445,-0.7743488,-0.94693434,-1.1267667,-1.3269265,-1.0586679,-0.66471404,-0.23927817,0.11948238,0.35419744,0.6348233,0.87967205,0.9717077,0.57801294,-0.28776598,0.3928964,1.3536736,2.6611776,4.882998,6.5498657,8.13274,8.7226095,9.243917,9.361682,9.627066,9.64201,9.70229,9.845047,9.861217,10.085153,10.058404,9.441083,8.037517,5.1366177,2.8215976,2.0128684,1.4978153,1.4528867,1.3557811,1.1143064,0.8746054,0.46583632,-0.105150595,0.11122208,-0.048729256,-0.23624043,0.012813479,0.097818084,0.08184664,-0.28767246,-0.5980948,-0.6857601,-0.72491544,-0.70403016,-0.43650326,-0.12922089,0.058346257,0.014745593,-0.089796394,-0.2763283,-0.47371036,-0.45175913,-0.44171965,-0.5643969,-1.1488932,-1.3067033,-1.3458644,-1.3483174,-1.6745026,-1.9574908,-2.1550412,-2.438758,-2.8462558,-3.0621347,-2.9651704,-2.7201765,-2.228251,-1.75667,-1.4756563,-1.2738969,-1.6795701,-2.177235,-1.933518,-1.6637731,-1.4172603,-0.85602224,-0.31074068,0.2724421,0.5373898,0.6943687,0.734195,0.6499666,0.36872172,-0.10914381,-1.3077179,-1.5943234,-1.6361938,-1.5336218,-1.4770031,-1.4008107,-1.3725657,-1.326231,-1.4997365,-2.2491312,-2.468762,-2.5200799,-2.5316834,-2.090034,-1.2972872,-0.6913117,-0.46846282,-0.37180448,-0.33683628,-0.7620424,-1.8826058,-2.769913,-2.5287087,-1.7139745,-0.40157366,0.5721566,0.93057907,0.5754869,-0.49922466,-1.6231306,-1.8019603,-1.5507479,-1.2829736,-0.56046176,-0.060336813,0.04043494,-0.12875125,-0.2758317,-0.43564537,-0.50031865,-0.7570372,-0.8495472,-0.86059195,-0.9003803,-0.88594234,-0.8022895,-0.6200447,-0.5590868,-0.5025604,-0.34083688,-0.08111831,0.07930724,0.1385091,0.14697173,1.3114026,1.3118305
-3.6267178,-3.7042127,-0.8800046,-4.2824807,-3.3594103,-2.657225,-2.2677064,-2.3413935,-2.562045,-2.4666567,-2.1104937,-1.8305753,-1.6904202,-1.2656422,-0.7264947,-0.37621662,-0.1458725,-0.27859342,-0.66035604,-1.3915492,-1.9628742,-2.163557,-2.1978931,-1.9966687,-1.5624592,-1.1016971,-0.2149704,0.50743884,0.542165,0.47842017,0.5888263,0.74005556,0.8603439,0.9575678,0.71662074,-0.124481216,-1.358566,-2.1059918,-1.9921659,-1.6446471,-1.480257,-1.7751637,-1.9308738,-1.755147,-1.5100899,-1.2531068,-1.2607796,-1.2289028,-1.1743984,-1.0354807,-0.74656767,-0.5239577,-0.58237976,-1.0449046,-1.5178168,-1.8532784,-2.253079,-2.4046211,-2.2543736,-1.8911328,-1.6283789,-1.8927617,-2.2018018,-2.6541734,-2.9662173,-3.4944248,-3.6462646,-3.171506,-2.8349457,-2.7270436,-2.7408547,-2.651226,-2.3602738,-1.7514684,-0.8490813,-0.51012385,-0.48915267,-0.060271263,0.08228353,0.10870251,0.11020976,0.10204175,0.16918382,0.19269818,0.17547977,0.13801378,-0.3959615,-0.8587314,-1.6920907,-2.3238068,-2.5877664,-2.1319442,-1.3824654,-0.8364117,-0.92182493,-1.0720329,-1.0112042,-1.0747135,-1.1597567,-1.3157434,-1.4696355,-1.4950545,-1.6518545,-1.8761842,-2.1330135,-2.3880837,-2.421924,-2.7378998,-3.1899295,-3.4770212,-3.2319775,-2.827909,-2.542734,-2.4270058,-2.5129902,-2.5969567,-2.7049952,-2.756701,-2.5696907,-2.3666425,-1.9655985,-1.571824,-1.3691351,-1.2686648,-1.2501518,-1.0114594,-0.8365262,-0.57025504,0.353309,1.2790446,0.9902611,0.35490215,-0.012233727,-0.23944399,-0.24626967,-0.931242,-1.4409134,-2.2853997,-2.585801,-2.5719595,-2.4003956,-2.1463919,-2.0320349,-1.9740268,-1.5636975,-0.56799495,-0.25096634,0.25486636,0.23808618,-0.03873743,-0.15808952,-0.3858719,-0.5535387,-0.6453616,-0.63954335,-0.54894006,-0.24185666,0.21903847,0.31092712,0.20694259,0.06022273,0.021964185,0.010701232,-0.0070463717,-0.053829044,-0.109349,-0.21138129,-0.32212856,-0.43071884,-0.52822167,-0.8806515,-0.87988394
-3.8589933,-3.8706923,-3.9848926,-4.145154,-3.8913229,-3.6762989,-3.3180115,-3.052354,-2.8180656,-2.7880456,-2.8678946,-2.9823797,-2.837974,-2.3403718,-1.8905385,-1.6129489,-1.4398773,-1.5412991,-1.7122471,-1.552885,-1.073869,-1.1412015,-1.3309498,-1.266577,-1.0700864,-0.8288586,-0.0893641,0.8918973,1.1788826,1.079911,0.9159398,0.8234904,0.83561176,1.0391989,1.0518261,1.2072124,0.75880015,-0.5209113,-1.5681255,-1.5128915,-1.0979378,-1.0819927,-1.1005679,-1.0624832,-1.1639494,-1.247391,-1.2977841,-1.3762629,-1.486313,-1.4736452,-1.5779241,-1.6498148,-1.8517237,-1.9758868,-2.1211603,-2.1946123,-1.9194633,-1.9865248,-1.6664534,-1.0086459,-0.8601155,-1.1305342,-1.4502927,-1.7931435,-1.8525238,-1.41238,-1.472434,-1.4792035,-1.0776495,-0.8536972,-0.7723418,-0.4282809,0.47661626,2.3677368,5.4168735,8.413311,9.931515,10.347069,10.394229,10.391435,10.390141,10.387114,10.4244995,10.423363,10.500505,10.625822,10.449567,9.6903925,7.865544,4.97128,1.6290805,0.8293687,1.1103874,1.758679,1.6780972,1.4765375,1.4152331,1.2409899,1.1422362,0.7810146,0.3771558,-0.2754002,-1.4883294,-2.8307204,-3.3422136,-3.4329572,-3.0665617,-2.1386337,-1.8652217,-1.5917302,-1.303929,-1.0253111,-0.83676136,-0.73669213,-0.9153342,-1.1101961,-1.2238963,-1.3377075,-1.59815,-1.538799,-1.3534307,-1.4861,-1.646719,-1.7825897,-2.1567898,-2.772456,-2.8682609,-2.782456,-2.4659703,-1.5843178,-0.8977771,-0.2649773,0.057720188,0.15860851,0.52223617,0.8384587,0.495219,-0.7270848,-1.3589754,-1.1634492,-0.3674161,0.10061002,0.3336425,0.25545457,0.018146254,-0.54890335,-0.93539894,-0.62842655,-0.44357482,-0.17746763,-0.1421272,-0.12499429,-0.1274062,-0.1844415,-0.2690954,-0.34899583,-0.7216686,-1.2862753,-1.7759012,-2.1171572,-2.3156998,-2.580245,-2.7400746,-2.7872827,-3.0163198,-3.10809,-3.1130912,-3.0949101,-3.1634846,-3.1267445,-3.9858017,-3.985155
-0.46806517,-0.5020188,0.6846981,-0.63476837,-0.9588121,-1.0096921,-1.0202606,-1.0391531,-0.73250914,-0.52526104,-0.46728158,-0.35104477,0.020809323,0.42673874,0.39857486,0.52133733,0.9032832,1.0885259,1.139133,0.5480916,0.17821077,-0.22523479,-0.79652935,-1.239956,-1.400527,-1.4514755,-1.2775319,-1.3951508,-1.4421867,-1.5392438,-1.6666819,-1.8241897,-1.9935842,-1.8763244,-1.4981897,-0.8178916,-0.2449812,0.07145193,0.42209727,1.0742905,1.4669423,1.5844207,2.013092,1.989574,1.8838204,1.9117748,1.7981021,1.9430901,1.9207766,1.888182,1.9473199,1.9569858,2.0122232,1.8548851,2.0568576,3.2863941,3.7787275,3.6273818,2.3839622,1.3369521,1.5132666,1.7779543,1.9586794,1.996862,1.9443517,1.6882491,1.6035352,1.1503702,0.7458695,0.6605145,0.7836307,0.9705161,1.1478842,1.2609819,1.2021232,0.7042575,0.5877937,1.1045268,1.3349934,1.5536232,1.7785673,2.1002672,2.4269297,2.4612713,2.356781,2.399757,2.3596916,1.7348325,1.1502193,0.7392601,0.13600278,0.37719008,0.694438,0.5423433,0.29698953,0.48765302,0.66539675,0.7674463,0.70189404,0.53029895,0.11120868,-0.27529332,-0.9548693,-1.2857836,-1.1209166,-0.7598313,-0.14998114,0.79513067,0.9617521,1.4741062,1.8841283,2.4104288,3.1959624,4.215441,5.692084,6.8294954,8.251745,8.654861,8.637278,8.573847,8.543804,8.466569,8.158105,7.705571,6.6918225,4.3031654,2.6555665,1.8347266,1.6837316,1.3509194,1.0069082,0.85484576,1.1454467,1.4734769,1.5565827,2.2010186,3.0172205,3.1933763,3.389523,3.0051644,1.7584924,0.3351457,-0.034166455,0.2539325,0.3638407,0.5673576,0.5001634,-0.11018729,-0.6146712,-0.8490751,-0.768613,-0.323656,-0.06260021,0.117852256,0.2712942,0.39694256,0.9230778,1.2334771,1.267664,1.2809976,1.2233641,0.8686049,0.64790905,0.646706,0.3347627,-0.061542958,-0.33282238,-0.527276,-0.5171304,-0.44320962,0.68534267,0.6850395
-0.53891796,-0.4802416,-1.9887171,-1.1304789,-1.8216075,-1.8601838,-1.8016335,-1.6944317,-1.6344693,-1.6524241,-1.7063153,-1.6675646,-1.594353,-1.1059611,-0.72361714,-0.47607863,-0.287621,-0.082655385,-0.16919376,-0.43158457,-0.5621487,-0.79775745,-0.70470273,-0.83737916,-0.87877446,-0.69334555,-0.29021108,-0.12437984,-0.22066411,-0.38398662,-0.34596413,-0.20708157,0.022665173,0.34437722,0.36807805,0.30779415,-0.28768235,-0.76915056,-0.606616,-0.03751294,0.12502292,-0.27423504,-0.7542913,-0.8326261,-0.93771636,-0.9522085,-0.9262763,-0.9346081,-0.962976,-0.9696821,-0.98438334,-0.9123341,-0.93999326,-0.74631536,-0.07858688,0.34134632,0.44620907,0.8872254,1.5991821,1.9082224,1.840113,1.3913419,1.0187542,0.685271,0.18999669,-0.24726266,-0.8994866,-1.029945,-0.80661976,-0.7587788,-0.7215932,-0.7134943,-0.7960242,-0.81104314,-0.7838418,-0.41800764,-0.032484025,0.53612804,0.85263765,0.8443557,0.804322,0.732195,0.6217661,0.62349856,0.7073364,0.719127,0.7692614,0.6629165,0.055965193,-0.42359462,-0.5799297,-0.120387346,0.08641732,-0.1133526,-0.28458902,-0.28155112,-0.24840623,-0.24837056,-0.14486423,-0.28813502,-0.3436851,-0.551914,-1.0787132,-1.7481651,-1.6849208,-1.4793496,-1.2250648,-0.50736713,-0.12317234,0.27589992,0.41848987,0.46215004,0.39888835,0.3617769,0.11887725,-0.15052138,-0.5251851,-0.71009165,-0.78688544,-0.7615109,-0.59087014,-0.395587,-0.42293942,-0.5270487,-0.8088045,-1.0177668,-0.98956645,-0.8118007,0.21899185,3.001697,4.5924535,5.290969,5.5934515,5.7444553,5.7267475,5.4860706,4.153499,1.8281958,0.7168641,0.37259197,0.44703257,0.6396205,0.71190083,0.37666813,-0.31760398,-1.2460408,-1.554114,-1.2416906,-0.9319435,-0.53755915,-0.3297924,-0.289788,-0.27562064,-0.35509497,-0.3337562,-0.30182528,-0.21868777,-0.046408296,-0.07378286,-0.2714975,-0.43089092,-0.7334382,-0.8185312,-0.7723926,-0.9278095,-1.1089075,-1.2894633,-1.3468678,-1.3316174,-1.1934164,-1.9882994,-1.9886658
-4.8516197,-4.748223,-2.4172661,-4.0131626,-2.7447739,-2.227372,-1.7808034,-1.7503766,-1.500369,-1.3468764,-1.2920737,-1.3391627,-1.4493856,-1.1999542,-1.0357158,-0.9247459,-0.8171503,-0.98062897,-1.3686237,-2.0285475,-2.806051,-3.213152,-3.09329,-2.827157,-2.7099972,-2.6642973,-2.5041785,-1.9751048,-1.7009583,-1.4264107,-1.2594166,-1.2168971,-1.0996112,-0.8745898,-0.9415547,-2.0503652,-3.2860975,-3.1688726,-3.1197872,-2.9050612,-2.4162812,-2.0978203,-1.6096326,-1.2326303,-0.9226401,-0.78010297,-0.58827436,-0.5542337,-0.5841894,-0.4962669,-0.4189058,-0.23754117,0.21376804,0.029360026,-0.28543028,-0.87132704,-1.095512,-0.85749364,-1.1505983,-1.2362981,-1.1909676,-1.4345472,-1.7888889,-2.2902746,-3.0096822,-3.3038664,-3.2134328,-2.6671221,-2.1969855,-2.1261895,-2.2020833,-2.383781,-2.3735287,-2.2220063,-1.9714748,-1.614476,-0.70772576,0.09376696,0.36734226,0.31326446,0.27443177,0.15698893,0.028860308,0.059354696,0.13679545,0.1586029,-0.3305203,-0.976971,-2.0289676,-2.9036756,-3.5297713,-3.811411,-3.7265615,-3.6874845,-3.7092428,-3.8185587,-3.8660684,-3.868659,-3.8841772,-3.9568167,-4.010493,-4.099235,-4.186394,-4.0001955,-3.8601172,-3.8564565,-3.7750316,-3.6060467,-3.3873615,-3.042365,-2.6456878,-2.1761525,-1.843213,-1.6838882,-1.7730283,-2.0138211,-2.7838142,-2.9646344,-2.9144108,-2.6801658,-2.4419706,-2.4030442,-2.5314872,-2.6323118,-2.9592686,-3.2101498,-3.1399286,-3.0844297,-2.939691,-2.7537432,-2.5139585,-2.3238478,-2.4108887,-2.4370165,-2.3975334,-3.1101644,-4.4251575,-4.874524,-4.6540976,-4.081644,-2.6902947,-1.5379021,-0.99789023,-1.0235196,-1.5546275,-2.2894654,-2.1718414,-1.469373,-1.2332193,-1.2587001,-1.3134654,-1.5001013,-1.6726701,-1.7398396,-1.6707582,-1.5838075,-1.2660728,-0.86532843,-0.64055073,-0.5016038,-0.45192546,-0.48031235,-0.57129467,-0.6731962,-0.81150496,-0.9230523,-0.99528146,-1.0679015,-1.1880555,-1.2527919,-2.417447,-2.417403
