0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
9.483259,13.210831,13.202105,9.235028,9.235175,13.290548,12.991721,12.327251,10.27927,7.7700415,5.255213,3.5651484,2.7666445,2.388764,2.2013502,1.9032955,1.8905995,1.6865349,1.4520432,1.1663921,0.9262301,0.7727866,0.67615175,0.5807477,0.4565635,0.2907995,0.10448796,-0.28253216,-0.6181377,-0.7302418,-0.63725597,-0.57085747,-0.7988188,-1.0925429,-1.301803,-1.05813,-0.81002724,-0.63422036,-0.57455873,-0.39428434,0.5262595,1.2788925,1.5868003,1.6234059,1.5803276,1.4935689,1.595634,1.5296508,1.3822374,1.1989356,0.8301533,-0.122917205,-0.62160057,-0.5338381,-0.3906578,-0.3971924,-0.39174455,-0.35315108,-0.3685825,-0.5741181,-0.8500202,-0.81499463,-0.78073907,-0.80721164,-0.750379,-0.6292676,-0.6302904,-0.32063097,0.062267393,-0.062202513,0.21011192,0.33017096,0.3452237,0.44049588,0.33147675,0.21490431,-0.1265046,-0.8580893,-1.5078893,-1.4664211,-1.1044545,-1.135471,-1.5256819,-1.782362,-1.7781382,-1.6660712,-1.3031416,-0.54502887,0.5277523,1.2814353,1.4820447,1.5188713,1.3895351,1.0360548,0.4329656,0.5391371,0.7143167,0.89974254,0.9667469,1.1433787,1.5643805,2.044319,2.7614913,3.315961,3.6171856,3.6417942,3.6000443,3.766614,4.150359,4.9870577,6.383083,7.329035,7.12491,5.4435577,4.7203474,4.373754,3.7123964,3.0292995,1.103875,0.4525553,0.55129796,1.026706,1.6911712,2.0315745,2.1489742,2.2855873,2.5260963,2.6717691,2.7333019,2.4760613,2.2949147,2.153659,1.8682376,1.5856899,1.5288594,1.6411607,1.6682037,1.6177005,1.6188066,1.8256352,2.0261815,1.7195586,0.8232204,-0.012741625,-0.12765843,0.49315882,1.29027,1.5261499,1.5900729,1.5839448,1.5874276,1.6548762,1.6468736,1.626033,1.531031,1.4124107,1.4209456,1.4715862,1.6091619,1.6249387,1.8883804,2.3998349,2.7778597,2.934391,3.2837362,3.7134233,3.9814627,4.8536716,5.757498,6.7264175,7.750679,9.977551,10.679328,11.627672,11.877421,11.9241495,12.042311,12.085176
-0.33394396,-1.9963787,-2.0043273,-0.21820004,-0.21827614,-1.8736383,-1.7730234,-1.5935613,-1.2081907,-1.3013068,-0.971315,-0.4600869,-0.18939842,-0.16079889,-0.17010784,-0.22901009,-0.29418236,-0.3100487,-0.30219412,-0.3299579,-0.3895975,-0.48400974,-0.5373722,-0.5757437,-0.6149008,-0.5582696,-0.521997,-0.66556716,-1.1722516,-1.6364498,-2.0670655,-2.3150885,-2.6078587,-3.113088,-3.529135,-3.7291327,-3.8633218,-4.030919,-4.046795,-3.8603568,-3.7064905,-3.5845537,-3.3205194,-3.2013824,-3.1166904,-3.0716958,-3.095192,-3.016674,-2.867069,-2.7388167,-2.7298183,-3.0046046,-3.4072776,-3.4305415,-2.9941313,-2.4730282,-2.1763368,-1.8151324,-1.2559795,-0.63198936,-0.16072217,0.58165455,0.83098996,0.96132714,1.031395,0.3368764,-0.80439734,-1.642128,-2.1615202,-2.2648394,-2.4322128,-2.6002724,-2.6693892,-2.7470028,-2.7306023,-2.727315,-2.694886,-2.7981105,-3.0925546,-2.958799,-2.5266268,-2.2200134,-1.8734982,-1.5969895,-1.4509917,-1.1245971,-0.7834587,-0.81509984,-1.537677,-1.9604125,-1.942308,-1.8602161,-1.7859663,-1.855113,-2.2573774,-2.1854403,-1.956917,-1.6920854,-1.3114734,-0.9943222,-0.65533584,-0.06381667,0.99902034,1.3264406,1.4068735,1.5907385,1.9879715,2.0989242,2.0262945,1.5689168,0.4225376,-0.92095363,-2.138859,-2.8863275,-3.0037456,-3.0597303,-3.0131776,-2.9633908,-3.2299232,-3.654353,-4.0100417,-4.0918975,-4.0222325,-3.9624362,-3.9117026,-3.939795,-4.1172066,-4.3007865,-4.4202957,-4.4345675,-4.487935,-4.5601025,-4.540789,-4.2896633,-3.6543622,-3.395996,-3.221692,-3.1788216,-3.1020555,-3.0599327,-3.0835047,-3.1995673,-3.5534306,-4.164384,-4.483589,-4.609696,-4.284111,-3.560553,-3.0077243,-2.7159176,-2.5763054,-2.435521,-2.323823,-2.2896652,-2.2263074,-2.1908143,-2.0734336,-1.944341,-1.847158,-1.7868307,-1.6694965,-1.5434908,-1.509568,-1.452295,-1.4364352,-1.4863803,-1.4713656,-1.4650911,-1.4864526,-1.6907625,-1.9635252,-2.5380332,-2.8634849,-2.8799677,-2.8313358,-2.5738597,-2.2524772,-1.840574
0.24060935,-0.29344767,-0.24554688,0.236584,0.2366128,-0.6355472,-0.9129387,-1.2424569,-1.7655579,-1.6606481,-1.2059774,-0.9886972,-0.81808007,-0.64208746,-0.49947745,-0.34617305,-0.20239505,-0.14992855,-0.19009095,-0.35525993,-0.62021327,-0.95779586,-1.2169101,-1.4938378,-1.7187979,-1.9359962,-2.15225,-2.535737,-3.0914133,-3.2336981,-3.1860986,-3.1365979,-3.0900853,-2.993007,-2.9170597,-2.8680964,-2.792388,-2.591433,-2.332388,-2.1743398,-1.8707781,-1.1237319,-0.39698452,-0.13226262,0.013455898,0.0130725205,-0.037216127,-0.025149748,0.099170186,0.28401417,0.23159713,-0.42502868,-0.99824667,-1.3832326,-1.9268934,-2.319449,-2.4925468,-2.6443276,-2.761301,-2.7516072,-2.4542217,-2.296877,-2.2554927,-2.3794606,-2.6519265,-2.7760258,-2.1162157,-1.4906223,-1.0440313,-0.9106835,-0.51214135,-0.39687988,-0.39540255,-0.43632203,-0.470673,-0.45735052,-0.38715708,-0.4899156,-0.5094824,-0.92980814,-1.7024173,-2.3076305,-2.9536476,-3.3103986,-3.5182214,-3.5809774,-3.0248861,-1.9471723,-1.0594283,-0.2236988,0.008670479,0.21852845,0.24816397,-0.11186175,-1.0160406,-1.8655068,-2.43502,-2.596159,-2.61951,-2.471797,-2.412565,-2.256626,-2.072496,-2.011757,-2.066534,-2.162564,-2.3711338,-2.364224,-2.1566367,-1.4690257,-0.1906213,1.0688518,2.38063,2.7861643,3.0201077,2.8784885,2.606007,2.3147616,1.5038826,0.8016139,-0.16989261,-1.3986986,-2.0878026,-2.4590867,-2.6114843,-2.7386317,-2.6905184,-2.4653199,-2.1685734,-1.8294904,-1.5095527,-1.2628046,-1.05937,-0.49071866,-0.14255577,-0.1381382,-0.22167233,-0.26052576,-0.33159196,-0.45072296,-0.54981196,-0.8277561,-1.6039134,-2.3286712,-2.3482666,-2.482364,-2.8870635,-3.2805161,-3.384814,-3.3928132,-3.3659482,-3.315987,-3.2654235,-3.2228832,-3.2617693,-3.327582,-3.3531508,-3.37192,-3.3816495,-3.3873944,-3.335548,-3.1655288,-2.9774024,-2.8796644,-2.7158942,-2.5512142,-2.3926096,-2.1712308,-2.1588225,-2.1149826,-1.8366627,-1.7893089,-1.9184536,-1.8120711,-1.9099007,-2.0511684,-2.071208,-2.0131035
4.7346425,-2.4919047,-2.391169,4.9786453,4.978513,-2.2608075,-2.121684,-2.0498745,-2.0098982,-1.7660892,-1.5528891,-1.3016055,-1.0813286,-1.1032735,-1.1185733,-1.2106338,-1.3054733,-1.3657128,-1.3614086,-1.3453506,-1.2898076,-1.2379167,-1.1914817,-1.1949292,-1.2765895,-1.2705424,-1.2683368,-1.2061329,-1.2425013,-1.3216542,-1.3872085,-1.4799635,-1.6260178,-1.9316988,-2.1157837,-2.1919472,-2.173649,-2.1262345,-2.0642924,-2.112153,-2.3295026,-2.4878995,-2.491879,-2.5405335,-2.5980334,-2.6522264,-2.6973448,-2.668843,-2.54071,-2.3551502,-2.1674712,-1.9450915,-1.6431644,-1.5350126,-1.679879,-1.7049365,-1.6390357,-1.4691346,-0.96556467,0.026091903,1.2409648,1.5870414,1.460202,1.3313673,1.389794,1.3706182,0.7057958,-0.3552543,-1.3029493,-1.7377,-1.9693091,-2.1259913,-2.1799955,-2.2523036,-2.2314415,-2.208232,-2.024311,-1.6992097,-1.373542,-1.0215167,-0.8041526,-0.7070653,-0.76031804,-1.0708464,-1.423041,-1.6245345,-1.544963,-1.0528824,-0.9027018,-1.0526149,-0.9811325,-0.7433029,-0.36351866,-0.043378085,1.1255064,1.9098487,1.9564018,2.7044146,4.6067476,6.521611,7.2987194,8.045652,8.5780945,8.670382,8.661036,8.692119,8.613385,8.505603,8.229272,7.6534004,6.3665996,4.2654266,0.700166,-1.5536833,-1.8699238,-2.1175914,-2.1606324,-2.1070843,-2.234268,-2.363526,-2.2105212,-1.709236,-1.214349,-1.0201242,-0.998515,-1.1629149,-1.4581623,-1.6444609,-1.8238251,-1.9031167,-2.0259016,-2.2091253,-2.4068022,-2.7612612,-2.8314018,-2.8443303,-2.8534536,-2.787771,-2.7964456,-2.814996,-2.904582,-3.0380611,-2.9490209,-2.604003,-2.3194838,-1.8698357,-1.4465228,-1.1276271,-0.9851617,-0.9743284,-0.9433055,-0.89987594,-0.9101121,-0.8992386,-0.8972838,-0.95683146,-1.0521395,-1.0838587,-1.0903912,-1.1052797,-1.1073208,-1.0957,-1.1236198,-1.0752705,-1.1103457,-1.1157887,-1.0792863,-1.1222963,-1.2136788,-1.4189943,-1.5191336,-1.1435091,-1.0615703,-1.3152081,-1.7048697,-1.7153692,-1.8442605,-1.9145603
0.3141638,-0.16338709,-0.11892688,0.31131542,0.31131625,-0.82697916,-1.0324686,-1.0608455,-1.1009017,-1.174544,-1.9636365,-2.5845642,-2.873111,-2.9918249,-3.0998178,-3.2016828,-3.2395918,-3.280222,-3.314816,-3.290619,-3.111134,-2.7544026,-2.5010011,-2.2541165,-1.9810122,-1.690019,-1.4072245,-1.0698448,-0.44334313,0.12352064,0.5788407,0.9361303,1.367001,1.7544322,1.8687434,1.9983225,1.759308,1.3066785,0.2316077,-0.89668226,-1.8091377,-2.095374,-2.096872,-1.8334072,-1.5867774,-1.4143546,-1.30118,-1.2470232,-1.304106,-1.3819011,-1.3694602,-0.72119075,0.49631462,1.5558608,2.534822,3.0687997,3.1488173,3.213997,3.1104603,2.513536,0.90223074,0.107824065,0.2436214,0.5236313,0.5877292,0.55201906,0.3022983,-0.24243295,-0.521175,-0.19873099,-0.25986934,-0.30891266,-0.30695537,-0.28869975,-0.29963276,-0.4318336,-0.8371334,-1.0751019,-1.2997296,-1.1047094,-0.6969409,-0.44603175,-0.10695912,0.29713628,0.46310604,0.35048804,-0.3091757,-1.4006094,-2.2261677,-2.7170913,-2.7953138,-2.8072524,-2.8789985,-2.6644669,-0.97891736,0.53101295,1.0333233,0.9859868,0.38290498,-0.97661364,-1.5987855,-1.7125931,-1.4745054,-1.0415021,-0.8214494,-0.81304413,-0.8975297,-0.9871999,-1.0009803,-1.2276448,-1.5889666,-1.8252587,-2.0203483,-2.025618,-2.110698,-2.2718167,-2.4008274,-2.5081172,-2.2675896,-1.4796323,-0.7608925,-0.43506724,-0.36903617,-0.28891435,-0.32607275,-0.42983258,-0.68237853,-1.0559589,-1.7055678,-2.1035528,-2.2171671,-2.1103842,-2.0155997,-1.82724,-1.7698773,-1.7012056,-1.652426,-1.6670873,-1.6611352,-1.6754482,-1.763708,-1.7398431,-1.4303068,-0.45648292,0.23893836,0.8670255,1.1960986,1.1647055,1.0160512,0.882813,0.78638124,0.6593031,0.6152872,0.54159385,0.5428541,0.5816961,0.62839967,0.6636411,0.6545521,0.64423454,0.5107582,0.22303008,-0.025449932,-0.17162842,-0.3495102,-0.58793366,-0.7902863,-0.97508293,-0.91712874,-0.86194515,-1.0403845,-1.1213073,-0.86188984,-0.78088564,-0.40718502,-0.41969362,-0.46004474,-0.40281636
-1.2536149,-3.333449,-3.21583,-1.2180182,-1.2180493,-3.333818,-3.3782742,-3.5088782,-3.2777257,-2.5367956,-2.181086,-2.0010128,-1.8599943,-1.832845,-1.8390057,-1.7352855,-1.7334981,-1.644808,-1.4803886,-1.1649897,-0.81228197,-0.6189102,-0.61648685,-0.7764548,-1.0895628,-1.328072,-1.5880852,-1.7990606,-1.990966,-1.8420434,-1.519808,-1.3669964,-0.9917676,-0.4820993,0.15685368,0.19940296,0.036408544,-0.28659177,-0.6496328,-0.9764521,-1.4872673,-2.0709314,-2.4324307,-2.5526896,-2.5838907,-2.584983,-2.5499587,-2.5092144,-2.485117,-2.3225489,-2.0078118,-1.6455483,-1.8337681,-2.0561848,-1.8966496,-1.6519928,-1.5585805,-1.3761673,-1.1527193,-0.79604423,-0.16437456,0.04527883,-0.10439921,-0.28384387,-0.17011517,0.057815053,0.0060025454,-0.34166053,-0.47432905,-0.21138725,-0.2652986,-0.14576447,0.11292433,0.57339925,1.1448829,2.007887,3.7076063,6.302184,7.8476644,8.230562,8.095361,7.721905,7.053096,5.876405,4.667223,2.82474,0.2261717,-2.0969431,-3.027304,-3.1208649,-3.1300356,-3.1828542,-3.1648388,-2.9867063,-2.3669703,-1.6934155,-1.185425,-0.96338737,-0.7595115,-0.5972806,-0.597727,-0.95685637,-1.4864633,-1.8504446,-1.8898815,-1.654581,-1.2497158,-0.8862314,-0.7303421,-0.72577363,-1.1934909,-1.5383372,-1.2120596,-0.42739007,0.16536988,0.95433336,1.6337991,2.383037,3.220447,2.5776033,2.5449214,2.98108,3.3439312,3.6853428,3.8094714,3.6876428,3.175146,2.7603507,2.535323,2.6435132,2.4950948,2.1563485,1.414322,-0.26636025,-1.9460136,-2.499228,-2.74374,-2.726664,-2.8150258,-2.8958797,-2.8713856,-2.5875688,-1.9876213,-1.5987139,-1.5924481,-1.5515271,-1.0582491,-0.33604518,0.120085515,0.2750826,0.4483894,0.59289926,0.5767628,0.610206,0.6699216,0.67993104,0.55336463,0.46275765,0.3360312,0.23589034,0.03585844,-0.17244059,-0.31168634,-0.39611262,-0.5087443,-0.5969011,-0.6481447,-0.88250464,-1.1409739,-1.3613656,-1.5664169,-1.8391979,-1.7545727,-1.5045394,-1.5617659,-1.6202345,-2.1684666,-2.551394
-2.4052997,-2.866663,-2.806686,-2.4053106,-2.4052958,-2.892544,-2.9293387,-2.9253302,-2.5145106,-2.100033,-1.9489063,-1.7346509,-1.6303594,-1.647518,-1.6213983,-1.4650877,-1.4931147,-1.4595069,-1.3887329,-1.1686826,-0.9321754,-0.6968466,-0.5076055,-0.27959412,-0.07285556,0.1061663,0.26323172,0.48136547,0.69043744,0.52989316,0.35259244,0.28419793,0.42771655,0.67626166,0.95888233,0.9593072,0.9211625,0.68895125,0.2515743,0.08589251,-0.3325083,-1.1416066,-1.7582558,-2.0934813,-2.2673335,-2.3680503,-2.5006979,-2.6248357,-2.7650752,-2.8524287,-2.786259,-2.5067163,-2.0080154,-1.4028065,-0.915598,-0.76066947,-0.68665445,-0.65834475,-0.8353206,-1.2339696,-1.4459656,-1.1990204,-0.93297106,-0.7886342,-0.9178618,-1.5991298,-2.0434802,-1.9157602,-1.933907,-1.866066,-1.8988926,-1.9391236,-1.9751246,-1.9016404,-1.807548,-1.7533798,-1.5657347,-1.2213475,-0.97268665,-0.890126,-0.56004834,-0.23499486,0.19179563,0.4699949,0.52185863,0.29215404,-0.2116992,-0.6774021,-1.1518338,-1.6679742,-1.8278631,-1.8946395,-1.8190975,-1.5313965,-0.81421864,-0.48168075,-0.09800978,-0.12719253,-0.39947128,-0.85417545,-0.9560666,-1.060367,-1.2044187,-1.334862,-1.3718052,-1.332247,-1.2445498,-1.2579908,-1.4185061,-1.8956866,-2.4219928,-2.8406749,-3.2705197,-3.1865575,-2.9292035,-2.601777,-2.1063254,-1.4908292,0.121946864,0.6605722,1.1296792,1.7668486,1.9971963,1.9385264,1.8084465,1.598203,1.3976668,1.1514343,1.0366272,1.2110943,0.97415555,0.46470875,-0.21967892,-1.4809053,-2.193449,-2.4426737,-2.4990208,-2.4784946,-2.5211835,-2.6835213,-2.9975195,-3.122754,-2.80588,-2.386058,-2.0974917,-1.8638995,-1.6115372,-1.3092986,-1.1562855,-1.0943828,-1.098686,-1.1258981,-1.1659143,-1.2149916,-1.1628582,-1.0783851,-1.0068102,-0.98784506,-1.002871,-0.9737742,-1.0338855,-1.2255199,-1.4240406,-1.5034512,-1.6329612,-1.7800777,-1.8803685,-2.1217687,-2.3844738,-2.648838,-2.8417645,-2.6019063,-2.2382674,-1.8580942,-1.711684,-1.799086,-2.111216,-2.3984842
1.8892131,-1.5235207,-1.5444605,2.0065227,2.0064514,-1.2645007,-1.005924,-0.8089715,-0.76095116,-0.45739567,0.10727447,0.55742794,0.6006501,0.3414043,0.20818421,-0.053506583,-0.1921008,-0.20487773,-0.12358615,-0.039905697,0.08247396,0.22832604,0.28822976,0.31249088,0.25175482,0.36292827,0.47752747,0.7504502,1.0322322,1.0327114,0.78626335,0.3799035,-0.10446763,-0.7462874,-1.1152099,-1.4389576,-1.5613651,-1.5491312,-1.324773,-1.1678963,-1.373317,-1.7228928,-1.9883467,-2.0881205,-2.0949624,-2.0540812,-1.9863008,-1.7951753,-1.5792847,-1.3413291,-1.0288582,-0.8466964,-1.1660181,-1.0487646,-0.25090933,0.7381235,1.3134663,2.3444526,4.2159147,6.4697003,8.269235,9.024849,9.1765,9.259946,9.4378605,9.219505,8.077822,6.1056643,4.144185,3.6265557,3.0006485,2.5290637,2.446063,2.33344,2.3502226,2.2499743,2.0132313,1.575501,0.8090595,0.48480773,0.48471636,0.54414296,0.15835686,-0.56135136,-0.7800831,-0.6123842,-0.43269402,-0.44144568,-0.8192432,-1.198793,-1.1870279,-1.0579672,-0.7202977,-0.3638292,-0.33969048,-0.4717129,-0.19791105,0.34642,1.5421178,2.8303566,3.501629,4.194152,4.8076696,4.8712273,4.8627386,5.0068893,5.1470237,5.108893,4.925008,4.4316883,3.1862855,1.5428135,-0.3108281,-1.2000828,-1.3996913,-1.5515472,-1.5277672,-1.4369997,-1.6177182,-2.0888488,-2.3305216,-2.0962834,-1.703934,-1.3422685,-1.0646906,-0.79313886,-0.6640048,-0.6870022,-0.84955794,-1.2643219,-1.6890919,-2.005975,-2.3022394,-2.5271854,-2.3886356,-2.2988024,-2.2394202,-2.1832156,-2.1311889,-2.0055897,-1.9051468,-1.8626199,-1.9452705,-2.1989179,-2.5747209,-2.7651038,-2.320694,-1.3830903,-0.7194411,-0.38588342,-0.16591913,0.03660485,0.15844014,0.23777133,0.29291338,0.24052839,0.19656223,0.23293734,0.2750237,0.25035065,0.30275774,0.37743157,0.40847096,0.48874646,0.4651832,0.40359893,0.44653487,0.39195755,0.30932027,0.08825293,-0.024261612,-0.42071855,-0.6683823,-1.0124106,-1.258084,-1.2357705,-1.2424282,-1.2322866
-1.5483475,-0.75607955,-0.857267,-1.5697286,-1.569727,-0.7051379,-0.791625,-0.876129,-0.79131436,-0.38333523,0.6012199,1.449933,1.7555103,1.9856608,2.1089861,2.5155606,2.6085367,2.8883462,3.2848263,4.238058,5.2763214,6.2330656,6.7278347,7.144885,7.373074,7.518052,7.7336044,7.9660892,7.993348,7.6615353,7.1256423,6.5346503,5.7719326,4.480949,2.7200007,1.3642936,0.7290385,0.10212718,-0.2512693,-0.17177951,-0.42642805,-1.281925,-1.8580885,-1.9358037,-1.9050736,-1.8258977,-1.8358318,-1.8504481,-1.8540745,-1.8561455,-1.6856561,-0.7032718,0.8066813,2.1661096,2.8400526,2.9943104,3.0700717,3.0481532,2.7591844,1.9513872,0.5074825,-0.20347142,-0.2736477,-0.18645856,0.015081853,-0.17214815,-0.740175,-1.0576365,-1.292728,-1.3062743,-1.4754088,-1.5676723,-1.5686619,-1.5274177,-1.4977762,-1.5868471,-1.7238736,-1.648986,-1.1003067,-0.2825678,0.7706101,1.7386996,3.2806895,4.5279055,4.892999,5.085341,4.8440003,3.4756398,1.6295795,0.04479462,-0.38961044,-0.7544476,-0.88015145,-0.6183115,-0.037224762,0.38222477,0.4117403,0.24723947,-0.11657189,-0.72399175,-0.8649541,-0.77299225,-0.3191366,0.093438335,0.2665841,0.3248508,0.4909057,0.45321965,0.23035562,-0.28959668,-0.9983208,-1.6709644,-2.1378715,-2.1836503,-2.209511,-2.2248013,-2.1372917,-1.9182783,-1.3101863,-1.1462253,-1.3141847,-1.2759947,-1.3680904,-1.482985,-1.5391688,-1.5694482,-1.6560135,-1.7525058,-1.7580023,-1.7237029,-1.89627,-2.0406992,-2.0489557,-1.8463832,-1.7137651,-1.6090826,-1.4937019,-1.4872626,-1.3876828,-1.3126479,-1.2137052,-0.7164308,0.9938315,2.9656932,3.8024127,4.4813232,4.677984,5.1048546,5.2665963,5.3391833,5.2628274,5.1733027,5.184231,5.146401,5.2030883,5.3084345,5.44182,5.523321,5.5506,5.5955877,5.5962048,5.513928,5.4124765,5.381692,5.2725334,5.16185,5.0650415,4.933921,4.7639437,4.338978,3.59555,1.4069165,0.38353348,-0.8759592,-1.099675,-0.84920275,-0.38684815,-0.05285254
-3.0923486,-3.0936892,-2.9802735,-3.1384706,-3.138411,-3.3867228,-3.5023892,-3.4612374,-3.1994748,-3.39857,-3.920936,-4.082852,-4.005049,-3.902533,-3.872818,-3.906999,-3.88766,-3.871153,-3.874992,-3.8877552,-3.886393,-3.7624187,-3.5964918,-3.393155,-3.2049417,-3.1116333,-3.0650318,-2.9128737,-2.3528457,-1.7690399,-1.1850123,-0.69053805,-0.054325342,0.7008018,1.3776293,1.6565647,1.6222606,1.3864069,0.5129166,-0.50977045,-1.5365764,-1.9575588,-2.0568783,-1.9551547,-1.9107916,-1.8872395,-1.914886,-1.960079,-2.0547192,-2.1764472,-2.3539886,-2.2552032,-1.6552949,-1.1512967,-0.6939387,-0.45016873,-0.43925574,-0.48480988,-0.713614,-1.3002446,-2.1594195,-2.1667035,-1.842444,-1.6293119,-1.6924763,-1.8858279,-2.1437478,-2.7064,-2.9169834,-2.7338839,-2.66562,-2.5918903,-2.5702415,-2.5404763,-2.4862213,-2.3716154,-2.191837,-1.8293471,-2.0996895,-2.6108935,-2.9413307,-2.9832423,-2.5963244,-2.0108252,-1.8059715,-2.0085955,-2.7102237,-3.637932,-3.8998187,-3.5155056,-3.2624931,-3.081464,-3.1235385,-3.224711,-2.9025683,-2.4288871,-2.0287704,-1.9424343,-2.1503553,-3.0063412,-3.473258,-3.6821342,-3.524759,-3.4549053,-3.374742,-3.261408,-3.0617394,-2.9256577,-2.8880532,-3.1417086,-3.517349,-3.6952467,-3.4914653,-2.5470762,-2.2590559,-2.0251322,-1.9538276,-1.9052535,-1.5528367,-1.0739408,-0.5788533,-0.283248,-0.3953892,-0.56074065,-0.7884817,-1.13367,-1.6497529,-2.09161,-2.5672135,-2.7036362,-2.6768153,-2.5662498,-2.4533348,-2.4507732,-2.4465156,-2.4629164,-2.426183,-2.3623657,-2.3375587,-2.3979554,-2.6110985,-2.940473,-3.4650867,-3.1976798,-2.5286057,-1.8993602,-1.5767953,-1.5801082,-1.7002851,-1.7806019,-1.841717,-1.9458132,-2.0200388,-2.0754871,-2.0639865,-2.027319,-2.0255547,-2.0331051,-2.1007125,-2.1239407,-2.296021,-2.5723915,-2.793187,-2.911068,-3.071188,-3.229939,-3.339952,-3.500205,-3.5222352,-3.5145853,-3.5397048,-3.193512,-2.669776,-1.81252,-1.4642413,-1.4027799,-1.548808,-1.7623242
