0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194
13.51865,13.550538,13.582171,13.588057,11.815651,13.326746,12.999315,12.134239,10.447586,8.395556,5.82069,3.9900188,3.0606294,2.4815416,2.2721393,1.2780495,0.36617658,-0.6233683,-1.1281228,-1.0080216,-0.18741599,0.735755,0.8292594,0.4348934,0.38189194,0.6849447,0.76792186,0.48410666,0.14853738,0.06532545,0.45303833,1.0390584,1.6451951,2.3619008,3.1754718,4.6340227,4.365662,4.0443454,4.0174484,4.2964077,4.392065,4.343999,3.9669008,3.1621504,1.0913793,0.06893502,-0.2967141,-0.6258273,-0.5855441,-0.46059185,-0.4601515,-0.25860164,-0.24470794,-0.23553523,-0.09150542,0.14484476,0.38848805,0.60371923,0.77318233,1.0837822,1.6634717,2.963882,3.7070222,2.8978672,1.3029181,0.19720608,-0.07560563,0.12099302,-0.35027075,-0.9907818,-1.5021502,-1.7488292,-1.8905288,-1.7979609,-1.664715,-1.4688379,-1.2489177,-1.0045071,-0.6300609,-0.23038697,0.24232966,0.9413126,1.9919215,1.8385044,1.398572,1.3668237,1.8447031,2.3205175,2.419279,1.9340242,1.3474672,1.0975103,0.9387533,0.95579463,0.8201681,0.2679624,0.014384493,0.5145552,0.8160251,1.0129561,1.326135,2.1463242,2.8118834,3.9428234,3.6563473,2.729902,2.2010396,2.4026628,2.203253,2.3886318,1.951627,0.7672901,0.05394402,-0.23230967,-0.9856794,-1.2572229,-1.4333751,-1.5893991,-1.6636784,-1.5881912,-1.3266939,-1.3196176,-0.3445577,0.70564115,0.61475325,-0.046020508,-0.17654985,-0.2553277,-0.32303083,-0.107466996,0.27707613,1.0390618,1.6812116,2.248425,2.765664,2.7096455,2.44549,2.4158053,1.9488219,1.5125278,1.3208307,1.3973346,1.3669844,1.2553113,1.1628311,1.031649,0.8942698,0.8749279,0.939752,1.060845,1.1412561,1.0746355,0.8177651,0.73136234,0.97150695,1.3720675,1.5716412,1.4953775,1.4994087,1.5115498,1.8925713,2.4689114,3.320525,3.915723,3.4251027,1.8958204,1.4549749,1.6749768,1.8897594,2.7190416,3.4440007,3.145784,3.639553,4.5742216,5.2420025,7.1424236,8.776039,9.851676,10.561645,10.3424835,10.977636,10.856139,10.622362,10.959455,11.634011,12.197971,12.612196,12.931365,11.821231,12.4456005,12.651909,11.815359,11.815087,11.815311,11.815285
-3.0516102,-3.0690937,-3.1322503,-3.1395059,-1.367523,-3.278912,-3.370906,-3.3896644,-3.2366676,-3.0868096,-3.0304956,-2.8772416,-2.7359765,-2.6074705,-2.2580578,-1.5227563,-1.0836267,-0.95113707,-1.0766338,-1.3643426,-1.6261394,-0.7601627,-0.24202383,-0.17475107,-1.0220591,-1.6929394,-2.2025826,-2.6365335,-2.6910596,-2.1265273,-1.4464431,-0.53930604,0.22701116,-0.040201083,-1.4047478,-1.9479077,-2.0675702,-2.0443907,-2.071112,-2.0129926,-1.8320658,-1.7597966,-1.9224833,-2.3816352,-2.2814572,-1.4350922,-0.101997614,0.41389865,0.3984276,0.2614354,0.029397488,-0.3319106,-0.5476853,-0.8300126,-1.2222878,-1.539691,-1.6096747,-1.5367482,-1.5353935,-1.9546251,-3.001738,-3.288541,-2.5734415,-2.360281,-2.116228,-1.6411963,-1.1933374,-0.73244196,-0.17678681,-0.17511111,-0.4517306,-0.8381153,-0.7522514,-0.5440415,-0.5071029,-0.5010522,-0.54200846,-0.6392598,-0.75511724,-0.7298304,-1.1905787,-1.3905859,-1.2585213,-1.318777,-1.400765,-1.8089895,-2.121576,-2.3916373,-2.6344306,-2.479092,-2.2077227,-2.1077037,-2.499489,-2.949574,-3.164955,-2.8437402,-2.1670856,-1.4791361,-1.1127927,-0.88590366,-1.2621969,-2.1363401,-2.7096891,-2.859904,-2.4495292,-2.208771,-2.2950077,-2.1693125,-2.0987847,-2.0910087,-1.9323561,-1.7557628,-1.6533695,-1.6508915,-1.4016457,-1.1203692,-0.82612133,-0.596605,-0.49866098,-0.5600436,-0.42223078,0.087034255,0.91622317,1.1370667,0.63601404,0.28050488,0.70201147,2.4870815,5.0851326,8.17447,10.187424,11.272366,11.280436,11.184202,10.960602,10.565807,10.305364,9.886283,9.379581,8.043847,6.499264,4.7472177,3.7088995,2.600482,1.9143085,1.5894835,1.45515,1.4261775,1.4667175,1.4192618,1.1133014,0.82358265,0.029635131,-0.8633421,-1.4310727,-1.7676258,-1.8403044,-1.8731503,-1.8480251,-1.9516314,-2.001392,-1.9018507,-1.5943842,-1.4701698,-1.6430655,-2.0101473,-2.14656,-1.529762,-0.88655764,-0.5185939,-0.22865003,0.21047476,0.5501926,1.06952,1.388446,1.3752552,0.7110362,0.00519526,-1.4923527,-2.3078332,-2.5424044,-2.167349,-1.5889757,-1.6684752,-1.9498868,-1.9210473,-1.9022923,-1.8209987,-1.3687279,-1.9604683,-1.8135594,-1.3668909,-1.3668255,-1.3672385,-1.3672056
-0.19465679,-0.19709612,-0.25756413,-0.2791698,0.119176805,-0.5048067,-0.68333936,-0.9622303,-1.4140882,-1.4123669,-1.1980898,-0.9441639,-0.7732864,-0.69714713,-0.759117,-0.8757101,-1.0651805,-0.9735956,-0.46959648,-0.51599383,-0.8239109,-0.9207061,-1.1810007,-0.7012861,-0.3187299,-0.59190065,-0.88679975,-1.2262278,-1.4673377,-1.5307312,-1.2530503,-1.2785786,-1.3038962,-1.1617728,-1.497859,-1.8738661,-1.9275076,-2.0599828,-2.3315914,-2.4325666,-2.4173021,-2.4289126,-2.6135058,-2.69636,-1.547194,-0.43995658,-0.5482029,-0.9929825,-1.1024263,-1.1000954,-0.9750542,-0.8543967,-0.88197803,-0.83645976,-0.7712538,-0.8131592,-0.89451855,-0.951352,-0.91192675,-0.50193405,0.10902513,0.38897258,-0.16077146,-0.8478246,-1.7342716,-2.516346,-2.8024106,-2.612153,-2.5722182,-2.6137383,-2.9208164,-2.9639864,-3.0240827,-3.0215588,-3.0657701,-3.0892649,-3.2027864,-3.3360538,-3.4134333,-3.2942107,-2.9569874,-2.1339927,-1.4568291,-1.2422373,-1.0829202,-0.5602834,0.16933754,0.6867975,1.3024135,1.2028446,0.68111885,-0.26770496,-0.90754884,-1.4399749,-2.0431514,-2.0952997,-1.8979867,-2.0107658,-2.1193585,-2.1435752,-1.8905487,-1.5871958,-1.5977931,-0.981248,-0.12739678,-0.08669484,-0.29345798,-0.4707876,-0.46909165,-0.37963602,-0.330123,-0.46729958,-0.36276874,-0.7366536,-1.4542552,-1.8401536,-2.0650957,-2.0881844,-2.1431367,-2.2449126,-2.2104511,-1.9787192,-2.0534182,-1.6691177,-1.5564773,-1.4077253,-1.6707428,-2.0826962,-1.9825559,-1.659605,-1.354847,-1.174096,-1.1984191,-1.2884653,-1.3998996,-1.3206917,-1.1592302,-0.8797143,-0.5602837,-0.17674974,-0.14347285,-0.12481527,-0.02280119,0.21743277,0.4978181,0.71480095,0.8896115,0.97979724,1.0512578,1.6022921,2.9408724,4.931094,7.8879795,10.490973,12.00041,12.472128,12.708219,12.68734,12.630516,12.408739,11.943773,11.078338,9.738989,8.8525505,9.021988,8.674667,7.0983896,3.5164113,1.2893063,-0.08590417,-1.4493437,-1.8659443,-1.8780067,-1.5108747,-1.3110797,-0.9828206,-0.8087507,-1.049365,-1.5853024,-1.4554288,-1.6243433,-1.7960032,-1.9236836,-1.8536325,-1.50363,-0.9692393,-0.92003703,-0.6960727,0.12373115,-0.6607177,-0.613574,0.11947562,0.11917564,0.1191062,0.119100854
-2.1143975,-2.0767527,-1.9502063,-1.8093786,-0.7132487,-1.6516793,-1.6142929,-1.5108275,-1.4295835,-1.4773862,-1.6653006,-1.5749326,-1.3866478,-1.1809187,-1.0997133,-0.89754856,-0.86013913,-0.17799577,0.74859786,0.91278684,0.31351176,-0.20259133,-0.28479692,-0.0753212,0.03596452,-0.14172113,-0.3437959,-0.5807292,-0.60721314,-0.58645254,-0.7411647,-0.76892716,-0.5993908,-0.5109127,-1.3156024,-2.1269107,-2.4579256,-2.5832915,-2.735258,-2.6946614,-2.524528,-2.222111,-1.9740168,-2.0567796,-1.7903671,-0.92548,-0.339206,-0.28533867,-0.37903523,-0.4010473,-0.44145548,-0.55722827,-0.677917,-0.7959071,-0.89061034,-0.8981012,-0.8557233,-0.63437915,-0.11290929,0.41618416,0.39289927,0.11267272,0.19371165,0.13161531,0.862636,1.8145536,2.5114975,2.9641206,3.311909,3.3938143,3.0082467,2.6780603,2.010099,0.4676345,-0.07334316,-0.3268994,-0.43909496,-0.5824164,-0.6243491,-0.4237235,-0.32626444,-0.56658304,-0.5648495,-0.28025088,-0.028565556,-0.40920484,-1.1205158,-1.4557935,-1.3905839,-0.8063838,0.06965032,1.0288568,1.3827133,1.1497295,0.7729528,0.39036456,-0.22317106,-0.74319947,-0.646254,0.23545517,1.6052821,1.7347231,0.94520026,0.41335058,0.33439332,0.51659214,0.47797078,0.17258199,0.04388287,0.09037321,0.4486536,0.9155268,0.89565635,0.5988343,0.30841035,0.077991866,-0.21703753,-0.21798122,-0.30279154,-0.5549462,-0.18432903,0.534983,0.73929787,0.6373489,0.32678413,0.55078846,0.44705558,-0.6765114,-0.816461,-0.80601156,-0.7703502,-0.5843876,-0.4761905,-0.4463207,-0.5892088,-0.6202391,-0.6674634,-0.5197017,-0.19053006,0.39728415,0.6025449,0.4835616,0.41225576,0.3298663,0.22979724,0.20188156,0.1854479,0.1562329,0.02018112,-0.19852528,-0.36224377,-0.3868207,-0.25703388,-0.25668323,-0.6114976,-1.1356449,-1.5524415,-1.7226949,-1.7727678,-1.9710686,-2.169567,-1.9591,-1.4023907,-0.99510217,-1.0000067,-1.1060395,-1.2801788,-1.0194633,0.12023541,0.99261886,0.8543419,1.1345725,1.6248214,1.9400756,1.8967545,1.4430056,1.0959058,1.0161563,-0.5226052,-2.1684206,-2.2168822,-1.8424671,-1.155147,-1.1568158,-1.1331062,-1.331665,-1.2491333,-1.2287337,-0.7101972,-1.3701726,-1.1568314,-0.7117251,-0.7122085,-0.71293235,-0.7128757
0.22852401,0.18804717,0.13516727,0.077471584,0.43259123,0.24280187,0.40581816,0.72792846,1.1940825,1.1982045,1.4035628,1.4400264,1.4195323,1.45053,1.4176061,1.3977636,1.6491426,1.2799176,0.49425575,0.27097604,-0.26945436,-1.3629966,-1.6211109,-1.9888672,-2.1570075,-1.9989719,-1.8095447,-1.586208,-1.3386948,-1.1695713,-1.3769395,-1.5929569,-1.6708177,-1.8458812,-1.6811655,-1.0843922,-0.113384485,0.20310676,0.2870658,0.1223557,0.1371817,0.3700139,1.1525497,2.969459,6.728077,9.035744,10.259379,10.9788265,11.237053,11.291562,11.327279,11.295234,11.304259,11.28443,11.147314,10.950217,10.833422,10.720348,10.2796545,9.102903,6.627477,2.277791,-1.0079838,-1.4823263,-1.7703577,-1.5405865,-1.4303641,-1.308192,-0.9641788,-0.8843137,-0.5953585,-0.3563875,-0.1365102,0.12617534,0.17119932,0.16615584,0.2933269,0.5552307,0.7311742,0.32386702,0.07504995,-0.8413403,-1.8259264,-2.0141008,-2.2403784,-2.5945907,-2.9277425,-3.1471019,-3.5747943,-3.6637144,-3.4773636,-3.016869,-2.4551353,-1.8698583,-1.1932417,-1.0017805,-0.9958316,-0.49401042,-0.17201984,-0.3573655,-0.9791287,-1.6865301,-1.8401589,-2.1873438,-1.8656335,-1.2303686,-0.7994307,-0.6751317,-0.57713175,-0.37489718,-0.24128604,0.50573766,1.903429,3.143207,4.0394006,4.3639307,4.4922295,4.376953,4.307303,4.330903,3.4037054,1.2488238,-0.7971525,-1.3267093,-1.1505266,-1.1836879,-1.3221599,-0.8243736,-0.63062894,-0.9855366,-1.5702817,-1.7255765,-1.6455804,-1.5119925,-1.2506787,-1.168864,-1.0041962,-0.7136353,-0.6326954,-0.32193324,0.0943149,0.40256846,0.41683435,0.37976748,0.38237467,0.35154605,0.34479234,0.3264801,0.33017874,0.18023083,-0.20821354,-0.4260621,-0.41551745,-0.99631256,-2.1977096,-2.3543215,-1.7990706,-1.5256577,-1.3714008,-1.037533,-0.5067515,-0.018169373,0.3400432,0.48184872,0.40838993,0.27267748,0.14802852,0.14816761,-0.41731218,-0.86164474,-0.41145104,-0.25528935,-0.46387917,-0.84127426,-0.9469239,-0.8031963,-0.21602006,0.71762407,1.5769124,1.976903,1.9619309,1.9471939,2.02399,1.8117964,1.2215748,0.7793988,0.45734745,0.21007091,0.44170597,0.8586528,0.38162285,0.4335137,0.43277502,0.43244052,0.4324595
-1.8584973,-1.8468978,-1.7517654,-1.7606717,-2.4319072,-1.6659691,-1.6818517,-1.702754,-1.5832703,-1.7135237,-1.928029,-2.0974836,-2.2310781,-2.3610132,-2.4879398,-2.073017,-1.3551424,-0.34619424,0.16531168,0.21102977,0.79148877,2.8581445,5.524503,8.862406,10.977548,11.412334,11.43941,11.315537,10.948602,9.452097,7.0406733,2.9402275,0.5076213,-1.2721604,-1.4183509,-1.9330139,-1.925775,-1.8883861,-1.944715,-1.9646058,-1.9042841,-1.5865159,-1.137301,-0.95007324,-1.7798467,-1.9039,-1.5176961,-0.8975955,-0.52380973,-0.4812883,-0.48813397,-0.5470817,-0.5866569,-0.63491875,-0.48470882,-0.22239944,-0.07467958,-0.090330794,-0.33405745,-0.9494512,-1.5124408,-1.8624483,-2.1764383,-2.1776185,-2.1619747,-1.9485549,-1.6507794,-1.0351706,-0.7908404,-0.68570477,-0.75423384,-1.2459414,-1.3528033,-0.917956,-0.6534686,-0.50059015,-0.33233348,-0.114224374,-0.0053421557,-0.046309352,-0.17561159,-0.5975375,-1.2348516,-1.5493093,-1.8989027,-2.4258711,-2.1839375,-1.4285467,1.7885385,5.7585135,8.216075,9.703682,10.580035,10.805592,10.212975,9.19729,7.046008,2.3794703,0.7126333,-0.043550283,-0.60996103,-1.001713,-1.1369992,-1.3403637,-0.9678575,-0.36463407,-0.26998124,-0.29207546,-0.28725687,-0.07787775,0.24446201,0.14108053,-0.21682954,-0.3744854,-0.41181582,-0.60037553,-0.9096569,-1.1436627,-1.2775463,-1.3541439,-1.4993904,-1.3913502,-0.31856522,0.3231476,-0.48078695,-1.639905,-1.3619435,-0.86136544,-0.9695271,-1.0436283,-0.8988954,-0.6453364,-0.3627437,-0.1419057,0.28785947,0.34889498,0.38363558,0.5157789,0.613115,0.82570124,1.0730993,1.3897954,1.6922581,1.9992161,2.2104945,2.2829084,2.2987504,2.316823,2.472511,2.9680688,3.703866,3.5770397,3.1567433,2.5835352,1.9199755,0.92306244,-0.35085192,-0.8752236,-1.0342034,-1.1035453,-1.5271724,-2.17028,-2.9372718,-3.3670669,-3.267413,-2.8784835,-3.185682,-3.2310052,-2.897635,-2.3267734,-2.1805873,-2.03303,-1.7262939,-1.4980477,-1.5475073,-1.9160417,-2.316288,-2.2556024,-2.657596,-3.0505,-3.3041172,-3.3613553,-3.1221702,-3.3587708,-3.1875129,-2.8340602,-2.6691718,-2.7227702,-2.437307,-3.0374494,-2.8807673,-2.431488,-2.4313502,-2.431651,-2.4316022
-2.4143841,-2.4556372,-2.5227158,-2.643869,-2.6239913,-2.8899813,-3.0361218,-3.2561893,-3.299377,-3.4265356,-3.492934,-3.5004816,-3.5237799,-3.4134977,-3.1282165,-2.2352939,-1.4268862,-0.9944365,-0.8563426,-0.5295161,0.40549752,0.81145257,0.64592284,-0.12590572,-1.0313103,-1.3248999,-1.4755778,-1.5813216,-1.5882779,-1.2873511,-1.4637768,-1.9600781,-2.1349952,-1.6201581,-0.7111266,-0.9466258,-1.5204077,-1.6287053,-1.6120125,-1.590105,-1.6128812,-1.6001742,-1.5480182,-1.2965271,-1.0369364,-1.5099134,-1.4433564,-1.1148123,-1.005087,-1.031931,-1.1385357,-1.2694821,-1.2555263,-1.2841125,-1.3880888,-1.4761143,-1.5104097,-1.5822642,-1.7873063,-2.1435394,-2.3855686,-2.6682591,-3.2299447,-3.1235201,-1.5817273,-0.09074667,0.6052917,0.118061036,-0.2838647,-0.37460017,0.0033759326,0.15919548,1.1318401,2.314171,2.83957,3.0198004,3.1431718,3.312204,3.3981154,3.0728273,2.1289985,0.9202178,-0.5605609,-1.4260874,-1.8484046,-2.627131,-2.8768268,-2.8145137,-2.0929904,-1.2202886,-0.6321207,-0.45645565,-0.25991568,-0.17739728,0.07992998,0.48676744,0.57469434,-0.1806798,-0.6841625,-1.1997865,-1.7417884,-2.0431356,-1.889401,-2.0804417,-2.2855768,-2.1947284,-2.1150682,-2.0066924,-2.1105332,-2.15999,-1.9287279,-1.4533854,-1.4554758,-1.5356855,-1.3047401,-1.2917163,-1.3202147,-1.384548,-1.399363,-1.4111028,-2.041164,-2.3924103,-1.4346129,-0.75301194,-0.67702377,-0.40239257,-0.21097034,0.16552868,-0.07252723,-0.5487553,-1.0113486,-1.3208735,-1.5701902,-1.6830003,-2.1042714,-2.385764,-2.4925442,-2.256095,-1.9460388,-1.3420982,-0.62743425,-0.14983276,0.03908437,0.15632203,0.16261181,0.1315839,0.09445545,0.054652873,0.08933155,0.22653605,0.2528931,-0.061191283,-0.52204657,-0.8307814,-1.2664495,-1.8361115,-2.183518,-2.260247,-2.277392,-2.0946867,-1.8921783,-1.8061117,-1.7736423,-1.810828,-1.7563235,-1.4930103,-1.5143129,-1.454188,-1.1720442,-0.9814455,-1.1255684,-1.113692,-1.1658702,-1.2962409,-1.4592776,-1.7701316,-2.0019414,-2.1100755,-2.7046392,-3.2461205,-3.223872,-3.03924,-2.6946135,-2.7218823,-2.670974,-2.6511548,-2.691741,-2.7900724,-2.631149,-2.892051,-2.8107462,-2.624689,-2.6241438,-2.62391,-2.6239052
-1.5990992,-1.6645716,-1.7504311,-1.7245711,1.1534771,-1.6536074,-1.6594847,-1.5580834,-1.3098264,-1.5905998,-2.2763638,-2.5248783,-2.4840543,-2.2457356,-1.9339697,-1.3431147,-1.2374808,-0.91169107,-0.6897123,-0.6841854,-0.15809031,0.728449,0.604654,-0.22378427,-0.7102034,-0.7236696,-0.6188103,-0.53875655,-0.48016292,-0.721819,-0.5911405,-0.3208493,-0.19775286,-0.67210424,-2.02416,-2.3697639,-2.32243,-2.462006,-2.607587,-2.6635895,-2.452414,-2.0322096,-1.7228645,-1.6829326,-1.769004,-0.7967448,-0.113699004,0.12999243,0.12427065,0.039272964,-0.0015376806,-0.19847763,-0.30975667,-0.49428684,-0.62642795,-0.6767607,-0.70286494,-0.66519684,-0.63798445,-1.0416018,-1.6748116,-1.0256141,1.6287084,4.1396637,7.112124,8.795187,9.580248,10.108359,10.042864,9.848797,9.585624,8.847718,7.8057,5.730597,4.4736857,3.5690112,3.0519104,2.599668,2.206145,2.0163374,1.3711857,0.7501284,0.753949,0.7809576,0.66241014,-0.026678532,-0.75029314,-1.0594069,-1.0307969,-0.6948664,-0.2665118,0.05729741,-0.03471124,-0.43655095,-1.0859638,-1.4190619,-1.0262113,-0.09653884,0.4610281,1.2014668,1.4948401,0.38682538,-0.74088335,-1.0015744,-0.8957956,-0.669572,-0.6378093,-0.6182914,-0.54494184,-0.42543444,-0.03372615,0.38040096,0.4784074,0.76267636,1.6291306,2.3417583,2.8059442,3.448855,3.8418095,3.9681733,6.6333175,9.388887,11.3339615,11.265984,10.810963,8.975158,5.579911,2.0705788,0.95527595,0.7397057,1.3327184,2.209093,2.6473026,2.7846618,2.6035707,2.2446043,1.877435,1.7024881,1.656998,1.5462757,1.29403,0.6830656,0.39354384,0.10739702,-0.1557135,-0.31781703,-0.40673077,-0.4900542,-0.5509685,-0.64267546,-0.65773475,-0.66692257,-1.0423934,-1.0926446,-1.0058949,-1.269614,-1.3274834,-1.304625,-1.3188626,-1.3949699,-1.4490786,-0.9823078,0.29068613,1.5578773,1.4512463,1.3268769,2.5124907,5.962651,9.048612,10.454794,11.339593,11.789339,11.766372,11.556227,11.279171,10.355413,9.176148,8.215832,6.5269585,4.8105235,3.5637317,4.1618743,4.743683,4.466692,3.7351007,3.7445238,2.981845,2.562802,1.1747787,3.0728993,3.3763537,1.1573074,1.1556025,1.153901,1.1540006
-1.517221,-1.5681367,-1.5835532,-1.5703759,-1.7914716,-1.584053,-1.536137,-1.3667212,-0.88478196,-0.52463675,-0.25388852,-0.16640963,-0.17344277,-0.10318562,0.22898531,0.8497077,1.3682204,1.0352826,-0.40387443,-1.5554483,-2.4746876,-2.4838648,-2.2616491,-1.9045002,-1.1167161,-0.37483734,0.5125896,2.220583,4.9271526,9.030146,10.986286,12.256168,11.927544,10.363623,8.156103,4.396532,1.1094575,0.25741896,0.4347449,0.52874225,0.2676405,-0.2886437,-0.82609904,-0.8967469,-1.2560241,-2.2573745,-2.8145256,-2.447083,-2.2578254,-2.0897055,-2.03199,-2.0521111,-2.0152798,-1.9976704,-1.9308958,-1.7574494,-1.6369144,-1.5800955,-1.5634935,-1.7123698,-1.8217769,-1.9643712,-1.976335,-1.2829299,-0.013342075,0.79236,1.1277142,1.204026,1.7852917,2.5876694,3.6664042,5.808298,7.50544,8.4104595,8.5640335,8.650724,8.593787,8.47382,8.295092,8.017729,7.160499,5.85737,3.9056997,2.453022,1.4598109,-0.11378545,-0.84735554,-0.90205,-0.87376887,-0.9753585,-1.0752678,-0.9619355,0.082223594,2.0345411,4.862748,8.066825,10.146682,11.032449,10.864171,10.610186,10.025538,9.000378,7.1763935,3.3779097,0.520969,-0.8176497,-1.1047611,-1.2256663,-1.2596586,-1.2252715,-0.93814456,-0.11489062,0.33063486,0.6178116,1.2792801,1.6743443,2.0550525,2.2027657,2.2617385,2.3037624,2.0543447,1.3976536,0.32910597,-1.2540369,-1.5561954,-0.7140147,0.62030184,1.1374878,0.6050279,-0.21261293,-0.47338587,-0.5835235,-0.9403733,-1.1177278,-1.3742938,-1.66495,-2.011756,-2.433066,-2.5380921,-2.5516198,-2.5204787,-2.291552,-2.1797361,-2.1885371,-2.2709894,-2.2958045,-2.3219519,-2.3173943,-2.2927122,-2.2277608,-2.0165346,-1.9576194,-1.5390029,-1.015497,-1.3836683,-2.016665,-2.112316,-2.027464,-1.9709004,-1.7637174,-1.5227065,-1.23509,-1.0123516,-1.0642978,-1.2420293,-1.1178606,-1.192528,-1.2414112,-1.452322,-1.252275,-0.03318675,0.7760817,1.0884448,0.6199389,0.4103491,-0.656464,-1.6949548,-2.2477825,-2.2455506,-1.5541947,-1.473296,-1.4833807,-1.3854147,-1.3193772,-1.2929554,-1.5973581,-1.5323783,-1.5152236,-1.7891912,-1.625071,-1.7240489,-1.7916186,-1.7917337,-1.791549,-1.7915467
-3.7175589,-3.6981409,-3.6340342,-3.6944788,-3.7407656,-3.7050395,-3.6448588,-3.3287313,-2.652791,-2.3032062,-2.0077567,-1.8803002,-1.9807936,-2.1657736,-2.3684988,-2.0548806,-1.4545547,-1.28965,-1.4170274,-1.3649241,-1.2138846,-1.0302417,-0.40747386,0.36379176,-0.2718237,-0.9045787,-1.3754929,-1.6817048,-1.9305992,-1.8304874,-1.625468,-2.1346295,-2.5779495,-3.1068492,-3.0676613,-3.0212483,-2.7494872,-2.6366205,-2.6322489,-2.6585817,-2.725559,-2.6737094,-2.4138114,-1.7943168,-0.60791785,0.065458775,0.33116353,0.21166307,-0.018752784,-0.2570868,-0.44861782,-0.6025217,-0.6190829,-0.6365082,-0.8031822,-0.9952061,-1.0300289,-0.9471147,-0.88177913,-0.9166643,-1.1829271,-2.320314,-3.1624997,-3.2796733,-3.2208188,-3.1485934,-3.1418304,-3.3156047,-3.1379075,-3.0231926,-2.93169,-2.6829534,-1.8545791,-1.2958441,-1.4299486,-1.663933,-1.7713243,-1.8305987,-2.1575942,-2.7868004,-3.6301951,-4.6800556,-5.3880987,-5.146784,-4.844651,-4.195578,-3.5793576,-3.371622,-3.0906382,-2.5025194,-1.9124169,-1.8348281,-2.2688425,-2.7833147,-3.1204543,-2.8888226,-2.3331783,-2.3182425,-2.4909105,-2.981001,-3.8563414,-4.613638,-4.869376,-4.8619423,-4.1838484,-3.3647985,-2.9788702,-2.8161702,-2.7684991,-2.9291785,-3.0264387,-3.002138,-2.965069,-2.727952,-2.1420186,-1.8001316,-1.5737771,-1.5568223,-1.5890009,-1.5421861,-1.4196697,-2.1651871,-3.096312,-2.4542441,-1.8998696,-2.1292367,-3.0917125,-3.1137671,-2.7370508,-2.4804492,-2.4627318,-2.1891384,-1.7007917,-1.2993473,-1.0600375,-1.0744107,-1.0669918,-0.979641,-0.79707336,-0.47976804,-0.24739327,-0.09889561,0.03421372,0.10455362,0.09983918,0.08940729,0.07851215,0.0036349706,-0.17572981,-0.5643797,-1.1722108,-1.4442561,-1.4639612,-1.8600857,-2.2624495,-2.233928,-1.9104402,-1.668365,-1.5791254,-1.5177909,-1.5223763,-1.6740606,-1.911519,-2.0665503,-2.007525,-1.8524003,-1.7700821,-1.4885488,-1.6567974,-2.296204,-2.3333185,-2.557303,-2.8551345,-3.1515148,-3.1907148,-3.021024,-2.600808,-2.4620514,-2.1679626,-1.7422085,-2.188393,-2.4523592,-2.4157157,-2.6867728,-2.860883,-3.072788,-3.1996946,-3.339026,-3.7386112,-3.3980217,-3.3078418,-3.7407603,-3.740849,-3.7408888,-3.7408926
