0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
11.501915,11.686615,11.629349,11.418503,11.211416,11.000614,11.119299,10.896099,9.606164,7.3613567,5.540187,3.682733,2.237913,1.3392236,0.44832176,-1.2174542,-0.6109247,0.107891195,0.43726122,0.73830795,1.4659042,2.276903,2.983767,3.4321268,3.996833,4.346393,4.3663054,3.1572657,1.9338024,1.119585,0.24424496,-0.94630504,-1.1171474,-1.0329716,-0.895512,-0.7060945,-0.5636351,-0.49036252,-0.3853165,-0.3788898,-0.40071306,-0.3405358,-0.31859505,-0.24491951,-0.17737615,-0.14776686,-0.2000092,-0.14399412,-0.20922217,-0.26833135,-0.254365,-0.09496316,0.67798316,1.3948169,1.8834972,2.3741212,2.5427568,2.719562,2.4091997,1.890859,0.8991953,0.01992172,-0.92379653,-0.8505881,-0.8339208,-0.6957574,-0.56780535,-0.3732698,-0.23957804,-0.09997829,-0.059918195,-0.22359724,-0.32327312,-0.3370134,-0.21310079,0.31071034,0.7527444,1.1971179,1.3361269,1.4918045,1.6898332,1.7160553,1.4493073,1.2270726,0.87834615,0.605366,0.6207598,0.84289074,1.6284845,3.0440903,3.0230775,1.274374,0.2823785,0.17084728,-0.3860225,-0.43177047,0.063007325,0.8292252,1.0805985,1.3254092,1.1105094,0.3253522,-0.6218459,-1.483861,-1.7574797,-1.6153225,-1.3395603,-1.1242244,-1.0392057,-1.08459,-0.38521555,1.2139848,1.2909927,0.70411885,0.74944705,1.2059665,1.4794208,1.7567781,1.9938216,2.1473587,2.2271423,2.5123675,2.914166,3.4175098,4.071847,3.9056587,3.8069801,3.6167216,3.7259374,3.6367722,3.566146,3.003806,2.3211179,1.5956659,0.762092,-0.3882976,-0.82904446,-0.8514321,-0.96043444,-1.0862986,-1.1180406,-1.1826048,-1.1698921,-1.0233443,-0.9592886,-0.9775821,-0.5517337,0.09048289,0.8545242,1.0403235,0.19713292,-0.45100054,-0.3614093,0.58817035,1.1514661,1.4801813,1.8127005,2.6931188,3.8232079,5.007876,6.351312,7.992073,9.297012,10.695617,11.424855,11.561783,11.688258,11.886887,10.8647375,10.686623,12.384373,12.166002,10.686527,10.686429
-2.0564494,-2.14605,-2.2135756,-2.3570194,-2.4204621,-2.387058,-2.23589,-2.1926253,-2.668229,-2.9259644,-2.8073587,-2.6237748,-2.3347178,-2.1366107,-2.0884173,-2.4819546,-2.8025138,-2.2578235,-2.089549,-1.9985554,-1.9591267,-2.0505786,-2.009534,-2.034296,-2.2429237,-2.3533945,-2.06961,-1.3454072,-1.0996188,-0.9163643,-1.0250294,-1.5104373,-2.0336823,-2.2139182,-2.219971,-2.1925416,-2.0719197,-1.9935174,-1.9073876,-1.7498522,-1.6516958,-1.6803031,-1.6619172,-1.608986,-1.5437804,-1.5011165,-1.3778199,-1.2090759,-0.9739705,-0.6488827,-0.26638418,-0.22215387,-0.20273802,0.17489827,0.7164322,0.90465844,0.39986423,-0.70573604,-1.6031809,-1.7799866,-1.8468866,-2.0655513,-2.4765441,-2.3253863,-2.0376863,-1.8941691,-1.8894019,-2.0204568,-2.217236,-2.3202562,-2.4052813,-2.4929223,-2.5753806,-2.60676,-2.4590325,-2.2805803,-2.116961,-1.8719673,-1.6852196,-1.6661373,-1.6041675,-1.471551,-1.3005494,-1.070277,-0.791116,-0.56738794,-0.65345633,-1.2260814,-1.9107326,-2.1047919,-1.9592762,-1.9940618,-2.5984702,-2.7472374,-2.3016963,-1.9814478,-1.5550907,-1.2249882,-0.7288704,-0.41961294,-0.39458966,-0.40895972,-0.57556653,-1.2902534,-2.0684917,-2.2618458,-2.2456203,-1.8417361,-1.3774332,-0.8357348,-1.586329,-1.2782217,-0.19662404,-0.16162854,-0.3118862,-0.17828137,0.4789027,1.4920906,2.3307304,3.2060747,3.406836,3.1749287,3.1354842,3.0099773,2.2142453,2.1531644,2.3962517,2.3306377,1.9328979,1.5250417,0.7491066,-0.06938678,-0.61768526,-0.9913167,-1.1314583,-1.389735,-1.6403253,-1.72945,-1.5494865,-1.4388614,-1.3752474,-1.3236604,-1.2707579,-1.275405,-1.285711,-1.3920177,-1.6802402,-2.0582151,-1.8027599,-1.7646794,-1.6979893,-1.2050186,0.022291973,2.6628473,4.7906795,5.815689,6.6560707,7.7845144,8.400479,8.302575,8.032572,7.511347,7.0211453,5.875705,4.5937023,4.115983,3.833747,3.3490462,1.8996816,1.8549038,2.3739567,2.4148517,1.8556376,1.8553163
-0.88638514,-0.6908128,-0.7272443,-0.94446194,-0.9684284,-0.9756439,-0.9465753,-1.0688852,-1.2671188,-1.1672664,-0.88786244,-0.8818481,-0.9097911,-1.0076818,-1.4396307,-3.036396,-3.9704852,-4.205616,-4.2149844,-4.0854454,-3.4993486,-2.9328303,-2.6252308,-2.5283837,-2.2203784,-1.8261398,-1.3006741,-0.5051304,-0.2869444,-0.42615256,-0.9916221,-2.0492544,-2.7115278,-2.9859672,-3.206565,-3.28328,-3.352367,-3.338767,-3.3291407,-3.2891774,-3.2423964,-3.1852136,-3.1738663,-3.160654,-3.1272128,-3.115611,-3.120727,-3.1535516,-3.2506247,-3.4088593,-3.535337,-3.5259957,-3.120088,-2.3882282,-2.3005826,-2.176025,-1.9923358,-1.7810628,-1.704869,-1.8561618,-2.1891084,-2.8340333,-3.464345,-3.6816702,-3.7843323,-3.7833552,-3.7466683,-3.7027977,-3.5561562,-3.4819183,-3.3504148,-3.2617488,-3.167116,-3.040166,-2.8896046,-2.4853086,-2.2756863,-2.1627731,-2.0979285,-2.0629816,-1.9759188,-1.8832395,-1.8953054,-1.8385856,-1.8136846,-1.6883485,-1.253673,-0.57132304,-0.4578877,0.3216463,0.76274014,0.8597794,0.05303262,-1.7777369,-2.3248043,-1.2372688,-0.42223904,-0.09338802,-0.021527886,0.16193295,0.39358208,0.5716852,0.3425941,-0.3345932,-0.8410069,-1.5453225,-2.0808802,-2.2975903,-2.1922998,-2.1386712,-2.388289,-2.063642,-1.3107725,-1.3760177,-1.1584466,-1.0332664,-1.7171941,-2.282814,-2.5272229,-2.6160693,-2.249141,-1.7535143,-1.5778893,-1.5597067,-1.502007,-1.4165543,-1.532344,-1.4653612,-1.1165609,-0.78456074,0.12619,0.9468255,0.97962606,0.6029864,0.32130605,-0.6878095,-1.772711,-3.1379447,-3.7287278,-3.8341327,-3.8997853,-3.9284883,-3.9455366,-3.9612305,-3.968004,-3.926877,-3.5957637,-2.1707692,-1.1730556,-1.1003361,-1.6239289,-2.2869925,-2.8558707,-3.110877,-2.994756,-2.9039736,-2.8148134,-2.5929847,-2.3586526,-2.143164,-1.9619415,-1.8950895,-1.99519,-1.9040878,-1.636267,-1.5602353,-1.5628543,-1.4525694,-0.26553535,-0.23832029,-1.1306357,-1.0699812,-0.238347,-0.23837
-2.7721205,-2.863761,-2.8454263,-2.5967562,-2.3901868,-2.2692323,-2.224475,-2.2331223,-1.9923878,-1.5086014,-1.2065843,-0.9325165,-0.86167717,-0.73662555,-0.7402375,-1.7749636,-2.4464407,-2.328504,-2.247232,-2.232912,-2.063261,-1.9754391,-1.8339045,-1.7474322,-1.890904,-1.8702295,-1.5974033,-1.1116179,-1.0596508,-0.94345945,-0.83812785,-1.104111,-1.3738617,-1.2820973,-1.2737622,-1.2921225,-1.325945,-1.4049406,-1.4461925,-1.4444253,-1.4693853,-1.5458553,-1.5419799,-1.5475123,-1.5590013,-1.5408385,-1.4267547,-1.2851026,-1.0081273,-0.5296651,0.24890144,0.655233,0.83176744,1.0761597,1.4218353,1.4523989,1.1757764,0.31555828,-0.66515076,-0.99590147,-1.2121841,-1.6372421,-2.1969137,-2.2741733,-2.073316,-1.9713887,-1.9279063,-1.8513234,-1.8140014,-1.8476398,-1.8037028,-1.7509192,-1.7722828,-1.7794001,-1.8168988,-1.9084841,-1.9214662,-1.8374355,-1.7728342,-1.7192364,-1.6040909,-1.442899,-1.302937,-1.1316777,-1.0055677,-0.8437484,-0.7858149,-1.0193642,-1.7904222,-2.0715222,-1.9614232,-1.6332215,-2.310945,-3.067889,-2.8590894,-2.4391346,-2.0616329,-1.6178776,-1.1978834,-0.8658366,-0.85774624,-0.8780314,-0.90864205,-1.2231982,-1.4339924,-1.2283125,-0.70661134,0.11655715,1.6588382,7.010034,9.380315,10.759807,11.416644,10.981062,9.563838,7.7876196,5.4285526,3.6169493,2.509131,1.3301369,0.62440294,0.1772145,-0.0034846663,-0.22028172,0.07198501,-0.037991762,0.24717015,0.31748456,0.17689031,0.008406818,-0.2859906,-0.5590239,-0.51885206,-0.5181311,-0.4226333,-0.3060742,-0.27702555,-0.5638563,-0.980536,-1.2132792,-1.3271822,-1.4646134,-1.5178573,-1.58959,-1.7120495,-1.8219168,-1.9440167,-1.5230615,-1.0876651,-0.9540287,-0.9447098,-0.87316006,-0.39317322,0.13510518,0.31265882,0.39709765,0.4895967,0.8453276,0.9487059,0.70342594,0.45363936,0.06151724,-0.15012419,-0.74651647,-1.550212,-1.7906566,-1.8201685,-1.9224505,-0.610443,-0.35377195,-2.0625472,-2.18709,-0.35394016,-0.35373753
-0.036688477,0.016064405,-0.1559976,-0.58850986,-0.9390825,-1.1865296,-1.3211476,-1.4973726,-1.5380017,-1.8534267,-2.0494218,-2.142592,-2.212879,-2.1630769,-2.113038,-0.8928218,0.925663,1.6656098,1.4807228,1.0131829,0.13286293,-0.60229266,-1.024776,-1.1981933,-1.3007836,-1.473602,-1.7662647,-2.0870237,-2.0610926,-1.9088299,-1.2935435,0.8695303,3.3780413,4.897418,5.746881,6.3247986,6.7002316,6.9253006,7.0580664,7.1982355,7.294011,7.3627577,7.3473406,7.3637104,7.396882,7.4380713,7.3783245,7.2724895,7.0812864,6.8071756,6.0990353,4.9942913,2.7163382,0.011775389,-0.87113214,-1.5934318,-1.9973714,-2.3779528,-2.543215,-2.4153452,-2.56555,-2.3908932,-0.71110797,0.40829968,0.8948752,1.0530505,1.2050711,1.3346995,1.5800543,1.7493368,1.8896066,2.1112301,2.3463058,2.7360616,3.4391694,4.4762545,4.9660506,5.284561,5.522074,5.655058,5.746342,5.7209053,5.629444,5.44472,5.147669,4.663513,3.8957849,1.9383556,-0.175062,-1.2826891,-1.3952059,-1.4496851,-0.45658314,0.7693994,1.2752218,0.49328983,-0.1846648,-0.7667191,-1.0165348,-1.4701365,-1.8573713,-1.9595904,-2.0880291,-1.557262,-0.83636856,-0.3379395,0.57509255,1.0549132,0.98682743,0.18327358,-0.87306845,-1.1922983,-1.3106049,-1.0069613,-0.8091578,-0.92157084,-0.70596814,-0.52347773,-0.4640959,-0.6114411,-1.0907335,-1.604105,-1.836678,-2.0932136,-2.2700272,-1.7144423,-1.4705002,-1.4322885,-1.4453324,-1.5314932,-1.7180418,-1.9220335,-1.9058238,-1.8617115,-1.987636,-1.9013393,-1.3704326,-0.45268404,0.12071832,0.34004116,0.37759507,0.42297295,0.41680834,0.4130797,0.38058034,0.12324735,-0.78531235,-2.3418968,-3.229109,-3.296073,-3.3442764,-2.9345458,-2.450181,-2.0740812,-1.6861029,-1.375912,-1.227713,-1.3978176,-1.5913084,-1.7301836,-1.6992679,-1.3836012,-1.0588093,-0.8154011,-0.7060243,-0.7332272,-0.76725495,-0.63151586,-0.007515788,0.034673914,-0.86700755,-0.6393376,0.03400153,0.034407645
-3.167348,-3.2811935,-3.3564885,-3.2533774,-3.2560768,-3.253461,-3.144342,-3.174458,-3.6143315,-3.8681936,-3.6311693,-3.0570147,-2.5123982,-1.9846966,-1.3762325,-0.59799623,-0.69877553,-0.44771814,-0.3443178,-0.60666317,-1.220415,-1.5146372,-1.7030497,-1.6425997,-1.7771945,-1.9748006,-2.1881695,-2.0990543,-1.880301,-1.5414584,-0.82389736,-0.3492658,-0.7232918,-0.8985039,-0.62759876,-0.13036922,0.45798627,0.73282814,1.1075302,1.6365968,2.1037526,2.2775369,2.7323575,3.1156328,3.3554702,3.4465833,3.968491,4.4907665,5.3509803,6.0483465,6.4117618,6.362131,5.6646266,4.430541,3.4731076,2.2513878,0.9788979,-0.6773486,-1.4708688,-1.4615548,-0.85405934,-0.22518317,-0.59196895,-0.70391387,-0.36919641,-0.16978669,-0.09941816,-0.071210384,-0.22490141,-0.24152502,-0.1873486,-0.15582848,-0.2221573,-0.22493258,-0.17795679,-0.2578087,-0.3059088,-0.2927429,-0.22401816,0.0017246604,0.14574984,0.23495951,0.3223247,0.36667624,0.27682313,0.14424515,-0.25486645,-0.8848937,-1.3431495,-1.8693994,-1.2862066,0.17214945,0.36963287,0.04332909,-0.055759907,-1.0142474,-1.6341759,-2.0282643,-2.1345146,-2.0194433,-1.8281567,-1.5077744,-0.55612135,0.36167806,0.02323199,-0.61481565,-0.4448508,0.044299453,0.13818455,-0.3634595,-1.1169925,-1.2965105,-0.4138417,-0.102586925,0.01885505,-0.07633741,0.09124012,0.1452568,-0.018954694,-0.18361014,-0.407763,-0.5293562,-0.68894094,-0.59846187,0.41759074,0.97781575,1.1445781,1.2164798,1.1552918,1.076371,0.53553677,0.27044323,0.28033656,0.3195409,0.7448013,0.64802814,0.5204519,0.5368706,0.6234683,0.7666329,0.9247769,1.1491529,1.232038,1.3322576,1.3666399,1.23732,0.72678906,0.23508963,-0.44262657,-0.4226286,0.054984465,0.48372015,0.6664351,0.5692755,0.1900151,-0.042413816,-0.24375814,-0.55350775,-0.9390017,-1.4665828,-1.8414729,-2.041933,-1.9094462,-1.7895076,-1.9734266,-1.9950044,-2.0576928,-2.1427352,-1.5490322,-1.5508207,-2.3895926,-2.6022723,-1.5503933,-1.550571
-2.608976,-2.8551567,-2.9239457,-2.9323678,-2.9415965,-2.888805,-2.8813543,-2.8645158,-2.757352,-2.5668263,-2.5814896,-2.3891978,-1.901123,-1.4269549,-0.4961437,2.6731281,3.4451497,3.7757516,3.7505386,3.770354,3.320109,2.6211767,1.8488817,1.4531199,1.1024165,0.644368,-0.64837456,-2.2643402,-2.5452032,-2.5120206,-2.4490476,-1.9088557,-1.3685278,-1.2870071,-1.241467,-1.2412999,-1.1145747,-1.0571904,-1.0251242,-0.99512714,-0.93054736,-0.9669871,-0.93292606,-0.89089304,-0.88214564,-0.87800264,-0.83366346,-0.734607,-0.68734664,-0.70736307,-0.93246436,-1.4444675,-2.2557552,-2.6116505,-2.7050369,-2.632323,-2.4467392,-2.3130684,-1.7319448,-0.94702244,0.943153,4.2218485,6.860918,7.505806,7.7094784,7.7784057,7.791828,7.7076774,7.565899,7.4225454,7.325145,7.178562,7.066983,6.9848595,6.619619,5.51239,4.7239323,3.9798598,3.294487,2.655921,1.9718616,1.4237516,1.3049809,1.0451012,0.73944205,0.5169944,0.07106404,-0.4076597,-0.7111155,-2.1417184,-2.6358435,-1.9002101,-1.1260277,-0.5223117,0.094037205,-0.016867876,-0.24930967,-0.77354014,-1.2596343,-1.8892076,-2.7185462,-2.9345632,-2.9916306,-2.771696,-2.5941763,-1.8627259,-0.6489966,-0.04241032,-0.14559719,-0.80679095,-1.2032884,-1.4930289,-1.4302092,-1.159471,-1.0026462,-1.2548392,-1.2821465,-1.3950105,-1.6012344,-1.8237176,-2.0865963,-2.447239,-2.8269267,-3.1213503,-2.7964861,-2.1836472,-1.9543858,-1.865922,-1.9266641,-1.9459237,-2.1245568,-2.2341628,-2.011651,-1.5436783,-0.17630416,1.8863044,3.051773,4.280783,5.04842,5.5716004,5.840472,6.0571756,6.0926065,6.05618,6.141452,6.347419,6.0267897,4.959794,2.8243823,1.1227956,0.8492662,0.55623716,0.3252445,-0.26894656,-0.8557972,-1.2154152,-1.4928136,-2.0918658,-2.6538215,-2.9021797,-3.0675256,-3.0833735,-2.873136,-2.414161,-2.113755,-1.9555953,-1.8903537,-1.8599784,-2.181771,-2.1065109,-1.8632705,-1.9571695,-2.1066277,-2.1065674
-1.4207155,-1.5914439,-1.5872015,-1.3233706,-1.2439299,-1.1920474,-1.2453388,-1.3049372,-1.4177669,-1.3073107,-0.96927494,-0.603091,-0.13127957,0.27033252,0.5331138,0.37755334,0.35199985,0.69093823,1.1294644,1.576506,1.9943826,2.0400977,1.847652,1.7224002,1.1677434,0.72514427,0.65888906,0.9174988,1.0698831,1.4028324,1.7880399,1.8757936,1.0660484,0.723463,0.52134275,0.4125456,0.3902211,0.33670938,0.363518,0.520954,0.5758371,0.50500584,0.63921833,0.7377105,0.7647811,0.8135641,1.1635535,1.6652294,2.5333145,3.7583516,5.4758534,6.4460993,7.0461745,7.446618,7.690872,7.452009,6.9309006,5.3545985,3.0517478,2.2875967,1.9333389,1.220387,0.5767413,0.10093105,0.021047905,0.16756305,0.26650757,0.32071003,0.2595731,0.18620797,0.17639977,0.15089402,0.020105105,-0.13696389,-0.35124102,-0.6443186,-0.7305583,-0.8128865,-0.89419866,-0.84438974,-0.7041901,-0.52851635,-0.39485076,-0.21064767,-0.13310833,0.031982116,-0.0052352846,-0.51149744,-1.1095562,-1.4443618,-1.3676555,-1.0034064,-1.2164555,-0.44803637,1.1068043,2.214619,2.1926687,1.938971,2.3296397,2.2641218,2.0948782,2.2381384,2.7185073,2.459793,1.75613,0.9015149,-0.113472894,-0.3580859,0.02937448,0.58809096,0.5182984,0.6820947,1.0795436,0.6097971,-0.1868948,-0.48586348,-0.5185032,-0.3747386,-0.20629829,0.1796472,0.13890517,-0.21596001,-0.39374375,-0.6385541,-0.6254952,-0.23769136,0.13763818,0.09703599,-0.26892003,-0.6463417,-1.1745071,-1.3977497,-1.358077,-1.3964827,-1.4379424,-1.3446279,-1.2461901,-1.162959,-1.0381466,-1.0416179,-1.0015348,-0.9910743,-0.90542036,-0.7887248,-0.6438796,-0.39223146,0.04362999,0.33227107,0.90434194,0.93245757,0.9865752,1.1358968,1.566227,2.3227272,2.66707,2.7688384,2.7685466,2.877791,2.7784138,2.4238498,2.071795,1.423199,0.96833104,0.12045446,-0.8827985,-1.2181274,-1.300329,-1.3925081,-0.9519203,-0.77151597,-1.5855131,-1.8433263,-0.7718009,-0.77156174
-0.98072946,-1.1046903,-1.0691926,-0.85109776,-0.68524194,-0.5007639,-0.3163671,-0.19810233,-0.95278823,-1.4570695,-1.7677728,-1.7445719,-1.3403274,-1.0108359,-0.41217256,1.9749228,3.5466084,3.9955206,4.1166744,4.05742,3.5148952,2.739306,1.7551967,1.0911477,0.08556654,-0.5997292,-1.0775971,-1.3580538,-1.182822,-0.88121843,-0.021546628,1.4196597,1.7634475,1.7573942,1.8516269,1.775091,1.7436296,1.6835415,1.6356951,1.544846,1.4901172,1.4348087,1.3385582,1.258756,1.1965648,1.1447636,1.0107226,0.8555904,0.604327,0.41513723,0.24358901,0.16702166,-0.15017688,-0.4040697,-0.17472872,-0.03506024,-0.44925082,-0.90092134,-1.1590841,-0.9621437,-0.41344848,0.34707475,0.74428797,0.6645169,0.6677115,0.65947896,0.5500846,0.40960336,0.21454485,0.14325136,-0.023442164,-0.13173068,-0.16927627,-0.281465,-0.24267322,-0.031405464,-0.04443399,0.020831585,0.089470595,0.022769026,-0.10783084,-0.18776432,-0.063915506,0.03937438,0.3968332,0.61866057,0.5955062,0.7599389,0.6261847,-1.0076767,-1.9308652,-1.2464824,-0.63930374,-0.7335691,-0.3550701,-0.459365,-0.8344927,-1.2067294,-1.2739878,-1.3648632,-1.2387328,-0.89323854,-0.06716434,0.74506146,1.3276082,2.1552355,2.9637704,3.2428815,3.243104,2.278778,1.4748018,0.10125787,-1.1710722,-1.1345112,-0.6081154,0.063854724,0.7902725,0.88574433,0.63938785,0.18056807,-0.23961204,-0.8507805,-1.232605,-1.2733574,-1.5153403,-1.4786844,-1.3117319,-1.1774967,-1.3575484,-1.4856322,-1.7617784,-1.8695657,-1.7663229,-1.489029,-0.7759944,0.6169163,1.476324,2.431703,2.8262153,2.8415327,2.825532,2.7711482,2.7877164,2.8043032,2.723916,2.4497309,1.7404497,0.64192957,-0.035387903,0.44811475,2.5305161,4.8499846,6.1675634,6.5673237,6.466327,6.4823194,6.5494804,6.6930847,6.5828857,6.5786915,6.2808685,5.3725214,3.826055,1.7132809,-0.073801175,-0.6349967,-0.4292196,-0.67435884,-1.5270464,-1.529092,-0.9262888,-1.0416778,-1.529066,-1.5290916
-3.8500047,-3.6431777,-3.4915192,-3.5113928,-3.6757312,-3.9503028,-4.0039864,-4.100777,-3.9705877,-4.052756,-4.269675,-4.437866,-4.654063,-4.789805,-5.0242295,-4.4104576,-3.2910736,-2.5808756,-2.597634,-3.0668488,-4.0896964,-4.7959876,-5.023247,-4.977134,-4.942359,-4.9583983,-4.737212,-4.174397,-3.8365045,-3.7486115,-3.78593,-3.498585,-2.6561255,-2.0373435,-1.6887338,-1.4198552,-1.2031429,-1.0563326,-0.959265,-0.8416907,-0.71468765,-0.64220154,-0.5645082,-0.49379742,-0.4938347,-0.47512567,-0.4968932,-0.48752668,-0.5220398,-0.70351464,-1.2098987,-1.9858229,-2.9875057,-3.7301755,-3.821144,-4.0096426,-4.1569138,-4.513064,-4.709963,-4.5875397,-4.639889,-4.4226637,-3.113864,-2.059503,-1.6285992,-1.5865109,-1.5930173,-1.6327693,-1.6996262,-1.7481754,-1.7879956,-1.7618067,-1.7007849,-1.5461016,-1.2435112,-0.8934474,-0.7266008,-0.67850345,-0.6315175,-0.60173374,-0.6240293,-0.73560643,-0.8576734,-1.114368,-1.5215144,-1.9215832,-2.2503326,-2.727693,-3.2289624,-3.6293802,-3.574096,-3.4639945,-2.6426105,-1.3109503,-0.18837914,-0.93624663,-2.0954227,-2.81288,-2.9710264,-3.0163484,-2.90731,-2.8006656,-2.8709896,-2.9818778,-3.2005372,-3.347905,-3.2251575,-2.9620636,-3.1218896,-3.335374,-4.2164392,-4.2006626,-2.9614096,-2.7146423,-3.096797,-3.7676463,-3.7136216,-3.5409346,-3.5220885,-3.5123646,-3.5843763,-3.7036364,-3.7154453,-3.684971,-3.2112844,-2.3006759,-2.0516229,-2.0104918,-2.0028489,-2.069021,-2.4574368,-2.8429632,-2.8664303,-3.0194209,-3.3278558,-3.1192336,-2.5649638,-1.789195,-1.3622634,-1.2085956,-1.1448958,-1.0652816,-1.1268688,-1.2168167,-1.2207901,-1.252189,-2.2199965,-3.8332834,-4.5997257,-4.6840925,-4.712066,-4.608238,-4.533126,-4.5094743,-4.339839,-4.1454883,-4.0279293,-3.9644961,-3.8364565,-3.7645447,-3.6631289,-3.4815602,-3.2519403,-2.9072278,-2.730945,-2.7266567,-2.778585,-2.6367044,-3.2161207,-3.379055,-2.770732,-2.6035864,-3.378549,-3.3788831
