0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
11.754949,11.750994,11.927862,11.973194,11.80304,11.544552,11.407682,10.767389,9.492664,7.8275385,5.3598433,3.8244903,3.494628,3.2866426,2.6883578,2.4285803,1.8792233,0.7665591,-0.28799137,-0.045490548,0.35635453,0.28658438,0.33860013,0.4096373,0.32388848,0.033125654,-0.34975508,-0.7670733,-1.3696363,-1.7896888,-1.7775427,-0.55629766,1.0363766,1.243331,0.8776924,-0.08967222,-1.0361445,-1.2133727,-0.9801949,-0.8890006,-0.8248755,-0.5742309,-0.22398582,0.12397367,0.6189101,1.3161914,2.2239482,2.851632,2.9013422,2.8286471,2.7293293,2.1492195,1.6105189,1.2993704,1.1401291,1.4749722,2.126215,3.4206777,4.767779,5.921814,7.081791,7.8308926,8.271841,8.443228,8.4745655,8.246127,8.112827,7.402114,5.4907517,2.972898,2.5669022,2.767993,3.0319905,3.1587849,3.4520097,3.893388,4.0193386,3.1568701,2.0834508,2.02489,1.998813,2.040151,2.012811,1.9845121,1.8308972,1.4345071,0.602866,-0.08746372,0.1787723,0.7397033,0.38026327,0.15840895,0.1363627,0.1684486,0.2165231,0.2825287,0.30282372,0.32907373,0.37376994,0.46980953,0.6287072,0.8098632,1.2080579,2.1053486,2.9478402,3.5837238,4.6880507,5.494853,6.7627745,7.290267,8.038797,8.782175,9.65955,10.227796,10.002882,9.795383,9.964996,10.180731,9.908262,10.161106,10.609681,10.900414,11.2042885,11.453939,11.344828,11.292519,11.369613,11.725948,11.741842,11.720985,11.873598,11.697921,11.874722,11.667572,11.576788,11.460173,11.862978,11.935566,11.794136,11.503084,11.2588825,11.362968,11.280094,10.978755,10.620595,10.418722,10.196783,10.510486,10.327963,10.823517,11.089441,11.050579,11.010997,11.518888,11.446995,11.195748,10.78536,10.785456,10.785337
-2.7863264,-2.8028536,-2.803541,-2.7060428,-2.579077,-2.528948,-2.5235271,-2.4724498,-2.6791966,-2.8432612,-2.7133996,-2.468949,-2.319296,-2.3674068,-2.3611267,-2.4107122,-2.509827,-2.6501522,-2.84617,-3.1288884,-3.4781132,-3.2602227,-3.192372,-3.1578093,-3.080891,-2.840689,-2.7613952,-2.8037882,-2.732217,-2.4529116,-2.2748199,-2.307242,-1.9015002,-1.64711,-1.5565834,-1.5407412,-1.7792175,-1.8116977,-1.5078849,-1.2014793,-1.0066733,-0.8067461,-0.5985824,-0.48538318,-0.48022512,-0.73894536,-1.3818873,-1.918345,-1.9853761,-1.8506632,-1.8073237,-2.5710397,-2.7339802,-2.66553,-2.6260343,-2.5408468,-2.5267086,-2.6142385,-2.733967,-2.91545,-2.8501127,-2.7294002,-2.4469728,-2.2112582,-1.9023442,-1.7503033,-1.7569262,-2.0200653,-2.2288082,-2.234622,-2.29348,-2.251289,-1.5083072,-1.0325383,-0.73199546,-0.7728596,-1.0797693,-1.5689111,-1.7480497,-2.0651052,-2.1337867,-2.077408,-1.917073,-1.848675,-1.7958741,-1.7444012,-2.0566978,-2.4528794,-2.836023,-2.9567723,-2.5428243,-2.2303288,-2.09093,-1.9759047,-1.8711337,-1.7985699,-1.724935,-1.6388713,-1.5433133,-1.4101597,-1.3386521,-1.1736999,-0.85916793,-0.5691265,-0.58812374,-0.7206474,-0.9436953,-1.1446425,-1.1915865,-1.1263376,-1.2749254,-1.4066103,-1.5910344,-2.0056753,-2.2101858,-2.318895,-2.246529,-1.8526363,-1.7817135,-1.4770328,-1.3132747,-1.5358009,-1.5562292,-1.6362059,-1.5222316,-1.4449062,-1.4219813,-1.7166923,-2.01348,-2.028536,-2.034703,-1.8047585,-1.9234416,-1.7676332,-1.7298675,-1.5949403,-1.7583686,-1.7644997,-2.0136795,-2.0277565,-1.8739331,-1.9442163,-2.1481621,-2.3443842,-2.5691807,-2.5028818,-2.2626264,-1.8900111,-2.0782444,-2.0801253,-2.052007,-2.1254401,-1.9699231,-1.7328761,-1.8309482,-1.9731066,-1.6376631,-1.637655,-1.6376567
-0.6693927,-0.83761233,-0.78160137,-0.7651715,-0.8384263,-0.85082597,-0.68809056,-0.43614262,-0.18070674,0.14889002,0.42525262,0.48441356,0.72783434,0.89431834,0.91034913,0.70217454,0.23960093,-0.6783784,-1.6761595,-1.9450667,-1.9897794,-2.369657,-2.2271967,-2.080606,-1.9114943,-1.4685342,-0.88271487,0.23717749,3.400897,6.0976796,8.079262,10.274691,10.962803,10.907131,10.850597,10.71133,10.112249,8.64107,6.9073243,4.7514544,2.4250097,0.47708264,-0.33894804,-0.42075914,-0.25115645,-0.30014512,-0.5219965,-0.8906598,-1.4068238,-1.6812167,-1.7232797,-1.7282872,-1.8784771,-1.8573358,-1.896934,-1.9403841,-2.1356852,-2.265048,-2.2978263,-2.272066,-2.1398673,-2.0331643,-1.9700983,-1.9992747,-2.1098182,-2.1102955,-1.9554341,-1.6468339,-1.6424441,-1.7687949,-1.6918548,-2.011291,-2.2956796,-2.3013337,-2.3578262,-2.3221571,-2.0262043,-1.8592848,-1.563003,-0.25704327,0.5116575,0.8736666,1.1195574,1.2116885,1.249485,1.1845746,0.6093609,-0.16644502,-0.2646812,-0.8517578,-1.1719106,-1.3118546,-1.3481169,-1.2960479,-1.168795,-1.0093914,-0.9495401,-0.99763536,-1.1156939,-1.2845378,-1.3429232,-1.4726325,-1.6622255,-1.9313738,-1.8196533,-1.7032001,-1.7725015,-1.7700088,-1.8534763,-1.8834107,-1.805134,-1.7230742,-1.6712694,-1.8040991,-2.04356,-2.2883785,-2.2481296,-2.1638303,-2.229374,-2.187692,-2.0508428,-1.9923136,-1.8629446,-1.7202775,-1.6616153,-1.6651326,-1.6445448,-1.4443295,-1.4888055,-1.4640939,-1.4753687,-1.6668217,-1.5576326,-1.5684938,-1.7039251,-1.6793735,-1.4690485,-1.3743653,-1.4779723,-1.6926745,-1.7777445,-1.7859471,-1.812769,-1.9313369,-2.1279216,-2.2697613,-2.371227,-2.2375102,-2.315197,-2.0842931,-2.0153387,-2.0546253,-1.9743168,-1.5803154,-1.5662985,-1.899698,-0.47499177,-0.47511607,-0.47499776
-2.2106872,-2.3070025,-2.2608793,-2.0335786,-1.7099679,-1.3615006,-1.307123,-1.0704367,-0.76312625,-0.7019157,-0.7981523,-0.84366125,-0.86449623,-1.0396749,-1.0324686,-0.95240927,-0.71536565,-0.5513587,-0.91987526,-1.4618905,-1.6951468,-1.5306709,-1.4504218,-1.4358277,-1.4428675,-1.3927894,-1.2252536,-1.0396869,-0.67158365,-0.44424206,-0.56198347,-1.1442635,-1.2721639,-1.1212232,-0.9437632,-0.6015823,-0.40945715,-0.058129847,0.12743515,-0.12762731,-0.4362181,-0.68132174,-0.8304592,-0.9553667,-1.0478834,-1.1765907,-1.6120903,-1.9505792,-2.0285609,-2.09748,-1.9603673,-1.7580234,-1.6963534,-1.710338,-1.744802,-1.821012,-1.8281367,-1.686988,-1.6386536,-1.6311449,-1.51091,-1.3654369,-1.1486458,-1.1701769,-1.2136148,-1.1283742,-1.0356784,-0.88412654,-0.6102619,-0.7921947,-1.2776917,-1.4830892,-1.3914597,-1.4447837,-1.3978534,-1.428585,-1.4319506,-1.4762192,-1.6655343,-1.8773019,-1.9306601,-2.0016155,-1.9780666,-1.9381924,-1.878326,-1.7410918,-1.5833478,-1.7042532,-1.4888481,-1.4447162,-1.6045408,-1.6756896,-1.7360506,-1.7891521,-1.8347385,-1.8821768,-1.8586757,-1.8597236,-1.8491287,-1.8409958,-1.8588202,-1.810726,-1.6625324,-1.4209466,-1.1979631,-0.9343876,-0.4942246,-0.23978454,0.047893405,0.11832541,0.10484555,0.017509043,-0.2138117,-0.75274736,-0.86315703,-0.7348403,-0.8525265,-0.6329389,-0.6889594,-0.59319985,-0.52130175,-0.58751315,-0.6336026,-0.96826214,-0.9700561,-0.92214835,-0.78662986,-1.1968153,-1.3054713,-1.3872666,-1.366364,-1.3332701,-1.4264838,-1.2145486,-1.1449846,-1.1900871,-1.3104135,-1.4459789,-1.5266004,-1.3482734,-1.3005644,-1.3846946,-1.612826,-1.858208,-1.82305,-1.5895584,-1.3338325,-0.9663749,-1.0595427,-1.1977007,-1.3620944,-1.4728415,-1.4062133,-1.4049548,-1.33436,-1.2152706,0.038891375,0.03883946,0.03892067
-0.82697904,-0.69384897,-0.6288034,-0.6760415,-0.72758734,-0.8213864,-0.9700178,-1.1256014,-1.0611825,-1.128588,-1.1084535,-0.9186827,-1.0732914,-1.1848617,-1.2742097,-1.4542806,-1.8355868,-1.9163883,-0.9837231,-0.08714414,0.5393717,1.2059793,1.1842473,1.1580917,1.2781861,1.5179393,1.6303613,1.8491545,1.0635155,-0.63033354,-1.8131852,-2.5659482,-2.5790086,-2.4658349,-2.3243015,-2.0201106,-1.2909242,-0.15975532,0.75597113,1.2541286,1.4516435,1.446268,1.1871763,0.53113824,-0.5702229,-1.7441375,-1.9218411,-1.2081914,-0.6637363,-0.40860897,-0.48157358,-0.15669447,-0.01166597,0.07039341,0.16521895,0.1707508,0.24718514,0.57723993,1.0516205,1.3355918,1.4612873,1.3632265,0.96491253,0.48783258,-0.0986422,-0.7045887,-1.0278366,-1.1737835,-1.0252249,-0.97597694,-0.7424706,-0.20987743,0.36701125,0.408745,0.19951263,-0.40703595,-0.99444175,-1.8167243,-2.455823,-3.1557207,-3.1259446,-2.9640837,-2.870485,-2.8797092,-2.8869557,-2.8792439,-2.1464436,-0.29320136,0.6159093,1.4396707,2.0734956,2.3205771,2.4267974,2.4712603,2.4991212,2.4787145,2.3550448,2.2945347,2.2264488,2.1977582,2.169651,2.1229913,1.9922112,1.8151988,1.5326912,1.1800973,0.46631697,-0.49526095,-1.1265535,-1.3577414,-1.680921,-1.5036881,-1.429198,-1.6795027,-1.9504179,-1.8050106,-1.6420591,-1.6432979,-1.5485449,-1.6586282,-1.6503527,-2.0538871,-2.0477147,-1.8047988,-1.7490615,-1.8102043,-1.7693726,-1.5283535,-1.4465698,-1.5109537,-1.4816532,-1.4080508,-1.4002658,-1.5126002,-1.6140523,-1.5392307,-1.5343084,-1.4919758,-1.5328653,-1.4073501,-1.216164,-1.0363562,-0.8065318,-0.52038026,-0.3709348,-0.646843,-0.7259025,-1.0163842,-0.6904665,-1.1223893,-1.2136229,-1.0399332,-1.2056127,-1.438742,-1.2903247,-1.1094086,-0.93236935,-0.93235976,-0.9323615
-2.1751962,-2.2068977,-2.2780504,-2.2877803,-2.0231934,-1.8812809,-1.9754038,-1.8584919,-1.6940529,-1.6840997,-1.5699311,-1.4415644,-1.1104108,-0.82883984,-0.41091987,0.113003686,1.0286195,1.3357581,1.4447231,1.7084968,2.8043,4.186118,4.728791,4.910549,5.0737166,5.180983,4.894903,4.261195,3.642656,3.283259,2.4628172,0.8063219,-1.1831734,-1.495169,-1.2891109,-0.971201,-0.9447938,-1.3849213,-1.6213288,-1.5381424,-1.4225308,-1.3081851,-1.3805948,-1.6121451,-1.8955176,-2.32342,-2.399462,-2.1148686,-1.854991,-1.676938,-1.7307582,-2.2993662,-2.4798234,-2.5435448,-2.5318317,-2.493079,-2.4343374,-2.3442745,-2.4135494,-2.429224,-2.3065376,-2.1422877,-2.1400902,-2.1498976,-2.156094,-2.1228993,-2.011866,-1.6654245,-1.1247215,-1.2230407,-1.5266163,-1.5474465,-1.3167006,-1.3645203,-1.2192938,-0.88571227,-0.7429801,-0.18164745,-0.47327188,-1.5588346,-2.026468,-2.1723125,-2.1024942,-2.058142,-1.898632,-1.3418143,0.3308638,0.54551864,0.03904508,0.16312973,0.65326095,0.87679505,0.93116575,0.9338465,0.9714244,0.99050987,1.0229981,0.97595716,1.0280881,1.0773003,1.0634706,1.1352128,1.1450983,1.1095392,0.6268482,0.062598765,-0.54596907,-0.9381668,-1.387856,-1.6379437,-2.2887044,-2.9915695,-3.1820903,-3.0989084,-2.5306437,-2.1803572,-1.7580018,-1.9846191,-2.0352116,-1.7107189,-1.6517837,-1.3333501,-1.5623988,-1.6963332,-1.617558,-1.5233542,-1.2538171,-1.7953421,-1.9562607,-1.6643481,-1.7445462,-1.7941815,-1.819479,-1.8485626,-1.7914827,-1.9096394,-1.8798316,-1.9320922,-1.8653104,-1.6852622,-1.8703467,-1.9695575,-2.028975,-2.3161762,-2.5134072,-2.7346368,-2.7697334,-2.656108,-2.7583115,-2.60427,-2.317229,-2.3288293,-2.3590071,-2.3209248,-2.4213514,-2.4085565,-0.96739304,-0.9674184,-0.96738
-2.2292666,-2.169705,-2.268717,-2.3367944,-2.3038318,-2.2918549,-2.3028102,-2.3031259,-2.5268278,-2.6226003,-2.6582937,-2.6730509,-2.549656,-2.5436566,-2.4162345,-2.3202884,-1.9401484,-1.2724271,-0.8234269,-1.1131616,-0.8916954,-0.19047892,-0.22042748,-0.22746113,-0.0034254715,0.48359784,0.5976209,0.49129206,-0.23711455,-0.6064446,-0.43295237,-0.8290788,-1.6843009,-1.8200097,-1.7118819,-1.3249654,-0.8190974,-0.97875625,-1.4007444,-1.3948245,-1.2908847,-1.2610035,-1.4368579,-1.8676807,-2.129063,-1.9371309,-2.2932694,-2.81787,-2.8601866,-2.6853986,-2.6479464,-2.6926892,-2.7326837,-2.7298343,-2.6805167,-2.4987788,-2.2403224,-2.2372203,-2.3012395,-2.3417249,-2.3871298,-2.380239,-2.4288816,-2.3280632,-2.1262097,-1.9991007,-2.038176,-2.1844192,-2.115546,-1.21673,-0.59167856,0.11887178,1.0177369,1.1698889,1.0150714,0.41742718,-0.09052399,-0.5895523,-0.7052836,-1.3198919,-1.7866473,-2.0155554,-2.1554527,-2.2324834,-2.2589493,-2.197794,-1.9889395,-2.375144,-2.5277915,-1.580451,-0.73732847,-0.5997023,-0.63102716,-0.75252527,-0.8973508,-1.0081667,-1.0478395,-1.1172903,-1.1633301,-1.2031314,-1.3091497,-1.3856201,-1.5716486,-1.7636805,-2.084514,-2.4074566,-2.5782664,-2.3981225,-2.1259208,-2.1166618,-1.7746284,-1.975441,-2.3367965,-2.5891075,-2.7300446,-2.8121643,-2.5762243,-2.2915492,-2.2315128,-2.1857371,-2.1202464,-2.1351771,-2.1669111,-2.1856112,-2.1814218,-2.0203817,-1.9913026,-2.1104672,-2.2072053,-2.2648916,-2.1759524,-2.0795105,-2.1707578,-2.200078,-1.9754033,-2.0055635,-2.158073,-2.2756958,-2.2029989,-2.1267092,-2.0647914,-2.128378,-2.3027425,-2.308993,-2.4229217,-2.4491818,-2.3272352,-2.2661662,-2.385187,-2.062232,-1.9212995,-1.9472537,-1.7665774,-1.9773259,-2.0919724,-2.0750475,-2.1071625,-2.1071105,-2.1071491
-1.1704928,-1.203491,-1.2007194,-1.0512061,-0.8973154,-0.8432212,-0.9315979,-1.1348714,-1.4323266,-1.4920732,-1.0780277,-0.76974916,-0.7772797,-0.8698073,-0.8338282,-0.67093676,-0.35344985,-0.14023931,-0.59184927,-1.2327727,-1.760941,-1.5795646,-1.4148953,-1.3177936,-1.1205529,-0.54832,-0.05093324,0.06572491,0.19486755,0.1078164,-0.30289227,-1.1084836,-1.3618755,-1.1848543,-0.9308991,-0.57867104,-0.5335584,-0.72117305,-0.7163515,-0.71766865,-0.63559043,-0.54101425,-0.42196482,-0.44026545,-0.5576868,-0.88402104,-1.3161306,-1.3611054,-1.1693181,-1.0106958,-0.8410299,-0.33282322,-0.053571217,0.037664298,0.06951352,0.14400913,0.25567847,0.42479503,0.5985429,0.8342755,1.1140757,1.269686,1.4630237,1.3542029,1.2259002,0.8879066,0.61529833,0.2302125,0.20589456,0.43304425,0.14063866,0.40801,0.90081495,1.3560896,1.8443333,2.2781558,2.14889,1.4498937,1.0602946,-0.13250776,-0.8848258,-1.2858169,-1.3815637,-1.2974252,-1.191172,-0.7813213,-0.55074096,-1.3722818,-1.8072877,-2.243816,-1.9841421,-1.6449473,-1.5041904,-1.3715777,-1.2566633,-1.1810572,-1.0645702,-0.8122288,-0.4372176,-0.067717105,0.22619766,0.70257163,1.4696493,2.6155996,3.350839,3.893827,4.4441533,4.3272724,4.3367405,4.1674385,3.4185889,2.7470245,1.9888198,0.97757775,0.5259731,0.19337519,-0.3555971,-0.1471874,0.055476785,0.043527935,0.2867829,0.37964562,0.40242615,0.2751115,0.32209262,0.3429014,0.38263303,0.08165866,-0.16473323,-0.17316884,-0.1816324,0.07334107,-0.15383667,0.1291697,0.10126749,0.17374828,-0.058124393,-0.07550344,-0.14464158,-0.016857803,0.15375248,0.11722422,0.01722303,-0.08007054,0.19834027,0.41456252,0.6794838,0.85189337,0.8718046,0.6846763,0.4706336,0.5246384,0.64558697,0.20260173,0.040577978,0.38506335,-0.57756007,-0.57753193,-0.5775498
-0.6208912,-0.40373832,-0.52319163,-0.67325276,-0.8773384,-1.0068591,-1.0598897,-1.2601709,-1.3950772,-1.3630507,-1.412847,-1.6063696,-1.7088232,-1.8162103,-1.7164662,-1.59556,-1.3410604,-0.65565753,0.01477696,-0.20802535,-0.44894,-0.49542648,-0.5923274,-0.60425097,-0.40836734,0.33533335,0.79569095,0.93354917,0.9644409,0.9921653,0.93341696,-0.11305825,-1.3470174,-1.52072,-1.4689298,-1.0426466,-0.32219166,0.4340973,0.79144657,1.1407527,1.4038367,1.4357665,1.1565468,0.6820032,0.3169381,-0.10629088,-1.0822756,-1.7445555,-1.5251418,-0.99299943,-0.98306704,-0.94631696,-0.6223144,-0.52605313,-0.26430345,0.12153351,0.53908503,0.6662038,0.67179084,0.61166596,0.46541303,0.3166405,0.28931665,0.49924672,1.0088999,1.8064692,2.1826384,2.6964347,3.6396403,6.180504,8.844025,10.284897,10.764854,10.830856,10.685681,10.146359,9.534265,8.431007,6.7068973,3.025949,0.5846764,-0.529838,-1.1790404,-1.3527722,-1.5516255,-1.4798461,-0.6857322,-0.5033334,-0.78349215,-1.1870852,-1.4753426,-1.6771333,-1.7548509,-1.8461025,-2.0122411,-2.148755,-2.193931,-2.20569,-2.2210763,-2.167954,-2.168214,-2.1498985,-1.96559,-1.5693226,-1.3625543,-1.1447581,-1.0092218,-0.9622817,-0.77194935,-0.7810285,-0.87807685,-1.0392289,-1.2056515,-1.2443023,-0.8706219,-0.6484386,-0.5355631,-0.46784958,-0.4587907,-0.73790574,-0.9665706,-1.1037194,-1.1175481,-0.9761878,-0.9026221,-0.7753622,-1.1246222,-1.2212154,-1.249409,-1.3242793,-1.2412513,-1.0003016,-1.1159661,-1.097063,-0.8433355,-0.84796,-1.0686148,-1.2069907,-1.1419121,-1.1650503,-1.1576207,-1.2609267,-1.2923892,-1.0808693,-0.93908894,-0.64767104,-0.56832576,-0.75496805,-0.735987,-0.5177181,-0.50891006,-0.5088346,-0.46261236,-0.9268057,-1.0740151,-1.0424869,-1.4301049,-1.4301307,-1.4301153
-3.0105662,-2.9757311,-3.0153902,-2.9623528,-2.7561922,-2.6738052,-2.794878,-2.8890169,-2.9592104,-3.1017227,-2.999014,-2.827258,-2.8252914,-2.8502755,-2.7365544,-2.6899784,-2.6076417,-2.244627,-1.7514764,-1.8170879,-1.3088261,-0.7723067,-0.80270034,-0.91311073,-0.9504825,-1.0900438,-1.2347033,-1.3783008,-1.984993,-2.5321426,-2.7745504,-3.014988,-3.0769005,-3.0774975,-3.112337,-3.2697678,-3.3507097,-3.1655006,-2.830985,-2.5245702,-2.3267152,-2.2796626,-2.3763,-2.7868915,-3.4437866,-4.182924,-4.168637,-3.67903,-3.5364287,-3.462246,-3.3198733,-3.1839688,-3.1085522,-3.147469,-3.144784,-3.2009456,-3.242412,-3.3860073,-3.4920151,-3.5418026,-3.316174,-2.9229858,-2.5489402,-2.327124,-2.3080816,-2.3557858,-2.4355626,-2.523357,-2.5520535,-2.9844046,-3.2920043,-3.4732814,-3.683329,-3.8175423,-3.9696102,-3.8546124,-3.6954713,-3.1395833,-3.138463,-3.3012629,-3.0815864,-2.7221663,-2.4073863,-2.3650384,-2.3397875,-2.4150167,-2.39611,-1.8395486,-1.1445422,0.2010989,1.2732828,1.6623101,1.7920165,1.9094605,2.056379,2.1469452,2.1311753,2.0868804,2.0283234,2.0102963,1.9778631,1.9382926,1.6818559,1.1184418,0.4844023,-0.25768584,-1.3952762,-2.0614276,-2.7837706,-3.0225918,-3.486664,-3.4883578,-3.250558,-2.7895513,-2.274706,-2.3008306,-2.4308867,-2.6608057,-2.6866279,-2.7939374,-2.953065,-3.1510181,-3.2467241,-3.3126972,-3.3183184,-3.3169456,-3.2639692,-3.1272454,-3.15036,-3.008247,-3.149704,-3.2073019,-3.2119105,-3.2157693,-3.2887557,-3.161703,-3.2582068,-3.1176407,-3.1707535,-3.199027,-3.2376375,-3.2484536,-3.107008,-3.0140977,-3.065506,-3.1116412,-3.1787415,-3.287414,-3.1873186,-3.2637808,-3.1280112,-3.1214318,-3.1999927,-3.2057137,-3.1862435,-3.0825558,-3.5200977,-3.5200377,-3.5200963
